og_coord,closest_coord,dist
"(1192, 9859)","(1184.0, 9833.0)",27.203
"(1184, 9833)","(1192.0, 9859.0)",27.203
"(1463, 8707)","(1482.0, 8727.0)",27.586
"(3601, 4932)","(3583.0, 4911.0)",27.659
"(3808, 2567)","(3826.0, 2588.0)",27.659
"(3826, 2588)","(3808.0, 2567.0)",27.659
"(3583, 4911)","(3601.0, 4932.0)",27.659
"(3109, 3589)","(3107.0, 3617.0)",28.071
"(3107, 3617)","(3109.0, 3589.0)",28.071
"(3510, 4794)","(3490.0, 4814.0)",28.284
"(3490, 4814)","(3510.0, 4794.0)",28.284
"(2270, 4867)","(2292.0, 4849.0)",28.425
"(2411, 5508)","(2427.0, 5484.0)",28.844
"(2427, 5484)","(2411.0, 5508.0)",28.844
"(4348, 2162)","(4335.0, 2188.0)",29.069
"(4335, 2188)","(4348.0, 2162.0)",29.069
"(4281, 1529)","(4255.0, 1516.0)",29.069
"(4140, 1692)","(4151.0, 1719.0)",29.155
"(1669, 4860)","(1645.0, 4877.0)",29.411
"(1645, 4877)","(1669.0, 4860.0)",29.411
"(2811, 5032)","(2835.0, 5015.0)",29.411
"(2835, 5015)","(2811.0, 5032.0)",29.411
"(2742, 4692)","(2732.0, 4720.0)",29.732
"(2732, 4720)","(2742.0, 4692.0)",29.732
"(2861, 5030)","(2835.0, 5015.0)",30.017
"(3472, 3950)","(3447.0, 3931.0)",31.401
"(3790, 3112)","(3765.0, 3131.0)",31.401
"(3447, 3931)","(3472.0, 3950.0)",31.401
"(3011, 4891)","(2983.0, 4876.0)",31.765
"(2983, 4876)","(3011.0, 4891.0)",31.765
"(3094, 4058)","(3116.0, 4081.0)",31.828
"(3116, 4081)","(3094.0, 4058.0)",31.828
"(3700, 2762)","(3668.0, 2762.0)",32.0
"(3619, 3334)","(3651.0, 3335.0)",32.016
"(3651, 3335)","(3619.0, 3334.0)",32.016
"(1942, 6695)","(1944.0, 6663.0)",32.062
"(1944, 6663)","(1942.0, 6695.0)",32.062
"(3390, 3622)","(3422.0, 3619.0)",32.14
"(3422, 3619)","(3390.0, 3622.0)",32.14
"(3325, 4108)","(3312.0, 4078.0)",32.696
"(3312, 4078)","(3325.0, 4108.0)",32.696
"(2827, 4422)","(2840.0, 4392.0)",32.696
"(944, 9366)","(974.0, 9353.0)",32.696
"(2488, 4613)","(2480.0, 4581.0)",32.985
"(2480, 4581)","(2488.0, 4613.0)",32.985
"(1935, 6856)","(1957.0, 6881.0)",33.302
"(1005, 9324)","(992.0, 9355.0)",33.615
"(4672, 2353)","(4668.0, 2388.0)",35.228
"(4668, 2388)","(4672.0, 2353.0)",35.228
"(3320, 2745)","(3293.0, 2722.0)",35.468
"(3293, 2722)","(3320.0, 2745.0)",35.468
"(3948, 2464)","(3916.0, 2448.0)",35.777
"(3916, 2448)","(3948.0, 2464.0)",35.777
"(2735, 4886)","(2700.0, 4878.0)",35.903
"(2700, 4878)","(2735.0, 4886.0)",35.903
"(3713, 2521)","(3701.0, 2487.0)",36.056
"(3701, 2487)","(3713.0, 2521.0)",36.056
"(5060, 2117)","(5028.0, 2135.0)",36.715
"(5028, 2135)","(5060.0, 2117.0)",36.715
"(1809, 6484)","(1801.0, 6448.0)",36.878
"(1801, 6448)","(1809.0, 6484.0)",36.878
"(3276, 2755)","(3293.0, 2722.0)",37.121
"(4550, 1764)","(4531.0, 1732.0)",37.216
"(4531, 1732)","(4550.0, 1764.0)",37.216
"(909, 8605)","(877.0, 8624.0)",37.216
"(877, 8624)","(909.0, 8605.0)",37.216
"(2317, 5778)","(2318.0, 5816.0)",38.013
"(3993, 4092)","(3968.0, 4063.0)",38.288
"(4506, 1761)","(4531.0, 1732.0)",38.288
"(3968, 4063)","(3993.0, 4092.0)",38.288
"(1454, 8566)","(1460.0, 8528.0)",38.471
"(1460, 8528)","(1454.0, 8566.0)",38.471
"(3614, 2781)","(3652.0, 2774.0)",38.639
"(3891, 4532)","(3928.0, 4519.0)",39.217
"(3928, 4519)","(3891.0, 4532.0)",39.217
"(4705, 2129)","(4716.0, 2167.0)",39.56
"(4716, 2167)","(4705.0, 2129.0)",39.56
"(3502, 4755)","(3510.0, 4794.0)",39.812
"(921, 8514)","(960.0, 8504.0)",40.262
"(960, 8504)","(921.0, 8514.0)",40.262
"(4065, 3314)","(4072.0, 3274.0)",40.608
"(4072, 3274)","(4065.0, 3314.0)",40.608
"(3232, 4975)","(3225.0, 5016.0)",41.593
"(3225, 5016)","(3232.0, 4975.0)",41.593
"(1239, 7920)","(1247.0, 7961.0)",41.773
"(2804, 4987)","(2835.0, 5015.0)",41.773
"(1247, 7961)","(1239.0, 7920.0)",41.773
"(1083, 9423)","(1115.0, 9396.0)",41.869
"(1115, 9396)","(1083.0, 9423.0)",41.869
"(1646, 4919)","(1645.0, 4877.0)",42.012
"(3236, 2742)","(3276.0, 2755.0)",42.059
"(2013, 9246)","(2016.0, 9204.0)",42.107
"(2016, 9204)","(2013.0, 9246.0)",42.107
"(5049, 1949)","(5055.0, 1907.0)",42.426
"(5055, 1907)","(5049.0, 1949.0)",42.426
"(4366, 2217)","(4335.0, 2188.0)",42.45
"(3313, 4854)","(3332.0, 4816.0)",42.485
"(3332, 4816)","(3313.0, 4854.0)",42.485
"(4013, 3855)","(3990.0, 3818.0)",43.566
"(3990, 3818)","(4013.0, 3855.0)",43.566
"(745, 7778)","(710.0, 7752.0)",43.6
"(3885, 4299)","(3918.0, 4270.0)",43.932
"(3918, 4270)","(3885.0, 4299.0)",43.932
"(3690, 5240)","(3646.0, 5238.0)",44.045
"(3646, 5238)","(3690.0, 5240.0)",44.045
"(3590, 4040)","(3546.0, 4046.0)",44.407
"(1905, 7430)","(1950.0, 7426.0)",45.177
"(1950, 7426)","(1905.0, 7430.0)",45.177
"(696, 8916)","(685.0, 8960.0)",45.354
"(685, 8960)","(696.0, 8916.0)",45.354
"(3612, 2895)","(3576.0, 2923.0)",45.607
"(3576, 2923)","(3612.0, 2895.0)",45.607
"(4924, 2366)","(4885.0, 2342.0)",45.793
"(4885, 2342)","(4924.0, 2366.0)",45.793
"(5048, 2423)","(5011.0, 2450.0)",45.804
"(5011, 2450)","(5048.0, 2423.0)",45.804
"(4323, 2089)","(4368.0, 2098.0)",45.891
"(3969, 3777)","(3990.0, 3818.0)",46.065
"(3258, 2284)","(3293.0, 2254.0)",46.098
"(3293, 2254)","(3258.0, 2284.0)",46.098
"(3659, 4220)","(3663.0, 4266.0)",46.174
"(3663, 4266)","(3659.0, 4220.0)",46.174
"(1544, 5042)","(1498.0, 5036.0)",46.39
"(3637, 2846)","(3650.0, 2801.0)",46.84
"(4019, 2487)","(3989.0, 2523.0)",46.861
"(3989, 2523)","(4019.0, 2487.0)",46.861
"(1053, 8665)","(1027.0, 8704.0)",46.872
"(1049, 9307)","(1005.0, 9324.0)",47.17
"(2823, 4811)","(2861.0, 4839.0)",47.202
"(2861, 4839)","(2823.0, 4811.0)",47.202
"(3723, 4470)","(3768.0, 4455.0)",47.434
"(3768, 4455)","(3723.0, 4470.0)",47.434
"(2861, 4975)","(2835.0, 5015.0)",47.707
"(3580, 4433)","(3603.0, 4475.0)",47.885
"(4949, 2407)","(4924.0, 2366.0)",48.021
"(3060, 5403)","(3027.0, 5438.0)",48.104
"(3212, 4931)","(3232.0, 4975.0)",48.332
"(3446, 4793)","(3490.0, 4814.0)",48.754
"(4197, 1684)","(4163.0, 1719.0)",48.795
"(964, 9180)","(928.0, 9213.0)",48.836
"(928, 9213)","(964.0, 9180.0)",48.836
"(1768, 7399)","(1761.0, 7448.0)",49.497
"(1761, 7448)","(1768.0, 7399.0)",49.497
"(3594, 4752)","(3556.0, 4720.0)",49.679
"(3556, 4720)","(3594.0, 4752.0)",49.679
"(3425, 3710)","(3475.0, 3708.0)",50.04
"(3475, 3708)","(3425.0, 3710.0)",50.04
"(3689, 4011)","(3653.0, 4046.0)",50.21
"(3653, 4046)","(3689.0, 4011.0)",50.21
"(3921, 4459)","(3916.0, 4409.0)",50.249
"(3916, 4409)","(3921.0, 4459.0)",50.249
"(4516, 2444)","(4522.0, 2494.0)",50.359
"(4522, 2494)","(4516.0, 2444.0)",50.359
"(2870, 4350)","(2864.0, 4400.0)",50.359
"(3282, 2805)","(3276.0, 2755.0)",50.359
"(2057, 9393)","(2017.0, 9361.0)",51.225
"(3736, 2263)","(3741.0, 2314.0)",51.245
"(3741, 2314)","(3736.0, 2263.0)",51.245
"(3725, 2983)","(3740.0, 2934.0)",51.245
"(3740, 2934)","(3725.0, 2983.0)",51.245
"(3713, 4278)","(3663.0, 4266.0)",51.42
"(1142, 10095)","(1119.0, 10049.0)",51.43
"(1119, 10049)","(1142.0, 10095.0)",51.43
"(2357, 4699)","(2408.0, 4706.0)",51.478
"(3931, 3812)","(3969.0, 3777.0)",51.662
"(2978, 5067)","(2964.0, 5017.0)",51.923
"(2964, 5017)","(2978.0, 5067.0)",51.923
"(2096, 5758)","(2044.0, 5757.0)",52.01
"(2044, 5757)","(2096.0, 5758.0)",52.01
"(939, 9418)","(944.0, 9366.0)",52.24
"(3528, 2902)","(3576.0, 2923.0)",52.393
"(3913, 2361)","(3881.0, 2403.0)",52.802
"(3881, 2403)","(3913.0, 2361.0)",52.802
"(2773, 4828)","(2823.0, 4811.0)",52.811
"(4472, 1639)","(4446.0, 1685.0)",52.839
"(4721, 2389)","(4668.0, 2388.0)",53.009
"(3487, 4704)","(3502.0, 4755.0)",53.16
"(5111, 2102)","(5060.0, 2117.0)",53.16
"(881, 7747)","(922.0, 7713.0)",53.263
"(1134, 8743)","(1175.0, 8708.0)",53.907
"(1175, 8708)","(1134.0, 8743.0)",53.907
"(3817, 3556)","(3870.0, 3568.0)",54.342
"(3870, 3568)","(3817.0, 3556.0)",54.342
"(3949, 5754)","(3905.0, 5722.0)",54.406
"(3905, 5722)","(3949.0, 5754.0)",54.406
"(5069, 2047)","(5076.0, 1993.0)",54.452
"(3742, 2451)","(3701.0, 2487.0)",54.562
"(2910, 5055)","(2861.0, 5030.0)",55.009
"(3671, 2994)","(3725.0, 2983.0)",55.109
"(3650, 2943)","(3671.0, 2994.0)",55.154
"(3479, 2995)","(3518.0, 3034.0)",55.154
"(3518, 3034)","(3479.0, 2995.0)",55.154
"(1032, 8598)","(990.0, 8562.0)",55.317
"(990, 8562)","(1032.0, 8598.0)",55.317
"(2797, 5090)","(2745.0, 5071.0)",55.362
"(2745, 5071)","(2797.0, 5090.0)",55.362
"(3075, 3545)","(3109.0, 3589.0)",55.606
"(1066, 10067)","(1119.0, 10049.0)",55.973
"(877, 8558)","(909.0, 8605.0)",56.859
"(858, 9158)","(914.0, 9148.0)",56.886
"(914, 9148)","(858.0, 9158.0)",56.886
"(1245, 9880)","(1192.0, 9859.0)",57.009
"(3523, 4426)","(3580.0, 4433.0)",57.428
"(3170, 4061)","(3116.0, 4081.0)",57.585
"(3367, 4874)","(3313.0, 4854.0)",57.585
"(2042, 9309)","(2017.0, 9361.0)",57.697
"(2994, 4817)","(3052.0, 4819.0)",58.034
"(3052, 4819)","(2994.0, 4817.0)",58.034
"(1914, 6801)","(1935.0, 6856.0)",58.873
"(2890, 3375)","(2931.0, 3418.0)",59.414
"(2931, 3418)","(2890.0, 3375.0)",59.414
"(3292, 4022)","(3312.0, 4078.0)",59.464
"(3322, 2620)","(3360.0, 2666.0)",59.666
"(3360, 2666)","(3322.0, 2620.0)",59.666
"(5135, 2003)","(5076.0, 1993.0)",59.841
"(3268, 2646)","(3322.0, 2620.0)",59.933
"(3899, 5436)","(3953.0, 5464.0)",60.828
"(3953, 5464)","(3899.0, 5436.0)",60.828
"(2931, 4350)","(2870.0, 4350.0)",61.0
"(2540, 4645)","(2488.0, 4613.0)",61.057
"(3151, 4934)","(3212.0, 4931.0)",61.074
"(3050, 3366)","(3112.0, 3370.0)",62.129
"(3112, 3370)","(3050.0, 3366.0)",62.129
"(3499, 4643)","(3487.0, 4704.0)",62.169
"(3617, 3025)","(3671.0, 2994.0)",62.266
"(4061, 1126)","(4039.0, 1185.0)",62.968
"(4039, 1185)","(4061.0, 1126.0)",62.968
"(3411, 2445)","(3363.0, 2404.0)",63.127
"(3363, 2404)","(3411.0, 2445.0)",63.127
"(4733, 2327)","(4721.0, 2389.0)",63.151
"(2304, 4734)","(2357.0, 4699.0)",63.514
"(991, 9262)","(1005.0, 9324.0)",63.561
"(3846, 3627)","(3870.0, 3568.0)",63.695
"(3477, 5264)","(3492.0, 5326.0)",63.789
"(3492, 5326)","(3477.0, 5264.0)",63.789
"(3409, 3458)","(3393.0, 3520.0)",64.031
"(3393, 3520)","(3409.0, 3458.0)",64.031
"(1167, 9358)","(1115.0, 9396.0)",64.405
"(2810, 3517)","(2869.0, 3543.0)",64.475
"(2869, 3543)","(2810.0, 3517.0)",64.475
"(1451, 8351)","(1389.0, 8333.0)",64.56
"(1389, 8333)","(1451.0, 8351.0)",64.56
"(3906, 3752)","(3931.0, 3812.0)",65.0
"(2534, 5596)","(2599.0, 5599.0)",65.069
"(2599, 5599)","(2534.0, 5596.0)",65.069
"(2765, 4402)","(2827.0, 4422.0)",65.146
"(2471, 5614)","(2534.0, 5596.0)",65.521
"(1467, 4978)","(1498.0, 5036.0)",65.765
"(3433, 4640)","(3499.0, 4643.0)",66.068
"(3782, 3644)","(3846.0, 3627.0)",66.219
"(903, 8685)","(877.0, 8624.0)",66.31
"(3273, 3640)","(3212.0, 3613.0)",66.708
"(3212, 3613)","(3273.0, 3640.0)",66.708
"(1092, 8795)","(1134.0, 8743.0)",66.843
"(3839, 5586)","(3901.0, 5611.0)",66.851
"(3035, 4191)","(3070.0, 4134.0)",66.888
"(3070, 4134)","(3035.0, 4191.0)",66.888
"(2783, 3633)","(2850.0, 3636.0)",67.067
"(2850, 3636)","(2783.0, 3633.0)",67.067
"(2977, 5391)","(3027.0, 5438.0)",68.622
"(4133, 2183)","(4069.0, 2209.0)",69.08
"(4069, 2209)","(4133.0, 2183.0)",69.08
"(3603, 3418)","(3536.0, 3400.0)",69.376
"(3536, 3400)","(3603.0, 3418.0)",69.376
"(2331, 4910)","(2316.0, 4842.0)",69.635
"(5004, 2012)","(5070.0, 1988.0)",70.228
"(1953, 9317)","(1997.0, 9372.0)",70.434
"(951, 8759)","(991.0, 8817.0)",70.456
"(991, 8817)","(951.0, 8759.0)",70.456
"(2808, 4664)","(2742.0, 4692.0)",71.694
"(4777, 2434)","(4721.0, 2389.0)",71.84
"(2496, 4702)","(2540.0, 4645.0)",72.007
"(1703, 6177)","(1682.0, 6108.0)",72.125
"(1682, 6108)","(1703.0, 6177.0)",72.125
"(3611, 4109)","(3590.0, 4040.0)",72.125
"(3384, 2335)","(3363.0, 2404.0)",72.125
"(3751, 3896)","(3680.0, 3881.0)",72.567
"(3680, 3881)","(3751.0, 3896.0)",72.567
"(3115, 4780)","(3143.0, 4847.0)",72.615
"(3143, 4847)","(3115.0, 4780.0)",72.615
"(2719, 5139)","(2745.0, 5071.0)",72.801
"(4004, 3354)","(4065.0, 3314.0)",72.945
"(4231, 1586)","(4255.0, 1516.0)",74.0
"(1268, 8032)","(1247.0, 7961.0)",74.041
"(946, 9081)","(914.0, 9148.0)",74.25
"(2399, 4828)","(2435.0, 4893.0)",74.303
"(2435, 4893)","(2399.0, 4828.0)",74.303
"(2807, 5450)","(2881.0, 5443.0)",74.33
"(2881, 5443)","(2807.0, 5450.0)",74.33
"(3770, 2788)","(3700.0, 2762.0)",74.673
"(1870, 6419)","(1801.0, 6448.0)",74.847
"(3055, 4735)","(3115.0, 4780.0)",75.0
"(4543, 2374)","(4516.0, 2444.0)",75.027
"(5160, 1932)","(5135.0, 2003.0)",75.273
"(2437, 4519)","(2480.0, 4581.0)",75.452
"(2516, 5336)","(2441.0, 5348.0)",75.954
"(1370, 9604)","(1294.0, 9594.0)",76.655
"(1294, 9594)","(1370.0, 9604.0)",76.655
"(2440, 4970)","(2435.0, 4893.0)",77.162
"(3705, 3638)","(3782.0, 3644.0)",77.233
"(3576, 4178)","(3611.0, 4109.0)",77.369
"(1891, 6581)","(1968.0, 6573.0)",77.414
"(1968, 6573)","(1891.0, 6581.0)",77.414
"(2948, 3876)","(2905.0, 3811.0)",77.936
"(2758, 4503)","(2801.0, 4568.0)",77.936
"(2801, 4568)","(2758.0, 4503.0)",77.936
"(2905, 3811)","(2948.0, 3876.0)",77.936
"(3851, 3894)","(3800.0, 3835.0)",77.987
"(3800, 3835)","(3851.0, 3894.0)",77.987
"(2702, 4792)","(2732.0, 4720.0)",78.0
"(3730, 5173)","(3690.0, 5240.0)",78.032
"(3075, 4953)","(3151.0, 4934.0)",78.339
"(4858, 2068)","(4792.0, 2025.0)",78.772
"(4792, 2025)","(4858.0, 2068.0)",78.772
"(1617, 5012)","(1544.0, 5042.0)",78.924
"(1523, 8480)","(1460.0, 8528.0)",79.202
"(4821, 1880)","(4742.0, 1870.0)",79.63
"(4742, 1870)","(4821.0, 1880.0)",79.63
"(1217, 9296)","(1167.0, 9358.0)",79.649
"(3806, 4312)","(3885.0, 4299.0)",80.062
"(3834, 5389)","(3899.0, 5436.0)",80.212
"(3377, 4030)","(3312.0, 4078.0)",80.802
"(3798, 5314)","(3880.0, 5315.0)",82.006
"(3880, 5315)","(3798.0, 5314.0)",82.006
"(3463, 2358)","(3384.0, 2335.0)",82.28
"(3186, 3910)","(3121.0, 3961.0)",82.62
"(3906, 2566)","(3826.0, 2588.0)",82.97
"(2380, 5028)","(2440.0, 4970.0)",83.451
"(2848, 5157)","(2797.0, 5090.0)",84.202
"(4877, 1943)","(4821.0, 1880.0)",84.291
"(3987, 2906)","(3917.0, 2859.0)",84.315
"(3309, 5426)","(3379.0, 5379.0)",84.315
"(3379, 5379)","(3309.0, 5426.0)",84.315
"(3652, 2272)","(3736.0, 2263.0)",84.481
"(974, 9000)","(946.0, 9081.0)",85.703
"(3266, 4761)","(3332.0, 4816.0)",85.913
"(1368, 5096)","(1444.0, 5138.0)",86.833
"(1444, 5138)","(1368.0, 5096.0)",86.833
"(1787, 6200)","(1703.0, 6177.0)",87.092
"(2228, 5767)","(2301.0, 5815.0)",87.367
"(1026, 8047)","(1039.0, 7960.0)",87.966
"(1039, 7960)","(1026.0, 8047.0)",87.966
"(3701, 4120)","(3653.0, 4046.0)",88.204
"(989, 7796)","(944.0, 7720.0)",88.323
"(3848, 3360)","(3903.0, 3290.0)",89.022
"(3903, 3290)","(3848.0, 3360.0)",89.022
"(4864, 1802)","(4821.0, 1880.0)",89.067
"(2958, 3550)","(2869.0, 3543.0)",89.275
"(3506, 3792)","(3475.0, 3708.0)",89.538
"(2183, 4842)","(2270.0, 4867.0)",90.521
"(2051, 5848)","(2044.0, 5757.0)",91.269
"(3980, 1008)","(4012.0, 922.0)",91.761
"(4012, 922)","(3980.0, 1008.0)",91.761
"(3582, 5307)","(3492.0, 5326.0)",91.984
"(3163, 3448)","(3112.0, 3370.0)",93.193
"(2111, 7427)","(2044.0, 7362.0)",93.349
"(4296, 1653)","(4231.0, 1586.0)",93.349
"(2044, 7362)","(2111.0, 7427.0)",93.349
"(948, 8901)","(991.0, 8817.0)",94.366
"(1773, 4887)","(1818.0, 4804.0)",94.414
"(1818, 4804)","(1773.0, 4887.0)",94.414
"(3829, 2902)","(3740.0, 2934.0)",94.578
"(3682, 3546)","(3705.0, 3638.0)",94.831
"(2888, 4495)","(2827.0, 4422.0)",95.131
"(1962, 6478)","(1968.0, 6573.0)",95.189
"(2610, 4820)","(2702.0, 4792.0)",96.167
"(3848, 4681)","(3782.0, 4611.0)",96.208
"(3782, 4611)","(3848.0, 4681.0)",96.208
"(3593, 5028)","(3601.0, 4932.0)",96.333
"(1281, 7652)","(1317.0, 7742.0)",96.933
"(1317, 7742)","(1281.0, 7652.0)",96.933
"(4452, 2037)","(4388.0, 2110.0)",97.082
"(5169, 1835)","(5160.0, 1932.0)",97.417
"(838, 8758)","(903.0, 8685.0)",97.745
"(4610, 2155)","(4705.0, 2129.0)",98.494
"(1960, 6378)","(1870.0, 6419.0)",98.899
"(367, 7954)","(380.0, 7855.0)",99.85
"(380, 7855)","(367.0, 7954.0)",99.85
"(1052, 9091)","(1106.0, 9007.0)",99.86
"(1106, 9007)","(1052.0, 9091.0)",99.86
"(2737, 5276)","(2639.0, 5297.0)",100.225
"(2639, 5297)","(2737.0, 5276.0)",100.225
"(4695, 2495)","(4777.0, 2434.0)",102.201
"(4146, 1307)","(4233.0, 1361.0)",102.396
"(4233, 1361)","(4146.0, 1307.0)",102.396
"(815, 8858)","(838.0, 8758.0)",102.611
"(3662, 4829)","(3594.0, 4752.0)",102.728
"(3012, 5164)","(2978.0, 5067.0)",102.786
"(2662, 4406)","(2765.0, 4402.0)",103.078
"(2886, 5340)","(2881.0, 5443.0)",103.121
"(3839, 3203)","(3765.0, 3131.0)",103.247
"(1825, 6854)","(1914.0, 6801.0)",103.586
"(3263, 3840)","(3186.0, 3910.0)",104.062
"(3841, 4932)","(3845.0, 4828.0)",104.077
"(3845, 4828)","(3841.0, 4932.0)",104.077
"(1977, 5924)","(2051.0, 5848.0)",106.075
"(1095, 7784)","(989.0, 7796.0)",106.677
"(3441, 4951)","(3367.0, 4874.0)",106.794
"(4053, 5779)","(3949.0, 5754.0)",106.963
"(3882, 2995)","(3829.0, 2902.0)",107.042
"(3158, 5447)","(3060.0, 5403.0)",107.424
"(3422, 2881)","(3528.0, 2902.0)",108.06
"(3190, 3760)","(3263.0, 3840.0)",108.301
"(4558, 2266)","(4543.0, 2374.0)",109.037
"(3183, 4171)","(3170.0, 4061.0)",110.766
"(5158, 1724)","(5169.0, 1835.0)",111.544
"(1384, 8446)","(1460.0, 8528.0)",111.803
"(4476, 2179)","(4388.0, 2110.0)",111.826
"(838, 9466)","(939.0, 9418.0)",111.826
"(4072, 5896)","(3960.0, 5893.0)",112.04
"(3960, 5893)","(4072.0, 5896.0)",112.04
"(3554, 4318)","(3523.0, 4426.0)",112.361
"(2045, 6014)","(1977.0, 5924.0)",112.801
"(3449, 4129)","(3544.0, 4067.0)",113.442
"(3731, 2651)","(3808.0, 2567.0)",113.952
"(1278, 5166)","(1368.0, 5096.0)",114.018
"(3827, 2194)","(3736.0, 2263.0)",114.202
"(3459, 3314)","(3536.0, 3400.0)",115.434
"(1620, 8708)","(1503.0, 8713.0)",117.107
"(2354, 5620)","(2471.0, 5614.0)",117.154
"(3234, 3354)","(3163.0, 3448.0)",117.801
"(2793, 3851)","(2905.0, 3811.0)",118.929
"(4893, 2223)","(4885.0, 2342.0)",119.269
"(1894, 4902)","(1773.0, 4887.0)",121.926
"(2866, 4227)","(2870.0, 4350.0)",123.065
"(3402, 5120)","(3294.0, 5181.0)",124.036
"(3294, 5181)","(3402.0, 5120.0)",124.036
"(1308, 9772)","(1245.0, 9880.0)",125.032
"(1325, 8768)","(1203.0, 8799.0)",125.877
