og_coord,goldstar_coord,dist
"(2137.633, 3457.469)","(2304.0, 3600.0)",219.073
"(3679.959, 1924.284)","(3900.0, 1932.0)",220.176
"(2858.308, 1191.615)","(3024.0, 1338.0)",221.094
"(1360.714, 2991.714)","(1554.0, 3102.0)",222.536
"(4114.547, 1870.667)","(3900.0, 1932.0)",223.142
"(4055.0, 1770.829)","(3900.0, 1932.0)",223.609
"(2348.9, 958.486)","(2478.0, 774.0)",225.171
"(3091.75, 3146.6)","(3030.0, 2928.0)",227.154
"(2796.848, 1333.939)","(3024.0, 1338.0)",227.188
"(3201.0, 1906.337)","(3006.0, 1788.0)",228.098
"(3125.708, 3613.831)","(2994.0, 3426.0)",229.407
"(2796.123, 1364.704)","(3024.0, 1338.0)",229.436
"(2801.276, 1280.103)","(3024.0, 1338.0)",230.126
"(2956.914, 1117.815)","(3024.0, 1338.0)",230.178
"(2470.921, 1005.053)","(2478.0, 774.0)",231.161
"(2664.0, 914.929)","(2478.0, 774.0)",233.36
"(4065.125, 1766.734)","(3900.0, 1932.0)",233.622
"(3073.451, 3646.817)","(2994.0, 3426.0)",234.676
"(2822.226, 1641.839)","(3006.0, 1788.0)",234.81
"(2910.337, 1131.611)","(3024.0, 1338.0)",235.618
"(2876.132, 1154.171)","(3024.0, 1338.0)",235.92
"(2866.651, 1596.651)","(3006.0, 1788.0)",236.712
"(3268.022, 2922.087)","(3030.0, 2928.0)",238.095
"(2038.405, 2637.321)","(2254.0, 2534.0)",239.074
"(3147.087, 3137.022)","(3030.0, 2928.0)",239.582
"(2784.197, 1340.098)","(3024.0, 1338.0)",239.812
"(2936.097, 3148.708)","(3030.0, 2928.0)",239.854
"(2761.78, 3364.136)","(2994.0, 3426.0)",240.319
"(2942.071, 3191.0)","(2994.0, 3426.0)",240.669
"(1329.13, 3014.663)","(1554.0, 3102.0)",241.235
"(2817.724, 1212.579)","(3024.0, 1338.0)",241.413
"(1777.824, 3010.392)","(1554.0, 3102.0)",241.845
"(3891.646, 2596.683)","(3684.0, 2472.0)",242.204
"(2236.35, 753.15)","(2478.0, 774.0)",242.548
"(4112.833, 1814.896)","(3900.0, 1932.0)",242.922
"(2040.125, 2650.5)","(2254.0, 2534.0)",243.546
"(3775.09, 2245.09)","(3684.0, 2472.0)",244.511
"(3231.87, 1882.296)","(3006.0, 1788.0)",244.763
"(3252.3, 1781.017)","(3006.0, 1788.0)",246.399
"(4136.0, 1857.0)","(3900.0, 1932.0)",247.631
"(3082.75, 3170.5)","(3030.0, 2928.0)",248.171
"(2127.574, 3424.82)","(2304.0, 3600.0)",248.625
"(1775.823, 2988.532)","(1554.0, 3102.0)",249.159
"(1769.05, 2974.5)","(1554.0, 3102.0)",250.006
"(2826.233, 1184.11)","(3024.0, 1338.0)",250.587
"(2862.422, 1145.911)","(3024.0, 1338.0)",251.009
"(2022.169, 2634.708)","(2254.0, 2534.0)",252.76
"(2689.4, 913.25)","(2478.0, 774.0)",253.141
"(2965.672, 3173.149)","(3030.0, 2928.0)",253.448
"(3724.726, 2220.452)","(3684.0, 2472.0)",254.823
"(2769.897, 1318.588)","(3024.0, 1338.0)",254.843
"(2768.63, 1348.815)","(3024.0, 1338.0)",255.599
"(2222.25, 772.0)","(2478.0, 774.0)",255.758
"(3784.2, 2235.892)","(3684.0, 2472.0)",256.49
"(4066.225, 1736.563)","(3900.0, 1932.0)",256.567
"(3102.814, 3193.559)","(2994.0, 3426.0)",256.65
"(2069.431, 3495.471)","(2304.0, 3600.0)",256.805
"(3288.679, 2911.642)","(3030.0, 2928.0)",259.196
"(2633.434, 3690.961)","(2508.0, 3918.0)",259.385
"(3189.793, 1138.011)","(3024.0, 1338.0)",259.775
"(2843.04, 1150.747)","(3024.0, 1338.0)",260.404
"(2217.703, 788.378)","(2478.0, 774.0)",260.694
"(1798.393, 3011.19)","(1554.0, 3102.0)",260.719
"(4129.673, 1808.571)","(3900.0, 1932.0)",260.738
"(4144.0, 1839.679)","(3900.0, 1932.0)",260.882
"(4079.759, 1742.603)","(3900.0, 1932.0)",261.122
"(2119.75, 3414.6)","(2304.0, 3600.0)",261.383
"(3169.442, 1583.844)","(3006.0, 1788.0)",261.52
"(3766.0, 2220.185)","(3684.0, 2472.0)",264.83
"(3265.908, 1445.943)","(3024.0, 1338.0)",264.898
"(1809.832, 3024.989)","(1554.0, 3102.0)",267.172
"(2184.091, 3360.0)","(2304.0, 3600.0)",268.287
"(1803.959, 3201.649)","(1554.0, 3102.0)",269.09
"(3271.628, 1077.919)","(3540.0, 1098.0)",269.122
"(4096.0, 1744.426)","(3900.0, 1932.0)",271.293
"(3160.925, 2512.968)","(3432.0, 2526.0)",271.388
"(2080.233, 3446.233)","(2304.0, 3600.0)",271.507
"(2205.909, 756.242)","(2478.0, 774.0)",272.67
"(3410.18, 2253.623)","(3432.0, 2526.0)",273.25
"(2848.218, 1127.5)","(3024.0, 1338.0)",274.244
"(3155.48, 1097.013)","(3024.0, 1338.0)",274.521
"(3799.48, 2222.74)","(3684.0, 2472.0)",274.711
"(2738.108, 864.865)","(2478.0, 774.0)",275.522
"(4121.854, 2099.146)","(3900.0, 1932.0)",277.771
"(2745.052, 1350.532)","(3024.0, 1338.0)",279.229
"(3282.125, 1449.266)","(3024.0, 1338.0)",281.085
"(2744.458, 1306.389)","(3024.0, 1338.0)",281.324
"(3205.48, 1553.26)","(3024.0, 1338.0)",281.553
"(2711.0, 932.5)","(2478.0, 774.0)",281.8
"(2890.279, 1089.869)","(3024.0, 1338.0)",281.869
"(3949.189, 2375.566)","(3684.0, 2472.0)",282.179
"(2906.658, 1079.882)","(3024.0, 1338.0)",283.538
"(3133.303, 1074.605)","(3024.0, 1338.0)",285.174
"(3453.586, 2241.471)","(3432.0, 2526.0)",285.347
"(3737.444, 2190.728)","(3684.0, 2472.0)",286.304
"(2857.872, 1102.128)","(3024.0, 1338.0)",288.503
"(2820.301, 1542.904)","(3024.0, 1338.0)",288.927
"(3255.829, 1044.386)","(3540.0, 1098.0)",289.184
"(3780.123, 2195.521)","(3900.0, 1932.0)",289.506
"(4158.304, 1801.232)","(3900.0, 1932.0)",289.519
"(4119.648, 2122.887)","(3900.0, 1932.0)",291.004
"(2622.203, 3649.542)","(2508.0, 3918.0)",291.74
"(3186.065, 1095.407)","(3024.0, 1338.0)",291.747
"(3164.521, 1082.113)","(3024.0, 1338.0)",291.932
"(3140.156, 2517.469)","(3432.0, 2526.0)",291.969
"(2841.085, 1109.463)","(3024.0, 1338.0)",292.724
"(4088.532, 1707.646)","(3900.0, 1932.0)",293.051
"(2730.714, 1310.481)","(3024.0, 1338.0)",294.574
"(3307.5, 1418.125)","(3024.0, 1338.0)",294.605
"(2012.44, 2705.29)","(2254.0, 2534.0)",296.128
"(3972.769, 2405.846)","(3684.0, 2472.0)",296.25
"(2727.646, 1341.696)","(3024.0, 1338.0)",296.377
"(3973.31, 2385.948)","(3684.0, 2472.0)",301.836
"(3390.855, 2223.855)","(3432.0, 2526.0)",304.934
"(2839.333, 1093.0)","(3024.0, 1338.0)",306.801
"(4169.415, 1781.321)","(3900.0, 1932.0)",308.689
"(3234.029, 1050.059)","(3540.0, 1098.0)",309.704
"(3840.5, 1181.714)","(3540.0, 1098.0)",311.943
"(2009.946, 2728.913)","(2254.0, 2534.0)",312.335
"(4091.125, 2179.266)","(3900.0, 1932.0)",312.521
"(4107.242, 1697.468)","(3900.0, 1932.0)",312.977
"(2755.414, 1502.103)","(3024.0, 1338.0)",314.751
"(2766.109, 1519.63)","(3024.0, 1338.0)",315.432
"(3144.939, 1045.909)","(3024.0, 1338.0)",316.138
"(2775.983, 879.915)","(2478.0, 774.0)",316.247
"(4172.0, 2098.0)","(3900.0, 1932.0)",318.653
"(3993.286, 2549.875)","(3684.0, 2472.0)",318.939
"(3996.474, 2407.211)","(3684.0, 2472.0)",319.12
"(2805.648, 1104.437)","(3024.0, 1338.0)",319.733
"(2749.111, 1979.206)","(3006.0, 1788.0)",320.237
"(3416.704, 2204.802)","(3432.0, 2526.0)",321.562
"(3110.941, 2504.149)","(3432.0, 2526.0)",321.802
"(3437.862, 2202.708)","(3432.0, 2526.0)",323.345
"(2348.329, 1070.329)","(2478.0, 774.0)",323.459
"(2758.0, 1996.286)","(3006.0, 1788.0)",323.863
"(2753.276, 944.741)","(2478.0, 774.0)",323.928
"(3367.043, 2207.161)","(3432.0, 2526.0)",325.389
"(3991.371, 2588.014)","(3684.0, 2472.0)",328.536
"(3102.313, 2530.955)","(3432.0, 2526.0)",329.724
"(4230.38, 1942.1)","(3900.0, 1932.0)",330.534
"(3332.704, 2210.469)","(3432.0, 2526.0)",330.786
"(4230.233, 1907.89)","(3900.0, 1932.0)",331.112
"(3865.949, 1159.101)","(3540.0, 1098.0)",331.626
"(3312.263, 2215.274)","(3432.0, 2526.0)",332.998
"(4140.0, 1700.0)","(3900.0, 1932.0)",333.802
"(2786.08, 904.98)","(2478.0, 774.0)",334.767
"(4011.133, 2544.44)","(3684.0, 2472.0)",335.058
"(2753.2, 2008.892)","(3006.0, 1788.0)",335.71
"(2813.956, 1075.147)","(3024.0, 1338.0)",336.467
"(1979.045, 3512.36)","(2304.0, 3600.0)",336.566
"(4154.0, 1710.5)","(3900.0, 1932.0)",337.014
"(2782.232, 920.607)","(2478.0, 774.0)",337.714
"(3403.297, 1407.986)","(3540.0, 1098.0)",338.791
"(2752.0, 977.244)","(2478.0, 774.0)",341.151
"(3867.76, 1200.667)","(3540.0, 1098.0)",343.463
"(4239.544, 1990.544)","(3900.0, 1932.0)",344.554
"(2802.206, 895.111)","(2478.0, 774.0)",346.089
"(3151.603, 1016.288)","(3024.0, 1338.0)",346.094
"(4137.7, 1678.48)","(3900.0, 1932.0)",347.525
"(2286.044, 4187.824)","(2508.0, 3918.0)",349.384
"(2287.605, 1069.259)","(2478.0, 774.0)",351.323
"(4252.0, 1924.448)","(3900.0, 1932.0)",352.081
"(2736.023, 2017.333)","(3006.0, 1788.0)",354.233
"(4106.524, 1644.111)","(3900.0, 1932.0)",354.305
"(3313.136, 2192.136)","(3432.0, 2526.0)",354.392
"(2355.708, 2873.5)","(2254.0, 2534.0)",354.408
"(2323.421, 2882.645)","(2254.0, 2534.0)",355.489
"(2801.5, 921.862)","(2478.0, 774.0)",355.69
"(3419.0, 1433.0)","(3540.0, 1098.0)",356.183
"(3092.0, 2414.382)","(3432.0, 2526.0)",357.853
"(3074.085, 2497.726)","(3432.0, 2526.0)",359.03
"(2188.25, 2887.0)","(2254.0, 2534.0)",359.071
"(3734.8, 2829.171)","(3684.0, 2472.0)",360.766
"(4118.397, 1644.397)","(3900.0, 1932.0)",361.127
"(4002.5, 2646.378)","(3684.0, 2472.0)",363.111
"(3075.372, 2455.756)","(3432.0, 2526.0)",363.48
"(3303.756, 2185.671)","(3432.0, 2526.0)",363.69
"(2217.806, 2895.91)","(2254.0, 2534.0)",363.715
"(3407.939, 1438.97)","(3540.0, 1098.0)",365.651
"(3908.176, 1089.843)","(3540.0, 1098.0)",368.266
"(1963.761, 2762.091)","(2254.0, 2534.0)",369.14
"(3338.333, 1626.941)","(3006.0, 1788.0)",369.304
"(2774.362, 995.768)","(2478.0, 774.0)",370.151
"(2300.625, 2901.938)","(2254.0, 2534.0)",370.88
"(1926.505, 3082.758)","(1554.0, 3102.0)",373.002
"(2825.205, 914.452)","(2478.0, 774.0)",374.537
"(2116.452, 3275.081)","(2304.0, 3600.0)",375.162
"(2289.571, 4223.508)","(2508.0, 3918.0)",375.561
"(3448.054, 1463.149)","(3540.0, 1098.0)",376.547
"(3313.619, 3226.095)","(2994.0, 3426.0)",376.986
"(2159.833, 3250.242)","(2304.0, 3600.0)",378.305
"(2602.059, 2683.618)","(2254.0, 2534.0)",378.854
"(3732.405, 2848.143)","(3684.0, 2472.0)",379.245
"(4195.258, 1692.258)","(3900.0, 1932.0)",380.333
"(2253.986, 2914.8)","(2254.0, 2534.0)",380.8
"(4281.681, 1943.585)","(3900.0, 1932.0)",381.857
"(2093.3, 2881.743)","(2254.0, 2534.0)",383.079
"(3051.233, 2483.674)","(3432.0, 2526.0)",383.112
"(4215.667, 1713.487)","(3900.0, 1932.0)",383.919
"(3920.225, 1154.135)","(3540.0, 1098.0)",384.346
"(2335.098, 2910.268)","(2254.0, 2534.0)",384.908
"(2234.302, 2918.491)","(2254.0, 2534.0)",384.995
"(1930.875, 3022.5)","(1554.0, 3102.0)",385.169
"(3795.217, 2841.435)","(3684.0, 2472.0)",385.813
"(2190.226, 2915.823)","(2254.0, 2534.0)",387.112
"(4195.892, 1680.2)","(3900.0, 1932.0)",388.53
"(2606.066, 2698.541)","(2254.0, 2534.0)",388.618
"(3912.012, 1213.494)","(3540.0, 1098.0)",389.528
"(3930.031, 1106.125)","(3540.0, 1098.0)",390.116
"(2204.319, 2922.574)","(2254.0, 2534.0)",391.737
"(2114.345, 3254.707)","(2304.0, 3600.0)",393.95
"(4290.615, 1868.872)","(3900.0, 1932.0)",395.683
"(1946.721, 3156.326)","(1554.0, 3102.0)",396.461
"(2817.57, 980.0)","(2478.0, 774.0)",397.17
"(4177.043, 1646.551)","(3900.0, 1932.0)",397.786
"(2063.0, 2884.0)","(2254.0, 2534.0)",398.724
"(3766.167, 2862.5)","(3684.0, 2472.0)",399.051
"(1951.0, 3142.895)","(1554.0, 3102.0)",399.101
"(3037.901, 2459.099)","(3432.0, 2526.0)",399.737
"(4016.426, 2696.0)","(3684.0, 2472.0)",400.853
"(2133.0, 3236.0)","(2304.0, 3600.0)",402.165
"(1957.0, 3100.5)","(1554.0, 3102.0)",403.003
"(3030.084, 2474.988)","(3432.0, 2526.0)",405.14
"(2237.013, 2939.329)","(2254.0, 2534.0)",405.685
"(2318.422, 2935.378)","(2254.0, 2534.0)",406.515
"(1756.085, 3456.746)","(1554.0, 3102.0)",408.268
"(2061.913, 2895.0)","(2254.0, 2534.0)",408.923
"(2199.63, 2942.109)","(2254.0, 2534.0)",411.715
"(4312.371, 1901.886)","(3900.0, 1932.0)",413.469
"(3027.776, 2438.697)","(3432.0, 2526.0)",413.544
"(1956.071, 2998.843)","(1554.0, 3102.0)",415.093
"(3738.825, 2884.439)","(3684.0, 2472.0)",416.067
"(1781.853, 3450.541)","(1554.0, 3102.0)",416.411
"(2171.087, 3205.022)","(2304.0, 3600.0)",416.742
"(3957.899, 1084.058)","(3540.0, 1098.0)",418.132
"(4017.0, 2725.185)","(3684.0, 2472.0)",418.32
"(2607.886, 1289.114)","(3024.0, 1338.0)",418.976
"(1969.023, 3027.759)","(1554.0, 3102.0)",421.611
"(2637.939, 2719.909)","(2254.0, 2534.0)",426.581
"(2191.941, 3186.029)","(2304.0, 3600.0)",428.87
"(1979.876, 3155.724)","(1554.0, 3102.0)",429.251
"(1981.571, 3052.083)","(1554.0, 3102.0)",430.475
"(2383.208, 2944.708)","(2254.0, 2534.0)",430.553
"(4008.862, 2755.5)","(3684.0, 2472.0)",431.17
"(2133.117, 3200.733)","(2304.0, 3600.0)",434.298
"(4081.258, 2650.032)","(3684.0, 2472.0)",435.327
"(3428.899, 3374.536)","(2994.0, 3426.0)",437.933
"(3429.429, 3347.327)","(2994.0, 3426.0)",442.479
"(3436.5, 3395.676)","(2994.0, 3426.0)",443.538
"(2389.5, 2959.219)","(2254.0, 2534.0)",446.286
"(4116.371, 2608.014)","(3684.0, 2472.0)",453.26
"(1999.639, 3015.186)","(1554.0, 3102.0)",454.016
"(1792.627, 3491.549)","(1554.0, 3102.0)",456.827
"(2219.807, 3149.947)","(2304.0, 3600.0)",457.86
"(3980.099, 2826.099)","(3684.0, 2472.0)",461.585
"(3340.913, 3730.946)","(2994.0, 3426.0)",461.888
"(4087.4, 2697.25)","(3684.0, 2472.0)",462.027
"(4132.892, 2584.378)","(3684.0, 2472.0)",462.745
"(4125.184, 2615.816)","(3684.0, 2472.0)",464.033
"(1092.857, 3021.092)","(1554.0, 3102.0)",468.187
"(4123.6, 2635.6)","(3684.0, 2472.0)",469.056
"(3990.867, 1227.867)","(3540.0, 1098.0)",469.198
"(3369.276, 3709.034)","(2994.0, 3426.0)",470.043
"(1099.5, 2979.714)","(1554.0, 3102.0)",470.663
"(2129.5, 3162.36)","(2304.0, 3600.0)",471.146
"(4011.5, 1107.862)","(3540.0, 1098.0)",471.603
"(3998.0, 1212.0)","(3540.0, 1098.0)",471.975
"(3362.345, 3738.172)","(2994.0, 3426.0)",482.835
"(4008.815, 1221.587)","(3540.0, 1098.0)",484.831
"(1079.867, 2998.44)","(1554.0, 3102.0)",485.311
"(4110.123, 2707.644)","(3684.0, 2472.0)",486.938
"(4125.098, 2679.732)","(3684.0, 2472.0)",487.565
"(4019.542, 1201.288)","(3540.0, 1098.0)",490.539
"(2232.067, 3024.133)","(2254.0, 2534.0)",490.623
"(3385.771, 3729.084)","(2994.0, 3426.0)",495.323
"(4032.686, 2824.784)","(3684.0, 2472.0)",496.023
"(2049.229, 3073.125)","(1554.0, 3102.0)",496.07
"(2687.772, 2169.835)","(3006.0, 1788.0)",497.058
"(4162.828, 2614.362)","(3684.0, 2472.0)",499.543
"(4126.706, 2707.074)","(3684.0, 2472.0)",501.247
"(2663.732, 2157.045)","(3006.0, 1788.0)",503.331
"(2209.558, 3036.115)","(2254.0, 2534.0)",504.078
"(2233.07, 3100.877)","(2304.0, 3600.0)",504.138
"(4033.231, 1206.215)","(3540.0, 1098.0)",504.963
"(1972.734, 755.875)","(2478.0, 774.0)",505.591
"(2819.527, 2258.782)","(3006.0, 1788.0)",506.367
"(1058.0, 2996.5)","(1554.0, 3102.0)",507.096
"(1060.606, 2984.845)","(1554.0, 3102.0)",507.112
"(1052.743, 3022.069)","(1554.0, 3102.0)",507.59
"(2696.025, 2281.654)","(2254.0, 2534.0)",508.984
"(2323.426, 3090.83)","(2304.0, 3600.0)",509.54
"(2649.633, 2211.506)","(2254.0, 2534.0)",510.419
"(2592.538, 2151.846)","(2254.0, 2534.0)",510.539
"(2992.0, 4084.0)","(2508.0, 3918.0)",511.676
"(2264.929, 3045.81)","(2254.0, 2534.0)",511.927
"(4153.852, 2688.58)","(3684.0, 2472.0)",517.366
"(2992.5, 4106.846)","(2508.0, 3918.0)",520.003
"(2835.341, 2279.413)","(3006.0, 1788.0)",520.203
"(2869.61, 2291.854)","(3006.0, 1788.0)",521.988
"(4040.298, 1248.202)","(3540.0, 1098.0)",522.359
"(2073.885, 3047.082)","(1554.0, 3102.0)",522.778
"(2643.262, 2184.8)","(2254.0, 2534.0)",522.939
"(2664.83, 2186.309)","(3006.0, 1788.0)",524.449
"(2798.776, 2274.122)","(3006.0, 1788.0)",528.447
"(2200.047, 3061.234)","(2254.0, 2534.0)",529.987
"(1037.371, 2983.048)","(1554.0, 3102.0)",530.146
"(2830.885, 2293.082)","(3006.0, 1788.0)",534.577
"(3018.707, 4100.732)","(2508.0, 3918.0)",542.414
"(4063.953, 1248.234)","(3540.0, 1098.0)",545.066
"(4072.855, 1229.145)","(3540.0, 1098.0)",548.756
"(1928.465, 749.93)","(2478.0, 774.0)",550.062
"(3048.0, 4030.0)","(2508.0, 3918.0)",551.493
"(3679.687, 3023.952)","(3684.0, 2472.0)",551.969
"(2822.171, 2317.614)","(3006.0, 1788.0)",560.61
"(4096.756, 1167.667)","(3540.0, 1098.0)",561.098
"(3090.391, 3981.782)","(2994.0, 3426.0)",564.079
"(3862.958, 3015.472)","(3684.0, 2472.0)",572.178
"(3095.986, 3992.629)","(2994.0, 3426.0)",575.734
"(4120.337, 1183.573)","(3540.0, 1098.0)",586.612
"(3876.4, 3035.6)","(3684.0, 2472.0)",595.536
"(4180.633, 1402.367)","(3900.0, 1932.0)",599.388
"(4222.388, 1386.141)","(3900.0, 1932.0)",633.953
"(4205.327, 1356.564)","(3900.0, 1932.0)",651.422
"(4293.903, 1287.167)","(3900.0, 1932.0)",755.625
"(4392.75, 2779.083)","(3684.0, 2472.0)",772.416
"(4363.105, 2848.429)","(3684.0, 2472.0)",776.455
