og_coord,goldstar_coord,dist
"(2.102, 2.859)","(2.308, 2.403)",0.501
"(1.162, 1.45)","(1.107, 0.949)",0.504
"(3.274, 4.049)","(2.871, 4.359)",0.509
"(3.182, 3.949)","(2.871, 4.359)",0.515
"(1.711, 1.855)","(1.237, 2.063)",0.517
"(1.085, 1.562)","(1.237, 2.063)",0.523
"(3.097, 3.885)","(2.871, 4.359)",0.525
"(1.856, 1.904)","(1.672, 2.398)",0.527
"(2.336, 1.787)","(2.49, 2.292)",0.528
"(1.699, 1.803)","(1.237, 2.063)",0.529
"(3.155, 3.91)","(2.871, 4.359)",0.531
"(3.385, 4.22)","(2.871, 4.359)",0.532
"(1.636, 1.675)","(1.237, 2.063)",0.556
"(1.784, 1.848)","(1.672, 2.398)",0.561
"(1.28, 1.503)","(1.237, 2.063)",0.562
"(2.301, 2.97)","(2.308, 2.403)",0.567
"(1.764, 1.838)","(1.672, 2.398)",0.568
"(3.227, 3.913)","(2.871, 4.359)",0.571
"(1.781, 1.834)","(1.672, 2.398)",0.575
"(1.673, 1.073)","(1.107, 0.949)",0.579
"(1.484, 1.537)","(1.237, 2.063)",0.581
"(1.681, 1.061)","(1.107, 0.949)",0.584
"(1.45, 1.514)","(1.237, 2.063)",0.589
"(2.296, 1.737)","(2.49, 2.292)",0.589
"(3.163, 3.834)","(2.871, 4.359)",0.601
"(1.448, 1.496)","(1.237, 2.063)",0.605
"(1.675, 1.641)","(1.237, 2.063)",0.608
"(2.138, 1.796)","(2.49, 2.292)",0.608
"(2.21, 3.006)","(2.308, 2.403)",0.611
"(1.765, 1.75)","(1.237, 2.063)",0.613
"(1.718, 1.011)","(1.107, 0.949)",0.614
"(1.792, 1.784)","(1.237, 2.063)",0.621
"(1.586, 1.346)","(1.107, 0.949)",0.622
"(1.649, 1.586)","(1.237, 2.063)",0.63
"(2.159, 1.746)","(2.49, 2.292)",0.64
"(3.489, 4.187)","(2.871, 4.359)",0.642
"(1.603, 1.368)","(1.107, 0.949)",0.649
"(1.658, 1.301)","(1.107, 0.949)",0.654
"(1.766, 0.98)","(1.107, 0.949)",0.66
"(3.331, 3.879)","(2.871, 4.359)",0.665
"(1.553, 1.472)","(1.237, 2.063)",0.67
"(3.141, 3.74)","(2.871, 4.359)",0.675
"(1.571, 1.444)","(1.107, 0.949)",0.679
"(2.588, 1.619)","(2.49, 2.292)",0.681
"(1.638, 1.377)","(1.107, 0.949)",0.682
"(3.106, 3.717)","(2.871, 4.359)",0.684
"(1.733, 1.585)","(1.237, 2.063)",0.689
"(2.942, 3.665)","(2.871, 4.359)",0.698
"(2.204, 1.638)","(2.49, 2.292)",0.715
"(2.258, 1.615)","(2.49, 2.292)",0.716
"(3.171, 3.69)","(2.871, 4.359)",0.734
"(2.534, 3.106)","(2.308, 2.403)",0.738
"(2.994, 3.625)","(2.871, 4.359)",0.744
"(1.708, 1.39)","(1.107, 0.949)",0.745
"(2.886, 2.964)","(2.49, 2.292)",0.78
"(2.573, 1.51)","(2.49, 2.292)",0.787
"(2.69, 3.583)","(2.871, 4.359)",0.797
"(2.621, 1.505)","(2.49, 2.292)",0.798
"(1.921, 1.622)","(1.237, 2.063)",0.814
"(2.565, 3.183)","(2.308, 2.403)",0.822
"(2.961, 3.541)","(2.871, 4.359)",0.823
"(3.363, 3.696)","(2.871, 4.359)",0.826
"(3.029, 3.548)","(2.871, 4.359)",0.826
"(2.532, 3.199)","(2.308, 2.403)",0.827
"(3.366, 3.691)","(2.871, 4.359)",0.832
"(3.002, 3.537)","(2.871, 4.359)",0.833
"(2.911, 3.523)","(2.871, 4.359)",0.837
"(1.818, 1.394)","(1.107, 0.949)",0.838
"(2.999, 3.53)","(2.871, 4.359)",0.839
"(2.975, 3.524)","(2.871, 4.359)",0.841
"(3.438, 3.702)","(2.871, 4.359)",0.868
"(3.263, 3.585)","(2.871, 4.359)",0.868
"(3.271, 3.588)","(2.871, 4.359)",0.868
"(1.876, 1.404)","(1.107, 0.949)",0.894
"(3.148, 3.502)","(2.871, 4.359)",0.901
"(3.316, 3.568)","(2.871, 4.359)",0.908
"(2.688, 3.227)","(2.308, 2.403)",0.908
"(2.656, 3.245)","(2.308, 2.403)",0.911
"(1.948, 1.317)","(1.107, 0.949)",0.918
"(3.218, 3.508)","(2.871, 4.359)",0.919
"(2.921, 3.114)","(2.49, 2.292)",0.927
"(2.681, 1.363)","(2.49, 2.292)",0.948
"(2.02, 1.242)","(1.107, 0.949)",0.959
"(1.988, 1.373)","(1.107, 0.949)",0.978
"(3.31, 3.484)","(2.871, 4.359)",0.979
"(2.664, 3.323)","(2.308, 2.403)",0.986
"(3.006, 3.134)","(2.49, 2.292)",0.987
"(2.431, 3.384)","(2.308, 2.403)",0.989
"(2.69, 3.315)","(2.308, 2.403)",0.989
"(3.209, 3.426)","(2.871, 4.359)",0.992
"(2.989, 3.359)","(2.871, 4.359)",1.007
"(2.444, 3.4)","(2.308, 2.403)",1.007
"(2.264, 1.304)","(2.49, 2.292)",1.014
"(3.146, 3.382)","(2.871, 4.359)",1.015
"(3.133, 3.378)","(2.871, 4.359)",1.015
"(2.486, 3.416)","(2.871, 4.359)",1.018
"(2.487, 3.406)","(2.308, 2.403)",1.019
"(2.386, 1.265)","(2.49, 2.292)",1.032
"(2.083, 1.29)","(1.107, 0.949)",1.034
"(2.119, 1.184)","(1.107, 0.949)",1.039
"(2.408, 1.249)","(2.49, 2.292)",1.047
"(3.215, 3.369)","(2.871, 4.359)",1.048
"(2.399, 1.245)","(2.49, 2.292)",1.051
"(2.236, 1.271)","(2.49, 2.292)",1.053
"(3.027, 3.305)","(2.871, 4.359)",1.066
"(2.376, 1.222)","(2.49, 2.292)",1.077
"(2.198, 1.156)","(1.107, 0.949)",1.111
"(3.096, 3.228)","(2.49, 2.292)",1.115
"(3.081, 3.261)","(2.871, 4.359)",1.118
"(2.336, 1.179)","(2.49, 2.292)",1.124
"(3.116, 3.231)","(2.49, 2.292)",1.127
"(2.254, 0.879)","(1.107, 0.949)",1.15
"(2.262, 1.16)","(2.49, 2.292)",1.156
"(2.308, 0.979)","(1.107, 0.949)",1.202
"(2.331, 0.821)","(1.107, 0.949)",1.231
"(2.335, 1.037)","(1.107, 0.949)",1.231
"(2.384, 0.871)","(1.107, 0.949)",1.279
"(2.472, 0.82)","(1.107, 0.949)",1.372
"(2.475, 0.791)","(1.107, 0.949)",1.377
