og_coord,goldstar_coord,dist
"(1665.0, 2911.0)","(1554.0, 3102.0)",220.912
"(2892.0, 1597.0)","(3006.0, 1788.0)",222.434
"(2240.0, 2756.0)","(2254.0, 2534.0)",222.441
"(3762.0, 1064.0)","(3540.0, 1098.0)",224.589
"(3353.0, 2315.0)","(3432.0, 2526.0)",225.304
"(3776.0, 2266.0)","(3684.0, 2472.0)",225.61
"(3079.0, 3635.0)","(2994.0, 3426.0)",225.624
"(2040.0, 2611.0)","(2254.0, 2534.0)",227.431
"(1379.0, 2955.0)","(1554.0, 3102.0)",228.548
"(1784.0, 3073.0)","(1554.0, 3102.0)",231.821
"(3224.0, 3394.0)","(2994.0, 3426.0)",232.215
"(2781.0, 3330.0)","(2994.0, 3426.0)",233.634
"(3773.0, 2689.0)","(3684.0, 2472.0)",234.542
"(2227.0, 2767.0)","(2254.0, 2534.0)",234.559
"(2539.0, 3586.0)","(2304.0, 3600.0)",235.417
"(2559.0, 998.0)","(2478.0, 774.0)",238.195
"(3267.0, 2952.0)","(3030.0, 2928.0)",238.212
"(3512.0, 1335.0)","(3540.0, 1098.0)",238.648
"(2361.0, 2748.0)","(2254.0, 2534.0)",239.259
"(2385.0, 995.0)","(2478.0, 774.0)",239.771
"(2782.0, 2932.0)","(3030.0, 2928.0)",248.032
"(2235.0, 832.0)","(2478.0, 774.0)",249.826
"(2322.0, 3350.0)","(2304.0, 3600.0)",250.647
"(1684.0, 3317.0)","(1554.0, 3102.0)",251.247
"(3165.0, 3611.0)","(2994.0, 3426.0)",251.925
"(2220.0, 3362.0)","(2304.0, 3600.0)",252.389
"(1787.0, 3004.0)","(1554.0, 3102.0)",252.771
"(1803.0, 3056.0)","(1554.0, 3102.0)",253.213
"(3222.0, 2669.0)","(3432.0, 2526.0)",254.065
"(2684.0, 3734.0)","(2508.0, 3918.0)",254.621
"(2994.0, 3683.0)","(2994.0, 3426.0)",257.0
"(2841.0, 3217.0)","(2994.0, 3426.0)",259.017
"(2562.0, 3573.0)","(2304.0, 3600.0)",259.409
"(3799.0, 1079.0)","(3540.0, 1098.0)",259.696
"(3575.0, 2234.0)","(3684.0, 2472.0)",261.773
"(2786.0, 2831.0)","(3030.0, 2928.0)",262.574
"(3416.0, 2263.0)","(3432.0, 2526.0)",263.486
"(3395.0, 1318.0)","(3540.0, 1098.0)",263.486
"(2757.0, 4007.0)","(2508.0, 3918.0)",264.428
"(2702.0, 3735.0)","(2508.0, 3918.0)",266.693
"(1361.0, 2915.0)","(1554.0, 3102.0)",268.734
"(2930.0, 2678.0)","(3030.0, 2928.0)",269.258
"(2518.0, 3435.0)","(2304.0, 3600.0)",270.224
"(2734.0, 3352.0)","(2994.0, 3426.0)",270.326
"(2744.0, 3529.0)","(2994.0, 3426.0)",270.387
"(2724.0, 3460.0)","(2994.0, 3426.0)",272.132
"(2105.0, 2763.0)","(2254.0, 2534.0)",273.207
"(2573.0, 3548.0)","(2304.0, 3600.0)",273.98
"(3304.0, 2911.0)","(3030.0, 2928.0)",274.527
"(3106.0, 2664.0)","(3030.0, 2928.0)",274.722
"(3814.0, 2228.0)","(3684.0, 2472.0)",276.471
"(3241.0, 2749.0)","(3030.0, 2928.0)",276.698
"(1692.0, 3345.0)","(1554.0, 3102.0)",279.451
"(2310.0, 3319.0)","(2304.0, 3600.0)",281.064
"(3966.0, 2439.0)","(3684.0, 2472.0)",283.924
"(1716.0, 2867.0)","(1554.0, 3102.0)",285.428
"(3659.0, 1359.0)","(3540.0, 1098.0)",286.848
"(3218.0, 3609.0)","(2994.0, 3426.0)",289.249
"(3960.0, 2380.0)","(3684.0, 2472.0)",290.93
"(3277.0, 1483.0)","(3024.0, 1338.0)",291.606
"(2756.0, 1455.0)","(3024.0, 1338.0)",292.426
"(3704.0, 2180.0)","(3684.0, 2472.0)",292.684
"(3114.0, 3693.0)","(2994.0, 3426.0)",292.727
"(4109.0, 1726.0)","(3900.0, 1932.0)",293.457
"(2759.0, 1465.0)","(3024.0, 1338.0)",293.861
"(3675.0, 2127.0)","(3900.0, 1932.0)",297.741
"(4113.0, 2141.0)","(3900.0, 1932.0)",298.412
"(2210.0, 3900.0)","(2508.0, 3918.0)",298.543
"(1964.0, 2605.0)","(2254.0, 2534.0)",298.565
"(3139.0, 3687.0)","(2994.0, 3426.0)",298.573
"(2450.0, 1072.0)","(2478.0, 774.0)",299.313
"(2036.0, 3735.0)","(2304.0, 3600.0)",300.082
"(2475.0, 1075.0)","(2478.0, 774.0)",301.015
"(3375.0, 1350.0)","(3540.0, 1098.0)",301.213
"(3605.0, 1864.0)","(3900.0, 1932.0)",302.736
"(3309.0, 1808.0)","(3006.0, 1788.0)",303.659
"(2520.0, 1075.0)","(2478.0, 774.0)",303.916
"(3321.0, 2838.0)","(3030.0, 2928.0)",304.6
"(3794.0, 1646.0)","(3900.0, 1932.0)",305.011
"(3176.0, 3671.0)","(2994.0, 3426.0)",305.203
"(3614.0, 2772.0)","(3432.0, 2526.0)",306.007
"(2176.0, 826.0)","(2478.0, 774.0)",306.444
"(2270.0, 1000.0)","(2478.0, 774.0)",307.148
"(2507.0, 2712.0)","(2254.0, 2534.0)",309.343
"(3302.0, 1696.0)","(3006.0, 1788.0)",309.968
"(2820.0, 3157.0)","(3030.0, 2928.0)",310.71
"(1865.0, 3102.0)","(1554.0, 3102.0)",311.0
"(1348.0, 2869.0)","(1554.0, 3102.0)",311.006
"(2696.0, 996.0)","(2478.0, 774.0)",311.14
"(2526.0, 2688.0)","(2254.0, 2534.0)",312.57
"(2776.0, 3754.0)","(2508.0, 3918.0)",314.197
"(3330.0, 1411.0)","(3024.0, 1338.0)",314.587
"(3025.0, 1022.0)","(3024.0, 1338.0)",316.002
"(2625.0, 4214.0)","(2508.0, 3918.0)",318.284
"(2598.0, 3477.0)","(2304.0, 3600.0)",318.693
"(2890.0, 3728.0)","(2994.0, 3426.0)",319.406
"(4069.0, 1659.0)","(3900.0, 1932.0)",321.076
"(2714.0, 1923.0)","(3006.0, 1788.0)",321.697
"(2760.0, 3103.0)","(3030.0, 2928.0)",321.753
"(3250.0, 3230.0)","(2994.0, 3426.0)",322.416
"(2737.0, 3686.0)","(2508.0, 3918.0)",325.983
"(1876.0, 3165.0)","(1554.0, 3102.0)",328.105
"(2787.0, 3169.0)","(2994.0, 3426.0)",329.997
"(3752.0, 2795.0)","(3684.0, 2472.0)",330.08
"(1243.0, 2989.0)","(1554.0, 3102.0)",330.893
"(3309.0, 1648.0)","(3006.0, 1788.0)",333.78
"(2752.0, 3690.0)","(2508.0, 3918.0)",333.946
"(3126.0, 2386.0)","(3432.0, 2526.0)",336.506
"(2674.0, 3541.0)","(2994.0, 3426.0)",340.037
"(3592.0, 1787.0)","(3900.0, 1932.0)",340.425
"(3575.0, 1437.0)","(3540.0, 1098.0)",340.802
"(3124.0, 2108.0)","(3006.0, 1788.0)",341.063
"(3865.0, 1203.0)","(3540.0, 1098.0)",341.541
"(2566.0, 2673.0)","(2254.0, 2534.0)",341.563
"(3258.0, 2020.0)","(3006.0, 1788.0)",342.532
"(2731.0, 3648.0)","(2994.0, 3426.0)",344.17
"(3292.0, 1554.0)","(3024.0, 1338.0)",344.209
"(1404.0, 2791.0)","(1554.0, 3102.0)",345.284
"(2674.0, 1059.0)","(2478.0, 774.0)",345.892
"(3625.0, 1719.0)","(3900.0, 1932.0)",347.842
"(2700.0, 1210.0)","(3024.0, 1338.0)",348.368
"(2420.0, 1119.0)","(2478.0, 774.0)",349.841
"(4008.0, 2266.0)","(3900.0, 1932.0)",351.027
"(2924.0, 3770.0)","(2994.0, 3426.0)",351.05
"(1542.0, 2751.0)","(1554.0, 3102.0)",351.205
"(2835.0, 3786.0)","(2508.0, 3918.0)",352.637
"(2599.0, 2615.0)","(2254.0, 2534.0)",354.381
"(1987.0, 3760.0)","(2304.0, 3600.0)",355.09
"(2854.0, 1025.0)","(3024.0, 1338.0)",356.187
"(2608.0, 2579.0)","(2254.0, 2534.0)",356.849
"(4018.0, 2342.0)","(3684.0, 2472.0)",358.408
"(4259.0, 1931.0)","(3900.0, 1932.0)",359.001
"(2416.0, 3258.0)","(2304.0, 3600.0)",359.872
"(3076.0, 2472.0)","(3432.0, 2526.0)",360.072
"(3323.0, 3276.0)","(2994.0, 3426.0)",361.581
"(3349.0, 1497.0)","(3024.0, 1338.0)",361.809
"(2687.0, 1070.0)","(2478.0, 774.0)",362.349
"(2182.0, 983.0)","(2478.0, 774.0)",362.349
"(3318.0, 2182.0)","(3432.0, 2526.0)",362.398
"(4024.0, 2346.0)","(3684.0, 2472.0)",362.596
"(2229.0, 2896.0)","(2254.0, 2534.0)",362.862
"(1897.0, 3221.0)","(1554.0, 3102.0)",363.056
"(3903.0, 1105.0)","(3540.0, 1098.0)",363.067
"(3560.0, 2130.0)","(3684.0, 2472.0)",363.786
"(2666.0, 2924.0)","(3030.0, 2928.0)",364.022
"(4008.0, 2639.0)","(3684.0, 2472.0)",364.507
"(2806.0, 2093.0)","(3006.0, 1788.0)",364.726
"(2155.0, 4013.0)","(2508.0, 3918.0)",365.56
"(1915.0, 3042.0)","(1554.0, 3102.0)",365.952
"(2118.0, 3284.0)","(2304.0, 3600.0)",366.677
"(1852.0, 3317.0)","(1554.0, 3102.0)",367.463
"(2158.0, 2889.0)","(2254.0, 2534.0)",367.751
"(1985.0, 3415.0)","(2304.0, 3600.0)",368.763
"(2789.0, 2087.0)","(3006.0, 1788.0)",369.446
"(3230.0, 3711.0)","(2994.0, 3426.0)",370.028
"(3387.0, 2158.0)","(3432.0, 2526.0)",370.741
"(2542.0, 2768.0)","(2254.0, 2534.0)",371.08
"(2655.0, 3275.0)","(2994.0, 3426.0)",371.109
"(3497.0, 2892.0)","(3432.0, 2526.0)",371.727
"(2259.0, 4197.0)","(2508.0, 3918.0)",373.955
"(1263.0, 2867.0)","(1554.0, 3102.0)",374.04
"(3439.0, 2151.0)","(3432.0, 2526.0)",375.065
"(4152.0, 1654.0)","(3900.0, 1932.0)",375.217
"(4220.0, 2128.0)","(3900.0, 1932.0)",375.255
"(1995.0, 3815.0)","(2304.0, 3600.0)",376.439
"(3216.0, 2102.0)","(3006.0, 1788.0)",377.751
"(1864.0, 3321.0)","(1554.0, 3102.0)",379.554
"(3627.0, 2852.0)","(3432.0, 2526.0)",379.87
"(3346.0, 3282.0)","(2994.0, 3426.0)",380.316
"(1213.0, 2932.0)","(1554.0, 3102.0)",381.026
"(3533.0, 1480.0)","(3540.0, 1098.0)",382.064
"(3375.0, 3465.0)","(2994.0, 3426.0)",382.991
"(3307.0, 3205.0)","(2994.0, 3426.0)",383.158
"(3085.0, 959.0)","(3024.0, 1338.0)",383.878
"(4073.0, 2275.0)","(3900.0, 1932.0)",384.159
"(3388.0, 1746.0)","(3006.0, 1788.0)",384.302
"(2879.0, 981.0)","(3024.0, 1338.0)",385.323
"(1979.0, 3391.0)","(2304.0, 3600.0)",386.401
"(2638.0, 1292.0)","(3024.0, 1338.0)",388.731
"(2793.0, 2617.0)","(3030.0, 2928.0)",391.012
"(4253.0, 2101.0)","(3900.0, 1932.0)",391.369
"(2838.0, 2142.0)","(3006.0, 1788.0)",391.842
"(3306.0, 2043.0)","(3006.0, 1788.0)",393.732
"(3395.0, 1855.0)","(3006.0, 1788.0)",394.728
"(3395.0, 1715.0)","(3006.0, 1788.0)",395.79
"(2473.0, 3240.0)","(2304.0, 3600.0)",397.695
"(3380.0, 3523.0)","(2994.0, 3426.0)",398.001
"(3393.0, 3418.0)","(2994.0, 3426.0)",399.08
"(3395.0, 1688.0)","(3006.0, 1788.0)",401.648
"(4083.0, 2410.0)","(3684.0, 2472.0)",403.788
"(2564.0, 1171.0)","(2478.0, 774.0)",406.208
"(4041.0, 2666.0)","(3684.0, 2472.0)",406.307
"(2679.0, 3169.0)","(2994.0, 3426.0)",406.539
"(2131.0, 989.0)","(2478.0, 774.0)",408.208
"(2151.0, 2929.0)","(2254.0, 2534.0)",408.208
"(3063.0, 2346.0)","(3432.0, 2526.0)",410.562
"(3239.0, 2162.0)","(3432.0, 2526.0)",412.001
"(2900.0, 4045.0)","(2508.0, 3918.0)",412.059
"(4272.0, 1751.0)","(3900.0, 1932.0)",413.697
"(2742.0, 2631.0)","(3030.0, 2928.0)",413.706
"(1139.0, 3108.0)","(1554.0, 3102.0)",415.043
"(2101.0, 4004.0)","(2508.0, 3918.0)",415.987
"(2622.0, 3011.0)","(3030.0, 2928.0)",416.357
"(3358.0, 3629.0)","(2994.0, 3426.0)",416.779
"(2632.0, 2804.0)","(3030.0, 2928.0)",416.869
"(2652.0, 3187.0)","(2994.0, 3426.0)",417.235
"(2511.0, 2863.0)","(2254.0, 2534.0)",417.481
"(2889.0, 4089.0)","(2508.0, 3918.0)",417.615
"(2623.0, 1169.0)","(2478.0, 774.0)",420.773
"(2411.0, 3192.0)","(2304.0, 3600.0)",421.797
"(2106.0, 2930.0)","(2254.0, 2534.0)",422.753
"(2583.0, 3282.0)","(2304.0, 3600.0)",423.043
"(1997.0, 3892.0)","(2304.0, 3600.0)",423.69
"(2348.0, 4311.0)","(2508.0, 3918.0)",424.322
"(2594.0, 2788.0)","(2254.0, 2534.0)",424.401
"(1937.0, 3386.0)","(2304.0, 3600.0)",424.835
"(1929.0, 3400.0)","(2304.0, 3600.0)",425.0
"(2648.0, 2696.0)","(2254.0, 2534.0)",426.005
"(2499.0, 3218.0)","(2304.0, 3600.0)",428.893
"(3406.0, 3304.0)","(2994.0, 3426.0)",429.684
"(4096.0, 2350.0)","(3684.0, 2472.0)",429.684
"(4113.0, 2501.0)","(3684.0, 2472.0)",429.979
"(2488.0, 1205.0)","(2478.0, 774.0)",431.116
"(2086.0, 4010.0)","(2508.0, 3918.0)",431.912
"(3463.0, 2973.0)","(3030.0, 2928.0)",435.332
"(3483.0, 2064.0)","(3900.0, 1932.0)",437.393
"(3367.0, 3657.0)","(2994.0, 3426.0)",438.737
"(1919.0, 3346.0)","(1554.0, 3102.0)",439.046
"(4114.0, 2561.0)","(3684.0, 2472.0)",439.114
"(4335.0, 1867.0)","(3900.0, 1932.0)",439.83
"(2593.0, 2868.0)","(3030.0, 2928.0)",441.1
"(2122.0, 1037.0)","(2478.0, 774.0)",442.612
"(1891.0, 3389.0)","(1554.0, 3102.0)",442.649
"(2072.0, 952.0)","(2478.0, 774.0)",443.306
"(3378.0, 3203.0)","(3030.0, 2928.0)",443.541
"(3906.0, 1349.0)","(3540.0, 1098.0)",443.798
"(3454.0, 3062.0)","(3030.0, 2928.0)",444.671
"(1143.0, 2929.0)","(1554.0, 3102.0)",445.926
"(2695.0, 2602.0)","(2254.0, 2534.0)",446.212
"(2731.0, 2142.0)","(3006.0, 1788.0)",448.264
"(3395.0, 3224.0)","(2994.0, 3426.0)",449.004
"(2621.0, 3117.0)","(3030.0, 2928.0)",450.557
"(2575.0, 1215.0)","(2478.0, 774.0)",451.542
"(3411.0, 1988.0)","(3006.0, 1788.0)",451.691
"(3790.0, 2912.0)","(3684.0, 2472.0)",452.588
"(4126.0, 2369.0)","(3684.0, 2472.0)",453.842
"(3003.0, 3884.0)","(2994.0, 3426.0)",458.088
"(2237.0, 2995.0)","(2254.0, 2534.0)",461.313
"(2646.0, 2077.0)","(3006.0, 1788.0)",461.65
"(3973.0, 1259.0)","(3540.0, 1098.0)",461.963
"(3865.0, 1430.0)","(3540.0, 1098.0)",464.596
"(1996.0, 2957.0)","(1554.0, 3102.0)",465.176
"(3488.0, 3019.0)","(3030.0, 2928.0)",466.953
"(3437.0, 2005.0)","(3900.0, 1932.0)",468.72
"(3322.0, 3766.0)","(2994.0, 3426.0)",472.424
"(2086.0, 4138.0)","(2508.0, 3918.0)",475.903
"(2726.0, 2469.0)","(2254.0, 2534.0)",476.455
"(1951.0, 3921.0)","(2304.0, 3600.0)",477.127
"(2000.0, 768.0)","(2478.0, 774.0)",478.038
"(4018.0, 1468.0)","(3900.0, 1932.0)",478.769
"(4162.0, 2519.0)","(3684.0, 2472.0)",480.305
"(4007.0, 1211.0)","(3540.0, 1098.0)",480.477
"(3877.0, 1450.0)","(3900.0, 1932.0)",482.548
"(2035.0, 3061.0)","(1554.0, 3102.0)",482.744
"(2990.0, 3960.0)","(2508.0, 3918.0)",483.826
"(3482.0, 1686.0)","(3900.0, 1932.0)",485.015
"(4107.0, 2723.0)","(3684.0, 2472.0)",491.864
"(2629.0, 2104.0)","(3006.0, 1788.0)",491.92
"(2960.0, 4116.0)","(2508.0, 3918.0)",493.465
"(1060.0, 3126.0)","(1554.0, 3102.0)",494.583
"(2804.0, 2488.0)","(3030.0, 2928.0)",494.647
"(4036.0, 1117.0)","(3540.0, 1098.0)",496.364
"(2618.0, 2192.0)","(2254.0, 2534.0)",499.46
"(3435.0, 3661.0)","(2994.0, 3426.0)",499.706
"(3833.0, 2951.0)","(3684.0, 2472.0)",501.639
"(1997.0, 922.0)","(2478.0, 774.0)",503.254
"(4009.0, 1439.0)","(3900.0, 1932.0)",504.906
"(3437.0, 3685.0)","(2994.0, 3426.0)",513.157
"(2769.0, 2475.0)","(2254.0, 2534.0)",518.369
"(2623.0, 2144.0)","(3006.0, 1788.0)",522.901
"(4422.0, 1887.0)","(3900.0, 1932.0)",523.936
"(3070.0, 3952.0)","(2994.0, 3426.0)",531.462
"(1023.0, 3131.0)","(1554.0, 3102.0)",531.791
"(2699.0, 2241.0)","(2254.0, 2534.0)",532.798
"(4213.0, 2537.0)","(3684.0, 2472.0)",532.978
"(4073.0, 1104.0)","(3540.0, 1098.0)",533.034
"(4336.0, 1620.0)","(3900.0, 1932.0)",536.134
"(4393.0, 1720.0)","(3900.0, 1932.0)",536.65
"(2885.0, 2313.0)","(3006.0, 1788.0)",538.763
"(2728.0, 2277.0)","(2254.0, 2534.0)",539.189
"(3708.0, 3015.0)","(3684.0, 2472.0)",543.53
"(992.0, 3074.0)","(1554.0, 3102.0)",562.697
"(3804.0, 3023.0)","(3684.0, 2472.0)",563.916
"(3823.0, 3020.0)","(3684.0, 2472.0)",565.354
"(3095.0, 3984.0)","(2994.0, 3426.0)",567.067
"(3874.0, 3015.0)","(3684.0, 2472.0)",575.282
"(4170.0, 2789.0)","(3684.0, 2472.0)",580.246
"(3782.0, 3062.0)","(3684.0, 2472.0)",598.084
"(4013.0, 2986.0)","(3684.0, 2472.0)",610.276
"(4115.0, 2930.0)","(3684.0, 2472.0)",628.908
"(4156.0, 1299.0)","(3540.0, 1098.0)",647.964
"(1832.0, 629.0)","(2478.0, 774.0)",662.073
"(4455.0, 1565.0)","(3900.0, 1932.0)",665.368
"(4293.0, 2772.0)","(3684.0, 2472.0)",678.882
"(4239.0, 1343.0)","(3900.0, 1932.0)",679.59
"(4156.0, 2972.0)","(3684.0, 2472.0)",687.593
"(4239.0, 1325.0)","(3900.0, 1932.0)",695.248
"(4348.0, 2679.0)","(3684.0, 2472.0)",695.518
"(4391.0, 2522.0)","(3684.0, 2472.0)",708.766
"(1771.0, 639.0)","(2478.0, 774.0)",719.774
"(4489.0, 1514.0)","(3900.0, 1932.0)",722.25
"(824.0, 3114.0)","(1554.0, 3102.0)",730.099
"(829.0, 3009.0)","(1554.0, 3102.0)",730.94
"(4422.0, 1406.0)","(3900.0, 1932.0)",741.053
"(817.0, 3023.0)","(1554.0, 3102.0)",741.222
"(805.0, 3042.0)","(1554.0, 3102.0)",751.399
"(1739.0, 608.0)","(2478.0, 774.0)",757.415
"(4395.0, 1346.0)","(3900.0, 1932.0)",767.086
"(785.0, 3121.0)","(1554.0, 3102.0)",769.235
"(783.0, 3020.0)","(1554.0, 3102.0)",775.348
"(4315.0, 1242.0)","(3540.0, 1098.0)",788.265
"(4483.0, 1396.0)","(3900.0, 1932.0)",791.95
"(4406.0, 1321.0)","(3900.0, 1932.0)",793.32
"(4492.0, 1403.0)","(3900.0, 1932.0)",793.918
"(4677.0, 1646.0)","(3900.0, 1932.0)",827.964
"(4657.0, 1595.0)","(3900.0, 1932.0)",828.624
"(4548.0, 1414.0)","(3900.0, 1932.0)",829.595
"(4374.0, 2934.0)","(3684.0, 2472.0)",830.388
"(724.0, 3076.0)","(1554.0, 3102.0)",830.407
"(4568.0, 2426.0)","(3900.0, 1932.0)",830.819
"(4482.0, 2704.0)","(3684.0, 2472.0)",831.04
"(4223.0, 3105.0)","(3684.0, 2472.0)",831.39
"(4246.0, 3120.0)","(3684.0, 2472.0)",857.758
"(4446.0, 2892.0)","(3684.0, 2472.0)",870.083
"(4658.0, 1500.0)","(3900.0, 1932.0)",872.461
"(4461.0, 2896.0)","(3684.0, 2472.0)",885.158
"(655.0, 3123.0)","(1554.0, 3102.0)",899.245
"(4328.0, 3108.0)","(3684.0, 2472.0)",905.114
"(4692.0, 2391.0)","(3900.0, 1932.0)",915.393
"(643.0, 2935.0)","(1554.0, 3102.0)",926.18
"(4602.0, 2602.0)","(3684.0, 2472.0)",927.159
"(631.0, 2951.0)","(1554.0, 3102.0)",935.27
"(601.0, 3097.0)","(1554.0, 3102.0)",953.013
"(4419.0, 3081.0)","(3684.0, 2472.0)",954.519
"(4733.0, 1456.0)","(3900.0, 1932.0)",959.409
"(4675.0, 1366.0)","(3900.0, 1932.0)",959.678
"(4754.0, 2433.0)","(3900.0, 1932.0)",990.11
"(4845.0, 2234.0)","(3900.0, 1932.0)",992.083
"(4803.0, 2380.0)","(3900.0, 1932.0)",1008.024
"(4752.0, 2495.0)","(3900.0, 1932.0)",1021.212
"(4519.0, 3062.0)","(3684.0, 2472.0)",1022.411
"(4646.0, 2912.0)","(3684.0, 2472.0)",1057.849
"(4784.0, 2524.0)","(3900.0, 1932.0)",1063.917
"(4859.0, 1451.0)","(3900.0, 1932.0)",1072.866
"(4901.0, 2393.0)","(3900.0, 1932.0)",1102.054
"(4851.0, 1367.0)","(3900.0, 1932.0)",1106.176
