og_coord,starfish_coord,dist
"(68, 1818)","(142.0, 1848.0)",79.85
"(1365, 74)","(1298.0, 118.0)",80.156
"(3237, 18)","(3206.0, 93.0)",81.154
"(1319, 1447)","(1239.0, 1428.0)",82.225
"(387, 2943)","(411.0, 2864.0)",82.565
"(590, 3450)","(578.0, 3532.0)",82.873
"(3310, 2519)","(3248.0, 2574.0)",82.879
"(1107, 113)","(1104.0, 30.0)",83.054
"(2668, 2112)","(2700.0, 2035.0)",83.385
"(3086, 1671)","(3024.0, 1727.0)",83.546
"(699, 144)","(735.0, 220.0)",84.095
"(1984, 58)","(1937.0, 128.0)",84.315
"(906, 785)","(987.0, 761.0)",84.481
"(603, 1063)","(617.0, 1147.0)",85.159
"(1352, 3109)","(1434.0, 3132.0)",85.165
"(2977, 3439)","(3040.0, 3381.0)",85.633
"(2343, 928)","(2257.0, 924.0)",86.093
"(2745, 2109)","(2700.0, 2035.0)",86.608
"(3325, 1557)","(3350.0, 1640.0)",86.683
"(2678, 157)","(2746.0, 103.0)",86.833
"(3174, 12)","(3206.0, 93.0)",87.092
"(1831, 2969)","(1762.0, 2915.0)",87.618
"(1470, 63)","(1552.0, 94.0)",87.664
"(2720, 2962)","(2786.0, 3020.0)",87.864
"(1587, 822)","(1610.0, 907.0)",88.057
"(694, 1529)","(763.0, 1474.0)",88.238
"(820, 3625)","(819.0, 3536.0)",89.006
"(3403, 2402)","(3357.0, 2325.0)",89.694
"(3187, 698)","(3184.0, 608.0)",90.05
"(172, 2261)","(83.0, 2275.0)",90.094
"(2417, 1670)","(2331.0, 1698.0)",90.443
"(766, 491)","(715.0, 567.0)",91.526
"(3470, 2326)","(3560.0, 2309.0)",91.591
"(395, 2024)","(448.0, 1949.0)",91.837
"(633, 471)","(570.0, 538.0)",91.967
"(2736, 2120)","(2700.0, 2035.0)",92.309
"(932, 359)","(851.0, 314.0)",92.661
"(2953, 2115)","(2984.0, 2204.0)",94.244
"(3092, 53)","(3010.0, 100.0)",94.515
"(2790, 2065)","(2700.0, 2035.0)",94.868
"(654, 3475)","(578.0, 3532.0)",95.0
"(2065, 3651)","(2138.0, 3712.0)",95.131
"(2349, 590)","(2443.0, 575.0)",95.189
"(3155, 2552)","(3248.0, 2574.0)",95.567
"(1364, 1434)","(1405.0, 1521.0)",96.177
"(1291, 2192)","(1255.0, 2282.0)",96.933
"(3005, 336)","(3033.0, 429.0)",97.124
"(2957, 590)","(2908.0, 675.0)",98.112
"(3106, 363)","(3033.0, 429.0)",98.412
"(1649, 1652)","(1719.0, 1722.0)",98.995
"(1363, 43)","(1298.0, 118.0)",99.247
"(475, 2186)","(569.0, 2218.0)",99.298
"(1931, 771)","(1859.0, 702.0)",99.725
"(2856, 1887)","(2768.0, 1840.0)",99.765
"(3665, 1923)","(3704.0, 2015.0)",99.925
"(2891, 3615)","(2900.0, 3515.0)",100.404
"(3671, 3357)","(3701.0, 3453.0)",100.578
"(864, 102)","(961.0, 75.0)",100.688
"(2646, 1922)","(2554.0, 1881.0)",100.722
"(1349, 205)","(1298.0, 118.0)",100.846
"(3113, 3619)","(3159.0, 3709.0)",101.074
"(2709, 2217)","(2734.0, 2315.0)",101.139
"(34, 2369)","(134.0, 2385.0)",101.272
"(3117, 684)","(3184.0, 608.0)",101.316
"(1864, 3210)","(1918.0, 3124.0)",101.548
"(1130, 3486)","(1031.0, 3509.0)",101.637
"(240, 2167)","(340.0, 2148.0)",101.789
"(2640, 1065)","(2619.0, 963.0)",104.139
"(3488, 1993)","(3455.0, 2092.0)",104.355
"(451, 3041)","(532.0, 2975.0)",104.484
"(2810, 3391)","(2877.0, 3472.0)",105.119
"(660, 117)","(564.0, 162.0)",106.024
"(1071, 1252)","(1145.0, 1328.0)",106.075
"(1370, 2274)","(1423.0, 2182.0)",106.174
"(365, 355)","(372.0, 461.0)",106.231
"(3653, 2493)","(3554.0, 2534.0)",107.154
"(2525, 2966)","(2542.0, 3072.0)",107.355
"(1684, 3660)","(1630.0, 3567.0)",107.541
"(3399, 185)","(3489.0, 244.0)",107.615
"(2675, 3584)","(2760.0, 3517.0)",108.231
"(2822, 3330)","(2921.0, 3285.0)",108.747
"(866, 1757)","(951.0, 1825.0)",108.853
"(2767, 2121)","(2700.0, 2035.0)",109.018
"(1315, 2165)","(1423.0, 2182.0)",109.33
"(3235, 1206)","(3137.0, 1156.0)",110.018
"(214, 286)","(229.0, 176.0)",111.018
"(1825, 1755)","(1719.0, 1722.0)",111.018
"(1745, 2458)","(1812.0, 2547.0)",111.4
"(1263, 12)","(1298.0, 118.0)",111.629
"(3509, 1309)","(3544.0, 1417.0)",113.53
"(1215, 3163)","(1167.0, 3266.0)",113.635
"(2260, 3241)","(2153.0, 3202.0)",113.886
"(2011, 2280)","(1898.0, 2263.0)",114.272
"(1826, 1764)","(1719.0, 1722.0)",114.948
"(679, 381)","(726.0, 276.0)",115.039
"(28, 1832)","(142.0, 1848.0)",115.117
"(1847, 364)","(1946.0, 423.0)",115.248
"(3091, 3568)","(2994.0, 3632.0)",116.211
"(486, 437)","(372.0, 461.0)",116.499
"(2570, 3653)","(2519.0, 3548.0)",116.73
"(1497, 1593)","(1405.0, 1521.0)",116.825
"(3079, 971)","(3053.0, 857.0)",116.927
"(3069, 1325)","(3169.0, 1386.0)",117.137
"(3291, 2171)","(3318.0, 2285.0)",117.154
"(456, 3093)","(568.0, 3128.0)",117.341
"(2615, 2300)","(2505.0, 2259.0)",117.393
"(367, 343)","(372.0, 461.0)",118.106
"(1126, 1718)","(1015.0, 1766.0)",120.934
"(3061, 2446)","(3083.0, 2327.0)",121.017
"(640, 1548)","(613.0, 1666.0)",121.05
"(2525, 2952)","(2542.0, 3072.0)",121.198
"(1646, 791)","(1610.0, 907.0)",121.458
"(3379, 1244)","(3323.0, 1352.0)",121.655
"(1875, 3267)","(1974.0, 3196.0)",121.828
"(955, 535)","(1002.0, 648.0)",122.385
"(1421, 993)","(1329.0, 912.0)",122.577
"(1708, 3442)","(1615.0, 3523.0)",123.329
"(721, 1755)","(802.0, 1660.0)",124.844
"(2311, 3742)","(2209.0, 3668.0)",126.016
"(2060, 2797)","(1935.0, 2817.0)",126.59
"(3195, 2707)","(3233.0, 2828.0)",126.827
"(3385, 1986)","(3455.0, 2092.0)",127.028
"(3528, 60)","(3611.0, 159.0)",129.19
"(3530, 1562)","(3658.0, 1590.0)",131.027
"(2734, 1026)","(2619.0, 963.0)",131.126
"(1470, 3460)","(1588.0, 3520.0)",132.378
"(3677, 2371)","(3560.0, 2309.0)",132.412
"(1464, 399)","(1571.0, 320.0)",133.004
"(2751, 3653)","(2676.0, 3763.0)",133.135
"(263, 305)","(229.0, 176.0)",133.405
"(2743, 1179)","(2613.0, 1213.0)",134.373
"(199, 45)","(229.0, 176.0)",134.391
"(1597, 2237)","(1649.0, 2113.0)",134.462
"(2724, 1047)","(2619.0, 963.0)",134.466
"(2751, 935)","(2619.0, 963.0)",134.937
"(744, 410)","(726.0, 276.0)",135.204
"(496, 881)","(405.0, 982.0)",135.949
"(342, 2433)","(338.0, 2569.0)",136.059
"(2140, 2904)","(2276.0, 2908.0)",136.059
"(2833, 1078)","(2907.0, 1193.0)",136.752
"(2543, 347)","(2680.0, 356.0)",137.295
"(516, 2742)","(534.0, 2879.0)",138.177
"(1818, 2408)","(1812.0, 2547.0)",139.129
"(1477, 1157)","(1600.0, 1089.0)",140.545
"(1169, 1772)","(1059.0, 1860.0)",140.869
"(2400, 2841)","(2276.0, 2908.0)",140.943
"(2431, 2816)","(2333.0, 2714.0)",141.45
"(483, 2105)","(569.0, 2218.0)",142.004
"(619, 371)","(726.0, 276.0)",143.087
"(2920, 341)","(3033.0, 429.0)",143.224
"(68, 3382)","(153.0, 3499.0)",144.617
"(995, 1066)","(1121.0, 994.0)",145.121
"(3164, 753)","(3184.0, 608.0)",146.373
"(857, 2350)","(946.0, 2233.0)",147.003
"(246, 364)","(245.0, 511.0)",147.003
"(3370, 3445)","(3225.0, 3472.0)",147.492
"(2058, 2899)","(1935.0, 2817.0)",147.828
"(2944, 2394)","(2808.0, 2336.0)",147.851
"(927, 492)","(1075.0, 488.0)",148.054
"(1383, 644)","(1266.0, 553.0)",148.223
"(423, 114)","(564.0, 162.0)",148.946
"(152, 3350)","(153.0, 3499.0)",149.003
"(3733, 2489)","(3755.0, 2638.0)",150.615
"(1697, 3395)","(1615.0, 3523.0)",152.013
"(2416, 3728)","(2537.0, 3824.0)",154.457
"(3216, 1562)","(3350.0, 1640.0)",155.048
"(409, 132)","(564.0, 162.0)",157.877
"(435, 314)","(372.0, 461.0)",159.931
"(385, 213)","(229.0, 176.0)",160.328
"(2149, 2575)","(2267.0, 2684.0)",160.639
"(2334, 3523)","(2462.0, 3425.0)",161.208
"(2119, 2377)","(1962.0, 2420.0)",162.782
"(3571, 3700)","(3432.0, 3615.0)",162.929
"(2318, 3546)","(2209.0, 3668.0)",163.6
"(2242, 1952)","(2122.0, 1833.0)",169.0
"(1344, 283)","(1298.0, 118.0)",171.292
"(341, 1364)","(204.0, 1469.0)",172.609
"(1116, 1607)","(1034.0, 1453.0)",174.471
"(3606, 3760)","(3716.0, 3622.0)",176.477
"(434, 2333)","(569.0, 2218.0)",177.341
"(3404, 2774)","(3233.0, 2828.0)",179.324
"(2145, 2390)","(1962.0, 2420.0)",185.443
"(1548, 641)","(1683.0, 503.0)",193.052
"(3715, 410)","(3579.0, 549.0)",194.466
"(3424, 2785)","(3233.0, 2828.0)",195.78
"(2485, 2840)","(2333.0, 2714.0)",197.434
"(416, 25)","(564.0, 162.0)",201.675
"(1491, 738)","(1610.0, 907.0)",206.693
"(2240, 2384)","(2239.0, 2177.0)",207.002
"(1506, 616)","(1683.0, 503.0)",209.995
"(789, 884)","(987.0, 761.0)",233.094
"(624, 797)","(715.0, 567.0)",247.348
"(598, 2545)","(338.0, 2569.0)",261.105
"(859, 1043)","(617.0, 1147.0)",263.401
"(696, 2540)","(992.0, 2584.0)",299.252
"(660, 2574)","(338.0, 2569.0)",322.039
