og_coord,starfish_coord,dist
"(0.707, 1.161)","(0.549, 1.44)",0.321
"(2.045, 2.591)","(2.308, 2.403)",0.324
"(1.356, 2.474)","(1.672, 2.398)",0.324
"(1.214, 2.508)","(1.096, 2.817)",0.331
"(1.359, 2.614)","(1.096, 2.817)",0.332
"(1.85, 2.118)","(1.672, 2.398)",0.333
"(1.754, 2.075)","(1.672, 2.398)",0.334
"(1.998, 2.535)","(2.308, 2.403)",0.337
"(2.085, 2.656)","(2.308, 2.403)",0.337
"(1.413, 1.775)","(1.237, 2.063)",0.337
"(1.384, 2.584)","(1.672, 2.398)",0.342
"(1.33, 2.566)","(1.096, 2.817)",0.343
"(1.29, 1.241)","(1.107, 0.949)",0.344
"(1.33, 1.213)","(1.107, 0.949)",0.345
"(1.343, 2.508)","(1.672, 2.398)",0.346
"(1.248, 1.717)","(1.237, 2.063)",0.346
"(1.35, 2.58)","(1.096, 2.817)",0.347
"(2.618, 4.12)","(2.871, 4.359)",0.348
"(1.02, 2.335)","(1.237, 2.063)",0.348
"(1.323, 1.225)","(1.107, 0.949)",0.35
"(1.114, 2.394)","(1.237, 2.063)",0.353
"(1.382, 2.602)","(1.672, 2.398)",0.354
"(1.278, 2.416)","(1.237, 2.063)",0.355
"(1.075, 2.38)","(1.237, 2.063)",0.356
"(0.416, 1.109)","(0.549, 1.44)",0.356
"(1.193, 2.474)","(1.096, 2.817)",0.357
"(2.052, 2.653)","(2.308, 2.403)",0.358
"(0.967, 2.299)","(1.237, 2.063)",0.359
"(1.298, 1.254)","(1.107, 0.949)",0.359
"(1.055, 2.375)","(1.237, 2.063)",0.361
"(1.235, 1.701)","(1.237, 2.063)",0.362
"(1.261, 2.494)","(1.096, 2.817)",0.363
"(2.586, 4.132)","(2.871, 4.359)",0.364
"(2.079, 2.686)","(2.308, 2.403)",0.365
"(2.007, 2.196)","(2.308, 2.403)",0.365
"(1.857, 2.083)","(1.672, 2.398)",0.365
"(2.103, 2.705)","(2.308, 2.403)",0.365
"(1.371, 1.202)","(1.107, 0.949)",0.365
"(2.939, 3.999)","(2.871, 4.359)",0.366
"(1.266, 1.697)","(1.237, 2.063)",0.367
"(1.24, 2.476)","(1.096, 2.817)",0.37
"(1.249, 1.693)","(1.237, 2.063)",0.37
"(1.118, 2.414)","(1.237, 2.063)",0.37
"(2.13, 2.728)","(2.308, 2.403)",0.371
"(1.276, 2.432)","(1.237, 2.063)",0.371
"(1.017, 2.362)","(1.237, 2.063)",0.371
"(1.287, 1.278)","(1.107, 0.949)",0.375
"(2.076, 2.106)","(2.308, 2.403)",0.376
"(2.032, 2.145)","(2.308, 2.403)",0.378
"(2.949, 3.986)","(2.871, 4.359)",0.381
"(2.008, 2.169)","(2.308, 2.403)",0.381
"(0.448, 1.073)","(0.549, 1.44)",0.381
"(2.09, 2.715)","(2.308, 2.403)",0.381
"(0.945, 2.309)","(1.237, 2.063)",0.382
"(2.023, 2.657)","(2.308, 2.403)",0.382
"(1.11, 2.429)","(1.096, 2.817)",0.388
"(1.245, 2.451)","(1.237, 2.063)",0.388
"(2.064, 2.098)","(2.308, 2.403)",0.391
"(1.319, 1.278)","(1.107, 0.949)",0.391
"(1.499, 0.954)","(1.107, 0.949)",0.392
"(2.001, 2.65)","(2.308, 2.403)",0.394
"(1.993, 2.161)","(2.308, 2.403)",0.397
"(3.167, 4.093)","(2.871, 4.359)",0.398
"(1.221, 1.664)","(1.237, 2.063)",0.399
"(2.079, 2.072)","(2.308, 2.403)",0.402
"(1.358, 1.267)","(1.107, 0.949)",0.405
"(2.032, 2.7)","(2.308, 2.403)",0.406
"(1.44, 1.184)","(1.107, 0.949)",0.407
"(1.739, 1.995)","(1.672, 2.398)",0.409
"(1.468, 1.144)","(1.107, 0.949)",0.41
"(0.978, 2.386)","(1.237, 2.063)",0.414
"(1.395, 1.248)","(1.107, 0.949)",0.415
"(0.961, 2.374)","(1.237, 2.063)",0.416
"(1.778, 1.996)","(1.672, 2.398)",0.416
"(0.386, 1.057)","(0.549, 1.44)",0.416
"(1.977, 2.115)","(1.672, 2.398)",0.416
"(1.275, 1.647)","(1.237, 2.063)",0.417
"(2.054, 2.07)","(2.308, 2.403)",0.418
"(0.993, 2.403)","(1.237, 2.063)",0.419
"(0.423, 1.038)","(0.549, 1.44)",0.421
"(1.977, 2.689)","(1.672, 2.398)",0.422
"(1.498, 1.109)","(1.107, 0.949)",0.422
"(0.924, 2.349)","(1.237, 2.063)",0.424
"(1.254, 1.634)","(1.237, 2.063)",0.429
"(1.345, 1.308)","(1.107, 0.949)",0.43
"(2.06, 2.754)","(2.308, 2.403)",0.431
"(0.381, 1.043)","(0.549, 1.44)",0.431
"(1.497, 1.136)","(1.107, 0.949)",0.433
"(1.465, 1.196)","(1.107, 0.949)",0.434
"(2.013, 2.084)","(2.308, 2.403)",0.435
"(0.918, 2.362)","(1.237, 2.063)",0.438
"(3.093, 3.976)","(2.871, 4.359)",0.443
"(1.366, 1.309)","(1.107, 0.949)",0.443
"(2.049, 2.042)","(2.308, 2.403)",0.444
"(2.0, 2.724)","(2.308, 2.403)",0.445
"(0.366, 1.033)","(0.549, 1.44)",0.446
"(0.513, 0.988)","(0.549, 1.44)",0.453
"(1.48, 1.208)","(1.107, 0.949)",0.454
"(0.365, 1.021)","(0.549, 1.44)",0.457
"(1.337, 1.615)","(1.237, 2.063)",0.458
"(0.379, 1.012)","(0.549, 1.44)",0.46
"(3.075, 3.937)","(2.871, 4.359)",0.469
"(2.318, 1.851)","(2.49, 2.292)",0.474
"(0.495, 0.968)","(0.549, 1.44)",0.475
"(1.523, 1.183)","(1.107, 0.949)",0.477
"(2.283, 1.858)","(2.49, 2.292)",0.481
"(1.51, 1.227)","(1.107, 0.949)",0.49
"(1.542, 1.176)","(1.107, 0.949)",0.491
"(1.546, 1.192)","(1.107, 0.949)",0.502
"(1.522, 1.235)","(1.107, 0.949)",0.504
"(1.301, 1.44)","(1.107, 0.949)",0.527
"(2.287, 1.805)","(2.49, 2.292)",0.529
"(1.106, 1.478)","(1.107, 0.949)",0.529
"(1.96, 1.942)","(1.672, 2.398)",0.54
"(3.126, 3.883)","(2.871, 4.359)",0.54
"(1.927, 1.909)","(1.672, 2.398)",0.552
"(1.57, 1.261)","(1.107, 0.949)",0.558
"(1.886, 1.879)","(1.672, 2.398)",0.562
"(1.655, 1.1)","(1.107, 0.949)",0.568
"(1.872, 1.866)","(1.672, 2.398)",0.568
"(1.513, 1.561)","(1.237, 2.063)",0.573
"(1.585, 1.607)","(1.237, 2.063)",0.573
"(1.635, 1.173)","(1.107, 0.949)",0.574
"(1.67, 1.076)","(1.107, 0.949)",0.577
"(1.769, 1.819)","(1.237, 2.063)",0.585
"(1.949, 1.883)","(1.672, 2.398)",0.585
"(1.574, 1.305)","(1.107, 0.949)",0.587
"(1.904, 1.858)","(1.672, 2.398)",0.588
"(1.677, 1.096)","(1.107, 0.949)",0.589
"(3.265, 3.921)","(2.871, 4.359)",0.589
"(1.767, 1.805)","(1.237, 2.063)",0.59
"(1.648, 1.184)","(1.107, 0.949)",0.59
"(1.599, 1.278)","(1.107, 0.949)",0.592
"(1.749, 1.761)","(1.237, 2.063)",0.594
"(1.692, 1.076)","(1.107, 0.949)",0.599
"(1.683, 1.117)","(1.107, 0.949)",0.6
"(1.782, 1.809)","(1.672, 2.398)",0.6
"(1.966, 1.874)","(1.672, 2.398)",0.601
"(1.59, 1.311)","(1.107, 0.949)",0.603
"(1.915, 1.843)","(1.672, 2.398)",0.607
"(1.817, 1.806)","(1.672, 2.398)",0.61
"(3.183, 3.835)","(2.871, 4.359)",0.61
"(1.8, 1.801)","(1.672, 2.398)",0.61
"(1.669, 1.201)","(1.107, 0.949)",0.616
"(1.608, 1.309)","(1.107, 0.949)",0.617
"(1.826, 1.8)","(1.672, 2.398)",0.618
"(1.708, 1.098)","(1.107, 0.949)",0.619
"(1.781, 1.767)","(1.237, 2.063)",0.619
"(1.631, 1.286)","(1.107, 0.949)",0.623
"(1.912, 1.823)","(1.672, 2.398)",0.624
"(3.232, 3.85)","(2.871, 4.359)",0.624
"(1.945, 1.831)","(1.672, 2.398)",0.629
"(1.775, 1.733)","(1.237, 2.063)",0.631
"(1.83, 1.785)","(1.672, 2.398)",0.633
"(1.729, 1.089)","(1.107, 0.949)",0.637
"(1.923, 1.806)","(1.672, 2.398)",0.644
"(1.858, 1.781)","(1.672, 2.398)",0.645
"(1.837, 1.774)","(1.672, 2.398)",0.645
"(1.734, 1.104)","(1.107, 0.949)",0.646
"(1.736, 1.13)","(1.107, 0.949)",0.654
"(1.749, 1.096)","(1.107, 0.949)",0.659
"(2.25, 1.666)","(2.49, 2.292)",0.671
"(1.768, 1.069)","(1.107, 0.949)",0.672
"(2.261, 1.659)","(2.49, 2.292)",0.674
"(2.281, 1.65)","(2.49, 2.292)",0.675
"(1.874, 1.75)","(1.672, 2.398)",0.679
"(2.655, 3.71)","(2.871, 4.359)",0.684
"(2.638, 3.71)","(2.871, 4.359)",0.69
"(2.276, 1.633)","(2.49, 2.292)",0.693
"(1.796, 1.027)","(1.107, 0.949)",0.693
"(1.769, 1.572)","(1.237, 2.063)",0.724
"(3.283, 3.761)","(2.871, 4.359)",0.726
"(1.829, 1.064)","(1.107, 0.949)",0.731
"(2.232, 1.604)","(2.49, 2.292)",0.735
"(1.82, 1.582)","(1.237, 2.063)",0.755
"(1.809, 1.564)","(1.237, 2.063)",0.759
"(1.798, 1.548)","(1.237, 2.063)",0.761
"(1.821, 1.564)","(1.237, 2.063)",0.768
"(2.485, 3.169)","(2.308, 2.403)",0.786
"(3.383, 3.76)","(2.871, 4.359)",0.788
"(2.515, 3.166)","(2.308, 2.403)",0.79
"(3.355, 3.73)","(2.871, 4.359)",0.793
"(2.907, 3.557)","(2.871, 4.359)",0.803
"(3.228, 3.633)","(2.871, 4.359)",0.809
"(3.395, 3.739)","(2.871, 4.359)",0.812
"(2.47, 3.2)","(2.308, 2.403)",0.814
"(2.545, 3.602)","(2.871, 4.359)",0.824
"(2.568, 3.59)","(2.871, 4.359)",0.827
"(3.282, 3.635)","(2.871, 4.359)",0.833
"(2.525, 3.601)","(2.871, 4.359)",0.833
"(2.876, 3.52)","(2.871, 4.359)",0.839
"(3.328, 3.639)","(2.871, 4.359)",0.853
"(3.173, 3.546)","(2.871, 4.359)",0.867
"(2.525, 3.56)","(2.871, 4.359)",0.871
"(2.98, 3.487)","(2.871, 4.359)",0.879
"(1.865, 1.435)","(1.237, 2.063)",0.888
"(2.309, 3.294)","(2.308, 2.403)",0.891
"(1.912, 1.443)","(1.237, 2.063)",0.916
"(1.897, 1.416)","(1.107, 0.949)",0.917
"(2.663, 3.263)","(2.308, 2.403)",0.93
"(2.656, 3.315)","(2.308, 2.403)",0.976
"(2.323, 1.324)","(2.49, 2.292)",0.983
"(2.335, 1.304)","(2.49, 2.292)",1.0
"(2.419, 1.267)","(2.49, 2.292)",1.028
"(2.35, 1.272)","(2.49, 2.292)",1.03
"(2.847, 1.312)","(2.49, 2.292)",1.044
"(2.314, 1.264)","(2.49, 2.292)",1.044
"(2.346, 1.24)","(2.49, 2.292)",1.062
"(2.869, 1.3)","(2.49, 2.292)",1.063
"(2.282, 1.246)","(2.49, 2.292)",1.067
"(2.443, 1.221)","(2.49, 2.292)",1.072
"(2.396, 1.218)","(2.49, 2.292)",1.079
"(2.431, 1.211)","(2.49, 2.292)",1.083
"(3.027, 3.28)","(2.871, 4.359)",1.09
"(2.286, 1.219)","(2.49, 2.292)",1.093
"(2.399, 1.189)","(2.49, 2.292)",1.107
"(3.087, 3.273)","(2.871, 4.359)",1.107
"(2.36, 1.19)","(2.49, 2.292)",1.11
"(2.445, 1.182)","(2.49, 2.292)",1.111
"(2.256, 0.879)","(1.107, 0.949)",1.151
"(2.296, 0.899)","(1.107, 0.949)",1.19
"(2.322, 1.0)","(1.107, 0.949)",1.216
"(2.336, 0.841)","(1.107, 0.949)",1.234
