og_coord,starfish_coord,dist
"(1.912, 2.475)","(1.672, 2.398)",0.253
"(1.219, 2.594)","(1.096, 2.817)",0.255
"(1.216, 2.317)","(1.237, 2.063)",0.255
"(2.112, 2.57)","(2.308, 2.403)",0.258
"(1.029, 2.216)","(1.237, 2.063)",0.258
"(1.498, 2.071)","(1.237, 2.063)",0.261
"(0.54, 1.179)","(0.549, 1.44)",0.261
"(0.415, 2.495)","(0.443, 2.756)",0.262
"(0.91, 0.775)","(1.107, 0.949)",0.263
"(1.669, 2.661)","(1.672, 2.398)",0.263
"(1.822, 2.614)","(1.672, 2.398)",0.263
"(2.164, 2.624)","(2.308, 2.403)",0.264
"(1.736, 2.655)","(1.672, 2.398)",0.264
"(2.252, 2.143)","(2.308, 2.403)",0.266
"(2.081, 2.264)","(2.308, 2.403)",0.266
"(2.215, 2.656)","(2.308, 2.403)",0.27
"(0.845, 0.881)","(1.107, 0.949)",0.271
"(1.376, 0.916)","(1.107, 0.949)",0.271
"(1.342, 2.699)","(1.096, 2.817)",0.273
"(0.585, 1.163)","(0.549, 1.44)",0.279
"(1.346, 1.093)","(1.107, 0.949)",0.28
"(1.114, 2.315)","(1.237, 2.063)",0.281
"(0.478, 1.168)","(0.549, 1.44)",0.281
"(1.643, 2.678)","(1.672, 2.398)",0.281
"(1.881, 2.209)","(1.672, 2.398)",0.282
"(1.13, 2.325)","(1.237, 2.063)",0.283
"(0.825, 1.007)","(1.107, 0.949)",0.288
"(0.821, 1.001)","(1.107, 0.949)",0.29
"(0.841, 1.071)","(1.107, 0.949)",0.292
"(1.272, 1.772)","(1.237, 2.063)",0.293
"(0.81, 0.975)","(1.107, 0.949)",0.298
"(1.399, 2.781)","(1.096, 2.817)",0.306
"(1.054, 2.309)","(1.237, 2.063)",0.307
"(1.892, 2.179)","(1.672, 2.398)",0.311
"(2.137, 2.137)","(2.308, 2.403)",0.316
"(1.985, 2.438)","(1.672, 2.398)",0.316
"(1.228, 1.744)","(1.237, 2.063)",0.32
"(1.723, 2.081)","(1.672, 2.398)",0.321
"(1.432, 0.963)","(1.107, 0.949)",0.325
"(2.648, 4.121)","(2.871, 4.359)",0.325
"(0.823, 1.261)","(0.549, 1.44)",0.328
"(2.391, 2.72)","(2.308, 2.403)",0.328
"(1.369, 2.542)","(1.672, 2.398)",0.335
"(1.007, 2.308)","(1.237, 2.063)",0.337
"(0.746, 1.166)","(0.549, 1.44)",0.337
"(1.544, 1.917)","(1.237, 2.063)",0.34
"(0.575, 1.099)","(0.549, 1.44)",0.342
"(1.317, 2.396)","(1.237, 2.063)",0.342
"(1.969, 2.571)","(1.672, 2.398)",0.344
"(1.107, 2.386)","(1.237, 2.063)",0.348
"(2.148, 2.713)","(2.308, 2.403)",0.349
"(2.291, 2.002)","(2.49, 2.292)",0.352
"(1.46, 0.953)","(1.107, 0.949)",0.353
"(2.315, 2.756)","(2.308, 2.403)",0.353
"(3.001, 4.026)","(2.871, 4.359)",0.358
"(1.318, 2.468)","(1.672, 2.398)",0.36
"(1.506, 1.822)","(1.237, 2.063)",0.361
"(2.342, 2.764)","(2.308, 2.403)",0.363
"(0.654, 2.46)","(0.443, 2.756)",0.363
"(2.214, 2.048)","(2.308, 2.403)",0.367
"(1.15, 2.453)","(1.096, 2.817)",0.367
"(2.002, 2.609)","(2.308, 2.403)",0.369
"(2.227, 2.034)","(2.49, 2.292)",0.369
"(1.469, 2.718)","(1.672, 2.398)",0.378
"(2.918, 3.978)","(2.871, 4.359)",0.384
"(0.954, 2.323)","(1.237, 2.063)",0.385
"(1.965, 2.145)","(1.672, 2.398)",0.388
"(1.351, 1.255)","(1.107, 0.949)",0.391
"(0.737, 2.492)","(0.443, 2.756)",0.395
"(1.011, 2.389)","(1.237, 2.063)",0.397
"(2.44, 2.78)","(2.308, 2.403)",0.399
"(0.714, 1.026)","(1.107, 0.949)",0.4
"(0.955, 2.442)","(1.096, 2.817)",0.4
"(2.163, 2.776)","(2.308, 2.403)",0.401
"(1.987, 2.648)","(1.672, 2.398)",0.402
"(0.969, 2.434)","(1.096, 2.817)",0.403
"(2.336, 1.91)","(2.49, 2.292)",0.412
"(1.202, 1.646)","(1.237, 2.063)",0.419
"(1.928, 2.065)","(1.672, 2.398)",0.42
"(2.055, 2.065)","(2.308, 2.403)",0.422
"(2.541, 4.094)","(2.871, 4.359)",0.422
"(1.99, 2.115)","(1.672, 2.398)",0.426
"(3.108, 3.998)","(2.871, 4.359)",0.432
"(0.921, 2.364)","(1.237, 2.063)",0.437
"(3.208, 4.08)","(2.871, 4.359)",0.438
"(2.138, 1.997)","(2.308, 2.403)",0.44
"(1.399, 1.279)","(1.107, 0.949)",0.441
"(0.789, 2.479)","(0.443, 2.756)",0.443
"(1.955, 2.052)","(1.672, 2.398)",0.448
"(3.225, 4.081)","(2.871, 4.359)",0.45
"(0.827, 2.447)","(1.096, 2.817)",0.457
"(1.272, 1.604)","(1.237, 2.063)",0.46
"(1.566, 1.016)","(1.107, 0.949)",0.464
"(0.642, 0.985)","(0.549, 1.44)",0.464
"(0.57, 0.975)","(0.549, 1.44)",0.465
"(2.54, 2.808)","(2.308, 2.403)",0.467
"(3.222, 4.049)","(2.871, 4.359)",0.468
"(3.083, 3.94)","(2.871, 4.359)",0.469
"(2.321, 1.849)","(2.49, 2.292)",0.475
"(2.073, 1.982)","(2.308, 2.403)",0.482
"(1.013, 1.571)","(0.549, 1.44)",0.483
"(3.292, 4.124)","(2.871, 4.359)",0.483
"(0.866, 2.372)","(1.237, 2.063)",0.483
"(2.192, 1.91)","(2.49, 2.292)",0.485
"(3.22, 4.012)","(2.871, 4.359)",0.492
"(1.6, 0.935)","(1.107, 0.949)",0.493
"(1.407, 1.344)","(1.107, 0.949)",0.496
"(1.342, 1.388)","(1.107, 0.949)",0.498
"(1.668, 1.805)","(1.237, 2.063)",0.502
"(1.611, 0.955)","(1.107, 0.949)",0.504
"(1.61, 0.994)","(1.107, 0.949)",0.505
"(1.589, 1.102)","(1.107, 0.949)",0.506
"(3.354, 4.187)","(2.871, 4.359)",0.513
"(3.373, 4.228)","(2.871, 4.359)",0.519
"(2.115, 2.897)","(2.308, 2.403)",0.53
"(1.789, 1.881)","(1.672, 2.398)",0.53
"(1.639, 0.934)","(1.107, 0.949)",0.532
"(3.127, 3.889)","(2.871, 4.359)",0.536
"(1.423, 1.384)","(1.107, 0.949)",0.537
"(1.335, 1.439)","(1.107, 0.949)",0.54
"(1.92, 1.916)","(1.672, 2.398)",0.543
"(1.091, 1.51)","(0.549, 1.44)",0.547
"(1.331, 1.519)","(1.237, 2.063)",0.552
"(2.548, 2.909)","(2.308, 2.403)",0.56
"(1.907, 1.89)","(1.672, 2.398)",0.56
"(1.661, 1.693)","(1.237, 2.063)",0.563
"(2.198, 2.956)","(2.308, 2.403)",0.564
"(1.51, 1.35)","(1.107, 0.949)",0.568
"(1.632, 1.174)","(1.107, 0.949)",0.571
"(1.632, 1.187)","(1.107, 0.949)",0.576
"(2.279, 1.753)","(2.49, 2.292)",0.58
"(2.318, 2.991)","(2.308, 2.403)",0.588
"(1.687, 1.682)","(1.237, 2.063)",0.59
"(2.865, 3.768)","(2.871, 4.359)",0.591
"(1.652, 1.629)","(1.237, 2.063)",0.601
"(3.249, 3.881)","(2.871, 4.359)",0.609
"(3.145, 3.811)","(2.871, 4.359)",0.613
"(1.877, 1.808)","(1.672, 2.398)",0.625
"(2.2, 3.019)","(2.308, 2.403)",0.626
"(3.133, 3.783)","(2.871, 4.359)",0.633
"(2.46, 1.659)","(2.49, 2.292)",0.634
"(1.611, 1.335)","(1.107, 0.949)",0.635
"(2.461, 1.654)","(2.49, 2.292)",0.64
"(1.733, 1.655)","(1.237, 2.063)",0.643
"(2.529, 1.65)","(2.49, 2.292)",0.643
"(1.53, 1.447)","(1.107, 0.949)",0.653
"(1.586, 1.397)","(1.107, 0.949)",0.656
"(2.256, 1.676)","(2.49, 2.292)",0.659
"(2.484, 3.044)","(2.308, 2.403)",0.665
"(2.804, 3.691)","(2.871, 4.359)",0.671
"(1.926, 1.776)","(1.672, 2.398)",0.672
"(1.817, 1.722)","(1.237, 2.063)",0.672
"(2.713, 3.695)","(2.871, 4.359)",0.682
"(1.948, 1.768)","(1.672, 2.398)",0.688
"(1.676, 1.34)","(1.107, 0.949)",0.69
"(1.999, 1.778)","(2.308, 2.403)",0.697
"(1.622, 1.42)","(1.107, 0.949)",0.697
"(1.951, 1.745)","(1.672, 2.398)",0.711
"(1.687, 1.378)","(1.107, 0.949)",0.722
"(3.323, 3.792)","(2.871, 4.359)",0.725
"(1.757, 1.555)","(1.237, 2.063)",0.727
"(2.184, 1.627)","(2.49, 2.292)",0.733
"(2.771, 3.629)","(2.871, 4.359)",0.737
"(2.273, 1.582)","(2.49, 2.292)",0.743
"(3.333, 3.765)","(2.871, 4.359)",0.753
"(1.876, 1.658)","(1.237, 2.063)",0.756
"(1.852, 1.615)","(1.237, 2.063)",0.76
"(2.622, 1.528)","(2.49, 2.292)",0.776
"(2.695, 3.588)","(2.871, 4.359)",0.79
"(3.191, 3.636)","(2.871, 4.359)",0.791
"(1.794, 1.342)","(1.107, 0.949)",0.792
"(1.812, 1.514)","(1.237, 2.063)",0.795
"(3.192, 3.629)","(2.871, 4.359)",0.798
"(1.835, 1.283)","(1.107, 0.949)",0.801
"(1.781, 1.457)","(1.237, 2.063)",0.814
"(2.57, 3.187)","(2.308, 2.403)",0.827
"(3.282, 3.632)","(2.871, 4.359)",0.835
"(2.675, 1.463)","(2.49, 2.292)",0.849
"(2.497, 3.232)","(2.308, 2.403)",0.85
"(3.107, 3.526)","(2.871, 4.359)",0.865
"(2.895, 3.494)","(2.871, 4.359)",0.865
"(1.917, 1.526)","(1.237, 2.063)",0.866
"(1.936, 1.208)","(1.107, 0.949)",0.868
"(2.575, 3.233)","(2.308, 2.403)",0.872
"(2.973, 3.478)","(2.871, 4.359)",0.887
"(1.884, 1.378)","(1.107, 0.949)",0.888
"(3.007, 3.476)","(2.871, 4.359)",0.893
"(1.875, 1.433)","(1.237, 2.063)",0.896
"(1.91, 1.468)","(1.237, 2.063)",0.898
"(1.9, 1.4)","(1.107, 0.949)",0.912
"(2.684, 3.235)","(2.308, 2.403)",0.913
"(2.906, 3.114)","(2.49, 2.292)",0.92
"(2.415, 3.558)","(2.871, 4.359)",0.921
"(2.555, 3.49)","(2.871, 4.359)",0.924
"(1.949, 1.468)","(1.237, 2.063)",0.928
"(3.265, 3.51)","(2.871, 4.359)",0.937
"(2.449, 3.514)","(2.871, 4.359)",0.944
"(3.016, 3.08)","(2.49, 2.292)",0.947
"(2.805, 1.394)","(2.49, 2.292)",0.952
"(1.988, 1.348)","(1.107, 0.949)",0.967
"(3.033, 3.397)","(2.871, 4.359)",0.975
"(2.532, 3.441)","(2.871, 4.359)",0.978
"(2.0, 1.432)","(1.237, 2.063)",0.99
"(2.529, 3.427)","(2.871, 4.359)",0.992
"(3.097, 3.378)","(2.871, 4.359)",1.007
"(2.804, 1.332)","(2.49, 2.292)",1.011
"(2.106, 1.165)","(1.107, 0.949)",1.022
"(3.116, 3.363)","(2.871, 4.359)",1.025
"(3.339, 3.447)","(2.871, 4.359)",1.025
"(2.434, 3.431)","(2.871, 4.359)",1.026
"(3.328, 3.434)","(2.871, 4.359)",1.032
"(2.449, 1.253)","(2.49, 2.292)",1.04
"(3.128, 3.336)","(2.871, 4.359)",1.054
"(2.503, 1.234)","(2.49, 2.292)",1.059
"(2.452, 1.226)","(2.49, 2.292)",1.067
"(3.24, 3.344)","(2.871, 4.359)",1.08
"(2.18, 1.172)","(1.107, 0.949)",1.096
"(3.415, 3.378)","(2.871, 4.359)",1.122
"(2.26, 1.179)","(2.49, 2.292)",1.137
"(2.236, 1.135)","(1.107, 0.949)",1.145
"(2.269, 1.022)","(1.107, 0.949)",1.164
"(3.254, 3.251)","(2.871, 4.359)",1.173
"(2.287, 1.073)","(1.107, 0.949)",1.186
"(3.425, 3.308)","(2.871, 4.359)",1.188
