og_coord,goldstar_coord,dist
"(1.182, 0.897)","(0.874, 0.749)",0.341
"(1.156, 0.944)","(0.874, 0.749)",0.343
"(1.589, 1.645)","(1.822, 1.897)",0.343
"(0.725, 1.865)","(0.977, 1.629)",0.346
"(2.442, 3.139)","(2.266, 3.441)",0.349
"(1.078, 1.033)","(0.874, 0.749)",0.35
"(1.617, 1.612)","(1.822, 1.897)",0.351
"(1.579, 2.15)","(1.822, 1.897)",0.351
"(0.289, 0.815)","(0.433, 1.137)",0.352
"(0.405, 0.78)","(0.433, 1.137)",0.358
"(1.168, 0.954)","(0.874, 0.749)",0.359
"(0.288, 0.806)","(0.433, 1.137)",0.361
"(1.055, 1.275)","(0.977, 1.629)",0.362
"(0.299, 0.799)","(0.433, 1.137)",0.363
"(2.428, 3.108)","(2.266, 3.441)",0.37
"(1.83, 1.462)","(1.966, 1.81)",0.374
"(0.391, 0.764)","(0.433, 1.137)",0.375
"(1.202, 0.934)","(0.874, 0.749)",0.376
"(1.802, 1.467)","(1.966, 1.81)",0.38
"(1.192, 0.969)","(0.874, 0.749)",0.387
"(1.217, 0.928)","(0.874, 0.749)",0.387
"(1.22, 0.941)","(0.874, 0.749)",0.396
"(1.201, 0.975)","(0.874, 0.749)",0.398
"(1.027, 1.137)","(0.874, 0.749)",0.416
"(1.805, 1.425)","(1.966, 1.81)",0.417
"(0.873, 1.167)","(0.874, 0.749)",0.418
"(1.547, 1.533)","(1.32, 1.893)",0.426
"(2.468, 3.065)","(2.266, 3.441)",0.427
"(1.521, 1.507)","(1.32, 1.893)",0.436
"(1.239, 0.996)","(0.874, 0.749)",0.441
"(1.489, 1.483)","(1.32, 1.893)",0.444
"(1.306, 0.868)","(0.874, 0.749)",0.449
"(1.477, 1.473)","(1.32, 1.893)",0.449
"(1.194, 1.232)","(0.977, 1.629)",0.452
"(1.251, 1.269)","(0.977, 1.629)",0.452
"(1.291, 0.926)","(0.874, 0.749)",0.453
"(1.318, 0.849)","(0.874, 0.749)",0.456
"(1.397, 1.436)","(0.977, 1.629)",0.462
"(1.539, 1.486)","(1.32, 1.893)",0.462
"(1.243, 1.03)","(0.874, 0.749)",0.463
"(1.503, 1.467)","(1.32, 1.893)",0.464
"(1.324, 0.865)","(0.874, 0.749)",0.465
"(2.578, 3.095)","(2.266, 3.441)",0.465
"(1.395, 1.425)","(0.977, 1.629)",0.466
"(1.301, 0.935)","(0.874, 0.749)",0.466
"(1.263, 1.009)","(0.874, 0.749)",0.467
"(1.381, 1.39)","(0.977, 1.629)",0.469
"(1.336, 0.85)","(0.874, 0.749)",0.473
"(1.328, 0.882)","(0.874, 0.749)",0.474
"(1.407, 1.428)","(1.32, 1.893)",0.474
"(1.552, 1.48)","(1.32, 1.893)",0.474
"(1.255, 1.035)","(0.874, 0.749)",0.476
"(1.512, 1.455)","(1.32, 1.893)",0.479
"(1.434, 1.425)","(1.32, 1.893)",0.482
"(2.513, 3.027)","(2.266, 3.441)",0.482
"(1.421, 1.422)","(1.32, 1.893)",0.482
"(1.318, 0.948)","(0.874, 0.749)",0.486
"(1.27, 1.033)","(0.874, 0.749)",0.487
"(1.442, 1.421)","(1.32, 1.893)",0.488
"(1.348, 0.867)","(0.874, 0.749)",0.488
"(1.406, 1.395)","(0.977, 1.629)",0.489
"(1.288, 1.015)","(0.874, 0.749)",0.492
"(1.509, 1.439)","(1.32, 1.893)",0.492
"(2.552, 3.04)","(2.266, 3.441)",0.493
"(1.535, 1.446)","(1.32, 1.893)",0.497
"(1.401, 1.368)","(0.977, 1.629)",0.498
"(1.445, 1.409)","(1.32, 1.893)",0.5
"(1.365, 0.86)","(0.874, 0.749)",0.503
"(1.518, 1.425)","(1.32, 1.893)",0.508
"(1.467, 1.406)","(1.32, 1.893)",0.509
"(1.45, 1.401)","(1.32, 1.893)",0.509
"(1.369, 0.871)","(0.874, 0.749)",0.51
"(1.37, 0.892)","(0.874, 0.749)",0.517
"(1.381, 0.865)","(0.874, 0.749)",0.52
"(1.776, 1.315)","(1.966, 1.81)",0.53
"(1.395, 0.844)","(0.874, 0.749)",0.53
"(1.785, 1.31)","(1.966, 1.81)",0.532
"(1.801, 1.303)","(1.966, 1.81)",0.533
"(1.479, 1.381)","(1.32, 1.893)",0.536
"(2.096, 2.929)","(2.266, 3.441)",0.54
"(2.082, 2.929)","(2.266, 3.441)",0.544
"(1.797, 1.289)","(1.966, 1.81)",0.547
"(1.418, 0.811)","(0.874, 0.749)",0.547
"(1.396, 1.241)","(0.977, 1.629)",0.572
"(2.592, 2.969)","(2.266, 3.441)",0.573
"(1.444, 0.84)","(0.874, 0.749)",0.577
"(1.762, 1.267)","(1.966, 1.81)",0.58
"(1.437, 1.249)","(0.977, 1.629)",0.596
"(1.428, 1.235)","(0.977, 1.629)",0.599
"(1.419, 1.222)","(0.977, 1.629)",0.601
"(1.437, 1.235)","(0.977, 1.629)",0.606
"(1.962, 2.501)","(1.822, 1.897)",0.62
"(2.67, 2.968)","(2.266, 3.441)",0.622
"(1.985, 2.499)","(1.822, 1.897)",0.624
"(2.648, 2.945)","(2.266, 3.441)",0.626
"(2.295, 2.808)","(2.266, 3.441)",0.634
"(2.548, 2.868)","(2.266, 3.441)",0.639
"(2.68, 2.952)","(2.266, 3.441)",0.641
"(1.95, 2.526)","(1.822, 1.897)",0.643
"(2.009, 2.843)","(2.266, 3.441)",0.651
"(2.027, 2.834)","(2.266, 3.441)",0.653
"(2.591, 2.87)","(2.266, 3.441)",0.657
"(1.994, 2.842)","(2.266, 3.441)",0.658
"(2.271, 2.778)","(2.266, 3.441)",0.663
"(2.627, 2.873)","(2.266, 3.441)",0.673
"(2.505, 2.799)","(2.266, 3.441)",0.685
"(1.993, 2.81)","(2.266, 3.441)",0.687
"(2.352, 2.753)","(2.266, 3.441)",0.694
"(1.473, 1.133)","(0.977, 1.629)",0.701
"(1.823, 2.6)","(1.822, 1.897)",0.704
"(1.509, 1.139)","(0.977, 1.629)",0.723
"(1.497, 1.118)","(0.874, 0.749)",0.724
"(2.102, 2.576)","(1.822, 1.897)",0.734
"(2.097, 2.617)","(1.822, 1.897)",0.771
"(1.834, 1.045)","(1.966, 1.81)",0.776
"(1.844, 1.03)","(1.966, 1.81)",0.79
"(1.91, 1.0)","(1.966, 1.81)",0.812
"(1.855, 1.004)","(1.966, 1.81)",0.813
"(2.248, 1.036)","(1.966, 1.81)",0.824
"(1.827, 0.997)","(1.966, 1.81)",0.824
"(1.852, 0.979)","(1.966, 1.81)",0.839
"(2.265, 1.026)","(1.966, 1.81)",0.839
"(1.801, 0.984)","(1.966, 1.81)",0.842
"(1.929, 0.964)","(1.966, 1.81)",0.847
"(1.892, 0.961)","(1.966, 1.81)",0.852
"(1.919, 0.956)","(1.966, 1.81)",0.855
"(2.39, 2.59)","(2.266, 3.441)",0.86
"(1.805, 0.962)","(1.966, 1.81)",0.863
"(1.894, 0.939)","(1.966, 1.81)",0.874
"(2.437, 2.584)","(2.266, 3.441)",0.874
"(1.863, 0.94)","(1.966, 1.81)",0.876
"(1.93, 0.933)","(1.966, 1.81)",0.877
"(1.781, 0.694)","(0.874, 0.749)",0.909
"(1.812, 0.71)","(0.874, 0.749)",0.939
"(1.833, 0.789)","(0.874, 0.749)",0.96
"(1.844, 0.664)","(0.874, 0.749)",0.974
