og_coord,goldstar_coord,dist
"(1.883, 2.073)","(1.822, 1.897)",0.186
"(0.58, 0.599)","(0.62, 0.416)",0.187
"(0.752, 0.549)","(0.62, 0.416)",0.188
"(0.908, 2.039)","(0.865, 2.224)",0.19
"(0.429, 2.001)","(0.35, 2.176)",0.192
"(0.661, 0.604)","(0.62, 0.416)",0.193
"(0.582, 1.262)","(0.433, 1.137)",0.194
"(1.38, 1.708)","(1.32, 1.893)",0.195
"(0.504, 0.952)","(0.433, 1.137)",0.198
"(1.132, 1.96)","(1.32, 1.893)",0.199
"(0.666, 0.611)","(0.62, 0.416)",0.201
"(1.347, 2.093)","(1.32, 1.893)",0.202
"(1.246, 1.705)","(1.32, 1.893)",0.202
"(1.004, 2.075)","(0.865, 2.224)",0.204
"(0.418, 0.933)","(0.433, 1.137)",0.204
"(0.607, 1.028)","(0.433, 1.137)",0.204
"(2.024, 2.007)","(1.966, 1.81)",0.205
"(2.111, 3.304)","(2.266, 3.441)",0.207
"(0.693, 0.649)","(0.874, 0.749)",0.207
"(2.105, 3.309)","(2.266, 3.441)",0.208
"(1.998, 2.017)","(1.966, 1.81)",0.209
"(1.067, 0.666)","(0.874, 0.749)",0.211
"(1.53, 1.875)","(1.32, 1.893)",0.211
"(1.535, 1.919)","(1.32, 1.893)",0.217
"(1.102, 1.908)","(1.32, 1.893)",0.218
"(1.965, 2.063)","(1.822, 1.897)",0.219
"(1.772, 1.681)","(1.822, 1.897)",0.221
"(2.04, 2.019)","(1.966, 1.81)",0.222
"(1.875, 2.113)","(1.822, 1.897)",0.222
"(0.37, 0.921)","(0.433, 1.137)",0.225
"(0.631, 1.03)","(0.433, 1.137)",0.225
"(0.665, 0.84)","(0.874, 0.749)",0.227
"(1.309, 2.121)","(1.32, 1.893)",0.228
"(0.501, 2.004)","(0.35, 2.176)",0.228
"(1.208, 2.095)","(1.32, 1.893)",0.231
"(0.835, 0.521)","(0.874, 0.749)",0.232
"(1.978, 2.07)","(1.822, 1.897)",0.233
"(0.85, 0.517)","(0.874, 0.749)",0.234
"(0.854, 0.515)","(0.874, 0.749)",0.235
"(0.783, 2.0)","(0.865, 2.224)",0.238
"(0.933, 1.864)","(0.977, 1.629)",0.239
"(1.855, 2.135)","(1.822, 1.897)",0.24
"(0.37, 0.904)","(0.433, 1.137)",0.241
"(1.073, 1.407)","(0.977, 1.629)",0.242
"(1.207, 1.547)","(0.977, 1.629)",0.244
"(0.497, 0.628)","(0.62, 0.416)",0.245
"(0.428, 1.943)","(0.35, 2.176)",0.245
"(2.231, 3.197)","(2.266, 3.441)",0.247
"(0.638, 0.993)","(0.433, 1.137)",0.251
"(0.622, 0.734)","(0.874, 0.749)",0.252
"(2.231, 3.187)","(2.266, 3.441)",0.256
"(1.983, 2.099)","(1.822, 1.897)",0.259
"(1.628, 2.068)","(1.822, 1.897)",0.259
"(0.87, 1.964)","(0.865, 2.224)",0.259
"(1.316, 1.633)","(1.32, 1.893)",0.26
"(1.106, 2.121)","(0.865, 2.224)",0.261
"(0.641, 0.873)","(0.874, 0.749)",0.263
"(1.506, 1.707)","(1.32, 1.893)",0.264
"(1.198, 1.483)","(0.977, 1.629)",0.265
"(1.826, 2.162)","(1.822, 1.897)",0.266
"(0.817, 1.841)","(0.977, 1.629)",0.266
"(1.691, 1.664)","(1.822, 1.897)",0.267
"(1.744, 2.153)","(1.822, 1.897)",0.268
"(0.773, 1.808)","(0.977, 1.629)",0.271
"(1.124, 0.855)","(0.874, 0.749)",0.272
"(1.424, 1.641)","(1.32, 1.893)",0.273
"(1.145, 0.785)","(0.874, 0.749)",0.273
"(1.368, 1.624)","(1.32, 1.893)",0.273
"(1.054, 2.026)","(0.865, 2.224)",0.274
"(1.121, 0.869)","(0.874, 0.749)",0.274
"(2.358, 3.182)","(2.266, 3.441)",0.275
"(1.122, 2.084)","(1.32, 1.893)",0.275
"(1.546, 2.05)","(1.32, 1.893)",0.275
"(1.041, 2.01)","(0.865, 2.224)",0.276
"(1.099, 0.92)","(0.874, 0.749)",0.283
"(1.089, 0.933)","(0.874, 0.749)",0.283
"(0.649, 0.954)","(0.433, 1.137)",0.283
"(0.622, 0.88)","(0.874, 0.749)",0.283
"(1.134, 0.865)","(0.874, 0.749)",0.285
"(0.512, 0.862)","(0.433, 1.137)",0.286
"(1.159, 0.766)","(0.874, 0.749)",0.286
"(1.066, 0.966)","(0.874, 0.749)",0.29
"(0.815, 1.871)","(0.977, 1.629)",0.291
"(1.717, 2.168)","(1.822, 1.897)",0.292
"(1.216, 1.461)","(0.977, 1.629)",0.292
"(1.033, 0.995)","(0.874, 0.749)",0.292
"(0.393, 0.847)","(0.433, 1.137)",0.292
"(2.468, 3.227)","(2.266, 3.441)",0.294
"(0.907, 1.918)","(0.977, 1.629)",0.298
"(1.567, 2.065)","(1.32, 1.893)",0.301
"(1.0, 1.933)","(0.977, 1.629)",0.305
"(1.012, 1.324)","(0.977, 1.629)",0.307
"(1.418, 1.594)","(1.32, 1.893)",0.315
"(0.543, 0.841)","(0.433, 1.137)",0.316
"(1.979, 2.173)","(1.822, 1.897)",0.318
"(2.414, 3.159)","(2.266, 3.441)",0.319
"(2.526, 3.255)","(2.266, 3.441)",0.32
"(1.491, 1.621)","(1.32, 1.893)",0.322
"(1.18, 0.86)","(0.874, 0.749)",0.326
"(1.629, 1.632)","(1.822, 1.897)",0.327
"(0.984, 1.058)","(0.874, 0.749)",0.328
"(1.288, 1.519)","(0.977, 1.629)",0.329
"(1.685, 1.597)","(1.822, 1.897)",0.33
"(1.374, 1.564)","(1.32, 1.893)",0.334
"(1.983, 2.191)","(1.822, 1.897)",0.335
"(1.434, 1.574)","(1.32, 1.893)",0.339
"(0.51, 0.737)","(0.62, 0.416)",0.34
"(1.576, 1.657)","(1.822, 1.897)",0.343
"(1.225, 1.391)","(0.977, 1.629)",0.344
"(1.854, 2.24)","(1.822, 1.897)",0.345
"(0.395, 0.793)","(0.433, 1.137)",0.346
"(2.541, 3.217)","(2.266, 3.441)",0.355
"(1.536, 2.176)","(1.32, 1.893)",0.356
"(1.957, 3.262)","(2.266, 3.441)",0.357
"(1.198, 0.9)","(0.874, 0.749)",0.358
"(0.362, 0.786)","(0.433, 1.137)",0.358
"(1.555, 1.622)","(1.32, 1.893)",0.359
"(0.48, 0.747)","(0.62, 0.416)",0.36
"(1.551, 1.613)","(1.32, 1.893)",0.363
"(1.347, 1.529)","(1.32, 1.893)",0.365
"(1.685, 1.55)","(1.822, 1.897)",0.373
"(1.713, 2.257)","(1.822, 1.897)",0.377
"(1.028, 1.097)","(0.874, 0.749)",0.38
"(1.453, 1.533)","(1.32, 1.893)",0.384
"(1.295, 1.412)","(0.977, 1.629)",0.385
"(1.594, 2.21)","(1.822, 1.897)",0.388
"(1.991, 2.248)","(1.822, 1.897)",0.39
"(2.042, 2.223)","(1.822, 1.897)",0.393
"(1.103, 1.257)","(0.977, 1.629)",0.393
"(0.997, 1.123)","(0.874, 0.749)",0.394
"(1.25, 0.872)","(0.874, 0.749)",0.396
"(1.281, 1.368)","(0.977, 1.629)",0.401
"(0.981, 1.14)","(0.874, 0.749)",0.405
"(0.841, 1.247)","(0.977, 1.629)",0.405
"(1.078, 1.1)","(0.874, 0.749)",0.406
"(1.471, 1.513)","(1.32, 1.893)",0.409
"(1.243, 0.934)","(0.874, 0.749)",0.413
"(1.281, 1.349)","(0.977, 1.629)",0.414
"(1.649, 1.518)","(1.822, 1.897)",0.416
"(1.574, 1.56)","(1.822, 1.897)",0.418
"(1.1, 1.101)","(0.874, 0.749)",0.418
"(2.211, 3.017)","(2.266, 3.441)",0.427
"(2.389, 3.027)","(2.266, 3.441)",0.432
"(1.375, 1.458)","(0.977, 1.629)",0.433
"(1.638, 2.29)","(1.822, 1.897)",0.434
"(2.638, 3.21)","(2.266, 3.441)",0.438
"(2.513, 3.079)","(2.266, 3.441)",0.438
"(1.088, 1.133)","(0.874, 0.749)",0.439
"(1.774, 1.405)","(1.966, 1.81)",0.448
"(2.673, 3.248)","(2.266, 3.441)",0.45
"(2.255, 2.989)","(2.266, 3.441)",0.452
"(1.929, 1.358)","(1.966, 1.81)",0.454
"(1.971, 1.354)","(1.966, 1.81)",0.456
"(1.336, 0.763)","(0.874, 0.749)",0.463
"(1.559, 1.488)","(1.32, 1.893)",0.471
"(2.603, 3.107)","(2.266, 3.441)",0.474
"(2.529, 3.029)","(2.266, 3.441)",0.489
"(1.76, 2.386)","(1.822, 1.897)",0.493
"(2.314, 2.948)","(2.266, 3.441)",0.495
"(2.354, 2.953)","(2.266, 3.441)",0.495
"(1.37, 0.806)","(0.874, 0.749)",0.5
"(2.291, 2.936)","(2.266, 3.441)",0.506
"(2.477, 2.975)","(2.266, 3.441)",0.512
"(1.431, 1.39)","(0.977, 1.629)",0.513
"(1.413, 1.345)","(0.977, 1.629)",0.52
"(2.403, 2.931)","(2.266, 3.441)",0.528
"(2.486, 2.96)","(2.266, 3.441)",0.529
"(1.464, 1.383)","(1.32, 1.893)",0.531
"(1.773, 1.311)","(1.966, 1.81)",0.535
"(1.228, 1.151)","(0.874, 0.749)",0.535
"(1.962, 1.27)","(1.966, 1.81)",0.54
"(1.631, 1.38)","(1.966, 1.81)",0.545
"(1.296, 1.1)","(0.874, 0.749)",0.549
"(1.268, 1.163)","(0.977, 1.629)",0.549
"(1.422, 0.804)","(0.874, 0.749)",0.551
"(2.444, 2.918)","(2.266, 3.441)",0.552
"(1.666, 1.34)","(1.966, 1.81)",0.557
"(1.964, 1.252)","(1.966, 1.81)",0.558
"(1.28, 1.151)","(0.977, 1.629)",0.566
"(2.475, 2.909)","(2.266, 3.441)",0.571
"(2.127, 1.26)","(1.966, 1.81)",0.573
"(2.367, 2.87)","(2.266, 3.441)",0.58
"(1.569, 1.369)","(1.32, 1.893)",0.58
"(1.618, 1.342)","(1.966, 1.81)",0.583
"(2.544, 2.926)","(2.266, 3.441)",0.585
"(2.137, 1.249)","(1.966, 1.81)",0.586
"(2.008, 1.225)","(1.966, 1.81)",0.587
"(2.213, 2.857)","(2.266, 3.441)",0.587
"(2.27, 2.854)","(2.266, 3.441)",0.587
"(1.774, 1.245)","(1.966, 1.81)",0.596
"(1.36, 1.1)","(0.874, 0.749)",0.6
"(1.393, 1.051)","(0.874, 0.749)",0.6
"(2.141, 1.233)","(1.966, 1.81)",0.603
"(2.62, 2.952)","(2.266, 3.441)",0.604
"(2.005, 1.198)","(1.966, 1.81)",0.613
"(1.384, 1.094)","(0.874, 0.749)",0.616
"(2.118, 1.209)","(1.966, 1.81)",0.62
"(2.418, 2.833)","(2.266, 3.441)",0.627
"(2.034, 2.492)","(1.822, 1.897)",0.632
"(1.456, 1.21)","(0.977, 1.629)",0.636
"(1.57, 1.301)","(1.32, 1.893)",0.643
"(2.363, 2.794)","(2.266, 3.441)",0.655
"(2.299, 2.786)","(2.266, 3.441)",0.656
"(2.259, 2.4)","(1.966, 1.81)",0.659
"(1.479, 1.189)","(0.977, 1.629)",0.667
"(2.037, 1.144)","(1.966, 1.81)",0.67
"(2.044, 2.531)","(1.822, 1.897)",0.672
"(1.505, 0.982)","(0.874, 0.749)",0.673
"(2.124, 1.152)","(1.966, 1.81)",0.677
"(1.468, 1.161)","(0.977, 1.629)",0.678
"(2.419, 2.771)","(2.266, 3.441)",0.687
"(2.296, 2.416)","(1.966, 1.81)",0.691
"(2.116, 1.131)","(1.966, 1.81)",0.695
"(2.058, 2.765)","(2.266, 3.441)",0.707
"(2.711, 2.89)","(2.266, 3.441)",0.708
"(1.526, 1.032)","(0.874, 0.749)",0.711
"(1.999, 2.588)","(1.822, 1.897)",0.713
"(2.474, 2.755)","(2.266, 3.441)",0.717
"(2.469, 2.749)","(2.266, 3.441)",0.721
"(1.543, 1.023)","(0.874, 0.749)",0.723
"(1.534, 1.059)","(0.874, 0.749)",0.729
"(2.19, 1.107)","(1.966, 1.81)",0.737
"(2.621, 2.787)","(2.266, 3.441)",0.744
"(2.54, 2.747)","(2.266, 3.441)",0.746
"(1.796, 2.643)","(1.822, 1.897)",0.746
"(1.857, 2.644)","(1.822, 1.897)",0.748
"(2.389, 2.447)","(1.966, 1.81)",0.765
"(1.575, 1.079)","(0.874, 0.749)",0.775
"(1.6, 1.034)","(0.874, 0.749)",0.78
"(1.724, 1.065)","(1.966, 1.81)",0.783
"(1.718, 1.062)","(1.966, 1.81)",0.788
"(2.183, 2.65)","(2.266, 3.441)",0.796
"(1.869, 1.013)","(1.966, 1.81)",0.802
"(1.669, 0.927)","(0.874, 0.749)",0.814
"(1.853, 1.002)","(1.966, 1.81)",0.816
"(2.444, 2.639)","(2.266, 3.441)",0.821
"(1.822, 1.001)","(1.966, 1.81)",0.822
"(2.36, 2.542)","(1.966, 1.81)",0.832
"(2.207, 1.011)","(1.966, 1.81)",0.834
"(1.794, 2.751)","(2.266, 3.441)",0.836
"(2.483, 2.631)","(2.266, 3.441)",0.838
"(1.776, 0.985)","(1.966, 1.81)",0.847
"(2.372, 2.601)","(2.266, 3.441)",0.847
"(1.765, 2.755)","(2.266, 3.441)",0.849
"(1.699, 0.957)","(0.874, 0.749)",0.851
"(2.519, 2.626)","(2.266, 3.441)",0.854
"(2.407, 2.583)","(2.266, 3.441)",0.869
"(1.788, 0.944)","(1.966, 1.81)",0.884
"(2.48, 2.579)","(2.266, 3.441)",0.888
"(1.815, 0.924)","(1.966, 1.81)",0.898
"(1.836, 0.916)","(1.966, 1.81)",0.904
"(1.78, 0.718)","(0.874, 0.749)",0.906
"(1.804, 0.917)","(1.966, 1.81)",0.907
"(2.572, 2.572)","(2.266, 3.441)",0.921
"(2.71, 2.603)","(2.266, 3.441)",0.949
"(1.833, 0.656)","(0.874, 0.749)",0.964
"(1.854, 0.77)","(0.874, 0.749)",0.981
"(1.897, 0.73)","(0.874, 0.749)",1.023
"(1.915, 0.685)","(0.874, 0.749)",1.044
"(1.967, 0.609)","(0.874, 0.749)",1.102
