og_coord,goldstar_coord,dist
"(3983.0, 1360.0)","(4287.645, 1341.5)",305.206
"(4135.0, 2891.0)","(3827.143, 2871.468)",308.476
"(4920.0, 2582.0)","(4900.165, 2270.505)",312.126
"(2547.0, 4012.0)","(2645.663, 4312.537)",316.318
"(5179.0, 2116.0)","(4900.165, 2270.505)",318.78
"(2523.0, 4013.0)","(2645.663, 4312.537)",323.68
"(4198.0, 1659.0)","(4287.645, 1341.5)",329.913
"(5104.0, 2533.0)","(4900.165, 2270.505)",332.344
"(4151.0, 2793.0)","(3827.143, 2871.468)",333.228
"(2838.0, 4033.0)","(2645.663, 4312.537)",339.315
"(3584.0, 2628.0)","(3827.143, 2871.468)",344.086
"(5087.0, 2575.0)","(4900.165, 2270.505)",357.246
"(2309.0, 4183.0)","(2645.663, 4312.537)",360.724
"(3525.0, 2672.0)","(3827.143, 2871.468)",362.047
"(3930.0, 1411.0)","(4287.645, 1341.5)",364.335
"(3552.0, 3116.0)","(3827.143, 2871.468)",368.103
"(4026.0, 2558.0)","(3827.143, 2871.468)",371.223
"(5269.0, 2316.0)","(4900.165, 2270.505)",371.63
"(3922.0, 1263.0)","(4287.645, 1341.5)",373.977
"(2950.0, 4094.0)","(2645.663, 4312.537)",374.672
"(2933.0, 4068.0)","(2645.663, 4312.537)",377.307
"(5280.0, 2256.0)","(4900.165, 2270.505)",380.112
"(4126.0, 2632.0)","(3827.143, 2871.468)",382.963
"(4628.0, 2540.0)","(4900.165, 2270.505)",383.016
"(3840.0, 2486.0)","(3827.143, 2871.468)",385.682
"(3488.0, 3065.0)","(3827.143, 2871.468)",390.477
"(4766.0, 2640.0)","(4900.165, 2270.505)",393.099
"(3981.0, 1590.0)","(4287.645, 1341.5)",394.694
"(4003.0, 2513.0)","(3827.143, 2871.468)",399.281
"(4150.0, 1718.0)","(4287.645, 1341.5)",400.872
"(3536.0, 2595.0)","(3827.143, 2871.468)",401.496
"(4004.0, 1627.0)","(4287.645, 1341.5)",402.448
"(4226.0, 2793.0)","(3827.143, 2871.468)",406.502
"(3425.0, 2805.0)","(3827.143, 2871.468)",407.599
"(2984.0, 4081.0)","(2645.663, 4312.537)",409.977
"(2693.0, 3902.0)","(2645.663, 4312.537)",413.257
"(5187.0, 2569.0)","(4900.165, 2270.505)",413.973
"(2593.0, 3900.0)","(2645.663, 4312.537)",415.885
"(3903.0, 2456.0)","(3827.143, 2871.468)",422.336
"(3885.0, 2452.0)","(3827.143, 2871.468)",423.439
"(3443.0, 2690.0)","(3827.143, 2871.468)",424.849
"(5297.0, 2424.0)","(4900.165, 2270.505)",425.486
"(3430.0, 2711.0)","(3827.143, 2871.468)",428.337
"(4268.0, 2915.0)","(3995.164, 3247.515)",430.123
"(3502.0, 2584.0)","(3827.143, 2871.468)",434.0
"(3929.0, 1094.0)","(4287.645, 1341.5)",435.755
"(3990.0, 2465.0)","(3827.143, 2871.468)",437.88
"(4180.0, 2611.0)","(3827.143, 2871.468)",438.579
"(4269.0, 2901.0)","(3995.164, 3247.515)",441.655
"(2596.0, 3870.0)","(2645.663, 4312.537)",445.315
"(2968.0, 4005.0)","(2645.663, 4312.537)",445.511
"(3963.0, 1648.0)","(4287.645, 1341.5)",446.471
"(4227.0, 2656.0)","(3827.143, 2871.468)",454.216
"(3833.0, 1343.0)","(4287.645, 1341.5)",454.647
"(4729.0, 1451.0)","(4287.645, 1341.5)",454.736
"(5310.0, 2468.0)","(4900.165, 2270.505)",454.938
"(2978.0, 4001.0)","(2645.663, 4312.537)",455.525
"(2587.0, 3859.0)","(2645.663, 4312.537)",457.315
"(4216.0, 1800.0)","(4287.645, 1341.5)",464.064
"(4422.0, 1792.0)","(4287.645, 1341.5)",470.108
"(2893.0, 3912.0)","(2645.663, 4312.537)",470.75
"(4418.0, 3038.0)","(3995.164, 3247.515)",471.897
"(4302.0, 2843.0)","(3827.143, 2871.468)",475.71
"(2204.0, 4135.0)","(2645.663, 4312.537)",476.01
"(4678.0, 1617.0)","(4287.645, 1341.5)",477.784
"(4246.0, 1818.0)","(4287.645, 1341.5)",478.316
"(2677.0, 3835.0)","(2645.663, 4312.537)",478.564
"(4483.0, 2508.0)","(4900.165, 2270.505)",480.032
"(5127.0, 1847.0)","(4900.165, 2270.505)",480.428
"(4188.0, 2553.0)","(3827.143, 2871.468)",481.29
"(3375.0, 2706.0)","(3827.143, 2871.468)",481.47
"(3805.0, 1351.0)","(4287.645, 1341.5)",482.738
"(3346.0, 2796.0)","(3827.143, 2871.468)",487.026
"(3021.0, 3997.0)","(2645.663, 4312.537)",490.348
"(3586.0, 2439.0)","(3827.143, 2871.468)",495.155
"(4206.0, 2552.0)","(3827.143, 2871.468)",495.573
"(2153.0, 4244.0)","(2645.663, 4312.537)",497.407
"(2795.0, 3830.0)","(2645.663, 4312.537)",505.117
"(4441.0, 3003.0)","(3995.164, 3247.515)",508.485
"(3584.0, 2422.0)","(3827.143, 2871.468)",511.019
"(4328.0, 2751.0)","(3827.143, 2871.468)",515.141
"(2749.0, 3804.0)","(2645.663, 4312.537)",518.93
"(4422.0, 2951.0)","(3995.164, 3247.515)",519.721
"(5176.0, 1829.0)","(4900.165, 2270.505)",520.588
"(4147.0, 2460.0)","(3827.143, 2871.468)",521.166
"(4352.0, 2824.0)","(3827.143, 2871.468)",526.999
"(2601.0, 3787.0)","(2645.663, 4312.537)",527.431
"(4305.0, 2644.0)","(3827.143, 2871.468)",529.234
"(4280.0, 2594.0)","(3827.143, 2871.468)",531.101
"(2124.0, 4210.0)","(2645.663, 4312.537)",531.645
"(4428.0, 2522.0)","(4900.165, 2270.505)",534.967
"(4105.0, 1845.0)","(4287.645, 1341.5)",535.604
"(2436.0, 3816.0)","(2645.663, 4312.537)",538.988
"(2704.0, 3776.0)","(2645.663, 4312.537)",539.699
"(2963.0, 3875.0)","(2645.663, 4312.537)",540.501
"(4875.0, 2812.0)","(4900.165, 2270.505)",542.079
"(3502.0, 2437.0)","(3827.143, 2871.468)",542.66
"(3746.0, 1282.0)","(4287.645, 1341.5)",544.903
"(4552.0, 2691.0)","(4900.165, 2270.505)",545.926
"(2933.0, 3848.0)","(2645.663, 4312.537)",546.221
"(3323.0, 2661.0)","(3827.143, 2871.468)",546.312
"(2548.0, 3774.0)","(2645.663, 4312.537)",547.321
"(4381.0, 2859.0)","(3995.164, 3247.515)",547.552
"(3745.0, 1259.0)","(4287.645, 1341.5)",548.881
"(3588.0, 2374.0)","(3827.143, 2871.468)",551.964
"(4538.0, 2690.0)","(4900.165, 2270.505)",554.202
"(4301.0, 2582.0)","(3827.143, 2871.468)",555.277
"(3911.0, 2321.0)","(3827.143, 2871.468)",556.819
"(3040.0, 3919.0)","(2645.663, 4312.537)",557.111
"(4357.0, 1895.0)","(4287.645, 1341.5)",557.828
"(4127.0, 2397.0)","(3827.143, 2871.468)",561.279
"(2112.0, 4127.0)","(2645.663, 4312.537)",564.996
"(4548.0, 3121.0)","(3995.164, 3247.515)",567.128
"(5229.0, 1806.0)","(4900.165, 2270.505)",569.12
"(4860.0, 1397.0)","(4287.645, 1341.5)",575.04
"(3361.0, 2532.0)","(3827.143, 2871.468)",576.652
"(2114.0, 4079.0)","(2645.663, 4312.537)",580.694
"(2861.0, 3772.0)","(2645.663, 4312.537)",581.851
"(5045.0, 1705.0)","(4900.165, 2270.505)",583.758
"(4587.0, 2764.0)","(4900.165, 2270.505)",584.474
"(2146.0, 4004.0)","(2645.663, 4312.537)",587.246
"(2926.0, 3796.0)","(2645.663, 4312.537)",587.707
"(4549.0, 2743.0)","(4900.165, 2270.505)",588.701
"(2731.0, 3726.0)","(2645.663, 4312.537)",592.712
"(4883.0, 1330.0)","(4287.645, 1341.5)",595.466
"(3389.0, 2461.0)","(3827.143, 2871.468)",600.378
"(3688.0, 1281.0)","(4287.645, 1341.5)",602.689
"(4067.0, 2317.0)","(3827.143, 2871.468)",604.124
"(2964.0, 3795.0)","(2645.663, 4312.537)",607.604
"(4891.0, 1418.0)","(4287.645, 1341.5)",608.185
"(4379.0, 2584.0)","(4900.165, 2270.505)",608.188
"(2585.0, 3706.0)","(2645.663, 4312.537)",609.563
"(3643.0, 2290.0)","(3827.143, 2871.468)",609.929
"(3324.0, 2526.0)","(3827.143, 2871.468)",610.329
"(2106.0, 4025.0)","(2645.663, 4312.537)",611.485
"(4347.0, 2544.0)","(3827.143, 2871.468)",614.399
"(2217.0, 3872.0)","(2645.663, 4312.537)",614.675
"(4115.0, 1934.0)","(4287.645, 1341.5)",617.141
"(4252.0, 1958.0)","(4287.645, 1341.5)",617.53
"(4413.0, 2651.0)","(4900.165, 2270.505)",618.147
"(4905.0, 1376.0)","(4287.645, 1341.5)",618.318
"(3416.0, 3469.0)","(3995.164, 3247.515)",620.07
"(4537.0, 2946.0)","(3995.164, 3247.515)",620.079
"(3239.0, 2670.0)","(3827.143, 2871.468)",621.692
"(3776.0, 2243.0)","(3827.143, 2871.468)",630.546
"(4646.0, 2851.0)","(4900.165, 2270.505)",633.699
"(3289.0, 3208.0)","(3827.143, 2871.468)",634.706
"(2169.0, 3889.0)","(2645.663, 4312.537)",637.645
"(4269.0, 2179.0)","(4900.165, 2270.505)",637.764
"(2820.0, 3691.0)","(2645.663, 4312.537)",645.524
"(3178.0, 2882.0)","(3827.143, 2871.468)",649.228
"(2090.0, 3974.0)","(2645.663, 4312.537)",650.668
"(3878.0, 2221.0)","(3827.143, 2871.468)",652.453
"(3663.0, 1149.0)","(4287.645, 1341.5)",653.634
"(3288.0, 3244.0)","(3827.143, 2871.468)",655.328
"(3366.0, 3449.0)","(3995.164, 3247.515)",660.639
"(3633.0, 1451.0)","(4287.645, 1341.5)",663.74
"(3163.0, 2856.0)","(3827.143, 2871.468)",664.323
"(3624.0, 2231.0)","(3827.143, 2871.468)",671.912
"(2906.0, 3691.0)","(2645.663, 4312.537)",673.857
"(4658.0, 2900.0)","(4900.165, 2270.505)",674.469
"(3557.0, 2249.0)","(3827.143, 2871.468)",678.56
"(3606.0, 1334.0)","(4287.645, 1341.5)",681.686
"(4227.0, 2141.0)","(4900.165, 2270.505)",685.509
"(4152.0, 2014.0)","(4287.645, 1341.5)",686.044
"(4056.0, 1989.0)","(4287.645, 1341.5)",687.689
"(3437.0, 2304.0)","(3827.143, 2871.468)",688.645
"(2629.0, 3624.0)","(2645.663, 4312.537)",688.739
"(5414.0, 1808.0)","(4900.165, 2270.505)",691.33
"(2842.0, 3645.0)","(2645.663, 4312.537)",695.812
"(3997.0, 2194.0)","(3827.143, 2871.468)",698.437
"(2682.0, 3615.0)","(2645.663, 4312.537)",698.483
"(3398.0, 3611.0)","(3995.164, 3247.515)",699.09
"(3139.0, 2741.0)","(3827.143, 2871.468)",700.402
"(3186.0, 3154.0)","(3827.143, 2871.468)",700.634
"(5077.0, 1590.0)","(4900.165, 2270.505)",703.106
"(3124.0, 2853.0)","(3827.143, 2871.468)",703.385
"(3770.0, 1832.0)","(4287.645, 1341.5)",713.125
"(3394.0, 2299.0)","(3827.143, 2871.468)",717.867
"(2659.0, 3586.0)","(2645.663, 4312.537)",726.659
"(3962.0, 2156.0)","(3827.143, 2871.468)",728.067
"(3577.0, 2184.0)","(3827.143, 2871.468)",731.563
"(3995.0, 2013.0)","(4287.645, 1341.5)",732.498
"(2003.0, 3961.0)","(2645.663, 4312.537)",732.526
"(3797.0, 2139.0)","(3827.143, 2871.468)",733.088
"(2199.0, 3720.0)","(2645.663, 4312.537)",742.03
"(4178.0, 2099.0)","(4900.165, 2270.505)",742.251
"(3766.0, 1870.0)","(4287.645, 1341.5)",742.58
"(3673.0, 1768.0)","(4287.645, 1341.5)",748.125
"(3260.0, 3399.0)","(3995.164, 3247.515)",750.609
"(2970.0, 3635.0)","(2645.663, 4312.537)",751.166
"(4161.0, 2127.0)","(4900.165, 2270.505)",752.967
"(3288.0, 2334.0)","(3827.143, 2871.468)",761.28
"(3667.0, 2127.0)","(3827.143, 2871.468)",761.497
"(3179.0, 3281.0)","(3827.143, 2871.468)",766.685
"(3064.0, 2770.0)","(3827.143, 2871.468)",769.859
"(3761.0, 1905.0)","(4287.645, 1341.5)",771.289
"(3408.0, 3748.0)","(3995.164, 3247.515)",771.522
"(3067.0, 2725.0)","(3827.143, 2871.468)",774.125
"(5234.0, 1572.0)","(4900.165, 2270.505)",774.18
"(2041.0, 3826.0)","(2645.663, 4312.537)",776.103
"(5052.0, 1488.0)","(4287.645, 1341.5)",778.268
"(3511.0, 1232.0)","(4287.645, 1341.5)",784.326
"(3938.0, 2044.0)","(4287.645, 1341.5)",784.702
"(3566.0, 1032.0)","(4287.645, 1341.5)",785.214
"(3646.0, 2107.0)","(3827.143, 2871.468)",785.636
"(3689.0, 2098.0)","(3827.143, 2871.468)",785.707
"(4065.0, 2117.0)","(3827.143, 2871.468)",791.074
"(3409.0, 2199.0)","(3827.143, 2871.468)",791.869
"(3568.0, 2122.0)","(3827.143, 2871.468)",793.005
"(3599.0, 2109.0)","(3827.143, 2871.468)",795.869
"(5296.0, 1580.0)","(4900.165, 2270.505)",795.916
"(3938.0, 2060.0)","(4287.645, 1341.5)",799.058
"(3482.0, 1401.0)","(4287.645, 1341.5)",807.839
"(3096.0, 2521.0)","(3827.143, 2871.468)",810.801
"(2679.0, 3495.0)","(2645.663, 4312.537)",818.216
"(3598.0, 1785.0)","(4287.645, 1341.5)",819.941
"(1930.0, 3898.0)","(2645.663, 4312.537)",827.052
"(3662.0, 1886.0)","(4287.645, 1341.5)",829.405
"(5117.0, 1394.0)","(4287.645, 1341.5)",831.015
"(3049.0, 3172.0)","(3827.143, 2871.468)",834.162
"(3071.0, 3230.0)","(3827.143, 2871.468)",836.838
"(5138.0, 1466.0)","(4900.165, 2270.505)",838.924
"(3250.0, 3643.0)","(3995.164, 3247.515)",843.61
"(3029.0, 3156.0)","(3827.143, 2871.468)",847.343
"(3440.0, 1330.0)","(4287.645, 1341.5)",847.723
"(2909.0, 3505.0)","(2645.663, 4312.537)",849.389
"(3668.0, 1928.0)","(4287.645, 1341.5)",853.195
"(5138.0, 1265.0)","(4287.645, 1341.5)",853.789
"(3738.0, 1995.0)","(4287.645, 1341.5)",853.916
"(3152.0, 3417.0)","(3995.164, 3247.515)",860.029
"(3348.0, 2154.0)","(3827.143, 2871.468)",862.75
"(1987.0, 3754.0)","(2645.663, 4312.537)",863.597
"(3563.0, 2049.0)","(3827.143, 2871.468)",863.843
"(3012.0, 3158.0)","(3827.143, 2871.468)",864.036
"(3164.0, 3621.0)","(2645.663, 4312.537)",864.232
"(2988.0, 3080.0)","(3827.143, 2871.468)",864.666
"(3424.0, 2096.0)","(3827.143, 2871.468)",873.999
"(2411.0, 3467.0)","(2645.663, 4312.537)",877.496
"(3085.0, 2403.0)","(3827.143, 2871.468)",877.632
"(3419.0, 1195.0)","(4287.645, 1341.5)",880.912
"(3065.0, 2429.0)","(3827.143, 2871.468)",881.272
"(2976.0, 3115.0)","(3827.143, 2871.468)",885.298
"(2303.0, 3489.0)","(2645.663, 4312.537)",891.982
"(5178.0, 1411.0)","(4287.645, 1341.5)",893.063
"(3408.0, 1497.0)","(4287.645, 1341.5)",893.284
"(2343.0, 3472.0)","(2645.663, 4312.537)",893.369
"(2934.0, 2901.0)","(3827.143, 2871.468)",893.631
"(2930.0, 2917.0)","(3827.143, 2871.468)",898.298
"(2377.0, 3451.0)","(2645.663, 4312.537)",902.455
"(2805.0, 3424.0)","(2645.663, 4312.537)",902.711
"(3446.0, 2052.0)","(3827.143, 2871.468)",903.769
"(2834.0, 3426.0)","(2645.663, 4312.537)",906.322
"(2035.0, 3642.0)","(2645.663, 4312.537)",906.934
"(2926.0, 2767.0)","(3827.143, 2871.468)",907.178
"(2961.0, 2589.0)","(3827.143, 2871.468)",911.039
"(3378.0, 1456.0)","(4287.645, 1341.5)",916.823
"(2957.0, 3443.0)","(2645.663, 4312.537)",923.594
"(2984.0, 3250.0)","(3827.143, 2871.468)",924.217
"(3295.0, 2112.0)","(3827.143, 2871.468)",927.344
"(2382.0, 3418.0)","(2645.663, 4312.537)",932.585
"(2889.0, 2893.0)","(3827.143, 2871.468)",938.39
"(1939.0, 3665.0)","(2645.663, 4312.537)",958.476
"(2869.0, 2837.0)","(3827.143, 2871.468)",958.763
"(3148.0, 2193.0)","(3827.143, 2871.468)",959.976
"(1980.0, 3618.0)","(2645.663, 4312.537)",962.023
"(2983.0, 3350.0)","(3827.143, 2871.468)",970.345
"(2892.0, 3371.0)","(2645.663, 4312.537)",973.229
"(3318.0, 1435.0)","(4287.645, 1341.5)",974.143
"(3336.0, 1116.0)","(4287.645, 1341.5)",977.997
"(3064.0, 2254.0)","(3827.143, 2871.468)",981.659
"(2946.0, 3317.0)","(3827.143, 2871.468)",987.376
"(3350.0, 1659.0)","(4287.645, 1341.5)",989.942
"(2908.0, 2492.0)","(3827.143, 2871.468)",994.394
"(2744.0, 3322.0)","(2645.663, 4312.537)",995.406
"(3357.0, 1696.0)","(4287.645, 1341.5)",995.877
"(3016.0, 2276.0)","(3827.143, 2871.468)",1006.248
"(2445.0, 3324.0)","(2645.663, 4312.537)",1008.698
"(3087.0, 2179.0)","(3827.143, 2871.468)",1013.57
"(2886.0, 3326.0)","(2645.663, 4312.537)",1015.39
"(2878.0, 2508.0)","(3827.143, 2871.468)",1016.357
"(2353.0, 3335.0)","(2645.663, 4312.537)",1020.407
"(2803.0, 2963.0)","(3827.143, 2871.468)",1028.225
"(2903.0, 2404.0)","(3827.143, 2871.468)",1035.648
"(2837.0, 3292.0)","(2645.663, 4312.537)",1038.319
"(3247.0, 1344.0)","(4287.645, 1341.5)",1040.648
"(3256.0, 1202.0)","(4287.645, 1341.5)",1041.034
"(2121.0, 3412.0)","(2645.663, 4312.537)",1042.227
"(2790.0, 2724.0)","(3827.143, 2871.468)",1047.575
"(2784.0, 2747.0)","(3827.143, 2871.468)",1050.543
"(3320.0, 1763.0)","(4287.645, 1341.5)",1055.462
"(3263.0, 1977.0)","(3827.143, 2871.468)",1057.511
"(2051.0, 3435.0)","(2645.663, 4312.537)",1060.045
"(3057.0, 2132.0)","(3827.143, 2871.468)",1067.677
"(2852.0, 2429.0)","(3827.143, 2871.468)",1070.832
"(3234.0, 1558.0)","(4287.645, 1341.5)",1075.658
"(2662.0, 3236.0)","(2645.663, 4312.537)",1076.661
"(2746.0, 2767.0)","(3827.143, 2871.468)",1086.179
"(3266.0, 1720.0)","(4287.645, 1341.5)",1089.505
"(2415.0, 3247.0)","(2645.663, 4312.537)",1090.218
"(3291.0, 1793.0)","(4287.645, 1341.5)",1094.145
"(2742.0, 3016.0)","(3827.143, 2871.468)",1094.726
"(2748.0, 2668.0)","(3827.143, 2871.468)",1098.157
"(1956.0, 3454.0)","(2645.663, 4312.537)",1101.236
"(2782.0, 2507.0)","(3827.143, 2871.468)",1106.87
"(2262.0, 3273.0)","(2645.663, 4312.537)",1108.077
"(3294.0, 1844.0)","(4287.645, 1341.5)",1113.48
"(2231.0, 3278.0)","(2645.663, 4312.537)",1114.546
"(2748.0, 3151.0)","(3827.143, 2871.468)",1114.759
"(3164.0, 1364.0)","(4287.645, 1341.5)",1123.87
"(2726.0, 3158.0)","(3827.143, 2871.468)",1137.812
"(2688.0, 2860.0)","(3827.143, 2871.468)",1139.201
"(2180.0, 3265.0)","(2645.663, 4312.537)",1146.375
"(3223.0, 1897.0)","(3827.143, 2871.468)",1146.55
"(2699.0, 3087.0)","(3827.143, 2871.468)",1148.547
"(2751.0, 2453.0)","(3827.143, 2871.468)",1154.642
"(2882.0, 2205.0)","(3827.143, 2871.468)",1156.492
"(2227.0, 3230.0)","(2645.663, 4312.537)",1160.674
"(2624.0, 3142.0)","(2645.663, 4312.537)",1170.737
"(3169.0, 1688.0)","(4287.645, 1341.5)",1171.08
"(3192.0, 1773.0)","(4287.645, 1341.5)",1177.553
"(1931.0, 3376.0)","(2645.663, 4312.537)",1178.068
"(2212.0, 3214.0)","(2645.663, 4312.537)",1181.036
"(2320.0, 3154.0)","(2645.663, 4312.537)",1203.439
"(3126.0, 982.0)","(4287.645, 1341.5)",1216.001
"(2243.0, 3153.0)","(2645.663, 4312.537)",1227.462
"(2289.0, 3124.0)","(2645.663, 4312.537)",1240.898
"(2727.0, 2296.0)","(3827.143, 2871.468)",1241.563
"(3081.0, 1642.0)","(4287.645, 1341.5)",1243.5
"(2585.0, 2810.0)","(3827.143, 2871.468)",1243.663
"(3076.0, 1056.0)","(4287.645, 1341.5)",1244.827
"(3066.0, 1047.0)","(4287.645, 1341.5)",1256.641
"(2572.0, 3038.0)","(3827.143, 2871.468)",1266.143
"(2585.0, 2616.0)","(3827.143, 2871.468)",1268.142
"(3048.0, 1629.0)","(4287.645, 1341.5)",1272.547
"(2556.0, 2793.0)","(3827.143, 2871.468)",1273.563
"(2759.0, 2176.0)","(3827.143, 2871.468)",1274.6
"(2329.0, 3068.0)","(2645.663, 4312.537)",1284.191
"(1729.0, 3412.0)","(2645.663, 4312.537)",1285.005
"(2528.0, 2969.0)","(3827.143, 2871.468)",1302.799
"(3037.0, 945.0)","(4287.645, 1341.5)",1311.993
"(2074.0, 3117.0)","(2645.663, 4312.537)",1325.182
"(2218.0, 3052.0)","(2645.663, 4312.537)",1331.108
"(2967.0, 1534.0)","(4287.645, 1341.5)",1334.601
"(1682.0, 3385.0)","(2645.663, 4312.537)",1337.524
"(1936.0, 3171.0)","(2645.663, 4312.537)",1344.146
"(2477.0, 2835.0)","(3827.143, 2871.468)",1350.635
"(2016.0, 3103.0)","(2645.663, 4312.537)",1363.618
"(1842.0, 3209.0)","(2645.663, 4312.537)",1365.162
"(2938.0, 1070.0)","(4287.645, 1341.5)",1376.682
"(2938.0, 1058.0)","(4287.645, 1341.5)",1379.099
"(2354.0, 2964.0)","(2645.663, 4312.537)",1379.717
"(2462.0, 2573.0)","(3827.143, 2871.468)",1397.39
"(2437.0, 2707.0)","(3827.143, 2871.468)",1399.838
"(2893.0, 1496.0)","(4287.645, 1341.5)",1403.177
"(2674.0, 2064.0)","(3827.143, 2871.468)",1407.744
"(2450.0, 2559.0)","(3827.143, 2871.468)",1412.147
"(2439.0, 2559.0)","(3827.143, 2871.468)",1422.876
"(2874.0, 1098.0)","(4287.645, 1341.5)",1434.463
"(2394.0, 2747.0)","(3827.143, 2871.468)",1438.538
"(2854.0, 1219.0)","(4287.645, 1341.5)",1438.869
"(2841.0, 1369.0)","(4287.645, 1341.5)",1446.906
"(2892.0, 958.0)","(4287.645, 1341.5)",1447.376
"(1704.0, 3211.0)","(2645.663, 4312.537)",1449.177
"(2711.0, 1945.0)","(3827.143, 2871.468)",1450.558
"(1719.0, 3191.0)","(2645.663, 4312.537)",1454.837
"(2838.0, 1474.0)","(4287.645, 1341.5)",1455.688
"(2418.0, 2506.0)","(3827.143, 2871.468)",1455.765
"(2831.0, 1362.0)","(4287.645, 1341.5)",1456.789
"(2827.0, 1333.0)","(4287.645, 1341.5)",1460.67
"(2404.0, 2537.0)","(3827.143, 2871.468)",1461.918
"(1586.0, 3297.0)","(2645.663, 4312.537)",1467.72
"(2838.0, 1580.0)","(4287.645, 1341.5)",1469.133
"(2207.0, 2910.0)","(2645.663, 4312.537)",1469.536
"(2837.0, 1105.0)","(4287.645, 1341.5)",1469.797
"(1999.0, 2976.0)","(2645.663, 4312.537)",1484.757
"(2785.0, 1368.0)","(4287.645, 1341.5)",1502.879
