og_coord,starfish_coord,dist
"(4714, 2243)","(4900.165, 2270.505)",188.186
"(3817, 2682)","(3827.143, 2871.468)",189.739
"(3175, 5121)","(3339.082, 5025.514)",189.843
"(1849, 6169)","(1897.125, 5982.967)",192.157
"(935, 9614)","(1085.468, 9733.656)",192.245
"(2088, 5807)","(1897.125, 5782.942)",192.385
"(3831, 3064)","(3827.143, 2871.468)",192.571
"(941, 8523)","(1105.026, 8421.492)",192.895
"(1169, 8604)","(1105.026, 8421.492)",193.396
"(3636, 2835)","(3827.143, 2871.468)",194.591
"(1044, 7927)","(884.555, 8045.446)",198.626
"(1367, 9635)","(1337.944, 9437.619)",199.508
"(1105, 8624)","(1105.026, 8421.492)",202.508
"(3148, 5093)","(3339.082, 5025.514)",202.649
"(1083, 7999)","(884.555, 8045.446)",203.808
"(2560, 4500)","(2645.663, 4312.537)",206.108
"(950, 7850)","(884.555, 8045.446)",206.112
"(3135, 4988)","(3339.082, 5025.514)",207.501
"(1006, 8239)","(1105.026, 8421.492)",207.628
"(1210, 9900)","(1085.468, 9733.656)",207.794
"(5090, 2184)","(4900.165, 2270.505)",208.616
"(4855, 2066)","(4900.165, 2270.505)",209.433
"(2673, 4521)","(2645.663, 4312.537)",210.248
"(1274, 8294)","(1105.026, 8421.492)",211.675
"(3885, 2667)","(3827.143, 2871.468)",212.496
"(2109, 5957)","(1897.125, 5982.967)",213.46
"(3126, 5005)","(3339.082, 5025.514)",214.067
"(1371, 9650)","(1337.944, 9437.619)",214.938
"(4143, 1504)","(4287.645, 1341.5)",217.551
"(4090, 1248)","(4287.645, 1341.5)",218.645
"(1142, 9945)","(1085.468, 9733.656)",218.774
"(815, 9731)","(724.535, 9530.075)",220.351
"(1784, 6226)","(1737.105, 6010.526)",220.518
"(3811, 3093)","(3827.143, 2871.468)",222.119
"(3509, 5169)","(3339.082, 5025.514)",222.397
"(4054, 3462)","(3995.164, 3247.515)",222.408
"(4824, 2061)","(4900.165, 2270.505)",222.92
"(2741, 4515)","(2645.663, 4312.537)",223.787
"(4382, 1545)","(4287.645, 1341.5)",224.31
"(1206, 9923)","(1085.468, 9733.656)",224.453
"(3956, 3471)","(3995.164, 3247.515)",226.891
"(3414, 4810)","(3339.082, 5025.514)",228.164
"(1113, 9483)","(1337.944, 9437.619)",229.476
"(1747, 6241)","(1737.105, 6010.526)",230.686
"(4953, 2044)","(4900.165, 2270.505)",232.586
"(1167, 8195)","(1105.026, 8421.492)",234.818
"(2104, 5671)","(1897.125, 5782.942)",235.22
"(3588, 2887)","(3827.143, 2871.468)",239.647
"(847, 9758)","(1085.468, 9733.656)",239.707
"(1124, 8064)","(884.555, 8045.446)",240.163
"(1266, 8243)","(1105.026, 8421.492)",240.358
"(4838, 2037)","(4900.165, 2270.505)",241.638
"(5023, 2061)","(4900.165, 2270.505)",242.86
"(1121, 8102)","(884.555, 8045.446)",243.114
"(4136, 1532)","(4287.645, 1341.5)",243.488
"(4229, 1105)","(4287.645, 1341.5)",243.663
"(966, 9489)","(724.535, 9530.075)",244.934
"(2892, 4309)","(2645.663, 4312.537)",246.362
"(1903, 6230)","(1897.125, 5982.967)",247.103
"(4065, 1232)","(4287.645, 1341.5)",248.115
"(3585, 4987)","(3339.082, 5025.514)",248.916
"(3209, 4811)","(3339.082, 5025.514)",250.874
"(3908, 3483)","(3995.164, 3247.515)",251.099
"(1151, 8174)","(1105.026, 8421.492)",251.726
"(2732, 4076)","(2645.663, 4312.537)",251.801
"(1259, 8222)","(1105.026, 8421.492)",252.002
"(997, 9496)","(1085.468, 9733.656)",253.588
"(2900, 4292)","(2645.663, 4312.537)",255.165
"(1191, 9966)","(1085.468, 9733.656)",255.188
"(1136, 8000)","(884.555, 8045.446)",255.519
"(3087, 5076)","(3339.082, 5025.514)",257.088
"(1363, 8428)","(1105.026, 8421.492)",258.056
"(1022, 10037)","(768.985, 9986.132)",258.078
"(4310, 1599)","(4287.645, 1341.5)",258.469
"(4276, 1600)","(4287.645, 1341.5)",258.762
"(2814, 4511)","(2645.663, 4312.537)",260.24
"(1089, 9356)","(1337.944, 9437.619)",261.982
"(4666, 2390)","(4900.165, 2270.505)",262.892
"(1218, 9961)","(1085.468, 9733.656)",263.154
"(3086, 4942)","(3339.082, 5025.514)",266.505
"(3224, 5267)","(3339.082, 5025.514)",267.506
"(2451, 4497)","(2645.663, 4312.537)",268.18
"(4631, 2282)","(4900.165, 2270.505)",269.41
"(4147, 1572)","(4287.645, 1341.5)",270.021
"(3569, 2790)","(3827.143, 2871.468)",270.693
"(3285, 5291)","(3339.082, 5025.514)",270.939
"(4177, 1589)","(4287.645, 1341.5)",271.106
"(857, 9290)","(724.535, 9530.075)",274.195
"(1076, 9348)","(1337.944, 9437.619)",276.851
"(3555, 2927)","(3827.143, 2871.468)",277.751
"(3060, 5042)","(3339.082, 5025.514)",279.569
"(3751, 3390)","(3995.164, 3247.515)",282.698
"(1844, 6762)","(1657.095, 6549.259)",283.182
"(1046, 9453)","(1085.468, 9733.656)",283.418
"(3209, 4772)","(3339.082, 5025.514)",284.94
"(2750, 4047)","(2645.663, 4312.537)",285.3
"(2154, 5657)","(1897.125, 5782.942)",286.088
"(1357, 8286)","(1105.026, 8421.492)",286.093
"(2408, 4473)","(2645.663, 4312.537)",286.761
"(1071, 7826)","(884.555, 8045.446)",287.955
"(1912, 6271)","(1897.125, 5982.967)",288.417
"(3484, 5276)","(3339.082, 5025.514)",289.386
"(1379, 8327)","(1105.026, 8421.492)",289.811
"(4018, 2653)","(3827.143, 2871.468)",290.094
"(3754, 3412)","(3995.164, 3247.515)",291.917
"(3441, 5303)","(3339.082, 5025.514)",295.611
"(2832, 4081)","(2645.663, 4312.537)",297.205
"(4668, 2083)","(4900.165, 2270.505)",298.427
"(3469, 5295)","(3339.082, 5025.514)",299.168
"(5013, 1991)","(4900.165, 2270.505)",301.421
"(3606, 5167)","(3339.082, 5025.514)",302.099
"(1076, 9287)","(1337.944, 9437.619)",302.16
"(3298, 4726)","(3339.082, 5025.514)",302.318
"(1922, 6396)","(1657.095, 6549.259)",306.044
"(3374, 4720)","(3339.082, 5025.514)",307.503
"(2540, 4602)","(2645.663, 4312.537)",308.145
"(3063, 4888)","(3339.082, 5025.514)",308.434
"(1024, 9420)","(1337.944, 9437.619)",314.438
"(4025, 1168)","(4287.645, 1341.5)",314.777
"(1256, 8145)","(1105.026, 8421.492)",315.025
"(3985, 3564)","(3995.164, 3247.515)",316.648
"(2772, 4022)","(2645.663, 4312.537)",316.817
"(2438, 4552)","(2645.663, 4312.537)",316.964
"(1007, 8725)","(1105.026, 8421.492)",318.945
"(3382, 5342)","(3339.082, 5025.514)",319.383
"(3956, 2579)","(3827.143, 2871.468)",319.596
"(5132, 2491)","(4900.165, 2270.505)",319.946
"(4924, 1951)","(4900.165, 2270.505)",320.393
"(3752, 2556)","(3827.143, 2871.468)",324.294
"(3519, 2758)","(3827.143, 2871.468)",328.37
"(1140, 8749)","(1105.026, 8421.492)",329.37
"(4448, 1631)","(4287.645, 1341.5)",330.944
"(874, 8661)","(1105.026, 8421.492)",332.772
"(1349, 8650)","(1105.026, 8421.492)",334.274
"(3829, 2535)","(3827.143, 2871.468)",336.473
"(1157, 8754)","(1105.026, 8421.492)",336.545
"(2234, 5770)","(1897.125, 5782.942)",337.124
"(857, 9220)","(724.535, 9530.075)",337.185
"(3407, 4690)","(3339.082, 5025.514)",342.319
"(3186, 5335)","(3339.082, 5025.514)",345.276
"(4778, 1947)","(4900.165, 2270.505)",345.803
"(4184, 1672)","(4287.645, 1341.5)",346.371
"(1433, 8310)","(1105.026, 8421.492)",346.406
"(3486, 2941)","(3827.143, 2871.468)",348.157
"(3000, 5120)","(3339.082, 5025.514)",352.0
"(4547, 2253)","(4900.165, 2270.505)",353.599
"(3115, 4748)","(3339.082, 5025.514)",356.689
"(1053, 7729)","(884.555, 8045.446)",358.485
"(3572, 4752)","(3339.082, 5025.514)",359.25
"(3629, 4812)","(3339.082, 5025.514)",360.056
"(972, 9268)","(724.535, 9530.075)",360.447
"(1038, 9236)","(1337.944, 9437.619)",361.409
"(4428, 1675)","(4287.645, 1341.5)",361.831
"(2801, 4640)","(2645.663, 4312.537)",362.438
"(2928, 4085)","(2645.663, 4312.537)",362.612
"(1322, 8130)","(1105.026, 8421.492)",363.38
"(3621, 5256)","(3339.082, 5025.514)",364.145
"(3784, 2509)","(3827.143, 2871.468)",365.027
"(4574, 2105)","(4900.165, 2270.505)",365.753
"(2224, 5616)","(1897.125, 5782.942)",367.038
"(3149, 5340)","(3339.082, 5025.514)",367.468
"(3835, 2502)","(3827.143, 2871.468)",369.552
"(3690, 4907)","(3339.082, 5025.514)",370.39
"(3864, 2502)","(3827.143, 2871.468)",371.302
"(1254, 7992)","(884.555, 8045.446)",373.291
"(2387, 4582)","(2645.663, 4312.537)",373.52
"(3712, 5048)","(3339.082, 5025.514)",373.595
"(4538, 2366)","(4900.165, 2270.505)",374.543
"(2995, 4170)","(2645.663, 4312.537)",377.297
"(3593, 4746)","(3339.082, 5025.514)",377.627
"(649, 7749)","(884.555, 8045.446)",378.638
"(3029, 5243)","(3339.082, 5025.514)",378.749
"(4338, 1718)","(4287.645, 1341.5)",379.852
"(5125, 2577)","(4900.165, 2270.505)",380.118
"(1272, 9058)","(1337.944, 9437.619)",385.304
"(3582, 5330)","(3339.082, 5025.514)",389.514
"(2550, 4696)","(2645.663, 4312.537)",395.215
"(1440, 8632)","(1105.026, 8421.492)",395.628
"(2767, 4692)","(2645.663, 4312.537)",398.39
"(4512, 2364)","(4900.165, 2270.505)",399.266
"(595, 7769)","(884.555, 8045.446)",400.33
"(1879, 6885)","(1657.095, 6549.259)",402.447
"(4511, 2375)","(4900.165, 2270.505)",402.95
"(854, 9147)","(724.535, 9530.075)",404.361
"(3619, 4733)","(3339.082, 5025.514)",404.869
"(1124, 7717)","(884.555, 8045.446)",406.461
"(1994, 6777)","(1657.095, 6549.259)",406.658
"(3610, 4722)","(3339.082, 5025.514)",406.838
"(590, 7763)","(884.555, 8045.446)",408.091
"(1330, 8762)","(1105.026, 8421.492)",408.116
"(1439, 8658)","(1105.026, 8421.492)",409.237
"(3624, 3420)","(3995.164, 3247.515)",409.284
"(854, 8745)","(1105.026, 8421.492)",409.477
"(3001, 4793)","(3339.082, 5025.514)",410.32
"(3056, 5327)","(3339.082, 5025.514)",413.557
"(4749, 1884)","(4900.165, 2270.505)",415.014
"(4623, 1961)","(4900.165, 2270.505)",415.468
"(4193, 1747)","(4287.645, 1341.5)",416.399
"(3561, 4672)","(3339.082, 5025.514)",417.396
"(2300, 5667)","(1897.125, 5782.942)",419.226
"(2934, 5155)","(3339.082, 5025.514)",425.274
"(1501, 8578)","(1105.026, 8421.492)",425.782
"(2944, 4617)","(2645.663, 4312.537)",426.266
"(3713, 3568)","(3995.164, 3247.515)",426.998
"(3434, 2696)","(3827.143, 2871.468)",430.523
"(3765, 5097)","(3339.082, 5025.514)",431.875
"(3423, 4600)","(3339.082, 5025.514)",433.71
"(2726, 3886)","(2645.663, 4312.537)",434.037
"(2907, 5105)","(3339.082, 5025.514)",439.332
"(3083, 4264)","(2645.663, 4312.537)",440.022
"(4042, 3686)","(3995.164, 3247.515)",440.979
"(3636, 4697)","(3339.082, 5025.514)",442.811
"(3399, 2743)","(3827.143, 2871.468)",447.002
"(1922, 6913)","(1657.095, 6549.259)",449.98
"(2657, 3862)","(2645.663, 4312.537)",450.68
"(1496, 8646)","(1105.026, 8421.492)",450.849
"(982, 9158)","(724.535, 9530.075)",452.469
"(2896, 5124)","(3339.082, 5025.514)",453.896
"(4251, 1795)","(4287.645, 1341.5)",454.978
"(1559, 8471)","(1105.026, 8421.492)",456.666
"(5007, 1826)","(4900.165, 2270.505)",457.163
"(497, 7802)","(884.555, 8045.446)",457.673
"(2883, 4984)","(3339.082, 5025.514)",457.967
"(3510, 3202)","(3827.143, 2871.468)",458.073
"(852, 9090)","(724.535, 9530.075)",458.163
"(3727, 2424)","(3827.143, 2871.468)",458.537
"(5196, 1919)","(4900.165, 2270.505)",459.428
"(2326, 4643)","(2645.663, 4312.537)",459.772
"(4023, 963)","(4287.645, 1341.5)",461.843
"(2358, 5745)","(1897.125, 5782.942)",462.434
"(2919, 5219)","(3339.082, 5025.514)",462.499
"(855, 8811)","(1105.026, 8421.492)",462.849
"(3804, 5018)","(3339.082, 5025.514)",464.979
"(3745, 2412)","(3827.143, 2871.468)",466.753
"(4626, 1892)","(4900.165, 2270.505)",467.368
"(442, 7893)","(884.555, 8045.446)",468.076
"(3721, 3627)","(3995.164, 3247.515)",468.161
"(3449, 4570)","(3339.082, 5025.514)",468.588
"(5153, 2666)","(4900.165, 2270.505)",469.406
"(2577, 4777)","(2645.663, 4312.537)",469.511
"(876, 9085)","(724.535, 9530.075)",470.142
"(2896, 5184)","(3339.082, 5025.514)",470.574
"(3364, 2781)","(3827.143, 2871.468)",471.896
"(3736, 4769)","(3339.082, 5025.514)",472.592
"(3545, 4600)","(3339.082, 5025.514)",472.72
"(4660, 1860)","(4900.165, 2270.505)",475.598
"(2320, 4661)","(2645.663, 4312.537)",476.952
"(4534, 1963)","(4900.165, 2270.505)",478.159
"(1099, 8906)","(1105.026, 8421.492)",484.545
"(4743, 1811)","(4900.165, 2270.505)",485.639
"(4568, 1916)","(4900.165, 2270.505)",485.806
"(4031, 929)","(4287.645, 1341.5)",485.822
"(1577, 8542)","(1105.026, 8421.492)",487.116
"(3556, 4589)","(3339.082, 5025.514)",487.44
"(1027, 9061)","(1337.944, 9437.619)",488.393
"(4377, 1823)","(4287.645, 1341.5)",489.721
"(4043, 3736)","(3995.164, 3247.515)",490.822
"(2305, 4668)","(2645.663, 4312.537)",492.347
"(2840, 3860)","(2645.663, 4312.537)",492.5
"(3771, 2382)","(3827.143, 2871.468)",492.677
"(3337, 2821)","(3827.143, 2871.468)",492.734
"(3457, 4547)","(3339.082, 5025.514)",492.829
"(3770, 3686)","(3995.164, 3247.515)",492.918
"(3442, 3182)","(3827.143, 2871.468)",494.738
"(3510, 3347)","(3995.164, 3247.515)",495.259
"(3115, 4154)","(2645.663, 4312.537)",495.39
"(1769, 9193)","(1337.944, 9437.619)",495.629
"(2455, 4771)","(2645.663, 4312.537)",496.529
"(3006, 5397)","(3339.082, 5025.514)",498.944
"(2965, 3927)","(2645.663, 4312.537)",500.615
"(2656, 4814)","(2645.663, 4312.537)",501.57
"(1592, 8549)","(1105.026, 8421.492)",503.39
"(389, 7955)","(884.555, 8045.446)",503.741
"(1278, 8936)","(1337.944, 9437.619)",505.188
"(3147, 5494)","(3339.082, 5025.514)",506.335
"(2832, 5036)","(3339.082, 5025.514)",507.19
"(3449, 2533)","(3827.143, 2871.468)",507.497
"(3125, 4145)","(2645.663, 4312.537)",507.772
"(4419, 2107)","(4900.165, 2270.505)",508.187
"(4619, 1846)","(4900.165, 2270.505)",509.174
"(2454, 4787)","(2645.663, 4312.537)",511.713
"(3711, 2373)","(3827.143, 2871.468)",511.82
"(2865, 4829)","(3339.082, 5025.514)",513.197
"(1303, 8897)","(1105.026, 8421.492)",515.074
"(1533, 8711)","(1105.026, 8421.492)",516.698
"(3481, 2483)","(3827.143, 2871.468)",520.31
"(1274, 8914)","(1105.026, 8421.492)",520.688
"(3338, 2685)","(3827.143, 2871.468)",523.48
"(4086, 2415)","(3827.143, 2871.468)",524.757
"(5150, 1808)","(4900.165, 2270.505)",525.669
"(990, 9042)","(1337.944, 9437.619)",526.858
"(3639, 4591)","(3339.082, 5025.514)",527.971
"(3720, 3702)","(3995.164, 3247.515)",531.293
"(3563, 3557)","(3995.164, 3247.515)",531.551
"(3628, 2377)","(3827.143, 2871.468)",533.063
"(2390, 5578)","(1897.125, 5782.942)",533.786
"(3777, 4719)","(3339.082, 5025.514)",534.531
"(926, 9034)","(724.535, 9530.075)",535.424
"(1959, 6992)","(1657.095, 6549.259)",535.879
"(1081, 8967)","(1337.944, 9437.619)",536.193
"(2766, 3789)","(2645.663, 4312.537)",537.189
"(2836, 5218)","(3339.082, 5025.514)",538.649
"(2791, 3792)","(2645.663, 4312.537)",540.446
"(4712, 1763)","(4900.165, 2270.505)",541.265
"(2390, 5559)","(1897.125, 5782.942)",541.365
"(3863, 5162)","(3339.082, 5025.514)",541.404
"(2296, 4726)","(2645.663, 4312.537)",541.494
"(5158, 1794)","(4900.165, 2270.505)",541.79
"(4445, 1972)","(4900.165, 2270.505)",544.316
"(3570, 4531)","(3339.082, 5025.514)",545.772
"(1939, 7017)","(1657.095, 6549.259)",546.125
"(3859, 2326)","(3827.143, 2871.468)",546.397
"(4675, 1734)","(4287.645, 1341.5)",551.453
"(4540, 1851)","(4900.165, 2270.505)",552.904
"(3738, 2325)","(3827.143, 2871.468)",553.691
"(659, 8980)","(724.535, 9530.075)",553.965
"(1830, 7078)","(1657.095, 6549.259)",556.294
"(5112, 1756)","(4900.165, 2270.505)",556.408
"(1583, 8709)","(1105.026, 8421.492)",557.781
"(2602, 4869)","(2645.663, 4312.537)",558.173
"(951, 8963)","(1105.026, 8421.492)",562.987
"(3833, 4753)","(3339.082, 5025.514)",564.109
"(3455, 2447)","(3827.143, 2871.468)",564.503
"(1895, 7063)","(1657.095, 6549.259)",566.152
"(3496, 2408)","(3827.143, 2871.468)",569.612
"(5186, 1776)","(4900.165, 2270.505)",571.171
"(2817, 5272)","(3339.082, 5025.514)",577.343
"(4321, 2249)","(4900.165, 2270.505)",579.564
"(1311, 7652)","(884.555, 8045.446)",580.22
"(953, 8990)","(724.535, 9530.075)",586.41
"(1785, 7129)","(1657.095, 6549.259)",593.683
"(2462, 5575)","(1897.125, 5782.942)",601.933
"(3261, 2666)","(3827.143, 2871.468)",602.275
"(3772, 4597)","(3339.082, 5025.514)",609.132
"(3635, 3741)","(3995.164, 3247.515)",610.938
"(3446, 3517)","(3995.164, 3247.515)",611.722
"(3426, 2407)","(3827.143, 2871.468)",613.715
"(1898, 9178)","(1337.944, 9437.619)",617.304
"(1285, 7574)","(884.555, 8045.446)",618.561
"(2726, 5138)","(3339.082, 5025.514)",623.316
"(3636, 2278)","(3827.143, 2871.468)",623.49
"(2891, 3738)","(2645.663, 4312.537)",624.726
"(1910, 7123)","(1657.095, 6549.259)",627.009
"(3799, 2245)","(3827.143, 2871.468)",627.1
"(3228, 4072)","(2645.663, 4312.537)",630.059
"(3246, 2628)","(3827.143, 2871.468)",630.082
"(2698, 3683)","(2645.663, 4312.537)",631.709
"(2546, 4937)","(2645.663, 4312.537)",632.366
"(3880, 4692)","(3339.082, 5025.514)",635.471
"(3779, 4565)","(3339.082, 5025.514)",636.868
"(3285, 3209)","(3827.143, 2871.468)",638.629
"(3198, 3989)","(2645.663, 4312.537)",640.119
"(4010, 2258)","(3827.143, 2871.468)",640.14
"(2391, 5374)","(1897.125, 5782.942)",641.207
"(3519, 4405)","(3339.082, 5025.514)",646.071
"(592, 8896)","(724.535, 9530.075)",647.778
"(3282, 3229)","(3827.143, 2871.468)",651.928
"(2374, 5330)","(1897.125, 5782.942)",657.698
"(2710, 5218)","(3339.082, 5025.514)",657.872
"(3918, 3901)","(3995.164, 3247.515)",658.025
"(1997, 9406)","(1337.944, 9437.619)",659.814
"(4044, 2248)","(3827.143, 2871.468)",660.106
"(3958, 3907)","(3995.164, 3247.515)",660.531
"(3151, 3884)","(2645.663, 4312.537)",662.578
"(4024, 3911)","(3995.164, 3247.515)",664.111
"(1992, 9322)","(1337.944, 9437.619)",664.197
"(3329, 3311)","(3827.143, 2871.468)",664.33
"(3193, 3936)","(2645.663, 4312.537)",664.348
"(4226, 2337)","(3827.143, 2871.468)",666.891
"(2736, 3647)","(2645.663, 4312.537)",671.64
"(3858, 5452)","(3339.082, 5025.514)",671.689
"(3236, 2552)","(3827.143, 2871.468)",671.945
"(1663, 8849)","(1337.944, 9437.619)",672.409
"(3485, 3687)","(3995.164, 3247.515)",673.361
"(3460, 2307)","(3827.143, 2871.468)",673.363
"(3252, 4019)","(2645.663, 4312.537)",673.653
"(3907, 5389)","(3339.082, 5025.514)",674.28
"(3982, 2215)","(3827.143, 2871.468)",674.486
"(3683, 3846)","(3995.164, 3247.515)",675.004
"(3852, 2196)","(3827.143, 2871.468)",675.925
"(2287, 4886)","(2645.663, 4312.537)",676.387
"(2533, 5548)","(1897.125, 5782.942)",677.89
"(3486, 2283)","(3827.143, 2871.468)",680.201
"(2339, 4921)","(2645.663, 4312.537)",681.373
"(2940, 3698)","(2645.663, 4312.537)",681.388
"(3898, 5420)","(3339.082, 5025.514)",684.111
"(3781, 2187)","(3827.143, 2871.468)",686.022
"(3827, 2184)","(3827.143, 2871.468)",687.468
"(2776, 5426)","(3339.082, 5025.514)",690.978
"(3496, 2264)","(3827.143, 2871.468)",691.862
"(1903, 7198)","(1657.095, 6549.259)",693.782
"(3259, 3271)","(3827.143, 2871.468)",694.559
"(3476, 3712)","(3995.164, 3247.515)",696.619
"(3382, 3591)","(3995.164, 3247.515)",702.817
"(3698, 4420)","(3339.082, 5025.514)",703.896
"(4211, 2126)","(4900.165, 2270.505)",704.152
"(3776, 4473)","(3339.082, 5025.514)",704.393
"(3279, 3322)","(3827.143, 2871.468)",709.535
"(2871, 5560)","(3339.082, 5025.514)",710.476
"(3816, 5553)","(3339.082, 5025.514)",711.12
"(2018, 7165)","(1657.095, 6549.259)",713.715
"(3916, 5446)","(3339.082, 5025.514)",713.893
"(3099, 3760)","(2645.663, 4312.537)",714.711
"(2893, 3641)","(2645.663, 4312.537)",715.638
"(2768, 5463)","(3339.082, 5025.514)",719.395
"(2601, 5619)","(1897.125, 5782.942)",722.715
"(3264, 3931)","(2645.663, 4312.537)",726.575
"(2476, 5343)","(1897.125, 5782.942)",727.08
"(3222, 3276)","(3827.143, 2871.468)",727.904
"(3426, 2262)","(3827.143, 2871.468)",729.635
"(2615, 5645)","(1897.125, 5782.942)",731.008
"(3434, 3717)","(3995.164, 3247.515)",731.656
"(3306, 3505)","(3995.164, 3247.515)",735.694
"(3742, 3939)","(3995.164, 3247.515)",736.372
"(2232, 4922)","(2645.663, 4312.537)",736.588
"(4179, 2116)","(4900.165, 2270.505)",737.53
"(3742, 4406)","(3339.082, 5025.514)",739.013
"(3322, 4012)","(2645.663, 4312.537)",740.104
"(2635, 5663)","(1897.125, 5782.942)",747.56
"(2451, 5280)","(1897.125, 5782.942)",748.15
"(3246, 3346)","(3827.143, 2871.468)",750.272
"(3185, 3267)","(3827.143, 2871.468)",754.184
"(3385, 4145)","(2645.663, 4312.537)",758.082
"(2822, 5580)","(3339.082, 5025.514)",758.174
"(3937, 5492)","(3339.082, 5025.514)",758.363
"(3427, 2222)","(3827.143, 2871.468)",762.839
"(3710, 3958)","(3995.164, 3247.515)",765.577
"(3542, 3867)","(3995.164, 3247.515)",767.541
"(4142, 2146)","(4900.165, 2270.505)",768.32
"(3391, 4124)","(2645.663, 4312.537)",768.813
"(2521, 5328)","(1897.125, 5782.942)",772.135
"(3298, 2306)","(3827.143, 2871.468)",774.433
"(2502, 5297)","(1897.125, 5782.942)",775.895
"(3115, 3694)","(2645.663, 4312.537)",776.444
"(2533, 5337)","(1897.125, 5782.942)",776.66
"(2617, 5489)","(1897.125, 5782.942)",777.574
"(3402, 3755)","(3995.164, 3247.515)",780.631
"(2806, 3548)","(2645.663, 4312.537)",781.169
"(1394, 5184)","(1897.125, 5782.942)",782.219
"(2756, 5550)","(3339.082, 5025.514)",784.264
"(3113, 3677)","(2645.663, 4312.537)",788.867
"(2593, 5293)","(3339.082, 5025.514)",792.583
"(3752, 4002)","(3995.164, 3247.515)",792.702
"(3802, 4020)","(3995.164, 3247.515)",796.27
"(3915, 4469)","(3339.082, 5025.514)",800.868
"(2682, 5588)","(1897.125, 5782.942)",808.722
"(4028, 4058)","(3995.164, 3247.515)",811.15
"(3680, 4284)","(3339.082, 5025.514)",816.13
"(2078, 4899)","(2645.663, 4312.537)",816.199
"(2146, 5000)","(1897.125, 5782.942)",821.545
"(3278, 3660)","(3995.164, 3247.515)",827.326
"(2174, 5002)","(1897.125, 5782.942)",828.571
"(1847, 7357)","(1657.095, 6549.259)",829.765
"(3912, 4079)","(3995.164, 3247.515)",835.634
"(3511, 3934)","(3995.164, 3247.515)",840.045
"(2819, 3490)","(2645.663, 4312.537)",840.603
"(2906, 3505)","(2645.663, 4312.537)",848.464
"(3144, 3379)","(3827.143, 2871.468)",851.042
"(3119, 3348)","(3827.143, 2871.468)",853.551
"(4002, 4110)","(3995.164, 3247.515)",862.512
"(1622, 4961)","(1897.125, 5782.942)",866.765
"(3497, 4139)","(2645.663, 4312.537)",868.844
"(1560, 4974)","(1897.125, 5782.942)",876.379
"(1491, 5005)","(1897.125, 5782.942)",877.571
"(3173, 3568)","(3995.164, 3247.515)",882.42
"(3060, 3313)","(3827.143, 2871.468)",885.132
