og_coord,astar_coord,goldstar_dist,astar_dist,smoothed_dist,dist
"(1298.0, 1965.0)","(1100.0, 1834.0)",237.41314201197878,0.0,0.0,237.413
"(1234.0, 2033.0)","(1100.0, 1834.0)",239.91039994131143,0.0,0.0,239.91
"(1281.0, 2261.0)","(1486.0, 2132.0)",242.21065211918324,0.0,0.0,242.211
"(1245.0, 2169.0)","(1486.0, 2132.0)",243.82370680473218,0.0,0.0,243.824
"(1965.0, 2365.0)","(2052.0, 2136.0)",244.9693858423946,0.0,0.0,244.969
"(1240.0, 2117.0)","(1486.0, 2132.0)",246.45689278249046,0.0,0.0,246.457
"(912.0, 2264.0)","(974.0, 2504.0)",247.8790027412568,0.0,0.0,247.879
"(428.0, 1039.0)","(488.0, 1280.0)",248.35659846277488,0.0,0.0,248.357
"(1220.0, 2542.0)","(974.0, 2504.0)",248.91765706755317,0.0,0.0,248.918
"(1956.0, 1906.0)","(2052.0, 2136.0)",249.23081671414553,0.0,0.0,249.231
"(1231.0, 808.0)","(984.0, 844.0)",249.6096953245206,0.0,0.0,249.61
"(1218.0, 2442.0)","(974.0, 2504.0)",251.75384803414624,0.0,0.0,251.754
"(1149.0, 1040.0)","(984.0, 844.0)",256.20499604808646,0.0,0.0,256.205
"(1690.0, 2288.0)","(1486.0, 2132.0)",256.81121470839236,0.0,0.0,256.811
"(1228.0, 2099.0)","(1486.0, 2132.0)",260.1019031072245,0.0,0.0,260.102
"(1090.0, 2271.0)","(974.0, 2504.0)",260.2786967848118,0.0,0.0,260.279
"(1120.0, 2285.0)","(974.0, 2504.0)",263.20524310887123,0.0,0.0,263.205
"(1225.0, 2085.0)","(1486.0, 2132.0)",265.1980392084376,0.0,0.0,265.198
"(1248.0, 875.0)","(984.0, 844.0)",265.8138446356773,0.0,0.0,265.814
"(1143.0, 1058.0)","(984.0, 844.0)",266.6027006614899,0.0,0.0,266.603
"(521.0, 2214.0)","(394.0, 2450.0)",268.00186566514793,0.0,0.0,268.002
"(365.0, 2182.0)","(394.0, 2450.0)",269.56446353330773,0.0,0.0,269.564
"(922.0, 2038.0)","(1100.0, 1834.0)",270.7397274136177,0.0,0.0,270.74
"(2051.0, 1861.0)","(2048.0, 2128.0)",272.0,288.0,272.0,272.0
"(1694.0, 1956.0)","(1486.0, 2132.0)",272.47018185482244,0.0,0.0,272.47
"(438.0, 1011.0)","(488.0, 1280.0)",273.6073829413234,0.0,0.0,273.607
"(1755.0, 2070.0)","(1486.0, 2132.0)",276.05253123273474,0.0,0.0,276.053
"(1215.0, 2188.0)","(1486.0, 2132.0)",276.72549575346324,0.0,0.0,276.725
"(946.0, 2064.0)","(1100.0, 1834.0)",276.7959537276512,0.0,0.0,276.796
"(975.0, 2081.0)","(1100.0, 1834.0)",276.8284667443,0.0,0.0,276.828
"(730.0, 955.0)","(984.0, 844.0)",277.19487729754314,0.0,0.0,277.195
"(2263.0, 2317.0)","(2052.0, 2136.0)",277.9964028544254,0.0,0.0,277.996
"(724.0, 949.0)","(984.0, 844.0)",280.40149785619906,0.0,0.0,280.401
"(951.0, 2224.0)","(974.0, 2504.0)",280.94305472817797,0.0,0.0,280.943
"(1493.0, 1849.0)","(1486.0, 2132.0)",283.08655920053855,0.0,0.0,283.087
"(1091.0, 2244.0)","(974.0, 2504.0)",285.112258592997,0.0,0.0,285.112
"(2092.0, 2420.0)","(2052.0, 2136.0)",286.8030683238936,0.0,0.0,286.803
"(721.0, 1112.0)","(488.0, 1280.0)",287.2507615307573,0.0,0.0,287.251
"(492.0, 2179.0)","(394.0, 2450.0)",288.17529387509956,0.0,0.0,288.175
"(926.0, 2064.0)","(1100.0, 1834.0)",288.4024965217881,0.0,0.0,288.402
"(735.0, 1121.0)","(488.0, 1280.0)",293.7515957403466,0.0,0.0,293.752
"(965.0, 2095.0)","(1100.0, 1834.0)",293.8468989116611,0.0,0.0,293.847
"(1232.0, 2363.0)","(974.0, 2504.0)",294.0153057240388,0.0,0.0,294.015
"(594.0, 2233.0)","(394.0, 2450.0)",295.10845463998487,0.0,0.0,295.108
"(1089.0, 2232.0)","(974.0, 2504.0)",295.3116997343654,0.0,0.0,295.312
"(709.0, 1082.0)","(488.0, 1280.0)",296.7237772744207,0.0,0.0,296.724
"(459.0, 984.0)","(488.0, 1280.0)",297.41721537261424,0.0,0.0,297.417
"(1728.0, 2305.0)","(1486.0, 2132.0)",297.47773025892207,0.0,0.0,297.478
"(1332.0, 1646.0)","(1100.0, 1834.0)",298.61011369342464,0.0,0.0,298.61
"(1755.0, 1999.0)","(1486.0, 2132.0)",300.0833217624732,0.0,0.0,300.083
"(461.0, 2156.0)","(394.0, 2450.0)",301.53772566629203,0.0,0.0,301.538
"(1185.0, 2168.0)","(1486.0, 2132.0)",303.14517974066484,0.0,0.0,303.145
"(1703.0, 1920.0)","(1486.0, 2132.0)",303.3694117738306,0.0,0.0,303.369
"(2277.0, 3742.0)","(2552.0, 3875.0)",305.4734030975528,0.0,0.0,305.473
"(2205.0, 2402.0)","(2052.0, 2136.0)",306.86316168611705,0.0,0.0,306.863
"(2149.0, 2428.0)","(2052.0, 2136.0)",307.6897788357618,0.0,0.0,307.69
"(1400.0, 1748.0)","(1100.0, 1834.0)",312.0833222073874,0.0,0.0,312.083
"(2427.0, 3587.0)","(2552.0, 3875.0)",313.95700342562833,0.0,0.0,313.957
"(1738.0, 2320.0)","(1486.0, 2132.0)",314.40101781005734,0.0,0.0,314.401
"(683.0, 1032.0)","(488.0, 1280.0)",315.48217065311314,0.0,0.0,315.482
"(1140.0, 1120.0)","(984.0, 844.0)",317.03627552694974,0.0,0.0,317.036
"(1408.0, 1756.0)","(1100.0, 1834.0)",317.72314992773187,0.0,0.0,317.723
"(651.0, 1006.0)","(488.0, 1280.0)",318.8181299738144,0.0,0.0,318.818
"(1735.0, 2332.0)","(1486.0, 2132.0)",319.37595401031683,0.0,0.0,319.376
"(1111.0, 1141.0)","(984.0, 844.0)",323.0139315880973,0.0,0.0,323.014
"(380.0, 975.0)","(488.0, 1280.0)",323.55679563254427,0.0,0.0,323.557
"(2132.0, 2450.0)","(2052.0, 2136.0)",324.0308627276112,0.0,0.0,324.031
"(1170.0, 1517.0)","(1100.0, 1834.0)",324.63672004257313,0.0,0.0,324.637
"(2271.0, 3712.0)","(2552.0, 3875.0)",324.8538132760642,0.0,0.0,324.854
"(1211.0, 1081.0)","(984.0, 844.0)",328.17373447611556,0.0,0.0,328.174
"(919.0, 2109.0)","(1100.0, 1834.0)",329.2202909906982,0.0,0.0,329.22
"(1818.0, 1902.0)","(2052.0, 2136.0)",330.92597359530424,0.0,0.0,330.926
"(632.0, 2215.0)","(394.0, 2450.0)",334.46823466511734,0.0,0.0,334.468
"(651.0, 803.0)","(984.0, 844.0)",335.5145302367693,0.0,0.0,335.515
"(1995.0, 2468.0)","(2052.0, 2136.0)",336.857536653108,0.0,0.0,336.858
"(2774.0, 3643.0)","(2544.0, 3872.0)",328.2925524589311,480.0,339.5373640050915,339.537
"(880.0, 2098.0)","(1100.0, 1834.0)",343.6509857398928,0.0,0.0,343.651
"(774.0, 1072.0)","(976.0, 832.0)",317.5909318604673,496.0,350.84341372843426,350.843
"(1933.0, 2469.0)","(2052.0, 2136.0)",353.62409420173844,0.0,0.0,353.624
"(1713.0, 1857.0)","(1486.0, 2132.0)",356.58659537341,0.0,0.0,356.587
"(2805.0, 3658.0)","(2544.0, 3872.0)",340.1646660075088,496.0,359.83205406882934,359.832
"(1278.0, 1054.0)","(984.0, 844.0)",361.2976612157903,0.0,0.0,361.298
"(1804.0, 1870.0)","(2052.0, 2136.0)",363.6756796927724,0.0,0.0,363.676
"(1570.0, 1768.0)","(1486.0, 2132.0)",373.56659379553736,0.0,0.0,373.567
"(2237.0, 2462.0)","(2052.0, 2136.0)",374.834630203774,0.0,0.0,374.835
"(603.0, 832.0)","(698.0, 468.0)",376.19276973381614,0.0,0.0,376.193
"(539.0, 903.0)","(488.0, 1280.0)",380.4339627320358,0.0,0.0,380.434
"(1320.0, 1521.0)","(1100.0, 1834.0)",382.58201735052836,0.0,0.0,382.582
"(1370.0, 1561.0)","(1100.0, 1834.0)",383.96484214052725,0.0,0.0,383.965
"(2011.0, 2523.0)","(2052.0, 2136.0)",389.16577444580093,0.0,0.0,389.166
"(1806.0, 1831.0)","(2052.0, 2136.0)",391.84308083721476,0.0,0.0,391.843
"(1589.0, 1753.0)","(1486.0, 2132.0)",392.7467377331096,0.0,0.0,392.747
"(1291.0, 1489.0)","(1100.0, 1834.0)",394.342490736162,0.0,0.0,394.342
"(2807.0, 3592.0)","(2544.0, 3872.0)",385.33102652135346,560.0,399.8884991859735,399.888
"(2758.0, 3573.0)","(2544.0, 3872.0)",368.3476618630828,528.0,401.2386850734755,401.239
"(2229.0, 2498.0)","(2052.0, 2136.0)",402.9553325121781,0.0,0.0,402.955
"(2844.0, 3635.0)","(2544.0, 3872.0)",374.8919844435194,544.0,403.6370413775565,403.637
"(2773.0, 3582.0)","(2544.0, 3872.0)",377.6135590785903,544.0,405.12942690149373,405.129
"(1362.0, 798.0)","(976.0, 832.0)",386.98837191833036,448.0,405.34573135058525,405.346
"(2022.0, 1743.0)","(2048.0, 2128.0)",401.2779585275025,448.0,408.60290706844273,408.603
"(2056.0, 2545.0)","(2052.0, 2136.0)",409.0195594345092,0.0,0.0,409.02
"(553.0, 874.0)","(488.0, 1280.0)",411.1702810272163,0.0,0.0,411.17
"(801.0, 2119.0)","(1100.0, 1834.0)",413.06900149974945,0.0,0.0,413.069
"(2254.0, 3638.0)","(2544.0, 3872.0)",387.31898998112655,560.0,422.3726964959829,422.373
"(2261.0, 2510.0)","(2052.0, 2136.0)",428.4355260713098,0.0,0.0,428.436
"(443.0, 852.0)","(488.0, 1280.0)",430.359152336743,0.0,0.0,430.359
"(1580.0, 1709.0)","(1486.0, 2132.0)",433.3185894927657,0.0,0.0,433.319
"(1682.0, 1742.0)","(1486.0, 2132.0)",436.48138562829917,0.0,0.0,436.481
"(2131.0, 1621.0)","(2208.0, 2032.0)",423.62247343595925,512.0,438.85365650333983,438.854
"(2231.0, 2538.0)","(2052.0, 2136.0)",440.05113339247293,0.0,0.0,440.051
"(1286.0, 1435.0)","(1100.0, 1834.0)",440.2238067165382,0.0,0.0,440.224
"(1902.0, 1722.0)","(2052.0, 2136.0)",440.33623516581054,0.0,0.0,440.336
"(1200.0, 1229.0)","(984.0, 844.0)",441.4532817864196,0.0,0.0,441.453
"(2757.0, 3527.0)","(2544.0, 3872.0)",408.8618348537804,576.0,449.15320944853624,449.153
"(2081.0, 1641.0)","(2208.0, 2032.0)",419.980951949014,544.0,452.959802134332,452.96
"(2053.0, 2593.0)","(2052.0, 2136.0)",457.00109409059405,0.0,0.0,457.001
"(1479.0, 1572.0)","(1100.0, 1834.0)",460.74396360668686,0.0,0.0,460.744
"(1420.0, 1500.0)","(1100.0, 1834.0)",462.5537806569091,0.0,0.0,462.554
"(2222.0, 3601.0)","(2544.0, 3872.0)",432.2961947554015,624.0,463.1533153535887,463.153
"(2010.0, 1690.0)","(2048.0, 2128.0)",450.56409089051914,512.0,463.223369817537,463.223
"(1461.0, 1542.0)","(1100.0, 1834.0)",464.31131797534294,0.0,0.0,464.311
"(1184.0, 1268.0)","(984.0, 844.0)",468.8027303674756,0.0,0.0,468.803
"(2187.0, 3676.0)","(2544.0, 3872.0)",422.715034035933,592.0,478.3381453379658,478.338
"(2151.0, 1575.0)","(2208.0, 2032.0)",468.3929973857423,544.0,480.1531399214059,480.153
"(2760.0, 3495.0)","(2544.0, 3872.0)",436.7150100465978,608.0,481.11992868395896,481.12
"(1468.0, 1522.0)","(1100.0, 1834.0)",482.46036106606726,0.0,0.0,482.46
"(1873.0, 1686.0)","(2052.0, 2136.0)",484.2943319924362,0.0,0.0,484.294
"(2774.0, 3499.0)","(2544.0, 3872.0)",444.5582076623937,624.0,484.93029708853294,484.93
"(1905.0, 1707.0)","(2048.0, 2128.0)",455.36798306424663,592.0,487.0189694896603,487.019
"(1367.0, 1420.0)","(1100.0, 1834.0)",492.630693319042,0.0,0.0,492.631
"(2847.0, 3515.0)","(2544.0, 3872.0)",467.2986197283275,672.0,495.63909489337175,495.639
"(1655.0, 1666.0)","(1486.0, 2132.0)",495.69849707256526,0.0,0.0,495.698
"(2154.0, 1564.0)","(2208.0, 2032.0)",484.2478704134898,560.0,496.13866684118113,496.139
"(1463.0, 882.0)","(976.0, 832.0)",482.3940298138027,544.0,501.32625687403333,501.326
"(1805.0, 1697.0)","(2052.0, 2136.0)",503.71618993238644,0.0,0.0,503.716
"(1443.0, 1453.0)","(1100.0, 1834.0)",512.6499780552028,0.0,0.0,512.65
"(1466.0, 1036.0)","(984.0, 844.0)",518.8333065638712,0.0,0.0,518.833
"(945.0, 1389.0)","(1088.0, 1824.0)",470.57411743528775,640.0,525.2138314624077,525.214
"(1823.0, 1663.0)","(2052.0, 2136.0)",525.5187912910442,0.0,0.0,525.519
"(2225.0, 2638.0)","(2052.0, 2136.0)",530.9736339970187,0.0,0.0,530.974
"(1489.0, 881.0)","(976.0, 832.0)",514.2450777596223,576.0,533.3214960336189,533.321
"(2673.0, 3500.0)","(2544.0, 3872.0)",404.7715405015526,688.0,534.284471147734,534.284
"(1521.0, 1503.0)","(1100.0, 1834.0)",535.5389808407974,0.0,0.0,535.539
"(1543.0, 1533.0)","(1100.0, 1834.0)",535.5837936308379,0.0,0.0,535.584
"(895.0, 1410.0)","(1088.0, 1824.0)",465.1021393199563,672.0,550.2296011849684,550.23
"(1657.0, 1608.0)","(1486.0, 2132.0)",551.1959724090879,0.0,0.0,551.196
"(966.0, 1331.0)","(1088.0, 1824.0)",512.2499389946279,672.0,557.1081014641787,557.108
"(878.0, 1415.0)","(1088.0, 1824.0)",472.4743379274688,688.0,566.0655629289711,566.066
"(2008.0, 2701.0)","(2052.0, 2136.0)",566.7106845648844,0.0,0.0,566.711
"(2239.0, 2677.0)","(2052.0, 2136.0)",572.4071977185472,0.0,0.0,572.407
"(1953.0, 1599.0)","(2048.0, 2128.0)",552.4056480522262,656.0,579.09705168794,579.097
"(1740.0, 1595.0)","(1486.0, 2132.0)",594.0412443593458,0.0,0.0,594.041
"(1458.0, 1225.0)","(984.0, 844.0)",608.1422530954414,0.0,0.0,608.142
"(3029.0, 3685.0)","(2544.0, 3872.0)",516.9758214849123,752.0,612.7101386033281,612.71
"(3042.0, 3679.0)","(2544.0, 3872.0)",537.8475620470915,752.0,622.0194218429726,622.019
"(1426.0, 1301.0)","(1100.0, 1834.0)",624.7919653772766,0.0,0.0,624.792
"(2137.0, 1498.0)","(2208.0, 2032.0)",549.8508888780666,768.0,627.0412896403444,627.041
"(1513.0, 1193.0)","(984.0, 844.0)",633.7523175500031,0.0,0.0,633.752
"(3027.0, 3747.0)","(2544.0, 3872.0)",496.7735902803208,816.0,644.9381646234015,644.938
"(1557.0, 1143.0)","(984.0, 844.0)",646.3203540041116,0.0,0.0,646.32
"(3069.0, 3633.0)","(2544.0, 3872.0)",565.4591055063133,768.0,647.7940030175594,647.794
"(2818.0, 3355.0)","(2544.0, 3872.0)",593.9427581846587,816.0,648.7376424237491,648.738
"(1633.0, 1449.0)","(1100.0, 1834.0)",657.5058935097084,0.0,0.0,657.506
"(2428.0, 3229.0)","(2552.0, 3875.0)",657.7932805980919,0.0,0.0,657.793
"(3073.0, 3712.0)","(2544.0, 3872.0)",551.7100687861333,832.0,671.1146432412943,671.115
"(1593.0, 1140.0)","(984.0, 844.0)",677.1240654414817,0.0,0.0,677.124
"(2256.0, 1377.0)","(2208.0, 2032.0)",657.7537533150229,720.0,680.1753946143677,680.175
"(3087.0, 3729.0)","(2544.0, 3872.0)",547.2842040475863,848.0,685.9339981639916,685.934
"(1706.0, 1479.0)","(1486.0, 2132.0)",689.063857708413,0.0,0.0,689.064
"(1597.0, 1168.0)","(984.0, 844.0)",693.3577720051893,0.0,0.0,693.358
"(2689.0, 3310.0)","(2544.0, 3872.0)",593.7272100889431,864.0,698.3252214282243,698.325
"(1753.0, 1486.0)","(1486.0, 2132.0)",699.0028612244731,0.0,0.0,699.003
"(2281.0, 1350.0)","(2208.0, 2032.0)",690.9703322140539,768.0,718.7751062958457,718.775
"(2599.0, 3329.0)","(2544.0, 3872.0)",546.1135413080324,928.0,725.3548585695025,725.355
"(2600.0, 3335.0)","(2544.0, 3872.0)",546.1135413080324,928.0,725.3548585695025,725.355
"(1648.0, 1154.0)","(984.0, 844.0)",732.8001091702976,0.0,0.0,732.8
"(2272.0, 1339.0)","(2208.0, 2032.0)",706.9031050999847,784.0,734.7529304332924,734.753
"(1938.0, 1427.0)","(2048.0, 2128.0)",712.8534211182548,832.0,745.7070973943236,745.707
"(2743.0, 3221.0)","(2544.0, 3872.0)",683.5202996254025,896.0,753.0402805430047,753.04
"(1638.0, 1231.0)","(984.0, 844.0)",759.9243383390218,0.0,0.0,759.924
"(1641.0, 1292.0)","(1100.0, 1834.0)",765.7969704823857,0.0,0.0,765.797
"(2927.0, 3276.0)","(2544.0, 3872.0)",710.6954340644099,992.0,768.5104712311104,768.51
"(2360.0, 1346.0)","(2208.0, 2032.0)",702.9082443676415,848.0,773.2119362609224,773.212
"(2702.0, 3231.0)","(2544.0, 3872.0)",671.6189395780914,944.0,778.2064650387076,778.206
"(1713.0, 1120.0)","(984.0, 844.0)",779.4979153275524,0.0,0.0,779.498
"(1726.0, 1096.0)","(984.0, 844.0)",783.6249102727656,0.0,0.0,783.625
"(2915.0, 3254.0)","(2544.0, 3872.0)",724.4308110509934,1008.0,784.5021444115662,784.502
"(3017.0, 3260.0)","(2544.0, 3872.0)",777.6065843342635,1104.0,821.513398562656,821.513
"(2847.0, 3177.0)","(2544.0, 3872.0)",760.6313167363016,1008.0,831.3170058906715,831.317
"(2362.0, 1283.0)","(2208.0, 2032.0)",765.6631112963455,912.0,837.1083098443387,837.108
"(2238.0, 2915.0)","(2208.0, 2032.0)",880.1454425264043,912.0,881.9255800632371,881.926
"(2883.0, 3140.0)","(2544.0, 3872.0)",809.068600305314,1088.0,883.2023329199126,883.202
"(2867.0, 3126.0)","(2544.0, 3872.0)",817.2539385038166,1088.0,892.5689916448482,892.569
"(1841.0, 1128.0)","(984.0, 844.0)",902.8316565118881,0.0,0.0,902.832
"(2513.0, 3208.0)","(2544.0, 3872.0)",672.7614733321165,1136.0,924.9270083828549,924.927
"(2400.0, 1209.0)","(2208.0, 2032.0)",853.8665001040854,1040.0,940.634550060093,940.635
"(1899.0, 1073.0)","(984.0, 844.0)",943.2210769485592,0.0,0.0,943.221
"(1883.0, 1144.0)","(984.0, 844.0)",947.7346675098469,0.0,0.0,947.735
"(2547.0, 3148.0)","(2544.0, 3872.0)",736.0,1168.0,956.9796890610896,956.98
"(2434.0, 2934.0)","(2208.0, 2032.0)",923.5756601383559,1136.0,1002.8644726841067,1002.864
"(2458.0, 1164.0)","(2208.0, 2032.0)",912.1403400793104,1136.0,1005.6792767873347,1005.679
"(2602.0, 3036.0)","(2544.0, 3872.0)",849.3574041591678,1232.0,1021.7734797858798,1021.773
"(2709.0, 2962.0)","(2544.0, 3872.0)",925.9287229587384,1184.0,1027.4814140420508,1027.481
"(2493.0, 1144.0)","(2208.0, 2032.0)",936.37599285757,1184.0,1029.2889086944585,1029.289
"(2348.0, 3322.0)","(2544.0, 3872.0)",597.3809504830231,1360.0,1035.024006573037,1035.024
