X,Y,cluster_id,avg,avg_no_1s
1118.67,4878.648,35,0.0,0.0
4030.357,1776.857,36,0.0,0.0
3974.0,1776.881,36,0.0,0.0
3998.41,1764.462,36,0.0,0.0
4046.747,1757.081,36,0.0,0.0
3989.288,1789.712,36,0.0,0.0
1898.026,3458.442,37,0.0,0.0
3110.074,2433.882,38,0.0,0.0
3100.709,2402.836,38,0.0,0.0
3083.426,2426.82,38,0.0,0.0
3127.57,2407.221,38,0.0,0.0
3084.934,2408.885,38,0.0,0.0
2632.844,1961.558,39,0.0,0.0
2925.917,1682.021,40,0.0,0.0
2932.0,1639.0,40,0.0,0.0
2903.84,1681.78,40,0.0,0.0
2917.079,1652.053,40,0.0,0.0
2915.717,1719.37,40,0.0,0.0
2937.208,1667.547,40,0.0,0.0
2958.37,1565.978,40,0.0,0.0
2953.0,1584.127,40,0.0,0.0
2973.228,1568.684,40,0.0,0.0
2966.892,1620.8,40,0.0,0.0
2945.5,1654.0,40,0.0,0.0
2916.0,1629.0,40,0.0,0.0
2912.754,1701.213,40,0.0,0.0
6113.949,757.282,41,0.0,0.0
6146.155,786.707,41,0.0,0.0
6183.529,779.765,41,0.0,0.0
6166.5,787.5,41,0.0,0.0
6109.918,788.656,41,0.0,0.0
858.184,4858.632,42,0.0,0.0
829.207,4864.902,42,0.0,0.0
2627.396,3306.396,43,0.0,0.0
2583.441,3313.662,43,0.0,0.0
2596.862,3289.5,43,0.0,0.0
2700.235,3076.029,44,0.0,0.0
2361.0,3425.0,45,0.0,0.0
2385.0,3430.0,45,0.0,0.0
2394.588,3391.412,45,0.0,0.0
2417.0,3414.0,45,0.0,0.0
2982.953,2646.259,46,0.0,0.0
2997.344,2638.089,46,0.0,0.0
3034.673,2620.564,46,0.0,0.0
3056.148,2600.398,46,0.0,0.0
1648.277,3814.976,47,0.0,0.0
1712.835,3778.0,47,0.0,0.0
1704.027,3762.438,47,0.0,0.0
1676.0,3805.0,47,0.0,0.0
1692.506,3804.438,47,0.0,0.0
1701.753,3748.364,47,0.0,0.0
750.714,6014.672,48,0.0,0.0
802.563,5995.014,48,0.0,0.0
772.771,5901.771,48,0.0,0.0
833.448,5975.019,48,0.0,0.0
745.463,5926.713,48,0.0,0.0
749.95,5958.36,48,0.0,0.0
743.119,5989.0,48,0.0,0.0
792.793,5974.268,48,0.0,0.0
726.752,5982.339,48,0.0,0.0
760.609,5921.862,48,0.0,0.0
804.832,5981.147,48,0.0,0.0
784.38,5941.937,48,0.0,0.0
756.5,5894.923,48,0.0,0.0
719.943,5962.043,48,0.0,0.0
771.159,5943.626,48,0.0,0.0
756.103,5984.586,48,0.0,0.0
1035.242,3972.319,49,0.0,0.0
5506.5,1221.0,50,0.0,0.0
5454.045,1233.552,50,0.0,0.0
5479.595,1214.162,50,0.0,0.0
5461.845,1210.707,50,0.0,0.0
5428.531,1252.704,50,0.0,0.0
5488.611,1181.611,50,0.0,0.0
1478.324,4805.574,51,0.0,0.0
5149.538,1132.308,52,0.0,0.0
5230.4,1109.178,52,0.0,0.0
5169.382,1130.309,52,0.0,0.0
5198.367,1098.633,52,0.0,0.0
5244.891,1092.812,52,0.0,0.0
5589.125,1029.266,53,0.0,0.0
5609.327,1030.436,53,0.0,0.0
5582.376,1066.376,53,0.0,0.0
3272.0,2684.0,54,0.0,0.0
3252.0,2645.0,54,0.0,0.0
3245.0,2671.0,54,0.0,0.0
1581.582,3991.194,55,0.0,0.0
740.963,6129.573,56,0.0,0.0
2129.043,3275.057,57,0.0,0.0
2150.597,3251.013,57,0.0,0.0
2701.0,3286.0,58,0.0,0.0
2699.0,3299.0,58,0.0,0.0
5344.524,838.063,59,0.0,0.0
4130.828,1610.641,60,0.0,0.0
4156.5,1601.5,60,0.0,0.0
1983.129,2780.145,61,0.0,0.0
1981.0,2769.0,61,0.0,0.0
877.184,6271.026,62,0.0,0.0
877.67,6302.509,62,0.0,0.0
887.816,6306.517,62,0.0,0.0
861.829,6292.019,62,0.0,0.0
889.0,6266.0,62,0.0,0.0
883.289,6324.237,62,0.0,0.0
4465.0,289.0,63,0.0,0.0
2913.942,2722.899,64,0.0,0.0
2942.022,2755.202,64,0.0,0.0
4316.478,1663.711,65,0.0,0.0
782.608,5130.753,66,0.0,0.0
2539.921,2440.053,67,0.0,0.0
2488.432,2432.568,67,0.0,0.0
2496.531,2467.136,67,0.0,0.0
2565.545,2414.436,67,0.0,0.0
2521.0,2410.0,67,0.0,0.0
1246.436,4868.327,68,0.0,0.0
1289.054,4866.87,68,0.0,0.0
1326.63,4837.938,68,0.0,0.0
1235.076,4898.63,68,0.0,0.0
1382.098,4833.978,68,0.0,0.0
1290.033,4836.63,68,0.0,0.0
1302.463,4820.646,68,0.0,0.0
1334.427,4824.854,68,0.0,0.0
1269.265,4825.892,68,0.0,0.0
1251.227,4842.25,68,0.0,0.0
1351.34,4807.309,68,0.0,0.0
1419.396,4807.877,68,0.0,0.0
1267.881,4870.657,68,0.0,0.0
3088.733,1400.811,69,0.0,0.0
3087.375,1418.784,69,0.0,0.0
2761.825,2900.439,70,0.0,0.0
3368.205,1372.886,71,0.0,0.0
3356.072,1346.174,71,0.0,0.0
3372.768,1329.768,71,0.0,0.0
3374.932,1355.475,71,0.0,0.0
6035.156,995.938,72,0.0,0.0
1493.99,3795.897,73,0.0,0.0
1507.968,3786.925,73,0.0,0.0
1511.471,3817.322,73,0.0,0.0
1511.707,3850.561,73,0.0,0.0
1488.89,3827.671,73,0.0,0.0
4866.678,810.492,74,0.0,0.0
2923.382,2415.706,75,0.0,0.0
6159.0,990.0,76,0.0,0.0
3849.337,1609.277,77,0.0,0.0
1051.667,5262.547,78,0.0,0.0
3000.3,1748.775,79,0.0,0.0
4530.643,1450.393,80,0.0,0.0
393.0,6383.5,81,0.0,0.0
3018.361,2521.446,82,0.0,0.0
3792.0,2103.0,83,0.0,0.0
3094.0,2656.0,84,0.0,0.0
3541.4,1749.575,85,0.0,0.0
2391.697,3106.224,86,0.0,0.0
2387.419,3077.977,86,0.0,0.0
2077.0,3541.0,87,0.0,0.0
2087.0,3530.0,87,0.0,0.0
2378.262,3199.726,88,0.0,0.0
2376.818,3178.351,88,0.0,0.0
1040.542,5191.797,89,0.0,0.0
5342.682,566.379,90,0.0,0.0
3269.395,1528.697,91,0.0,0.0
3252.292,1512.477,91,0.0,0.0
3003.0,1399.0,92,0.0,0.0
3010.5,1440.0,92,0.0,0.0
3020.0,1431.0,92,0.0,0.0
3003.0,1417.0,92,0.0,0.0
1597.071,3444.909,93,0.0,0.0
2189.373,3031.387,94,0.0,0.0
2117.426,3078.83,94,0.0,0.0
2117.447,3045.276,94,0.0,0.0
2128.733,3061.44,94,0.0,0.0
2102.136,3073.864,94,0.0,0.0
2082.807,3069.217,94,0.0,0.0
2133.627,3094.518,94,0.0,0.0
2194.544,3046.544,94,0.0,0.0
2157.167,3061.679,94,0.0,0.0
2108.877,3099.0,94,0.0,0.0
3121.588,1586.882,95,0.0,0.0
701.8,6058.171,96,0.0,0.0
2313.136,2645.136,97,0.0,0.0
2285.586,2661.103,97,0.0,0.0
2311.351,2669.818,97,0.0,0.0
2264.482,2661.812,97,0.0,0.0
1461.0,3706.549,98,0.0,0.0
1484.312,3695.26,98,0.0,0.0
1492.87,3711.81,98,0.0,0.0
1465.516,3738.44,98,0.0,0.0
2033.274,3024.679,99,0.0,0.0
4048.545,1496.436,100,0.0,0.0
1732.5,3061.5,101,0.0,0.0
3114.2,1838.575,102,0.0,0.0
3465.768,1613.261,103,0.0,0.0
3451.974,1556.105,104,0.0,0.0
885.907,4776.979,105,0.0,0.0
894.63,4749.63,105,0.0,0.0
5301.389,607.611,106,0.0,0.0
3373.35,2121.225,107,0.0,0.0
2823.288,2402.288,108,0.0,0.0
1075.986,4504.859,109,0.0,0.0
2849.242,3152.716,110,0.0,0.0
3155.0,2803.0,111,0.0,0.0
794.946,6134.761,112,0.0,0.0
1022.789,4638.303,113,0.0,0.0
