og_coord,goldstar_coord,dist
"(4038.0, 1946.0)","(3900.0, 1932.0)",138.708
"(3630.0, 1205.0)","(3540.0, 1098.0)",139.818
"(2647.0, 3887.0)","(2508.0, 3918.0)",142.415
"(2957.0, 1209.0)","(3024.0, 1338.0)",145.362
"(2886.0, 1388.0)","(3024.0, 1338.0)",146.779
"(2440.0, 917.0)","(2478.0, 774.0)",147.963
"(1424.0, 3174.0)","(1554.0, 3102.0)",148.607
"(3139.0, 3471.0)","(2994.0, 3426.0)",151.822
"(3118.0, 3515.0)","(2994.0, 3426.0)",152.634
"(2947.0, 3058.0)","(3030.0, 2928.0)",154.237
"(2599.0, 872.0)","(2478.0, 774.0)",155.708
"(3088.0, 3551.0)","(2994.0, 3426.0)",156.4
"(3984.0, 2066.0)","(3900.0, 1932.0)",158.152
"(2300.0, 3441.0)","(2304.0, 3600.0)",159.05
"(3062.0, 1639.0)","(3006.0, 1788.0)",159.176
"(3380.0, 1083.0)","(3540.0, 1098.0)",160.702
"(3703.0, 2633.0)","(3684.0, 2472.0)",162.117
"(2877.0, 1269.0)","(3024.0, 1338.0)",162.388
"(2434.0, 3501.0)","(2304.0, 3600.0)",163.404
"(2224.0, 3744.0)","(2304.0, 3600.0)",164.73
"(2515.0, 4086.0)","(2508.0, 3918.0)",168.146
"(2267.0, 3435.0)","(2304.0, 3600.0)",169.098
"(2419.0, 3774.0)","(2508.0, 3918.0)",169.284
"(3739.0, 2634.0)","(3684.0, 2472.0)",171.082
"(3059.0, 1625.0)","(3006.0, 1788.0)",171.4
"(1680.0, 2985.0)","(1554.0, 3102.0)",171.945
"(3846.0, 2533.0)","(3684.0, 2472.0)",173.104
"(3857.0, 2439.0)","(3684.0, 2472.0)",176.119
"(3143.0, 3522.0)","(2994.0, 3426.0)",177.248
"(2440.0, 3719.0)","(2304.0, 3600.0)",180.712
"(4003.0, 1782.0)","(3900.0, 1932.0)",181.959
"(2073.0, 2514.0)","(2254.0, 2534.0)",182.102
"(2622.0, 892.0)","(2478.0, 774.0)",186.172
"(1422.0, 3234.0)","(1554.0, 3102.0)",186.676
"(3519.0, 2359.0)","(3432.0, 2526.0)",188.303
"(2080.0, 2606.0)","(2254.0, 2534.0)",188.308
"(2151.0, 3490.0)","(2304.0, 3600.0)",188.438
"(3808.0, 2327.0)","(3684.0, 2472.0)",190.79
"(3711.0, 1185.0)","(3540.0, 1098.0)",191.859
"(2863.0, 3023.0)","(3030.0, 2928.0)",192.13
"(3148.0, 3080.0)","(3030.0, 2928.0)",192.427
"(2836.0, 2925.0)","(3030.0, 2928.0)",194.023
"(2865.0, 1225.0)","(3024.0, 1338.0)",195.064
"(3281.0, 2650.0)","(3432.0, 2526.0)",195.389
"(3203.0, 1424.0)","(3024.0, 1338.0)",198.588
"(2599.0, 3740.0)","(2508.0, 3918.0)",199.912
"(2281.0, 816.0)","(2478.0, 774.0)",201.427
"(1457.0, 2925.0)","(1554.0, 3102.0)",201.837
"(2915.0, 1606.0)","(3006.0, 1788.0)",203.482
"(3211.0, 1425.0)","(3024.0, 1338.0)",206.247
"(2826.0, 3304.0)","(2994.0, 3426.0)",207.625
"(2972.0, 3219.0)","(2994.0, 3426.0)",208.166
"(3236.0, 2888.0)","(3030.0, 2928.0)",209.848
"(3876.0, 2141.0)","(3900.0, 1932.0)",210.373
"(1349.0, 3054.0)","(1554.0, 3102.0)",210.545
"(3707.0, 2018.0)","(3900.0, 1932.0)",211.294
"(2048.0, 2581.0)","(2254.0, 2534.0)",211.294
"(3228.0, 1396.0)","(3024.0, 1338.0)",212.085
"(3100.0, 1140.0)","(3024.0, 1338.0)",212.085
"(2459.0, 3454.0)","(2304.0, 3600.0)",212.934
"(2088.0, 3603.0)","(2304.0, 3600.0)",216.021
"(3012.0, 1121.0)","(3024.0, 1338.0)",217.332
"(3902.0, 2481.0)","(3684.0, 2472.0)",218.186
"(3795.0, 2284.0)","(3684.0, 2472.0)",218.323
"(2820.0, 3290.0)","(2994.0, 3426.0)",220.844
"(2928.0, 1138.0)","(3024.0, 1338.0)",221.847
"(3091.0, 1552.0)","(3024.0, 1338.0)",224.243
"(1776.0, 3157.0)","(1554.0, 3102.0)",228.712
"(2313.0, 3371.0)","(2304.0, 3600.0)",229.177
"(3610.0, 2255.0)","(3684.0, 2472.0)",229.271
"(3910.0, 2519.0)","(3684.0, 2472.0)",230.835
"(1532.0, 2870.0)","(1554.0, 3102.0)",233.041
"(3145.0, 1138.0)","(3024.0, 1338.0)",233.754
"(2083.0, 3516.0)","(2304.0, 3600.0)",236.425
"(3266.0, 2945.0)","(3030.0, 2928.0)",236.611
"(2173.0, 2757.0)","(2254.0, 2534.0)",237.255
"(3135.0, 2715.0)","(3030.0, 2928.0)",237.474
"(3576.0, 2716.0)","(3432.0, 2526.0)",238.403
"(2524.0, 1008.0)","(2478.0, 774.0)",238.479
"(2856.0, 1167.0)","(3024.0, 1338.0)",239.719
"(2649.0, 4112.0)","(2508.0, 3918.0)",239.827
"(2509.0, 3475.0)","(2304.0, 3600.0)",240.104
"(2888.0, 2732.0)","(3030.0, 2928.0)",242.033
"(2335.0, 3358.0)","(2304.0, 3600.0)",243.977
"(1785.0, 3181.0)","(1554.0, 3102.0)",244.135
"(4116.0, 1816.0)","(3900.0, 1932.0)",245.177
"(2587.0, 994.0)","(2478.0, 774.0)",245.522
"(3756.0, 2708.0)","(3684.0, 2472.0)",246.739
"(4147.0, 1940.0)","(3900.0, 1932.0)",247.13
"(2118.0, 2741.0)","(2254.0, 2534.0)",247.679
"(3376.0, 2768.0)","(3432.0, 2526.0)",248.395
"(3291.0, 1105.0)","(3540.0, 1098.0)",249.098
"(3643.0, 2224.0)","(3684.0, 2472.0)",251.366
"(2394.0, 2745.0)","(2254.0, 2534.0)",253.221
"(3937.0, 2438.0)","(3684.0, 2472.0)",255.274
"(3937.0, 2433.0)","(3684.0, 2472.0)",255.988
"(4152.0, 1978.0)","(3900.0, 1932.0)",256.164
"(2224.0, 726.0)","(2478.0, 774.0)",258.496
"(2715.0, 3763.0)","(2508.0, 3918.0)",258.6
"(3213.0, 2745.0)","(3030.0, 2928.0)",258.801
"(3190.0, 2433.0)","(3432.0, 2526.0)",259.255
"(3695.0, 1769.0)","(3900.0, 1932.0)",261.905
"(2825.0, 3225.0)","(2994.0, 3426.0)",262.606
"(2767.0, 3868.0)","(2508.0, 3918.0)",263.782
"(3248.0, 2716.0)","(3432.0, 2526.0)",264.492
"(3948.0, 2445.0)","(3684.0, 2472.0)",265.377
"(4056.0, 1714.0)","(3900.0, 1932.0)",268.067
"(1519.0, 2836.0)","(1554.0, 3102.0)",268.293
"(3487.0, 2789.0)","(3432.0, 2526.0)",268.689
"(3932.0, 2368.0)","(3684.0, 2472.0)",268.924
"(2412.0, 1035.0)","(2478.0, 774.0)",269.216
"(2941.0, 3690.0)","(2994.0, 3426.0)",269.268
"(2380.0, 1025.0)","(2478.0, 774.0)",269.453
"(3227.0, 2744.0)","(3030.0, 2928.0)",269.564
"(2569.0, 3652.0)","(2304.0, 3600.0)",270.054
"(2863.0, 1555.0)","(3024.0, 1338.0)",270.204
"(3259.0, 3479.0)","(2994.0, 3426.0)",270.248
"(2436.0, 2734.0)","(2254.0, 2534.0)",270.414
"(3253.0, 1900.0)","(3006.0, 1788.0)",271.207
"(3386.0, 2796.0)","(3432.0, 2526.0)",273.89
"(2817.0, 1518.0)","(3024.0, 1338.0)",274.316
"(3735.0, 2744.0)","(3684.0, 2472.0)",276.74
"(3951.0, 2397.0)","(3684.0, 2472.0)",277.334
"(2088.0, 2757.0)","(2254.0, 2534.0)",278.002
"(3961.0, 2446.0)","(3684.0, 2472.0)",278.218
"(3659.0, 1789.0)","(3900.0, 1932.0)",280.232
"(1294.0, 2994.0)","(1554.0, 3102.0)",281.539
"(4143.0, 1789.0)","(3900.0, 1932.0)",281.954
"(3806.0, 1665.0)","(3900.0, 1932.0)",283.064
"(3308.0, 2271.0)","(3432.0, 2526.0)",283.551
"(1419.0, 2852.0)","(1554.0, 3102.0)",284.121
"(2790.0, 3626.0)","(2994.0, 3426.0)",285.685
"(3315.0, 2905.0)","(3030.0, 2928.0)",285.927
"(3965.0, 2211.0)","(3900.0, 1932.0)",286.472
"(4184.0, 1886.0)","(3900.0, 1932.0)",287.701
"(2404.0, 1054.0)","(2478.0, 774.0)",289.614
"(3106.0, 1059.0)","(3024.0, 1338.0)",290.801
"(3315.0, 1361.0)","(3024.0, 1338.0)",291.908
"(2675.0, 990.0)","(2478.0, 774.0)",292.344
"(3288.0, 3406.0)","(2994.0, 3426.0)",294.679
"(2795.0, 1152.0)","(3024.0, 1338.0)",295.02
"(3077.0, 1046.0)","(3024.0, 1338.0)",296.771
"(3639.0, 2074.0)","(3900.0, 1932.0)",297.128
"(3323.0, 2803.0)","(3432.0, 2526.0)",297.674
"(2554.0, 2522.0)","(2254.0, 2534.0)",300.24
"(3973.0, 2389.0)","(3684.0, 2472.0)",300.683
"(3015.0, 1037.0)","(3024.0, 1338.0)",301.135
"(2107.0, 2797.0)","(2254.0, 2534.0)",301.294
"(2542.0, 2628.0)","(2254.0, 2534.0)",302.952
"(3629.0, 2174.0)","(3684.0, 2472.0)",303.033
"(3596.0, 1920.0)","(3900.0, 1932.0)",304.237
"(1822.0, 3247.0)","(1554.0, 3102.0)",304.711
"(3135.0, 2452.0)","(3432.0, 2526.0)",306.08
"(2816.0, 3886.0)","(2508.0, 3918.0)",309.658
"(3586.0, 2178.0)","(3684.0, 2472.0)",309.903
"(3458.0, 2835.0)","(3432.0, 2526.0)",310.092
"(3218.0, 2015.0)","(3006.0, 1788.0)",310.601
"(2743.0, 3611.0)","(2994.0, 3426.0)",311.811
"(1636.0, 2800.0)","(1554.0, 3102.0)",312.934
"(3770.0, 1313.0)","(3540.0, 1098.0)",314.841
"(2834.0, 3699.0)","(2994.0, 3426.0)",316.432
"(2631.0, 3625.0)","(2508.0, 3918.0)",317.77
"(3651.0, 2153.0)","(3684.0, 2472.0)",320.702
"(2748.0, 3704.0)","(2508.0, 3918.0)",321.552
"(3354.0, 2922.0)","(3030.0, 2928.0)",324.056
"(2730.0, 3238.0)","(2994.0, 3426.0)",324.099
"(3606.0, 1794.0)","(3900.0, 1932.0)",324.777
"(2155.0, 735.0)","(2478.0, 774.0)",325.346
"(2931.0, 2618.0)","(3030.0, 2928.0)",325.424
"(2057.0, 3388.0)","(2304.0, 3600.0)",325.504
"(2530.0, 2710.0)","(2254.0, 2534.0)",327.341
"(3559.0, 1425.0)","(3540.0, 1098.0)",327.552
"(2185.0, 3973.0)","(2508.0, 3918.0)",327.649
"(2151.0, 739.0)","(2478.0, 774.0)",328.868
"(1294.0, 2896.0)","(1554.0, 3102.0)",331.717
"(2330.0, 4199.0)","(2508.0, 3918.0)",332.633
"(3116.0, 2102.0)","(3006.0, 1788.0)",332.71
"(3570.0, 1984.0)","(3900.0, 1932.0)",334.072
"(2249.0, 1018.0)","(2478.0, 774.0)",334.63
"(2844.0, 3933.0)","(2508.0, 3918.0)",336.335
"(3630.0, 2135.0)","(3900.0, 1932.0)",337.8
"(2170.0, 3915.0)","(2508.0, 3918.0)",338.013
"(4022.0, 2462.0)","(3684.0, 2472.0)",338.148
"(3317.0, 1921.0)","(3006.0, 1788.0)",338.245
"(3561.0, 1932.0)","(3900.0, 1932.0)",339.0
"(2158.0, 3293.0)","(2304.0, 3600.0)",339.949
"(1964.0, 3574.0)","(2304.0, 3600.0)",340.993
"(2728.0, 3212.0)","(2994.0, 3426.0)",341.397
"(2460.0, 1117.0)","(2478.0, 774.0)",343.472
"(3607.0, 2137.0)","(3684.0, 2472.0)",343.735
"(2782.0, 3709.0)","(2508.0, 3918.0)",344.611
"(2679.0, 1345.0)","(3024.0, 1338.0)",345.071
"(3564.0, 2014.0)","(3900.0, 1932.0)",345.861
"(3367.0, 3011.0)","(3030.0, 2928.0)",347.071
"(1963.0, 3669.0)","(2304.0, 3600.0)",347.911
"(1865.0, 3258.0)","(1554.0, 3102.0)",347.932
"(4200.0, 1754.0)","(3900.0, 1932.0)",348.832
"(1887.0, 2995.0)","(1554.0, 3102.0)",349.768
"(1716.0, 3413.0)","(1554.0, 3102.0)",350.664
"(1499.0, 2755.0)","(1554.0, 3102.0)",351.332
"(2986.0, 988.0)","(3024.0, 1338.0)",352.057
"(3552.0, 1876.0)","(3900.0, 1932.0)",352.477
"(3349.0, 3396.0)","(2994.0, 3426.0)",356.265
"(1236.0, 2941.0)","(1554.0, 3102.0)",356.434
"(2024.0, 2808.0)","(2254.0, 2534.0)",357.737
"(2347.0, 4238.0)","(2508.0, 3918.0)",358.219
"(3319.0, 2186.0)","(3432.0, 2526.0)",358.286
"(2419.0, 3260.0)","(2304.0, 3600.0)",358.922
"(2529.0, 2765.0)","(2254.0, 2534.0)",359.146
"(3963.0, 2701.0)","(3684.0, 2472.0)",360.946
"(2850.0, 3802.0)","(2508.0, 3918.0)",361.137
"(2643.0, 3338.0)","(2994.0, 3426.0)",361.863
"(2192.0, 996.0)","(2478.0, 774.0)",362.05
"(2025.0, 3835.0)","(2304.0, 3600.0)",364.782
"(3271.0, 3665.0)","(2994.0, 3426.0)",365.855
"(2619.0, 2565.0)","(2254.0, 2534.0)",366.314
"(3490.0, 1462.0)","(3540.0, 1098.0)",367.418
"(3365.0, 1874.0)","(3006.0, 1788.0)",369.157
"(2611.0, 1119.0)","(2478.0, 774.0)",369.749
"(2356.0, 4256.0)","(2508.0, 3918.0)",370.605
"(2706.0, 3190.0)","(2994.0, 3426.0)",372.344
"(2285.0, 3227.0)","(2304.0, 3600.0)",373.484
"(2590.0, 2699.0)","(2254.0, 2534.0)",374.327
"(2554.0, 2758.0)","(2254.0, 2534.0)",374.401
"(2873.0, 993.0)","(3024.0, 1338.0)",376.598
"(3304.0, 2020.0)","(3006.0, 1788.0)",377.661
"(1879.0, 3300.0)","(1554.0, 3102.0)",380.564
"(2081.0, 3910.0)","(2304.0, 3600.0)",381.876
"(3014.0, 956.0)","(3024.0, 1338.0)",382.131
"(3540.0, 2070.0)","(3900.0, 1932.0)",385.544
"(3093.0, 2340.0)","(3432.0, 2526.0)",386.674
"(2715.0, 1080.0)","(2478.0, 774.0)",387.047
"(3361.0, 1943.0)","(3006.0, 1788.0)",387.363
"(2716.0, 2047.0)","(3006.0, 1788.0)",388.82
"(3399.0, 1814.0)","(3006.0, 1788.0)",393.859
"(1160.0, 3099.0)","(1554.0, 3102.0)",394.011
"(3391.0, 1703.0)","(3006.0, 1788.0)",394.271
"(2648.0, 2557.0)","(2254.0, 2534.0)",394.671
"(2087.0, 836.0)","(2478.0, 774.0)",395.885
"(3949.0, 2767.0)","(3684.0, 2472.0)",396.548
"(3176.0, 2148.0)","(3006.0, 1788.0)",398.121
"(3260.0, 3723.0)","(2994.0, 3426.0)",398.704
"(3396.0, 1885.0)","(3006.0, 1788.0)",401.882
"(4079.0, 2397.0)","(3684.0, 2472.0)",402.057
"(2095.0, 901.0)","(2478.0, 774.0)",403.507
"(2707.0, 2061.0)","(3006.0, 1788.0)",404.883
"(2220.0, 3203.0)","(2304.0, 3600.0)",405.789
"(4056.0, 2309.0)","(3684.0, 2472.0)",406.144
"(1520.0, 2697.0)","(1554.0, 3102.0)",406.425
"(3641.0, 1493.0)","(3540.0, 1098.0)",407.708
"(1869.0, 3366.0)","(1554.0, 3102.0)",411.0
"(1720.0, 2726.0)","(1554.0, 3102.0)",411.013
"(3872.0, 1343.0)","(3540.0, 1098.0)",412.612
"(3276.0, 2144.0)","(3432.0, 2526.0)",412.626
"(2556.0, 2818.0)","(2254.0, 2534.0)",414.56
"(1144.0, 3036.0)","(1554.0, 3102.0)",415.278
"(2860.0, 956.0)","(3024.0, 1338.0)",415.716
"(1667.0, 2700.0)","(1554.0, 3102.0)",417.58
"(4311.0, 2006.0)","(3900.0, 1932.0)",417.609
"(2891.0, 2532.0)","(3030.0, 2928.0)",419.687
"(2447.0, 3205.0)","(2304.0, 3600.0)",420.088
"(2671.0, 2590.0)","(2254.0, 2534.0)",420.743
"(2648.0, 2682.0)","(2254.0, 2534.0)",420.88
"(2223.0, 4228.0)","(2508.0, 3918.0)",421.1
"(4129.0, 2286.0)","(3900.0, 1932.0)",421.612
"(2676.0, 2560.0)","(2254.0, 2534.0)",422.8
"(3683.0, 2895.0)","(3684.0, 2472.0)",423.001
"(2972.0, 2210.0)","(3006.0, 1788.0)",423.367
"(1985.0, 3879.0)","(2304.0, 3600.0)",423.795
"(1944.0, 2934.0)","(1554.0, 3102.0)",424.646
"(2325.0, 4302.0)","(2508.0, 3918.0)",425.376
"(2523.0, 1197.0)","(2478.0, 774.0)",425.387
"(3393.0, 3574.0)","(2994.0, 3426.0)",425.564
"(3492.0, 2948.0)","(3432.0, 2526.0)",426.244
"(1940.0, 3376.0)","(2304.0, 3600.0)",427.401
"(3720.0, 2904.0)","(3684.0, 2472.0)",433.497
"(3618.0, 1525.0)","(3540.0, 1098.0)",434.066
"(4261.0, 2175.0)","(3900.0, 1932.0)",435.167
"(2207.0, 4235.0)","(2508.0, 3918.0)",437.138
"(2574.0, 3256.0)","(2304.0, 3600.0)",437.305
"(1977.0, 3217.0)","(1554.0, 3102.0)",438.354
"(2689.0, 2097.0)","(3006.0, 1788.0)",442.685
"(4329.0, 1817.0)","(3900.0, 1932.0)",444.146
"(3984.0, 1127.0)","(3540.0, 1098.0)",444.946
"(2083.0, 4050.0)","(2508.0, 3918.0)",445.027
"(3958.0, 2823.0)","(3684.0, 2472.0)",445.283
"(1996.0, 3164.0)","(1554.0, 3102.0)",446.327
"(3531.0, 1680.0)","(3900.0, 1932.0)",446.839
"(2765.0, 2166.0)","(3006.0, 1788.0)",448.291
"(3399.0, 3233.0)","(2994.0, 3426.0)",448.636
"(3920.0, 2855.0)","(3684.0, 2472.0)",449.872
"(1994.0, 3005.0)","(1554.0, 3102.0)",450.565
"(3026.0, 2326.0)","(3432.0, 2526.0)",452.588
"(2005.0, 3250.0)","(2304.0, 3600.0)",460.327
"(3431.0, 3574.0)","(2994.0, 3426.0)",461.382
"(3470.0, 1761.0)","(3900.0, 1932.0)",462.754
"(2013.0, 772.0)","(2478.0, 774.0)",465.004
"(3196.0, 3850.0)","(2994.0, 3426.0)",469.659
"(2461.0, 3156.0)","(2304.0, 3600.0)",470.941
"(3337.0, 3751.0)","(2994.0, 3426.0)",472.519
"(2797.0, 2213.0)","(3006.0, 1788.0)",473.61
"(1080.0, 3173.0)","(1554.0, 3102.0)",479.288
"(4048.0, 2787.0)","(3684.0, 2472.0)",481.374
"(3994.0, 1264.0)","(3540.0, 1098.0)",483.396
"(2267.0, 3118.0)","(2304.0, 3600.0)",483.418
"(2040.0, 2968.0)","(2254.0, 2534.0)",483.893
"(3300.0, 3801.0)","(2994.0, 3426.0)",484.005
"(1835.0, 3721.0)","(2304.0, 3600.0)",484.357
"(1841.0, 3748.0)","(2304.0, 3600.0)",486.079
"(2149.0, 3009.0)","(2254.0, 2534.0)",486.467
"(3509.0, 3032.0)","(3030.0, 2928.0)",490.16
"(2553.0, 3041.0)","(3030.0, 2928.0)",490.202
"(2575.0, 3120.0)","(3030.0, 2928.0)",493.851
"(2081.0, 3157.0)","(2304.0, 3600.0)",495.962
"(3918.0, 1423.0)","(3540.0, 1098.0)",498.507
"(4177.0, 2557.0)","(3684.0, 2472.0)",500.274
"(1058.0, 3027.0)","(1554.0, 3102.0)",501.638
"(2205.0, 3108.0)","(2304.0, 3600.0)",501.862
"(2898.0, 2279.0)","(3006.0, 1788.0)",502.738
"(3554.0, 3018.0)","(3432.0, 2526.0)",506.9
"(2061.0, 3077.0)","(1554.0, 3102.0)",507.616
"(2326.0, 3091.0)","(2304.0, 3600.0)",509.475
"(2017.0, 991.0)","(2478.0, 774.0)",509.519
"(3987.0, 2883.0)","(3684.0, 2472.0)",510.617
"(2192.0, 3045.0)","(2254.0, 2534.0)",514.748
"(2618.0, 2170.0)","(2254.0, 2534.0)",514.774
"(3991.0, 1425.0)","(3900.0, 1932.0)",515.102
"(2664.0, 2212.0)","(2254.0, 2534.0)",521.329
"(2928.0, 2304.0)","(3006.0, 1788.0)",521.862
"(4063.0, 1143.0)","(3540.0, 1098.0)",524.932
"(4065.0, 1119.0)","(3540.0, 1098.0)",525.42
"(2081.0, 3071.0)","(1554.0, 3102.0)",527.911
"(4091.0, 1438.0)","(3900.0, 1932.0)",529.639
"(1951.0, 829.0)","(2478.0, 774.0)",529.862
"(2108.0, 3098.0)","(2304.0, 3600.0)",538.906
"(4353.0, 1636.0)","(3900.0, 1932.0)",541.133
"(4405.0, 1737.0)","(3900.0, 1932.0)",541.341
"(2103.0, 3094.0)","(2304.0, 3600.0)",544.46
"(3758.0, 3014.0)","(3684.0, 2472.0)",547.028
"(1007.0, 3083.0)","(1554.0, 3102.0)",547.33
"(4345.0, 1605.0)","(3900.0, 1932.0)",552.226
"(1003.0, 3154.0)","(1554.0, 3102.0)",553.448
"(1007.0, 3006.0)","(1554.0, 3102.0)",555.36
"(4265.0, 1513.0)","(3900.0, 1932.0)",555.685
"(4388.0, 1666.0)","(3900.0, 1932.0)",555.788
"(3731.0, 3036.0)","(3684.0, 2472.0)",565.955
"(4335.0, 1565.0)","(3900.0, 1932.0)",569.134
"(1907.0, 785.0)","(2478.0, 774.0)",571.106
"(4238.0, 2628.0)","(3684.0, 2472.0)",575.545
"(4272.0, 2539.0)","(3684.0, 2472.0)",591.805
"(3889.0, 3028.0)","(3684.0, 2472.0)",592.588
"(4107.0, 2894.0)","(3684.0, 2472.0)",597.506
"(4135.0, 1196.0)","(3540.0, 1098.0)",603.017
"(4378.0, 1556.0)","(3900.0, 1932.0)",608.161
"(4146.0, 1180.0)","(3540.0, 1098.0)",611.523
"(4228.0, 1404.0)","(3900.0, 1932.0)",621.585
"(4347.0, 1478.0)","(3900.0, 1932.0)",637.122
"(901.0, 2975.0)","(1554.0, 3102.0)",665.235
"(913.0, 2912.0)","(1554.0, 3102.0)",668.566
"(4261.0, 1355.0)","(3900.0, 1932.0)",680.625
"(4351.0, 2617.0)","(3684.0, 2472.0)",682.579
"(4369.0, 2608.0)","(3684.0, 2472.0)",698.37
"(4224.0, 1301.0)","(3900.0, 1932.0)",709.322
"(4019.0, 3103.0)","(3684.0, 2472.0)",714.413
"(840.0, 3052.0)","(1554.0, 3102.0)",715.749
"(863.0, 2912.0)","(1554.0, 3102.0)",716.646
"(4485.0, 1503.0)","(3900.0, 1932.0)",725.442
"(4440.0, 1443.0)","(3900.0, 1932.0)",728.506
"(4397.0, 1384.0)","(3900.0, 1932.0)",739.806
"(4231.0, 2973.0)","(3684.0, 2472.0)",741.761
"(4101.0, 3089.0)","(3684.0, 2472.0)",744.7
"(4427.0, 2583.0)","(3684.0, 2472.0)",751.246
"(4172.0, 3045.0)","(3684.0, 2472.0)",752.644
"(1742.0, 577.0)","(2478.0, 774.0)",761.909
"(4236.0, 3029.0)","(3684.0, 2472.0)",784.189
"(4481.0, 2546.0)","(3684.0, 2472.0)",800.428
"(4236.0, 3083.0)","(3684.0, 2472.0)",823.423
"(4695.0, 1667.0)","(3900.0, 1932.0)",838.004
"(4503.0, 2654.0)","(3684.0, 2472.0)",838.979
"(4660.0, 1539.0)","(3900.0, 1932.0)",855.599
"(4537.0, 2575.0)","(3684.0, 2472.0)",859.196
"(4445.0, 2884.0)","(3684.0, 2472.0)",865.37
"(4627.0, 2457.0)","(3900.0, 1932.0)",896.746
"(4438.0, 2994.0)","(3684.0, 2472.0)",917.061
"(4590.0, 2709.0)","(3684.0, 2472.0)",936.485
"(611.0, 3073.0)","(1554.0, 3102.0)",943.446
"(4686.0, 1397.0)","(3900.0, 1932.0)",950.8
"(4614.0, 2708.0)","(3684.0, 2472.0)",959.477
"(4730.0, 2414.0)","(3900.0, 1932.0)",959.804
"(4815.0, 2263.0)","(3900.0, 1932.0)",973.029
"(4613.0, 2790.0)","(3684.0, 2472.0)",981.919
"(4711.0, 2488.0)","(3900.0, 1932.0)",983.289
"(4624.0, 2793.0)","(3684.0, 2472.0)",993.298
"(578.0, 2903.0)","(1554.0, 3102.0)",996.081
"(4878.0, 2202.0)","(3900.0, 1932.0)",1014.586
"(4869.0, 2238.0)","(3900.0, 1932.0)",1016.168
"(535.0, 3088.0)","(1554.0, 3102.0)",1019.096
"(4662.0, 2780.0)","(3684.0, 2472.0)",1025.353
"(4729.0, 2591.0)","(3684.0, 2472.0)",1051.754
"(500.0, 3085.0)","(1554.0, 3102.0)",1054.137
"(489.0, 3047.0)","(1554.0, 3102.0)",1066.419
"(487.0, 2916.0)","(1554.0, 3102.0)",1083.09
"(4794.0, 2550.0)","(3900.0, 1932.0)",1086.812
"(4740.0, 2745.0)","(3684.0, 2472.0)",1090.718
"(4904.0, 2360.0)","(3900.0, 1932.0)",1091.421
"(4671.0, 2940.0)","(3684.0, 2472.0)",1092.334
"(464.0, 2994.0)","(1554.0, 3102.0)",1095.337
"(4821.0, 2547.0)","(3900.0, 1932.0)",1107.459
"(437.0, 3003.0)","(1554.0, 3102.0)",1121.379
"(4974.0, 2284.0)","(3900.0, 1932.0)",1130.212
"(4705.0, 2959.0)","(3684.0, 2472.0)",1131.198
"(4957.0, 2369.0)","(3900.0, 1932.0)",1143.774
