og_coord,goldstar_coord,dist
"(1342.481, 1091.085)","(984.0, 844.0)",435.384
"(1371.032, 1045.269)","(984.0, 844.0)",436.237
"(1374.316, 1060.053)","(984.0, 844.0)",446.123
"(1352.698, 1098.063)","(984.0, 844.0)",447.757
"(1156.245, 1279.981)","(984.0, 844.0)",468.773
"(2033.01, 1604.216)","(2214.0, 2038.0)",470.028
"(983.386, 1314.264)","(984.0, 844.0)",470.264
"(1742.66, 1726.29)","(1486.0, 2132.0)",480.078
"(2779.122, 3451.783)","(2552.0, 3875.0)",480.309
"(1712.882, 1696.926)","(1486.0, 2132.0)",490.678
"(1395.795, 1121.114)","(984.0, 844.0)",496.354
"(1676.872, 1670.45)","(1486.0, 2132.0)",499.46
"(1471.0, 978.0)","(984.0, 844.0)",505.099
"(1663.831, 1659.024)","(1486.0, 2132.0)",505.302
"(1345.12, 1387.771)","(1100.0, 1834.0)",509.121
"(1408.97, 1428.919)","(1100.0, 1834.0)",509.464
"(1453.926, 1042.815)","(984.0, 844.0)",510.253
"(1484.782, 956.448)","(984.0, 844.0)",513.252
"(1572.727, 1616.764)","(1100.0, 1834.0)",520.252
"(1732.741, 1673.724)","(1486.0, 2132.0)",520.479
"(1399.5, 1159.862)","(984.0, 844.0)",521.928
"(1692.288, 1652.093)","(1486.0, 2132.0)",522.365
"(1491.0, 974.0)","(984.0, 844.0)",523.401
"(2902.91, 3485.91)","(2552.0, 3875.0)",523.955
"(1571.272, 1604.272)","(1100.0, 1834.0)",524.283
"(1465.31, 1052.69)","(984.0, 844.0)",524.605
"(1421.747, 1136.089)","(984.0, 844.0)",526.249
"(1555.112, 1565.626)","(1100.0, 1834.0)",528.348
"(1504.444, 956.778)","(984.0, 844.0)",532.523
"(1496.0, 993.0)","(984.0, 844.0)",533.24
"(1584.506, 1607.937)","(1486.0, 2132.0)",533.241
"(1747.868, 1666.385)","(1486.0, 2132.0)",534.202
"(1413.107, 1165.667)","(984.0, 844.0)",536.286
"(1702.766, 1638.0)","(1486.0, 2132.0)",539.466
"(1614.928, 1605.205)","(1486.0, 2132.0)",542.343
"(2829.958, 3409.083)","(2552.0, 3875.0)",542.53
"(1600.086, 1601.524)","(1486.0, 2132.0)",542.605
"(1483.792, 1067.717)","(984.0, 844.0)",547.578
"(1429.752, 1163.653)","(984.0, 844.0)",548.519
"(1623.464, 1599.899)","(1486.0, 2132.0)",549.571
"(1518.0, 976.0)","(984.0, 844.0)",550.073
"(1583.404, 1570.615)","(1100.0, 1834.0)",550.501
"(1450.324, 1143.141)","(984.0, 844.0)",554.025
"(1699.792, 1620.5)","(1486.0, 2132.0)",554.382
"(2873.552, 3423.019)","(2552.0, 3875.0)",554.691
"(1728.814, 1627.971)","(1486.0, 2132.0)",559.467
"(1578.157, 1540.771)","(1100.0, 1834.0)",560.908
"(1627.204, 1586.907)","(1486.0, 2132.0)",563.085
"(1536.642, 968.346)","(984.0, 844.0)",566.458
"(1709.352, 1605.241)","(1486.0, 2132.0)",572.155
"(1652.13, 1583.426)","(1486.0, 2132.0)",573.178
"(1632.928, 1577.522)","(1486.0, 2132.0)",573.615
"(1541.429, 981.327)","(984.0, 844.0)",574.096
"(1543.0, 1005.0)","(984.0, 844.0)",581.723
"(1555.0, 974.0)","(984.0, 844.0)",585.612
"(2000.506, 1480.937)","(2214.0, 2038.0)",596.573
"(1571.417, 950.714)","(984.0, 844.0)",597.031
"(2010.208, 1475.0)","(2214.0, 2038.0)",598.749
"(2028.108, 1467.257)","(2214.0, 2038.0)",600.253
"(1666.045, 1555.697)","(1486.0, 2132.0)",603.773
"(2359.942, 3297.904)","(2552.0, 3875.0)",608.215
"(2345.0, 3298.0)","(2552.0, 3875.0)",613.007
"(2023.474, 1452.115)","(2214.0, 2038.0)",616.086
"(1596.618, 912.865)","(984.0, 844.0)",616.476
"(1572.593, 1397.081)","(1100.0, 1834.0)",643.617
"(2918.563, 3343.724)","(2552.0, 3875.0)",645.463
"(1626.0, 946.0)","(984.0, 844.0)",650.052
"(1984.528, 1426.326)","(2214.0, 2038.0)",653.301
"(1617.761, 1406.537)","(1100.0, 1834.0)",671.417
"(1608.484, 1390.387)","(1100.0, 1834.0)",674.795
"(1598.235, 1375.853)","(1100.0, 1834.0)",676.858
"(1618.753, 1390.346)","(1100.0, 1834.0)",682.593
"(2208.944, 2816.876)","(2052.0, 2136.0)",698.73
"(3007.205, 3342.723)","(2552.0, 3875.0)",700.379
"(2235.579, 2814.273)","(2052.0, 2136.0)",702.677
"(2982.415, 3316.181)","(2552.0, 3875.0)",705.362
"(2584.194, 3162.194)","(2552.0, 3875.0)",713.533
"(2869.316, 3229.544)","(2552.0, 3875.0)",719.238
"(3017.98, 3323.847)","(2552.0, 3875.0)",721.739
"(2196.022, 2845.121)","(2052.0, 2136.0)",723.599
"(2262.306, 3201.792)","(2552.0, 3875.0)",732.893
"(2282.621, 3191.253)","(2552.0, 3875.0)",734.898
"(2917.873, 3231.56)","(2552.0, 3875.0)",740.188
"(2245.154, 3201.0)","(2552.0, 3875.0)",740.561
"(2557.189, 3128.856)","(2552.0, 3875.0)",746.162
"(2958.66, 3235.117)","(2552.0, 3875.0)",758.171
"(2821.156, 3152.295)","(2552.0, 3875.0)",771.199
"(2244.819, 3164.628)","(2552.0, 3875.0)",773.944
"(2649.0, 3099.847)","(2552.0, 3875.0)",781.199
"(1658.293, 1275.671)","(1100.0, 1834.0)",789.571
"(2052.487, 2928.239)","(2052.0, 2136.0)",792.239
"(1699.471, 1282.784)","(1100.0, 1834.0)",814.374
"(1686.225, 1258.91)","(984.0, 844.0)",815.641
"(2367.074, 2900.695)","(2052.0, 2136.0)",827.061
"(2361.5, 2946.902)","(2052.0, 2136.0)",867.959
"(2065.322, 1176.661)","(2214.0, 2038.0)",874.077
"(2076.058, 1159.417)","(2214.0, 2038.0)",889.346
"(2150.534, 1126.193)","(2214.0, 2038.0)",914.013
"(2089.236, 1130.708)","(2214.0, 2038.0)",915.83
"(2531.361, 1166.143)","(2214.0, 2038.0)",927.821
"(2057.541, 1123.288)","(2214.0, 2038.0)",927.996
"(2085.986, 1102.188)","(2214.0, 2038.0)",944.527
"(2550.216, 1155.279)","(2214.0, 2038.0)",944.583
"(2028.593, 1108.081)","(2214.0, 2038.0)",948.222
"(2172.066, 1085.472)","(2214.0, 2038.0)",953.451
"(2130.438, 1082.506)","(2214.0, 2038.0)",959.141
"(2161.052, 1076.979)","(2214.0, 2038.0)",962.478
"(2691.083, 2916.262)","(2552.0, 3875.0)",968.774
"(2032.532, 1083.757)","(2214.0, 2038.0)",971.345
"(2132.534, 1057.386)","(2214.0, 2038.0)",983.992
"(2744.253, 2909.707)","(2552.0, 3875.0)",984.252
"(2098.127, 1058.296)","(2214.0, 2038.0)",986.533
"(2173.939, 1051.152)","(2214.0, 2038.0)",987.661
"(2005.664, 781.739)","(984.0, 844.0)",1023.559
"(2040.778, 799.593)","(984.0, 844.0)",1057.711
"(2064.327, 888.913)","(984.0, 844.0)",1081.26
"(2076.929, 748.0)","(984.0, 844.0)",1097.137
