og_coord,goldstar_coord,dist
"(1392.0, 1708.0)","(1100.0, 1834.0)",318.025
"(976.0, 2127.0)","(1100.0, 1834.0)",318.159
"(728.0, 1043.0)","(984.0, 844.0)",324.248
"(1794.0, 2335.0)","(2052.0, 2136.0)",325.83
"(505.0, 954.0)","(488.0, 1280.0)",326.443
"(1125.0, 2213.0)","(974.0, 2504.0)",327.844
"(401.0, 960.0)","(488.0, 1280.0)",331.616
"(836.0, 2198.0)","(974.0, 2504.0)",335.678
"(910.0, 2111.0)","(1100.0, 1834.0)",335.9
"(1281.0, 1546.0)","(1100.0, 1834.0)",340.154
"(1633.0, 1825.0)","(1486.0, 2132.0)",340.379
"(1854.0, 2416.0)","(2052.0, 2136.0)",342.934
"(968.0, 2151.0)","(1100.0, 1834.0)",343.385
"(1175.0, 1131.0)","(984.0, 844.0)",344.746
"(512.0, 934.0)","(488.0, 1280.0)",346.831
"(1363.0, 1604.0)","(1100.0, 1834.0)",349.384
"(1744.0, 2374.0)","(1486.0, 2132.0)",353.734
"(639.0, 928.0)","(984.0, 844.0)",355.079
"(1339.0, 1566.0)","(1100.0, 1834.0)",359.089
"(2781.0, 3598.0)","(2552.0, 3875.0)",359.402
"(617.0, 2166.0)","(394.0, 2450.0)",361.089
"(2285.0, 2412.0)","(2052.0, 2136.0)",361.199
"(1055.0, 1472.0)","(1100.0, 1834.0)",364.786
"(1925.0, 2479.0)","(2052.0, 2136.0)",365.757
"(2212.0, 3717.0)","(2552.0, 3875.0)",374.919
"(825.0, 2092.0)","(1100.0, 1834.0)",377.08
"(1215.0, 1149.0)","(984.0, 844.0)",382.604
"(1631.0, 1772.0)","(1486.0, 2132.0)",388.104
"(1353.0, 996.0)","(984.0, 844.0)",399.08
"(1873.0, 2494.0)","(2052.0, 2136.0)",400.256
"(1755.0, 2433.0)","(1486.0, 2132.0)",403.686
"(1885.0, 2507.0)","(2052.0, 2136.0)",406.854
"(1789.0, 1824.0)","(2052.0, 2136.0)",408.06
"(668.0, 2147.0)","(394.0, 2450.0)",408.516
"(789.0, 2137.0)","(974.0, 2504.0)",410.991
"(2098.0, 1643.0)","(2214.0, 2038.0)",411.681
"(1187.0, 1431.0)","(1100.0, 1834.0)",412.284
"(750.0, 2142.0)","(974.0, 2504.0)",425.699
"(1428.0, 863.0)","(984.0, 844.0)",444.406
"(424.0, 840.0)","(488.0, 1280.0)",444.63
"(1383.0, 1489.0)","(1100.0, 1834.0)",446.222
"(1958.0, 1672.0)","(2214.0, 2038.0)",446.645
"(1269.0, 1414.0)","(1100.0, 1834.0)",452.726
"(2898.0, 3582.0)","(2552.0, 3875.0)",453.393
"(1347.0, 1453.0)","(1100.0, 1834.0)",454.059
"(2112.0, 1589.0)","(2214.0, 2038.0)",460.44
"(1042.0, 1305.0)","(984.0, 844.0)",464.634
"(1482.0, 1567.0)","(1100.0, 1834.0)",466.061
"(719.0, 2110.0)","(974.0, 2504.0)",469.32
"(1423.0, 1483.0)","(1100.0, 1834.0)",477.001
"(1549.0, 1658.0)","(1486.0, 2132.0)",478.168
"(2079.0, 1575.0)","(2214.0, 2038.0)",482.28
"(2240.0, 2583.0)","(2052.0, 2136.0)",484.926
"(1457.0, 960.0)","(984.0, 844.0)",487.016
"(2481.0, 3391.0)","(2552.0, 3875.0)",489.18
"(1382.0, 1433.0)","(1100.0, 1834.0)",490.23
"(1275.0, 1373.0)","(1100.0, 1834.0)",493.098
"(1394.0, 1438.0)","(1100.0, 1834.0)",493.206
"(1582.0, 1647.0)","(1486.0, 2132.0)",494.41
"(1249.0, 1268.0)","(984.0, 844.0)",500.001
"(1483.0, 1511.0)","(1100.0, 1834.0)",501.017
"(1414.0, 1107.0)","(984.0, 844.0)",504.053
"(2810.0, 3439.0)","(2552.0, 3875.0)",506.616
"(1931.0, 2628.0)","(2052.0, 2136.0)",506.661
"(1910.0, 2624.0)","(2052.0, 2136.0)",508.24
"(1305.0, 1359.0)","(1100.0, 1834.0)",517.349
"(2001.0, 1566.0)","(2214.0, 2038.0)",517.835
"(2804.0, 3422.0)","(2552.0, 3875.0)",518.375
"(2242.0, 2620.0)","(2052.0, 2136.0)",519.958
"(1929.0, 1599.0)","(2214.0, 2038.0)",523.399
"(2241.0, 2629.0)","(2052.0, 2136.0)",527.987
"(2943.0, 3517.0)","(2552.0, 3875.0)",530.137
"(1443.0, 1429.0)","(1100.0, 1834.0)",530.73
"(1434.0, 1129.0)","(984.0, 844.0)",532.658
"(1515.0, 907.0)","(984.0, 844.0)",534.724
"(3079.0, 3721.0)","(2552.0, 3875.0)",549.04
"(1643.0, 1603.0)","(1486.0, 2132.0)",551.806
"(1913.0, 1573.0)","(2214.0, 2038.0)",553.919
"(2544.0, 3318.0)","(2552.0, 3875.0)",557.057
"(2916.0, 3453.0)","(2552.0, 3875.0)",557.297
"(2421.0, 3323.0)","(2552.0, 3875.0)",567.331
"(1549.0, 921.0)","(984.0, 844.0)",570.223
"(2086.0, 1481.0)","(2214.0, 2038.0)",571.518
"(1844.0, 1599.0)","(2214.0, 2038.0)",574.126
"(1481.0, 1154.0)","(984.0, 844.0)",585.755
"(2522.0, 3274.0)","(2552.0, 3875.0)",601.748
"(2844.0, 3347.0)","(2552.0, 3875.0)",603.364
"(2833.0, 3340.0)","(2552.0, 3875.0)",604.306
"(1746.0, 1576.0)","(1486.0, 2132.0)",613.788
"(2700.0, 3276.0)","(2552.0, 3875.0)",617.013
"(2682.0, 3270.0)","(2552.0, 3875.0)",618.809
"(1599.0, 969.0)","(984.0, 844.0)",627.575
"(2318.0, 1419.0)","(2214.0, 2038.0)",627.676
"(1879.0, 1503.0)","(2214.0, 2038.0)",631.229
"(1460.0, 1276.0)","(984.0, 844.0)",642.806
"(1617.0, 986.0)","(984.0, 844.0)",648.732
"(2981.0, 3380.0)","(2552.0, 3875.0)",655.031
"(1958.0, 1428.0)","(2214.0, 2038.0)",661.541
"(1900.0, 1446.0)","(2214.0, 2038.0)",670.119
"(2732.0, 3226.0)","(2552.0, 3875.0)",673.499
"(1647.0, 981.0)","(984.0, 844.0)",677.007
"(1519.0, 1301.0)","(1100.0, 1834.0)",677.975
"(1849.0, 1459.0)","(2214.0, 2038.0)",684.446
"(2975.0, 3332.0)","(2552.0, 3875.0)",688.315
"(1560.0, 1226.0)","(984.0, 844.0)",691.158
"(1587.0, 1190.0)","(984.0, 844.0)",695.216
"(2465.0, 3184.0)","(2552.0, 3875.0)",696.455
"(2809.0, 3226.0)","(2552.0, 3875.0)",698.033
"(2320.0, 1336.0)","(2214.0, 2038.0)",709.958
"(1552.0, 1284.0)","(1100.0, 1834.0)",711.902
"(2258.0, 2826.0)","(2052.0, 2136.0)",720.094
"(2568.0, 2667.0)","(2214.0, 2038.0)",721.774
"(2486.0, 3154.0)","(2552.0, 3875.0)",724.015
"(2798.0, 3194.0)","(2552.0, 3875.0)",724.07
"(3030.0, 3326.0)","(2552.0, 3875.0)",727.932
"(1755.0, 1452.0)","(1486.0, 2132.0)",731.274
"(1712.0, 1427.0)","(1100.0, 1834.0)",734.978
"(2393.0, 1321.0)","(2214.0, 2038.0)",739.006
"(1609.0, 1243.0)","(984.0, 844.0)",741.503
"(2743.0, 3151.0)","(2552.0, 3875.0)",748.77
"(2986.0, 3250.0)","(2552.0, 3875.0)",760.908
"(2983.0, 3246.0)","(2552.0, 3875.0)",762.497
"(3025.0, 3260.0)","(2552.0, 3875.0)",775.857
"(2302.0, 3137.0)","(2552.0, 3875.0)",779.194
"(2621.0, 3095.0)","(2552.0, 3875.0)",783.046
"(1741.0, 1046.0)","(984.0, 844.0)",783.488
"(2372.0, 1267.0)","(2214.0, 2038.0)",787.023
"(2361.0, 2875.0)","(2052.0, 2136.0)",801.001
"(2418.0, 1263.0)","(2214.0, 2038.0)",801.399
"(2636.0, 3073.0)","(2552.0, 3875.0)",806.387
"(2314.0, 2901.0)","(2052.0, 2136.0)",808.622
"(2300.0, 2906.0)","(2052.0, 2136.0)",808.952
"(2041.0, 2959.0)","(2052.0, 2136.0)",823.074
"(2921.0, 3130.0)","(2552.0, 3875.0)",831.376
"(1750.0, 1310.0)","(1100.0, 1834.0)",834.911
"(2292.0, 2938.0)","(2052.0, 2136.0)",837.14
"(2202.0, 3106.0)","(2552.0, 3875.0)",844.903
"(2400.0, 1212.0)","(2214.0, 2038.0)",846.683
"(2382.0, 2922.0)","(2052.0, 2136.0)",852.465
"(1736.0, 1262.0)","(1100.0, 1834.0)",855.383
"(2624.0, 3019.0)","(2552.0, 3875.0)",859.023
"(2716.0, 3026.0)","(2552.0, 3875.0)",864.695
"(2194.0, 2994.0)","(2052.0, 2136.0)",869.671
"(1836.0, 1039.0)","(984.0, 844.0)",874.03
"(2140.0, 1161.0)","(2214.0, 2038.0)",880.116
"(2101.0, 1165.0)","(2214.0, 2038.0)",880.283
"(2439.0, 2995.0)","(2552.0, 3875.0)",887.225
"(1847.0, 1065.0)","(984.0, 844.0)",890.848
"(2679.0, 2799.0)","(2214.0, 2038.0)",891.822
"(1825.0, 1154.0)","(984.0, 844.0)",896.315
"(2717.0, 2784.0)","(2214.0, 2038.0)",899.736
"(1996.0, 1163.0)","(2214.0, 2038.0)",901.748
"(2786.0, 2993.0)","(2552.0, 3875.0)",912.513
"(2762.0, 2983.0)","(2552.0, 3875.0)",916.386
"(2005.0, 1139.0)","(2214.0, 2038.0)",922.975
"(2042.0, 1129.0)","(2214.0, 2038.0)",925.13
"(2068.0, 1119.0)","(2214.0, 2038.0)",930.525
"(2487.0, 1143.0)","(2214.0, 2038.0)",935.71
"(2518.0, 1140.0)","(2214.0, 2038.0)",948.061
"(1905.0, 1094.0)","(984.0, 844.0)",954.328
"(1913.0, 1074.0)","(984.0, 844.0)",957.048
"(1931.0, 1035.0)","(984.0, 844.0)",966.069
"(1934.0, 1062.0)","(984.0, 844.0)",974.692
"(2088.0, 1065.0)","(2214.0, 2038.0)",981.124
"(3032.0, 3009.0)","(2552.0, 3875.0)",990.129
"(2078.0, 1044.0)","(2214.0, 2038.0)",1003.261
"(3088.0, 2954.0)","(2552.0, 3875.0)",1065.616
"(2071.0, 864.0)","(984.0, 844.0)",1087.184
"(2084.0, 866.0)","(984.0, 844.0)",1100.22
