og_centroid,closest_centroid,dist,cluster_id
"(3890.5, 1176.0)","(3914.0, 1394.5)",219.76,2
"(2095.25, 904.25)","(2319.667, 905.333)",224.419,82
"(2319.667, 905.333)","(2095.25, 904.25)",224.419,35
"(2469.0, 2932.0)","(2299.333, 2774.0)",231.842,13
"(1418.0, 2834.0)","(1302.0, 3036.5)",233.371,15
"(4167.5, 1982.5)","(3951.5, 2096.5)",244.238,170
"(3292.5, 1718.5)","(3178.333, 1937.333)",246.824,27
"(3100.0, 2745.333)","(3251.0, 2943.5)",249.141,75
"(3768.5, 2373.5)","(3767.5, 2626.5)",253.002,103
"(3204.0, 1451.5)","(3403.5, 1291.0)",256.048,328
"(1834.0, 3510.0)","(1888.5, 3793.5)",288.691,163
"(2898.333, 1397.333)","(3204.0, 1451.5)",310.429,39
"(412.0, 2895.333)","(718.5, 3093.5)",364.983,4
"(1819.0, 2950.0)","(1501.0, 3155.5)",378.622,29
"(4476.5, 2555.0)","(4336.667, 2934.667)",404.599,124
"(2733.333, 2055.333)","(3104.0, 2266.0)",426.35,41
"(5002.333, 2175.0)","(5147.5, 1645.5)",549.039,135
