og_coord,starfish_coord,dist
"(9274.0, 2708.0)","(9274.0, 2726.0)",18.0
"(8496.0, 4627.0)","(8478.0, 4622.0)",18.682
"(8051.0, 3284.0)","(8046.0, 3266.0)",18.682
"(9623.0, 5638.0)","(9605.0, 5643.0)",18.682
"(3233.0, 1354.0)","(3228.0, 1372.0)",18.682
"(1473.0, 733.0)","(1474.0, 714.0)",19.026
"(5771.0, 3405.0)","(5774.0, 3386.0)",19.235
"(2802.0, 1732.0)","(2810.0, 1714.0)",19.698
"(3126.0, 2140.0)","(3108.0, 2148.0)",19.698
"(8131.0, 4683.0)","(8116.0, 4696.0)",19.849
"(9010.0, 5046.0)","(9022.0, 5062.0)",20.0
"(1810.0, 1263.0)","(1791.0, 1271.0)",20.616
"(8722.0, 5057.0)","(8710.0, 5040.0)",20.809
"(2903.0, 728.0)","(2884.0, 737.0)",21.024
"(2247.0, 2002.0)","(2230.0, 1989.0)",21.401
"(10098.0, 5837.0)","(10080.0, 5849.0)",21.633
"(9116.0, 4689.0)","(9096.0, 4698.0)",21.932
"(9266.0, 5376.0)","(9285.0, 5387.0)",21.954
"(2631.0, 1816.0)","(2631.0, 1838.0)",22.0
"(3134.0, 775.0)","(3112.0, 776.0)",22.023
"(3427.0, 774.0)","(3420.0, 795.0)",22.136
"(7737.0, 4357.0)","(7724.0, 4339.0)",22.204
"(10638.0, 6220.0)","(10618.0, 6210.0)",22.361
"(9176.0, 3219.0)","(9188.0, 3238.0)",22.472
"(8971.0, 4255.0)","(8951.0, 4244.0)",22.825
"(8922.0, 5121.0)","(8900.0, 5128.0)",23.087
"(8361.0, 4867.0)","(8384.0, 4865.0)",23.087
"(9252.0, 4513.0)","(9232.0, 4501.0)",23.324
"(10036.0, 5385.0)","(10041.0, 5408.0)",23.537
"(9024.0, 2475.0)","(9010.0, 2456.0)",23.601
"(6583.0, 4028.0)","(6602.0, 4014.0)",23.601
"(8552.0, 3446.0)","(8574.0, 3456.0)",24.166
"(8647.0, 4596.0)","(8662.0, 4616.0)",25.0
"(581.0, 1293.0)","(600.0, 1276.0)",25.495
"(8576.0, 2604.0)","(8560.0, 2624.0)",25.612
"(9115.0, 5787.0)","(9094.0, 5772.0)",25.807
"(8807.0, 4961.0)","(8808.0, 4935.0)",26.019
"(7318.0, 4205.0)","(7292.0, 4203.0)",26.077
"(8990.0, 2439.0)","(9010.0, 2456.0)",26.249
"(9952.0, 5108.0)","(9977.0, 5100.0)",26.249
"(6331.0, 3779.0)","(6356.0, 3787.0)",26.249
"(3098.0, 1378.0)","(3122.0, 1389.0)",26.401
"(2802.0, 2177.0)","(2793.0, 2202.0)",26.571
"(9036.0, 4287.0)","(9058.0, 4272.0)",26.627
"(9922.0, 5827.0)","(9915.0, 5853.0)",26.926
"(1246.0, 921.0)","(1236.0, 896.0)",26.926
"(7472.0, 3125.0)","(7449.0, 3139.0)",26.926
"(8707.0, 4938.0)","(8734.0, 4937.0)",27.019
"(3167.0, 546.0)","(3140.0, 549.0)",27.166
"(8586.0, 5286.0)","(8573.0, 5310.0)",27.295
"(10421.0, 6206.0)","(10394.0, 6202.0)",27.295
"(1780.0, 1296.0)","(1791.0, 1271.0)",27.313
"(7541.0, 3278.0)","(7560.0, 3258.0)",27.586
"(6783.0, 3943.0)","(6789.0, 3916.0)",27.659
"(3508.0, 507.0)","(3514.0, 480.0)",27.659
"(9560.0, 4875.0)","(9577.0, 4853.0)",27.803
"(9276.0, 4768.0)","(9289.0, 4793.0)",28.178
"(8839.0, 3494.0)","(8814.0, 3481.0)",28.178
"(9738.0, 5508.0)","(9710.0, 5512.0)",28.284
"(9463.0, 5582.0)","(9454.0, 5609.0)",28.46
"(6575.0, 4004.0)","(6602.0, 4014.0)",28.792
"(7356.0, 3150.0)","(7385.0, 3149.0)",29.017
"(8564.0, 2138.0)","(8546.0, 2114.0)",30.0
"(8535.0, 4964.0)","(8537.0, 4994.0)",30.067
"(1025.0, 1202.0)","(1011.0, 1175.0)",30.414
"(8072.0, 2837.0)","(8048.0, 2857.0)",31.241
"(1952.0, 809.0)","(1980.0, 823.0)",31.305
"(3822.0, 331.0)","(3849.0, 347.0)",31.385
"(10170.0, 5671.0)","(10189.0, 5646.0)",31.401
"(8427.0, 4034.0)","(8401.0, 4016.0)",31.623
"(3127.0, 578.0)","(3140.0, 549.0)",31.78
"(3215.0, 1401.0)","(3228.0, 1372.0)",31.78
"(6632.0, 4002.0)","(6602.0, 4014.0)",32.311
"(2916.0, 1910.0)","(2943.0, 1892.0)",32.45
"(9987.0, 5288.0)","(9963.0, 5266.0)",32.558
"(1600.0, 1105.0)","(1613.0, 1135.0)",32.696
"(8528.0, 4747.0)","(8498.0, 4734.0)",32.696
"(8126.0, 3944.0)","(8143.0, 3916.0)",32.757
"(8490.0, 4117.0)","(8492.0, 4150.0)",33.061
"(3374.0, 1305.0)","(3404.0, 1291.0)",33.106
"(6711.0, 3859.0)","(6678.0, 3856.0)",33.136
"(3128.0, 1422.0)","(3122.0, 1389.0)",33.541
"(3434.0, 526.0)","(3450.0, 556.0)",34.0
"(8396.0, 3848.0)","(8427.0, 3862.0)",34.015
"(3174.0, 547.0)","(3140.0, 549.0)",34.059
"(7351.0, 3145.0)","(7385.0, 3149.0)",34.234
"(8161.0, 4299.0)","(8171.0, 4332.0)",34.482
"(8975.0, 5260.0)","(8943.0, 5247.0)",34.54
"(3415.0, 1324.0)","(3404.0, 1291.0)",34.785
"(6826.0, 4077.0)","(6796.0, 4095.0)",34.986
"(507.0, 1274.0)","(498.0, 1308.0)",35.171
"(8597.0, 2382.0)","(8573.0, 2356.0)",35.384
"(8455.0, 4000.0)","(8478.0, 3973.0)",35.468
"(8382.0, 3068.0)","(8405.0, 3041.0)",35.468
"(10557.0, 6170.0)","(10536.0, 6199.0)",35.805
"(7448.0, 3103.0)","(7449.0, 3139.0)",36.014
"(7429.0, 3538.0)","(7431.0, 3502.0)",36.056
"(9361.0, 2750.0)","(9365.0, 2786.0)",36.222
"(9132.0, 4694.0)","(9096.0, 4698.0)",36.222
"(8698.0, 4511.0)","(8702.0, 4547.0)",36.222
"(9814.0, 6131.0)","(9847.0, 6146.0)",36.249
"(8040.0, 2586.0)","(8069.0, 2608.0)",36.401
"(9880.0, 5863.0)","(9915.0, 5853.0)",36.401
"(9253.0, 2992.0)","(9267.0, 2958.0)",36.77
"(8455.0, 4544.0)","(8491.0, 4536.0)",36.878
"(8384.0, 4904.0)","(8415.0, 4924.0)",36.892
"(9244.0, 4466.0)","(9232.0, 4501.0)",37.0
"(8740.0, 2099.0)","(8728.0, 2134.0)",37.0
"(10121.0, 6093.0)","(10112.0, 6129.0)",37.108
"(7912.0, 3083.0)","(7891.0, 3114.0)",37.443
"(8920.0, 4265.0)","(8951.0, 4244.0)",37.443
"(8908.0, 4007.0)","(8938.0, 4030.0)",37.802
"(7850.0, 4198.0)","(7888.0, 4196.0)",38.053
"(3302.0, 530.0)","(3329.0, 503.0)",38.184
"(9305.0, 3105.0)","(9332.0, 3078.0)",38.184
"(1412.0, 1609.0)","(1387.0, 1638.0)",38.288
"(10388.0, 5943.0)","(10368.0, 5976.0)",38.588
"(8304.0, 4216.0)","(8296.0, 4178.0)",38.833
"(1893.0, 1609.0)","(1931.0, 1617.0)",38.833
"(9003.0, 2856.0)","(9038.0, 2839.0)",38.91
"(7930.0, 3114.0)","(7891.0, 3114.0)",39.0
"(8901.0, 5167.0)","(8900.0, 5128.0)",39.013
"(2467.0, 2195.0)","(2429.0, 2204.0)",39.051
"(1243.0, 849.0)","(1273.0, 874.0)",39.051
"(1464.0, 676.0)","(1474.0, 714.0)",39.294
"(9098.0, 2621.0)","(9088.0, 2659.0)",39.294
"(9749.0, 5432.0)","(9763.0, 5469.0)",39.56
"(1038.0, 1324.0)","(1045.0, 1285.0)",39.623
"(762.0, 1145.0)","(735.0, 1116.0)",39.623
"(2845.0, 728.0)","(2884.0, 737.0)",40.025
"(10114.0, 6089.0)","(10112.0, 6129.0)",40.05
"(8416.0, 2767.0)","(8391.0, 2735.0)",40.608
"(9452.0, 5969.0)","(9488.0, 5988.0)",40.706
"(8709.0, 2098.0)","(8728.0, 2134.0)",40.706
"(10186.0, 5831.0)","(10166.0, 5795.0)",41.183
"(8278.0, 2102.0)","(8300.0, 2137.0)",41.34
"(2268.0, 1849.0)","(2282.0, 1810.0)",41.437
"(2985.0, 1372.0)","(2971.0, 1333.0)",41.437
"(8273.0, 3024.0)","(8232.0, 3017.0)",41.593
"(8347.0, 3567.0)","(8323.0, 3601.0)",41.617
"(9134.0, 5784.0)","(9094.0, 5772.0)",41.761
"(3732.0, 534.0)","(3764.0, 507.0)",41.869
"(9217.0, 2988.0)","(9217.0, 3030.0)",42.0
"(10008.0, 6578.0)","(10041.0, 6552.0)",42.012
"(8918.0, 3993.0)","(8938.0, 4030.0)",42.059
"(10221.0, 5516.0)","(10224.0, 5558.0)",42.107
"(9160.0, 5015.0)","(9184.0, 4980.0)",42.438
"(8662.0, 4573.0)","(8662.0, 4616.0)",43.0
"(7266.0, 3585.0)","(7267.0, 3542.0)",43.012
"(8154.0, 4624.0)","(8176.0, 4587.0)",43.046
"(7996.0, 3767.0)","(7959.0, 3789.0)",43.046
"(9122.0, 4345.0)","(9079.0, 4347.0)",43.046
"(9366.0, 5036.0)","(9350.0, 5076.0)",43.081
"(8178.0, 2978.0)","(8135.0, 2982.0)",43.186
"(9139.0, 3660.0)","(9128.0, 3618.0)",43.417
"(8579.0, 5005.0)","(8537.0, 4994.0)",43.417
"(7836.0, 3700.0)","(7848.0, 3658.0)",43.681
"(1243.0, 1147.0)","(1281.0, 1169.0)",43.909
"(9425.0, 5642.0)","(9454.0, 5609.0)",43.932
"(1694.0, 1214.0)","(1703.0, 1171.0)",43.932
"(2163.0, 1053.0)","(2135.0, 1087.0)",44.045
"(2408.0, 1088.0)","(2381.0, 1123.0)",44.204
"(1916.0, 1700.0)","(1935.0, 1660.0)",44.283
"(7187.0, 3674.0)","(7144.0, 3685.0)",44.385
"(8273.0, 4216.0)","(8296.0, 4178.0)",44.418
"(7206.0, 4195.0)","(7162.0, 4202.0)",44.553
"(6139.0, 3675.0)","(6174.0, 3647.0)",44.822
"(2839.0, 1996.0)","(2795.0, 1986.0)",45.122
"(8922.0, 2478.0)","(8962.0, 2499.0)",45.177
"(3088.0, 602.0)","(3093.0, 647.0)",45.277
"(3152.0, 2137.0)","(3108.0, 2148.0)",45.354
"(8927.0, 2712.0)","(8963.0, 2684.0)",45.607
"(8635.0, 5053.0)","(8617.0, 5095.0)",45.695
"(8356.0, 4210.0)","(8400.0, 4197.0)",45.88
"(1318.0, 883.0)","(1273.0, 874.0)",45.891
"(8405.0, 4694.0)","(8443.0, 4668.0)",46.043
"(2089.0, 762.0)","(2135.0, 760.0)",46.043
"(8441.0, 2459.0)","(8471.0, 2424.0)",46.098
"(9001.0, 4749.0)","(9030.0, 4713.0)",46.228
"(1620.0, 896.0)","(1581.0, 871.0)",46.325
"(8795.0, 4234.0)","(8801.0, 4188.0)",46.39
"(6903.0, 3621.0)","(6945.0, 3601.0)",46.519
"(2569.0, 1539.0)","(2523.0, 1546.0)",46.53
"(1900.0, 1091.0)","(1854.0, 1099.0)",46.69
"(2663.0, 1872.0)","(2631.0, 1838.0)",46.69
"(8517.0, 5363.0)","(8562.0, 5377.0)",47.127
"(8432.0, 4968.0)","(8415.0, 4924.0)",47.17
"(9622.0, 4460.0)","(9584.0, 4488.0)",47.202
"(9757.0, 5520.0)","(9710.0, 5512.0)",47.676
"(10484.0, 6756.0)","(10510.0, 6796.0)",47.707
"(3030.0, 1806.0)","(3075.0, 1790.0)",47.76
"(8400.0, 4458.0)","(8355.0, 4441.0)",48.104
"(8025.0, 3310.0)","(8046.0, 3266.0)",48.754
"(6527.0, 4021.0)","(6514.0, 4068.0)",48.765
"(10599.0, 6165.0)","(10618.0, 6210.0)",48.847
"(6829.0, 3849.0)","(6848.0, 3894.0)",48.847
"(9331.0, 4768.0)","(9289.0, 4793.0)",48.877
"(1470.0, 798.0)","(1433.0, 830.0)",48.918
"(8081.0, 4184.0)","(8130.0, 4185.0)",49.01
"(10351.0, 5930.0)","(10368.0, 5976.0)",49.041
"(8255.0, 3610.0)","(8293.0, 3579.0)",49.041
"(1896.0, 1690.0)","(1935.0, 1660.0)",49.204
"(8201.0, 4371.0)","(8171.0, 4332.0)",49.204
"(8285.0, 3365.0)","(8267.0, 3411.0)",49.396
"(6841.0, 3845.0)","(6848.0, 3894.0)",49.497
"(1314.0, 1132.0)","(1281.0, 1169.0)",49.578
"(3159.0, 792.0)","(3112.0, 776.0)",49.649
"(9004.0, 5366.0)","(8972.0, 5404.0)",49.679
"(7716.0, 3036.0)","(7703.0, 2988.0)",49.729
"(9025.0, 5450.0)","(8979.0, 5469.0)",49.769
"(2930.0, 2170.0)","(2920.0, 2121.0)",50.01
"(7328.0, 4011.0)","(7278.0, 4014.0)",50.09
"(7775.0, 3327.0)","(7725.0, 3323.0)",50.16
"(1732.0, 1454.0)","(1696.0, 1419.0)",50.21
"(7760.0, 4304.0)","(7724.0, 4339.0)",50.21
"(8995.0, 2237.0)","(9043.0, 2222.0)",50.289
"(2666.0, 1637.0)","(2681.0, 1589.0)",50.289
"(9547.0, 5072.0)","(9529.0, 5119.0)",50.329
"(9655.0, 5650.0)","(9605.0, 5643.0)",50.488
"(8111.0, 3610.0)","(8120.0, 3560.0)",50.804
"(9212.0, 3362.0)","(9164.0, 3345.0)",50.922
"(1944.0, 1174.0)","(1961.0, 1126.0)",50.922
"(10313.0, 5039.0)","(10327.0, 5088.0)",50.961
"(9142.0, 5652.0)","(9092.0, 5642.0)",50.99
"(10163.0, 6227.0)","(10214.0, 6225.0)",51.039
"(8460.0, 2474.0)","(8471.0, 2424.0)",51.196
"(7879.0, 2965.0)","(7916.0, 3001.0)",51.624
"(6813.0, 3709.0)","(6762.0, 3701.0)",51.624
"(8975.0, 3905.0)","(8961.0, 3955.0)",51.923
"(8936.0, 3619.0)","(8929.0, 3671.0)",52.469
"(9109.0, 5920.0)","(9158.0, 5939.0)",52.555
"(2740.0, 1488.0)","(2727.0, 1437.0)",52.631
"(3017.0, 903.0)","(2989.0, 858.0)",53.0
"(9476.0, 5116.0)","(9529.0, 5119.0)",53.085
"(1713.0, 1470.0)","(1696.0, 1419.0)",53.759
"(9278.0, 3077.0)","(9332.0, 3078.0)",54.009
"(9134.0, 3235.0)","(9188.0, 3238.0)",54.083
"(8742.0, 3037.0)","(8793.0, 3019.0)",54.083
"(8909.0, 3970.0)","(8961.0, 3955.0)",54.12
"(6280.0, 3638.0)","(6227.0, 3627.0)",54.129
"(10363.0, 6030.0)","(10368.0, 5976.0)",54.231
"(6121.0, 3660.0)","(6174.0, 3647.0)",54.571
"(8517.0, 1777.0)","(8525.0, 1723.0)",54.589
"(9248.0, 3315.0)","(9198.0, 3293.0)",54.626
"(7359.0, 3438.0)","(7309.0, 3416.0)",54.626
"(7390.0, 3716.0)","(7340.0, 3694.0)",54.626
"(569.0, 1321.0)","(600.0, 1276.0)",54.644
"(7947.0, 4574.0)","(7982.0, 4616.0)",54.672
"(7951.0, 3043.0)","(7916.0, 3001.0)",54.672
"(8915.0, 2527.0)","(8962.0, 2499.0)",54.708
"(1401.0, 785.0)","(1433.0, 830.0)",55.218
"(9092.0, 2826.0)","(9038.0, 2839.0)",55.543
"(10474.0, 5942.0)","(10508.0, 5986.0)",55.606
"(7300.0, 3361.0)","(7309.0, 3416.0)",55.731
"(7428.0, 3050.0)","(7481.0, 3068.0)",55.973
"(8314.0, 4348.0)","(8329.0, 4294.0)",56.045
"(8811.0, 4644.0)","(8796.0, 4590.0)",56.045
"(9081.0, 2875.0)","(9038.0, 2839.0)",56.08
"(8137.0, 3860.0)","(8143.0, 3916.0)",56.321
"(7695.0, 3425.0)","(7679.0, 3371.0)",56.321
"(3231.0, 736.0)","(3197.0, 691.0)",56.4
"(8454.0, 4415.0)","(8476.0, 4467.0)",56.462
"(8346.0, 4348.0)","(8329.0, 4294.0)",56.613
"(3264.0, 647.0)","(3301.0, 604.0)",56.727
"(8703.0, 3645.0)","(8735.0, 3598.0)",56.859
"(3605.0, 573.0)","(3637.0, 526.0)",56.859
"(9067.0, 2476.0)","(9077.0, 2532.0)",56.886
"(8952.0, 4557.0)","(8963.0, 4501.0)",57.07
"(2559.0, 1006.0)","(2609.0, 1034.0)",57.306
"(8881.0, 4005.0)","(8925.0, 4042.0)",57.489
"(8078.0, 2990.0)","(8135.0, 2982.0)",57.559
"(8013.0, 3809.0)","(7959.0, 3789.0)",57.585
"(7966.0, 2972.0)","(7916.0, 3001.0)",57.801
"(8274.0, 3885.0)","(8225.0, 3854.0)",57.983
"(999.0, 1349.0)","(1046.0, 1383.0)",58.009
"(7577.0, 4082.0)","(7566.0, 4139.0)",58.052
"(8503.0, 3876.0)","(8451.0, 3850.0)",58.138
"(2136.0, 1905.0)","(2078.0, 1895.0)",58.856
"(7954.0, 3046.0)","(7916.0, 3001.0)",58.898
"(5924.0, 3482.0)","(5939.0, 3425.0)",58.941
"(1795.0, 1100.0)","(1854.0, 1099.0)",59.008
"(1663.0, 1269.0)","(1633.0, 1218.0)",59.169
"(8281.0, 2281.0)","(8303.0, 2226.0)",59.237
"(2863.0, 1104.0)","(2922.0, 1112.0)",59.54
"(9216.0, 3374.0)","(9164.0, 3345.0)",59.54
"(9897.0, 6305.0)","(9956.0, 6297.0)",59.54
"(2380.0, 1041.0)","(2325.0, 1064.0)",59.615
"(8978.0, 4419.0)","(9032.0, 4393.0)",59.933
"(3348.0, 709.0)","(3346.0, 649.0)",60.033
"(7658.0, 2948.0)","(7703.0, 2988.0)",60.208
"(8651.0, 5028.0)","(8710.0, 5040.0)",60.208
"(7129.0, 3248.0)","(7123.0, 3308.0)",60.299
"(9896.0, 5610.0)","(9839.0, 5630.0)",60.407
"(9752.0, 5982.0)","(9734.0, 6040.0)",60.729
"(8629.0, 2805.0)","(8587.0, 2761.0)",60.828
"(8075.0, 4651.0)","(8116.0, 4696.0)",60.877
"(8861.0, 4965.0)","(8808.0, 4935.0)",60.902
"(1427.0, 1592.0)","(1387.0, 1638.0)",60.959
"(6919.0, 3869.0)","(6980.0, 3871.0)",61.033
"(8022.0, 4014.0)","(8080.0, 3995.0)",61.033
"(2294.0, 1708.0)","(2333.0, 1661.0)",61.074
"(8972.0, 2877.0)","(8978.0, 2938.0)",61.294
"(7701.0, 4282.0)","(7724.0, 4339.0)",61.465
"(2402.0, 1702.0)","(2448.0, 1661.0)",61.62
"(8040.0, 4637.0)","(7982.0, 4616.0)",61.685
"(7897.0, 3185.0)","(7923.0, 3241.0)",61.741
"(1665.0, 1001.0)","(1718.0, 1033.0)",61.911
"(7649.0, 3273.0)","(7600.0, 3235.0)",62.008
"(8639.0, 5452.0)","(8694.0, 5481.0)",62.177
"(2594.0, 1360.0)","(2651.0, 1335.0)",62.241
"(1756.0, 1402.0)","(1696.0, 1419.0)",62.362
"(9679.0, 5423.0)","(9692.0, 5362.0)",62.37
"(9983.0, 5523.0)","(9921.0, 5531.0)",62.514
"(1371.0, 822.0)","(1433.0, 830.0)",62.514
"(2902.0, 933.0)","(2850.0, 968.0)",62.682
"(10298.0, 5144.0)","(10327.0, 5088.0)",63.063
"(9767.0, 5348.0)","(9828.0, 5364.0)",63.063
"(7518.0, 3166.0)","(7493.0, 3108.0)",63.159
"(6661.0, 3977.0)","(6700.0, 3927.0)",63.411
"(8761.0, 2895.0)","(8817.0, 2925.0)",63.53
"(3008.0, 2241.0)","(3066.0, 2267.0)",63.561
"(9370.0, 4496.0)","(9360.0, 4559.0)",63.789
"(1135.0, 1195.0)","(1088.0, 1239.0)",64.382
"(9244.0, 2791.0)","(9291.0, 2835.0)",64.382
"(9340.0, 4870.0)","(9308.0, 4814.0)",64.498
"(8666.0, 3344.0)","(8637.0, 3286.0)",64.846
"(754.0, 1054.0)","(735.0, 1116.0)",64.846
"(1238.0, 1120.0)","(1281.0, 1169.0)",65.192
"(10154.0, 6251.0)","(10214.0, 6225.0)",65.391
"(7640.0, 3287.0)","(7600.0, 3235.0)",65.605
"(2260.0, 1208.0)","(2312.0, 1248.0)",65.605
"(7786.0, 3257.0)","(7777.0, 3192.0)",65.62
"(8680.0, 1660.0)","(8739.0, 1631.0)",65.742
"(9144.0, 4853.0)","(9097.0, 4807.0)",65.765
"(8463.0, 4038.0)","(8401.0, 4016.0)",65.788
"(9551.0, 5181.0)","(9529.0, 5119.0)",65.788
"(2231.0, 1448.0)","(2183.0, 1403.0)",65.795
"(6941.0, 3667.0)","(6945.0, 3601.0)",66.121
"(9067.0, 4884.0)","(9071.0, 4818.0)",66.121
"(9156.0, 4920.0)","(9184.0, 4980.0)",66.212
"(2746.0, 1731.0)","(2810.0, 1714.0)",66.219
"(1996.0, 1239.0)","(2058.0, 1263.0)",66.483
"(7572.0, 3704.0)","(7522.0, 3660.0)",66.603
"(8246.0, 3228.0)","(8290.0, 3278.0)",66.603
"(7335.0, 3105.0)","(7385.0, 3149.0)",66.603
"(8675.0, 5344.0)","(8741.0, 5353.0)",66.611
"(9981.0, 5561.0)","(9921.0, 5531.0)",67.082
"(3609.0, 465.0)","(3637.0, 526.0)",67.119
"(10213.0, 5843.0)","(10166.0, 5795.0)",67.179
"(8643.0, 3219.0)","(8637.0, 3286.0)",67.268
"(9762.0, 5377.0)","(9828.0, 5364.0)",67.268
"(8593.0, 3235.0)","(8637.0, 3286.0)",67.357
"(1006.0, 1099.0)","(1045.0, 1154.0)",67.424
"(3784.0, 329.0)","(3849.0, 347.0)",67.446
"(1290.0, 1321.0)","(1229.0, 1292.0)",67.543
"(10094.0, 5366.0)","(10041.0, 5408.0)",67.624
"(10356.0, 5660.0)","(10341.0, 5726.0)",67.683
"(8662.0, 5344.0)","(8628.0, 5285.0)",68.096
"(2797.0, 1311.0)","(2743.0, 1269.0)",68.411
"(3382.0, 547.0)","(3450.0, 556.0)",68.593
"(6913.0, 4133.0)","(6977.0, 4160.0)",69.462
"(8006.0, 3323.0)","(8046.0, 3266.0)",69.635
"(8822.0, 3772.0)","(8861.0, 3714.0)",69.893
"(3427.0, 490.0)","(3450.0, 556.0)",69.893
"(7920.0, 2752.0)","(7920.0, 2822.0)",70.0
"(8288.0, 3808.0)","(8291.0, 3738.0)",70.064
"(8554.0, 3042.0)","(8484.0, 3038.0)",70.114
"(1318.0, 928.0)","(1273.0, 874.0)",70.292
"(2009.0, 953.0)","(2053.0, 1008.0)",70.434
"(8788.0, 2490.0)","(8855.0, 2514.0)",71.169
"(8195.0, 2668.0)","(8224.0, 2733.0)",71.176
"(7694.0, 3133.0)","(7654.0, 3074.0)",71.281
"(8456.0, 1741.0)","(8525.0, 1723.0)",71.309
"(7405.0, 3569.0)","(7431.0, 3502.0)",71.868
"(8654.0, 1936.0)","(8687.0, 1872.0)",72.007
"(3380.0, 452.0)","(3329.0, 503.0)",72.125
"(8855.0, 3356.0)","(8907.0, 3306.0)",72.139
"(8890.0, 3941.0)","(8961.0, 3955.0)",72.367
"(9922.0, 4978.0)","(9994.0, 4986.0)",72.443
"(8551.0, 1655.0)","(8525.0, 1723.0)",72.801
"(8311.0, 2581.0)","(8291.0, 2651.0)",72.801
"(2622.0, 1268.0)","(2651.0, 1335.0)",73.007
"(3013.0, 1415.0)","(2943.0, 1394.0)",73.082
"(2734.0, 982.0)","(2791.0, 1029.0)",73.878
"(7150.0, 3417.0)","(7220.0, 3444.0)",75.027
"(6482.0, 3696.0)","(6479.0, 3621.0)",75.06
"(1599.0, 1753.0)","(1668.0, 1783.0)",75.24
"(10203.0, 5720.0)","(10189.0, 5646.0)",75.313
"(8046.0, 3546.0)","(8120.0, 3560.0)",75.313
"(7896.0, 4411.0)","(7845.0, 4467.0)",75.743
"(3136.0, 1032.0)","(3068.0, 998.0)",76.026
"(6403.0, 3625.0)","(6479.0, 3621.0)",76.105
"(10108.0, 5496.0)","(10058.0, 5554.0)",76.577
"(2607.0, 1609.0)","(2681.0, 1589.0)",76.655
"(9733.0, 4908.0)","(9658.0, 4924.0)",76.688
"(8291.0, 3066.0)","(8232.0, 3017.0)",76.694
"(9019.0, 3237.0)","(8983.0, 3305.0)",76.942
"(9848.0, 6069.0)","(9847.0, 6146.0)",77.006
"(2783.0, 1335.0)","(2743.0, 1269.0)",77.175
"(8706.0, 2579.0)","(8631.0, 2599.0)",77.621
"(1721.0, 825.0)","(1798.0, 815.0)",77.647
"(1608.0, 1600.0)","(1652.0, 1536.0)",77.666
"(6534.0, 3960.0)","(6589.0, 3905.0)",77.782
"(7184.0, 3616.0)","(7201.0, 3540.0)",77.878
"(1476.0, 1224.0)","(1411.0, 1267.0)",77.936
"(9980.0, 5582.0)","(9921.0, 5531.0)",77.987
"(8231.0, 3329.0)","(8290.0, 3278.0)",77.987
"(6644.0, 3629.0)","(6641.0, 3707.0)",78.058
"(9437.0, 5861.0)","(9462.0, 5787.0)",78.109
"(7998.0, 4335.0)","(8076.0, 4329.0)",78.23
"(6422.0, 3675.0)","(6479.0, 3621.0)",78.518
"(2884.0, 1342.0)","(2943.0, 1394.0)",78.645
"(8638.0, 3888.0)","(8571.0, 3931.0)",79.612
