og_coord,goldstar_coord,dist
"(2782.0, 1746.0)","(2806.0, 1781.0)",42.438
"(2766.0, 1613.0)","(2742.0, 1648.0)",42.438
"(2841.0, 1757.0)","(2806.0, 1781.0)",42.438
"(9134.0, 5904.0)","(9158.0, 5939.0)",42.438
"(3418.0, 528.0)","(3450.0, 556.0)",42.521
"(8354.0, 2386.0)","(8377.0, 2350.0)",42.72
"(3134.0, 659.0)","(3093.0, 647.0)",42.72
"(9102.0, 5814.0)","(9094.0, 5772.0)",42.755
"(8672.0, 5444.0)","(8694.0, 5481.0)",43.046
"(10182.0, 5547.0)","(10224.0, 5558.0)",43.417
"(2767.0, 1454.0)","(2727.0, 1437.0)",43.463
"(2769.0, 1729.0)","(2810.0, 1714.0)",43.658
"(7821.0, 3362.0)","(7833.0, 3404.0)",43.681
"(8773.0, 2980.0)","(8793.0, 3019.0)",43.829
"(8015.0, 3389.0)","(8055.0, 3407.0)",43.863
"(8615.0, 1831.0)","(8593.0, 1793.0)",43.909
"(3214.0, 775.0)","(3205.0, 818.0)",43.932
"(9117.0, 5923.0)","(9158.0, 5939.0)",44.011
"(2557.0, 1196.0)","(2561.0, 1152.0)",44.181
"(2989.0, 1747.0)","(3008.0, 1707.0)",44.283
"(9248.0, 3118.0)","(9209.0, 3139.0)",44.294
"(2696.0, 1653.0)","(2713.0, 1612.0)",44.385
"(2926.0, 1435.0)","(2943.0, 1394.0)",44.385
"(7496.0, 3242.0)","(7473.0, 3281.0)",45.277
"(2771.0, 1425.0)","(2727.0, 1437.0)",45.607
"(9333.0, 2753.0)","(9365.0, 2786.0)",45.967
"(8982.0, 5359.0)","(8972.0, 5404.0)",46.098
"(8429.0, 4875.0)","(8384.0, 4865.0)",46.098
"(3431.0, 514.0)","(3450.0, 556.0)",46.098
"(3029.0, 641.0)","(3069.0, 664.0)",46.141
"(2968.0, 1853.0)","(2943.0, 1892.0)",46.325
"(2636.0, 1728.0)","(2648.0, 1773.0)",46.573
"(8377.0, 2952.0)","(8423.0, 2944.0)",46.69
"(8720.0, 1588.0)","(8739.0, 1631.0)",47.011
"(3069.0, 2215.0)","(3070.0, 2262.0)",47.011
"(3140.0, 642.0)","(3093.0, 647.0)",47.265
"(3318.0, 457.0)","(3329.0, 503.0)",47.297
"(2764.0, 1703.0)","(2810.0, 1714.0)",47.297
"(9298.0, 3111.0)","(9332.0, 3078.0)",47.381
"(9114.0, 5957.0)","(9158.0, 5939.0)",47.539
"(3242.0, 788.0)","(3205.0, 818.0)",47.634
"(9607.0, 6096.0)","(9578.0, 6134.0)",47.802
"(8814.0, 3274.0)","(8814.0, 3226.0)",48.0
"(8738.0, 1583.0)","(8739.0, 1631.0)",48.01
"(3098.0, 2195.0)","(3108.0, 2148.0)",48.052
"(8170.0, 3015.0)","(8135.0, 2982.0)",48.104
"(8024.0, 3370.0)","(8055.0, 3407.0)",48.27
"(2861.0, 1760.0)","(2876.0, 1714.0)",48.384
"(9123.0, 5811.0)","(9094.0, 5772.0)",48.6
"(8976.0, 2731.0)","(8963.0, 2684.0)",48.765
"(8356.0, 2769.0)","(8391.0, 2735.0)",48.795
"(9205.0, 3192.0)","(9188.0, 3238.0)",49.041
"(3177.0, 1167.0)","(3136.0, 1194.0)",49.092
"(6977.0, 4109.0)","(7026.0, 4113.0)",49.163
"(9244.0, 3275.0)","(9198.0, 3293.0)",49.396
"(9284.0, 3066.0)","(9332.0, 3078.0)",49.477
"(9226.0, 3334.0)","(9198.0, 3293.0)",49.649
"(7325.0, 3369.0)","(7309.0, 3416.0)",49.649
"(8184.0, 2974.0)","(8135.0, 2982.0)",49.649
"(2653.0, 1630.0)","(2681.0, 1589.0)",49.649
"(8733.0, 3853.0)","(8772.0, 3822.0)",49.82
"(2855.0, 1608.0)","(2882.0, 1650.0)",49.93
"(9147.0, 3392.0)","(9164.0, 3345.0)",49.98
"(9248.0, 3293.0)","(9198.0, 3293.0)",50.0
"(2564.0, 1012.0)","(2609.0, 1034.0)",50.09
"(2989.0, 1872.0)","(2943.0, 1892.0)",50.16
"(8151.0, 4640.0)","(8192.0, 4669.0)",50.22
"(3131.0, 680.0)","(3093.0, 647.0)",50.329
"(8956.0, 1835.0)","(8962.0, 1785.0)",50.359
"(8431.0, 3297.0)","(8406.0, 3253.0)",50.606
"(359.0, 1535.0)","(367.0, 1585.0)",50.636
"(8791.0, 3869.0)","(8772.0, 3822.0)",50.695
"(2712.0, 1689.0)","(2742.0, 1648.0)",50.804
"(3194.0, 768.0)","(3205.0, 818.0)",51.196
"(8340.0, 2666.0)","(8291.0, 2651.0)",51.245
"(2771.0, 1312.0)","(2743.0, 1269.0)",51.313
"(3057.0, 2142.0)","(3108.0, 2148.0)",51.352
"(3073.0, 2186.0)","(3108.0, 2148.0)",51.662
"(9124.0, 5900.0)","(9158.0, 5939.0)",51.74
"(3313.0, 689.0)","(3346.0, 649.0)",51.856
"(8648.0, 5457.0)","(8694.0, 5481.0)",51.884
"(7365.0, 3101.0)","(7385.0, 3149.0)",52.0
"(8342.0, 2639.0)","(8291.0, 2651.0)",52.393
"(2714.0, 1225.0)","(2743.0, 1269.0)",52.697
"(8487.0, 3251.0)","(8496.0, 3303.0)",52.773
"(3277.0, 494.0)","(3329.0, 503.0)",52.773
"(2792.0, 1630.0)","(2742.0, 1648.0)",53.141
"(8990.0, 2730.0)","(8963.0, 2684.0)",53.339
"(1622.0, 747.0)","(1595.0, 701.0)",53.339
"(3291.0, 465.0)","(3329.0, 503.0)",53.74
"(2726.0, 1218.0)","(2743.0, 1269.0)",53.759
"(9161.0, 3399.0)","(9164.0, 3345.0)",54.083
"(9032.0, 5458.0)","(8979.0, 5469.0)",54.129
"(9861.0, 5858.0)","(9915.0, 5853.0)",54.231
"(3185.0, 638.0)","(3197.0, 691.0)",54.342
"(9249.0, 3312.0)","(9198.0, 3293.0)",54.424
"(3133.0, 610.0)","(3093.0, 647.0)",54.489
"(8663.0, 1823.0)","(8687.0, 1872.0)",54.562
"(8338.0, 2466.0)","(8386.0, 2440.0)",54.589
"(9253.0, 3172.0)","(9209.0, 3139.0)",55.0
"(8248.0, 2227.0)","(8303.0, 2226.0)",55.009
"(3145.0, 604.0)","(3140.0, 549.0)",55.227
"(8311.0, 2952.0)","(8259.0, 2933.0)",55.362
"(10529.0, 6256.0)","(10474.0, 6249.0)",55.444
"(8748.0, 2985.0)","(8793.0, 3019.0)",56.4
"(8344.0, 2478.0)","(8386.0, 2440.0)",56.639
"(9176.0, 6053.0)","(9214.0, 6095.0)",56.639
"(9246.0, 3096.0)","(9209.0, 3139.0)",56.727
"(9193.0, 5984.0)","(9158.0, 5939.0)",57.009
"(8370.0, 2682.0)","(8391.0, 2735.0)",57.009
"(1431.0, 887.0)","(1433.0, 830.0)",57.035
"(3190.0, 1213.0)","(3136.0, 1194.0)",57.245
"(7530.0, 3600.0)","(7514.0, 3655.0)",57.28
"(2631.0, 981.0)","(2609.0, 1034.0)",57.385
"(2687.0, 1282.0)","(2743.0, 1269.0)",57.489
"(8789.0, 2809.0)","(8734.0, 2827.0)",57.871
"(9597.0, 6064.0)","(9655.0, 6065.0)",58.009
"(1390.0, 1763.0)","(1447.0, 1774.0)",58.052
"(2629.0, 1615.0)","(2681.0, 1589.0)",58.138
"(339.0, 1534.0)","(367.0, 1585.0)",58.181
"(8326.0, 4871.0)","(8384.0, 4865.0)",58.31
"(3262.0, 831.0)","(3205.0, 818.0)",58.464
"(8752.0, 3542.0)","(8735.0, 3598.0)",58.523
"(1391.0, 871.0)","(1433.0, 830.0)",58.694
"(2649.0, 991.0)","(2609.0, 1034.0)",58.728
"(8720.0, 5409.0)","(8741.0, 5353.0)",59.808
"(8753.0, 3398.0)","(8781.0, 3345.0)",59.942
"(10188.0, 5510.0)","(10224.0, 5558.0)",60.0
"(2854.0, 1099.0)","(2854.0, 1039.0)",60.0
"(8912.0, 5412.0)","(8972.0, 5404.0)",60.531
"(2639.0, 1633.0)","(2681.0, 1589.0)",60.828
"(2767.0, 1325.0)","(2743.0, 1269.0)",60.926
"(3452.0, 495.0)","(3450.0, 556.0)",61.033
"(8245.0, 2245.0)","(8303.0, 2226.0)",61.033
"(9255.0, 3271.0)","(9198.0, 3293.0)",61.098
"(8024.0, 3354.0)","(8055.0, 3407.0)",61.4
"(2628.0, 727.0)","(2678.0, 763.0)",61.612
"(8832.0, 4992.0)","(8808.0, 4935.0)",61.847
"(10260.0, 5474.0)","(10279.0, 5415.0)",61.984
"(2798.0, 1845.0)","(2746.0, 1811.0)",62.129
"(2659.0, 1273.0)","(2651.0, 1335.0)",62.514
"(9184.0, 5996.0)","(9158.0, 5939.0)",62.65
"(8368.0, 2974.0)","(8423.0, 2944.0)",62.65
"(3195.0, 756.0)","(3205.0, 818.0)",62.801
"(7335.0, 3111.0)","(7385.0, 3149.0)",62.801
"(2996.0, 1858.0)","(2943.0, 1892.0)",62.968
"(8780.0, 3408.0)","(8781.0, 3345.0)",63.008
"(8638.0, 5452.0)","(8694.0, 5481.0)",63.063
"(9328.0, 3015.0)","(9332.0, 3078.0)",63.127
"(9542.0, 6082.0)","(9578.0, 6134.0)",63.246
"(2926.0, 1455.0)","(2943.0, 1394.0)",63.325
"(8515.0, 3242.0)","(8496.0, 3303.0)",63.891
"(3128.0, 2235.0)","(3070.0, 2262.0)",63.977
"(2605.0, 970.0)","(2609.0, 1034.0)",64.125
"(2811.0, 1090.0)","(2791.0, 1029.0)",64.195
"(5915.0, 3365.0)","(5939.0, 3425.0)",64.622
"(2267.0, 1873.0)","(2282.0, 1810.0)",64.761
"(2977.0, 2090.0)","(2920.0, 2121.0)",64.885
"(5887.0, 3364.0)","(5831.0, 3397.0)",65.0
"(8738.0, 3533.0)","(8735.0, 3598.0)",65.069
"(8914.0, 5465.0)","(8979.0, 5469.0)",65.123
"(2960.0, 1537.0)","(2946.0, 1601.0)",65.513
"(3040.0, 1583.0)","(2988.0, 1623.0)",65.605
"(9123.0, 5831.0)","(9094.0, 5772.0)",65.742
"(9100.0, 5908.0)","(9158.0, 5939.0)",65.765
"(3022.0, 1829.0)","(3075.0, 1790.0)",65.803
"(7673.0, 3619.0)","(7726.0, 3580.0)",65.803
"(8320.0, 2444.0)","(8386.0, 2440.0)",66.121
"(8320.0, 4883.0)","(8384.0, 4865.0)",66.483
"(9155.0, 6062.0)","(9107.0, 6016.0)",66.483
"(9179.0, 6038.0)","(9214.0, 6095.0)",66.888
"(2954.0, 1826.0)","(2943.0, 1892.0)",66.91
"(9265.0, 3292.0)","(9198.0, 3293.0)",67.007
"(8908.0, 5424.0)","(8972.0, 5404.0)",67.052
"(9246.0, 3195.0)","(9209.0, 3139.0)",67.119
"(8768.0, 3411.0)","(8781.0, 3345.0)",67.268
"(2590.0, 1213.0)","(2561.0, 1152.0)",67.543
"(9262.0, 3090.0)","(9209.0, 3048.0)",67.624
"(3053.0, 2188.0)","(3108.0, 2148.0)",68.007
"(7966.0, 3358.0)","(7898.0, 3366.0)",68.469
"(8282.0, 3210.0)","(8290.0, 3278.0)",68.469
"(7511.0, 4180.0)","(7566.0, 4139.0)",68.6
"(3498.0, 658.0)","(3447.0, 704.0)",68.68
"(2876.0, 1411.0)","(2943.0, 1394.0)",69.123
"(2680.0, 1679.0)","(2742.0, 1648.0)",69.318
"(8301.0, 4799.0)","(8364.0, 4770.0)",69.354
"(2602.0, 1714.0)","(2588.0, 1782.0)",69.426
"(2853.0, 1122.0)","(2922.0, 1112.0)",69.721
"(2783.0, 1479.0)","(2727.0, 1437.0)",70.0
"(8785.0, 3415.0)","(8781.0, 3345.0)",70.114
"(3302.0, 704.0)","(3346.0, 649.0)",70.434
"(2770.0, 1381.0)","(2727.0, 1437.0)",70.605
"(8724.0, 3874.0)","(8772.0, 3822.0)",70.767
"(2843.0, 1934.0)","(2795.0, 1986.0)",70.767
"(7193.0, 3297.0)","(7123.0, 3308.0)",70.859
"(3267.0, 679.0)","(3197.0, 691.0)",71.021
"(8362.0, 2648.0)","(8291.0, 2651.0)",71.063
"(8968.0, 2755.0)","(8963.0, 2684.0)",71.176
"(2878.0, 1423.0)","(2943.0, 1394.0)",71.176
"(8536.0, 3244.0)","(8496.0, 3303.0)",71.281
"(3196.0, 1250.0)","(3150.0, 1305.0)",71.701
"(8320.0, 4898.0)","(8384.0, 4865.0)",72.007
"(8655.0, 2785.0)","(8587.0, 2761.0)",72.111
"(9846.0, 5877.0)","(9915.0, 5853.0)",73.055
"(2965.0, 1464.0)","(2943.0, 1394.0)",73.376
"(9205.0, 6022.0)","(9214.0, 6095.0)",73.553
"(3146.0, 2211.0)","(3108.0, 2148.0)",73.573
"(2905.0, 1457.0)","(2943.0, 1394.0)",73.573
"(9208.0, 5993.0)","(9158.0, 5939.0)",73.593
"(3015.0, 714.0)","(3069.0, 664.0)",73.593
"(3021.0, 1840.0)","(3075.0, 1790.0)",73.593
"(7346.0, 3352.0)","(7309.0, 3416.0)",73.926
"(8349.0, 2942.0)","(8423.0, 2944.0)",74.027
"(2800.0, 1862.0)","(2746.0, 1811.0)",74.277
"(2703.0, 1206.0)","(2743.0, 1269.0)",74.626
"(2766.0, 864.0)","(2825.0, 818.0)",74.813
"(2639.0, 1261.0)","(2651.0, 1335.0)",74.967
"(2944.0, 1469.0)","(2943.0, 1394.0)",75.007
"(9088.0, 5912.0)","(9158.0, 5939.0)",75.027
"(9123.0, 3408.0)","(9164.0, 3345.0)",75.166
"(2523.0, 1235.0)","(2530.0, 1160.0)",75.326
"(8618.0, 3359.0)","(8637.0, 3286.0)",75.432
"(3032.0, 2146.0)","(3108.0, 2148.0)",76.026
"(6955.0, 4061.0)","(6912.0, 3998.0)",76.276
"(8923.0, 2749.0)","(8963.0, 2684.0)",76.322
"(7348.0, 3082.0)","(7385.0, 3149.0)",76.538
"(8665.0, 5410.0)","(8694.0, 5481.0)",76.694
"(2855.0, 1938.0)","(2795.0, 1986.0)",76.837
"(9273.0, 3310.0)","(9198.0, 3293.0)",76.903
"(2512.0, 1918.0)","(2500.0, 1842.0)",76.942
"(8657.0, 2824.0)","(8734.0, 2827.0)",77.058
"(7194.0, 3278.0)","(7123.0, 3308.0)",77.078
"(2635.0, 1651.0)","(2681.0, 1589.0)",77.201
"(3270.0, 860.0)","(3205.0, 818.0)",77.389
"(8740.0, 3504.0)","(8814.0, 3481.0)",77.492
"(2763.0, 1344.0)","(2743.0, 1269.0)",77.621
"(3252.0, 756.0)","(3205.0, 818.0)",77.801
"(8313.0, 4833.0)","(8384.0, 4865.0)",77.878
"(9041.0, 3253.0)","(8983.0, 3305.0)",77.897
"(2997.0, 1791.0)","(3075.0, 1790.0)",78.006
"(8737.0, 3520.0)","(8735.0, 3598.0)",78.026
"(2359.0, 1824.0)","(2282.0, 1810.0)",78.262
"(8351.0, 2510.0)","(8386.0, 2440.0)",78.262
"(2595.0, 1704.0)","(2588.0, 1782.0)",78.313
"(8806.0, 2796.0)","(8734.0, 2827.0)",78.39
"(2775.0, 879.0)","(2825.0, 818.0)",78.873
"(7334.0, 3341.0)","(7309.0, 3416.0)",79.057
"(2749.0, 1348.0)","(2743.0, 1269.0)",79.228
"(2486.0, 1920.0)","(2500.0, 1842.0)",79.246
"(8906.0, 5500.0)","(8979.0, 5469.0)",79.31
"(3215.0, 1185.0)","(3136.0, 1194.0)",79.511
"(3276.0, 701.0)","(3197.0, 691.0)",79.63
"(3278.0, 786.0)","(3205.0, 818.0)",79.706
"(3211.0, 1221.0)","(3136.0, 1194.0)",79.712
"(3490.0, 625.0)","(3450.0, 556.0)",79.756
"(9215.0, 6015.0)","(9214.0, 6095.0)",80.006
"(8814.0, 2829.0)","(8734.0, 2827.0)",80.025
"(7307.0, 3336.0)","(7309.0, 3416.0)",80.025
"(2865.0, 1910.0)","(2943.0, 1892.0)",80.05
"(9047.0, 5376.0)","(8972.0, 5404.0)",80.056
"(8496.0, 2911.0)","(8423.0, 2944.0)",80.112
"(9127.0, 5865.0)","(9158.0, 5939.0)",80.231
"(8740.0, 3414.0)","(8781.0, 3345.0)",80.262
"(8328.0, 2974.0)","(8259.0, 2933.0)",80.262
"(8210.0, 3285.0)","(8290.0, 3278.0)",80.306
"(10582.0, 5954.0)","(10508.0, 5986.0)",80.623
"(2654.0, 1667.0)","(2713.0, 1612.0)",80.66
"(3284.0, 436.0)","(3329.0, 503.0)",80.709
"(2576.0, 1693.0)","(2496.0, 1682.0)",80.753
"(2668.0, 1239.0)","(2743.0, 1269.0)",80.777
"(1376.0, 1735.0)","(1447.0, 1774.0)",81.006
