og_coord,starfish_coord,dist
"(3213, 3751)","(3252.0, 3710.0)",56.586
"(2525, 3653)","(2495.0, 3604.0)",57.454
"(2167, 1432)","(2154.0, 1488.0)",57.489
"(2721, 691)","(2698.0, 638.0)",57.775
"(3293, 1357)","(3263.0, 1307.0)",58.31
"(3080, 1043)","(3067.0, 1100.0)",58.464
"(1137, 1226)","(1191.0, 1249.0)",58.694
"(370, 2085)","(401.0, 2035.0)",58.83
"(1813, 3713)","(1767.0, 3676.0)",59.034
"(2310, 2420)","(2273.0, 2374.0)",59.034
"(2601, 1177)","(2645.0, 1137.0)",59.464
"(194, 197)","(202.0, 256.0)",59.54
"(604, 3006)","(581.0, 2950.0)",60.539
"(397, 2336)","(398.0, 2397.0)",61.008
"(2711, 806)","(2745.0, 755.0)",61.294
"(331, 1623)","(372.0, 1577.0)",61.62
"(2227, 3190)","(2188.0, 3238.0)",61.847
"(2005, 2103)","(1948.0, 2079.0)",61.847
"(3142, 3277)","(3193.0, 3242.0)",61.855
"(3057, 1273)","(3079.0, 1215.0)",62.032
"(3452, 2284)","(3479.0, 2340.0)",62.169
"(2509, 3423)","(2467.0, 3469.0)",62.29
"(3485, 1758)","(3543.0, 1781.0)",62.394
"(2473, 2186)","(2437.0, 2237.0)",62.426
"(167, 1939)","(220.0, 1906.0)",62.434
"(2617, 3039)","(2679.0, 3029.0)",62.801
"(1146, 1205)","(1191.0, 1249.0)",62.936
"(3220, 2334)","(3264.0, 2289.0)",62.936
"(2349, 629)","(2411.0, 640.0)",62.968
"(2456, 1346)","(2400.0, 1375.0)",63.063
"(315, 3470)","(378.0, 3462.0)",63.506
"(2871, 965)","(2932.0, 983.0)",63.6
"(1783, 797)","(1827.0, 751.0)",63.655
"(2352, 1333)","(2400.0, 1375.0)",63.781
"(2050, 2163)","(2079.0, 2106.0)",63.953
"(2996, 978)","(2932.0, 983.0)",64.195
"(280, 1502)","(328.0, 1545.0)",64.444
"(1031, 74)","(1049.0, 136.0)",64.56
"(1995, 2329)","(2030.0, 2384.0)",65.192
"(279, 1786)","(344.0, 1781.0)",65.192
"(1873, 2799)","(1881.0, 2864.0)",65.49
"(1741, 1016)","(1785.0, 1065.0)",65.856
"(2130, 1299)","(2129.0, 1365.0)",66.008
"(3195, 3069)","(3171.0, 3131.0)",66.483
"(3461, 1233)","(3490.0, 1293.0)",66.641
"(1659, 972)","(1681.0, 909.0)",66.731
"(2065, 1833)","(2001.0, 1813.0)",67.052
"(2419, 1310)","(2400.0, 1375.0)",67.72
"(2456, 355)","(2421.0, 297.0)",67.742
"(3057, 2404)","(2991.0, 2420.0)",67.912
"(1460, 119)","(1414.0, 69.0)",67.941
"(474, 245)","(452.0, 180.0)",68.622
"(2897, 3371)","(2961.0, 3397.0)",69.08
"(699, 457)","(671.0, 521.0)",69.857
"(1723, 554)","(1673.0, 603.0)",70.007
"(2281, 2618)","(2286.0, 2548.0)",70.178
"(1474, 106)","(1414.0, 69.0)",70.491
"(2585, 1568)","(2644.0, 1529.0)",70.725
"(685, 334)","(656.0, 399.0)",71.176
"(271, 274)","(202.0, 256.0)",71.309
"(2006, 41)","(1936.0, 56.0)",71.589
"(2487, 610)","(2451.0, 672.0)",71.694
"(3524, 2284)","(3479.0, 2340.0)",71.84
"(2131, 611)","(2183.0, 661.0)",72.139
"(2470, 915)","(2479.0, 987.0)",72.56
"(3116, 3024)","(3089.0, 2955.0)",74.095
"(3475, 327)","(3421.0, 379.0)",74.967
"(469, 2275)","(481.0, 2200.0)",75.954
"(3215, 1110)","(3146.0, 1142.0)",76.059
"(1608, 2040)","(1612.0, 2116.0)",76.105
"(969, 744)","(978.0, 820.0)",76.531
"(1367, 2274)","(1383.0, 2199.0)",76.688
"(230, 405)","(173.0, 353.0)",77.156
"(1779, 988)","(1785.0, 1065.0)",77.233
"(270, 2028)","(242.0, 1956.0)",77.253
"(996, 2364)","(938.0, 2416.0)",77.897
"(1759, 540)","(1822.0, 586.0)",78.006
"(1872, 244)","(1853.0, 320.0)",78.339
"(1247, 3172)","(1319.0, 3203.0)",78.39
"(3465, 2834)","(3397.0, 2794.0)",78.892
"(1403, 2276)","(1383.0, 2199.0)",79.555
"(2905, 3157)","(2962.0, 3214.0)",80.61
"(1962, 459)","(1906.0, 401.0)",80.623
"(3272, 1629)","(3274.0, 1548.0)",81.025
"(2690, 2948)","(2679.0, 3029.0)",81.744
"(3430, 2630)","(3447.0, 2550.0)",81.786
"(1401, 3148)","(1323.0, 3123.0)",81.908
"(1587, 672)","(1605.0, 592.0)",82.0
"(550, 3026)","(581.0, 2950.0)",82.079
"(1522, 191)","(1604.0, 185.0)",82.219
"(3366, 2343)","(3447.0, 2359.0)",82.565
"(156, 603)","(238.0, 613.0)",82.608
"(1149, 3229)","(1091.0, 3288.0)",82.735
"(3548, 2125)","(3467.0, 2108.0)",82.765
"(2877, 1633)","(2958.0, 1652.0)",83.199
"(1624, 970)","(1681.0, 909.0)",83.487
"(2986, 1339)","(2902.0, 1343.0)",84.095
"(3287, 2842)","(3366.0, 2813.0)",84.155
"(2215, 2502)","(2286.0, 2548.0)",84.599
"(2659, 97)","(2740.0, 124.0)",85.381
"(1006, 739)","(978.0, 820.0)",85.703
"(696, 1195)","(781.0, 1184.0)",85.709
"(2566, 2988)","(2567.0, 2902.0)",86.006
"(321, 2442)","(372.0, 2512.0)",86.608
"(2222, 382)","(2175.0, 309.0)",86.822
"(2087, 3097)","(2087.0, 3010.0)",87.0
"(2153, 772)","(2154.0, 685.0)",87.006
"(2157, 2854)","(2128.0, 2938.0)",88.865
"(1503, 70)","(1414.0, 69.0)",89.006
"(2383, 1548)","(2320.0, 1611.0)",89.095
"(1483, 2217)","(1417.0, 2157.0)",89.196
"(1724, 2960)","(1704.0, 3048.0)",90.244
"(1895, 1773)","(1985.0, 1781.0)",90.355
"(1553, 3386)","(1627.0, 3439.0)",91.022
"(2190, 2333)","(2101.0, 2353.0)",91.22
"(414, 2841)","(486.0, 2898.0)",91.831
"(2289, 627)","(2227.0, 695.0)",92.022
"(1835, 460)","(1906.0, 401.0)",92.315
"(1616, 726)","(1646.0, 814.0)",92.973
"(2462, 3692)","(2495.0, 3604.0)",93.984
"(926, 1622)","(873.0, 1700.0)",94.303
"(318, 2080)","(401.0, 2035.0)",94.414
"(2388, 960)","(2479.0, 987.0)",94.921
"(2368, 2377)","(2273.0, 2374.0)",95.047
"(2149, 179)","(2216.0, 247.0)",95.462
"(3216, 2864)","(3125.0, 2893.0)",95.509
"(2611, 1744)","(2600.0, 1839.0)",95.635
"(415, 2832)","(486.0, 2898.0)",96.938
"(2543, 3070)","(2463.0, 3126.0)",97.652
"(3145, 183)","(3109.0, 274.0)",97.862
"(2142, 2263)","(2101.0, 2353.0)",98.899
"(3138, 2507)","(3221.0, 2561.0)",99.02
"(2810, 3365)","(2785.0, 3461.0)",99.202
"(2969, 189)","(2870.0, 196.0)",99.247
"(2567, 166)","(2656.0, 210.0)",99.282
"(1487, 1475)","(1577.0, 1517.0)",99.318
"(1891, 228)","(1853.0, 320.0)",99.539
"(1616, 284)","(1604.0, 185.0)",99.725
"(2060, 3123)","(1988.0, 3192.0)",99.725
"(2496, 3713)","(2587.0, 3754.0)",99.81
"(1082, 231)","(1049.0, 136.0)",100.568
"(1587, 1223)","(1530.0, 1140.0)",100.688
"(2441, 3027)","(2463.0, 3126.0)",101.415
"(2145, 3146)","(2188.0, 3238.0)",101.553
"(1617, 693)","(1605.0, 592.0)",101.71
"(465, 281)","(452.0, 180.0)",101.833
"(3544, 1426)","(3486.0, 1342.0)",102.078
"(2412, 2336)","(2437.0, 2237.0)",102.108
"(1148, 1741)","(1050.0, 1771.0)",102.489
"(2529, 426)","(2456.0, 498.0)",102.533
"(2083, 1729)","(2085.0, 1626.0)",103.019
"(1230, 395)","(1290.0, 479.0)",103.228
"(2392, 3594)","(2495.0, 3604.0)",103.484
"(1367, 549)","(1290.0, 479.0)",104.062
"(2458, 1187)","(2511.0, 1097.0)",104.446
"(2764, 392)","(2732.0, 292.0)",104.995
"(2094, 376)","(2175.0, 309.0)",105.119
"(2356, 1002)","(2458.0, 1029.0)",105.513
"(3174, 1399)","(3162.0, 1294.0)",105.683
"(385, 2777)","(447.0, 2691.0)",106.019
"(2645, 2017)","(2727.0, 1949.0)",106.527
"(3148, 3738)","(3252.0, 3710.0)",107.703
"(990, 1122)","(882.0, 1118.0)",108.074
"(3469, 1702)","(3543.0, 1781.0)",108.245
"(1579, 22)","(1688.0, 26.0)",109.073
"(66, 2109)","(37.0, 2215.0)",109.895
"(285, 2342)","(335.0, 2244.0)",110.018
"(215, 2356)","(116.0, 2308.0)",110.023
"(2587, 1624)","(2644.0, 1529.0)",110.788
"(1004, 712)","(978.0, 820.0)",111.086
"(2841, 698)","(2745.0, 755.0)",111.647
"(2522, 3031)","(2463.0, 3126.0)",111.83
"(733, 239)","(623.0, 260.0)",111.987
"(1210, 3230)","(1319.0, 3203.0)",112.294
"(1969, 2670)","(1869.0, 2722.0)",112.712
"(95, 2107)","(140.0, 2211.0)",113.318
"(2698, 2224)","(2592.0, 2183.0)",113.653
"(2841, 325)","(2732.0, 292.0)",113.886
"(1405, 1156)","(1329.0, 1071.0)",114.022
"(2163, 799)","(2154.0, 685.0)",114.355
"(772, 402)","(656.0, 399.0)",116.039
"(3037, 719)","(3033.0, 835.0)",116.069
"(2879, 312)","(2870.0, 196.0)",116.349
"(77, 30)","(179.0, 88.0)",117.337
"(2226, 130)","(2216.0, 247.0)",117.427
"(2685, 2255)","(2592.0, 2183.0)",117.614
"(2513, 7)","(2398.0, 33.0)",117.903
"(3184, 183)","(3109.0, 274.0)",117.924
"(270, 13)","(179.0, 88.0)",117.924
"(3459, 1698)","(3543.0, 1781.0)",118.089
"(3249, 1890)","(3144.0, 1835.0)",118.533
"(965, 938)","(978.0, 820.0)",118.714
"(489, 1170)","(577.0, 1090.0)",118.929
"(143, 541)","(238.0, 613.0)",119.202
"(2659, 454)","(2745.0, 537.0)",119.52
"(1886, 1337)","(1919.0, 1452.0)",119.641
"(2963, 89)","(2848.0, 56.0)",119.641
"(183, 720)","(238.0, 613.0)",120.308
"(2505, 1316)","(2400.0, 1375.0)",120.441
"(3287, 1428)","(3274.0, 1548.0)",120.702
"(3261, 1668)","(3274.0, 1548.0)",120.702
"(2176, 1226)","(2066.0, 1175.0)",121.248
"(2275, 3762)","(2204.0, 3663.0)",121.828
"(2869, 452)","(2974.0, 515.0)",122.45
"(1122, 1427)","(1024.0, 1353.0)",122.801
"(401, 3583)","(378.0, 3462.0)",123.167
"(2365, 940)","(2479.0, 987.0)",123.309
"(1078, 256)","(1049.0, 136.0)",123.454
"(3130, 1959)","(3144.0, 1835.0)",124.788
"(1523, 3007)","(1624.0, 3083.0)",126.4
"(1437, 1247)","(1488.0, 1363.0)",126.716
"(372, 1426)","(328.0, 1545.0)",126.874
"(2239, 2250)","(2273.0, 2374.0)",128.577
"(580, 805)","(701.0, 857.0)",131.7
"(1887, 2418)","(1933.0, 2294.0)",132.257
"(1944, 2613)","(1869.0, 2722.0)",132.31
"(1653, 1973)","(1521.0, 1989.0)",132.966
"(2334, 774)","(2227.0, 695.0)",133.004
"(1690, 1990)","(1818.0, 2027.0)",133.24
"(3370, 1455)","(3274.0, 1548.0)",133.66
"(904, 1870)","(990.0, 1765.0)",135.724
"(143, 2074)","(140.0, 2211.0)",137.033
"(956, 2634)","(982.0, 2498.0)",138.463
"(338, 1406)","(328.0, 1545.0)",139.359
"(865, 412)","(855.0, 551.0)",139.359
"(3123, 3763)","(3252.0, 3710.0)",139.463
"(204, 1458)","(84.0, 1385.0)",140.46
"(1395, 1256)","(1488.0, 1363.0)",141.767
"(2580, 428)","(2456.0, 498.0)",142.394
"(2005, 2765)","(1869.0, 2722.0)",142.636
"(3497, 3820)","(3451.0, 3684.0)",143.569
"(2325, 3491)","(2467.0, 3469.0)",143.694
"(2175, 95)","(2035.0, 130.0)",144.309
"(911, 1443)","(1024.0, 1353.0)",144.461
"(2830, 420)","(2745.0, 537.0)",144.617
"(2498, 1552)","(2638.0, 1513.0)",145.331
"(801, 688)","(855.0, 551.0)",147.258
"(2881, 3686)","(2893.0, 3539.0)",147.489
"(3339, 503)","(3421.0, 379.0)",148.661
"(2171, 67)","(2035.0, 130.0)",149.883
"(1530, 1839)","(1521.0, 1989.0)",150.27
"(3512, 499)","(3421.0, 379.0)",150.602
"(2441, 3275)","(2463.0, 3126.0)",150.615
"(3264, 2952)","(3125.0, 2893.0)",151.003
"(2001, 666)","(2024.0, 516.0)",151.753
"(3577, 380)","(3421.0, 379.0)",156.003
"(3307, 88)","(3462.0, 65.0)",156.697
"(132, 729)","(238.0, 613.0)",157.137
"(2419, 827)","(2451.0, 672.0)",158.269
"(2876, 386)","(3002.0, 290.0)",158.405
"(2176, 847)","(2227.0, 695.0)",160.328
"(606, 2591)","(752.0, 2520.0)",162.348
"(2033, 2803)","(1881.0, 2864.0)",163.783
"(1619, 1855)","(1521.0, 1989.0)",166.012
"(436, 987)","(599.0, 950.0)",167.147
"(2432, 2802)","(2567.0, 2902.0)",168.003
"(2196, 70)","(2035.0, 130.0)",171.817
"(1032, 2106)","(1077.0, 2276.0)",175.855
"(3428, 3408)","(3406.0, 3585.0)",178.362
"(3433, 3408)","(3406.0, 3585.0)",179.047
"(1036, 2100)","(1077.0, 2276.0)",180.712
"(2256, 1040)","(2078.0, 999.0)",182.661
"(1224, 305)","(1290.0, 479.0)",186.097
"(2850, 3722)","(2893.0, 3539.0)",187.984
"(17, 2024)","(37.0, 2215.0)",192.044
"(765, 1538)","(873.0, 1700.0)",194.7
"(1615, 2619)","(1645.0, 2820.0)",203.226
"(3052, 72)","(2848.0, 56.0)",204.626
"(1673, 2612)","(1645.0, 2820.0)",209.876
"(3540, 1571)","(3543.0, 1781.0)",210.021
"(539, 3610)","(378.0, 3462.0)",218.689
"(1319, 2560)","(1112.0, 2474.0)",224.154
"(3578, 1547)","(3486.0, 1342.0)",224.698
"(273, 3673)","(378.0, 3462.0)",235.682
"(182, 3665)","(378.0, 3462.0)",282.179
"(51, 3459)","(378.0, 3462.0)",327.014
