og_coord,astar_coord,goldstar_dist,astar_dist,smoothed_dist,dist
"(3785.0, 3062.0)","(3724.0, 3188.0)",140.07354612488402,0.0,0.0,140.074
"(917.0, 1594.0)","(948.0, 1736.0)",144.32848093844817,0.0,0.0,144.328
"(1863.0, 1408.0)","(1732.0, 1472.0)",146.02910668767373,0.0,0.0,146.029
"(848.0, 1843.0)","(948.0, 1736.0)",146.35849085037736,0.0,0.0,146.358
"(3776.0, 3049.0)","(3724.0, 3188.0)",148.4082207965583,0.0,0.0,148.408
"(3884.0, 2618.0)","(4012.0, 2539.0)",150.30057381793327,0.0,0.0,150.301
"(3823.0, 3301.0)","(3724.0, 3188.0)",151.31462999326908,0.0,0.0,151.315
"(3284.0, 3019.0)","(3404.0, 2924.0)",153.07125558053013,0.0,0.0,153.071
"(3864.0, 2583.0)","(4012.0, 2539.0)",153.84816606316767,0.0,0.0,153.848
"(4160.0, 2579.0)","(4012.0, 2539.0)",153.93189078940037,0.0,0.0,153.932
"(3506.0, 2808.0)","(3404.0, 2924.0)",154.26108952357373,0.0,0.0,154.261
"(3326.0, 3061.0)","(3404.0, 2924.0)",157.87688668389694,0.0,0.0,157.877
"(3263.0, 3000.0)","(3404.0, 2924.0)",159.76328992919488,0.0,0.0,159.763
"(3865.0, 2603.0)","(4012.0, 2539.0)",160.15170696873642,0.0,0.0,160.152
"(3901.0, 2646.0)","(4000.0, 2528.0)",158.39191898578665,240.0,161.65304580781546,161.653
"(3850.0, 2571.0)","(4012.0, 2539.0)",165.02494730797522,0.0,0.0,165.025
"(3830.0, 3314.0)","(3724.0, 3188.0)",165.5948203326422,0.0,0.0,165.595
"(3603.0, 3302.0)","(3724.0, 3188.0)",166.0525248979972,0.0,0.0,166.053
"(3768.0, 3350.0)","(3724.0, 3188.0)",168.61703331514292,0.0,0.0,168.617
"(3868.0, 3278.0)","(3724.0, 3188.0)",170.5153378350465,0.0,0.0,170.515
"(3858.0, 2613.0)","(4012.0, 2539.0)",170.69089148809303,0.0,0.0,170.691
"(3885.0, 3255.0)","(3724.0, 3188.0)",174.77592672333327,0.0,0.0,174.776
"(3904.0, 3186.0)","(3724.0, 3188.0)",180.2878250187737,0.0,0.0,180.288
"(3651.0, 3020.0)","(3724.0, 3188.0)",182.1062435063663,0.0,0.0,182.106
"(3863.0, 2645.0)","(4012.0, 2539.0)",182.73410697787097,0.0,0.0,182.734
"(3407.0, 3107.0)","(3404.0, 2924.0)",183.58132166699326,0.0,0.0,183.581
"(3857.0, 3317.0)","(3724.0, 3188.0)",185.87450911300346,0.0,0.0,185.875
"(3628.0, 3026.0)","(3724.0, 3188.0)",187.99224772580385,0.0,0.0,187.992
"(3495.0, 3088.0)","(3404.0, 2924.0)",188.0517931315731,0.0,0.0,188.052
"(3261.0, 2797.0)","(3404.0, 2924.0)",190.8801980300733,0.0,0.0,190.88
"(3483.0, 3098.0)","(3404.0, 2924.0)",191.44835769731762,0.0,0.0,191.448
"(3241.0, 2823.0)","(3404.0, 2924.0)",191.58984524238244,0.0,0.0,191.59
"(3877.0, 2402.0)","(4012.0, 2539.0)",191.7921902163902,0.0,0.0,191.792
"(3895.0, 3277.0)","(3724.0, 3188.0)",193.20298151943717,0.0,0.0,193.203
"(3081.0, 2963.0)","(3056.0, 3156.0)",194.4723301063678,0.0,0.0,194.472
"(3238.0, 3027.0)","(3404.0, 2924.0)",195.02669648281483,0.0,0.0,195.027
"(3590.0, 2983.0)","(3404.0, 2924.0)",195.44056377579372,0.0,0.0,195.441
"(3492.0, 3101.0)","(3404.0, 2924.0)",197.7966464655053,0.0,0.0,197.797
"(3602.0, 3029.0)","(3724.0, 3188.0)",199.33648259413025,0.0,0.0,199.336
"(3587.0, 3007.0)","(3404.0, 2924.0)",201.96815987922477,0.0,0.0,201.968
"(3811.0, 2577.0)","(4012.0, 2539.0)",204.248023738297,0.0,0.0,204.248
"(3931.0, 3145.0)","(3724.0, 3188.0)",211.42769079049225,0.0,0.0,211.428
"(3619.0, 3003.0)","(3724.0, 3188.0)",211.84854141579558,0.0,0.0,211.849
"(3650.0, 2988.0)","(3724.0, 3188.0)",212.18010595011032,0.0,0.0,212.18
"(3515.0, 3143.0)","(3724.0, 3188.0)",213.16374355175876,0.0,0.0,213.164
"(3619.0, 2947.0)","(3404.0, 2924.0)",216.35523746375992,0.0,0.0,216.355
"(3464.0, 3131.0)","(3404.0, 2924.0)",216.4993010358232,0.0,0.0,216.499
"(3515.0, 3121.0)","(3724.0, 3188.0)",219.4766502386985,0.0,0.0,219.477
"(3932.0, 3117.0)","(3724.0, 3188.0)",220.10298355088253,0.0,0.0,220.103
"(3859.0, 2699.0)","(4000.0, 2528.0)",215.25798475317936,320.0,222.0041809886975,222.004
"(868.0, 1527.0)","(948.0, 1736.0)",223.0941487937325,0.0,0.0,223.094
"(3939.0, 3127.0)","(3724.0, 3188.0)",223.87466676915454,0.0,0.0,223.875
"(1692.0, 1248.0)","(1732.0, 1472.0)",226.81216282421886,0.0,0.0,226.812
"(845.0, 1528.0)","(948.0, 1736.0)",231.17713864913196,0.0,0.0,231.177
"(3955.0, 3164.0)","(3724.0, 3188.0)",232.2874289323469,0.0,0.0,232.287
"(3953.0, 3148.0)","(3724.0, 3188.0)",232.59794619256647,0.0,0.0,232.598
"(3943.0, 3269.0)","(3724.0, 3188.0)",234.27466218949056,0.0,0.0,234.275
"(3485.0, 3162.0)","(3724.0, 3188.0)",239.40187839697487,0.0,0.0,239.402
"(3964.0, 3154.0)","(3724.0, 3188.0)",242.36666690161852,0.0,0.0,242.367
"(1650.0, 1242.0)","(1732.0, 1472.0)",243.72494993537273,0.0,0.0,243.725
"(3971.0, 3205.0)","(3724.0, 3188.0)",248.3860041185898,0.0,0.0,248.386
"(1483.0, 1469.0)","(1732.0, 1472.0)",248.41582675022931,0.0,0.0,248.416
"(873.0, 1497.0)","(948.0, 1736.0)",250.13735868518313,0.0,0.0,250.137
"(3886.0, 2982.0)","(3724.0, 3188.0)",261.839056616846,0.0,0.0,261.839
"(1481.0, 1551.0)","(1732.0, 1472.0)",263.1387466717891,0.0,0.0,263.139
"(842.0, 1489.0)","(948.0, 1736.0)",268.12776805097974,0.0,0.0,268.128
"(3455.0, 3224.0)","(3724.0, 3188.0)",271.4365836507673,0.0,0.0,271.437
"(3992.0, 3142.0)","(3724.0, 3188.0)",271.87238316717645,0.0,0.0,271.872
"(3455.0, 3250.0)","(3724.0, 3188.0)",275.86123475399717,0.0,0.0,275.861
"(3757.0, 2648.0)","(4012.0, 2539.0)",277.117390188707,0.0,0.0,277.117
"(3763.0, 2912.0)","(3724.0, 3188.0)",278.7418160233588,0.0,0.0,278.742
"(3734.0, 2571.0)","(4012.0, 2539.0)",279.42993510538577,0.0,0.0,279.43
"(1659.0, 1742.0)","(1732.0, 1472.0)",279.5926803065488,0.0,0.0,279.593
"(1690.0, 1750.0)","(1732.0, 1472.0)",281.9791503817259,0.0,0.0,281.979
"(3438.0, 3221.0)","(3724.0, 3188.0)",287.77742975605287,0.0,0.0,287.777
"(3423.0, 3214.0)","(3404.0, 2924.0)",291.12472546487714,0.0,0.0,291.125
"(1437.0, 1522.0)","(1732.0, 1472.0)",298.70565656846884,0.0,0.0,298.706
"(1706.0, 1769.0)","(1732.0, 1472.0)",298.83015364082655,0.0,0.0,298.83
"(3775.0, 2376.0)","(4000.0, 2528.0)",288.44410203711914,416.0,304.1138405328387,304.114
"(1727.0, 1777.0)","(1732.0, 1472.0)",305.6567552009933,0.0,0.0,305.657
"(3707.0, 2580.0)","(4012.0, 2539.0)",307.45974213220194,0.0,0.0,307.46
"(3774.0, 2365.0)","(4000.0, 2528.0)",297.6172038038124,432.0,310.9052957868056,310.905
"(3116.0, 2806.0)","(3404.0, 2924.0)",311.1126078464196,0.0,0.0,311.113
"(1432.0, 1569.0)","(1732.0, 1472.0)",314.7863196280931,0.0,0.0,314.786
"(3369.0, 3238.0)","(3404.0, 2924.0)",316.4367349929522,0.0,0.0,316.437
"(1476.0, 1663.0)","(1732.0, 1472.0)",319.12379767732773,0.0,0.0,319.124
"(3926.0, 2824.0)","(4000.0, 2528.0)",298.9046670763105,384.0,322.6524796098285,322.652
"(3932.0, 2930.0)","(3724.0, 3188.0)",331.38196214187633,0.0,0.0,331.382
"(3095.0, 2796.0)","(3404.0, 2924.0)",333.47455231846396,0.0,0.0,333.475
"(3397.0, 3262.0)","(3724.0, 3188.0)",334.972526634648,0.0,0.0,334.973
"(1480.0, 1696.0)","(1732.0, 1472.0)",336.50891250158594,0.0,0.0,336.509
"(3676.0, 2567.0)","(4012.0, 2539.0)",336.91627460988,0.0,0.0,336.916
"(3921.0, 2841.0)","(4000.0, 2528.0)",314.350123270216,400.0,338.6429643087363,338.643
"(3667.0, 2578.0)","(4012.0, 2539.0)",347.06775253976,0.0,0.0,347.068
"(3353.0, 3287.0)","(3056.0, 3152.0)",315.1634496574753,464.0,349.3520926140946,349.352
"(3909.0, 2889.0)","(3724.0, 3188.0)",351.56562277475325,0.0,0.0,351.566
"(3902.0, 2843.0)","(4000.0, 2528.0)",323.9753077010654,432.0,351.9182912879402,351.918
"(1377.0, 1481.0)","(1732.0, 1472.0)",354.8076112951918,0.0,0.0,354.808
"(1880.0, 1795.0)","(1732.0, 1472.0)",355.51733063382443,0.0,0.0,355.517
"(3958.0, 2918.0)","(3724.0, 3188.0)",357.7932550188726,0.0,0.0,357.793
"(3661.0, 2610.0)","(4012.0, 2539.0)",357.9957505585786,0.0,0.0,357.996
"(3353.0, 3342.0)","(3056.0, 3152.0)",337.5203697556638,480.0,362.5239263147465,362.524
"(1448.0, 1704.0)","(1732.0, 1472.0)",367.170186559312,0.0,0.0,367.17
"(3364.0, 3314.0)","(3056.0, 3152.0)",343.5345688573422,480.0,371.84662813773207,371.847
"(1362.0, 1425.0)","(1732.0, 1472.0)",372.50040244944705,0.0,0.0,372.5
"(1918.0, 1795.0)","(1732.0, 1472.0)",372.88860377463936,0.0,0.0,372.889
"(3639.0, 2570.0)","(4012.0, 2539.0)",373.8957048215453,0.0,0.0,373.896
"(1360.0, 1527.0)","(1732.0, 1472.0)",375.67805930743407,0.0,0.0,375.678
"(3378.0, 3286.0)","(3392.0, 2912.0)",368.3476618630828,400.0,376.0869462504749,376.087
"(2064.0, 1294.0)","(1732.0, 1472.0)",376.7489525519614,0.0,0.0,376.749
"(1409.0, 1667.0)","(1732.0, 1472.0)",377.15875777847185,0.0,0.0,377.159
"(3906.0, 2866.0)","(4000.0, 2528.0)",349.4452746854649,448.0,377.2620544871616,377.262
"(1354.0, 1478.0)","(1732.0, 1472.0)",377.5962464882297,0.0,0.0,377.596
"(3375.0, 3329.0)","(3056.0, 3152.0)",351.2719744016024,496.0,378.4962209982549,378.496
"(3947.0, 2886.0)","(4000.0, 2528.0)",357.77087639996637,432.0,379.98749593388,379.987
"(3637.0, 2623.0)","(3404.0, 2924.0)",380.600610787739,0.0,0.0,380.601
"(1009.0, 1354.0)","(948.0, 1736.0)",386.44334883136486,0.0,0.0,386.443
"(1347.0, 1422.0)","(1732.0, 1472.0)",387.3205989732536,0.0,0.0,387.321
"(2071.0, 1281.0)","(1732.0, 1472.0)",388.9601777624542,0.0,0.0,388.96
"(1929.0, 1807.0)","(1732.0, 1472.0)",389.39405905200965,0.0,0.0,389.394
"(2091.0, 1316.0)","(1732.0, 1472.0)",391.29074453659155,0.0,0.0,391.291
"(1339.0, 1506.0)","(1732.0, 1472.0)",394.283237536165,0.0,0.0,394.283
"(3496.0, 2531.0)","(3404.0, 2924.0)",403.3745324843898,0.0,0.0,403.375
"(2110.0, 1323.0)","(1732.0, 1472.0)",406.3065345278119,0.0,0.0,406.307
"(2120.0, 1333.0)","(1732.0, 1472.0)",412.146818500398,0.0,0.0,412.147
"(1007.0, 1324.0)","(948.0, 1736.0)",415.4714298143736,0.0,0.0,415.471
"(3521.0, 2525.0)","(3404.0, 2924.0)",415.6266445982498,0.0,0.0,415.627
"(3469.0, 2513.0)","(3404.0, 2924.0)",416.04843500006126,0.0,0.0,416.048
"(2139.0, 1351.0)","(1732.0, 1472.0)",424.6056994436132,0.0,0.0,424.606
"(943.0, 1309.0)","(948.0, 1736.0)",426.126075001284,0.0,0.0,426.126
"(2139.0, 1329.0)","(1732.0, 1472.0)",431.3907741248067,0.0,0.0,431.391
"(999.0, 1306.0)","(948.0, 1736.0)",432.23400381969026,0.0,0.0,432.234
"(2149.0, 1355.0)","(1732.0, 1472.0)",433.10275916922996,0.0,0.0,433.103
"(1030.0, 1308.0)","(948.0, 1736.0)",435.81723801841525,0.0,0.0,435.817
"(1888.0, 1880.0)","(1732.0, 1472.0)",437.30239652899235,0.0,0.0,437.302
"(3381.0, 3352.0)","(3392.0, 2912.0)",432.2961947554015,464.0,440.07406772450486,440.074
"(916.0, 1289.0)","(948.0, 1736.0)",447.2864872461497,0.0,0.0,447.286
"(965.0, 1288.0)","(948.0, 1736.0)",447.4015952139644,0.0,0.0,447.402
"(1004.0, 1285.0)","(948.0, 1736.0)",453.72700661190544,0.0,0.0,453.727
"(1963.0, 1075.0)","(1732.0, 1472.0)",459.1650732035267,0.0,0.0,459.165
"(1991.0, 1089.0)","(1732.0, 1472.0)",462.221486161126,0.0,0.0,462.221
"(746.0, 1317.0)","(948.0, 1736.0)",464.5578696567306,0.0,0.0,464.558
"(1879.0, 1915.0)","(1732.0, 1472.0)",467.10895848613313,0.0,0.0,467.109
"(728.0, 1322.0)","(948.0, 1736.0)",468.17552095875317,0.0,0.0,468.176
"(963.0, 1267.0)","(948.0, 1736.0)",469.18102853056615,0.0,0.0,469.181
"(1991.0, 1076.0)","(1732.0, 1472.0)",473.1550255307451,0.0,0.0,473.155
"(3423.0, 2451.0)","(3404.0, 2924.0)",473.23359451015324,0.0,0.0,473.234
"(1908.0, 1915.0)","(1732.0, 1472.0)",477.5366202763931,0.0,0.0,477.537
"(2004.0, 1078.0)","(1732.0, 1472.0)",478.60876441828765,0.0,0.0,478.609
"(745.0, 1301.0)","(948.0, 1736.0)",479.84159839784627,0.0,0.0,479.842
"(720.0, 1296.0)","(948.0, 1736.0)",494.8180666729944,0.0,0.0,494.818
"(777.0, 1209.0)","(948.0, 1736.0)",553.850469727164,0.0,0.0,553.85
"(1047.0, 1185.0)","(948.0, 1736.0)",559.6305298578696,0.0,0.0,559.631
"(1010.0, 1177.0)","(948.0, 1736.0)",562.3898534806615,0.0,0.0,562.39
"(752.0, 1207.0)","(948.0, 1736.0)",563.7104067604215,0.0,0.0,563.71
"(2047.0, 1940.0)","(1732.0, 1472.0)",564.8984763902272,0.0,0.0,564.898
"(1121.0, 1192.0)","(948.0, 1736.0)",570.0911604857596,0.0,0.0,570.091
"(1073.0, 1170.0)","(948.0, 1736.0)",579.0547293650229,0.0,0.0,579.055
"(1044.0, 1161.0)","(948.0, 1736.0)",582.7803863291902,0.0,0.0,582.78
"(770.0, 1178.0)","(948.0, 1736.0)",585.0831545216457,0.0,0.0,585.083
"(1528.0, 921.0)","(1732.0, 1472.0)",587.1298706700247,0.0,0.0,587.13
"(1548.0, 904.0)","(1732.0, 1472.0)",596.5728451966281,0.0,0.0,596.573
"(2299.0, 1437.0)","(1728.0, 1472.0)",562.0533782480095,688.0,597.1414582441463,597.141
"(1098.0, 1142.0)","(948.0, 1736.0)",611.8912770566353,0.0,0.0,611.891
"(1525.0, 890.0)","(1732.0, 1472.0)",617.3623872548441,0.0,0.0,617.362
"(1055.0, 1118.0)","(948.0, 1736.0)",627.0964943371954,0.0,0.0,627.096
"(1513.0, 880.0)","(1732.0, 1472.0)",630.5413556785946,0.0,0.0,630.541
"(1107.0, 1121.0)","(948.0, 1736.0)",634.5133486862195,0.0,0.0,634.513
"(2427.0, 3173.0)","(3056.0, 3152.0)",640.1999687597618,672.0,641.9398237642029,641.94
"(1054.0, 1098.0)","(948.0, 1736.0)",646.5744953097051,0.0,0.0,646.574
"(2418.0, 2986.0)","(3056.0, 3156.0)",659.0791747377549,0.0,0.0,659.079
"(1054.0, 1081.0)","(948.0, 1736.0)",663.1107575820197,0.0,0.0,663.111
"(2409.0, 3149.0)","(3056.0, 3152.0)",656.1950929411161,688.0,664.048778674269,664.049
"(2415.0, 3103.0)","(3056.0, 3152.0)",659.1145575694713,736.0,683.9348802950241,683.935
"(3535.0, 2089.0)","(4000.0, 2528.0)",656.5851049178622,944.0,690.6004048227645,690.6
"(3574.0, 2018.0)","(4000.0, 2528.0)",669.9014852946663,960.0,709.1110400663351,709.111
"(3543.0, 2019.0)","(4000.0, 2528.0)",690.9703322140539,992.0,722.6289693356929,722.629
"(3395.0, 2198.0)","(4000.0, 2528.0)",694.6653870749572,960.0,747.141941049755,747.142
"(987.0, 983.0)","(948.0, 1736.0)",753.1172968037582,0.0,0.0,753.117
"(1058.0, 990.0)","(948.0, 1736.0)",753.490345496875,0.0,0.0,753.49
"(2353.0, 3009.0)","(3056.0, 3152.0)",718.5763703323398,864.0,765.074888860386,765.075
"(1040.0, 966.0)","(948.0, 1736.0)",774.946129740642,0.0,0.0,774.946
"(586.0, 1019.0)","(948.0, 1736.0)",802.6669620122656,0.0,0.0,802.667
"(567.0, 1010.0)","(948.0, 1736.0)",819.6631693384788,0.0,0.0,819.663
"(2503.0, 1506.0)","(1728.0, 1472.0)",768.6663775657161,976.0,828.1701606213325,828.17
"(1334.0, 745.0)","(1732.0, 1472.0)",828.4138141973491,0.0,0.0,828.414
"(1301.0, 748.0)","(1732.0, 1472.0)",841.9604810351849,0.0,0.0,841.96
"(2481.0, 1592.0)","(1728.0, 1472.0)",760.2946797130702,1040.0,859.5402863266587,859.54
"(2517.0, 1554.0)","(1728.0, 1472.0)",788.0710627855841,1040.0,872.2917553893617,872.292
"(2546.0, 1533.0)","(1728.0, 1472.0)",817.4105455644673,1040.0,890.9040399190906,890.904
"(951.0, 838.0)","(948.0, 1736.0)",897.6610400780463,0.0,0.0,897.661
"(1009.0, 835.0)","(948.0, 1736.0)",902.444750389186,0.0,0.0,902.445
"(851.0, 838.0)","(948.0, 1736.0)",902.9210134275312,0.0,0.0,902.921
"(913.0, 828.0)","(948.0, 1736.0)",908.1746803341305,0.0,0.0,908.175
"(872.0, 829.0)","(948.0, 1736.0)",909.4405553333324,0.0,0.0,909.441
"(886.0, 819.0)","(948.0, 1736.0)",919.0345652699903,0.0,0.0,919.035
"(1056.0, 817.0)","(948.0, 1736.0)",924.4109238753077,0.0,0.0,924.411
"(987.0, 809.0)","(948.0, 1736.0)",927.6020368611746,0.0,0.0,927.602
"(1026.0, 811.0)","(948.0, 1736.0)",927.8767989043588,0.0,0.0,927.877
"(970.0, 807.0)","(948.0, 1736.0)",928.9781959120461,0.0,0.0,928.978
"(847.0, 809.0)","(948.0, 1736.0)",931.9829345245545,0.0,0.0,931.983
"(1033.0, 792.0)","(948.0, 1736.0)",946.9082878890648,0.0,0.0,946.908
"(1084.0, 780.0)","(1732.0, 1472.0)",947.054766920055,0.0,0.0,947.055
"(1014.0, 778.0)","(948.0, 1736.0)",959.5596295853635,0.0,0.0,959.56
"(1079.0, 744.0)","(1732.0, 1472.0)",977.495204818929,0.0,0.0,977.495
"(988.0, 756.0)","(948.0, 1736.0)",980.8156767150492,0.0,0.0,980.816
"(959.0, 751.0)","(948.0, 1736.0)",984.8964296945136,0.0,0.0,984.896
"(1075.0, 729.0)","(1732.0, 1472.0)",991.1571485218678,0.0,0.0,991.157
"(1045.0, 749.0)","(948.0, 1736.0)",991.3741315083827,0.0,0.0,991.374
"(981.0, 743.0)","(948.0, 1736.0)",992.9977712487577,0.0,0.0,992.998
"(1013.0, 741.0)","(948.0, 1736.0)",996.9220577181547,0.0,0.0,996.922
"(980.0, 723.0)","(948.0, 1736.0)",1012.9779385801055,0.0,0.0,1012.978
"(495.0, 824.0)","(948.0, 1736.0)",1017.6386883368773,0.0,0.0,1017.639
"(2418.0, 3165.0)","(3392.0, 2912.0)",1005.0751215705222,1232.0,1057.9500398580456,1057.95
"(2589.0, 2339.0)","(3056.0, 3152.0)",946.707980319169,1312.0,1064.354916686495,1064.355
"(2734.0, 2074.0)","(3404.0, 2924.0)",1081.2124641091593,0.0,0.0,1081.212
"(2726.0, 2073.0)","(3404.0, 2924.0)",1087.289142221148,0.0,0.0,1087.289
"(2643.0, 2294.0)","(3056.0, 3152.0)",958.9327400813886,1296.0,1094.0409864000974,1094.041
"(712.0, 637.0)","(948.0, 1736.0)",1123.5623451918457,0.0,0.0,1123.562
"(655.0, 645.0)","(948.0, 1736.0)",1129.0149345779266,0.0,0.0,1129.015
"(755.0, 618.0)","(948.0, 1736.0)",1134.159578826983,0.0,0.0,1134.16
"(717.0, 616.0)","(948.0, 1736.0)",1142.5619369859123,0.0,0.0,1142.562
"(678.0, 624.0)","(948.0, 1736.0)",1144.0209542206824,0.0,0.0,1144.021
"(615.0, 628.0)","(948.0, 1736.0)",1156.090621679806,0.0,0.0,1156.091
"(2650.0, 2076.0)","(1728.0, 1472.0)",1087.2938885140484,1520.0,1158.6822365285018,1158.682
"(757.0, 592.0)","(948.0, 1736.0)",1159.2036087538722,0.0,0.0,1159.204
"(827.0, 577.0)","(948.0, 1736.0)",1164.4532279915754,0.0,0.0,1164.453
"(2640.0, 2084.0)","(1728.0, 1472.0)",1096.0875877410529,1536.0,1165.314413304752,1165.314
"(739.0, 588.0)","(948.0, 1736.0)",1166.4550763081277,0.0,0.0,1166.455
"(778.0, 581.0)","(948.0, 1736.0)",1166.6393558169552,0.0,0.0,1166.639
"(822.0, 567.0)","(948.0, 1736.0)",1175.0487202090815,0.0,0.0,1175.049
"(2857.0, 2065.0)","(3056.0, 3152.0)",1107.7039315629424,1312.0,1182.0776264806566,1182.078
"(799.0, 536.0)","(948.0, 1736.0)",1209.0533367498724,0.0,0.0,1209.053
"(2943.0, 2011.0)","(3056.0, 3152.0)",1159.0892976815894,1328.0,1211.221869371185,1211.222
"(2915.0, 1996.0)","(3056.0, 3152.0)",1176.8432350997307,1328.0,1227.0866550626479,1227.087
"(2950.0, 1998.0)","(3056.0, 3152.0)",1173.3575755071427,1360.0,1233.8492863691547,1233.849
"(2936.0, 1971.0)","(3056.0, 3152.0)",1190.8988202194173,1360.0,1243.1939343069462,1243.194
"(784.0, 495.0)","(948.0, 1736.0)",1251.3298487265458,0.0,0.0,1251.33
"(2964.0, 1977.0)","(3056.0, 3152.0)",1187.8855163693174,1392.0,1267.1979470429974,1267.198
"(817.0, 428.0)","(948.0, 1736.0)",1313.726309204851,0.0,0.0,1313.726
"(833.0, 410.0)","(948.0, 1736.0)",1330.5609936913827,0.0,0.0,1330.561
"(3033.0, 1960.0)","(3056.0, 3152.0)",1200.4265908417724,1472.0,1333.1676370528799,1333.168
"(807.0, 399.0)","(948.0, 1736.0)",1344.4143706461932,0.0,0.0,1344.414
"(3035.0, 1938.0)","(3056.0, 3152.0)",1216.4209797598855,1488.0,1349.1548319615738,1349.155
"(3031.0, 1949.0)","(3056.0, 3152.0)",1216.4209797598855,1488.0,1349.1548319615738,1349.155
"(3146.0, 1972.0)","(3056.0, 3152.0)",1186.6996250104742,1568.0,1384.9147576410262,1384.915
"(3164.0, 1969.0)","(3056.0, 3152.0)",1187.8855163693174,1584.0,1387.1985640825064,1387.199
"(3183.0, 1963.0)","(3056.0, 3152.0)",1205.2153334570548,1616.0,1409.825981080476,1409.826
"(3139.0, 1948.0)","(3056.0, 3152.0)",1218.6287375570953,1600.0,1416.8514578786403,1416.851
"(3008.0, 1868.0)","(3056.0, 3152.0)",1296.8885842662044,1552.0,1417.0401805490203,1417.04
"(3195.0, 1949.0)","(3056.0, 3152.0)",1222.7182831707391,1648.0,1432.4533980784456,1432.453
"(2927.0, 1782.0)","(3056.0, 3152.0)",1383.514365664484,1536.0,1435.0758585807855,1435.076
"(3205.0, 1942.0)","(3056.0, 3152.0)",1224.4966312734389,1664.0,1448.6103882474074,1448.61
"(3127.0, 1903.0)","(3056.0, 3152.0)",1265.6192160361663,1632.0,1458.1557791622342,1458.156
"(2872.0, 1782.0)","(3056.0, 3152.0)",1389.3307741499143,1584.0,1468.0032661739267,1468.003
"(2893.0, 1748.0)","(3056.0, 3152.0)",1418.9573637005446,1600.0,1486.8523196911724,1486.852
"(2861.0, 1754.0)","(3056.0, 3152.0)",1423.2807172163896,1632.0,1500.2843072622584,1500.284
"(3173.0, 1859.0)","(3056.0, 3152.0)",1300.830503947382,1712.0,1505.0908924105856,1505.091
"(3210.0, 1874.0)","(3056.0, 3152.0)",1288.074532005039,1728.0,1511.9582998728042,1511.958
"(2920.0, 1662.0)","(3056.0, 3152.0)",1510.8778904994274,1664.0,1563.0713945300004,1563.071
