og_coord,closest_coord,dist,avg_dist
"(845.953, 1528.565)","(868.245, 1527.649)",22.311,0.0
"(868.245, 1527.649)","(845.953, 1528.565)",22.311,0.0
"(3237.224, 1829.94)","(3236.73, 1852.303)",22.368,0.0
"(3236.73, 1852.303)","(3237.224, 1829.94)",22.368,0.0
"(3116.019, 2806.28)","(3095.862, 2796.5)",22.404,0.0
"(3095.862, 2796.5)","(3116.019, 2806.28)",22.404,0.0
"(3515.0, 3121.0)","(3515.547, 3143.434)",22.441,0.0
"(3515.547, 3143.434)","(3515.0, 3121.0)",22.441,0.0
"(1107.77, 1121.931)","(1098.607, 1142.933)",22.914,0.0
"(1098.607, 1142.933)","(1107.77, 1121.931)",22.914,0.0
"(3906.168, 2866.095)","(3902.471, 2843.431)",22.964,0.0
"(1354.459, 1478.459)","(1377.333, 1481.988)",23.145,0.0
"(1377.333, 1481.988)","(1354.459, 1478.459)",23.145,0.0
"(851.115, 838.292)","(872.738, 829.679)",23.275,0.0
"(1014.407, 778.741)","(1033.028, 792.917)",23.403,0.0
"(3628.489, 3026.078)","(3651.518, 3020.94)",23.595,0.0
"(3651.518, 3020.94)","(3628.489, 3026.078)",23.595,0.0
"(959.0, 751.165)","(981.397, 743.564)",23.652,0.0
"(3909.741, 2889.506)","(3906.168, 2866.095)",23.682,0.0
"(3895.458, 3277.048)","(3885.131, 3255.701)",23.714,0.0
"(3885.131, 3255.701)","(3895.458, 3277.048)",23.714,0.0
"(3381.286, 3352.133)","(3375.091, 3329.071)",23.88,0.0
"(2957.424, 3097.232)","(2959.947, 3121.021)",23.922,0.0
"(778.429, 581.75)","(757.108, 592.622)",23.933,0.0
"(894.13, 1833.217)","(870.13, 1832.18)",24.022,0.0
"(870.13, 1832.18)","(894.13, 1833.217)",24.022,0.0
"(3619.94, 3003.47)","(3628.489, 3026.078)",24.17,0.0
"(833.058, 410.413)","(817.324, 428.789)",24.192,0.0
"(817.324, 428.789)","(833.058, 410.413)",24.192,0.0
"(848.712, 1843.53)","(870.13, 1832.18)",24.239,0.0
"(3587.722, 3007.889)","(3590.088, 2983.735)",24.27,0.0
"(3590.088, 2983.735)","(3587.722, 3007.889)",24.27,0.0
"(1044.371, 1161.243)","(1047.882, 1185.355)",24.366,0.0
"(1047.882, 1185.355)","(1044.371, 1161.243)",24.366,0.0
"(3353.804, 3287.523)","(3378.34, 3286.856)",24.545,0.0
"(3378.34, 3286.856)","(3353.804, 3287.523)",24.545,0.0
"(3139.769, 1948.692)","(3146.878, 1972.224)",24.582,0.0
"(1690.275, 1750.875)","(1706.615, 1769.75)",24.965,0.0
"(3353.822, 3342.156)","(3375.091, 3329.071)",24.972,0.0
"(752.243, 1207.371)","(777.424, 1209.071)",25.238,0.0
"(777.424, 1209.071)","(752.243, 1207.371)",25.238,0.0
"(720.385, 1296.641)","(745.272, 1301.087)",25.281,0.0
"(3521.078, 2525.204)","(3496.264, 2531.319)",25.556,0.0
"(3496.264, 2531.319)","(3521.078, 2525.204)",25.556,0.0
"(2964.893, 1977.189)","(2950.0, 1998.11)",25.681,0.0
"(1548.051, 904.495)","(1528.532, 921.253)",25.726,0.0
"(1528.532, 921.253)","(1548.051, 904.495)",25.726,0.0
"(755.078, 618.369)","(757.108, 592.622)",25.827,0.0
"(3602.898, 3029.667)","(3628.489, 3026.078)",25.841,0.0
"(2993.157, 3086.296)","(2980.836, 3063.25)",26.133,0.0
"(3455.362, 3250.714)","(3455.0, 3224.288)",26.428,0.0
"(919.437, 1824.883)","(894.13, 1833.217)",26.644,0.0
"(3661.283, 2610.823)","(3637.504, 2623.446)",26.922,0.0
"(3637.504, 2623.446)","(3661.283, 2610.823)",26.922,0.0
"(3868.474, 3278.569)","(3895.458, 3277.048)",27.027,0.0
"(3479.0, 2836.0)","(3490.683, 2860.402)",27.055,0.0
"(3857.713, 3317.113)","(3830.28, 3314.989)",27.515,0.0
"(913.0, 828.5)","(886.881, 819.0)",27.793,0.0
"(1963.415, 1075.415)","(1991.667, 1076.464)",28.271,0.0
"(972.353, 1609.539)","(998.638, 1620.191)",28.361,0.0
"(998.638, 1620.191)","(972.353, 1609.539)",28.361,0.0
"(1030.823, 1308.125)","(1007.864, 1324.864)",28.413,0.0
"(807.0, 399.0)","(833.058, 410.413)",28.448,0.0
"(3707.314, 2580.206)","(3734.488, 2571.683)",28.479,0.0
"(3734.488, 2571.683)","(3707.314, 2580.206)",28.479,0.0
"(1013.302, 741.219)","(988.889, 756.037)",28.558,0.0
"(2936.906, 1971.462)","(2964.893, 1977.189)",28.567,0.0
"(1879.957, 1915.057)","(1908.532, 1915.709)",28.582,0.0
"(1908.532, 1915.709)","(1879.957, 1915.057)",28.582,0.0
"(3639.47, 2570.928)","(3667.198, 2578.593)",28.768,0.0
"(3263.5, 3000.053)","(3284.542, 3019.711)",28.796,0.0
"(3932.817, 2930.688)","(3958.976, 2918.181)",28.995,0.0
"(3958.976, 2918.181)","(3932.817, 2930.688)",28.995,0.0
"(847.441, 809.458)","(851.115, 838.292)",29.067,0.0
"(917.233, 1594.989)","(926.0, 1622.888)",29.244,0.0
"(1009.116, 1354.42)","(1007.864, 1324.864)",29.583,0.0
"(1009.247, 835.636)","(1026.632, 811.461)",29.777,0.0
"(1073.928, 1170.804)","(1047.882, 1185.355)",29.835,0.0
"(1040.88, 966.64)","(1058.654, 990.679)",29.896,0.0
"(1058.654, 990.679)","(1040.88, 966.64)",29.896,0.0
"(1056.156, 817.938)","(1026.632, 811.461)",30.226,0.0
"(1360.457, 1527.586)","(1339.189, 1506.041)",30.274,0.0
"(1339.189, 1506.041)","(1360.457, 1527.586)",30.274,0.0
"(943.286, 1309.9)","(965.118, 1288.926)",30.274,0.0
"(2861.0, 1754.0)","(2872.364, 1782.091)",30.303,0.0
"(2872.364, 1782.091)","(2861.0, 1754.0)",30.303,0.0
"(3543.593, 2019.5)","(3574.0, 2018.0)",30.444,0.0
"(3574.0, 2018.0)","(3543.593, 2019.5)",30.444,0.0
"(3992.0, 3142.277)","(3964.068, 3154.699)",30.57,0.0
"(3397.44, 3262.6)","(3378.34, 3286.856)",30.873,0.0
"(873.833, 1497.111)","(868.245, 1527.649)",31.045,0.0
"(947.721, 1837.836)","(919.437, 1824.883)",31.109,0.0
"(898.0, 1864.221)","(894.13, 1833.217)",31.245,0.0
"(770.259, 1178.568)","(777.424, 1209.071)",31.333,0.0
"(2915.952, 1996.419)","(2943.284, 2011.98)",31.451,0.0
"(655.25, 645.6)","(678.564, 624.16)",31.674,0.0
"(678.564, 624.16)","(655.25, 645.6)",31.674,0.0
"(3650.535, 2988.944)","(3651.518, 3020.94)",32.011,0.0
"(1659.391, 1742.0)","(1690.275, 1750.875)",32.134,0.0
"(3469.695, 2513.171)","(3496.264, 2531.319)",32.175,0.0
"(842.5, 1489.5)","(873.833, 1497.111)",32.244,0.0
"(3863.802, 2645.907)","(3858.409, 2613.466)",32.886,0.0
"(1301.427, 748.464)","(1334.337, 745.272)",33.064,0.0
"(1334.337, 745.272)","(1301.427, 748.464)",33.064,0.0
"(3241.12, 2823.12)","(3261.5, 2797.0)",33.13,0.0
"(3261.5, 2797.0)","(3241.12, 2823.12)",33.13,0.0
"(1480.903, 1696.028)","(1476.488, 1663.19)",33.133,0.0
"(1476.488, 1663.19)","(1480.903, 1696.028)",33.133,0.0
"(2893.625, 1748.0)","(2861.0, 1754.0)",33.172,0.0
"(1045.5, 749.432)","(1013.302, 741.219)",33.229,0.0
"(3901.262, 2646.8)","(3884.171, 2618.057)",33.44,0.0
"(3947.037, 2886.787)","(3958.976, 2918.181)",33.588,0.0
"(3839.634, 3261.268)","(3868.474, 3278.569)",33.631,0.0
"(916.163, 1289.848)","(943.286, 1309.9)",33.73,0.0
"(1448.143, 1704.893)","(1480.903, 1696.028)",33.938,0.0
"(3210.254, 1874.087)","(3236.73, 1852.303)",34.286,0.0
"(3922.308, 2617.374)","(3891.648, 2600.657)",34.921,0.0
"(3485.956, 3162.538)","(3515.547, 3143.434)",35.222,0.0
"(1017.406, 1650.266)","(998.638, 1620.191)",35.451,0.0
"(2546.368, 1533.368)","(2517.567, 1554.104)",35.489,0.0
"(2517.567, 1554.104)","(2546.368, 1533.368)",35.489,0.0
"(1888.689, 1880.267)","(1879.957, 1915.057)",35.869,0.0
"(951.293, 838.345)","(970.404, 807.292)",36.463,0.0
"(1084.861, 780.535)","(1079.45, 744.212)",36.724,0.0
"(3369.378, 3238.537)","(3397.44, 3262.6)",36.966,0.0
"(3238.81, 3027.671)","(3263.5, 3000.053)",37.045,0.0
"(3464.857, 3131.77)","(3485.956, 3162.538)",37.307,0.0
"(1010.403, 1177.083)","(1044.371, 1161.243)",37.48,0.0
"(1880.266, 1795.125)","(1918.061, 1795.152)",37.795,0.0
"(3506.57, 2808.779)","(3479.0, 2836.0)",38.744,0.0
"(799.435, 536.109)","(822.216, 567.703)",38.951,0.0
"(3173.83, 1859.73)","(3210.254, 1874.087)",39.151,0.0
"(3811.476, 2577.825)","(3850.297, 2571.945)",39.264,0.0
"(1692.358, 1248.679)","(1650.614, 1242.265)",42.234,0.0
"(1650.614, 1242.265)","(1692.358, 1248.679)",42.234,0.0
"(615.5, 628.756)","(655.25, 645.6)",43.172,0.0
"(784.217, 495.435)","(799.435, 536.109)",43.428,0.0
"(3971.789, 3205.211)","(3955.106, 3164.602)",43.902,0.0
"(3619.033, 2947.883)","(3590.088, 2983.735)",46.078,0.0
"(2415.0, 3103.0)","(2409.213, 3149.468)",46.827,0.0
"(3127.466, 1903.182)","(3139.769, 1948.692)",47.144,0.0
"(1432.673, 1569.436)","(1437.571, 1522.365)",47.325,0.0
"(1437.571, 1522.365)","(1432.673, 1569.436)",47.325,0.0
"(1041.97, 1691.061)","(1017.406, 1650.266)",47.62,0.0
"(2927.556, 1782.272)","(2893.625, 1748.0)",48.227,0.0
"(3943.72, 3269.288)","(3895.458, 3277.048)",48.882,0.0
"(3904.283, 3186.681)","(3931.172, 3145.793)",48.937,0.0
"(3362.479, 1894.604)","(3314.529, 1904.713)",49.004,0.0
"(3314.529, 1904.713)","(3362.479, 1894.604)",49.004,0.0
"(2503.19, 1506.488)","(2517.567, 1554.104)",49.739,0.0
"(1863.5, 1408.5)","(1818.603, 1383.849)",51.219,0.0
"(1818.603, 1383.849)","(1863.5, 1408.5)",51.219,0.0
"(1481.0, 1551.0)","(1432.673, 1569.436)",51.724,0.0
"(1121.0, 1192.792)","(1073.928, 1170.804)",51.954,0.0
"(2481.302, 1592.25)","(2517.567, 1554.104)",52.633,0.0
"(3451.184, 3055.737)","(3483.132, 3098.329)",53.242,0.0
"(3859.768, 2699.92)","(3863.802, 2645.907)",54.163,0.0
"(1409.163, 1667.0)","(1448.143, 1704.893)",54.363,0.0
"(3326.985, 3061.818)","(3301.506, 3013.078)",54.998,0.0
"(987.112, 983.899)","(1040.88, 966.64)",56.47,0.0
"(3407.281, 3107.552)","(3464.857, 3131.77)",62.462,0.0
"(2418.973, 2986.938)","(2353.214, 3009.536)",69.534,0.0
"(2353.214, 3009.536)","(2418.973, 2986.938)",69.534,0.0
"(3886.171, 2982.427)","(3932.817, 2930.688)",69.662,0.0
"(2643.953, 2294.766)","(2589.534, 2339.175)",70.239,0.0
"(2589.534, 2339.175)","(2643.953, 2294.766)",70.239,0.0
"(1483.602, 1469.024)","(1437.571, 1522.365)",70.456,0.0
"(3535.133, 2089.833)","(3543.593, 2019.5)",70.84,0.0
"(3768.94, 3350.518)","(3830.28, 3314.989)",70.887,0.0
"(3008.682, 1868.965)","(3035.721, 1938.955)",75.031,0.0
"(3423.733, 2451.178)","(3469.695, 2513.171)",77.173,0.0
"(3757.629, 2648.952)","(3734.488, 2571.683)",80.66,0.0
"(2920.385, 1662.75)","(2893.625, 1748.0)",89.351,0.0
"(2857.613, 2065.717)","(2915.952, 1996.419)",90.585,0.0
"(3877.218, 2402.552)","(3775.633, 2376.19)",104.95,0.0
"(3081.021, 2963.144)","(3003.044, 3051.176)",117.601,0.0
"(3763.0, 2912.0)","(3650.535, 2988.944)",136.267,0.0
"(2047.828, 1940.362)","(1908.532, 1915.709)",141.461,0.0
"(3603.4, 3302.145)","(3455.362, 3250.714)",156.718,0.0
"(2299.916, 1437.205)","(2149.0, 1355.0)",171.853,0.0
"(3395.389, 2198.389)","(3535.133, 2089.833)",176.954,0.0
"(495.5, 824.5)","(567.433, 1010.041)",198.997,0.0
"(172.79, 54.086)","(807.0, 399.0)",721.934,0.0
