og_coord,starfish_coord,dist
"(3940.0, 2736.0)","(3827.143, 2871.468)",176.319
"(899.0, 9498.0)","(724.535, 9530.075)",177.389
"(917.0, 9678.0)","(1085.468, 9733.656)",177.423
"(1212.0, 9564.0)","(1337.944, 9437.619)",178.421
"(3795.0, 2695.0)","(3827.143, 2871.468)",179.371
"(2678.0, 4489.0)","(2645.663, 4312.537)",179.401
"(3648.0, 2861.0)","(3827.143, 2871.468)",179.449
"(979.0, 8551.0)","(1105.026, 8421.492)",180.707
"(3512.0, 4973.0)","(3339.082, 5025.514)",180.716
"(980.0, 9883.0)","(1085.468, 9733.656)",182.831
"(2628.0, 4496.0)","(2645.663, 4312.537)",184.311
"(1286.0, 8457.0)","(1105.026, 8421.492)",184.425
"(1208.0, 9569.0)","(1337.944, 9437.619)",184.787
"(3941.0, 2725.0)","(3827.143, 2871.468)",185.516
"(4260.0, 1525.0)","(4287.645, 1341.5)",185.571
"(1217.0, 9599.0)","(1085.468, 9733.656)",188.236
"(1171.0, 8244.0)","(1105.026, 8421.492)",189.357
"(4750.0, 2386.0)","(4900.165, 2270.505)",189.443
"(793.0, 9798.0)","(768.985, 9986.132)",189.659
"(1356.0, 9248.0)","(1337.944, 9437.619)",190.477
"(4160.0, 1483.0)","(4287.645, 1341.5)",190.566
"(956.0, 9592.0)","(1085.468, 9733.656)",191.907
"(3853.0, 3114.0)","(3995.164, 3247.515)",195.03
"(1278.0, 9766.0)","(1085.468, 9733.656)",195.23
"(1301.0, 8428.0)","(1105.026, 8421.492)",196.082
"(976.0, 8220.0)","(884.555, 8045.446)",197.057
"(3807.0, 3309.0)","(3995.164, 3247.515)",197.955
"(5080.0, 2361.0)","(4900.165, 2270.505)",201.321
"(1150.0, 9361.0)","(1337.944, 9437.619)",202.962
"(3509.0, 4912.0)","(3339.082, 5025.514)",204.347
"(963.0, 7855.0)","(884.555, 8045.446)",205.969
"(3850.0, 3077.0)","(3827.143, 2871.468)",206.799
"(955.0, 9572.0)","(1085.468, 9733.656)",207.737
"(2838.0, 4392.0)","(2645.663, 4312.537)",208.105
"(1123.0, 9526.0)","(1085.468, 9733.656)",211.021
"(974.0, 9923.0)","(768.985, 9986.132)",214.515
"(1790.0, 6221.0)","(1737.105, 6010.526)",217.019
"(1206.0, 8228.0)","(1105.026, 8421.492)",218.254
"(3504.0, 4882.0)","(3339.082, 5025.514)",218.619
"(3818.0, 3380.0)","(3995.164, 3247.515)",221.222
"(969.0, 8597.0)","(1105.026, 8421.492)",222.05
"(3981.0, 3471.0)","(3995.164, 3247.515)",223.933
"(1125.0, 9508.0)","(1337.944, 9437.619)",224.274
"(3996.0, 3023.0)","(3995.164, 3247.515)",224.517
"(3670.0, 3034.0)","(3827.143, 2871.468)",226.076
"(4069.0, 3465.0)","(3995.164, 3247.515)",229.677
"(3955.0, 3474.0)","(3995.164, 3247.515)",230.019
"(1787.0, 6237.0)","(1737.105, 6010.526)",231.905
"(2870.0, 4376.0)","(2645.663, 4312.537)",233.141
"(1315.0, 8320.0)","(1105.026, 8421.492)",233.216
"(1320.0, 9674.0)","(1337.944, 9437.619)",237.061
"(2447.0, 4442.0)","(2645.663, 4312.537)",237.124
"(2851.0, 4440.0)","(2645.663, 4312.537)",241.682
"(3673.0, 3060.0)","(3827.143, 2871.468)",243.525
"(841.0, 9752.0)","(768.985, 9986.132)",244.957
"(2130.0, 5862.0)","(1897.125, 5782.942)",245.929
"(4661.0, 2332.0)","(4900.165, 2270.505)",246.944
"(4144.0, 1543.0)","(4287.645, 1341.5)",247.459
"(1355.0, 9190.0)","(1337.944, 9437.619)",248.206
"(1072.0, 9982.0)","(1085.468, 9733.656)",248.709
"(869.0, 9325.0)","(724.535, 9530.075)",250.85
"(3779.0, 3375.0)","(3995.164, 3247.515)",250.957
"(3726.0, 3102.0)","(3827.143, 2871.468)",251.744
"(3997.0, 2683.0)","(3827.143, 2871.468)",253.716
"(3087.0, 4987.0)","(3339.082, 5025.514)",255.007
"(2900.0, 4279.0)","(2645.663, 4312.537)",256.539
"(3575.0, 2919.0)","(3827.143, 2871.468)",256.584
"(4672.0, 2389.0)","(4900.165, 2270.505)",257.1
"(3593.0, 2765.0)","(3827.143, 2871.468)",257.213
"(3654.0, 3062.0)","(3827.143, 2871.468)",257.451
"(4717.0, 2089.0)","(4900.165, 2270.505)",257.863
"(1242.0, 8203.0)","(1105.026, 8421.492)",257.877
"(990.0, 9494.0)","(1085.468, 9733.656)",257.971
"(5023.0, 2043.0)","(4900.165, 2270.505)",258.548
"(970.0, 9447.0)","(724.535, 9530.075)",259.142
"(1097.0, 9341.0)","(1337.944, 9437.619)",259.594
"(3082.0, 5064.0)","(3339.082, 5025.514)",259.947
"(3173.0, 4824.0)","(3339.082, 5025.514)",261.134
"(2697.0, 4569.0)","(2645.663, 4312.537)",261.551
"(1896.0, 6656.0)","(1657.095, 6549.259)",261.666
"(2687.0, 4571.0)","(2645.663, 4312.537)",261.748
"(1333.0, 8554.0)","(1105.026, 8421.492)",263.686
"(4636.0, 2274.0)","(4900.165, 2270.505)",264.188
"(3287.0, 5286.0)","(3339.082, 5025.514)",265.642
"(1871.0, 6390.0)","(1657.095, 6549.259)",266.681
"(1148.0, 8097.0)","(884.555, 8045.446)",268.442
"(1924.0, 6251.0)","(1897.125, 5982.967)",269.377
"(2154.0, 5865.0)","(1897.125, 5782.942)",269.663
"(1828.0, 6759.0)","(1657.095, 6549.259)",270.555
"(5052.0, 2495.0)","(4900.165, 2270.505)",271.02
"(919.0, 7776.0)","(884.555, 8045.446)",271.639
"(3213.0, 5269.0)","(3339.082, 5025.514)",274.194
"(5024.0, 2022.0)","(4900.165, 2270.505)",277.651
"(4010.0, 1352.0)","(4287.645, 1341.5)",277.843
"(4667.0, 2434.0)","(4900.165, 2270.505)",284.775
"(1155.0, 8138.0)","(884.555, 8045.446)",285.844
"(2705.0, 4593.0)","(2645.663, 4312.537)",286.671
"(3675.0, 3115.0)","(3827.143, 2871.468)",287.15
"(4827.0, 1990.0)","(4900.165, 2270.505)",289.89
"(2176.0, 5869.0)","(1897.125, 5782.942)",291.851
"(3079.0, 5164.0)","(3339.082, 5025.514)",294.654
"(3791.0, 2579.0)","(3827.143, 2871.468)",294.693
"(1401.0, 8426.0)","(1105.026, 8421.492)",296.008
"(1179.0, 8078.0)","(884.555, 8045.446)",296.239
"(3443.0, 5303.0)","(3339.082, 5025.514)",296.306
"(3194.0, 5284.0)","(3339.082, 5025.514)",296.418
"(5103.0, 2053.0)","(4900.165, 2270.505)",297.406
"(3528.0, 2892.0)","(3827.143, 2871.468)",299.847
"(2197.0, 5777.0)","(1897.125, 5782.942)",299.934
"(1154.0, 7913.0)","(884.555, 8045.446)",300.237
"(5138.0, 2457.0)","(4900.165, 2270.505)",302.235
"(5044.0, 2003.0)","(4900.165, 2270.505)",303.723
"(3923.0, 2579.0)","(3827.143, 2871.468)",307.776
"(3561.0, 2716.0)","(3827.143, 2871.468)",308.225
"(1865.0, 6778.0)","(1657.095, 6549.259)",309.107
"(3458.0, 4738.0)","(3339.082, 5025.514)",311.136
"(5059.0, 2539.0)","(4900.165, 2270.505)",311.959
"(4940.0, 1957.0)","(4900.165, 2270.505)",316.026
"(1387.0, 8565.0)","(1105.026, 8421.492)",316.392
"(5075.0, 2535.0)","(4900.165, 2270.505)",317.057
"(3300.0, 5342.0)","(3339.082, 5025.514)",318.89
"(1944.0, 6406.0)","(1657.095, 6549.259)",320.683
"(4691.0, 2027.0)","(4900.165, 2270.505)",321.006
"(1202.0, 7994.0)","(884.555, 8045.446)",321.587
"(711.0, 7773.0)","(884.555, 8045.446)",323.03
"(5118.0, 2511.0)","(4900.165, 2270.505)",324.484
"(2881.0, 4089.0)","(2645.663, 4312.537)",324.58
"(5057.0, 2557.0)","(4900.165, 2270.505)",326.614
"(2220.0, 5733.0)","(1897.125, 5782.942)",326.715
"(1881.0, 6789.0)","(1657.095, 6549.259)",328.038
"(4207.0, 1664.0)","(4287.645, 1341.5)",332.43
"(1252.0, 8123.0)","(1105.026, 8421.492)",332.714
"(4023.0, 2601.0)","(3827.143, 2871.468)",333.935
"(3653.0, 4910.0)","(3339.082, 5025.514)",334.497
"(3854.0, 2538.0)","(3827.143, 2871.468)",334.548
"(3008.0, 5084.0)","(3339.082, 5025.514)",336.208
"(2942.0, 4152.0)","(2645.663, 4312.537)",337.028
"(3121.0, 5283.0)","(3339.082, 5025.514)",337.43
"(4633.0, 2479.0)","(4900.165, 2270.505)",338.891
"(1392.0, 8240.0)","(1105.026, 8421.492)",339.549
"(3553.0, 5290.0)","(3339.082, 5025.514)",340.167
"(732.0, 7737.0)","(884.555, 8045.446)",344.11
"(4506.0, 1609.0)","(4287.645, 1341.5)",345.304
"(4029.0, 1112.0)","(4287.645, 1341.5)",345.785
"(2243.0, 5792.0)","(1897.125, 5782.942)",345.994
"(3682.0, 5075.0)","(3339.082, 5025.514)",346.47
"(4047.0, 1091.0)","(4287.645, 1341.5)",347.362
"(1434.0, 8309.0)","(1105.026, 8421.492)",347.676
"(845.0, 9203.0)","(724.535, 9530.075)",348.554
"(3627.0, 4829.0)","(3339.082, 5025.514)",348.589
"(1020.0, 9288.0)","(1337.944, 9437.619)",351.389
"(3072.0, 5254.0)","(3339.082, 5025.514)",351.481
"(3995.0, 2561.0)","(3827.143, 2871.468)",352.94
"(667.0, 7767.0)","(884.555, 8045.446)",353.359
"(2225.0, 5651.0)","(1897.125, 5782.942)",353.427
"(3479.0, 2800.0)","(3827.143, 2871.468)",355.403
"(1195.0, 7872.0)","(884.555, 8045.446)",355.612
"(963.0, 9265.0)","(724.535, 9530.075)",356.553
"(886.0, 8708.0)","(1105.026, 8421.492)",360.637
"(2441.0, 4613.0)","(2645.663, 4312.537)",363.545
"(1250.0, 8756.0)","(1105.026, 8421.492)",364.572
"(3666.0, 5187.0)","(3339.082, 5025.514)",364.627
"(2867.0, 4603.0)","(2645.663, 4312.537)",365.183
"(3298.0, 5389.0)","(3339.082, 5025.514)",365.8
"(3655.0, 4837.0)","(3339.082, 5025.514)",367.888
"(3769.0, 2508.0)","(3827.143, 2871.468)",368.089
"(863.0, 9188.0)","(724.535, 9530.075)",369.036
"(3457.0, 2865.0)","(3827.143, 2871.468)",370.2
"(1068.0, 7722.0)","(884.555, 8045.446)",371.846
"(3676.0, 4868.0)","(3339.082, 5025.514)",371.92
"(3067.0, 5281.0)","(3339.082, 5025.514)",373.231
"(1225.0, 7892.0)","(884.555, 8045.446)",373.428
"(4936.0, 1898.0)","(4900.165, 2270.505)",374.225
"(2264.0, 5704.0)","(1897.125, 5782.942)",375.272
"(4036.0, 1063.0)","(4287.645, 1341.5)",375.35
"(2946.0, 4083.0)","(2645.663, 4312.537)",378.007
"(3864.0, 2495.0)","(3827.143, 2871.468)",378.268
"(4001.0, 1093.0)","(4287.645, 1341.5)",379.365
"(3471.0, 5387.0)","(3339.082, 5025.514)",384.804
"(1332.0, 8109.0)","(1105.026, 8421.492)",386.223
"(1234.0, 8788.0)","(1105.026, 8421.492)",388.539
"(4067.0, 1021.0)","(4287.645, 1341.5)",389.107
"(2565.0, 4694.0)","(2645.663, 4312.537)",389.898
"(3437.0, 2871.0)","(3827.143, 2871.468)",390.143
"(943.0, 9206.0)","(724.535, 9530.075)",390.834
"(3998.0, 1079.0)","(4287.645, 1341.5)",390.897
"(2287.0, 5712.0)","(1897.125, 5782.942)",396.277
"(3822.0, 2473.0)","(3827.143, 2871.468)",398.501
"(3597.0, 3291.0)","(3995.164, 3247.515)",400.532
"(2419.0, 4645.0)","(2645.663, 4312.537)",402.378
"(1309.0, 9035.0)","(1337.944, 9437.619)",403.658
"(3522.0, 3137.0)","(3827.143, 2871.468)",404.499
"(1402.0, 8698.0)","(1105.026, 8421.492)",405.771
"(1511.0, 8400.0)","(1105.026, 8421.492)",406.542
"(1144.0, 8827.0)","(1105.026, 8421.492)",407.377
"(3831.0, 3622.0)","(3995.164, 3247.515)",408.887
"(3685.0, 5246.0)","(3339.082, 5025.514)",410.211
"(4466.0, 1711.0)","(4287.645, 1341.5)",410.293
"(5092.0, 1907.0)","(4900.165, 2270.505)",411.019
"(1102.0, 9096.0)","(1337.944, 9437.619)",415.178
"(884.0, 8774.0)","(1105.026, 8421.492)",416.07
"(2565.0, 4721.0)","(2645.663, 4312.537)",416.351
"(3862.0, 2456.0)","(3827.143, 2871.468)",416.928
"(3741.0, 5143.0)","(3339.082, 5025.514)",418.737
"(5147.0, 1929.0)","(4900.165, 2270.505)",421.371
"(3430.0, 3019.0)","(3827.143, 2871.468)",423.661
"(2315.0, 5713.0)","(1897.125, 5782.942)",423.688
"(1020.0, 9157.0)","(1337.944, 9437.619)",424.07
"(5171.0, 1944.0)","(4900.165, 2270.505)",424.214
"(1530.0, 8417.0)","(1105.026, 8421.492)",424.998
"(1356.0, 8766.0)","(1105.026, 8421.492)",426.232
"(3749.0, 4907.0)","(3339.082, 5025.514)",426.706
"(4736.0, 1876.0)","(4900.165, 2270.505)",427.299
"(2489.0, 4712.0)","(2645.663, 4312.537)",429.085
"(3738.0, 4867.0)","(3339.082, 5025.514)",429.258
"(2932.0, 4886.0)","(3339.082, 5025.514)",430.325
"(2327.0, 5805.0)","(1897.125, 5782.942)",430.441
"(3768.0, 5074.0)","(3339.082, 5025.514)",431.65
"(1188.0, 9030.0)","(1337.944, 9437.619)",434.323
"(4238.0, 1775.0)","(4287.645, 1341.5)",436.333
"(2002.0, 6818.0)","(1657.095, 6549.259)",437.243
"(2902.0, 5062.0)","(3339.082, 5025.514)",438.602
"(3765.0, 5147.0)","(3339.082, 5025.514)",442.905
"(1255.0, 9001.0)","(1337.944, 9437.619)",444.428
"(1336.0, 8806.0)","(1105.026, 8421.492)",448.548
"(868.0, 9102.0)","(724.535, 9530.075)",451.476
"(4829.0, 1823.0)","(4900.165, 2270.505)",453.128
"(4593.0, 1936.0)","(4900.165, 2270.505)",454.141
"(3780.0, 4916.0)","(3339.082, 5025.514)",454.315
"(2940.0, 4659.0)","(2645.663, 4312.537)",454.611
"(3502.0, 3192.0)","(3827.143, 2871.468)",456.573
"(1051.0, 8876.0)","(1105.026, 8421.492)",457.708
"(2567.0, 3861.0)","(2645.663, 4312.537)",458.338
"(2904.0, 5173.0)","(3339.082, 5025.514)",459.4
"(3678.0, 3583.0)","(3995.164, 3247.515)",461.674
"(1015.0, 9107.0)","(1337.944, 9437.619)",462.171
"(3413.0, 2661.0)","(3827.143, 2871.468)",464.555
"(3418.0, 2649.0)","(3827.143, 2871.468)",465.715
"(3788.0, 5150.0)","(3339.082, 5025.514)",465.858
"(2356.0, 4679.0)","(2645.663, 4312.537)",467.119
"(4567.0, 1943.0)","(4900.165, 2270.505)",467.181
"(2355.0, 5683.0)","(1897.125, 5782.942)",468.655
"(2366.0, 5763.0)","(1897.125, 5782.942)",469.299
"(2327.0, 4659.0)","(2645.663, 4312.537)",470.726
"(3501.0, 3217.0)","(3827.143, 2871.468)",475.144
"(2994.0, 3986.0)","(2645.663, 4312.537)",477.457
"(470.0, 7808.0)","(884.555, 8045.446)",477.741
"(2883.0, 4880.0)","(3339.082, 5025.514)",478.733
"(3018.0, 4011.0)","(2645.663, 4312.537)",479.124
"(4425.0, 2184.0)","(4900.165, 2270.505)",482.975
"(1151.0, 8903.0)","(1105.026, 8421.492)",483.698
"(1329.0, 8851.0)","(1105.026, 8421.492)",484.398
"(2888.0, 5210.0)","(3339.082, 5025.514)",487.35
"(3892.0, 3725.0)","(3995.164, 3247.515)",488.503
"(1573.0, 8562.0)","(1105.026, 8421.492)",488.612
"(4823.0, 1788.0)","(4900.165, 2270.505)",488.636
"(959.0, 8888.0)","(1105.026, 8421.492)",488.829
"(4410.0, 1817.0)","(4287.645, 1341.5)",490.99
"(1488.0, 8729.0)","(1105.026, 8421.492)",491.152
"(2591.0, 4801.0)","(2645.663, 4312.537)",491.512
"(3678.0, 3625.0)","(3995.164, 3247.515)",493.039
"(1526.0, 8680.0)","(1105.026, 8421.492)",494.01
"(2851.0, 4946.0)","(3339.082, 5025.514)",494.516
"(4841.0, 1778.0)","(4900.165, 2270.505)",496.046
"(4985.0, 1781.0)","(4900.165, 2270.505)",496.802
"(893.0, 9062.0)","(724.535, 9530.075)",497.468
"(397.0, 7934.0)","(884.555, 8045.446)",500.13
"(5224.0, 2652.0)","(4900.165, 2270.505)",500.407
"(3880.0, 2370.0)","(3827.143, 2871.468)",504.246
"(2419.0, 4763.0)","(2645.663, 4312.537)",504.275
"(1916.0, 6982.0)","(1657.095, 6549.259)",504.278
"(5141.0, 1827.0)","(4900.165, 2270.505)",504.676
"(3439.0, 2545.0)","(3827.143, 2871.468)",507.185
"(4425.0, 1832.0)","(4287.645, 1341.5)",509.369
"(3144.0, 4207.0)","(2645.663, 4312.537)",509.39
"(1248.0, 8935.0)","(1337.944, 9437.619)",510.603
"(3060.0, 5454.0)","(3339.082, 5025.514)",511.358
"(3592.0, 4581.0)","(3339.082, 5025.514)",511.43
"(3321.0, 2796.0)","(3827.143, 2871.468)",511.738
"(3315.0, 2808.0)","(3827.143, 2871.468)",516.061
"(2935.0, 3885.0)","(2645.663, 4312.537)",516.24
"(1847.0, 9343.0)","(1337.944, 9437.619)",517.775
"(3419.0, 3193.0)","(3827.143, 2871.468)",519.58
"(3493.0, 2468.0)","(3827.143, 2871.468)",523.868
"(4671.0, 1798.0)","(4900.165, 2270.505)",525.145
"(3389.0, 3161.0)","(3827.143, 2871.468)",525.165
"(1599.0, 8607.0)","(1105.026, 8421.492)",527.659
"(2607.0, 4839.0)","(2645.663, 4312.537)",527.881
"(3721.0, 4661.0)","(3339.082, 5025.514)",527.951
"(3866.0, 2344.0)","(3827.143, 2871.468)",528.897
"(2829.0, 4812.0)","(2645.663, 4312.537)",532.049
"(2408.0, 5632.0)","(1897.125, 5782.942)",532.707
"(373.0, 7892.0)","(884.555, 8045.446)",534.073
"(861.0, 8900.0)","(1105.026, 8421.492)",537.139
"(4383.0, 2123.0)","(4900.165, 2270.505)",537.789
"(4392.0, 2077.0)","(4900.165, 2270.505)",543.761
"(1868.0, 9308.0)","(1337.944, 9437.619)",545.674
"(2794.0, 5065.0)","(3339.082, 5025.514)",546.51
"(4366.0, 2391.0)","(4900.165, 2270.505)",547.587
"(4359.0, 2365.0)","(4900.165, 2270.505)",549.353
"(1962.0, 7009.0)","(1657.095, 6549.259)",551.66
"(4351.0, 2210.0)","(4900.165, 2270.505)",552.488
"(1786.0, 7087.0)","(1657.095, 6549.259)",552.975
"(2692.0, 4865.0)","(2645.663, 4312.537)",554.403
"(2794.0, 4924.0)","(3339.082, 5025.514)",554.454
"(904.0, 9005.0)","(724.535, 9530.075)",554.898
"(3654.0, 2343.0)","(3827.143, 2871.468)",556.109
"(858.0, 8921.0)","(1105.026, 8421.492)",557.252
"(3655.0, 3689.0)","(3995.164, 3247.515)",557.333
"(2782.0, 5002.0)","(3339.082, 5025.514)",557.578
"(1890.0, 9344.0)","(1337.944, 9437.619)",559.938
"(3319.0, 2636.0)","(3827.143, 2871.468)",560.049
"(3145.0, 4055.0)","(2645.663, 4312.537)",561.839
"(3483.0, 4481.0)","(3339.082, 5025.514)",563.212
"(1625.0, 8640.0)","(1105.026, 8421.492)",564.02
"(3604.0, 3656.0)","(3995.164, 3247.515)",565.57
"(4038.0, 3812.0)","(3995.164, 3247.515)",566.108
"(868.0, 8939.0)","(1105.026, 8421.492)",569.206
"(3702.0, 4586.0)","(3339.082, 5025.514)",569.984
"(4438.0, 1936.0)","(4900.165, 2270.505)",570.517
"(3936.0, 2310.0)","(3827.143, 2871.468)",571.923
"(3035.0, 3890.0)","(2645.663, 4312.537)",574.561
"(2910.0, 3801.0)","(2645.663, 4312.537)",575.799
"(3650.0, 4540.0)","(3339.082, 5025.514)",576.536
"(2769.0, 5128.0)","(3339.082, 5025.514)",579.221
"(3331.0, 2571.0)","(3827.143, 2871.468)",580.034
"(3591.0, 2331.0)","(3827.143, 2871.468)",589.804
"(3753.0, 2284.0)","(3827.143, 2871.468)",592.128
"(2337.0, 4819.0)","(2645.663, 4312.537)",593.108
"(2960.0, 3807.0)","(2645.663, 4312.537)",595.294
"(3564.0, 2337.0)","(3827.143, 2871.468)",595.735
"(3387.0, 2469.0)","(3827.143, 2871.468)",596.411
"(1962.0, 7065.0)","(1657.095, 6549.259)",599.129
"(1938.0, 9404.0)","(1337.944, 9437.619)",600.997
"(3580.0, 2317.0)","(3827.143, 2871.468)",607.054
"(619.0, 8931.0)","(724.535, 9530.075)",608.3
"(538.0, 8950.0)","(724.535, 9530.075)",609.329
"(3487.0, 2365.0)","(3827.143, 2871.468)",610.088
"(4299.0, 2163.0)","(4900.165, 2270.505)",610.702
"(3870.0, 5331.0)","(3339.082, 5025.514)",612.532
"(1331.0, 7624.0)","(884.555, 8045.446)",613.946
"(3201.0, 4044.0)","(2645.663, 4312.537)",616.856
"(3295.0, 2558.0)","(3827.143, 2871.468)",617.607
"(2902.0, 5463.0)","(3339.082, 5025.514)",618.413
"(3474.0, 3587.0)","(3995.164, 3247.515)",621.982
"(1901.0, 7126.0)","(1657.095, 6549.259)",626.195
"(3333.0, 2481.0)","(3827.143, 2871.468)",629.796
"(2463.0, 4916.0)","(2645.663, 4312.537)",630.502
"(3356.0, 3293.0)","(3827.143, 2871.468)",632.191
"(2706.0, 5105.0)","(3339.082, 5025.514)",638.052
"(2497.0, 5565.0)","(1897.125, 5782.942)",638.239
"(4124.0, 2306.0)","(3827.143, 2871.468)",638.653
"(3852.0, 2232.0)","(3827.143, 2871.468)",639.951
"(3822.0, 4604.0)","(3339.082, 5025.514)",641.002
"(2709.0, 3673.0)","(2645.663, 4312.537)",642.666
"(2786.0, 5359.0)","(3339.082, 5025.514)",645.843
"(3898.0, 4699.0)","(3339.082, 5025.514)",647.303
"(3979.0, 2239.0)","(3827.143, 2871.468)",650.443
"(606.0, 8888.0)","(724.535, 9530.075)",652.925
"(1997.0, 7108.0)","(1657.095, 6549.259)",654.008
"(2767.0, 5348.0)","(3339.082, 5025.514)",656.715
"(1940.0, 9172.0)","(1337.944, 9437.619)",658.046
"(4241.0, 2295.0)","(4900.165, 2270.505)",659.62
"(1684.0, 8876.0)","(1337.944, 9437.619)",659.675
"(3355.0, 3413.0)","(3995.164, 3247.515)",661.207
"(2721.0, 5271.0)","(3339.082, 5025.514)",665.048
"(3419.0, 3581.0)","(3995.164, 3247.515)",665.716
"(2540.0, 4970.0)","(2645.663, 4312.537)",665.9
"(3415.0, 3576.0)","(3995.164, 3247.515)",666.703
"(3486.0, 2296.0)","(3827.143, 2871.468)",668.986
"(3712.0, 2212.0)","(3827.143, 2871.468)",669.445
"(3198.0, 3930.0)","(2645.663, 4312.537)",671.871
"(3834.0, 5484.0)","(3339.082, 5025.514)",674.65
"(2440.0, 5382.0)","(1897.125, 5782.942)",674.884
"(3245.0, 2529.0)","(3827.143, 2871.468)",675.407
"(2619.0, 4988.0)","(2645.663, 4312.537)",675.989
"(4081.0, 2243.0)","(3827.143, 2871.468)",677.802
"(1724.0, 8880.0)","(1337.944, 9437.619)",678.217
"(2505.0, 5480.0)","(1897.125, 5782.942)",679.18
"(4221.0, 2265.0)","(4900.165, 2270.505)",679.187
"(3250.0, 2505.0)","(3827.143, 2871.468)",683.661
"(3368.0, 3522.0)","(3995.164, 3247.515)",684.6
"(3321.0, 3372.0)","(3995.164, 3247.515)",685.561
"(3260.0, 4008.0)","(2645.663, 4312.537)",685.677
"(2546.0, 5561.0)","(1897.125, 5782.942)",685.782
"(3670.0, 4423.0)","(3339.082, 5025.514)",687.408
"(3248.0, 2498.0)","(3827.143, 2871.468)",689.119
"(2774.0, 5420.0)","(3339.082, 5025.514)",689.157
"(3182.0, 3875.0)","(2645.663, 4312.537)",692.168
