og_coord,starfish_coord,dist
"(2331, 1892)","(2325.0, 1849.0)",43.417
"(2213, 1509)","(2254.0, 1525.0)",44.011
"(3245, 3026)","(3234.0, 3069.0)",44.385
"(1900, 3695)","(1867.0, 3665.0)",44.598
"(1639, 3663)","(1599.0, 3642.0)",45.177
"(2397, 1983)","(2354.0, 1969.0)",45.222
"(2035, 3015)","(2076.0, 2995.0)",45.618
"(3575, 1916)","(3589.0, 1872.0)",46.174
"(2836, 522)","(2872.0, 493.0)",46.228
"(445, 1874)","(473.0, 1911.0)",46.4
"(2853, 3507)","(2809.0, 3522.0)",46.487
"(2506, 543)","(2479.0, 581.0)",46.615
"(580, 977)","(619.0, 951.0)",46.872
"(2875, 376)","(2836.0, 349.0)",47.434
"(315, 2201)","(318.0, 2153.0)",48.094
"(2937, 1899)","(2934.0, 1947.0)",48.094
"(1877, 2673)","(1829.0, 2679.0)",48.374
"(1365, 3401)","(1317.0, 3407.0)",48.374
"(2487, 2201)","(2499.0, 2154.0)",48.508
"(2050, 3036)","(2076.0, 2995.0)",48.549
"(2352, 3091)","(2309.0, 3065.0)",50.249
"(2745, 1480)","(2706.0, 1512.0)",50.448
"(66, 2053)","(59.0, 2003.0)",50.488
"(87, 191)","(138.0, 189.0)",51.039
"(1888, 2857)","(1894.0, 2806.0)",51.352
"(814, 1569)","(821.0, 1518.0)",51.478
"(318, 209)","(327.0, 158.0)",51.788
"(2489, 1221)","(2515.0, 1266.0)",51.971
"(2541, 3388)","(2521.0, 3436.0)",52.0
"(1382, 3654)","(1371.0, 3603.0)",52.173
"(1819, 2591)","(1856.0, 2554.0)",52.326
"(2559, 1802)","(2565.0, 1854.0)",52.345
"(2494, 2217)","(2519.0, 2263.0)",52.355
"(2240, 2768)","(2210.0, 2725.0)",52.431
"(3185, 2540)","(3134.0, 2527.0)",52.631
"(3409, 2324)","(3444.0, 2364.0)",53.151
"(1750, 658)","(1697.0, 647.0)",54.129
"(3110, 2464)","(3140.0, 2510.0)",54.918
"(1202, 1005)","(1202.0, 1060.0)",55.0
"(1858, 1106)","(1862.0, 1161.0)",55.145
"(3557, 2064)","(3513.0, 2030.0)",55.606
"(2063, 100)","(2063.0, 44.0)",56.0
"(833, 223)","(830.0, 279.0)",56.08
"(2832, 453)","(2872.0, 493.0)",56.569
"(2423, 572)","(2479.0, 581.0)",56.719
"(853, 331)","(830.0, 279.0)",56.859
"(1641, 2971)","(1587.0, 2951.0)",57.585
"(2150, 2334)","(2205.0, 2353.0)",58.189
"(3147, 3629)","(3184.0, 3674.0)",58.258
"(703, 3080)","(656.0, 3045.0)",58.6
"(2673, 3827)","(2630.0, 3787.0)",58.728
"(2367, 1334)","(2333.0, 1286.0)",58.822
"(2899, 1408)","(2951.0, 1380.0)",59.059
"(923, 3387)","(940.0, 3444.0)",59.481
"(3444, 1498)","(3466.0, 1442.0)",60.166
"(3008, 1302)","(2954.0, 1329.0)",60.374
"(2752, 2190)","(2705.0, 2228.0)",60.44
"(3627, 2021)","(3675.0, 1984.0)",60.605
"(1917, 3060)","(1961.0, 3018.0)",60.828
"(455, 2619)","(505.0, 2584.0)",61.033
"(3604, 1769)","(3658.0, 1798.0)",61.294
"(749, 1139)","(805.0, 1114.0)",61.327
"(2077, 2723)","(2097.0, 2781.0)",61.351
"(3695, 506)","(3703.0, 445.0)",61.522
"(2885, 658)","(2844.0, 612.0)",61.62
"(373, 1829)","(382.0, 1768.0)",61.66
"(2088, 205)","(2106.0, 264.0)",61.685
"(1055, 322)","(1079.0, 265.0)",61.847
"(977, 770)","(979.0, 708.0)",62.032
"(3037, 3381)","(3050.0, 3442.0)",62.37
"(2614, 1358)","(2635.0, 1299.0)",62.626
"(1066, 470)","(1092.0, 413.0)",62.65
"(181, 1638)","(200.0, 1698.0)",62.936
"(2626, 2963)","(2676.0, 3002.0)",63.411
"(3651, 1458)","(3694.0, 1411.0)",63.702
"(1829, 288)","(1869.0, 238.0)",64.031
"(1566, 1305)","(1606.0, 1255.0)",64.031
"(3142, 3723)","(3184.0, 3674.0)",64.537
"(767, 265)","(830.0, 279.0)",64.537
"(817, 136)","(788.0, 78.0)",64.846
"(3155, 3616)","(3184.0, 3674.0)",64.846
"(1708, 583)","(1697.0, 647.0)",64.938
"(594, 891)","(619.0, 951.0)",65.0
"(3406, 1467)","(3466.0, 1442.0)",65.0
"(2884, 1105)","(2943.0, 1133.0)",65.307
"(3550, 2162)","(3519.0, 2220.0)",65.765
"(3502, 1586)","(3452.0, 1629.0)",65.947
"(2256, 3107)","(2240.0, 3043.0)",65.97
"(966, 205)","(1000.0, 148.0)",66.37
"(2753, 997)","(2819.0, 987.0)",66.753
"(385, 1843)","(383.0, 1910.0)",67.03
"(1485, 2154)","(1464.0, 2218.0)",67.357
"(3004, 3001)","(3071.0, 3011.0)",67.742
"(3576, 3245)","(3601.0, 3182.0)",67.779
"(3159, 405)","(3133.0, 468.0)",68.154
"(3605, 2643)","(3597.0, 2575.0)",68.469
"(3208, 2519)","(3140.0, 2510.0)",68.593
"(2773, 2238)","(2705.0, 2228.0)",68.731
"(3261, 342)","(3205.0, 302.0)",68.819
"(534, 2940)","(466.0, 2929.0)",68.884
"(1703, 1508)","(1763.0, 1474.0)",68.964
"(2392, 77)","(2461.0, 77.0)",69.0
"(1247, 61)","(1180.0, 44.0)",69.123
"(1331, 1362)","(1366.0, 1302.0)",69.462
"(2743, 1059)","(2733.0, 1128.0)",69.721
"(2357, 3622)","(2423.0, 3599.0)",69.893
"(2666, 7)","(2726.0, 43.0)",69.971
"(2995, 1079)","(2969.0, 1014.0)",70.007
"(2353, 892)","(2422.0, 904.0)",70.036
"(3067, 1568)","(3019.0, 1619.0)",70.036
"(1432, 1326)","(1366.0, 1302.0)",70.228
"(2427, 3191)","(2377.0, 3241.0)",70.711
"(1651, 2983)","(1581.0, 2973.0)",70.711
"(2671, 2164)","(2697.0, 2098.0)",70.937
"(3200, 2472)","(3140.0, 2510.0)",71.021
"(1716, 1304)","(1647.0, 1287.0)",71.063
"(3746, 1862)","(3728.0, 1931.0)",71.309
"(3272, 275)","(3205.0, 302.0)",72.236
"(179, 2413)","(147.0, 2478.0)",72.45
"(868, 3435)","(940.0, 3444.0)",72.56
"(955, 3373)","(940.0, 3444.0)",72.567
"(3131, 1082)","(3141.0, 1154.0)",72.691
"(498, 2036)","(569.0, 2054.0)",73.246
"(2228, 888)","(2155.0, 880.0)",73.437
"(1744, 1545)","(1763.0, 1474.0)",73.498
"(750, 1163)","(805.0, 1114.0)",73.661
"(833, 3612)","(903.0, 3589.0)",73.682
"(2283, 1132)","(2303.0, 1061.0)",73.763
"(2563, 2333)","(2506.0, 2286.0)",73.878
"(3568, 1979)","(3513.0, 2030.0)",75.007
"(1858, 964)","(1933.0, 959.0)",75.166
"(3639, 405)","(3703.0, 445.0)",75.472
"(3407, 1987)","(3480.0, 1967.0)",75.69
"(1988, 32)","(2063.0, 44.0)",75.954
"(3565, 2644)","(3597.0, 2575.0)",76.059
"(3393, 4)","(3469.0, 11.0)",76.322
"(397, 555)","(448.0, 612.0)",76.485
"(1981, 2862)","(2015.0, 2931.0)",76.922
"(3437, 2042)","(3513.0, 2030.0)",76.942
"(935, 2360)","(874.0, 2407.0)",77.006
"(621, 1764)","(551.0, 1798.0)",77.82
"(3419, 3689)","(3341.0, 3690.0)",78.006
"(1604, 3490)","(1600.0, 3412.0)",78.102
"(2973, 268)","(3018.0, 204.0)",78.237
"(1613, 1104)","(1543.0, 1140.0)",78.715
"(492, 2833)","(441.0, 2773.0)",78.746
"(2737, 584)","(2814.0, 566.0)",79.076
"(799, 974)","(726.0, 1006.0)",79.706
"(3542, 2481)","(3619.0, 2459.0)",80.081
"(1737, 1550)","(1763.0, 1474.0)",80.324
"(2178, 1675)","(2221.0, 1743.0)",80.455
"(2811, 1152)","(2733.0, 1128.0)",81.609
"(2772, 826)","(2783.0, 907.0)",81.744
"(1396, 3386)","(1317.0, 3407.0)",81.744
"(2855, 1142)","(2816.0, 1070.0)",81.884
"(2660, 1427)","(2674.0, 1508.0)",82.201
"(2433, 2248)","(2506.0, 2286.0)",82.298
"(3767, 2418)","(3722.0, 2487.0)",82.377
"(621, 2583)","(568.0, 2519.0)",83.096
"(3032, 2916)","(2957.0, 2952.0)",83.193
"(2432, 155)","(2461.0, 77.0)",83.217
"(1949, 2472)","(1892.0, 2411.0)",83.487
"(2217, 2584)","(2218.0, 2500.0)",84.006
"(2807, 1770)","(2874.0, 1719.0)",84.202
"(1762, 593)","(1697.0, 647.0)",84.504
"(3684, 2653)","(3688.0, 2568.0)",85.094
"(1268, 157)","(1339.0, 110.0)",85.147
"(1786, 2103)","(1871.0, 2110.0)",85.288
"(3759, 2616)","(3688.0, 2568.0)",85.703
"(332, 1394)","(252.0, 1362.0)",86.163
"(826, 2491)","(745.0, 2460.0)",86.729
"(384, 354)","(359.0, 438.0)",87.641
"(1254, 3345)","(1317.0, 3407.0)",88.391
"(2928, 414)","(3005.0, 370.0)",88.685
"(146, 2021)","(59.0, 2003.0)",88.843
"(3740, 1711)","(3781.0, 1790.0)",89.006
"(2242, 3213)","(2331.0, 3209.0)",89.09
"(3217, 1105)","(3141.0, 1154.0)",90.427
"(3604, 2253)","(3519.0, 2220.0)",91.181
"(3025, 1896)","(3056.0, 1810.0)",91.417
"(2131, 1717)","(2156.0, 1805.0)",91.482
"(162, 1885)","(237.0, 1938.0)",91.837
"(1003, 436)","(1092.0, 413.0)",91.924
"(3300, 1264)","(3356.0, 1191.0)",92.005
"(3388, 1964)","(3480.0, 1967.0)",92.049
"(1643, 77)","(1612.0, 164.0)",92.358
"(1890, 2318)","(1892.0, 2411.0)",93.022
"(2201, 2260)","(2205.0, 2353.0)",93.086
"(3134, 3824)","(3205.0, 3762.0)",94.26
"(3280, 2454)","(3289.0, 2360.0)",94.43
"(1096, 1875)","(1036.0, 1948.0)",94.493
"(3296, 2682)","(3261.0, 2594.0)",94.705
"(3154, 1582)","(3182.0, 1673.0)",95.21
"(1399, 3459)","(1317.0, 3407.0)",97.098
"(235, 196)","(138.0, 189.0)",97.252
"(2921, 216)","(3018.0, 204.0)",97.739
"(2584, 2462)","(2646.0, 2386.0)",98.082
"(2603, 3382)","(2521.0, 3436.0)",98.184
"(2108, 2337)","(2205.0, 2353.0)",98.311
"(1129, 1916)","(1036.0, 1948.0)",98.351
"(1406, 38)","(1339.0, 110.0)",98.351
"(2239, 3244)","(2331.0, 3209.0)",98.433
"(436, 2444)","(360.0, 2507.0)",98.717
"(2831, 128)","(2755.0, 64.0)",99.358
"(917, 93)","(1000.0, 148.0)",99.569
"(2167, 2954)","(2076.0, 2995.0)",99.81
"(1804, 357)","(1904.0, 357.0)",100.0
"(720, 3122)","(656.0, 3045.0)",100.125
"(1066, 1028)","(966.0, 1038.0)",100.499
"(3155, 3485)","(3234.0, 3422.0)",101.045
"(3524, 2646)","(3597.0, 2575.0)",101.833
"(321, 2297)","(397.0, 2228.0)",102.65
"(3413, 3532)","(3471.0, 3447.0)",102.903
"(250, 2488)","(147.0, 2478.0)",103.484
"(3285, 2806)","(3375.0, 2858.0)",103.942
"(3159, 2629)","(3134.0, 2527.0)",105.019
"(2666, 1637)","(2771.0, 1643.0)",105.171
"(1159, 3389)","(1254.0, 3435.0)",105.551
"(1102, 1129)","(1206.0, 1148.0)",105.721
"(310, 1690)","(382.0, 1768.0)",106.151
"(1731, 2631)","(1820.0, 2689.0)",106.231
"(2329, 2403)","(2344.0, 2297.0)",107.056
"(1754, 124)","(1805.0, 29.0)",107.824
"(1021, 2055)","(1036.0, 1948.0)",108.046
"(2237, 370)","(2228.0, 478.0)",108.374
"(3365, 3584)","(3341.0, 3690.0)",108.683
"(1596, 688)","(1697.0, 647.0)",109.005
"(941, 812)","(979.0, 708.0)",110.725
"(1734, 2619)","(1820.0, 2689.0)",110.887
"(2444, 2566)","(2344.0, 2518.0)",110.923
"(1857, 661)","(1966.0, 682.0)",111.005
"(110, 1633)","(200.0, 1698.0)",111.018
"(3718, 2675)","(3688.0, 2568.0)",111.126
"(2415, 1051)","(2303.0, 1061.0)",112.446
"(2474, 3184)","(2377.0, 3241.0)",112.508
"(3589, 1701)","(3550.0, 1807.0)",112.947
"(2789, 2304)","(2705.0, 2228.0)",113.278
"(1765, 135)","(1805.0, 29.0)",113.296
"(3011, 3164)","(3054.0, 3058.0)",114.39
"(1761, 276)","(1869.0, 238.0)",114.49
"(495, 506)","(448.0, 612.0)",115.953
"(2610, 53)","(2696.0, 131.0)",116.103
"(2101, 3707)","(2019.0, 3624.0)",116.675
"(2052, 1751)","(2156.0, 1805.0)",117.184
"(1728, 181)","(1612.0, 164.0)",117.239
"(3123, 1038)","(3141.0, 1154.0)",117.388
"(1071, 1093)","(966.0, 1038.0)",118.533
"(2126, 765)","(2155.0, 880.0)",118.6
"(1755, 773)","(1669.0, 855.0)",118.828
"(1449, 3408)","(1479.0, 3523.0)",118.849
"(968, 2482)","(874.0, 2407.0)",120.254
"(649, 1944)","(590.0, 1839.0)",120.441
"(2355, 552)","(2333.0, 433.0)",121.017
"(3127, 1564)","(3019.0, 1619.0)",121.198
"(1744, 1000)","(1685.0, 894.0)",121.314
"(1884, 3341)","(2004.0, 3323.0)",121.342
"(3437, 2567)","(3315.0, 2561.0)",122.147
"(3511, 2723)","(3392.0, 2695.0)",122.25
"(3105, 611)","(2998.0, 551.0)",122.674
"(3089, 1934)","(3031.0, 2048.0)",127.906
"(1534, 2110)","(1464.0, 2218.0)",128.701
"(2529, 1544)","(2408.0, 1588.0)",128.752
"(1666, 2624)","(1709.0, 2746.0)",129.356
"(1199, 216)","(1079.0, 265.0)",129.619
"(3459, 3634)","(3341.0, 3690.0)",130.614
"(1837, 1694)","(1875.0, 1569.0)",130.648
"(811, 1724)","(927.0, 1785.0)",131.061
"(1810, 1914)","(1702.0, 1991.0)",132.639
"(2573, 3087)","(2676.0, 3002.0)",133.544
"(735, 1229)","(805.0, 1114.0)",134.629
"(2097, 3129)","(2076.0, 2995.0)",135.636
"(3067, 1459)","(3097.0, 1326.0)",136.341
"(3165, 1907)","(3246.0, 2017.0)",136.605
"(1518, 323)","(1475.0, 453.0)",136.927
"(1865, 3289)","(1861.0, 3151.0)",138.058
"(2676, 596)","(2814.0, 566.0)",141.223
"(2351, 2736)","(2210.0, 2725.0)",141.428
"(2351, 173)","(2211.0, 206.0)",143.837
"(495, 1124)","(629.0, 1067.0)",145.619
"(2277, 643)","(2415.0, 691.0)",146.11
"(1215, 190)","(1339.0, 110.0)",147.567
"(1354, 1450)","(1366.0, 1302.0)",148.486
"(2118, 1635)","(2221.0, 1743.0)",149.241
"(2633, 917)","(2783.0, 907.0)",150.333
"(82, 19)","(233.0, 20.0)",151.003
"(2606, 1705)","(2468.0, 1768.0)",151.7
"(1200, 2446)","(1107.0, 2324.0)",153.405
"(1781, 449)","(1904.0, 357.0)",153.6
"(135, 643)","(87.0, 497.0)",153.688
"(2451, 2958)","(2298.0, 2992.0)",156.732
"(2056, 2482)","(2193.0, 2405.0)",157.156
"(1451, 836)","(1308.0, 902.0)",157.496
"(1099, 3407)","(1254.0, 3435.0)",157.509
"(674, 3501)","(630.0, 3349.0)",158.24
"(631, 2241)","(535.0, 2368.0)",159.201
"(744, 3579)","(903.0, 3589.0)",159.314
"(745, 3567)","(903.0, 3589.0)",159.524
"(1530, 775)","(1669.0, 855.0)",160.378
"(2357, 3747)","(2423.0, 3599.0)",162.049
"(1515, 908)","(1669.0, 855.0)",162.865
"(173, 673)","(330.0, 629.0)",163.049
"(1742, 406)","(1594.0, 477.0)",164.149
"(480, 96)","(327.0, 158.0)",165.085
"(1708, 2476)","(1856.0, 2554.0)",167.296
"(938, 1270)","(899.0, 1435.0)",169.546
"(2506, 3017)","(2676.0, 3002.0)",170.66
"(2383, 2783)","(2245.0, 2889.0)",174.011
"(364, 3426)","(291.0, 3586.0)",175.866
"(1101, 3286)","(1266.0, 3218.0)",178.463
"(124, 678)","(87.0, 497.0)",184.743
"(2823, 3119)","(2676.0, 3002.0)",187.878
"(366, 3402)","(178.0, 3417.0)",188.597
"(3757, 264)","(3703.0, 445.0)",188.884
"(2480, 2939)","(2298.0, 2992.0)",189.56
"(2789, 3159)","(2676.0, 3002.0)",193.437
"(3076, 737)","(2998.0, 551.0)",201.693
"(2790, 3218)","(2863.0, 3409.0)",204.475
"(1723, 1708)","(1875.0, 1569.0)",205.973
"(623, 1595)","(821.0, 1518.0)",212.445
"(1635, 1644)","(1763.0, 1474.0)",212.8
"(2484, 2876)","(2298.0, 2992.0)",219.208
"(3529, 3804)","(3341.0, 3690.0)",219.864
"(3178, 701)","(2998.0, 551.0)",234.307
"(1921, 1846)","(2156.0, 1805.0)",238.55
"(1123, 1531)","(899.0, 1435.0)",243.705
"(1242, 1602)","(1366.0, 1302.0)",324.617
"(1229, 1603)","(1366.0, 1302.0)",330.711
