og_coord,starfish_coord,dist
"(1893, 2934)","(1820.0, 2907.0)",77.833
"(3754, 2357)","(3704.0, 2417.0)",78.102
"(506, 2967)","(570.0, 2922.0)",78.237
"(1300, 909)","(1371.0, 874.0)",79.158
"(3288, 2811)","(3335.0, 2875.0)",79.404
"(1890, 1729)","(1968.0, 1747.0)",80.05
"(2217, 1521)","(2221.0, 1440.0)",81.099
"(1576, 3575)","(1495.0, 3571.0)",81.099
"(2107, 802)","(2117.0, 721.0)",81.615
"(813, 3417)","(792.0, 3496.0)",81.744
"(2223, 694)","(2222.0, 612.0)",82.006
"(2502, 3538)","(2560.0, 3596.0)",82.024
"(1740, 1460)","(1658.0, 1466.0)",82.219
"(2629, 1463)","(2711.0, 1457.0)",82.219
"(3704, 3532)","(3664.0, 3460.0)",82.365
"(561, 3005)","(570.0, 2922.0)",83.487
"(3735, 2746)","(3657.0, 2716.0)",83.57
"(2800, 224)","(2884.0, 223.0)",84.006
"(901, 2358)","(945.0, 2286.0)",84.38
"(947, 3639)","(1027.0, 3666.0)",84.433
"(3585, 537)","(3639.0, 472.0)",84.504
"(269, 16)","(312.0, 89.0)",84.723
"(2824, 725)","(2904.0, 697.0)",84.758
"(2459, 1079)","(2417.0, 1153.0)",85.088
"(2631, 1970)","(2588.0, 1896.0)",85.586
"(105, 3502)","(58.0, 3430.0)",85.983
"(670, 502)","(610.0, 440.0)",86.279
"(2709, 3819)","(2782.0, 3773.0)",86.284
"(1995, 1555)","(1997.0, 1468.0)",87.023
"(2829, 754)","(2916.0, 767.0)",87.966
"(1702, 200)","(1784.0, 167.0)",88.391
"(263, 1580)","(305.0, 1659.0)",89.471
"(853, 1619)","(779.0, 1670.0)",89.872
"(2094, 2893)","(2091.0, 2803.0)",90.05
"(2609, 1996)","(2651.0, 2076.0)",90.355
"(1321, 3298)","(1231.0, 3310.0)",90.796
"(2283, 843)","(2194.0, 862.0)",91.005
"(1307, 1210)","(1331.0, 1122.0)",91.214
"(3417, 3314)","(3333.0, 3351.0)",91.788
"(478, 1657)","(443.0, 1572.0)",91.924
"(3305, 2765)","(3397.0, 2763.0)",92.022
"(1556, 1483)","(1608.0, 1407.0)",92.087
"(2168, 44)","(2258.0, 65.0)",92.418
"(3054, 3486)","(3007.0, 3566.0)",92.785
"(3500, 3496)","(3589.0, 3469.0)",93.005
"(3753, 1437)","(3758.0, 1344.0)",93.134
"(1494, 778)","(1575.0, 824.0)",93.15
"(3646, 2561)","(3675.0, 2472.0)",93.606
"(381, 154)","(312.0, 89.0)",94.795
"(3378, 251)","(3473.0, 259.0)",95.336
"(2760, 2987)","(2678.0, 3036.0)",95.525
"(3317, 1570)","(3264.0, 1650.0)",95.964
"(2390, 1749)","(2468.0, 1693.0)",96.021
"(2668, 1337)","(2583.0, 1382.0)",96.177
"(802, 255)","(763.0, 344.0)",97.17
"(2565, 635)","(2660.0, 613.0)",97.514
"(2823, 61)","(2854.0, 154.0)",98.031
"(2248, 1145)","(2342.0, 1117.0)",98.082
"(3172, 1755)","(3227.0, 1837.0)",98.737
"(2945, 1824)","(2864.0, 1766.0)",99.624
"(2523, 1302)","(2583.0, 1382.0)",100.0
"(3471, 159)","(3473.0, 259.0)",100.02
"(1643, 556)","(1606.0, 463.0)",100.09
"(1523, 3364)","(1432.0, 3322.0)",100.225
"(926, 658)","(844.0, 600.0)",100.439
"(3800, 1777)","(3783.0, 1876.0)",100.449
"(191, 1556)","(180.0, 1656.0)",100.603
"(157, 3448)","(58.0, 3430.0)",100.623
"(2398, 2617)","(2499.0, 2621.0)",101.079
"(704, 1222)","(690.0, 1121.0)",101.966
"(2718, 697)","(2660.0, 613.0)",102.078
"(1740, 1996)","(1828.0, 2048.0)",102.215
"(2140, 3223)","(2239.0, 3249.0)",102.357
"(1001, 2511)","(914.0, 2565.0)",102.396
"(2787, 1693)","(2686.0, 1710.0)",102.421
"(578, 3089)","(679.0, 3107.0)",102.591
"(657, 3553)","(631.0, 3453.0)",103.325
"(2693, 1559)","(2711.0, 1457.0)",103.576
"(3257, 1179)","(3353.0, 1137.0)",104.785
"(3107, 3533)","(3007.0, 3566.0)",105.304
"(536, 3500)","(631.0, 3453.0)",105.991
"(2692, 3717)","(2782.0, 3773.0)",106.0
"(2089, 845)","(2194.0, 862.0)",106.367
"(305, 3520)","(263.0, 3618.0)",106.621
"(3159, 273)","(3229.0, 192.0)",107.056
"(3028, 81)","(3101.0, 160.0)",107.564
"(355, 3674)","(263.0, 3618.0)",107.703
"(1762, 7)","(1848.0, 72.0)",107.801
"(2919, 1859)","(2864.0, 1766.0)",108.046
"(1944, 2820)","(2023.0, 2746.0)",108.245
"(559, 2776)","(454.0, 2805.0)",108.931
"(2993, 228)","(2884.0, 223.0)",109.115
"(3385, 1812)","(3418.0, 1917.0)",110.064
"(1659, 664)","(1629.0, 770.0)",110.164
"(3297, 279)","(3229.0, 192.0)",110.422
"(255, 2423)","(348.0, 2363.0)",110.675
"(1163, 2387)","(1258.0, 2330.0)",110.788
"(2131, 3223)","(2239.0, 3249.0)",111.086
"(2336, 2894)","(2446.0, 2914.0)",111.803
"(2552, 643)","(2660.0, 613.0)",112.089
"(1538, 358)","(1477.0, 453.0)",112.898
"(2757, 96)","(2854.0, 154.0)",113.018
"(1429, 190)","(1318.0, 168.0)",113.159
"(403, 3508)","(453.0, 3406.0)",113.596
"(1826, 1709)","(1924.0, 1651.0)",113.877
"(3570, 199)","(3473.0, 259.0)",114.057
"(2382, 2305)","(2389.0, 2191.0)",114.215
"(1943, 2828)","(2023.0, 2746.0)",114.56
"(3025, 2026)","(3086.0, 2123.0)",114.586
"(1461, 2278)","(1390.0, 2188.0)",114.634
"(1839, 1785)","(1795.0, 1891.0)",114.769
"(538, 2023)","(577.0, 2131.0)",114.826
"(880, 1483)","(773.0, 1440.0)",115.317
"(1189, 1292)","(1183.0, 1408.0)",116.155
"(2029, 2545)","(2111.0, 2628.0)",116.675
"(2769, 957)","(2824.0, 854.0)",116.765
"(2502, 2503)","(2499.0, 2621.0)",118.038
"(585, 2603)","(466.0, 2598.0)",119.105
"(1001, 1788)","(947.0, 1895.0)",119.854
"(1613, 3594)","(1495.0, 3571.0)",120.221
"(663, 813)","(690.0, 932.0)",122.025
"(2457, 1322)","(2452.0, 1444.0)",122.102
"(536, 1655)","(525.0, 1533.0)",122.495
"(2981, 1803)","(2864.0, 1766.0)",122.711
"(707, 178)","(636.0, 77.0)",123.458
"(3504, 2528)","(3526.0, 2406.0)",123.968
"(477, 460)","(466.0, 584.0)",124.487
"(1723, 2497)","(1681.0, 2615.0)",125.252
"(3627, 3816)","(3601.0, 3692.0)",126.696
"(2249, 746)","(2194.0, 862.0)",128.378
"(3140, 1684)","(3264.0, 1650.0)",128.577
"(3519, 1759)","(3592.0, 1653.0)",128.705
"(2933, 1148)","(2801.0, 1157.0)",132.306
"(2209, 2742)","(2091.0, 2803.0)",132.834
"(3442, 3275)","(3333.0, 3351.0)",132.88
"(192, 2397)","(156.0, 2525.0)",132.966
"(698, 228)","(763.0, 344.0)",132.97
"(2106, 3244)","(2239.0, 3249.0)",133.094
"(187, 2277)","(131.0, 2156.0)",133.33
"(2886, 3507)","(3007.0, 3566.0)",134.618
"(2846, 444)","(2766.0, 335.0)",135.207
"(301, 224)","(312.0, 89.0)",135.447
"(2207, 1142)","(2342.0, 1117.0)",137.295
"(3418, 388)","(3554.0, 368.0)",137.463
"(1796, 1598)","(1924.0, 1651.0)",138.539
"(3235, 3449)","(3333.0, 3351.0)",138.593
"(3398, 1741)","(3454.0, 1614.0)",138.798
"(2361, 2333)","(2345.0, 2195.0)",138.924
"(2839, 1629)","(2864.0, 1766.0)",139.262
"(1238, 2096)","(1228.0, 2235.0)",139.359
"(1788, 600)","(1899.0, 685.0)",139.807
"(3004, 1773)","(2864.0, 1766.0)",140.175
"(2979, 89)","(2854.0, 154.0)",140.89
"(580, 1211)","(690.0, 1121.0)",142.127
"(2870, 3604)","(3007.0, 3566.0)",142.172
"(1643, 628)","(1629.0, 770.0)",142.688
"(1883, 2775)","(2023.0, 2746.0)",142.972
"(1806, 2475)","(1773.0, 2615.0)",143.837
"(2238, 1218)","(2342.0, 1117.0)",144.972
"(3188, 3366)","(3333.0, 3351.0)",145.774
"(735, 1299)","(773.0, 1440.0)",146.031
"(3227, 606)","(3343.0, 517.0)",146.209
"(2941, 1972)","(2793.0, 1966.0)",148.122
"(3186, 1229)","(3277.0, 1347.0)",149.013
"(3727, 1589)","(3592.0, 1653.0)",149.402
"(1983, 1131)","(1972.0, 982.0)",149.405
"(1727, 891)","(1600.0, 810.0)",150.632
"(3670, 3840)","(3726.0, 3700.0)",150.785
"(1669, 1975)","(1795.0, 1891.0)",151.433
"(1746, 521)","(1606.0, 463.0)",151.539
"(1586, 985)","(1619.0, 1134.0)",152.611
"(2268, 466)","(2222.0, 612.0)",153.075
"(2026, 43)","(2062.0, 194.0)",155.232
"(1155, 1692)","(1041.0, 1586.0)",155.666
"(2717, 2309)","(2807.0, 2181.0)",156.474
"(1495, 985)","(1537.0, 1136.0)",156.732
"(3389, 3722)","(3397.0, 3565.0)",157.204
"(1661, 613)","(1606.0, 463.0)",159.765
"(1555, 628)","(1629.0, 770.0)",160.125
"(871, 116)","(1031.0, 97.0)",161.124
"(2253, 1281)","(2122.0, 1375.0)",161.236
"(1711, 930)","(1600.0, 810.0)",163.466
"(2251, 1255)","(2342.0, 1117.0)",165.303
"(2958, 1903)","(2864.0, 1766.0)",166.148
"(2887, 450)","(2766.0, 335.0)",166.931
"(138, 357)","(77.0, 200.0)",168.434
"(285, 1992)","(200.0, 2139.0)",169.806
"(1945, 2591)","(2111.0, 2628.0)",170.074
"(2976, 1993)","(3086.0, 2123.0)",170.294
"(1582, 1809)","(1630.0, 1644.0)",171.84
"(3005, 1194)","(3081.0, 1039.0)",172.63
"(2914, 524)","(2904.0, 697.0)",173.289
"(1481, 677)","(1575.0, 824.0)",174.485
"(964, 1064)","(803.0, 994.0)",175.559
"(2622, 2358)","(2499.0, 2232.0)",176.082
"(1379, 3148)","(1432.0, 3322.0)",181.893
"(2094, 1194)","(2122.0, 1375.0)",183.153
"(2304, 3738)","(2130.0, 3666.0)",188.308
"(3040, 340)","(3101.0, 160.0)",190.055
"(3082, 1705)","(3264.0, 1650.0)",190.129
"(1911, 2427)","(2091.0, 2355.0)",193.866
"(2779, 3533)","(2684.0, 3362.0)",195.617
"(3097, 2600)","(3299.0, 2623.0)",203.305
"(3362, 3772)","(3158.0, 3756.0)",204.626
"(184, 375)","(77.0, 200.0)",205.119
"(1534, 1851)","(1630.0, 1644.0)",228.178
"(1376, 3099)","(1432.0, 3322.0)",229.924
"(3671, 142)","(3473.0, 259.0)",229.985
"(3128, 425)","(3343.0, 517.0)",233.857
"(3685, 158)","(3473.0, 259.0)",234.83
"(3129, 407)","(3229.0, 192.0)",237.118
"(238, 379)","(77.0, 200.0)",240.753
"(100, 533)","(77.0, 200.0)",333.793
"(112, 573)","(466.0, 584.0)",354.171
