og_coord,goldstar_coord,dist
"(3.025, 5.052)","(2.976, 4.851)",0.207
"(0.964, 11.051)","(0.865, 11.233)",0.208
"(0.89, 11.026)","(0.865, 11.233)",0.209
"(2.93, 5.055)","(2.976, 4.851)",0.209
"(1.43, 10.969)","(1.221, 10.949)",0.21
"(1.43, 10.928)","(1.221, 10.949)",0.21
"(1.368, 10.775)","(1.505, 10.616)",0.21
"(1.129, 9.654)","(1.243, 9.473)",0.213
"(1.118, 10.762)","(1.221, 10.949)",0.214
"(4.697, 1.686)","(4.823, 1.509)",0.217
"(1.389, 10.811)","(1.221, 10.949)",0.218
"(3.778, 5.435)","(3.756, 5.653)",0.219
"(1.036, 10.726)","(0.815, 10.72)",0.221
"(1.366, 9.658)","(1.243, 9.473)",0.222
"(1.3, 10.705)","(1.505, 10.616)",0.223
"(4.498, 3.342)","(4.305, 3.23)",0.223
"(1.3, 10.525)","(1.505, 10.616)",0.224
"(1.007, 10.883)","(1.221, 10.949)",0.224
"(2.804, 5.0)","(2.976, 4.851)",0.227
"(4.267, 3.636)","(4.494, 3.653)",0.228
"(4.081, 3.274)","(4.305, 3.23)",0.228
"(3.778, 5.881)","(3.756, 5.653)",0.229
"(1.467, 10.39)","(1.505, 10.616)",0.229
"(5.507, 2.325)","(5.512, 2.554)",0.229
"(1.141, 9.263)","(1.243, 9.473)",0.233
"(2.094, 7.411)","(1.864, 7.367)",0.235
"(1.079, 8.826)","(0.995, 9.05)",0.239
"(3.514, 5.648)","(3.756, 5.653)",0.242
"(1.263, 10.649)","(1.505, 10.616)",0.244
"(4.499, 3.082)","(4.305, 3.23)",0.244
"(4.3, 3.502)","(4.494, 3.653)",0.246
"(1.217, 9.161)","(0.995, 9.05)",0.248
"(2.04, 7.544)","(1.864, 7.367)",0.25
"(3.91, 5.454)","(3.756, 5.653)",0.251
"(5.331, 2.73)","(5.512, 2.554)",0.253
"(1.307, 9.718)","(1.243, 9.473)",0.253
"(4.245, 3.577)","(4.494, 3.653)",0.26
"(3.722, 5.912)","(3.756, 5.653)",0.261
"(1.426, 11.111)","(1.221, 10.949)",0.262
"(0.958, 10.984)","(1.221, 10.949)",0.265
"(4.08, 3.375)","(4.305, 3.23)",0.268
"(4.656, 1.72)","(4.823, 1.509)",0.269
"(1.207, 9.74)","(1.243, 9.473)",0.27
"(5.709, 2.366)","(5.512, 2.554)",0.272
"(4.552, 1.546)","(4.823, 1.509)",0.273
"(4.042, 3.13)","(4.305, 3.23)",0.282
"(3.236, 4.742)","(2.976, 4.851)",0.282
"(4.541, 3.933)","(4.494, 3.653)",0.283
"(1.143, 9.739)","(1.243, 9.473)",0.284
"(3.699, 5.933)","(3.756, 5.653)",0.285
"(3.632, 5.912)","(3.756, 5.653)",0.287
"(3.929, 5.884)","(3.756, 5.653)",0.289
"(5.26, 2.409)","(5.512, 2.554)",0.291
"(4.04, 5.717)","(3.756, 5.653)",0.292
"(3.195, 4.657)","(2.976, 4.851)",0.292
"(3.062, 4.571)","(2.976, 4.851)",0.292
"(1.159, 11.237)","(0.865, 11.233)",0.294
"(3.831, 5.367)","(3.756, 5.653)",0.296
"(2.07, 7.035)","(1.954, 6.761)",0.297
"(4.017, 3.304)","(4.305, 3.23)",0.297
"(2.123, 7.515)","(1.864, 7.367)",0.298
"(2.031, 7.051)","(1.954, 6.761)",0.3
"(5.785, 2.684)","(5.512, 2.554)",0.302
"(2.937, 5.157)","(2.976, 4.851)",0.309
"(1.094, 9.745)","(1.243, 9.473)",0.31
"(3.996, 3.267)","(4.305, 3.23)",0.312
"(2.084, 7.045)","(1.954, 6.761)",0.312
"(3.172, 4.606)","(2.976, 4.851)",0.314
"(1.219, 10.486)","(1.505, 10.616)",0.314
"(4.43, 3.961)","(4.494, 3.653)",0.314
"(4.709, 1.802)","(4.823, 1.509)",0.315
"(1.321, 9.168)","(1.243, 9.473)",0.315
"(2.039, 7.629)","(1.864, 7.367)",0.315
"(4.642, 1.251)","(4.823, 1.509)",0.315
"(1.177, 11.282)","(0.865, 11.233)",0.315
"(2.82, 5.127)","(2.976, 4.851)",0.317
"(5.198, 2.503)","(5.512, 2.554)",0.318
"(3.438, 5.651)","(3.756, 5.653)",0.318
"(4.164, 3.52)","(4.305, 3.23)",0.322
"(3.587, 5.928)","(3.756, 5.653)",0.323
"(5.223, 2.703)","(5.512, 2.554)",0.325
"(1.501, 9.674)","(1.243, 9.473)",0.327
"(1.317, 9.105)","(0.995, 9.05)",0.327
"(4.034, 5.832)","(3.756, 5.653)",0.331
"(1.565, 9.55)","(1.243, 9.473)",0.331
"(1.431, 9.746)","(1.243, 9.473)",0.331
"(3.242, 5.049)","(2.976, 4.851)",0.332
"(3.542, 5.393)","(3.756, 5.653)",0.337
"(3.099, 4.533)","(2.976, 4.851)",0.341
"(4.098, 5.656)","(3.756, 5.653)",0.342
"(5.681, 2.853)","(5.512, 2.554)",0.343
"(1.476, 9.726)","(1.243, 9.473)",0.343
"(1.155, 10.61)","(1.221, 10.949)",0.346
"(3.594, 5.348)","(3.756, 5.653)",0.346
"(4.525, 1.331)","(4.823, 1.509)",0.347
"(1.474, 10.27)","(1.505, 10.616)",0.347
"(3.278, 4.677)","(2.976, 4.851)",0.348
"(1.234, 11.3)","(1.221, 10.949)",0.352
"(4.028, 3.011)","(4.305, 3.23)",0.353
"(5.781, 2.783)","(5.512, 2.554)",0.353
"(3.405, 5.691)","(3.756, 5.653)",0.353
"(1.115, 9.803)","(1.243, 9.473)",0.354
"(3.447, 5.828)","(3.756, 5.653)",0.355
"(2.199, 7.243)","(1.864, 7.367)",0.357
"(4.27, 2.873)","(4.305, 3.23)",0.359
"(5.69, 2.868)","(5.512, 2.554)",0.361
"(3.162, 5.161)","(2.976, 4.851)",0.361
"(3.008, 5.211)","(2.976, 4.851)",0.362
"(5.219, 2.771)","(5.512, 2.554)",0.364
"(2.484, 6.402)","(2.134, 6.505)",0.365
"(3.316, 4.984)","(2.976, 4.851)",0.365
"(2.21, 7.243)","(1.864, 7.367)",0.368
"(5.668, 2.219)","(5.512, 2.554)",0.369
"(1.168, 10.463)","(1.505, 10.616)",0.37
"(2.82, 5.188)","(2.976, 4.851)",0.371
"(3.061, 5.213)","(2.976, 4.851)",0.371
"(5.335, 2.226)","(5.512, 2.554)",0.373
"(5.799, 2.794)","(5.512, 2.554)",0.374
"(2.758, 5.157)","(2.976, 4.851)",0.376
"(1.565, 9.672)","(1.243, 9.473)",0.378
"(4.098, 5.487)","(3.756, 5.653)",0.38
"(2.152, 7.118)","(1.864, 7.367)",0.381
"(2.511, 6.445)","(2.134, 6.505)",0.381
"(4.817, 1.891)","(4.823, 1.509)",0.382
"(1.351, 11.308)","(1.221, 10.949)",0.382
"(5.234, 2.817)","(5.512, 2.554)",0.382
"(4.54, 1.25)","(4.823, 1.509)",0.384
"(4.062, 5.418)","(3.756, 5.653)",0.385
"(1.029, 8.663)","(0.995, 9.05)",0.389
"(2.492, 6.351)","(2.134, 6.505)",0.389
"(2.11, 7.669)","(1.864, 7.367)",0.39
"(1.364, 8.924)","(0.995, 9.05)",0.391
"(3.333, 5.02)","(2.976, 4.851)",0.395
"(5.395, 2.174)","(5.512, 2.554)",0.397
"(2.493, 6.334)","(2.134, 6.505)",0.397
"(3.634, 6.031)","(3.756, 5.653)",0.398
"(1.038, 10.39)","(0.815, 10.72)",0.398
"(4.972, 1.879)","(4.823, 1.509)",0.398
"(4.6, 1.179)","(4.823, 1.509)",0.399
"(1.402, 9.84)","(1.243, 9.473)",0.4
"(4.315, 4.011)","(4.494, 3.653)",0.4
"(4.152, 5.721)","(3.756, 5.653)",0.402
"(0.82, 8.688)","(0.995, 9.05)",0.402
"(1.141, 9.862)","(1.243, 9.473)",0.402
"(1.613, 9.315)","(1.243, 9.473)",0.402
"(2.831, 5.231)","(2.976, 4.851)",0.406
"(4.462, 1.318)","(4.823, 1.509)",0.408
"(5.106, 2.513)","(5.512, 2.554)",0.408
"(4.767, 1.915)","(4.823, 1.509)",0.409
"(2.958, 5.261)","(2.976, 4.851)",0.41
"(1.18, 10.364)","(1.505, 10.616)",0.411
"(1.435, 9.109)","(1.243, 9.473)",0.412
"(0.729, 8.735)","(0.995, 9.05)",0.413
"(4.161, 5.566)","(3.756, 5.653)",0.414
"(5.098, 2.544)","(5.512, 2.554)",0.414
"(5.166, 2.783)","(5.512, 2.554)",0.414
"(4.559, 1.189)","(4.823, 1.509)",0.415
"(4.199, 3.947)","(4.494, 3.653)",0.417
"(3.501, 5.982)","(3.756, 5.653)",0.417
"(0.694, 8.76)","(0.995, 9.05)",0.418
"(4.195, 3.948)","(4.494, 3.653)",0.42
"(3.343, 5.744)","(3.756, 5.653)",0.423
"(3.972, 3.492)","(4.305, 3.23)",0.424
"(1.372, 9.877)","(1.243, 9.473)",0.425
"(2.145, 7.688)","(1.864, 7.367)",0.427
"(3.881, 3.279)","(4.305, 3.23)",0.427
"(5.084, 2.607)","(5.512, 2.554)",0.431
"(4.944, 1.924)","(4.823, 1.509)",0.432
"(3.967, 3.499)","(4.305, 3.23)",0.432
"(2.643, 5.136)","(2.976, 4.851)",0.438
"(1.425, 10.183)","(1.505, 10.616)",0.44
"(1.283, 8.714)","(0.995, 9.05)",0.443
"(1.495, 9.839)","(1.243, 9.473)",0.444
"(5.146, 2.807)","(5.512, 2.554)",0.444
"(4.422, 2.801)","(4.305, 3.23)",0.445
"(1.679, 9.577)","(1.243, 9.473)",0.449
"(0.686, 8.723)","(0.995, 9.05)",0.45
"(3.879, 3.38)","(4.305, 3.23)",0.452
"(4.147, 5.426)","(3.756, 5.653)",0.452
"(4.316, 4.072)","(4.494, 3.653)",0.455
"(3.306, 5.726)","(3.756, 5.653)",0.456
"(1.38, 8.8)","(0.995, 9.05)",0.459
"(3.654, 6.101)","(3.756, 5.653)",0.46
"(3.85, 3.161)","(4.305, 3.23)",0.46
"(5.387, 2.111)","(5.512, 2.554)",0.46
"(5.84, 2.876)","(5.512, 2.554)",0.46
"(5.093, 1.884)","(4.823, 1.509)",0.462
"(3.847, 3.159)","(4.305, 3.23)",0.464
"(3.168, 5.273)","(2.976, 4.851)",0.464
"(4.371, 2.771)","(4.305, 3.23)",0.464
"(1.171, 9.935)","(1.243, 9.473)",0.467
"(1.252, 9.94)","(1.243, 9.473)",0.467
"(4.224, 5.665)","(3.756, 5.653)",0.468
"(4.327, 4.091)","(4.494, 3.653)",0.469
"(4.078, 3.868)","(4.494, 3.653)",0.469
"(5.097, 2.335)","(5.512, 2.554)",0.469
"(1.19, 9.94)","(1.243, 9.473)",0.47
"(3.485, 6.039)","(3.756, 5.653)",0.472
"(4.225, 5.713)","(3.756, 5.653)",0.473
"(5.07, 2.386)","(5.512, 2.554)",0.473
"(3.408, 5.974)","(3.756, 5.653)",0.473
"(2.853, 5.308)","(2.976, 4.851)",0.474
"(1.719, 9.478)","(1.243, 9.473)",0.476
"(5.247, 2.156)","(5.512, 2.554)",0.478
"(4.233, 5.692)","(3.756, 5.653)",0.478
"(1.363, 8.745)","(0.995, 9.05)",0.478
"(3.271, 5.66)","(3.756, 5.653)",0.485
"(4.17, 5.907)","(3.756, 5.653)",0.485
"(3.34, 5.403)","(3.756, 5.653)",0.486
"(3.292, 5.802)","(3.756, 5.653)",0.487
"(3.827, 3.13)","(4.305, 3.23)",0.488
"(4.477, 2.773)","(4.305, 3.23)",0.488
"(5.844, 2.195)","(5.512, 2.554)",0.489
"(3.908, 5.188)","(3.756, 5.653)",0.489
"(2.621, 6.42)","(2.134, 6.505)",0.494
"(3.412, 6.009)","(3.756, 5.653)",0.495
"(5.755, 2.121)","(5.512, 2.554)",0.496
"(5.049, 1.951)","(4.823, 1.509)",0.496
"(3.236, 4.426)","(2.976, 4.851)",0.498
"(4.12, 5.313)","(3.756, 5.653)",0.499
"(5.871, 2.901)","(5.512, 2.554)",0.499
"(3.42, 4.622)","(2.976, 4.851)",0.499
"(3.274, 5.519)","(3.756, 5.653)",0.5
"(3.513, 6.091)","(3.756, 5.653)",0.501
"(5.08, 1.939)","(4.823, 1.509)",0.501
"(3.665, 6.15)","(3.756, 5.653)",0.505
"(2.787, 5.324)","(2.976, 4.851)",0.509
"(3.466, 4.704)","(2.976, 4.851)",0.511
"(3.478, 4.739)","(2.976, 4.851)",0.514
"(1.514, 10.101)","(1.505, 10.616)",0.515
"(5.883, 2.916)","(5.512, 2.554)",0.518
"(1.199, 10.196)","(1.505, 10.616)",0.52
"(3.526, 6.12)","(3.756, 5.653)",0.521
"(1.755, 9.576)","(1.243, 9.473)",0.522
"(5.139, 2.187)","(5.512, 2.554)",0.523
"(4.996, 2.642)","(5.512, 2.554)",0.524
"(3.837, 2.991)","(4.305, 3.23)",0.526
"(2.873, 4.335)","(2.976, 4.851)",0.526
"(2.679, 5.287)","(2.976, 4.851)",0.527
"(3.81, 3.028)","(4.305, 3.23)",0.535
"(3.11, 5.373)","(2.976, 4.851)",0.539
"(3.218, 5.696)","(3.756, 5.653)",0.54
"(4.278, 5.81)","(3.756, 5.653)",0.545
"(3.039, 5.396)","(2.976, 4.851)",0.549
"(3.862, 3.553)","(4.305, 3.23)",0.549
"(4.226, 4.133)","(4.494, 3.653)",0.549
"(3.881, 2.875)","(4.305, 3.23)",0.553
"(1.155, 10.024)","(1.243, 9.473)",0.558
"(5.648, 2.008)","(5.512, 2.554)",0.563
"(4.22, 2.67)","(4.305, 3.23)",0.566
"(2.692, 6.4)","(2.134, 6.505)",0.568
"(4.953, 2.654)","(5.512, 2.554)",0.568
"(1.1, 10.217)","(1.505, 10.616)",0.568
"(1.252, 10.107)","(1.505, 10.616)",0.569
"(3.16, 4.309)","(2.976, 4.851)",0.572
"(4.416, 2.668)","(4.305, 3.23)",0.573
"(3.215, 5.843)","(3.756, 5.653)",0.573
"(4.342, 4.209)","(4.494, 3.653)",0.577
"(4.105, 2.688)","(4.305, 3.23)",0.577
"(4.942, 2.46)","(5.512, 2.554)",0.578
"(1.69, 9.84)","(1.243, 9.473)",0.578
"(4.938, 2.625)","(5.512, 2.554)",0.578
"(4.592, 2.727)","(4.305, 3.23)",0.579
"(3.445, 6.143)","(3.756, 5.653)",0.58
"(2.902, 5.432)","(2.976, 4.851)",0.586
"(2.641, 5.333)","(2.976, 4.851)",0.587
"(4.09, 4.083)","(4.494, 3.653)",0.59
"(5.094, 2.133)","(5.512, 2.554)",0.593
"(5.604, 1.967)","(5.512, 2.554)",0.594
"(3.368, 6.103)","(3.756, 5.653)",0.595
"(4.263, 4.202)","(4.494, 3.653)",0.596
"(4.945, 2.74)","(5.512, 2.554)",0.597
"(2.919, 5.445)","(2.976, 4.851)",0.597
"(4.407, 4.246)","(4.494, 3.653)",0.6
"(2.055, 10.375)","(1.505, 10.616)",0.601
"(4.975, 2.283)","(5.512, 2.554)",0.601
"(4.983, 2.267)","(5.512, 2.554)",0.602
"(1.534, 10.015)","(1.505, 10.616)",0.602
"(3.939, 5.079)","(3.756, 5.653)",0.603
"(3.964, 3.944)","(4.494, 3.653)",0.605
"(5.224, 2.022)","(5.512, 2.554)",0.605
"(1.071, 10.169)","(0.815, 10.72)",0.608
"(5.08, 2.124)","(5.512, 2.554)",0.61
"(1.102, 10.069)","(1.243, 9.473)",0.612
"(3.206, 5.922)","(3.756, 5.653)",0.613
"(4.345, 5.826)","(3.756, 5.653)",0.614
"(0.978, 10.027)","(1.243, 9.473)",0.614
"(3.702, 3.105)","(4.305, 3.23)",0.616
"(2.01, 10.258)","(1.505, 10.616)",0.619
"(1.4, 8.58)","(0.995, 9.05)",0.62
"(4.157, 2.624)","(4.305, 3.23)",0.623
"(4.028, 5.09)","(3.756, 5.653)",0.625
"(5.81, 2.003)","(5.512, 2.554)",0.626
"(3.135, 5.738)","(3.756, 5.653)",0.627
"(3.687, 3.11)","(4.305, 3.23)",0.629
"(0.406, 8.818)","(0.995, 9.05)",0.633
"(1.434, 8.592)","(0.995, 9.05)",0.635
"(3.13, 5.538)","(3.756, 5.653)",0.636
"(3.469, 4.449)","(2.976, 4.851)",0.636
"(4.876, 2.517)","(5.512, 2.554)",0.637
"(3.472, 4.452)","(2.976, 4.851)",0.637
"(4.982, 2.199)","(5.512, 2.554)",0.638
"(4.271, 5.274)","(3.756, 5.653)",0.639
"(0.793, 10.081)","(0.815, 10.72)",0.639
"(3.945, 3.981)","(4.494, 3.653)",0.64
"(3.591, 4.672)","(2.976, 4.851)",0.64
"(4.485, 4.294)","(4.494, 3.653)",0.641
"(1.829, 9.733)","(1.243, 9.473)",0.641
"(0.912, 10.023)","(1.243, 9.473)",0.641
"(3.399, 4.368)","(2.976, 4.851)",0.642
"(3.265, 6.073)","(3.756, 5.653)",0.646
"(3.17, 5.925)","(3.756, 5.653)",0.646
"(3.847, 3.701)","(4.494, 3.653)",0.649
"(3.373, 4.337)","(2.976, 4.851)",0.649
"(0.921, 10.038)","(1.243, 9.473)",0.65
"(3.354, 6.165)","(3.756, 5.653)",0.651
"(3.296, 6.115)","(3.756, 5.653)",0.652
"(4.315, 2.577)","(4.305, 3.23)",0.653
"(1.82, 9.786)","(1.243, 9.473)",0.657
"(2.829, 5.492)","(2.976, 4.851)",0.657
"(1.425, 8.551)","(0.995, 9.05)",0.659
"(3.611, 4.668)","(2.976, 4.851)",0.661
"(2.154, 7.962)","(1.864, 7.367)",0.662
"(3.66, 3.061)","(4.305, 3.23)",0.667
"(1.411, 8.529)","(0.995, 9.05)",0.667
"(5.861, 1.979)","(5.512, 2.554)",0.673
"(4.552, 4.331)","(4.494, 3.653)",0.68
"(3.944, 4.054)","(4.494, 3.653)",0.681
"(3.954, 4.07)","(4.494, 3.653)",0.682
"(3.187, 6.029)","(3.756, 5.653)",0.682
"(3.264, 4.232)","(2.976, 4.851)",0.683
"(2.803, 5.514)","(2.976, 4.851)",0.685
"(3.405, 4.31)","(2.976, 4.851)",0.69
"(2.813, 6.373)","(2.134, 6.505)",0.692
"(3.385, 4.286)","(2.976, 4.851)",0.698
"(2.733, 6.144)","(2.134, 6.505)",0.7
"(4.849, 2.326)","(5.512, 2.554)",0.701
"(3.609, 4.544)","(2.976, 4.851)",0.703
"(3.605, 4.53)","(2.976, 4.851)",0.706
"(3.227, 6.121)","(3.756, 5.653)",0.706
"(2.535, 5.404)","(2.976, 4.851)",0.707
"(2.209, 10.511)","(1.505, 10.616)",0.712
"(3.704, 3.615)","(4.305, 3.23)",0.714
"(3.766, 2.758)","(4.305, 3.23)",0.716
"(2.854, 5.56)","(2.976, 4.851)",0.72
"(3.794, 3.829)","(4.494, 3.653)",0.722
"(2.957, 5.577)","(2.976, 4.851)",0.726
"(2.99, 5.578)","(2.976, 4.851)",0.727
"(3.562, 4.415)","(2.976, 4.851)",0.731
"(4.782, 2.515)","(5.512, 2.554)",0.731
"(3.996, 4.195)","(4.494, 3.653)",0.736
"(3.713, 2.79)","(4.305, 3.23)",0.738
"(4.368, 4.381)","(4.494, 3.653)",0.739
"(3.614, 4.475)","(2.976, 4.851)",0.741
"(3.784, 2.702)","(4.305, 3.23)",0.742
"(3.658, 4.546)","(2.976, 4.851)",0.747
"(3.274, 4.165)","(2.976, 4.851)",0.748
"(3.092, 4.111)","(2.976, 4.851)",0.749
"(4.177, 4.335)","(4.494, 3.653)",0.752
"(4.395, 6.056)","(3.756, 5.653)",0.755
"(4.756, 2.542)","(5.512, 2.554)",0.756
"(3.897, 4.121)","(4.494, 3.653)",0.759
"(2.895, 6.384)","(2.134, 6.505)",0.771
"(3.516, 4.299)","(2.976, 4.851)",0.772
"(2.278, 10.611)","(1.505, 10.616)",0.773
"(4.397, 5.22)","(3.756, 5.653)",0.773
"(4.12, 2.477)","(4.305, 3.23)",0.775
"(3.076, 4.082)","(2.976, 4.851)",0.775
"(4.117, 4.966)","(3.756, 5.653)",0.776
"(3.021, 5.912)","(3.756, 5.653)",0.779
"(3.364, 4.175)","(2.976, 4.851)",0.779
"(3.588, 4.369)","(2.976, 4.851)",0.779
"(4.403, 4.431)","(4.494, 3.653)",0.783
"(2.25, 10.373)","(1.505, 10.616)",0.783
"(3.727, 3.813)","(4.494, 3.653)",0.784
"(2.862, 5.627)","(2.976, 4.851)",0.784
"(2.139, 8.101)","(1.864, 7.367)",0.784
"(4.359, 6.155)","(3.756, 5.653)",0.785
"(4.361, 6.157)","(3.756, 5.653)",0.788
"(4.016, 4.282)","(4.494, 3.653)",0.79
"(4.371, 2.441)","(4.305, 3.23)",0.792
"(3.7, 3.744)","(4.305, 3.23)",0.794
"(3.764, 2.648)","(4.305, 3.23)",0.795
"(3.722, 2.69)","(4.305, 3.23)",0.795
"(1.934, 9.946)","(1.505, 10.616)",0.795
"(2.917, 6.358)","(2.134, 6.505)",0.796
"(3.733, 3.891)","(4.494, 3.653)",0.797
"(2.24, 8.072)","(1.864, 7.367)",0.799
"(4.303, 4.434)","(4.494, 3.653)",0.804
"(3.703, 4.497)","(2.976, 4.851)",0.809
"(2.159, 8.12)","(1.864, 7.367)",0.809
"(2.907, 6.261)","(2.134, 6.505)",0.81
"(4.361, 4.453)","(4.494, 3.653)",0.811
"(2.92, 6.292)","(2.134, 6.505)",0.814
"(3.657, 3.732)","(4.305, 3.23)",0.82
"(4.701, 2.433)","(5.512, 2.554)",0.82
"(3.629, 3.697)","(4.305, 3.23)",0.822
"(2.949, 6.394)","(2.134, 6.505)",0.823
"(2.83, 6.065)","(2.134, 6.505)",0.823
"(3.82, 2.564)","(4.305, 3.23)",0.824
"(4.335, 6.243)","(3.756, 5.653)",0.827
"(2.304, 10.4)","(1.505, 10.616)",0.827
"(4.353, 6.229)","(3.756, 5.653)",0.83
"(3.47, 4.178)","(2.976, 4.851)",0.835
"(3.6, 2.767)","(4.305, 3.23)",0.844
"(4.382, 6.223)","(3.756, 5.653)",0.847
"(4.585, 2.43)","(4.305, 3.23)",0.848
"(4.395, 5.093)","(3.756, 5.653)",0.849
"(4.027, 4.846)","(3.756, 5.653)",0.851
"(4.679, 2.375)","(5.512, 2.554)",0.852
"(3.863, 4.231)","(4.494, 3.653)",0.856
"(2.46, 5.543)","(2.976, 4.851)",0.863
"(3.728, 4.056)","(4.494, 3.653)",0.866
"(4.342, 6.298)","(3.756, 5.653)",0.871
"(4.042, 4.826)","(3.756, 5.653)",0.875
"(3.243, 4.017)","(2.976, 4.851)",0.876
"(2.664, 5.674)","(2.976, 4.851)",0.88
"(4.165, 4.873)","(3.756, 5.653)",0.881
"(3.143, 6.287)","(3.756, 5.653)",0.882
"(3.746, 2.534)","(4.305, 3.23)",0.893
"(3.507, 4.132)","(2.976, 4.851)",0.894
"(4.363, 6.31)","(3.756, 5.653)",0.895
"(3.832, 2.468)","(4.305, 3.23)",0.897
"(3.0, 6.268)","(2.134, 6.505)",0.898
"(2.339, 5.487)","(2.976, 4.851)",0.9
"(4.228, 4.881)","(3.756, 5.653)",0.905
"(3.971, 4.398)","(4.494, 3.653)",0.911
"(2.904, 5.976)","(3.756, 5.653)",0.911
"(3.128, 6.321)","(3.756, 5.653)",0.916
"(3.649, 4.012)","(4.494, 3.653)",0.918
"(4.105, 4.485)","(4.494, 3.653)",0.918
"(3.343, 4.005)","(2.976, 4.851)",0.923
"(3.237, 3.964)","(2.976, 4.851)",0.925
"(2.378, 5.611)","(2.134, 6.505)",0.927
"(3.625, 3.979)","(4.494, 3.653)",0.928
"(1.714, 5.677)","(2.134, 6.505)",0.928
"(3.308, 3.982)","(2.976, 4.851)",0.93
"(3.387, 4.014)","(2.976, 4.851)",0.933
"(2.378, 5.569)","(2.976, 4.851)",0.935
"(3.884, 4.618)","(2.976, 4.851)",0.938
"(3.183, 3.93)","(2.976, 4.851)",0.944
"(3.532, 4.088)","(2.976, 4.851)",0.944
"(4.234, 4.836)","(3.756, 5.653)",0.947
"(1.526, 5.776)","(2.134, 6.505)",0.949
"(3.774, 2.439)","(4.305, 3.23)",0.953
"(1.638, 5.685)","(2.134, 6.505)",0.958
"(2.27, 8.242)","(1.864, 7.367)",0.964
"(3.494, 3.773)","(4.305, 3.23)",0.976
"(3.854, 4.422)","(2.976, 4.851)",0.977
"(3.993, 4.495)","(4.494, 3.653)",0.98
"(4.384, 6.407)","(3.756, 5.653)",0.981
"(3.881, 4.47)","(2.976, 4.851)",0.982
"(4.393, 4.633)","(4.494, 3.653)",0.986
"(4.353, 4.631)","(4.494, 3.653)",0.988
"(4.328, 4.847)","(3.756, 5.653)",0.989
"(3.529, 3.884)","(4.494, 3.653)",0.993
"(2.313, 8.254)","(1.864, 7.367)",0.994
"(2.076, 5.511)","(2.134, 6.505)",0.996
"(4.145, 4.589)","(4.494, 3.653)",0.999
"(2.218, 5.503)","(2.976, 4.851)",1.0
"(2.076, 8.348)","(1.864, 7.367)",1.003
"(1.675, 5.609)","(2.134, 6.505)",1.007
"(3.395, 3.673)","(4.305, 3.23)",1.012
