og_coord,goldstar_coord,dist
"(3.468, 5.797)","(3.756, 5.653)",0.322
"(1.205, 11.273)","(1.221, 10.949)",0.324
"(3.298, 4.805)","(2.976, 4.851)",0.325
"(1.32, 9.101)","(0.995, 9.05)",0.329
"(3.437, 5.568)","(3.756, 5.653)",0.33
"(1.101, 10.554)","(0.815, 10.72)",0.331
"(3.476, 5.83)","(3.756, 5.653)",0.331
"(3.27, 4.698)","(2.976, 4.851)",0.331
"(1.327, 9.014)","(0.995, 9.05)",0.334
"(5.178, 2.543)","(5.512, 2.554)",0.334
"(5.668, 2.85)","(5.512, 2.554)",0.335
"(2.453, 6.393)","(2.134, 6.505)",0.338
"(3.98, 5.908)","(3.756, 5.653)",0.339
"(1.351, 9.151)","(1.243, 9.473)",0.34
"(3.447, 5.511)","(3.756, 5.653)",0.34
"(1.536, 9.3)","(1.243, 9.473)",0.34
"(1.441, 9.75)","(1.243, 9.473)",0.34
"(5.172, 2.577)","(5.512, 2.554)",0.341
"(1.55, 9.322)","(1.243, 9.473)",0.342
"(2.189, 7.241)","(1.864, 7.367)",0.349
"(1.437, 9.766)","(1.243, 9.473)",0.351
"(5.164, 2.491)","(5.512, 2.554)",0.354
"(5.158, 2.533)","(5.512, 2.554)",0.355
"(1.426, 9.777)","(1.243, 9.473)",0.355
"(2.471, 6.39)","(2.134, 6.505)",0.356
"(2.189, 7.218)","(1.864, 7.367)",0.358
"(2.122, 7.117)","(1.864, 7.367)",0.359
"(2.207, 7.257)","(1.864, 7.367)",0.36
"(3.944, 3.218)","(4.305, 3.23)",0.361
"(1.322, 9.827)","(1.243, 9.473)",0.363
"(5.702, 2.864)","(5.512, 2.554)",0.364
"(3.444, 5.84)","(3.756, 5.653)",0.364
"(5.159, 2.462)","(5.512, 2.554)",0.365
"(1.306, 9.833)","(1.243, 9.473)",0.365
"(1.169, 10.471)","(1.505, 10.616)",0.366
"(1.282, 9.838)","(1.243, 9.473)",0.367
"(3.396, 5.581)","(3.756, 5.653)",0.367
"(3.534, 5.946)","(3.756, 5.653)",0.368
"(3.404, 5.761)","(3.756, 5.653)",0.368
"(3.95, 5.966)","(3.756, 5.653)",0.368
"(3.937, 3.199)","(4.305, 3.23)",0.369
"(3.984, 5.944)","(3.756, 5.653)",0.37
"(2.167, 7.155)","(1.864, 7.367)",0.37
"(3.937, 3.279)","(4.305, 3.23)",0.371
"(2.495, 6.417)","(2.134, 6.505)",0.372
"(2.495, 6.405)","(2.134, 6.505)",0.375
"(3.285, 4.637)","(2.976, 4.851)",0.376
"(1.106, 10.48)","(0.815, 10.72)",0.377
"(3.296, 4.649)","(2.976, 4.851)",0.378
"(4.002, 3.457)","(4.305, 3.23)",0.379
"(2.495, 6.381)","(2.134, 6.505)",0.382
"(1.421, 9.811)","(1.243, 9.473)",0.382
"(3.409, 5.493)","(3.756, 5.653)",0.382
"(3.395, 5.527)","(3.756, 5.653)",0.382
"(5.13, 2.583)","(5.512, 2.554)",0.383
"(2.209, 7.187)","(1.864, 7.367)",0.389
"(5.122, 2.542)","(5.512, 2.554)",0.39
"(5.128, 2.477)","(5.512, 2.554)",0.392
"(3.962, 5.989)","(3.756, 5.653)",0.394
"(4.002, 5.966)","(3.756, 5.653)",0.398
"(1.286, 9.869)","(1.243, 9.473)",0.398
"(1.016, 10.376)","(0.815, 10.72)",0.398
"(1.155, 10.414)","(1.505, 10.616)",0.404
"(1.115, 10.448)","(0.815, 10.72)",0.405
"(2.225, 7.182)","(1.864, 7.367)",0.406
"(2.525, 6.392)","(2.134, 6.505)",0.407
"(1.056, 10.392)","(0.815, 10.72)",0.407
"(3.376, 5.804)","(3.756, 5.653)",0.409
"(1.376, 9.867)","(1.243, 9.473)",0.416
"(3.995, 5.995)","(3.756, 5.653)",0.417
"(2.264, 7.241)","(1.864, 7.367)",0.419
"(5.035, 1.873)","(4.823, 1.509)",0.421
"(4.041, 5.964)","(3.756, 5.653)",0.422
"(5.804, 2.859)","(5.512, 2.554)",0.422
"(4.189, 2.82)","(4.305, 3.23)",0.426
"(4.139, 5.845)","(3.756, 5.653)",0.428
"(1.065, 10.372)","(0.815, 10.72)",0.428
"(5.815, 2.857)","(5.512, 2.554)",0.429
"(4.025, 5.99)","(3.756, 5.653)",0.431
"(1.41, 9.872)","(1.243, 9.473)",0.433
"(5.587, 2.128)","(5.512, 2.554)",0.433
"(3.343, 5.523)","(3.756, 5.653)",0.433
"(5.61, 2.132)","(5.512, 2.554)",0.433
"(3.361, 5.473)","(3.756, 5.653)",0.434
"(4.041, 5.985)","(3.756, 5.653)",0.438
"(5.016, 1.903)","(4.823, 1.509)",0.439
"(5.426, 2.123)","(5.512, 2.554)",0.439
"(0.955, 9.806)","(1.243, 9.473)",0.44
"(4.233, 2.795)","(4.305, 3.23)",0.441
"(1.097, 10.381)","(0.815, 10.72)",0.441
"(4.137, 5.877)","(3.756, 5.653)",0.442
"(4.316, 4.062)","(4.494, 3.653)",0.446
"(1.167, 10.324)","(1.505, 10.616)",0.447
"(4.166, 5.834)","(3.756, 5.653)",0.448
"(1.09, 10.365)","(0.815, 10.72)",0.449
"(1.041, 9.878)","(1.243, 9.473)",0.453
"(4.187, 2.791)","(4.305, 3.23)",0.455
"(3.849, 3.196)","(4.305, 3.23)",0.457
"(3.847, 3.221)","(4.305, 3.23)",0.458
"(5.614, 2.106)","(5.512, 2.554)",0.459
"(4.318, 4.081)","(4.494, 3.653)",0.463
"(5.396, 2.104)","(5.512, 2.554)",0.465
"(4.733, 1.965)","(4.823, 1.509)",0.465
"(1.439, 9.899)","(1.243, 9.473)",0.469
"(1.027, 9.89)","(1.243, 9.473)",0.47
"(4.171, 5.873)","(3.756, 5.653)",0.47
"(1.137, 10.324)","(1.505, 10.616)",0.47
"(5.047, 1.923)","(4.823, 1.509)",0.471
"(5.088, 1.902)","(4.823, 1.509)",0.474
"(4.218, 2.764)","(4.305, 3.23)",0.474
"(3.342, 5.887)","(3.756, 5.653)",0.476
"(4.266, 2.756)","(4.305, 3.23)",0.476
"(5.434, 2.079)","(5.512, 2.554)",0.481
"(4.18, 5.883)","(3.756, 5.653)",0.482
"(5.807, 2.938)","(5.512, 2.554)",0.484
"(3.895, 3.489)","(4.305, 3.23)",0.485
"(1.137, 9.948)","(1.243, 9.473)",0.487
"(3.815, 3.216)","(4.305, 3.23)",0.49
"(1.056, 10.293)","(0.815, 10.72)",0.49
"(5.586, 2.068)","(5.512, 2.554)",0.492
"(1.038, 9.926)","(1.243, 9.473)",0.497
"(1.173, 9.966)","(1.243, 9.473)",0.498
"(1.025, 10.264)","(0.815, 10.72)",0.502
"(1.113, 10.302)","(1.505, 10.616)",0.502
"(5.438, 2.054)","(5.512, 2.554)",0.505
"(4.753, 2.01)","(4.823, 1.509)",0.506
"(5.39, 2.061)","(5.512, 2.554)",0.508
"(5.825, 2.964)","(5.512, 2.554)",0.516
"(5.421, 2.042)","(5.512, 2.554)",0.52
"(1.757, 9.61)","(1.243, 9.473)",0.532
"(2.173, 7.8)","(1.864, 7.367)",0.532
"(1.766, 9.581)","(1.243, 9.473)",0.534
"(5.343, 2.045)","(5.512, 2.554)",0.536
"(5.394, 2.025)","(5.512, 2.554)",0.542
"(4.2, 2.698)","(4.305, 3.23)",0.542
"(5.555, 2.01)","(5.512, 2.554)",0.546
"(4.32, 2.684)","(4.305, 3.23)",0.546
"(5.821, 3.008)","(5.512, 2.554)",0.549
"(4.236, 2.682)","(4.305, 3.23)",0.552
"(5.356, 2.024)","(5.512, 2.554)",0.552
"(3.322, 5.995)","(3.756, 5.653)",0.553
"(4.145, 2.7)","(4.305, 3.23)",0.554
"(4.266, 2.676)","(4.305, 3.23)",0.555
"(3.939, 3.689)","(4.494, 3.653)",0.556
"(5.85, 2.997)","(5.512, 2.554)",0.557
"(4.983, 2.734)","(5.512, 2.554)",0.559
"(4.278, 2.669)","(4.305, 3.23)",0.562
"(2.605, 5.276)","(2.976, 4.851)",0.564
"(4.083, 2.708)","(4.305, 3.23)",0.567
"(3.311, 6.014)","(3.756, 5.653)",0.573
"(4.198, 2.662)","(4.305, 3.23)",0.578
"(5.203, 2.063)","(5.512, 2.554)",0.58
"(3.14, 4.294)","(2.976, 4.851)",0.581
"(4.479, 4.234)","(4.494, 3.653)",0.581
"(3.224, 5.416)","(3.756, 5.653)",0.582
"(4.116, 2.677)","(4.305, 3.23)",0.584
"(4.965, 2.762)","(5.512, 2.554)",0.585
"(3.911, 3.716)","(4.494, 3.653)",0.586
"(3.1, 4.276)","(2.976, 4.851)",0.588
"(4.187, 4.155)","(4.494, 3.653)",0.588
"(4.152, 4.133)","(4.494, 3.653)",0.589
"(5.105, 2.029)","(4.823, 1.509)",0.592
"(2.696, 6.315)","(2.134, 6.505)",0.593
"(3.291, 6.036)","(3.756, 5.653)",0.602
"(5.14, 2.077)","(5.512, 2.554)",0.605
"(5.042, 2.173)","(5.512, 2.554)",0.605
"(2.081, 7.932)","(1.864, 7.367)",0.605
"(3.889, 3.686)","(4.494, 3.653)",0.606
"(5.235, 2.015)","(5.512, 2.554)",0.606
"(3.721, 3.052)","(4.305, 3.23)",0.611
"(3.714, 3.065)","(4.305, 3.23)",0.614
"(3.984, 5.079)","(3.756, 5.653)",0.618
"(5.072, 2.119)","(5.512, 2.554)",0.619
"(2.115, 10.505)","(1.505, 10.616)",0.62
"(1.466, 8.646)","(0.995, 9.05)",0.621
"(5.169, 2.025)","(4.823, 1.509)",0.621
"(5.114, 2.059)","(4.823, 1.509)",0.622
"(3.302, 6.086)","(3.756, 5.653)",0.627
"(3.345, 6.131)","(3.756, 5.653)",0.63
"(3.256, 4.285)","(2.976, 4.851)",0.631
"(3.868, 3.743)","(4.494, 3.653)",0.632
"(3.124, 5.584)","(3.756, 5.653)",0.636
"(3.678, 3.101)","(4.305, 3.23)",0.64
"(3.391, 4.36)","(2.976, 4.851)",0.643
"(3.119, 5.56)","(3.756, 5.653)",0.644
"(3.677, 3.07)","(4.305, 3.23)",0.648
"(3.325, 4.303)","(2.976, 4.851)",0.65
"(3.23, 6.038)","(3.756, 5.653)",0.652
"(3.356, 6.173)","(3.756, 5.653)",0.656
"(3.105, 5.569)","(3.756, 5.653)",0.656
"(3.105, 5.556)","(3.756, 5.653)",0.658
"(4.464, 4.311)","(4.494, 3.653)",0.659
"(1.475, 8.596)","(0.995, 9.05)",0.661
"(2.124, 7.975)","(1.864, 7.367)",0.661
"(1.466, 8.583)","(0.995, 9.05)",0.663
"(3.648, 3.106)","(4.305, 3.23)",0.669
"(3.387, 4.319)","(2.976, 4.851)",0.672
"(2.169, 10.495)","(1.505, 10.616)",0.675
"(3.227, 6.074)","(3.756, 5.653)",0.676
"(3.259, 6.114)","(3.756, 5.653)",0.678
"(3.343, 4.279)","(2.976, 4.851)",0.68
"(3.323, 4.266)","(2.976, 4.851)",0.68
"(3.101, 5.838)","(3.756, 5.653)",0.681
"(4.298, 4.305)","(4.494, 3.653)",0.681
"(3.32, 6.178)","(3.756, 5.653)",0.682
"(4.259, 4.295)","(4.494, 3.653)",0.684
"(2.068, 8.02)","(1.864, 7.367)",0.684
"(1.502, 8.59)","(0.995, 9.05)",0.685
"(4.271, 4.301)","(4.494, 3.653)",0.685
"(3.375, 4.293)","(2.976, 4.851)",0.686
"(3.242, 6.111)","(3.756, 5.653)",0.688
"(3.071, 5.578)","(3.756, 5.653)",0.689
"(3.212, 6.079)","(3.756, 5.653)",0.691
"(2.2, 10.563)","(1.505, 10.616)",0.697
"(3.416, 4.306)","(2.976, 4.851)",0.7
"(2.198, 10.514)","(1.505, 10.616)",0.7
"(3.079, 5.843)","(3.756, 5.653)",0.703
"(3.324, 6.209)","(3.756, 5.653)",0.704
"(3.198, 6.086)","(3.756, 5.653)",0.706
"(3.374, 4.265)","(2.976, 4.851)",0.708
"(4.295, 4.338)","(4.494, 3.653)",0.713
"(3.075, 5.876)","(3.756, 5.653)",0.717
"(4.815, 2.387)","(5.512, 2.554)",0.717
"(3.333, 4.217)","(2.976, 4.851)",0.728
"(4.012, 4.97)","(3.756, 5.653)",0.729
"(3.282, 6.218)","(3.756, 5.653)",0.737
"(2.194, 10.347)","(1.505, 10.616)",0.74
"(3.348, 4.211)","(2.976, 4.851)",0.74
"(3.769, 2.718)","(4.305, 3.23)",0.741
"(4.283, 4.364)","(4.494, 3.653)",0.742
"(4.824, 2.255)","(4.823, 1.509)",0.746
"(3.057, 5.914)","(3.756, 5.653)",0.746
"(2.252, 10.568)","(1.505, 10.616)",0.749
"(2.252, 10.514)","(1.505, 10.616)",0.754
"(3.786, 2.682)","(4.305, 3.23)",0.755
"(2.463, 5.411)","(2.976, 4.851)",0.759
"(3.041, 5.91)","(3.756, 5.653)",0.76
"(2.22, 10.359)","(1.505, 10.616)",0.76
"(3.74, 2.722)","(4.305, 3.23)",0.76
"(4.771, 2.385)","(5.512, 2.554)",0.76
"(3.196, 6.18)","(3.756, 5.653)",0.769
"(3.755, 3.892)","(4.494, 3.653)",0.777
"(2.249, 8.046)","(1.864, 7.367)",0.781
"(3.012, 5.892)","(3.756, 5.653)",0.781
"(4.434, 4.438)","(4.494, 3.653)",0.787
"(2.255, 10.349)","(1.505, 10.616)",0.796
"(3.642, 2.785)","(4.305, 3.23)",0.798
"(4.534, 2.465)","(4.305, 3.23)",0.799
"(4.566, 2.474)","(4.305, 3.23)",0.8
"(2.571, 5.545)","(2.976, 4.851)",0.804
"(3.261, 6.287)","(3.756, 5.653)",0.804
"(4.298, 4.435)","(4.494, 3.653)",0.806
"(3.36, 4.135)","(2.976, 4.851)",0.812
"(2.236, 8.09)","(1.864, 7.367)",0.813
"(2.262, 10.319)","(1.505, 10.616)",0.813
"(4.431, 4.468)","(4.494, 3.653)",0.817
"(2.313, 10.468)","(1.505, 10.616)",0.821
"(4.552, 2.441)","(4.305, 3.23)",0.827
"(2.32, 10.453)","(1.505, 10.616)",0.831
"(4.53, 2.426)","(4.305, 3.23)",0.835
"(4.078, 4.381)","(4.494, 3.653)",0.838
"(3.257, 6.327)","(3.756, 5.653)",0.839
"(2.277, 8.097)","(1.864, 7.367)",0.839
"(4.2, 4.446)","(4.494, 3.653)",0.846
"(4.507, 4.5)","(4.494, 3.653)",0.847
"(3.366, 4.099)","(2.976, 4.851)",0.847
"(1.653, 5.806)","(2.134, 6.505)",0.849
"(3.225, 6.318)","(3.756, 5.653)",0.851
"(4.582, 2.425)","(4.305, 3.23)",0.851
"(4.485, 4.51)","(4.494, 3.653)",0.857
"(2.3, 10.295)","(1.505, 10.616)",0.857
"(1.694, 5.767)","(2.134, 6.505)",0.859
"(2.315, 10.311)","(1.505, 10.616)",0.866
"(4.322, 4.998)","(3.756, 5.653)",0.866
"(4.193, 4.466)","(4.494, 3.653)",0.867
"(4.357, 5.028)","(3.756, 5.653)",0.867
"(4.291, 4.965)","(3.756, 5.653)",0.872
"(4.151, 4.47)","(4.494, 3.653)",0.886
"(4.342, 4.988)","(3.756, 5.653)",0.886
"(3.7, 4.057)","(4.494, 3.653)",0.891
"(2.691, 5.696)","(2.976, 4.851)",0.892
"(4.139, 4.472)","(4.494, 3.653)",0.893
"(4.202, 4.498)","(4.494, 3.653)",0.894
"(4.516, 4.547)","(4.494, 3.653)",0.894
"(2.634, 5.68)","(2.976, 4.851)",0.897
"(2.508, 5.686)","(2.134, 6.505)",0.9
"(2.669, 5.699)","(2.976, 4.851)",0.902
"(2.423, 5.565)","(2.976, 4.851)",0.903
"(4.352, 4.974)","(3.756, 5.653)",0.903
"(4.459, 6.224)","(3.756, 5.653)",0.906
"(1.65, 5.738)","(2.134, 6.505)",0.907
"(3.69, 4.077)","(4.494, 3.653)",0.909
"(3.551, 3.741)","(4.305, 3.23)",0.911
"(4.368, 4.977)","(3.756, 5.653)",0.912
"(2.401, 5.559)","(2.976, 4.851)",0.912
"(4.295, 4.916)","(3.756, 5.653)",0.913
"(2.745, 5.735)","(2.976, 4.851)",0.914
"(1.68, 5.704)","(2.134, 6.505)",0.921
"(4.282, 4.554)","(4.494, 3.653)",0.926
"(4.381, 4.574)","(4.494, 3.653)",0.928
"(1.775, 5.646)","(2.134, 6.505)",0.931
"(1.918, 5.597)","(2.134, 6.505)",0.933
"(4.26, 4.559)","(4.494, 3.653)",0.936
"(2.669, 5.735)","(2.976, 4.851)",0.936
"(4.314, 4.573)","(4.494, 3.653)",0.937
"(4.439, 6.296)","(3.756, 5.653)",0.938
"(4.461, 6.28)","(3.756, 5.653)",0.943
"(4.376, 4.59)","(4.494, 3.653)",0.944
"(3.668, 4.125)","(4.494, 3.653)",0.951
"(1.916, 5.577)","(2.134, 6.505)",0.953
"(4.304, 4.592)","(4.494, 3.653)",0.958
"(4.404, 4.608)","(4.494, 3.653)",0.959
"(4.218, 4.572)","(4.494, 3.653)",0.96
"(4.133, 4.545)","(4.494, 3.653)",0.962
"(2.006, 11.507)","(1.221, 10.949)",0.963
"(1.922, 5.563)","(2.134, 6.505)",0.966
"(4.269, 4.595)","(4.494, 3.653)",0.968
"(3.628, 4.126)","(2.976, 4.851)",0.975
"(1.743, 5.609)","(2.134, 6.505)",0.978
"(4.384, 4.627)","(4.494, 3.653)",0.98
"(3.619, 4.098)","(4.494, 3.653)",0.982
"(4.417, 4.921)","(3.756, 5.653)",0.986
"(4.407, 4.637)","(4.494, 3.653)",0.988
"(4.111, 4.574)","(4.494, 3.653)",0.997
"(4.413, 4.896)","(3.756, 5.653)",1.002
"(1.804, 8.457)","(0.995, 9.05)",1.003
"(4.092, 4.574)","(4.494, 3.653)",1.005
"(4.342, 4.828)","(3.756, 5.653)",1.012
