og_coord,starfish_coord,dist
"(436, 2031)","(441.0, 2075.0)",44.283
"(3568, 1797)","(3557.0, 1840.0)",44.385
"(1881, 239)","(1906.0, 202.0)",44.654
"(698, 2415)","(700.0, 2370.0)",45.044
"(1955, 2898)","(1910.0, 2901.0)",45.1
"(1415, 1191)","(1383.0, 1159.0)",45.255
"(2143, 2218)","(2171.0, 2254.0)",45.607
"(1804, 2448)","(1817.0, 2492.0)",45.88
"(2455, 303)","(2486.0, 338.0)",46.755
"(3089, 959)","(3132.0, 978.0)",47.011
"(1866, 2757)","(1847.0, 2714.0)",47.011
"(3370, 3435)","(3328.0, 3413.0)",47.413
"(620, 3099)","(596.0, 3058.0)",47.508
"(2125, 2268)","(2171.0, 2254.0)",48.083
"(393, 2904)","(369.0, 2946.0)",48.374
"(2012, 401)","(2030.0, 446.0)",48.466
"(2812, 3190)","(2841.0, 3151.0)",48.6
"(2749, 1786)","(2700.0, 1784.0)",49.041
"(2455, 300)","(2486.0, 338.0)",49.041
"(24, 2119)","(50.0, 2077.0)",49.396
"(559, 2033)","(607.0, 2045.0)",49.477
"(118, 1553)","(106.0, 1601.0)",49.477
"(1801, 785)","(1759.0, 758.0)",49.93
"(1442, 914)","(1476.0, 951.0)",50.249
"(1993, 3621)","(1946.0, 3639.0)",50.329
"(1978, 2598)","(2018.0, 2567.0)",50.606
"(453, 3071)","(463.0, 3121.0)",50.99
"(3000, 3172)","(3048.0, 3191.0)",51.624
"(1620, 861)","(1667.0, 884.0)",52.326
"(2015, 1569)","(2055.0, 1603.0)",52.498
"(286, 3502)","(270.0, 3552.0)",52.498
"(2182, 3751)","(2226.0, 3722.0)",52.697
"(2660, 2119)","(2680.0, 2070.0)",52.924
"(3283, 3581)","(3336.0, 3582.0)",53.009
"(2135, 2839)","(2157.0, 2888.0)",53.712
"(308, 3514)","(270.0, 3552.0)",53.74
"(2502, 1258)","(2493.0, 1205.0)",53.759
"(3228, 3442)","(3175.0, 3452.0)",53.935
"(581, 3006)","(596.0, 3058.0)",54.12
"(1275, 2168)","(1223.0, 2152.0)",54.406
"(634, 418)","(688.0, 425.0)",54.452
"(642, 34)","(692.0, 56.0)",54.626
"(2039, 500)","(2030.0, 446.0)",54.745
"(1440, 3093)","(1491.0, 3113.0)",54.781
"(1769, 1601)","(1714.0, 1605.0)",55.145
"(3271, 2863)","(3223.0, 2891.0)",55.57
"(3430, 2476)","(3420.0, 2421.0)",55.902
"(1102, 1589)","(1058.0, 1624.0)",56.223
"(1504, 3281)","(1516.0, 3336.0)",56.294
"(1286, 891)","(1256.0, 939.0)",56.604
"(60, 1635)","(106.0, 1601.0)",57.201
"(599, 3319)","(606.0, 3376.0)",57.428
"(1229, 192)","(1172.0, 200.0)",57.559
"(2499, 776)","(2552.0, 800.0)",58.181
"(3372, 1546)","(3367.0, 1488.0)",58.215
"(1655, 992)","(1598.0, 980.0)",58.249
"(559, 2412)","(577.0, 2468.0)",58.822
"(1048, 1414)","(1022.0, 1467.0)",59.034
"(2827, 3558)","(2811.0, 3501.0)",59.203
"(1850, 3175)","(1857.0, 3116.0)",59.414
"(2181, 3683)","(2226.0, 3722.0)",59.548
"(3170, 184)","(3219.0, 218.0)",59.641
"(1328, 3367)","(1387.0, 3358.0)",59.682
"(2769, 942)","(2710.0, 933.0)",59.682
"(965, 348)","(921.0, 307.0)",60.141
"(3333, 1252)","(3313.0, 1309.0)",60.407
"(3312, 1955)","(3352.0, 2001.0)",60.959
"(2979, 2197)","(2940.0, 2244.0)",61.074
"(2631, 1672)","(2619.0, 1732.0)",61.188
"(409, 2168)","(421.0, 2108.0)",61.188
"(2622, 1211)","(2660.0, 1163.0)",61.221
"(2605, 2443)","(2625.0, 2385.0)",61.351
"(2340, 2217)","(2396.0, 2191.0)",61.741
"(537, 69)","(552.0, 9.0)",61.847
"(3351, 1630)","(3289.0, 1636.0)",62.29
"(2020, 1551)","(2055.0, 1603.0)",62.682
"(2978, 1257)","(2934.0, 1302.0)",62.936
"(1772, 678)","(1710.0, 689.0)",62.968
"(2720, 2283)","(2757.0, 2232.0)",63.008
"(1016, 1671)","(1058.0, 1624.0)",63.032
"(504, 3169)","(463.0, 3121.0)",63.127
"(2547, 1171)","(2493.0, 1205.0)",63.812
"(1342, 3406)","(1399.0, 3377.0)",63.953
"(3514, 1938)","(3547.0, 1993.0)",64.14
"(2837, 1072)","(2772.0, 1075.0)",65.069
"(602, 3311)","(606.0, 3376.0)",65.123
"(230, 123)","(202.0, 64.0)",65.307
"(1809, 2427)","(1817.0, 2492.0)",65.49
"(1758, 475)","(1709.0, 519.0)",65.856
"(3238, 3587)","(3249.0, 3522.0)",65.924
"(1582, 2237)","(1604.0, 2174.0)",66.731
"(973, 1597)","(909.0, 1617.0)",67.052
"(145, 2391)","(212.0, 2386.0)",67.186
"(247, 587)","(222.0, 524.0)",67.779
"(2561, 3002)","(2618.0, 3040.0)",68.505
"(3523, 3653)","(3574.0, 3607.0)",68.68
"(1823, 905)","(1777.0, 957.0)",69.426
"(170, 1574)","(106.0, 1601.0)",69.462
"(3439, 130)","(3508.0, 138.0)",69.462
"(2423, 1976)","(2451.0, 2040.0)",69.857
"(2360, 2720)","(2313.0, 2668.0)",70.093
"(2465, 405)","(2486.0, 338.0)",70.214
"(2076, 718)","(2133.0, 759.0)",70.214
"(3352, 2439)","(3420.0, 2421.0)",70.342
"(2524, 2540)","(2454.0, 2547.0)",70.349
"(1541, 2142)","(1604.0, 2174.0)",70.661
"(2747, 3471)","(2811.0, 3501.0)",70.682
"(568, 2383)","(509.0, 2344.0)",70.725
"(3011, 242)","(2945.0, 215.0)",71.309
"(2479, 2898)","(2408.0, 2905.0)",71.344
"(223, 1417)","(159.0, 1449.0)",71.554
"(664, 1001)","(735.0, 990.0)",71.847
"(724, 919)","(735.0, 990.0)",71.847
"(563, 2994)","(596.0, 3058.0)",72.007
"(3407, 2651)","(3447.0, 2591.0)",72.111
"(1959, 3287)","(1906.0, 3336.0)",72.18
"(1914, 3071)","(1857.0, 3116.0)",72.622
"(3175, 1117)","(3228.0, 1167.0)",72.863
"(3252, 2350)","(3301.0, 2296.0)",72.918
"(1100, 3249)","(1043.0, 3202.0)",73.878
"(2112, 399)","(2185.0, 411.0)",73.98
"(3484, 1828)","(3557.0, 1840.0)",73.98
"(3351, 1561)","(3367.0, 1488.0)",74.733
"(219, 2305)","(293.0, 2294.0)",74.813
"(316, 2172)","(274.0, 2234.0)",74.887
"(2141, 1415)","(2142.0, 1490.0)",75.007
"(474, 2277)","(509.0, 2344.0)",75.591
"(1915, 3570)","(1946.0, 3639.0)",75.644
"(3152, 3071)","(3223.0, 3043.0)",76.322
"(847, 1451)","(818.0, 1380.0)",76.694
"(1821, 596)","(1895.0, 574.0)",77.201
"(2391, 2742)","(2429.0, 2810.0)",77.897
"(1004, 2160)","(1053.0, 2221.0)",78.243
"(2741, 334)","(2706.0, 404.0)",78.262
"(1888, 3564)","(1847.0, 3631.0)",78.549
"(2374, 830)","(2452.0, 820.0)",78.638
"(2066, 1067)","(2126.0, 1118.0)",78.746
"(2804, 2990)","(2850.0, 3054.0)",78.816
"(3329, 48)","(3407.0, 36.0)",78.918
"(2881, 424)","(2960.0, 424.0)",79.0
"(2964, 66)","(2893.0, 101.0)",79.158
"(3499, 2411)","(3420.0, 2421.0)",79.63
"(898, 1696)","(909.0, 1617.0)",79.762
"(2235, 2690)","(2223.0, 2611.0)",79.906
"(3416, 2867)","(3372.0, 2800.0)",80.156
"(3133, 1495)","(3075.0, 1439.0)",80.623
"(3481, 2474)","(3420.0, 2421.0)",80.808
"(579, 3138)","(596.0, 3058.0)",81.786
"(3149, 1892)","(3220.0, 1933.0)",81.988
"(271, 185)","(189.0, 186.0)",82.006
"(971, 2229)","(1053.0, 2221.0)",82.389
"(854, 358)","(790.0, 410.0)",82.462
"(882, 1761)","(898.0, 1842.0)",82.565
"(1771, 1350)","(1690.0, 1334.0)",82.565
"(2163, 1192)","(2126.0, 1118.0)",82.735
"(1583, 1492)","(1655.0, 1533.0)",82.855
"(1618, 2256)","(1604.0, 2174.0)",83.187
"(2973, 1228)","(2934.0, 1302.0)",83.648
"(3050, 1133)","(3111.0, 1075.0)",84.172
"(1934, 2559)","(2018.0, 2567.0)",84.38
"(92, 2291)","(33.0, 2352.0)",84.865
"(1928, 120)","(1906.0, 202.0)",84.9
"(2666, 1011)","(2681.0, 1095.0)",85.329
"(421, 3643)","(476.0, 3577.0)",85.913
"(2074, 822)","(2133.0, 759.0)",86.313
"(3421, 133)","(3508.0, 138.0)",87.144
"(481, 141)","(419.0, 203.0)",87.681
"(1358, 445)","(1275.0, 475.0)",88.255
"(2549, 1274)","(2493.0, 1205.0)",88.865
"(2477, 1027)","(2480.0, 1116.0)",89.051
"(2515, 3500)","(2603.0, 3486.0)",89.107
"(688, 2083)","(607.0, 2045.0)",89.471
"(3511, 1428)","(3536.0, 1514.0)",89.56
"(437, 1985)","(441.0, 2075.0)",90.089
"(3099, 478)","(3043.0, 549.0)",90.427
"(2345, 2776)","(2429.0, 2810.0)",90.62
"(2367, 493)","(2288.0, 448.0)",90.918
"(2804, 120)","(2893.0, 101.0)",91.005
"(1496, 862)","(1476.0, 951.0)",91.22
"(1260, 1632)","(1255.0, 1540.0)",92.136
"(3337, 1215)","(3288.0, 1294.0)",92.962
"(3293, 2523)","(3300.0, 2616.0)",93.263
"(533, 2989)","(596.0, 3058.0)",93.434
"(3524, 332)","(3440.0, 290.0)",93.915
"(1133, 2502)","(1198.0, 2570.0)",94.069
"(2688, 2296)","(2757.0, 2232.0)",94.112
"(2487, 2345)","(2508.0, 2253.0)",94.366
"(293, 258)","(252.0, 343.0)",94.372
"(113, 2253)","(68.0, 2170.0)",94.414
"(3220, 3240)","(3125.0, 3242.0)",95.021
"(952, 1397)","(943.0, 1302.0)",95.425
"(1583, 1607)","(1645.0, 1680.0)",95.776
"(3535, 3695)","(3574.0, 3607.0)",96.255
"(3187, 3167)","(3125.0, 3242.0)",97.309
"(2719, 720)","(2623.0, 736.0)",97.324
"(900, 2343)","(993.0, 2372.0)",97.417
"(2296, 1352)","(2313.0, 1448.0)",97.494
"(2651, 2533)","(2721.0, 2465.0)",97.591
"(516, 905)","(419.0, 916.0)",97.622
"(2165, 1395)","(2142.0, 1490.0)",97.745
"(170, 607)","(222.0, 524.0)",97.944
"(277, 2136)","(274.0, 2234.0)",98.046
"(1762, 2764)","(1847.0, 2714.0)",98.615
"(310, 2405)","(212.0, 2386.0)",99.825
"(3027, 1265)","(2934.0, 1302.0)",100.09
"(3095, 1538)","(2995.0, 1546.0)",100.319
"(3484, 2303)","(3553.0, 2229.0)",101.178
"(2447, 244)","(2486.0, 338.0)",101.769
"(1217, 2469)","(1198.0, 2570.0)",102.772
"(2697, 3539)","(2651.0, 3631.0)",102.859
"(1810, 663)","(1710.0, 689.0)",103.325
"(1752, 2673)","(1847.0, 2714.0)",103.47
"(1131, 1106)","(1163.0, 1206.0)",104.995
"(2044, 1749)","(2133.0, 1805.0)",105.152
"(2976, 2343)","(2940.0, 2244.0)",105.342
"(1976, 3257)","(1906.0, 3336.0)",105.551
"(1837, 282)","(1906.0, 202.0)",105.646
"(3062, 1334)","(3075.0, 1439.0)",105.802
"(3365, 1896)","(3352.0, 2001.0)",105.802
"(3301, 43)","(3407.0, 36.0)",106.231
"(2245, 2948)","(2157.0, 2888.0)",106.508
"(2970, 3022)","(2936.0, 2921.0)",106.569
"(1654, 424)","(1548.0, 411.0)",106.794
"(3415, 3735)","(3343.0, 3655.0)",107.629
"(2502, 40)","(2422.0, 113.0)",108.301
"(2503, 185)","(2422.0, 113.0)",108.374
"(3580, 2334)","(3553.0, 2229.0)",108.416
"(2056, 2961)","(2038.0, 2854.0)",108.503
"(3230, 3270)","(3125.0, 3242.0)",108.669
"(3340, 529)","(3280.0, 436.0)",110.675
"(705, 166)","(692.0, 56.0)",110.766
"(639, 933)","(735.0, 990.0)",111.647
"(1718, 2544)","(1817.0, 2492.0)",111.826
"(1451, 3245)","(1516.0, 3336.0)",111.83
"(3339, 1151)","(3228.0, 1167.0)",112.147
"(2441, 679)","(2551.0, 657.0)",112.178
"(3325, 255)","(3219.0, 218.0)",112.272
"(3392, 425)","(3280.0, 436.0)",112.539
"(2261, 1108)","(2157.0, 1064.0)",112.925
"(344, 591)","(294.0, 489.0)",113.596
"(2417, 1930)","(2451.0, 2040.0)",115.135
"(3348, 135)","(3407.0, 36.0)",115.248
"(2184, 3023)","(2088.0, 3087.0)",115.378
"(2645, 306)","(2706.0, 404.0)",115.434
"(1389, 3549)","(1452.0, 3452.0)",115.663
"(2225, 1178)","(2126.0, 1118.0)",115.763
"(3409, 2253)","(3301.0, 2296.0)",116.245
"(1369, 1517)","(1255.0, 1540.0)",116.297
"(3562, 2572)","(3447.0, 2591.0)",116.559
"(2578, 1466)","(2694.0, 1450.0)",117.098
"(1384, 368)","(1360.0, 253.0)",117.478
"(1497, 1130)","(1383.0, 1159.0)",117.631
"(1544, 1575)","(1655.0, 1533.0)",118.68
"(1059, 1148)","(1163.0, 1206.0)",119.08
"(3020, 937)","(3132.0, 978.0)",119.269
"(189, 2097)","(289.0, 2031.0)",119.817
"(3131, 1545)","(3075.0, 1439.0)",119.883
"(2893, 3408)","(2908.0, 3527.0)",119.942
"(3256, 1012)","(3136.0, 1012.0)",120.0
"(2145, 2447)","(2052.0, 2371.0)",120.104
"(1351, 865)","(1256.0, 939.0)",120.42
"(2543, 1343)","(2663.0, 1355.0)",120.599
"(3491, 2779)","(3372.0, 2800.0)",120.839
"(2129, 3649)","(2226.0, 3722.0)",121.4
"(701, 3541)","(627.0, 3444.0)",122.004
"(524, 2959)","(596.0, 3058.0)",122.413
"(2545, 2119)","(2451.0, 2040.0)",122.788
"(2425, 1499)","(2313.0, 1448.0)",123.065
"(1959, 3028)","(1876.0, 2935.0)",124.652
"(2460, 1773)","(2562.0, 1701.0)",124.852
"(880, 2318)","(993.0, 2372.0)",125.24
"(774, 1974)","(689.0, 1882.0)",125.256
"(2346, 215)","(2223.0, 241.0)",125.718
"(3387, 1715)","(3289.0, 1636.0)",125.877
"(2012, 798)","(2133.0, 759.0)",127.13
"(2595, 1547)","(2524.0, 1653.0)",127.581
"(1889, 770)","(1970.0, 671.0)",127.914
"(1056, 3461)","(928.0, 3465.0)",128.062
"(1810, 287)","(1906.0, 202.0)",128.222
"(3200, 2137)","(3266.0, 2027.0)",128.281
"(3118, 2307)","(3200.0, 2406.0)",128.55
"(2265, 901)","(2293.0, 775.0)",129.074
"(2653, 285)","(2743.0, 192.0)",129.418
"(1006, 3361)","(928.0, 3465.0)",130.0
"(2435, 1494)","(2313.0, 1448.0)",130.384
"(2066, 3270)","(2187.0, 3221.0)",130.545
"(3238, 619)","(3107.0, 607.0)",131.548
"(3173, 51)","(3048.0, 9.0)",131.867
"(547, 338)","(679.0, 336.0)",132.015
"(1599, 3439)","(1516.0, 3336.0)",132.28
"(2491, 3557)","(2603.0, 3486.0)",132.608
"(887, 858)","(895.0, 991.0)",133.24
"(825, 3550)","(928.0, 3465.0)",133.544
"(1385, 1571)","(1255.0, 1540.0)",133.645
"(2092, 3717)","(2226.0, 3722.0)",134.093
"(324, 620)","(294.0, 489.0)",134.391
"(2237, 2450)","(2340.0, 2538.0)",135.473
"(1809, 2031)","(1811.0, 2167.0)",136.015
"(1141, 2697)","(1198.0, 2570.0)",139.205
"(3079, 2477)","(3200.0, 2406.0)",140.293
"(381, 64)","(419.0, 203.0)",144.101
"(392, 3376)","(471.0, 3497.0)",144.506
"(3506, 1704)","(3557.0, 1840.0)",145.248
"(2371, 2396)","(2340.0, 2538.0)",145.344
"(3148, 2608)","(3287.0, 2652.0)",145.798
"(2360, 645)","(2293.0, 775.0)",146.25
"(867, 1985)","(898.0, 1842.0)",146.322
"(3511, 418)","(3440.0, 290.0)",146.373
"(407, 33)","(552.0, 9.0)",146.973
"(2340, 1853)","(2268.0, 1723.0)",148.607
"(302, 3406)","(270.0, 3552.0)",149.466
"(2924, 1691)","(2774.0, 1715.0)",151.908
"(3361, 1848)","(3352.0, 2001.0)",153.264
"(2272, 959)","(2157.0, 1064.0)",155.724
"(839, 2299)","(700.0, 2370.0)",156.083
"(2427, 2387)","(2508.0, 2253.0)",156.579
"(3117, 2542)","(3200.0, 2406.0)",159.327
"(3135, 1783)","(3062.0, 1925.0)",159.665
"(2501, 1374)","(2663.0, 1355.0)",163.11
"(304, 671)","(222.0, 524.0)",168.324
"(1431, 3620)","(1452.0, 3452.0)",169.307
"(2283, 3080)","(2187.0, 3221.0)",170.578
"(1364, 3600)","(1452.0, 3452.0)",172.186
"(1072, 495)","(970.0, 634.0)",172.409
"(3381, 1820)","(3557.0, 1840.0)",177.133
"(620, 855)","(735.0, 990.0)",177.341
"(1828, 1967)","(1927.0, 2116.0)",178.891
"(439, 594)","(294.0, 489.0)",179.025
"(2262, 1932)","(2133.0, 1805.0)",181.025
"(1671, 3138)","(1491.0, 3113.0)",181.728
"(934, 3647)","(928.0, 3465.0)",182.099
"(3091, 1745)","(3062.0, 1925.0)",182.321
"(1671, 3435)","(1516.0, 3336.0)",183.918
"(3118, 1716)","(3289.0, 1636.0)",188.788
"(328, 2558)","(522.0, 2562.0)",194.041
"(364, 1756)","(170.0, 1744.0)",194.371
"(1649, 2711)","(1847.0, 2714.0)",198.023
"(81, 3623)","(270.0, 3552.0)",201.896
"(1052, 2730)","(1198.0, 2570.0)",216.601
"(1395, 3667)","(1452.0, 3452.0)",222.428
"(1637, 2941)","(1491.0, 3113.0)",225.61
