cluster_id,cluster_size,cluster_area
147,1,2212.0
148,1,2212.0
149,1,2212.0
150,1,2212.0
151,1,2212.0
152,2,3157.0
153,1,2212.0
154,1,2212.0
155,1,2212.0
156,1,2212.0
157,1,2212.0
158,1,2212.0
159,1,2212.0
160,1,2212.0
161,1,2212.0
162,1,2212.0
163,1,2212.0
164,1,2212.0
165,1,2212.0
166,1,2212.0
167,1,2212.0
168,1,2212.0
169,1,2212.0
170,1,2212.0
171,2,3298.0
172,1,2212.0
173,2,3474.0
174,1,2212.0
175,1,2212.0
176,1,2212.0
177,1,2212.0
178,1,2212.0
179,1,2212.0
180,1,2212.0
181,1,2212.0
182,1,2212.0
183,1,2212.0
184,1,2212.0
185,1,2212.0
186,1,2212.0
187,1,2212.0
188,2,3954.0
189,1,2212.0
190,1,2212.0
191,1,2212.0
192,1,2212.0
193,1,2212.0
194,1,2212.0
195,1,2212.0
196,1,2212.0
197,1,2212.0
198,1,2212.0
199,1,2212.0
200,1,2212.0
201,1,2212.0
202,1,2212.0
203,1,2212.0
204,1,2212.0
205,2,2950.0
206,2,4080.0
207,1,2212.0
208,1,2212.0
209,1,2212.0
210,1,2212.0
211,1,2212.0
212,1,2212.0
213,2,3757.0
214,1,2212.0
215,2,3801.0
216,1,2212.0
217,1,2212.0
218,1,2212.0
219,3,5554.0
220,1,2212.0
221,1,2212.0
222,1,2212.0
223,1,2212.0
224,1,2212.0
225,1,2212.0
226,2,3472.0
227,1,2212.0
228,1,2212.0
229,1,2212.0
230,1,2212.0
231,1,2212.0
232,2,2734.0
233,1,2212.0
234,3,5185.5
235,1,2212.0
236,1,2212.0
237,1,2212.0
238,1,2212.0
239,1,2212.0
240,1,2212.0
241,1,2212.0
242,1,2212.0
243,1,2212.0
244,1,2212.0
245,1,2212.0
246,1,2212.0
247,1,2212.0
248,1,2212.0
249,1,2212.0
250,1,2212.0
251,1,2212.0
252,1,2212.0
253,1,2212.0
254,1,2212.0
255,1,2212.0
256,1,2212.0
257,1,2212.0
258,1,2212.0
259,1,2212.0
260,1,2212.0
261,1,2212.0
262,1,2212.0
263,1,2212.0
264,2,3678.0
265,1,2212.0
266,1,2212.0
267,1,2212.0
268,1,2212.0
269,1,2212.0
270,1,2212.0
271,1,2212.0
272,1,2212.0
273,1,2212.0
274,1,2212.0
275,1,2212.0
276,1,2212.0
277,1,2212.0
278,1,2212.0
279,1,2212.0
280,1,2212.0
281,1,2212.0
282,1,2212.0
283,1,2212.0
284,1,2212.0
285,1,2212.0
286,1,2212.0
287,1,2212.0
288,1,2212.0
289,1,2212.0
290,1,2212.0
291,1,2212.0
292,1,2212.0
293,1,2212.0
294,1,2212.0
295,1,2212.0
296,1,2212.0
297,1,2212.0
298,1,2212.0
299,1,2212.0
300,1,2212.0
301,1,2212.0
302,1,2212.0
303,1,2212.0
304,1,2212.0
305,1,2212.0
306,2,3142.0
307,1,2212.0
308,1,2212.0
309,1,2212.0
310,1,2212.0
311,1,2212.0
312,1,2212.0
313,1,2212.0
314,1,2212.0
315,1,2212.0
316,1,2212.0
317,1,2212.0
318,1,2212.0
319,1,2212.0
320,1,2212.0
321,1,2212.0
322,1,2212.0
323,1,2212.0
324,1,2212.0
325,1,2212.0
326,1,2212.0
327,1,2212.0
328,1,2212.0
329,1,2212.0
330,1,2212.0
331,1,2212.0
332,1,2212.0
333,1,2212.0
334,1,2212.0
335,1,2212.0
336,1,2212.0
337,1,2212.0
338,1,2212.0
339,1,2212.0
340,1,2212.0
341,1,2212.0
342,1,2212.0
343,1,2212.0
344,1,2212.0
345,1,2212.0
346,1,2212.0
347,1,2212.0
348,1,2212.0
349,1,2212.0
350,1,2212.0
351,1,2212.0
352,1,2212.0
353,1,2212.0
354,1,2212.0
355,1,2212.0
356,1,2212.0
357,1,2212.0
358,1,2212.0
359,1,2212.0
360,1,2212.0
361,1,2212.0
362,1,2212.0
363,1,2212.0
364,1,2212.0
365,1,2212.0
366,1,2212.0
367,1,2212.0
368,1,2212.0
369,1,2212.0
370,1,2212.0
371,1,2212.0
372,1,2212.0
373,1,2212.0
374,1,2212.0
375,1,2212.0
376,1,2212.0
377,1,2212.0
378,1,2212.0
379,1,2212.0
380,1,2212.0
381,1,2212.0
382,1,2212.0
383,1,2212.0
384,1,2212.0
385,1,2212.0
386,1,2212.0
387,1,2212.0
388,1,2212.0
389,1,2212.0
390,1,2212.0
391,1,2212.0
392,1,2212.0
393,1,2212.0
394,1,2212.0
395,1,2212.0
396,1,2212.0
397,1,2212.0
398,1,2212.0
399,1,2212.0
400,1,2212.0
401,1,2212.0
402,1,2212.0
403,1,2212.0
404,1,2212.0
405,1,2212.0
406,1,2212.0
407,1,2212.0
408,1,2212.0
409,1,2212.0
410,1,2212.0
411,1,2212.0
412,1,2212.0
413,1,2212.0
414,1,2212.0
415,1,2212.0
416,1,2212.0
417,1,2212.0
418,1,2212.0
419,1,2212.0
420,1,2212.0
421,1,2212.0
422,1,2212.0
423,1,2212.0
424,1,2212.0
425,1,2212.0
426,1,2212.0
427,1,2212.0
428,1,2212.0
429,1,2212.0
430,1,2212.0
431,1,2212.0
432,1,2212.0
433,1,2212.0
434,1,2212.0
435,1,2212.0
436,1,2212.0
437,1,2212.0
438,1,2212.0
439,1,2212.0
440,2,2522.0
441,1,2212.0
442,1,2212.0
443,1,2212.0
444,1,2212.0
445,1,2212.0
446,1,2212.0
447,1,2212.0
448,1,2212.0
449,1,2212.0
450,1,2212.0
451,1,2212.0
452,1,2212.0
453,1,2212.0
454,1,2212.0
455,1,2212.0
456,1,2212.0
457,1,2212.0
458,1,2212.0
459,1,2212.0
460,1,2212.0
461,1,2212.0
462,1,2212.0
463,1,2212.0
464,1,2212.0
465,1,2212.0
466,1,2212.0
467,1,2212.0
468,1,2212.0
469,1,2212.0
470,1,2212.0
471,1,2212.0
472,1,2212.0
473,1,2212.0
474,1,2212.0
475,1,2212.0
476,1,2212.0
477,1,2212.0
478,1,2212.0
479,1,2212.0
480,1,2212.0
481,1,2212.0
482,1,2212.0
483,1,2212.0
484,1,2212.0
485,1,2212.0
486,1,2212.0
487,1,2212.0
488,1,2212.0
489,1,2212.0
490,1,2212.0
491,1,2212.0
492,1,2212.0
493,1,2212.0
494,1,2212.0
495,1,2212.0
496,1,2212.0
497,1,2212.0
498,1,2212.0
499,1,2212.0
500,1,2212.0
501,1,2212.0
502,1,2212.0
503,1,2212.0
504,1,2212.0
505,1,2212.0
506,1,2212.0
507,1,2212.0
508,1,2212.0
509,1,2212.0
510,1,2212.0
511,1,2212.0
512,1,2212.0
513,1,2212.0
514,1,2212.0
515,1,2212.0
516,1,2212.0
517,1,2212.0
518,1,2212.0
519,1,2212.0
520,1,2212.0
521,1,2212.0
522,1,2212.0
523,1,2212.0
524,1,2212.0
525,1,2212.0
526,1,2212.0
527,1,2212.0
528,1,2212.0
529,1,2212.0
530,2,3628.0
531,1,2212.0
532,1,2212.0
