og_coord,astar_coord,goldstar_dist,astar_dist,smoothed_dist,dist
"(1125.0, 1508.0)","(1088.0, 1824.0)",321.5960198758685,368.0,328.62705050387353,328.627
"(1102.0, 2201.0)","(974.0, 2504.0)",328.88560692891366,0.0,0.0,328.886
"(993.0, 2145.0)","(1100.0, 1834.0)",329.3599898849284,0.0,0.0,329.36
"(1893.0, 2424.0)","(2052.0, 2136.0)",329.5818647574529,0.0,0.0,329.582
"(1134.0, 2161.0)","(1100.0, 1834.0)",329.69983478916095,0.0,0.0,329.7
"(903.0, 2099.0)","(1100.0, 1834.0)",329.99347112329343,0.0,0.0,329.993
"(1143.0, 1136.0)","(984.0, 844.0)",333.2993028570566,0.0,0.0,333.299
"(1845.0, 1872.0)","(2052.0, 2136.0)",334.45659602555304,0.0,0.0,334.457
"(1806.0, 1906.0)","(2052.0, 2136.0)",335.9617646355013,0.0,0.0,335.962
"(1784.0, 1928.0)","(2052.0, 2136.0)",338.46668014591916,0.0,0.0,338.467
"(1857.0, 2413.0)","(2052.0, 2136.0)",338.8682588632344,0.0,0.0,338.868
"(840.0, 2052.0)","(1100.0, 1834.0)",339.52176679117355,0.0,0.0,339.522
"(1798.0, 2362.0)","(2052.0, 2136.0)",339.9569849392715,0.0,0.0,339.957
"(986.0, 2159.0)","(974.0, 2504.0)",344.7220498329052,0.0,0.0,344.722
"(1106.0, 2179.0)","(1100.0, 1834.0)",345.12857572215046,0.0,0.0,345.129
"(1834.0, 1864.0)","(2052.0, 2136.0)",347.5200863619253,0.0,0.0,347.52
"(1172.0, 1136.0)","(984.0, 844.0)",347.6725093101265,0.0,0.0,347.673
"(1332.0, 847.0)","(984.0, 844.0)",348.68859896761745,0.0,0.0,348.689
"(1779.0, 2355.0)","(2052.0, 2136.0)",350.2123017842177,0.0,0.0,350.212
"(1771.0, 1921.0)","(2052.0, 2136.0)",353.2640124213051,0.0,0.0,353.264
"(1085.0, 1479.0)","(1088.0, 1824.0)",352.3634487287238,416.0,355.5236907962343,355.524
"(1847.0, 1842.0)","(2052.0, 2136.0)",357.7582564386181,0.0,0.0,357.758
"(1207.0, 1126.0)","(984.0, 844.0)",359.62986989681474,0.0,0.0,359.63
"(1806.0, 2400.0)","(2052.0, 2136.0)",360.8445805274065,0.0,0.0,360.845
"(1280.0, 1052.0)","(984.0, 844.0)",362.1872878746575,0.0,0.0,362.187
"(1545.0, 1773.0)","(1486.0, 2132.0)",363.4269979899677,0.0,0.0,363.427
"(1305.0, 1016.0)","(984.0, 844.0)",364.78326190355824,0.0,0.0,364.783
"(2815.0, 3638.0)","(2544.0, 3872.0)",350.90739519138094,512.0,366.7822158293544,366.782
"(869.0, 2120.0)","(1100.0, 1834.0)",368.07696025831336,0.0,0.0,368.077
"(1239.0, 1109.0)","(984.0, 844.0)",368.8411528720731,0.0,0.0,368.841
"(854.0, 2110.0)","(1100.0, 1834.0)",369.5154740535232,0.0,0.0,369.515
"(1580.0, 1774.0)","(1486.0, 2132.0)",369.8595769221071,0.0,0.0,369.86
"(1757.0, 1880.0)","(1486.0, 2132.0)",369.9954602762039,0.0,0.0,369.995
"(1826.0, 1840.0)","(2052.0, 2136.0)",371.8775898397213,0.0,0.0,371.878
"(882.0, 2136.0)","(1100.0, 1834.0)",372.1998856649474,0.0,0.0,372.2
"(1757.0, 2390.0)","(1486.0, 2132.0)",374.97751010027247,0.0,0.0,374.978
"(1331.0, 986.0)","(984.0, 844.0)",375.39508209085534,0.0,0.0,375.395
"(1133.0, 1464.0)","(1088.0, 1824.0)",369.38868417968627,416.0,376.61118541956796,376.611
"(821.0, 2088.0)","(1100.0, 1834.0)",377.015319757699,0.0,0.0,377.015
"(1195.0, 1162.0)","(984.0, 844.0)",382.6464212559684,0.0,0.0,382.646
"(1830.0, 2448.0)","(2052.0, 2136.0)",382.9470971740092,0.0,0.0,382.947
"(1330.0, 1009.0)","(984.0, 844.0)",384.53881751781586,0.0,0.0,384.539
"(1114.0, 1452.0)","(1088.0, 1824.0)",384.33318878285803,416.0,385.97549007047326,385.975
"(1301.0, 1063.0)","(984.0, 844.0)",386.13113446729477,0.0,0.0,386.131
"(1789.0, 1852.0)","(2052.0, 2136.0)",386.2895768785381,0.0,0.0,386.29
"(815.0, 2100.0)","(1100.0, 1834.0)",389.22602757909186,0.0,0.0,389.226
"(1214.0, 1163.0)","(984.0, 844.0)",393.783730477784,0.0,0.0,393.784
"(1821.0, 1815.0)","(2052.0, 2136.0)",395.0358865419698,0.0,0.0,395.036
"(1778.0, 2421.0)","(2052.0, 2136.0)",395.5002610934663,0.0,0.0,395.5
"(1315.0, 1074.0)","(984.0, 844.0)",403.8000136119363,0.0,0.0,403.8
"(628.0, 1031.0)","(976.0, 832.0)",400.95885075653337,560.0,423.00891269743886,423.009
"(325.0, 918.0)","(480.0, 1280.0)",401.2779585275025,544.0,423.1895979566374,423.19
"(1353.0, 1051.0)","(984.0, 844.0)",423.9455493527442,0.0,0.0,423.946
"(1342.0, 1091.0)","(984.0, 844.0)",435.38445606842697,0.0,0.0,435.384
"(1371.0, 1045.0)","(984.0, 844.0)",436.23729710445434,0.0,0.0,436.237
"(1188.0, 1436.0)","(1088.0, 1824.0)",411.3587242298381,512.0,440.4724823165724,440.472
"(1374.0, 1060.0)","(984.0, 844.0)",446.12271704655444,0.0,0.0,446.123
"(2750.0, 3534.0)","(2544.0, 3872.0)",400.95885075653337,592.0,446.36979453148496,446.37
"(1352.0, 1098.0)","(984.0, 844.0)",447.7568795373223,0.0,0.0,447.757
"(1156.0, 1279.0)","(984.0, 844.0)",468.77262333246375,0.0,0.0,468.773
"(585.0, 1038.0)","(976.0, 832.0)",443.6935879635855,608.0,470.9408807267496,470.941
"(1742.0, 1726.0)","(1486.0, 2132.0)",480.07807667086826,0.0,0.0,480.078
"(2029.0, 1652.0)","(2048.0, 2128.0)",481.06548410793306,528.0,488.58738369606215,488.587
"(1712.0, 1696.0)","(1486.0, 2132.0)",490.6779263427285,0.0,0.0,490.678
"(2733.0, 3499.0)","(2544.0, 3872.0)",422.4121210382107,640.0,495.8655985942801,495.866
"(2060.0, 1645.0)","(2048.0, 2128.0)",496.0,512.0,496.0,496.0
"(1395.0, 1121.0)","(984.0, 844.0)",496.353997688142,0.0,0.0,496.354
"(1676.0, 1670.0)","(1486.0, 2132.0)",499.46023153400307,0.0,0.0,499.46
"(1471.0, 978.0)","(984.0, 844.0)",505.0990001969911,0.0,0.0,505.099
"(1663.0, 1659.0)","(1486.0, 2132.0)",505.3020494090639,0.0,0.0,505.302
"(1345.0, 1387.0)","(1100.0, 1834.0)",509.12094323549485,0.0,0.0,509.121
"(1408.0, 1428.0)","(1100.0, 1834.0)",509.46351926413723,0.0,0.0,509.464
"(1453.0, 1042.0)","(984.0, 844.0)",510.25273120386134,0.0,0.0,510.253
"(1484.0, 956.0)","(984.0, 844.0)",513.2515603756115,0.0,0.0,513.252
"(1572.0, 1616.0)","(1100.0, 1834.0)",520.2521467759649,0.0,0.0,520.252
"(1732.0, 1673.0)","(1486.0, 2132.0)",520.4786386173788,0.0,0.0,520.479
"(1399.0, 1159.0)","(984.0, 844.0)",521.928206790934,0.0,0.0,521.928
"(1692.0, 1652.0)","(1486.0, 2132.0)",522.3652626208982,0.0,0.0,522.365
"(1491.0, 974.0)","(984.0, 844.0)",523.4013756191323,0.0,0.0,523.401
"(1571.0, 1604.0)","(1100.0, 1834.0)",524.2826069668914,0.0,0.0,524.283
"(1465.0, 1052.0)","(984.0, 844.0)",524.6054061864021,0.0,0.0,524.605
"(1421.0, 1136.0)","(984.0, 844.0)",526.2493894818311,0.0,0.0,526.249
"(1555.0, 1565.0)","(1100.0, 1834.0)",528.3479312157851,0.0,0.0,528.348
"(2779.0, 3451.0)","(2544.0, 3872.0)",486.6210024238576,672.0,529.8026094852162,529.803
"(2033.0, 1604.0)","(2048.0, 2128.0)",528.2423686150137,560.0,529.9510400057666,529.951
"(2612.0, 3555.0)","(2544.0, 3872.0)",326.3372488699382,688.0,532.207490625832,532.207
"(1504.0, 956.0)","(984.0, 844.0)",532.5230834621162,0.0,0.0,532.523
"(1496.0, 993.0)","(984.0, 844.0)",533.2400960167943,0.0,0.0,533.24
"(1584.0, 1607.0)","(1486.0, 2132.0)",533.2405273467126,0.0,0.0,533.241
"(1747.0, 1666.0)","(1486.0, 2132.0)",534.2023751809795,0.0,0.0,534.202
"(1413.0, 1165.0)","(984.0, 844.0)",536.285815902304,0.0,0.0,536.286
"(455.0, 878.0)","(976.0, 832.0)",528.9688081541293,576.0,536.5804727516477,536.58
"(1702.0, 1638.0)","(1486.0, 2132.0)",539.4659384576565,0.0,0.0,539.466
"(1614.0, 1605.0)","(1486.0, 2132.0)",542.3425128173155,0.0,0.0,542.343
"(1600.0, 1601.0)","(1486.0, 2132.0)",542.6051989909423,0.0,0.0,542.605
"(439.0, 860.0)","(976.0, 832.0)",544.2352432542384,576.0,545.9491464026943,545.949
"(2621.0, 3543.0)","(2544.0, 3872.0)",342.0409332229112,704.0,547.3037918107749,547.304
"(1483.0, 1067.0)","(984.0, 844.0)",547.5777016579474,0.0,0.0,547.578
"(1429.0, 1163.0)","(984.0, 844.0)",548.5188109016864,0.0,0.0,548.519
"(1623.0, 1599.0)","(1486.0, 2132.0)",549.5705828162568,0.0,0.0,549.571
"(1518.0, 976.0)","(984.0, 844.0)",550.0727224649482,0.0,0.0,550.073
"(520.0, 1045.0)","(976.0, 832.0)",508.48795462626254,688.0,550.3863875066411,550.386
"(1583.0, 1570.0)","(1100.0, 1834.0)",550.5007588014752,0.0,0.0,550.501
"(2902.0, 3485.0)","(2544.0, 3872.0)",532.8264257710948,768.0,551.3302564112352,551.33
"(493.0, 1028.0)","(480.0, 1280.0)",256.0,688.0,552.6751875393546,552.675
"(1450.0, 1143.0)","(984.0, 844.0)",554.0247384882738,0.0,0.0,554.025
"(1699.0, 1620.0)","(1486.0, 2132.0)",554.3818803532453,0.0,0.0,554.382
"(983.0, 1314.0)","(1088.0, 1824.0)",524.1068593330943,672.0,557.5667607873908,557.567
"(1728.0, 1627.0)","(1486.0, 2132.0)",559.4674891689418,0.0,0.0,559.467
"(1578.0, 1540.0)","(1100.0, 1834.0)",560.9076243821258,0.0,0.0,560.908
"(1627.0, 1586.0)","(1486.0, 2132.0)",563.0852051554898,0.0,0.0,563.085
"(1536.0, 968.0)","(984.0, 844.0)",566.458390245921,0.0,0.0,566.458
"(1709.0, 1605.0)","(1486.0, 2132.0)",572.1548391694333,0.0,0.0,572.155
"(1652.0, 1583.0)","(1486.0, 2132.0)",573.1776429485017,0.0,0.0,573.178
"(1632.0, 1577.0)","(1486.0, 2132.0)",573.6145828585603,0.0,0.0,573.615
"(1541.0, 981.0)","(984.0, 844.0)",574.0956322512827,0.0,0.0,574.096
"(2829.0, 3409.0)","(2544.0, 3872.0)",537.8475620470915,752.0,581.6976655704307,581.698
"(1543.0, 1005.0)","(984.0, 844.0)",581.7233019228299,0.0,0.0,581.723
"(488.0, 1046.0)","(976.0, 832.0)",537.8475620470915,720.0,582.370712816902,582.371
"(1555.0, 974.0)","(984.0, 844.0)",585.6116460590584,0.0,0.0,585.612
"(1571.0, 950.0)","(984.0, 844.0)",597.0314980677317,0.0,0.0,597.031
"(2873.0, 3423.0)","(2544.0, 3872.0)",563.6452785218731,800.0,601.6353731914697,601.635
"(1666.0, 1555.0)","(1486.0, 2132.0)",603.7725977833046,0.0,0.0,603.773
"(1596.0, 912.0)","(984.0, 844.0)",616.4764408710197,0.0,0.0,616.476
"(397.0, 953.0)","(976.0, 832.0)",602.5014522804074,720.0,633.7197078454951,633.72
"(375.0, 923.0)","(976.0, 832.0)",613.2405726955776,704.0,636.4588143945722,636.459
"(1572.0, 1397.0)","(1100.0, 1834.0)",643.616622074042,0.0,0.0,643.617
"(1626.0, 946.0)","(984.0, 844.0)",650.0523055877889,0.0,0.0,650.052
"(336.0, 899.0)","(976.0, 832.0)",643.192039751737,720.0,661.8263476905369,661.826
"(393.0, 1032.0)","(976.0, 832.0)",622.3568108408551,800.0,662.8461026128623,662.846
"(369.0, 986.0)","(976.0, 832.0)",624.8199740725323,768.0,662.9768401964959,662.977
"(339.0, 926.0)","(976.0, 832.0)",644.9806198638839,736.0,668.4553517538646,668.455
"(2010.0, 1475.0)","(2048.0, 2128.0)",657.7537533150229,720.0,671.1960071170529,671.196
"(2000.0, 1480.0)","(2048.0, 2128.0)",657.7537533150229,720.0,671.1960071170529,671.196
"(1617.0, 1406.0)","(1100.0, 1834.0)",671.4172097064536,0.0,0.0,671.417
"(1608.0, 1390.0)","(1100.0, 1834.0)",674.7951333738263,0.0,0.0,674.795
"(343.0, 939.0)","(976.0, 832.0)",647.1599493170139,752.0,675.0844491592634,675.084
"(1598.0, 1375.0)","(1100.0, 1834.0)",676.858027088399,0.0,0.0,676.858
"(324.0, 907.0)","(976.0, 832.0)",659.1145575694713,736.0,677.8248464004151,677.825
"(389.0, 1055.0)","(976.0, 832.0)",627.4774896360825,816.0,678.3400374402574,678.34
"(2028.0, 1467.0)","(2048.0, 2128.0)",672.7614733321165,720.0,680.5659588649953,680.566
"(1618.0, 1390.0)","(1100.0, 1834.0)",682.593251303439,0.0,0.0,682.593
"(2023.0, 1452.0)","(2048.0, 2128.0)",688.7437840009883,736.0,696.5647394922368,696.565
"(2918.0, 3343.0)","(2544.0, 3872.0)",656.7800240567614,928.0,701.4772975311805,701.477
"(1984.0, 1426.0)","(2048.0, 2128.0)",706.9031050999847,784.0,725.8207928609343,725.821
"(3007.0, 3342.0)","(2544.0, 3872.0)",704.7268974574476,1008.0,731.9813337676605,731.981
"(2235.0, 2814.0)","(2048.0, 2128.0)",694.6653870749572,864.0,740.227225733373,740.227
"(2982.0, 3316.0)","(2544.0, 3872.0)",707.265155369611,1008.0,744.054997493748,744.055
"(2208.0, 2816.0)","(2048.0, 2128.0)",706.3596817486117,864.0,749.5958993844196,749.596
"(3017.0, 3323.0)","(2544.0, 3872.0)",727.2523633512648,1040.0,754.60875076563,754.609
"(2196.0, 2845.0)","(2048.0, 2128.0)",718.5763703323398,864.0,758.9650197457426,758.965
"(1658.0, 1275.0)","(1100.0, 1834.0)",789.5709886324345,0.0,0.0,789.571
"(2052.0, 2928.0)","(2052.0, 2136.0)",792.2391496827205,0.0,0.0,792.239
"(2869.0, 3229.0)","(2544.0, 3872.0)",729.8876625892508,992.0,793.5085467745103,793.509
"(2958.0, 3235.0)","(2544.0, 3872.0)",754.7184905645283,1056.0,810.6837034796158,810.684
"(2917.0, 3231.0)","(2544.0, 3872.0)",752.1701935067622,1040.0,813.4066628527244,813.407
"(1699.0, 1282.0)","(1100.0, 1834.0)",814.3737216395184,0.0,0.0,814.374
"(1686.0, 1258.0)","(984.0, 844.0)",815.6410109386359,0.0,0.0,815.641
"(2367.0, 2900.0)","(2052.0, 2136.0)",827.0611032450989,0.0,0.0,827.061
"(2821.0, 3152.0)","(2544.0, 3872.0)",769.6648621315644,1008.0,837.6024940570956,837.602
"(2584.0, 3162.0)","(2544.0, 3872.0)",720.7107602915333,1120.0,906.2622922902322,906.262
"(2649.0, 3099.0)","(2544.0, 3872.0)",789.8556830206389,1120.0,920.1151600330948,920.115
"(2361.0, 2946.0)","(2048.0, 2128.0)",870.7881487480178,1136.0,955.7916355091855,955.792
"(2557.0, 3128.0)","(2544.0, 3872.0)",752.0,1184.0,969.8852822223503,969.885
