og_coord,starfish_coord,dist
"(1133, 2040)","(1161.0, 2073.0)",43.278
"(804, 929)","(845.0, 914.0)",43.658
"(916, 2608)","(915.0, 2564.0)",44.011
"(1429, 163)","(1430.0, 207.0)",44.011
"(2202, 601)","(2205.0, 645.0)",44.102
"(3391, 3697)","(3401.0, 3740.0)",44.147
"(719, 3113)","(704.0, 3071.0)",44.598
"(449, 3375)","(407.0, 3359.0)",44.944
"(3472, 451)","(3476.0, 496.0)",45.177
"(2684, 286)","(2658.0, 323.0)",45.222
"(2929, 3775)","(2888.0, 3755.0)",45.618
"(2747, 377)","(2756.0, 332.0)",45.891
"(238, 1720)","(204.0, 1751.0)",46.011
"(3279, 2352)","(3310.0, 2386.0)",46.011
"(2121, 641)","(2087.0, 672.0)",46.011
"(1133, 1574)","(1109.0, 1615.0)",47.508
"(300, 1451)","(263.0, 1421.0)",47.634
"(1428, 159)","(1430.0, 207.0)",48.042
"(867, 2569)","(915.0, 2564.0)",48.26
"(1870, 750)","(1822.0, 755.0)",48.26
"(2208, 1036)","(2195.0, 1083.0)",48.765
"(85, 3646)","(133.0, 3656.0)",49.031
"(307, 441)","(260.0, 455.0)",49.041
"(207, 1887)","(189.0, 1841.0)",49.396
"(2035, 591)","(2085.0, 596.0)",50.249
"(2091, 1390)","(2107.0, 1342.0)",50.596
"(923, 1940)","(965.0, 1970.0)",51.614
"(1460, 165)","(1430.0, 207.0)",51.614
"(2773, 63)","(2774.0, 115.0)",52.01
"(2154, 1365)","(2107.0, 1342.0)",52.326
"(3011, 3052)","(3059.0, 3075.0)",53.226
"(1098, 3271)","(1149.0, 3254.0)",53.759
"(3132, 734)","(3131.0, 680.0)",54.009
"(2143, 274)","(2089.0, 285.0)",55.109
"(234, 1897)","(275.0, 1860.0)",55.227
"(1830, 2520)","(1777.0, 2502.0)",55.973
"(2849, 2243)","(2865.0, 2189.0)",56.321
"(1786, 711)","(1822.0, 755.0)",56.851
"(3386, 2409)","(3340.0, 2443.0)",57.201
"(710, 568)","(703.0, 625.0)",57.428
"(850, 2363)","(804.0, 2398.0)",57.801
"(373, 2420)","(419.0, 2384.0)",58.412
"(655, 1987)","(598.0, 2003.0)",59.203
"(674, 1236)","(624.0, 1204.0)",59.363
"(979, 2466)","(920.0, 2458.0)",59.54
"(2685, 3117)","(2711.0, 3063.0)",59.933
"(2639, 3503)","(2603.0, 3455.0)",60.0
"(3138, 1202)","(3091.0, 1240.0)",60.44
"(1501, 3108)","(1493.0, 3048.0)",60.531
"(3003, 3052)","(3059.0, 3075.0)",60.539
"(2814, 3248)","(2860.0, 3208.0)",60.959
"(3535, 386)","(3481.0, 356.0)",61.774
"(2672, 737)","(2734.0, 734.0)",62.073
"(1430, 3379)","(1375.0, 3350.0)",62.177
"(2961, 899)","(2904.0, 873.0)",62.65
"(2901, 3160)","(2860.0, 3208.0)",63.127
"(3186, 2389)","(3149.0, 2337.0)",63.82
"(1670, 767)","(1734.0, 764.0)",64.07
"(969, 1005)","(937.0, 1061.0)",64.498
"(2118, 2093)","(2087.0, 2036.0)",64.885
"(3326, 2634)","(3384.0, 2664.0)",65.299
"(1953, 3020)","(2018.0, 3030.0)",65.765
"(1110, 2413)","(1121.0, 2478.0)",65.924
"(2910, 3145)","(2858.0, 3104.0)",66.219
"(1993, 3168)","(1928.0, 3153.0)",66.708
"(3578, 3436)","(3515.0, 3413.0)",67.067
"(1225, 1209)","(1180.0, 1259.0)",67.268
"(456, 2462)","(516.0, 2493.0)",67.535
"(2729, 1904)","(2702.0, 1966.0)",67.624
"(3360, 3563)","(3292.0, 3554.0)",68.593
"(3132, 2969)","(3200.0, 2980.0)",68.884
"(1875, 799)","(1822.0, 755.0)",68.884
"(421, 2315)","(419.0, 2384.0)",69.029
"(965, 3376)","(981.0, 3308.0)",69.857
"(1005, 279)","(972.0, 217.0)",70.235
"(891, 2394)","(920.0, 2458.0)",70.264
"(3351, 2260)","(3329.0, 2327.0)",70.52
"(3394, 120)","(3339.0, 165.0)",71.063
"(3149, 749)","(3131.0, 680.0)",71.309
"(2412, 1515)","(2419.0, 1586.0)",71.344
"(1795, 2122)","(1731.0, 2090.0)",71.554
"(2844, 1916)","(2883.0, 1976.0)",71.561
"(3135, 3530)","(3089.0, 3475.0)",71.701
"(2431, 1431)","(2498.0, 1457.0)",71.868
"(220, 1363)","(263.0, 1421.0)",72.201
"(674, 1111)","(632.0, 1170.0)",72.422
"(3548, 508)","(3476.0, 496.0)",72.993
"(442, 2958)","(442.0, 2885.0)",73.0
"(1884, 1896)","(1811.0, 1903.0)",73.335
"(3520, 2127)","(3554.0, 2192.0)",73.355
"(547, 3143)","(564.0, 3215.0)",73.98
"(1863, 817)","(1822.0, 755.0)",74.33
"(776, 608)","(703.0, 625.0)",74.953
"(656, 1790)","(618.0, 1725.0)",75.293
"(1537, 1582)","(1611.0, 1568.0)",75.313
"(1203, 2545)","(1267.0, 2585.0)",75.472
"(2701, 3138)","(2711.0, 3063.0)",75.664
"(2667, 3496)","(2603.0, 3455.0)",76.007
"(1828, 2980)","(1825.0, 2904.0)",76.059
"(2073, 3083)","(2018.0, 3030.0)",76.381
"(3065, 2972)","(3101.0, 3040.0)",76.942
"(200, 399)","(199.0, 322.0)",77.006
"(2300, 2270)","(2242.0, 2219.0)",77.233
"(592, 2142)","(537.0, 2087.0)",77.782
"(2781, 1488)","(2724.0, 1435.0)",77.833
"(3207, 3476)","(3284.0, 3492.0)",78.645
"(1260, 3193)","(1276.0, 3270.0)",78.645
"(730, 2425)","(804.0, 2398.0)",78.772
"(1910, 399)","(1970.0, 347.0)",79.398
"(3267, 2091)","(3303.0, 2162.0)",79.605
"(240, 220)","(317.0, 241.0)",79.812
"(92, 2126)","(104.0, 2047.0)",79.906
"(667, 160)","(609.0, 105.0)",79.931
"(3161, 1201)","(3091.0, 1240.0)",80.131
"(547, 54)","(609.0, 105.0)",80.281
"(2350, 3658)","(2286.0, 3707.0)",80.604
"(1596, 1120)","(1580.0, 1199.0)",80.604
"(511, 3425)","(576.0, 3377.0)",80.802
"(3005, 765)","(3010.0, 846.0)",81.154
"(3481, 2514)","(3409.0, 2552.0)",81.413
"(2795, 3258)","(2860.0, 3208.0)",82.006
"(3581, 317)","(3538.0, 247.0)",82.152
"(993, 2538)","(915.0, 2564.0)",82.219
"(3535, 1538)","(3470.0, 1589.0)",82.62
"(2255, 1688)","(2188.0, 1639.0)",83.006
"(110, 1964)","(104.0, 2047.0)",83.217
"(2377, 3505)","(2457.0, 3480.0)",83.815
"(2137, 530)","(2085.0, 596.0)",84.024
"(998, 2426)","(920.0, 2458.0)",84.309
"(579, 438)","(548.0, 359.0)",84.865
"(252, 1681)","(204.0, 1751.0)",84.876
"(3576, 2274)","(3554.0, 2192.0)",84.9
"(3263, 2087)","(3303.0, 2162.0)",85.0
"(3275, 3748)","(3239.0, 3671.0)",85.0
"(1074, 2407)","(1121.0, 2478.0)",85.147
"(2259, 3626)","(2286.0, 3707.0)",85.381
"(1041, 2508)","(1121.0, 2478.0)",85.44
"(3259, 195)","(3339.0, 165.0)",85.44
"(1418, 3276)","(1375.0, 3350.0)",85.586
"(1571, 984)","(1655.0, 967.0)",85.703
"(288, 322)","(317.0, 241.0)",86.035
"(3153, 3394)","(3202.0, 3323.0)",86.267
"(1773, 963)","(1814.0, 887.0)",86.354
"(298, 357)","(382.0, 336.0)",86.585
"(3336, 1882)","(3249.0, 1880.0)",87.023
"(2127, 1757)","(2149.0, 1672.0)",87.801
"(3011, 3826)","(2992.0, 3740.0)",88.074
"(2846, 1896)","(2883.0, 1976.0)",88.142
"(647, 1911)","(734.0, 1896.0)",88.284
"(1946, 2759)","(1991.0, 2835.0)",88.323
"(1236, 2502)","(1267.0, 2585.0)",88.6
"(1040, 401)","(959.0, 365.0)",88.64
"(816, 1649)","(730.0, 1672.0)",89.022
"(2105, 1762)","(2060.0, 1839.0)",89.185
"(1954, 1534)","(1883.0, 1480.0)",89.202
"(1554, 1804)","(1564.0, 1893.0)",89.56
"(567, 25)","(609.0, 105.0)",90.355
"(2563, 1520)","(2498.0, 1457.0)",90.521
"(2845, 542)","(2773.0, 487.0)",90.604
"(167, 2575)","(100.0, 2636.0)",90.609
"(1577, 3083)","(1493.0, 3048.0)",91.0
"(3001, 3649)","(2992.0, 3740.0)",91.444
"(3082, 2400)","(3149.0, 2337.0)",91.967
"(3261, 2265)","(3329.0, 2327.0)",92.022
"(3025, 2390)","(2933.0, 2398.0)",92.347
"(1372, 3257)","(1375.0, 3350.0)",93.048
"(559, 3509)","(577.0, 3601.0)",93.744
"(992, 2332)","(949.0, 2248.0)",94.366
"(1436, 593)","(1380.0, 517.0)",94.403
"(1917, 808)","(1999.0, 761.0)",94.515
"(3381, 3522)","(3292.0, 3554.0)",94.578
"(3521, 1896)","(3539.0, 1989.0)",94.726
"(2577, 1687)","(2484.0, 1707.0)",95.126
"(2215, 2762)","(2284.0, 2694.0)",96.876
"(762, 548)","(703.0, 625.0)",97.005
"(2073, 924)","(2169.0, 939.0)",97.165
"(2676, 2972)","(2711.0, 3063.0)",97.499
"(3126, 1331)","(3091.0, 1240.0)",97.499
"(2945, 1205)","(2903.0, 1117.0)",97.509
"(123, 1923)","(194.0, 1990.0)",97.622
"(107, 1945)","(194.0, 1990.0)",97.949
"(1389, 1485)","(1436.0, 1571.0)",98.005
"(783, 2494)","(804.0, 2398.0)",98.27
"(2288, 304)","(2256.0, 211.0)",98.351
"(3185, 3420)","(3202.0, 3323.0)",98.478
"(374, 1852)","(275.0, 1860.0)",99.323
"(910, 3609)","(960.0, 3523.0)",99.479
"(105, 355)","(199.0, 322.0)",99.624
"(3001, 2994)","(3059.0, 3075.0)",99.624
"(3056, 2951)","(3101.0, 3040.0)",99.73
"(1066, 1525)","(1109.0, 1615.0)",99.745
"(1695, 454)","(1634.0, 533.0)",99.81
"(3415, 3407)","(3515.0, 3413.0)",100.18
"(1701, 1056)","(1655.0, 967.0)",100.185
"(3314, 3)","(3322.0, 103.0)",100.319
"(881, 1915)","(965.0, 1970.0)",100.404
"(1673, 1239)","(1580.0, 1199.0)",101.237
"(654, 1833)","(734.0, 1896.0)",101.828
"(1921, 2998)","(2018.0, 3030.0)",102.142
"(942, 946)","(845.0, 914.0)",102.142
"(3344, 1918)","(3249.0, 1880.0)",102.318
"(3342, 1837)","(3249.0, 1880.0)",102.46
"(1165, 2605)","(1267.0, 2585.0)",103.942
"(3222, 2453)","(3319.0, 2415.0)",104.178
"(2996, 1400)","(2924.0, 1324.0)",104.69
"(858, 3632)","(782.0, 3556.0)",107.48
"(1917, 1378)","(1883.0, 1480.0)",107.517
"(831, 1040)","(937.0, 1061.0)",108.06
"(3225, 626)","(3131.0, 680.0)",108.407
"(36, 1749)","(39.0, 1858.0)",109.041
"(2141, 2131)","(2087.0, 2036.0)",109.275
"(651, 274)","(561.0, 212.0)",109.289
"(1625, 1299)","(1580.0, 1199.0)",109.659
"(1029, 2109)","(1138.0, 2127.0)",110.476
"(2045, 1139)","(2150.0, 1104.0)",110.68
"(374, 1423)","(263.0, 1421.0)",111.018
"(1240, 441)","(1296.0, 537.0)",111.14
"(903, 819)","(845.0, 914.0)",111.306
"(3395, 3502)","(3284.0, 3492.0)",111.45
"(2725, 597)","(2614.0, 579.0)",112.45
"(590, 464)","(548.0, 359.0)",113.088
"(1321, 240)","(1430.0, 207.0)",113.886
"(3363, 1878)","(3249.0, 1880.0)",114.018
"(2714, 1549)","(2724.0, 1435.0)",114.438
"(1485, 1341)","(1523.0, 1449.0)",114.49
"(2036, 161)","(2030.0, 277.0)",116.155
"(3409, 3554)","(3292.0, 3554.0)",117.0
"(2196, 2499)","(2107.0, 2423.0)",117.034
"(2854, 572)","(2773.0, 487.0)",117.414
"(2196, 2530)","(2164.0, 2643.0)",117.444
"(1847, 3239)","(1928.0, 3153.0)",118.14
"(1021, 2144)","(1138.0, 2127.0)",118.229
"(1116, 1158)","(1180.0, 1259.0)",119.57
"(1464, 92)","(1430.0, 207.0)",119.921
"(3346, 2820)","(3226.0, 2820.0)",120.0
"(3503, 3816)","(3519.0, 3697.0)",120.071
"(2400, 3745)","(2286.0, 3707.0)",120.167
"(3214, 220)","(3325.0, 269.0)",121.334
"(1853, 1708)","(1760.0, 1629.0)",122.025
"(952, 2681)","(915.0, 2564.0)",122.711
"(3027, 3369)","(3089.0, 3475.0)",122.801
"(2358, 1473)","(2313.0, 1358.0)",123.491
"(521, 2788)","(442.0, 2885.0)",125.1
"(2128, 1493)","(2103.0, 1616.0)",125.515
"(1159, 1388)","(1285.0, 1390.0)",126.016
"(2849, 588)","(2773.0, 487.0)",126.4
"(2364, 2596)","(2284.0, 2694.0)",126.507
"(1874, 1792)","(1811.0, 1903.0)",127.632
"(3338, 2942)","(3219.0, 2895.0)",127.945
"(3069, 262)","(3065.0, 391.0)",129.062
"(2317, 361)","(2188.0, 378.0)",130.115
"(1371, 3181)","(1276.0, 3270.0)",130.177
"(3096, 3649)","(3017.0, 3544.0)",131.4
"(1819, 3227)","(1928.0, 3153.0)",131.746
"(1136, 3392)","(1237.0, 3477.0)",132.008
"(1459, 640)","(1591.0, 629.0)",132.458
"(826, 153)","(784.0, 27.0)",132.816
"(1412, 1351)","(1285.0, 1390.0)",132.853
"(1941, 1778)","(2060.0, 1839.0)",133.724
"(3233, 2048)","(3303.0, 2162.0)",133.776
"(3060, 256)","(3065.0, 391.0)",135.093
"(2082, 2262)","(1980.0, 2352.0)",136.029
"(957, 835)","(845.0, 914.0)",137.058
"(2858, 1841)","(2883.0, 1976.0)",137.295
"(2193, 1488)","(2283.0, 1592.0)",137.535
"(2299, 509)","(2239.0, 633.0)",137.753
"(2859, 595)","(2773.0, 487.0)",138.058
"(2553, 748)","(2479.0, 865.0)",138.438
"(2721, 2451)","(2807.0, 2342.0)",138.842
"(2648, 843)","(2734.0, 734.0)",138.842
"(2463, 2445)","(2501.0, 2311.0)",139.284
"(1778, 2642)","(1777.0, 2502.0)",140.004
"(1611, 1340)","(1523.0, 1449.0)",140.089
"(833, 239)","(972.0, 217.0)",140.73
"(3315, 418)","(3417.0, 515.0)",140.759
"(2205, 56)","(2302.0, 159.0)",141.485
"(2237, 2479)","(2107.0, 2423.0)",141.549
"(2560, 2059)","(2429.0, 2113.0)",141.693
"(717, 197)","(609.0, 105.0)",141.873
"(447, 84)","(534.0, 197.0)",142.611
"(3161, 821)","(3131.0, 680.0)",144.156
"(859, 1738)","(730.0, 1672.0)",144.903
"(2319, 512)","(2239.0, 633.0)",145.055
"(3206, 2506)","(3319.0, 2415.0)",145.086
"(740, 275)","(778.0, 416.0)",146.031
"(1129, 2633)","(1267.0, 2585.0)",146.11
"(2853, 649)","(2734.0, 734.0)",146.24
"(3575, 2657)","(3438.0, 2605.0)",146.537
"(662, 2435)","(804.0, 2398.0)",146.741
"(652, 2437)","(516.0, 2493.0)",147.078
"(3397, 1881)","(3249.0, 1880.0)",148.003
"(1170, 1111)","(1180.0, 1259.0)",148.337
"(537, 2999)","(414.0, 3082.0)",148.385
"(3532, 2339)","(3554.0, 2192.0)",148.637
"(2629, 1609)","(2485.0, 1647.0)",148.93
"(2312, 10)","(2302.0, 159.0)",149.335
"(1709, 1275)","(1580.0, 1199.0)",149.723
"(1059, 1149)","(937.0, 1061.0)",150.426
"(1208, 259)","(1240.0, 112.0)",150.443
"(1893, 1703)","(1760.0, 1629.0)",152.201
"(1151, 2689)","(1267.0, 2585.0)",155.795
"(3445, 1795)","(3427.0, 1639.0)",157.035
"(3152, 1749)","(3227.0, 1611.0)",157.064
"(1816, 389)","(1970.0, 347.0)",159.625
"(1133, 1106)","(1180.0, 1259.0)",160.056
"(1128, 1106)","(1180.0, 1259.0)",161.595
"(2918, 712)","(2904.0, 873.0)",161.608
"(814, 1166)","(937.0, 1061.0)",161.722
"(1722, 1121)","(1580.0, 1199.0)",162.012
"(2213, 2866)","(2356.0, 2945.0)",163.371
"(3256, 1236)","(3091.0, 1240.0)",165.048
"(774, 1274)","(624.0, 1204.0)",165.529
"(1337, 3104)","(1493.0, 3048.0)",165.747
"(2873, 1509)","(2724.0, 1435.0)",166.364
"(773, 193)","(784.0, 27.0)",166.364
"(3079, 2067)","(3086.0, 2235.0)",168.146
"(2840, 1813)","(2883.0, 1976.0)",168.576
"(3070, 21)","(3221.0, 96.0)",168.6
"(2953, 584)","(3061.0, 454.0)",169.009
"(1813, 2238)","(1731.0, 2090.0)",169.198
"(1801, 331)","(1970.0, 347.0)",169.756
"(1821, 247)","(1655.0, 208.0)",170.52
"(1744, 1144)","(1580.0, 1199.0)",172.977
"(3557, 2731)","(3438.0, 2605.0)",173.312
"(1801, 107)","(1655.0, 208.0)",177.53
"(3452, 2830)","(3384.0, 2664.0)",179.388
"(2518, 2491)","(2501.0, 2311.0)",180.801
"(1804, 1070)","(1655.0, 967.0)",181.135
"(2715, 1785)","(2702.0, 1966.0)",181.466
"(1719, 2272)","(1731.0, 2090.0)",182.395
"(2308, 2398)","(2242.0, 2219.0)",190.78
"(735, 2139)","(598.0, 2003.0)",193.041
"(3434, 2851)","(3384.0, 2664.0)",193.569
"(1446, 939)","(1591.0, 806.0)",196.759
"(3052, 1709)","(3227.0, 1611.0)",200.572
"(3047, 1701)","(3227.0, 1611.0)",201.246
"(294, 687)","(262.0, 486.0)",203.531
"(1406, 892)","(1591.0, 806.0)",204.012
"(1145, 1016)","(937.0, 1061.0)",212.812
"(3301, 1304)","(3190.0, 1487.0)",214.033
"(1079, 893)","(937.0, 1061.0)",219.973
"(1563, 1)","(1655.0, 208.0)",226.524
"(1926, 1141)","(2150.0, 1104.0)",227.035
"(3029, 1799)","(2883.0, 1976.0)",229.445
"(1812, 36)","(1655.0, 208.0)",232.88
"(1384, 1059)","(1580.0, 1199.0)",240.865
"(1841, 37)","(1655.0, 208.0)",252.66
"(1884, 39)","(2030.0, 277.0)",279.213
"(1579, 2749)","(1825.0, 2904.0)",290.759
