og_coord,closest_coord,dist,avg_dist
"(1794.001, 6138.542)","(1818.004, 6133.208)",24.589,0.0
"(1335.277, 7636.506)","(1311.274, 7641.84)",24.589,0.0
"(3000.373, 3816.475)","(2999.484, 3791.583)",24.908,0.0
"(2999.484, 3791.583)","(3000.373, 3816.475)",24.908,0.0
"(2890.137, 4236.972)","(2915.029, 4233.416)",25.145,0.0
"(3541.774, 5284.213)","(3557.776, 5303.771)",25.27,0.0
"(3557.776, 5303.771)","(3541.774, 5284.213)",25.27,0.0
"(3846.701, 4161.407)","(3862.703, 4141.849)",25.27,0.0
"(3503.547, 4925.946)","(3511.548, 4949.949)",25.301,0.0
"(3807.585, 3879.594)","(3818.253, 3856.48)",25.457,0.0
"(3011.041, 3839.589)","(3000.373, 3816.475)",25.457,0.0
"(3818.253, 3856.48)","(3807.585, 3879.594)",25.457,0.0
"(1973.579, 9209.146)","(1950.465, 9198.478)",25.457,0.0
"(1950.465, 9198.478)","(1973.579, 9209.146)",25.457,0.0
"(3903.597, 4160.518)","(3884.928, 4142.738)",25.781,0.0
"(3724.019, 2506.979)","(3722.241, 2481.198)",25.842,0.0
"(3722.241, 2481.198)","(3724.019, 2506.979)",25.842,0.0
"(3703.572, 5186.423)","(3679.569, 5196.202)",25.919,0.0
"(3679.569, 5196.202)","(3703.572, 5186.423)",25.919,0.0
"(3350.639, 2416.301)","(3324.858, 2419.857)",26.025,0.0
"(3324.858, 2419.857)","(3350.639, 2416.301)",26.025,0.0
"(3217.289, 3643.12)","(3225.29, 3668.012)",26.146,0.0
"(3225.29, 3668.012)","(3217.289, 3643.12)",26.146,0.0
"(4586.349, 2188.717)","(4590.794, 2214.498)",26.161,0.0
"(4590.794, 2214.498)","(4586.349, 2188.717)",26.161,0.0
"(999.235, 9514.962)","(985.011, 9492.737)",26.387,0.0
"(985.011, 9492.737)","(999.235, 9514.962)",26.387,0.0
"(2925.697, 5366.001)","(2943.477, 5346.443)",26.432,0.0
"(3740.021, 2706.115)","(3715.129, 2697.225)",26.432,0.0
"(3715.129, 2697.225)","(3740.021, 2706.115)",26.432,0.0
"(1323.72, 8455.274)","(1317.497, 8429.493)",26.521,0.0
"(1317.497, 8429.493)","(1323.72, 8455.274)",26.521,0.0
"(3551.553, 5329.552)","(3557.776, 5303.771)",26.521,0.0
"(3700.016, 2937.254)","(3725.797, 2943.477)",26.521,0.0
"(1037.462, 9178.031)","(1010.792, 9178.031)",26.67,0.0
"(1010.792, 9178.031)","(1037.462, 9178.031)",26.67,0.0
"(2955.923, 3825.365)","(2971.925, 3804.029)",26.67,0.0
"(4030.724, 2191.384)","(4046.726, 2170.048)",26.67,0.0
"(3941.824, 3945.38)","(3939.157, 3972.05)",26.803,0.0
"(3939.157, 3972.05)","(3941.824, 3945.38)",26.803,0.0
"(1569.973, 8517.504)","(1561.972, 8543.285)",26.994,0.0
"(1561.972, 8543.285)","(1569.973, 8517.504)",26.994,0.0
"(1261.49, 9358.498)","(1253.489, 9384.279)",26.994,0.0
"(1253.489, 9384.279)","(1261.49, 9358.498)",26.994,0.0
"(3243.07, 2761.233)","(3269.74, 2756.788)",27.038,0.0
"(3269.74, 2756.788)","(3243.07, 2761.233)",27.038,0.0
"(1950.465, 5874.509)","(1938.019, 5898.512)",27.038,0.0
"(1938.019, 5898.512)","(1950.465, 5874.509)",27.038,0.0
"(1037.462, 9915.012)","(1061.465, 9927.458)",27.038,0.0
"(1061.465, 9927.458)","(1037.462, 9915.012)",27.038,0.0
"(3765.802, 2384.297)","(3792.472, 2378.963)",27.198,0.0
"(3796.028, 2783.457)","(3787.138, 2757.677)",27.27,0.0
"(2010.917, 9173.586)","(2004.694, 9200.256)",27.386,0.0
"(2004.694, 9200.256)","(2010.917, 9173.586)",27.386,0.0
"(5174.866, 2674.111)","(5200.647, 2664.332)",27.573,0.0
"(5200.647, 2664.332)","(5174.866, 2674.111)",27.573,0.0
"(3268.851, 2729.229)","(3269.74, 2756.788)",27.573,0.0
"(3713.351, 2664.332)","(3740.91, 2666.11)",27.616,0.0
"(3740.91, 2666.11)","(3713.351, 2664.332)",27.616,0.0
"(1143.253, 8773.536)","(1139.697, 8745.977)",27.787,0.0
"(2955.034, 5519.798)","(2951.478, 5492.239)",27.787,0.0
"(2951.478, 5492.239)","(2955.034, 5519.798)",27.787,0.0
"(4546.344, 1830.45)","(4538.343, 1803.78)",27.844,0.0
"(4538.343, 1803.78)","(4546.344, 1830.45)",27.844,0.0
"(4569.458, 1846.452)","(4546.344, 1830.45)",28.113,0.0
"(5178.422, 2634.995)","(5162.42, 2611.881)",28.113,0.0
"(5162.42, 2611.881)","(5178.422, 2634.995)",28.113,0.0
"(3036.822, 3828.032)","(3011.041, 3839.589)",28.253,0.0
"(3619.117, 4101.844)","(3612.894, 4129.403)",28.253,0.0
"(953.007, 9370.944)","(978.788, 9382.501)",28.253,0.0
"(978.788, 9382.501)","(953.007, 9370.944)",28.253,0.0
"(4795.263, 1800.224)","(4819.266, 1815.337)",28.365,0.0
"(2244.724, 5682.485)","(2218.054, 5672.706)",28.406,0.0
"(1621.535, 7496.044)","(1603.755, 7518.269)",28.462,0.0
"(3677.791, 5224.65)","(3679.569, 5196.202)",28.504,0.0
"(3479.544, 4955.283)","(3506.214, 4965.951)",28.724,0.0
"(3391.533, 2859.022)","(3419.981, 2863.467)",28.793,0.0
"(2016.251, 5884.288)","(2032.253, 5908.291)",28.848,0.0
"(2032.253, 5908.291)","(2016.251, 5884.288)",28.848,0.0
"(989.456, 9158.473)","(1010.792, 9178.031)",28.944,0.0
"(1018.793, 9634.977)","(993.012, 9648.312)",29.026,0.0
"(3810.252, 2739.897)","(3787.138, 2757.677)",29.161,0.0
"(1331.721, 8403.712)","(1317.497, 8429.493)",29.445,0.0
"(2895.471, 5624.7)","(2867.023, 5616.699)",29.552,0.0
"(3735.576, 3998.72)","(3727.575, 3970.272)",29.552,0.0
"(4059.172, 2199.385)","(4030.724, 2191.384)",29.552,0.0
"(2867.023, 5616.699)","(2895.471, 5624.7)",29.552,0.0
"(983.233, 9316.715)","(991.234, 9288.267)",29.552,0.0
"(991.234, 9288.267)","(983.233, 9316.715)",29.552,0.0
"(2733.674, 5223.761)","(2737.23, 5194.424)",29.552,0.0
"(4429.885, 2430.525)","(4413.883, 2455.417)",29.592,0.0
"(4413.883, 2455.417)","(4429.885, 2430.525)",29.592,0.0
"(3090.162, 5182.867)","(3061.714, 5191.757)",29.805,0.0
"(3061.714, 5191.757)","(3090.162, 5182.867)",29.805,0.0
"(1177.035, 8153.015)","(1201.038, 8135.235)",29.871,0.0
"(1201.038, 8135.235)","(1177.035, 8153.015)",29.871,0.0
"(3071.493, 5125.971)","(3083.05, 5153.53)",29.884,0.0
"(4073.396, 2155.824)","(4046.726, 2170.048)",30.226,0.0
"(2677.667, 5237.985)","(2703.448, 5253.987)",30.343,0.0
"(2052.7, 5852.284)","(2050.033, 5882.51)",30.343,0.0
"(925.449, 9673.204)","(906.78, 9649.201)",30.408,0.0
"(1223.263, 8771.758)","(1253.489, 8776.203)",30.551,0.0
"(1253.489, 8776.203)","(1223.263, 8771.758)",30.551,0.0
"(1263.268, 8721.974)","(1267.713, 8691.748)",30.551,0.0
"(3763.135, 2484.754)","(3749.8, 2457.195)",30.616,0.0
"(3749.8, 2457.195)","(3763.135, 2484.754)",30.616,0.0
"(4558.79, 2202.052)","(4586.349, 2188.717)",30.616,0.0
"(4597.906, 2290.952)","(4603.24, 2260.726)",30.693,0.0
"(842.772, 9544.299)","(812.546, 9538.965)",30.693,0.0
"(812.546, 9538.965)","(842.772, 9544.299)",30.693,0.0
"(1928.24, 9330.05)","(1954.021, 9346.941)",30.822,0.0
"(1954.021, 9346.941)","(1928.24, 9330.05)",30.822,0.0
"(3469.765, 5015.735)","(3499.991, 5009.512)",30.86,0.0
"(1787.778, 6639.048)","(1773.554, 6611.489)",31.013,0.0
"(1773.554, 6611.489)","(1787.778, 6639.048)",31.013,0.0
"(3795.139, 4084.953)","(3826.254, 4082.286)",31.229,0.0
"(2730.118, 4958.839)","(2760.344, 4950.838)",31.267,0.0
"(5059.296, 2140.711)","(5064.63, 2109.596)",31.569,0.0
"(5064.63, 2109.596)","(5059.296, 2140.711)",31.569,0.0
"(4797.041, 1870.455)","(4823.711, 1887.346)",31.569,0.0
"(4823.711, 1887.346)","(4797.041, 1870.455)",31.569,0.0
"(4459.222, 1691.766)","(4476.113, 1665.096)",31.569,0.0
"(4476.113, 1665.096)","(4459.222, 1691.766)",31.569,0.0
"(2372.74, 5098.412)","(2372.74, 5066.408)",32.004,0.0
"(4044.948, 1318.386)","(4044.948, 1350.39)",32.004,0.0
"(824.992, 9570.969)","(842.772, 9544.299)",32.053,0.0
"(3732.02, 2366.517)","(3733.798, 2398.521)",32.053,0.0
"(3733.798, 2398.521)","(3732.02, 2366.517)",32.053,0.0
"(2871.468, 5367.779)","(2868.801, 5399.783)",32.115,0.0
"(1173.479, 8185.019)","(1177.035, 8153.015)",32.201,0.0
"(3538.218, 5252.209)","(3541.774, 5284.213)",32.201,0.0
"(4791.707, 1832.228)","(4795.263, 1800.224)",32.201,0.0
"(998.346, 9610.085)","(1018.793, 9634.977)",32.213,0.0
"(2983.482, 5487.794)","(2951.478, 5492.239)",32.311,0.0
"(3674.235, 4040.503)","(3654.677, 4066.284)",32.36,0.0
"(2987.038, 3676.013)","(2992.372, 3644.009)",32.445,0.0
"(2992.372, 3644.009)","(2987.038, 3676.013)",32.445,0.0
"(1058.798, 9414.505)","(1065.021, 9382.501)",32.603,0.0
"(1065.021, 9382.501)","(1058.798, 9414.505)",32.603,0.0
"(5038.849, 2533.649)","(5069.075, 2546.095)",32.688,0.0
"(5069.075, 2546.095)","(5038.849, 2533.649)",32.688,0.0
"(4634.354, 2207.386)","(4657.468, 2230.5)",32.688,0.0
"(3018.153, 4913.5)","(3030.599, 4883.274)",32.688,0.0
"(3030.599, 4883.274)","(3018.153, 4913.5)",32.688,0.0
"(4486.781, 1709.546)","(4459.222, 1691.766)",32.797,0.0
"(3684.903, 2400.299)","(3659.122, 2379.852)",32.905,0.0
"(3659.122, 2379.852)","(3684.903, 2400.299)",32.905,0.0
"(4553.456, 2259.837)","(4585.46, 2251.836)",32.989,0.0
"(3827.143, 2803.015)","(3840.478, 2772.79)",33.036,0.0
"(3840.478, 2772.79)","(3827.143, 2803.015)",33.036,0.0
"(3476.877, 3303.522)","(3457.319, 3276.852)",33.073,0.0
"(3457.319, 3276.852)","(3476.877, 3303.522)",33.073,0.0
"(798.322, 9900.788)","(824.992, 9881.23)",33.073,0.0
"(824.992, 9881.23)","(798.322, 9900.788)",33.073,0.0
"(922.782, 8824.209)","(913.003, 8792.205)",33.465,0.0
"(3137.279, 5145.529)","(3103.497, 5145.529)",33.782,0.0
"(1082.801, 9980.798)","(1085.468, 9947.016)",33.887,0.0
"(1549.526, 4986.398)","(1535.302, 4955.283)",34.212,0.0
"(1535.302, 4955.283)","(1549.526, 4986.398)",34.212,0.0
"(946.784, 9604.751)","(917.448, 9622.531)",34.303,0.0
"(3115.943, 5113.525)","(3103.497, 5145.529)",34.339,0.0
"(3501.769, 3279.519)","(3476.877, 3303.522)",34.58,0.0
"(1145.031, 8013.442)","(1179.702, 8013.442)",34.671,0.0
"(1179.702, 8013.442)","(1145.031, 8013.442)",34.671,0.0
"(1279.27, 8800.206)","(1253.489, 8776.203)",35.225,0.0
"(3365.752, 2384.297)","(3350.639, 2416.301)",35.393,0.0
"(2341.625, 5049.517)","(2372.74, 5066.408)",35.404,0.0
"(3260.85, 3667.123)","(3225.29, 3668.012)",35.571,0.0
"(1141.475, 8154.793)","(1177.035, 8153.015)",35.604,0.0
"(2899.027, 5589.14)","(2895.471, 5624.7)",35.737,0.0
"(1010.792, 8843.767)","(1042.796, 8859.769)",35.782,0.0
"(1042.796, 8859.769)","(1010.792, 8843.767)",35.782,0.0
"(2156.713, 5710.044)","(2180.716, 5683.374)",35.881,0.0
"(3936.49, 3145.28)","(3970.272, 3131.945)",36.319,0.0
"(3879.594, 4213.858)","(3863.592, 4246.751)",36.579,0.0
"(3014.597, 3876.038)","(3011.041, 3839.589)",36.622,0.0
"(1223.263, 9843.003)","(1237.487, 9876.785)",36.654,0.0
"(1237.487, 9876.785)","(1223.263, 9843.003)",36.654,0.0
"(3722.241, 3693.793)","(3691.126, 3674.235)",36.751,0.0
"(3691.126, 3674.235)","(3722.241, 3693.793)",36.751,0.0
"(1987.803, 7192.006)","(2024.252, 7198.229)",36.976,0.0
"(2024.252, 7198.229)","(1987.803, 7192.006)",36.976,0.0
"(1033.906, 9952.35)","(1061.465, 9927.458)",37.136,0.0
"(4560.568, 2296.286)","(4553.456, 2259.837)",37.136,0.0
"(3064.381, 4899.276)","(3030.599, 4883.274)",37.38,0.0
"(1161.033, 8047.224)","(1145.031, 8013.442)",37.38,0.0
"(1818.893, 6090.536)","(1851.786, 6072.756)",37.391,0.0
