og_coord,goldstar_coord,dist
"(1.493, 10.015)","(1.243, 9.473)",0.596
"(4.37, 2.637)","(4.305, 3.23)",0.597
"(4.103, 5.166)","(3.756, 5.653)",0.598
"(3.534, 4.632)","(2.976, 4.851)",0.6
"(4.334, 5.492)","(3.756, 5.653)",0.6
"(4.06, 5.121)","(3.756, 5.653)",0.612
"(3.885, 3.718)","(4.494, 3.653)",0.612
"(2.841, 5.45)","(2.976, 4.851)",0.614
"(3.142, 5.652)","(3.756, 5.653)",0.614
"(1.037, 10.146)","(0.815, 10.72)",0.615
"(1.133, 10.125)","(1.505, 10.616)",0.616
"(3.56, 4.65)","(2.976, 4.851)",0.618
"(4.402, 4.267)","(4.494, 3.653)",0.621
"(5.082, 2.105)","(5.512, 2.554)",0.622
"(2.118, 7.935)","(1.864, 7.367)",0.622
"(1.148, 10.106)","(1.505, 10.616)",0.622
"(3.575, 4.677)","(2.976, 4.851)",0.624
"(4.279, 5.993)","(3.756, 5.653)",0.624
"(5.264, 1.981)","(5.512, 2.554)",0.624
"(3.76, 3.538)","(4.305, 3.23)",0.626
"(2.052, 7.965)","(1.864, 7.367)",0.627
"(4.287, 2.602)","(4.305, 3.23)",0.628
"(1.107, 10.128)","(1.505, 10.616)",0.63
"(0.91, 10.093)","(0.815, 10.72)",0.634
"(3.861, 3.691)","(4.494, 3.653)",0.635
"(1.442, 8.6)","(0.995, 9.05)",0.635
"(4.29, 5.997)","(3.756, 5.653)",0.635
"(5.854, 2.017)","(5.512, 2.554)",0.637
"(0.877, 10.084)","(0.815, 10.72)",0.639
"(1.101, 10.12)","(1.505, 10.616)",0.639
"(4.336, 2.588)","(4.305, 3.23)",0.642
"(2.908, 5.493)","(2.976, 4.851)",0.645
"(3.44, 4.402)","(2.976, 4.851)",0.646
"(3.969, 4.029)","(4.494, 3.653)",0.646
"(3.754, 2.892)","(4.305, 3.23)",0.647
"(0.921, 10.035)","(1.243, 9.473)",0.647
"(3.134, 5.835)","(3.756, 5.653)",0.648
"(4.525, 4.303)","(4.494, 3.653)",0.65
"(3.407, 4.361)","(2.976, 4.851)",0.653
"(2.669, 6.129)","(2.134, 6.505)",0.654
"(3.767, 3.604)","(4.305, 3.23)",0.655
"(0.647, 10.085)","(0.815, 10.72)",0.656
"(3.577, 4.585)","(2.976, 4.851)",0.657
"(2.792, 6.462)","(2.134, 6.505)",0.659
"(3.096, 5.651)","(3.756, 5.653)",0.66
"(2.717, 6.193)","(2.134, 6.505)",0.661
"(3.094, 5.67)","(3.756, 5.653)",0.662
"(2.139, 10.416)","(1.505, 10.616)",0.665
"(0.612, 10.084)","(0.815, 10.72)",0.667
"(2.775, 6.307)","(2.134, 6.505)",0.671
"(0.794, 9.975)","(1.243, 9.473)",0.674
"(3.695, 2.942)","(4.305, 3.23)",0.675
"(4.352, 4.322)","(4.494, 3.653)",0.684
"(4.362, 5.333)","(3.756, 5.653)",0.686
"(2.728, 6.161)","(2.134, 6.505)",0.686
"(4.015, 2.602)","(4.305, 3.23)",0.692
"(2.614, 5.442)","(2.976, 4.851)",0.693
"(3.063, 5.539)","(2.976, 4.851)",0.693
"(4.408, 4.342)","(4.494, 3.653)",0.694
"(3.822, 2.717)","(4.305, 3.23)",0.705
"(2.819, 6.334)","(2.134, 6.505)",0.706
"(3.829, 3.903)","(4.494, 3.653)",0.711
"(4.015, 4.178)","(4.494, 3.653)",0.711
"(3.965, 4.972)","(3.756, 5.653)",0.713
"(4.237, 5.118)","(3.756, 5.653)",0.72
"(3.092, 4.141)","(2.976, 4.851)",0.72
"(3.799, 3.853)","(4.494, 3.653)",0.723
"(2.22, 10.504)","(1.505, 10.616)",0.724
"(4.313, 4.355)","(4.494, 3.653)",0.725
"(2.685, 6.033)","(2.134, 6.505)",0.726
"(3.543, 4.393)","(2.976, 4.851)",0.729
"(4.21, 2.505)","(4.305, 3.23)",0.731
"(2.724, 6.072)","(2.134, 6.505)",0.732
"(4.809, 2.344)","(5.512, 2.554)",0.734
"(3.746, 3.718)","(4.305, 3.23)",0.742
"(4.767, 2.528)","(5.512, 2.554)",0.745
"(3.486, 4.306)","(2.976, 4.851)",0.746
"(2.722, 5.556)","(2.976, 4.851)",0.749
"(3.748, 3.741)","(4.494, 3.653)",0.751
"(3.778, 3.897)","(4.494, 3.653)",0.756
"(2.264, 10.589)","(1.505, 10.616)",0.76
"(1.882, 9.956)","(1.505, 10.616)",0.76
"(4.789, 2.309)","(5.512, 2.554)",0.764
"(2.774, 6.088)","(2.134, 6.505)",0.764
"(4.319, 5.136)","(3.756, 5.653)",0.765
"(2.795, 5.595)","(2.976, 4.851)",0.766
"(3.75, 2.701)","(4.305, 3.23)",0.767
"(1.946, 9.981)","(1.505, 10.616)",0.773
"(2.87, 6.265)","(2.134, 6.505)",0.774
"(1.88, 9.937)","(1.505, 10.616)",0.775
"(4.352, 5.155)","(3.756, 5.653)",0.777
"(3.144, 4.092)","(2.976, 4.851)",0.777
"(2.892, 6.326)","(2.134, 6.505)",0.779
"(4.11, 2.476)","(4.305, 3.23)",0.779
"(3.845, 4.084)","(4.494, 3.653)",0.779
"(3.082, 6.054)","(3.756, 5.653)",0.784
"(4.748, 2.359)","(5.512, 2.554)",0.789
"(4.195, 4.386)","(4.494, 3.653)",0.792
"(3.748, 2.667)","(4.305, 3.23)",0.792
"(2.742, 5.61)","(2.976, 4.851)",0.794
"(3.699, 2.714)","(4.305, 3.23)",0.796
"(2.894, 6.262)","(2.134, 6.505)",0.798
"(3.053, 6.034)","(3.756, 5.653)",0.8
"(2.801, 5.633)","(2.976, 4.851)",0.802
"(3.132, 6.165)","(3.756, 5.653)",0.808
"(2.308, 10.515)","(1.505, 10.616)",0.81
"(3.751, 3.978)","(4.494, 3.653)",0.81
"(2.459, 5.476)","(2.976, 4.851)",0.811
"(3.163, 6.207)","(3.756, 5.653)",0.811
"(3.516, 4.245)","(2.976, 4.851)",0.812
"(3.946, 4.252)","(4.494, 3.653)",0.812
"(2.249, 10.287)","(1.505, 10.616)",0.813
"(3.045, 6.053)","(3.756, 5.653)",0.816
"(3.216, 4.069)","(2.976, 4.851)",0.818
"(3.747, 2.631)","(4.305, 3.23)",0.819
"(3.561, 4.276)","(2.976, 4.851)",0.821
"(3.998, 4.313)","(4.494, 3.653)",0.826
"(4.382, 5.115)","(3.756, 5.653)",0.826
"(3.989, 4.859)","(3.756, 5.653)",0.827
"(4.345, 5.07)","(3.756, 5.653)",0.829
"(3.856, 2.531)","(4.305, 3.23)",0.831
"(2.809, 6.019)","(2.134, 6.505)",0.832
"(4.111, 4.9)","(3.756, 5.653)",0.833
"(4.684, 2.458)","(5.512, 2.554)",0.834
"(4.486, 4.487)","(4.494, 3.653)",0.834
"(3.756, 4.045)","(4.494, 3.653)",0.836
"(4.349, 5.063)","(3.756, 5.653)",0.836
"(2.574, 5.586)","(2.976, 4.851)",0.838
"(4.394, 6.197)","(3.756, 5.653)",0.838
"(4.69, 2.373)","(5.512, 2.554)",0.842
"(2.416, 5.487)","(2.976, 4.851)",0.847
"(3.751, 4.505)","(2.976, 4.851)",0.849
"(2.576, 5.602)","(2.976, 4.851)",0.851
"(1.557, 5.879)","(2.134, 6.505)",0.852
"(3.147, 6.253)","(3.756, 5.653)",0.855
"(4.129, 4.882)","(3.756, 5.653)",0.857
"(4.209, 4.462)","(4.494, 3.653)",0.858
"(4.29, 4.489)","(4.494, 3.653)",0.861
"(1.586, 5.838)","(2.134, 6.505)",0.863
"(4.126, 4.434)","(4.494, 3.653)",0.864
"(3.695, 2.615)","(4.305, 3.23)",0.866
"(4.304, 4.498)","(4.494, 3.653)",0.866
"(4.303, 6.327)","(3.756, 5.653)",0.868
"(4.043, 4.397)","(4.494, 3.653)",0.87
"(3.55, 4.182)","(2.976, 4.851)",0.881
"(4.305, 4.962)","(3.756, 5.653)",0.883
"(4.279, 4.937)","(3.756, 5.653)",0.887
"(3.398, 4.066)","(2.976, 4.851)",0.891
"(2.913, 6.069)","(2.134, 6.505)",0.893
"(4.309, 4.949)","(3.756, 5.653)",0.895
"(4.056, 4.44)","(4.494, 3.653)",0.9
"(2.378, 5.532)","(2.976, 4.851)",0.906
"(2.192, 8.218)","(1.864, 7.367)",0.912
"(1.799, 5.654)","(2.134, 6.505)",0.915
"(3.787, 2.475)","(4.305, 3.23)",0.916
"(3.457, 4.066)","(2.976, 4.851)",0.92
"(3.57, 3.794)","(4.305, 3.23)",0.926
"(3.691, 2.529)","(4.305, 3.23)",0.932
"(3.839, 4.461)","(2.976, 4.851)",0.947
"(4.034, 4.742)","(3.756, 5.653)",0.952
"(3.861, 4.487)","(2.976, 4.851)",0.956
"(3.197, 3.911)","(2.976, 4.851)",0.965
"(2.072, 8.317)","(1.864, 7.367)",0.973
"(1.919, 8.339)","(1.864, 7.367)",0.973
"(3.93, 4.452)","(4.494, 3.653)",0.978
"(4.173, 4.765)","(3.756, 5.653)",0.981
"(3.892, 4.494)","(2.976, 4.851)",0.983
"(2.019, 5.526)","(2.134, 6.505)",0.985
"(4.37, 6.429)","(3.756, 5.653)",0.989
"(2.123, 5.514)","(2.134, 6.505)",0.991
