og_coord,astar_coord,goldstar_dist,astar_dist,smoothed_dist,dist
"(2454.0, 3754.0)","(2552.0, 3875.0)",155.7080601638849,0.0,0.0,155.708
"(1623.0, 2216.0)","(1486.0, 2132.0)",160.70158679988197,0.0,0.0,160.702
"(1346.0, 2211.0)","(1486.0, 2132.0)",160.75136080294934,0.0,0.0,160.751
"(1022.0, 686.0)","(984.0, 844.0)",162.50538452617502,0.0,0.0,162.505
"(637.0, 619.0)","(698.0, 468.0)",162.85576440519384,0.0,0.0,162.856
"(1518.0, 2292.0)","(1486.0, 2132.0)",163.1686244349691,0.0,0.0,163.169
"(1014.0, 1974.0)","(1100.0, 1834.0)",164.30459518832697,0.0,0.0,164.305
"(832.0, 527.0)","(688.0, 464.0)",151.7893276880822,208.0,165.54018477688464,165.54
"(1211.0, 1957.0)","(1100.0, 1834.0)",165.6804152578089,0.0,0.0,165.68
"(2100.0, 2296.0)","(2052.0, 2136.0)",167.0449041425688,0.0,0.0,167.045
"(1061.0, 1997.0)","(1100.0, 1834.0)",167.6007159889241,0.0,0.0,167.601
"(979.0, 1953.0)","(1100.0, 1834.0)",169.7115199389835,0.0,0.0,169.712
"(1225.0, 1951.0)","(1100.0, 1834.0)",171.21331723905124,0.0,0.0,171.213
"(955.0, 1927.0)","(1100.0, 1834.0)",172.2614292289484,0.0,0.0,172.261
"(969.0, 666.0)","(984.0, 844.0)",178.63090438107287,0.0,0.0,178.631
"(1517.0, 2310.0)","(1486.0, 2132.0)",180.6792738528689,0.0,0.0,180.679
"(2051.0, 1953.0)","(2052.0, 2136.0)",183.0027322200409,0.0,0.0,183.003
"(1884.0, 2061.0)","(2052.0, 2136.0)",183.98097727754356,0.0,0.0,183.981
"(1141.0, 2422.0)","(974.0, 2504.0)",186.04569331215382,0.0,0.0,186.046
"(1880.0, 2065.0)","(2052.0, 2136.0)",186.07794065928394,0.0,0.0,186.078
"(979.0, 1981.0)","(1100.0, 1834.0)",190.3943276465977,0.0,0.0,190.394
"(1913.0, 2267.0)","(2052.0, 2136.0)",191.0026177831079,0.0,0.0,191.003
"(1463.0, 2322.0)","(1486.0, 2132.0)",191.38704240360684,0.0,0.0,191.387
"(815.0, 754.0)","(984.0, 844.0)",191.47062437878037,0.0,0.0,191.471
"(1255.0, 1721.0)","(1100.0, 1834.0)",191.81762171396036,0.0,0.0,191.818
"(797.0, 887.0)","(984.0, 844.0)",191.88017094009479,0.0,0.0,191.88
"(657.0, 1187.0)","(488.0, 1280.0)",192.89893727027115,0.0,0.0,192.899
"(764.0, 652.0)","(698.0, 468.0)",195.47889911701466,0.0,0.0,195.479
"(1063.0, 2027.0)","(1100.0, 1834.0)",196.51463049859672,0.0,0.0,196.515
"(798.0, 913.0)","(984.0, 844.0)",198.38598740838526,0.0,0.0,198.386
"(515.0, 2292.0)","(394.0, 2450.0)",199.01004999748127,0.0,0.0,199.01
"(1913.0, 2281.0)","(2052.0, 2136.0)",200.86313748420838,0.0,0.0,200.863
"(1164.0, 749.0)","(984.0, 844.0)",203.5313243704762,0.0,0.0,203.531
"(872.0, 540.0)","(688.0, 464.0)",187.275198571514,256.0,204.1320073289598,204.132
"(1391.0, 1950.0)","(1486.0, 2132.0)",205.30221625691235,0.0,0.0,205.302
"(670.0, 673.0)","(698.0, 468.0)",206.90335908341362,0.0,0.0,206.903
"(439.0, 1078.0)","(488.0, 1280.0)",207.85812469085735,0.0,0.0,207.858
"(2689.0, 3740.0)","(2544.0, 3872.0)",203.64675298172568,304.0,209.57868408713205,209.579
"(1675.0, 2041.0)","(1486.0, 2132.0)",209.76653689280377,0.0,0.0,209.767
"(1064.0, 2313.0)","(974.0, 2504.0)",211.14213222377006,0.0,0.0,211.142
"(1449.0, 1923.0)","(1486.0, 2132.0)",212.24985276791125,0.0,0.0,212.25
"(655.0, 676.0)","(698.0, 468.0)",212.3982109152523,0.0,0.0,212.398
"(783.0, 775.0)","(984.0, 844.0)",212.51352898109803,0.0,0.0,212.514
"(773.0, 882.0)","(984.0, 844.0)",214.39449619801343,0.0,0.0,214.394
"(1279.0, 2072.0)","(1486.0, 2132.0)",215.5203006679417,0.0,0.0,215.52
"(787.0, 750.0)","(984.0, 844.0)",218.27734651126764,0.0,0.0,218.277
"(1297.0, 2246.0)","(1486.0, 2132.0)",220.7192787229969,0.0,0.0,220.719
"(1342.0, 1964.0)","(1486.0, 2132.0)",221.2690669750293,0.0,0.0,221.269
"(1162.0, 2054.0)","(1100.0, 1834.0)",228.56946427727394,0.0,0.0,228.569
"(1826.0, 2097.0)","(2052.0, 2136.0)",229.34035841953332,0.0,0.0,229.34
"(1296.0, 2263.0)","(1486.0, 2132.0)",230.7834482799839,0.0,0.0,230.783
"(565.0, 657.0)","(698.0, 468.0)",231.10603626906848,0.0,0.0,231.106
"(751.0, 828.0)","(984.0, 844.0)",233.54871012274933,0.0,0.0,233.549
"(1192.0, 954.0)","(984.0, 844.0)",235.29555881911583,0.0,0.0,235.296
"(1675.0, 1989.0)","(1486.0, 2132.0)",237.00210969525145,0.0,0.0,237.002
"(2029.0, 1888.0)","(2214.0, 2038.0)",238.17010727629108,0.0,0.0,238.17
"(2225.0, 2300.0)","(2052.0, 2136.0)",238.37994882120435,0.0,0.0,238.38
"(745.0, 826.0)","(984.0, 844.0)",239.67686580060246,0.0,0.0,239.677
"(2720.0, 3790.0)","(2544.0, 3872.0)",200.47942537826668,288.0,240.0972586181555,240.097
"(1347.0, 2328.0)","(1486.0, 2132.0)",240.28524715429367,0.0,0.0,240.285
"(550.0, 658.0)","(698.0, 468.0)",240.84019598065436,0.0,0.0,240.84
"(1061.0, 2279.0)","(974.0, 2504.0)",241.2343259156955,0.0,0.0,241.234
"(1722.0, 2187.0)","(1486.0, 2132.0)",242.32416305436814,0.0,0.0,242.324
"(1723.0, 2080.0)","(1486.0, 2132.0)",242.6375898330677,0.0,0.0,242.638
"(2339.0, 3758.0)","(2552.0, 3875.0)",243.01851781294363,0.0,0.0,243.019
"(1005.0, 2259.0)","(974.0, 2504.0)",246.9534369066363,0.0,0.0,246.953
"(604.0, 697.0)","(698.0, 468.0)",247.54191564258366,0.0,0.0,247.542
"(1240.0, 2095.0)","(1486.0, 2132.0)",248.766959220874,0.0,0.0,248.767
"(1080.0, 2082.0)","(1100.0, 1834.0)",248.8051446413438,0.0,0.0,248.805
"(1501.0, 1882.0)","(1486.0, 2132.0)",250.44959572736389,0.0,0.0,250.45
"(1206.0, 2061.0)","(1100.0, 1834.0)",250.52943938786913,0.0,0.0,250.529
"(1968.0, 2373.0)","(2052.0, 2136.0)",251.44581921360316,0.0,0.0,251.446
"(1571.0, 2375.0)","(1486.0, 2132.0)",257.4373710244882,0.0,0.0,257.437
"(1583.0, 2371.0)","(1486.0, 2132.0)",257.93410011086166,0.0,0.0,257.934
"(1241.0, 804.0)","(984.0, 844.0)",260.09421369957465,0.0,0.0,260.094
"(1624.0, 1907.0)","(1486.0, 2132.0)",263.9488586828896,0.0,0.0,263.949
"(1595.0, 2373.0)","(1486.0, 2132.0)",264.50330810785715,0.0,0.0,264.503
"(1303.0, 1664.0)","(1100.0, 1834.0)",264.78104161740885,0.0,0.0,264.781
"(1835.0, 2289.0)","(2052.0, 2136.0)",265.51459470243816,0.0,0.0,265.515
"(1250.0, 836.0)","(984.0, 844.0)",266.12027356065903,0.0,0.0,266.12
"(1723.0, 2256.0)","(1486.0, 2132.0)",267.47897113605023,0.0,0.0,267.479
"(1789.0, 2190.0)","(2052.0, 2136.0)",268.48649872945197,0.0,0.0,268.486
"(1035.0, 2240.0)","(974.0, 2504.0)",270.95571593897034,0.0,0.0,270.956
"(2046.0, 2407.0)","(2052.0, 2136.0)",271.0664125265246,0.0,0.0,271.066
"(1015.0, 2094.0)","(1100.0, 1834.0)",273.5415873317986,0.0,0.0,273.542
"(442.0, 2180.0)","(394.0, 2450.0)",274.2334771686345,0.0,0.0,274.233
"(511.0, 2201.0)","(394.0, 2450.0)",275.118156434649,0.0,0.0,275.118
"(945.0, 2229.0)","(974.0, 2504.0)",276.5248632582611,0.0,0.0,276.525
"(632.0, 1043.0)","(488.0, 1280.0)",277.31750756127894,0.0,0.0,277.318
"(465.0, 2180.0)","(394.0, 2450.0)",279.17915394957413,0.0,0.0,279.179
"(1111.0, 2259.0)","(974.0, 2504.0)",280.7026896914242,0.0,0.0,280.703
"(932.0, 2226.0)","(974.0, 2504.0)",281.15476165272395,0.0,0.0,281.155
"(713.0, 922.0)","(984.0, 844.0)",282.00177304407146,0.0,0.0,282.002
"(1793.0, 2248.0)","(2052.0, 2136.0)",282.17902119044925,0.0,0.0,282.179
"(2090.0, 2416.0)","(2052.0, 2136.0)",282.5668062600418,0.0,0.0,282.567
"(711.0, 1156.0)","(480.0, 1280.0)",257.9922479455536,368.0,283.5602190102753,283.56
"(1769.0, 2178.0)","(2052.0, 2136.0)",286.09963299522076,0.0,0.0,286.1
"(2043.0, 1845.0)","(2048.0, 2128.0)",288.44410203711914,320.0,290.0061654471175,290.006
"(2733.0, 3679.0)","(2544.0, 3872.0)",272.47018185482244,400.0,291.9652898935188,291.965
"(1124.0, 1540.0)","(1088.0, 1824.0)",289.77232442039735,336.0,292.01202313000385,292.012
"(1307.0, 1615.0)","(1100.0, 1834.0)",301.34697609234445,0.0,0.0,301.347
"(1873.0, 2379.0)","(2052.0, 2136.0)",301.8111992620552,0.0,0.0,301.811
"(681.0, 883.0)","(984.0, 844.0)",305.4995908344232,0.0,0.0,305.5
"(1874.0, 1884.0)","(2052.0, 2136.0)",308.52552568628744,0.0,0.0,308.526
"(1072.0, 1521.0)","(1088.0, 1824.0)",304.42076144704714,368.0,308.9141726298442,308.914
"(1254.0, 1003.0)","(984.0, 844.0)",313.3384751351165,0.0,0.0,313.338
"(2276.0, 3717.0)","(2552.0, 3875.0)",318.0251562376788,0.0,0.0,318.025
"(1134.0, 2229.0)","(974.0, 2504.0)",318.15876539866065,0.0,0.0,318.159
"(2764.0, 3658.0)","(2544.0, 3872.0)",305.6795707926848,448.0,318.85657755003785,318.857
"(1917.0, 1842.0)","(2052.0, 2136.0)",323.51352367404985,0.0,0.0,323.514
"(2171.0, 2437.0)","(2052.0, 2136.0)",323.669584607513,0.0,0.0,323.67
"(977.0, 2135.0)","(1100.0, 1834.0)",325.16149833582693,0.0,0.0,325.161
"(1728.0, 2355.0)","(1486.0, 2132.0)",329.07901786653,0.0,0.0,329.079
"(666.0, 1003.0)","(488.0, 1280.0)",329.26129441524097,0.0,0.0,329.261
"(2301.0, 3660.0)","(2552.0, 3875.0)",330.4935702854142,0.0,0.0,330.494
"(1980.0, 2459.0)","(2052.0, 2136.0)",330.9274845037807,0.0,0.0,330.927
"(1751.0, 2331.0)","(1486.0, 2132.0)",331.40006035002466,0.0,0.0,331.4
"(1187.0, 1107.0)","(984.0, 844.0)",332.2318467576521,0.0,0.0,332.232
"(758.0, 1422.0)","(480.0, 1280.0)",300.61270764889497,448.0,334.00418098869756,334.004
"(662.0, 935.0)","(984.0, 844.0)",334.61171527607934,0.0,0.0,334.612
"(667.0, 965.0)","(984.0, 844.0)",339.3081195609678,0.0,0.0,339.308
"(1831.0, 2400.0)","(2052.0, 2136.0)",344.2920272094607,0.0,0.0,344.292
"(1255.0, 1063.0)","(984.0, 844.0)",348.427897849756,0.0,0.0,348.428
"(760.0, 1126.0)","(480.0, 1280.0)",315.56932677305633,448.0,349.6505964003647,349.651
"(2786.0, 3639.0)","(2544.0, 3872.0)",339.4112549695428,496.0,351.6859146444114,351.686
"(568.0, 2144.0)","(394.0, 2450.0)",352.0113634529431,0.0,0.0,352.011
"(1334.0, 883.0)","(984.0, 844.0)",352.16615396712956,0.0,0.0,352.166
"(1230.0, 1099.0)","(984.0, 844.0)",354.31765409022455,0.0,0.0,354.318
"(2812.0, 3650.0)","(2544.0, 3872.0)",340.1646660075088,496.0,359.83205406882934,359.832
"(466.0, 920.0)","(488.0, 1280.0)",360.67159577654576,0.0,0.0,360.672
"(580.0, 2138.0)","(394.0, 2450.0)",363.23546082396746,0.0,0.0,363.235
"(602.0, 2141.0)","(394.0, 2450.0)",372.4848990227658,0.0,0.0,372.485
"(2772.0, 3614.0)","(2544.0, 3872.0)",352.3634487287238,512.0,373.3925221749123,373.393
"(1345.0, 953.0)","(984.0, 844.0)",377.09680454758563,0.0,0.0,377.097
"(1442.0, 1670.0)","(1100.0, 1834.0)",379.2888081660201,0.0,0.0,379.289
"(2046.0, 2519.0)","(2052.0, 2136.0)",383.0469945058961,0.0,0.0,383.047
"(2173.0, 2500.0)","(2052.0, 2136.0)",383.5844105278524,0.0,0.0,383.584
"(605.0, 910.0)","(984.0, 844.0)",384.7037821493311,0.0,0.0,384.704
"(599.0, 879.0)","(984.0, 844.0)",386.58763560155415,0.0,0.0,386.588
"(1779.0, 2413.0)","(2052.0, 2136.0)",388.91901470614675,0.0,0.0,388.919
"(2018.0, 2526.0)","(2052.0, 2136.0)",391.4792459377636,0.0,0.0,391.479
"(1686.0, 1794.0)","(1486.0, 2132.0)",392.7390991485314,0.0,0.0,392.739
"(1336.0, 1518.0)","(1100.0, 1834.0)",394.4008113581918,0.0,0.0,394.401
"(1494.0, 1728.0)","(1486.0, 2132.0)",404.0792001575929,0.0,0.0,404.079
"(355.0, 891.0)","(488.0, 1280.0)",411.1082582483597,0.0,0.0,411.108
"(1973.0, 1753.0)","(2048.0, 2128.0)",392.2448215082004,480.0,412.5034567518478,412.503
"(1398.0, 908.0)","(984.0, 844.0)",418.91765300593386,0.0,0.0,418.918
"(1248.0, 1171.0)","(984.0, 844.0)",420.267771783657,0.0,0.0,420.268
"(1484.0, 1660.0)","(1100.0, 1834.0)",421.58273209418815,0.0,0.0,421.583
"(1300.0, 1130.0)","(984.0, 844.0)",426.20652270935506,0.0,0.0,426.207
"(1170.0, 1199.0)","(976.0, 832.0)",400.95885075653337,560.0,426.9900059536694,426.99
"(2212.0, 3609.0)","(2552.0, 3875.0)",431.68970337500525,0.0,0.0,431.69
"(1111.0, 1225.0)","(976.0, 832.0)",404.7715405015526,528.0,432.405432303099,432.405
"(1088.0, 1407.0)","(1088.0, 1824.0)",432.0,480.0,434.01351331731223,434.014
"(1598.0, 1712.0)","(1486.0, 2132.0)",434.67689149528064,0.0,0.0,434.677
"(1326.0, 1461.0)","(1100.0, 1834.0)",436.1249820865574,0.0,0.0,436.125
"(1416.0, 913.0)","(984.0, 844.0)",437.47571361162437,0.0,0.0,437.476
"(1423.0, 851.0)","(984.0, 844.0)",439.0558051091,0.0,0.0,439.056
"(548.0, 829.0)","(976.0, 832.0)",432.2961947554015,464.0,440.07406772450486,440.074
"(1381.0, 1034.0)","(984.0, 844.0)",440.12384620695116,0.0,0.0,440.124
"(541.0, 833.0)","(976.0, 832.0)",448.0,464.0,448.0,448.0
"(1790.0, 1772.0)","(2052.0, 2136.0)",448.4863431588525,0.0,0.0,448.486
"(2877.0, 3608.0)","(2544.0, 3872.0)",419.980951949014,608.0,448.8918753734955,448.892
"(1757.0, 1774.0)","(1486.0, 2132.0)",449.0044543208898,0.0,0.0,449.004
"(468.0, 844.0)","(480.0, 1280.0)",448.2856232359008,480.0,449.96261154450315,449.963
"(2054.0, 2587.0)","(2052.0, 2136.0)",451.00443456799843,0.0,0.0,451.004
"(728.0, 2121.0)","(974.0, 2504.0)",455.1977592211983,0.0,0.0,455.198
"(1300.0, 1425.0)","(1100.0, 1834.0)",455.2812317677943,0.0,0.0,455.281
"(452.0, 826.0)","(416.0, 368.0)",449.14140312378237,496.0,456.5928767842348,456.593
"(1442.0, 843.0)","(984.0, 844.0)",458.0010917017557,0.0,0.0,458.001
"(1986.0, 2595.0)","(2052.0, 2136.0)",463.7208211844709,0.0,0.0,463.721
"(1294.0, 1411.0)","(1100.0, 1834.0)",465.3654477934519,0.0,0.0,465.365
"(1402.0, 1067.0)","(984.0, 844.0)",473.76470953417373,0.0,0.0,473.765
"(1875.0, 2531.0)","(2048.0, 2128.0)",437.0080090799252,592.0,474.4074662965535,474.407
"(1106.0, 1271.0)","(976.0, 832.0)",450.56409089051914,576.0,480.38570774575646,480.386
"(2811.0, 3514.0)","(2544.0, 3872.0)",448.2856232359008,640.0,482.27060670941125,482.271
"(2906.0, 3632.0)","(2544.0, 3872.0)",426.03286258221914,608.0,484.6745441574338,484.675
"(1524.0, 1589.0)","(1100.0, 1834.0)",489.69480291299806,0.0,0.0,489.695
"(1197.0, 1406.0)","(1088.0, 1824.0)",442.5381339500586,544.0,489.74827040941557,489.748
"(2786.0, 3499.0)","(2544.0, 3872.0)",452.831094338717,640.0,491.57988994905566,491.58
"(1539.0, 1607.0)","(1100.0, 1834.0)",494.2165517260627,0.0,0.0,494.217
"(1471.0, 946.0)","(984.0, 844.0)",497.5670809046756,0.0,0.0,497.567
"(2883.0, 3535.0)","(2544.0, 3872.0)",486.6210024238576,704.0,497.9292829908782,497.929
"(1532.0, 1584.0)","(1100.0, 1834.0)",499.1232312766057,0.0,0.0,499.123
"(1147.0, 1356.0)","(1088.0, 1824.0)",482.3940298138027,544.0,499.8352995978687,499.835
"(1440.0, 1060.0)","(984.0, 844.0)",504.5711049990873,0.0,0.0,504.571
"(1298.0, 1369.0)","(1100.0, 1834.0)",505.3998417095122,0.0,0.0,505.4
"(1558.0, 1611.0)","(1100.0, 1834.0)",509.40455435733986,0.0,0.0,509.405
"(1456.0, 1461.0)","(1100.0, 1834.0)",515.6209848328518,0.0,0.0,515.621
"(2625.0, 3553.0)","(2544.0, 3872.0)",329.84845004941286,672.0,519.3447420275211,519.345
"(2058.0, 2656.0)","(2052.0, 2136.0)",520.0346142325528,0.0,0.0,520.035
"(1496.0, 968.0)","(984.0, 844.0)",526.8016704605254,0.0,0.0,526.802
"(1857.0, 2584.0)","(2048.0, 2128.0)",487.40947877529015,656.0,529.019208604784,529.019
"(1600.0, 1613.0)","(1486.0, 2132.0)",531.3727505245258,0.0,0.0,531.373
"(2085.0, 1568.0)","(2208.0, 2032.0)",481.33148660772235,640.0,532.8596973623817,532.86
"(915.0, 1405.0)","(1088.0, 1824.0)",466.47615158762403,656.0,532.9422306481653,532.942
"(2929.0, 3597.0)","(2544.0, 3872.0)",480.0,688.0,536.5923895972368,536.592
"(2106.0, 1582.0)","(2208.0, 2032.0)",477.32588448564155,656.0,536.7197852976655,536.72
"(1348.0, 1240.0)","(984.0, 844.0)",537.8773094303198,0.0,0.0,537.877
"(1216.0, 1284.0)","(976.0, 832.0)",508.2361655765949,704.0,542.8261710916947,542.826
"(1970.0, 2679.0)","(2052.0, 2136.0)",549.156626109528,0.0,0.0,549.157
"(881.0, 1418.0)","(1088.0, 1824.0)",465.1021393199563,672.0,550.2296011849684,550.23
"(2731.0, 3437.0)","(2544.0, 3872.0)",481.33148660772235,704.0,562.8143188673813,562.814
"(1876.0, 1640.0)","(2048.0, 2128.0)",526.3002945087528,688.0,564.2626981795744,564.263
"(985.0, 1301.0)","(1088.0, 1824.0)",539.748089389856,688.0,573.5311663414964,573.531
"(1888.0, 1620.0)","(2048.0, 2128.0)",536.4177476556868,688.0,573.6261941563702,573.626
"(1785.0, 1623.0)","(2052.0, 2136.0)",578.3234389163213,0.0,0.0,578.323
"(2068.0, 1527.0)","(2208.0, 2032.0)",531.8646444350292,672.0,580.6968872778053,580.697
"(2700.0, 3413.0)","(2544.0, 3872.0)",485.83124642204723,752.0,595.3407852528665,595.341
"(2719.0, 3393.0)","(2544.0, 3872.0)",505.9644256269407,752.0,596.3972986542506,596.397
"(2977.0, 3746.0)","(2544.0, 3872.0)",450.56409089051914,768.0,602.016057561694,602.016
"(1668.0, 1554.0)","(1486.0, 2132.0)",605.9768972493919,0.0,0.0,605.977
"(3021.0, 3719.0)","(2544.0, 3872.0)",490.81157280569494,768.0,607.4913927027344,607.491
"(2970.0, 3765.0)","(2544.0, 3872.0)",430.8131845707603,768.0,612.8484880880875,612.848
"(2515.0, 3591.0)","(2544.0, 3872.0)",289.77232442039735,784.0,621.2750344343865,621.275
"(3012.0, 3758.0)","(2544.0, 3872.0)",481.33148660772235,800.0,629.2609093859569,629.261
"(1523.0, 1169.0)","(984.0, 844.0)",629.4013028267418,0.0,0.0,629.401
"(1539.0, 1175.0)","(984.0, 844.0)",646.2089445372912,0.0,0.0,646.209
"(2520.0, 3542.0)","(2544.0, 3872.0)",337.5203697556638,800.0,646.2380911261148,646.238
"(1476.0, 1267.0)","(984.0, 844.0)",648.8397336785101,0.0,0.0,648.84
"(2224.0, 2700.0)","(2208.0, 2032.0)",656.1950929411161,688.0,657.9385418670258,657.939
"(2720.0, 3343.0)","(2544.0, 3872.0)",571.7621883265804,800.0,658.7394132086888,658.739
"(2085.0, 1440.0)","(2208.0, 2032.0)",605.6797833839264,768.0,660.7349105246442,660.735
"(2980.0, 3401.0)","(2544.0, 3872.0)",645.7739542595381,928.0,667.548943148516,667.549
"(1638.0, 1007.0)","(984.0, 844.0)",674.0066765247952,0.0,0.0,674.007
"(2106.0, 1435.0)","(2208.0, 2032.0)",618.229730763573,800.0,680.520324984185,680.52
"(1889.0, 1495.0)","(2048.0, 2128.0)",659.6969000988257,816.0,701.6019588394036,701.602
"(1558.0, 1299.0)","(1100.0, 1834.0)",704.2648649478405,0.0,0.0,704.265
"(2380.0, 1419.0)","(2208.0, 2032.0)",644.1863084543166,800.0,716.5388474828876,716.539
"(2216.0, 2767.0)","(2208.0, 2032.0)",720.0,736.0,720.0,720.0
"(2615.0, 3321.0)","(2544.0, 3872.0)",563.6452785218731,928.0,722.4071080238796,722.407
"(1650.0, 1346.0)","(1100.0, 1834.0)",735.2849787667363,0.0,0.0,735.285
"(2678.0, 3267.0)","(2544.0, 3872.0)",621.3276108463232,912.0,736.9170439802992,736.917
"(2654.0, 3277.0)","(2544.0, 3872.0)",615.532289973483,944.0,747.4707972521815,747.471
"(1633.0, 1302.0)","(1100.0, 1834.0)",753.0690539386146,0.0,0.0,753.069
"(1946.0, 1410.0)","(2048.0, 2128.0)",728.6590423510848,848.0,761.7056751089308,761.706
"(2303.0, 2783.0)","(2208.0, 2032.0)",740.3350592805936,832.0,765.3403690999713,765.34
"(1708.0, 1367.0)","(1100.0, 1834.0)",766.650507076073,0.0,0.0,766.651
"(2891.0, 3257.0)","(2544.0, 3872.0)",708.7115068912033,976.0,771.2334306042189,771.233
"(2388.0, 1363.0)","(2208.0, 2032.0)",694.6653870749572,864.0,777.1026780889406,777.103
"(1717.0, 1361.0)","(1100.0, 1834.0)",777.443245516996,0.0,0.0,777.443
"(2654.0, 3238.0)","(2544.0, 3872.0)",647.1599493170139,976.0,779.35714306416,779.357
"(1967.0, 1382.0)","(2048.0, 2128.0)",758.1028953908566,864.0,787.0744074841147,787.074
"(1696.0, 1316.0)","(1100.0, 1834.0)",789.6454900776677,0.0,0.0,789.645
"(1738.0, 1096.0)","(984.0, 844.0)",794.9968553396925,0.0,0.0,794.997
"(2402.0, 1349.0)","(2208.0, 2032.0)",714.2884571375909,896.0,796.9788227463584,796.979
"(2397.0, 1331.0)","(2208.0, 2032.0)",725.6665901087083,896.0,808.989023900919,808.989
"(2620.0, 3221.0)","(2544.0, 3872.0)",659.1145575694713,1024.0,816.8039149848269,816.804
"(1692.0, 1252.0)","(984.0, 844.0)",817.1462537391944,0.0,0.0,817.146
"(2353.0, 1300.0)","(2208.0, 2032.0)",749.9546652965098,896.0,821.1264606359831,821.126
"(1744.0, 1304.0)","(1100.0, 1834.0)",834.0479602516872,0.0,0.0,834.048
"(2508.0, 3395.0)","(2544.0, 3872.0)",482.3940298138027,1088.0,838.1098339431928,838.11
"(2942.0, 3208.0)","(2544.0, 3872.0)",773.9767438366607,1072.0,839.1156815981274,839.116
"(2954.0, 3200.0)","(2544.0, 3872.0)",782.0383622303959,1088.0,845.7496305373104,845.75
"(1808.0, 1079.0)","(984.0, 844.0)",856.8552970017749,0.0,0.0,856.855
"(2383.0, 1251.0)","(2208.0, 2032.0)",800.1599840031992,960.0,875.7205968693754,875.721
"(2427.0, 1273.0)","(2208.0, 2032.0)",795.6682725860068,992.0,883.3579340929907,883.358
"(2783.0, 3099.0)","(2544.0, 3872.0)",815.372307599418,1024.0,884.7875618745147,884.788
"(2742.0, 3071.0)","(2544.0, 3872.0)",838.2839614355031,1056.0,913.0139368752257,913.014
"(2431.0, 3395.0)","(2544.0, 3872.0)",496.7735902803208,1200.0,921.8869215831894,921.887
"(2603.0, 3121.0)","(2544.0, 3872.0)",753.5303577162634,1136.0,925.8220241460315,925.822
"(1882.0, 1073.0)","(984.0, 844.0)",926.7389060571484,0.0,0.0,926.739
"(1987.0, 3100.0)","(2552.0, 3875.0)",959.0881085698019,0.0,0.0,959.088
"(2917.0, 3059.0)","(2544.0, 3872.0)",895.1424467647594,1200.0,976.4485977923459,976.449
"(2524.0, 1201.0)","(2208.0, 2032.0)",885.7990742826502,1152.0,976.4562073188065,976.456
"(2752.0, 2967.0)","(2544.0, 3872.0)",935.4186228635818,1136.0,1008.9977773653168,1008.998
"(2399.0, 2973.0)","(2208.0, 2032.0)",944.5422171613083,1120.0,1016.2293580091182,1016.229
"(1985.0, 1029.0)","(984.0, 844.0)",1017.9518652667227,0.0,0.0,1017.952
"(2415.0, 3275.0)","(2544.0, 3872.0)",624.8199740725323,1344.0,1054.3307186488182,1054.331
"(2943.0, 2972.0)","(2544.0, 3872.0)",989.5453501482385,1312.0,1079.065194494917,1079.065
"(2481.0, 2997.0)","(2208.0, 2032.0)",997.7895569708073,1248.0,1083.8963943200424,1083.896
