og_coord,starfish_coord,dist
"(2397, 1362)","(2360.0, 1354.0)",37.855
"(172, 9)","(134.0, 10.0)",38.013
"(2373, 2209)","(2336.0, 2219.0)",38.328
"(2596, 3064)","(2566.0, 3040.0)",38.419
"(2599, 1807)","(2560.0, 1808.0)",39.013
"(649, 325)","(611.0, 334.0)",39.051
"(414, 140)","(381.0, 119.0)",39.115
"(1766, 2035)","(1728.0, 2045.0)",39.294
"(286, 2306)","(304.0, 2271.0)",39.357
"(3758, 1389)","(3791.0, 1367.0)",39.661
"(1989, 163)","(2018.0, 135.0)",40.311
"(3752, 2419)","(3717.0, 2439.0)",40.311
"(285, 2235)","(304.0, 2271.0)",40.706
"(2782, 467)","(2767.0, 429.0)",40.853
"(2040, 3101)","(1999.0, 3097.0)",41.195
"(3246, 1529)","(3287.0, 1534.0)",41.304
"(1427, 537)","(1462.0, 560.0)",41.881
"(3096, 3021)","(3058.0, 3040.0)",42.485
"(3431, 3263)","(3473.0, 3270.0)",42.579
"(1317, 304)","(1304.0, 345.0)",43.012
"(3287, 1914)","(3289.0, 1957.0)",43.046
"(1080, 363)","(1040.0, 379.0)",43.081
"(2983, 2076)","(3026.0, 2073.0)",43.105
"(471, 2312)","(454.0, 2272.0)",43.463
"(2856, 1735)","(2813.0, 1727.0)",43.738
"(3719, 1269)","(3744.0, 1306.0)",44.654
"(2907, 476)","(2873.0, 447.0)",44.688
"(1596, 3649)","(1637.0, 3631.0)",44.777
"(587, 484)","(585.0, 439.0)",45.044
"(1218, 2602)","(1263.0, 2593.0)",45.891
"(2114, 3689)","(2068.0, 3687.0)",46.043
"(1290, 1584)","(1276.0, 1540.0)",46.174
"(1803, 674)","(1767.0, 703.0)",46.228
"(2023, 89)","(2018.0, 135.0)",46.271
"(2846, 946)","(2891.0, 934.0)",46.573
"(540, 3121)","(493.0, 3121.0)",47.0
"(2434, 1827)","(2387.0, 1825.0)",47.043
"(3427, 2446)","(3402.0, 2406.0)",47.17
"(3640, 273)","(3633.0, 320.0)",47.518
"(3145, 3377)","(3149.0, 3329.0)",48.166
"(3346, 1966)","(3341.0, 2014.0)",48.26
"(2024, 2806)","(2035.0, 2759.0)",48.27
"(2239, 756)","(2219.0, 712.0)",48.332
"(3219, 1881)","(3244.0, 1839.0)",48.877
"(1839, 3590)","(1812.0, 3631.0)",49.092
"(2777, 3646)","(2806.0, 3606.0)",49.406
"(3668, 2381)","(3631.0, 2414.0)",49.578
"(1999, 3047)","(1999.0, 3097.0)",50.0
"(617, 167)","(667.0, 169.0)",50.04
"(365, 3541)","(324.0, 3570.0)",50.22
"(2936, 2924)","(2974.0, 2957.0)",50.329
"(2574, 1943)","(2549.0, 1987.0)",50.606
"(3028, 1510)","(3020.0, 1460.0)",50.636
"(2159, 790)","(2204.0, 814.0)",51.0
"(522, 2362)","(566.0, 2388.0)",51.108
"(838, 1350)","(888.0, 1361.0)",51.196
"(3006, 1410)","(3020.0, 1460.0)",51.923
"(525, 3209)","(553.0, 3253.0)",52.154
"(3260, 3008)","(3216.0, 3036.0)",52.154
"(1710, 3170)","(1762.0, 3165.0)",52.24
"(3487, 2504)","(3464.0, 2551.0)",52.326
"(2939, 2099)","(2895.0, 2128.0)",52.697
"(1794, 3123)","(1762.0, 3165.0)",52.802
"(1722, 1348)","(1756.0, 1307.0)",53.263
"(3235, 1546)","(3287.0, 1534.0)",53.367
"(2233, 1640)","(2185.0, 1616.0)",53.666
"(3449, 2779)","(3408.0, 2744.0)",53.907
"(1574, 535)","(1564.0, 588.0)",53.935
"(3023, 3658)","(3024.0, 3604.0)",54.009
"(3100, 269)","(3047.0, 258.0)",54.129
"(2248, 591)","(2195.0, 578.0)",54.571
"(2387, 1050)","(2437.0, 1028.0)",54.626
"(2464, 3676)","(2411.0, 3690.0)",54.818
"(3454, 2497)","(3464.0, 2551.0)",54.918
"(1347, 241)","(1385.0, 201.0)",55.172
"(3325, 2920)","(3285.0, 2881.0)",55.866
"(2403, 1414)","(2454.0, 1391.0)",55.946
"(1549, 1214)","(1594.0, 1180.0)",56.4
"(716, 282)","(696.0, 229.0)",56.648
"(3106, 3123)","(3120.0, 3178.0)",56.754
"(825, 1813)","(769.0, 1802.0)",57.07
"(2387, 1127)","(2353.0, 1173.0)",57.201
"(3338, 2088)","(3394.0, 2103.0)",57.974
"(3186, 1396)","(3187.0, 1337.0)",59.008
"(2340, 1113)","(2310.0, 1164.0)",59.169
"(1937, 2858)","(1969.0, 2808.0)",59.363
"(3376, 2794)","(3408.0, 2744.0)",59.363
"(2003, 2927)","(2016.0, 2869.0)",59.439
"(1344, 1229)","(1383.0, 1184.0)",59.548
"(2667, 251)","(2636.0, 200.0)",59.682
"(1905, 508)","(1962.0, 526.0)",59.775
"(1346, 534)","(1300.0, 574.0)",60.959
"(618, 273)","(611.0, 334.0)",61.4
"(2393, 2195)","(2336.0, 2219.0)",61.847
"(530, 27)","(591.0, 16.0)",61.984
"(1853, 2319)","(1909.0, 2346.0)",62.169
"(845, 1316)","(888.0, 1361.0)",62.241
"(2088, 3182)","(2128.0, 3230.0)",62.482
"(1434, 318)","(1408.0, 375.0)",62.65
"(195, 430)","(160.0, 378.0)",62.682
"(2864, 3115)","(2926.0, 3104.0)",62.968
"(2538, 1924)","(2549.0, 1987.0)",63.953
"(154, 1480)","(129.0, 1539.0)",64.078
"(3588, 121)","(3650.0, 138.0)",64.288
"(3350, 1936)","(3289.0, 1957.0)",64.514
"(3188, 484)","(3125.0, 498.0)",64.537
"(3209, 3353)","(3149.0, 3329.0)",64.622
"(3622, 2819)","(3678.0, 2852.0)",65.0
"(3087, 3099)","(3058.0, 3040.0)",65.742
"(2353, 2864)","(2376.0, 2802.0)",66.129
"(2166, 896)","(2230.0, 879.0)",66.219
"(2204, 1368)","(2198.0, 1302.0)",66.272
"(1104, 329)","(1138.0, 271.0)",67.231
"(2007, 3716)","(2068.0, 3687.0)",67.543
"(3015, 1711)","(2993.0, 1647.0)",67.676
"(3365, 1165)","(3415.0, 1119.0)",67.941
"(378, 441)","(408.0, 502.0)",67.978
"(2058, 634)","(2126.0, 634.0)",68.0
"(559, 3104)","(493.0, 3121.0)",68.154
"(3592, 3567)","(3565.0, 3630.0)",68.542
"(1090, 222)","(1138.0, 271.0)",68.593
"(3150, 1149)","(3082.0, 1139.0)",68.731
"(453, 3177)","(493.0, 3121.0)",68.819
"(288, 2338)","(304.0, 2271.0)",68.884
"(1719, 1730)","(1768.0, 1681.0)",69.296
"(2784, 113)","(2766.0, 46.0)",69.376
"(3043, 2948)","(2974.0, 2957.0)",69.584
"(3302, 1602)","(3287.0, 1534.0)",69.635
"(3676, 3222)","(3742.0, 3199.0)",69.893
"(2015, 954)","(2079.0, 984.0)",70.682
"(2945, 1085)","(2895.0, 1135.0)",70.711
"(2329, 2879)","(2270.0, 2918.0)",70.725
"(3364, 1947)","(3341.0, 2014.0)",70.838
"(1152, 1533)","(1083.0, 1515.0)",71.309
"(3600, 3806)","(3660.0, 3845.0)",71.561
"(2767, 788)","(2698.0, 769.0)",71.568
"(791, 577)","(792.0, 649.0)",72.007
"(1577, 1286)","(1645.0, 1258.0)",73.539
"(2010, 958)","(2079.0, 984.0)",73.736
"(1509, 1557)","(1576.0, 1526.0)",73.824
"(1717, 1039)","(1791.0, 1044.0)",74.169
"(3311, 2662)","(3243.0, 2692.0)",74.324
"(1502, 1533)","(1576.0, 1526.0)",74.33
"(2610, 906)","(2629.0, 978.0)",74.465
"(120, 733)","(111.0, 659.0)",74.545
"(3060, 654)","(3060.0, 578.0)",76.0
"(2912, 2288)","(2981.0, 2320.0)",76.059
"(2106, 2708)","(2043.0, 2665.0)",76.276
"(3074, 1063)","(3082.0, 1139.0)",76.42
"(2949, 1905)","(3025.0, 1896.0)",76.531
"(881, 1681)","(882.0, 1758.0)",77.006
"(3318, 2116)","(3394.0, 2103.0)",77.104
"(1909, 813)","(1937.0, 885.0)",77.253
"(683, 2533)","(652.0, 2462.0)",77.473
"(2021, 286)","(1949.0, 254.0)",78.791
"(1481, 3364)","(1429.0, 3424.0)",79.398
"(2366, 1252)","(2353.0, 1173.0)",80.062
"(2023, 3761)","(2100.0, 3739.0)",80.081
"(2632, 527)","(2636.0, 447.0)",80.1
"(1149, 1124)","(1200.0, 1186.0)",80.281
"(1021, 2545)","(1050.0, 2620.0)",80.411
"(453, 3521)","(413.0, 3451.0)",80.623
"(2429, 3471)","(2507.0, 3493.0)",81.043
"(3678, 3446)","(3756.0, 3468.0)",81.043
"(540, 935)","(557.0, 1015.0)",81.786
"(1940, 605)","(1962.0, 526.0)",82.006
"(2893, 817)","(2899.0, 899.0)",82.219
"(615, 3307)","(553.0, 3253.0)",82.219
"(94, 2557)","(166.0, 2516.0)",82.855
"(2096, 3040)","(2114.0, 3121.0)",82.976
"(955, 3449)","(900.0, 3386.0)",83.63
"(2590, 2934)","(2608.0, 3016.0)",83.952
"(574, 136)","(574.0, 220.0)",84.0
"(296, 1769)","(362.0, 1717.0)",84.024
"(221, 3521)","(150.0, 3566.0)",84.06
"(261, 1658)","(341.0, 1632.0)",84.119
"(2651, 1698)","(2696.0, 1626.0)",84.906
"(3013, 3112)","(3058.0, 3040.0)",84.906
"(1854, 3705)","(1812.0, 3631.0)",85.088
"(1920, 3129)","(1999.0, 3097.0)",85.235
"(2416, 529)","(2379.0, 452.0)",85.428
"(1613, 1085)","(1583.0, 1165.0)",85.44
"(1782, 3711)","(1812.0, 3631.0)",85.44
"(2770, 1951)","(2786.0, 2035.0)",85.51
"(1130, 2421)","(1078.0, 2353.0)",85.604
"(3389, 2321)","(3402.0, 2406.0)",85.988
"(1254, 1119)","(1200.0, 1186.0)",86.052
"(3410, 2618)","(3464.0, 2551.0)",86.052
"(3157, 3521)","(3074.0, 3544.0)",86.128
"(2068, 1523)","(2130.0, 1583.0)",86.279
"(3060, 1278)","(3075.0, 1363.0)",86.313
"(3024, 3693)","(3086.0, 3632.0)",86.977
"(788, 3571)","(827.0, 3649.0)",87.207
"(2837, 3688)","(2806.0, 3606.0)",87.664
"(1284, 3110)","(1369.0, 3088.0)",87.801
"(2728, 508)","(2767.0, 429.0)",88.102
"(3652, 3418)","(3625.0, 3334.0)",88.233
"(2792, 2130)","(2877.0, 2155.0)",88.6
"(1367, 632)","(1300.0, 574.0)",88.617
"(1975, 2583)","(2001.0, 2668.0)",88.888
"(2565, 2566)","(2484.0, 2603.0)",89.051
"(2418, 1234)","(2353.0, 1173.0)",89.14
"(3443, 1721)","(3519.0, 1768.0)",89.359
"(1044, 3218)","(987.0, 3287.0)",89.499
"(3768, 3699)","(3746.0, 3612.0)",89.739
"(2743, 1956)","(2786.0, 2035.0)",89.944
"(1885, 3684)","(1812.0, 3631.0)",90.211
"(2233, 1211)","(2310.0, 1164.0)",90.211
"(3478, 2455)","(3402.0, 2406.0)",90.427
"(2847, 3745)","(2801.0, 3823.0)",90.554
"(2117, 788)","(2204.0, 814.0)",90.802
"(2338, 2509)","(2429.0, 2508.0)",91.005
"(1911, 1103)","(2000.0, 1123.0)",91.22
"(1886, 2619)","(1879.0, 2528.0)",91.269
"(2357, 2947)","(2270.0, 2918.0)",91.706
"(1323, 1095)","(1393.0, 1156.0)",92.849
"(1926, 2723)","(2001.0, 2668.0)",93.005
"(1801, 534)","(1708.0, 532.0)",93.022
"(3604, 57)","(3650.0, 138.0)",93.15
"(963, 2444)","(1000.0, 2358.0)",93.622
"(1205, 415)","(1252.0, 334.0)",93.648
"(223, 1540)","(129.0, 1539.0)",94.005
"(3610, 1611)","(3673.0, 1541.0)",94.175
"(2143, 2143)","(2225.0, 2190.0)",94.515
"(1717, 2964)","(1643.0, 3023.0)",94.641
"(423, 239)","(339.0, 195.0)",94.826
"(783, 1607)","(797.0, 1513.0)",95.037
"(3000, 3201)","(2905.0, 3217.0)",96.338
"(1410, 930)","(1505.0, 912.0)",96.69
"(736, 2519)","(795.0, 2442.0)",97.005
"(2725, 1002)","(2629.0, 978.0)",98.955
"(2905, 3617)","(2806.0, 3606.0)",99.609
"(1502, 1223)","(1583.0, 1165.0)",99.624
"(2498, 2932)","(2433.0, 3008.0)",100.005
"(714, 1569)","(797.0, 1513.0)",100.125
"(2359, 727)","(2444.0, 674.0)",100.17
"(2906, 799)","(2899.0, 899.0)",100.245
"(412, 3199)","(401.0, 3099.0)",100.603
"(184, 2615)","(166.0, 2516.0)",100.623
"(3193, 423)","(3125.0, 498.0)",101.237
"(3483, 1974)","(3476.0, 2075.0)",101.242
"(1669, 1962)","(1728.0, 2045.0)",101.833
"(1807, 506)","(1708.0, 532.0)",102.357
"(1231, 3219)","(1155.0, 3288.0)",102.65
"(2289, 1954)","(2287.0, 1851.0)",103.019
"(1660, 1694)","(1727.0, 1615.0)",103.586
"(2281, 3191)","(2374.0, 3238.0)",104.202
"(3618, 3527)","(3667.0, 3620.0)",105.119
"(1559, 752)","(1487.0, 832.0)",107.629
"(1282, 3152)","(1369.0, 3088.0)",108.005
"(3180, 3569)","(3074.0, 3544.0)",108.908
"(2822, 598)","(2713.0, 599.0)",109.005
"(2610, 834)","(2698.0, 769.0)",109.403
"(782, 1622)","(797.0, 1513.0)",110.027
"(497, 2911)","(479.0, 3020.0)",110.476
"(980, 1706)","(882.0, 1758.0)",110.941
"(2867, 3513)","(2806.0, 3606.0)",111.221
"(2525, 1477)","(2454.0, 1391.0)",111.521
"(3235, 1633)","(3287.0, 1534.0)",111.826
"(2186, 466)","(2195.0, 578.0)",112.361
"(1763, 2450)","(1819.0, 2548.0)",112.872
"(485, 1970)","(596.0, 1947.0)",113.358
"(2165, 2961)","(2270.0, 2918.0)",113.464
"(3479, 2196)","(3486.0, 2082.0)",114.215
"(2813, 1368)","(2913.0, 1425.0)",115.104
"(469, 2093)","(556.0, 2170.0)",116.181
"(1638, 942)","(1711.0, 851.0)",116.662
"(3139, 922)","(3119.0, 807.0)",116.726
"(250, 2125)","(157.0, 2196.0)",117.004
"(3605, 1637)","(3673.0, 1541.0)",117.644
"(3515, 1650)","(3519.0, 1768.0)",118.068
"(873, 446)","(923.0, 339.0)",118.106
"(1825, 819)","(1711.0, 851.0)",118.406
"(563, 2936)","(479.0, 3020.0)",118.794
"(168, 2392)","(178.0, 2511.0)",119.419
"(2276, 3168)","(2374.0, 3238.0)",120.433
"(434, 2908)","(479.0, 3020.0)",120.702
"(3016, 744)","(3119.0, 807.0)",120.739
"(3095, 1582)","(2993.0, 1647.0)",120.95
"(886, 1637)","(882.0, 1758.0)",121.066
"(2654, 1926)","(2549.0, 1987.0)",121.433
"(2745, 1014)","(2629.0, 978.0)",121.458
"(2967, 350)","(3047.0, 258.0)",121.918
"(894, 3547)","(827.0, 3649.0)",122.037
"(2794, 1066)","(2895.0, 1135.0)",122.319
"(2904, 3475)","(3022.0, 3442.0)",122.528
"(3036, 716)","(3119.0, 807.0)",123.167
"(314, 1386)","(331.0, 1508.0)",123.179
"(814, 1635)","(797.0, 1513.0)",123.179
"(227, 2380)","(201.0, 2259.0)",123.762
"(2330, 88)","(2224.0, 153.0)",124.342
"(2348, 166)","(2224.0, 153.0)",124.68
"(1392, 1031)","(1393.0, 1156.0)",125.004
"(3751, 3329)","(3625.0, 3334.0)",126.099
"(2817, 1546)","(2759.0, 1658.0)",126.127
"(102, 3429)","(121.0, 3554.0)",126.436
"(2706, 3131)","(2751.0, 3250.0)",127.224
"(2328, 264)","(2273.0, 379.0)",127.475
"(1337, 1428)","(1276.0, 1540.0)",127.534
"(2238, 3042)","(2270.0, 2918.0)",128.062
"(2781, 3480)","(2806.0, 3606.0)",128.456
"(2955, 348)","(2873.0, 447.0)",128.55
"(2947, 1301)","(2913.0, 1425.0)",128.577
"(2714, 3516)","(2806.0, 3606.0)",128.701
"(3461, 472)","(3513.0, 352.0)",130.782
"(3373, 1813)","(3244.0, 1839.0)",131.594
"(1904, 2939)","(2016.0, 2869.0)",132.076
"(2103, 1209)","(2198.0, 1302.0)",132.944
"(2343, 762)","(2219.0, 712.0)",133.701
"(2668, 3854)","(2801.0, 3823.0)",136.565
"(1026, 1736)","(1023.0, 1599.0)",137.033
"(699, 2127)","(612.0, 2021.0)",137.131
"(3409, 442)","(3513.0, 352.0)",137.535
"(458, 1957)","(596.0, 1947.0)",138.362
"(1464, 3227)","(1422.0, 3095.0)",138.521
"(3185, 281)","(3047.0, 258.0)",139.904
"(3113, 2574)","(3254.0, 2588.0)",141.693
"(2628, 3179)","(2751.0, 3250.0)",142.021
"(2770, 3391)","(2751.0, 3250.0)",142.274
"(746, 2074)","(612.0, 2021.0)",144.101
"(1217, 2312)","(1078.0, 2353.0)",144.921
"(2540, 3761)","(2411.0, 3690.0)",147.248
"(593, 3396)","(553.0, 3253.0)",148.489
"(1881, 2933)","(2016.0, 2869.0)",149.402
"(563, 3454)","(413.0, 3451.0)",150.03
"(2982, 744)","(3119.0, 807.0)",150.791
"(2870, 3461)","(3022.0, 3442.0)",153.183
"(503, 2860)","(529.0, 2709.0)",153.222
"(2682, 1905)","(2560.0, 1808.0)",155.862
"(1620, 3474)","(1637.0, 3631.0)",157.918
"(2805, 3448)","(2806.0, 3606.0)",158.003
"(2082, 341)","(1949.0, 254.0)",158.928
"(2867, 647)","(2713.0, 599.0)",161.307
"(726, 1360)","(888.0, 1361.0)",162.003
"(1055, 1092)","(998.0, 938.0)",164.21
"(2680, 1304)","(2635.0, 1145.0)",165.245
"(1648, 3466)","(1637.0, 3631.0)",165.366
"(1415, 2183)","(1584.0, 2182.0)",169.003
"(950, 159)","(1010.0, 317.0)",169.009
"(1146, 1717)","(1023.0, 1599.0)",170.449
"(3154, 974)","(3119.0, 807.0)",170.628
"(2632, 2478)","(2507.0, 2359.0)",172.586
"(3471, 3777)","(3565.0, 3630.0)",174.485
"(1824, 2911)","(1969.0, 2808.0)",177.859
"(684, 3543)","(827.0, 3649.0)",178.003
"(1188, 3463)","(1155.0, 3288.0)",178.084
"(3268, 3633)","(3325.0, 3464.0)",178.354
"(1832, 2997)","(1663.0, 3056.0)",179.003
"(680, 3380)","(553.0, 3253.0)",179.605
"(588, 3494)","(413.0, 3451.0)",180.205
"(3454, 146)","(3524.0, 313.0)",181.077
"(1246, 3446)","(1155.0, 3288.0)",182.332
"(252, 2025)","(351.0, 1862.0)",190.709
"(959, 103)","(1152.0, 112.0)",193.21
"(1625, 3422)","(1429.0, 3424.0)",196.01
"(3279, 78)","(3083.0, 100.0)",197.231
"(1376, 2199)","(1584.0, 2182.0)",208.694
"(2556, 3846)","(2411.0, 3690.0)",212.981
"(707, 1246)","(888.0, 1361.0)",214.443
"(790, 1167)","(888.0, 1361.0)",217.348
"(546, 1542)","(331.0, 1508.0)",217.672
"(1319, 2283)","(1209.0, 2479.0)",224.758
"(1077, 3537)","(900.0, 3386.0)",232.659
"(630, 1237)","(557.0, 1015.0)",233.694
"(1079, 3574)","(900.0, 3386.0)",259.586
"(3395, 41)","(3650.0, 138.0)",272.826
