og_centroid,closest_centroid,dist,cluster_id
"(2141.5, 3492.0)","(2054.667, 3351.667)",165.026,84
"(2054.667, 3351.667)","(2141.5, 3492.0)",165.026,42
"(3136.0, 2246.5)","(3290.0, 2186.0)",165.458,268
"(3290.0, 2186.0)","(3136.0, 2246.5)",165.458,11
"(3974.5, 2004.5)","(4040.5, 1851.5)",166.628,126
"(2441.0, 3380.0)","(2353.0, 3237.0)",167.908,7
"(2804.0, 1488.0)","(2938.5, 1593.0)",170.632,57
"(3349.333, 2804.333)","(3495.0, 2904.0)",176.5,8
"(3124.0, 2065.5)","(3136.0, 2246.5)",181.397,164
"(3509.0, 2290.0)","(3384.0, 2425.0)",183.984,73
"(1810.0, 3279.0)","(1980.0, 3195.0)",189.621,93
"(3146.5, 2619.75)","(3297.5, 2503.0)",190.871,2
"(2990.0, 3679.0)","(2926.0, 3860.0)",191.982,33
"(2592.5, 3260.0)","(2441.0, 3380.0)",193.267,45
"(2548.5, 3553.0)","(2441.0, 3380.0)",203.679,133
"(1784.5, 3482.0)","(1810.0, 3279.0)",204.595,85
"(2815.0, 2742.5)","(2619.5, 2835.5)",216.493,205
"(2619.5, 2835.5)","(2815.0, 2742.5)",216.493,82
"(4211.0, 2606.0)","(4230.5, 2822.5)",217.376,34
"(3152.5, 1302.5)","(3326.5, 1433.0)",217.5,91
"(2277.667, 801.0)","(2335.0, 1015.5)",222.03,83
"(521.25, 2995.5)","(324.5, 2863.0)",237.206,16
"(3018.0, 1092.0)","(3152.5, 1302.5)",249.801,4
"(3261.5, 3207.5)","(3053.0, 3356.5)",256.268,41
"(2594.5, 4084.5)","(2626.5, 3829.5)",257.0,153
"(2626.5, 3829.5)","(2594.5, 4084.5)",257.0,9
"(2664.0, 1109.667)","(2422.5, 988.5)",270.192,3
"(2882.0, 3004.5)","(2815.0, 2742.5)",270.431,120
"(1931.0, 3712.0)","(1784.5, 3482.0)",272.694,92
"(4234.0, 2088.5)","(3974.5, 2004.5)",272.757,108
"(1709.0, 2949.5)","(1452.333, 2790.333)",302.013,68
"(1452.333, 2790.333)","(1709.0, 2949.5)",302.013,20
"(2267.0, 2775.0)","(2619.5, 2835.5)",357.654,39
"(3560.0, 1022.0)","(3426.0, 1408.667)",409.227,1
"(1836.667, 717.333)","(2277.667, 801.0)",448.866,29
"(4599.5, 1481.5)","(4180.5, 1687.5)",466.901,152
"(4102.0, 1161.0)","(4180.5, 1687.5)",532.32,63
"(5299.0, 1632.0)","(4599.5, 1481.5)",715.507,27
