og_coord,goldstar_coord,dist
"(1.737, 1.462)","(1.771, 1.479)",0.038
"(1.61, 1.362)","(1.575, 1.348)",0.038
"(8.836, 4.605)","(8.85, 4.64)",0.038
"(8.983, 4.97)","(9.019, 4.982)",0.038
"(11.272, 6.647)","(11.236, 6.659)",0.038
"(11.655, 6.422)","(11.646, 6.385)",0.038
"(11.199, 6.722)","(11.181, 6.688)",0.038
"(4.27, 0.577)","(4.308, 0.576)",0.038
"(11.639, 5.978)","(11.636, 6.016)",0.038
"(3.435, 2.498)","(3.397, 2.495)",0.038
"(3.24, 2.094)","(3.235, 2.133)",0.039
"(1.1, 1.237)","(1.126, 1.208)",0.039
"(2.897, 2.141)","(2.927, 2.116)",0.039
"(9.654, 5.638)","(9.619, 5.656)",0.039
"(11.825, 6.727)","(11.821, 6.687)",0.04
"(9.135, 2.556)","(9.174, 2.561)",0.04
"(2.606, 1.636)","(2.613, 1.596)",0.04
"(1.646, 0.847)","(1.67, 0.816)",0.04
"(9.663, 4.75)","(9.623, 4.758)",0.04
"(9.766, 5.943)","(9.778, 5.981)",0.04
"(11.272, 6.745)","(11.256, 6.782)",0.04
"(10.699, 6.522)","(10.659, 6.513)",0.04
"(4.218, 0.669)","(4.18, 0.684)",0.041
"(7.951, 3.942)","(7.935, 3.98)",0.041
"(1.839, 2.074)","(1.845, 2.116)",0.042
"(11.187, 7.116)","(11.227, 7.127)",0.042
"(11.505, 7.49)","(11.534, 7.46)",0.042
"(11.282, 6.404)","(11.314, 6.432)",0.042
"(1.924, 0.909)","(1.916, 0.867)",0.042
"(9.438, 4.142)","(9.415, 4.178)",0.042
"(8.985, 4.351)","(8.949, 4.328)",0.042
"(11.681, 7.62)","(11.646, 7.595)",0.043
"(1.711, 0.998)","(1.742, 0.969)",0.043
"(2.03, 1.645)","(2.003, 1.678)",0.043
"(11.327, 7.414)","(11.366, 7.434)",0.043
"(3.389, 1.537)","(3.415, 1.502)",0.043
"(2.082, 1.589)","(2.123, 1.574)",0.043
"(2.966, 2.496)","(2.937, 2.463)",0.044
"(10.313, 6.604)","(10.274, 6.625)",0.044
"(10.813, 6.251)","(10.769, 6.247)",0.044
"(2.94, 2.507)","(2.937, 2.463)",0.044
"(2.771, 1.846)","(2.81, 1.826)",0.044
"(11.307, 6.079)","(11.268, 6.058)",0.044
"(1.364, 1.677)","(1.394, 1.643)",0.045
"(10.17, 3.411)","(10.161, 3.367)",0.045
"(9.129, 4.268)","(9.171, 4.285)",0.045
"(10.016, 3.827)","(10.057, 3.844)",0.045
"(11.12, 6.038)","(11.147, 6.074)",0.045
"(9.618, 3.965)","(9.645, 3.929)",0.045
"(2.972, 2.119)","(2.927, 2.116)",0.045
"(1.706, 0.732)","(1.703, 0.777)",0.045
"(10.777, 5.992)","(10.82, 5.978)",0.045
"(10.007, 6.174)","(9.962, 6.179)",0.045
"(2.234, 0.881)","(2.271, 0.907)",0.045
"(9.645, 2.609)","(9.612, 2.64)",0.045
"(9.736, 5.836)","(9.742, 5.791)",0.045
"(3.012, 0.994)","(3.056, 1.007)",0.046
"(9.802, 5.596)","(9.83, 5.632)",0.046
"(9.243, 2.843)","(9.285, 2.862)",0.046
"(10.726, 5.646)","(10.684, 5.665)",0.046
"(10.478, 5.955)","(10.524, 5.955)",0.046
"(1.778, 1.118)","(1.825, 1.116)",0.046
"(9.091, 3.251)","(9.111, 3.209)",0.046
"(10.278, 4.24)","(10.24, 4.213)",0.047
"(11.385, 6.981)","(11.376, 6.935)",0.047
"(3.207, 0.853)","(3.178, 0.816)",0.047
"(11.339, 7.474)","(11.366, 7.434)",0.048
"(11.219, 6.912)","(11.173, 6.9)",0.048
"(9.236, 3.192)","(9.272, 3.161)",0.048
"(9.369, 5.157)","(9.406, 5.127)",0.048
"(11.804, 5.777)","(11.782, 5.735)",0.048
"(11.082, 6.695)","(11.128, 6.71)",0.048
"(7.859, 4.673)","(7.907, 4.661)",0.049
"(6.826, 4.191)","(6.873, 4.179)",0.049
"(9.147, 3.548)","(9.099, 3.54)",0.049
"(3.498, 1.283)","(3.459, 1.313)",0.049
"(9.412, 3.174)","(9.458, 3.156)",0.05
"(8.71, 3.305)","(8.759, 3.307)",0.05
"(3.082, 2.508)","(3.034, 2.497)",0.05
"(9.042, 3.485)","(9.012, 3.444)",0.05
"(9.202, 2.641)","(9.169, 2.678)",0.05
"(11.575, 5.668)","(11.624, 5.678)",0.051
"(1.831, 1.01)","(1.786, 0.987)",0.051
"(9.906, 6.196)","(9.952, 6.217)",0.051
"(2.471, 1.804)","(2.497, 1.848)",0.051
"(1.18, 1.354)","(1.152, 1.397)",0.051
"(2.402, 1.038)","(2.452, 1.03)",0.051
"(3.307, 1.622)","(3.29, 1.574)",0.051
"(10.813, 5.567)","(10.783, 5.609)",0.052
"(3.564, 2.399)","(3.613, 2.415)",0.052
"(8.889, 4.261)","(8.873, 4.211)",0.052
"(8.732, 4.331)","(8.732, 4.384)",0.053
"(11.596, 6.845)","(11.648, 6.856)",0.053
"(10.589, 5.999)","(10.544, 5.971)",0.053
"(9.103, 5.161)","(9.146, 5.192)",0.053
"(9.024, 3.897)","(8.976, 3.872)",0.053
"(3.38, 1.665)","(3.427, 1.64)",0.053
"(9.699, 2.215)","(9.676, 2.166)",0.053
"(1.989, 1.772)","(1.954, 1.812)",0.053
"(1.979, 2.182)","(1.929, 2.202)",0.053
"(9.157, 2.625)","(9.169, 2.678)",0.054
"(9.848, 5.946)","(9.886, 5.908)",0.054
"(10.278, 2.906)","(10.224, 2.911)",0.054
"(9.921, 4.945)","(9.894, 4.898)",0.054
"(9.112, 3.384)","(9.164, 3.367)",0.054
"(9.839, 4.853)","(9.807, 4.809)",0.055
"(6.82, 4.164)","(6.873, 4.179)",0.055
"(3.264, 1.622)","(3.29, 1.574)",0.055
"(1.562, 0.944)","(1.607, 0.912)",0.055
"(2.369, 1.165)","(2.346, 1.216)",0.055
"(8.58, 4.044)","(8.63, 4.07)",0.056
"(9.821, 5.945)","(9.778, 5.981)",0.056
"(8.964, 4.274)","(8.949, 4.328)",0.056
"(9.897, 3.91)","(9.849, 3.88)",0.056
"(10.431, 5.438)","(10.481, 5.462)",0.056
"(2.74, 1.458)","(2.791, 1.483)",0.056
"(9.277, 3.217)","(9.272, 3.161)",0.056
"(9.412, 4.382)","(9.45, 4.424)",0.057
"(1.271, 1.321)","(1.308, 1.363)",0.057
"(1.955, 2.047)","(1.962, 2.103)",0.057
"(2.66, 2.43)","(2.712, 2.453)",0.057
"(3.089, 2.512)","(3.034, 2.497)",0.057
"(11.216, 5.964)","(11.195, 6.017)",0.057
"(9.268, 5.277)","(9.323, 5.261)",0.057
"(10.654, 5.011)","(10.704, 4.984)",0.057
"(1.097, 1.498)","(1.097, 1.556)",0.057
"(10.223, 3.531)","(10.178, 3.495)",0.058
"(11.231, 6.894)","(11.173, 6.9)",0.058
"(3.375, 2.236)","(3.43, 2.253)",0.058
"(8.619, 3.706)","(8.573, 3.741)",0.058
"(9.864, 3.101)","(9.811, 3.125)",0.058
"(3.373, 0.93)","(3.426, 0.954)",0.058
"(7.135, 3.961)","(7.101, 4.008)",0.058
"(9.478, 4.008)","(9.463, 3.952)",0.058
"(9.069, 4.566)","(9.101, 4.517)",0.058
"(10.395, 5.96)","(10.339, 5.975)",0.058
"(3.091, 0.881)","(3.075, 0.825)",0.058
"(11.178, 5.642)","(11.119, 5.642)",0.058
"(9.017, 3.191)","(8.958, 3.19)",0.059
"(3.907, 0.655)","(3.848, 0.648)",0.059
"(1.97, 1.292)","(1.911, 1.3)",0.059
"(8.494, 4.207)","(8.461, 4.157)",0.059
"(9.861, 4.835)","(9.807, 4.809)",0.06
"(3.117, 2.291)","(3.177, 2.297)",0.06
"(3.911, 0.762)","(3.861, 0.729)",0.06
"(7.368, 4.151)","(7.425, 4.17)",0.06
"(9.943, 2.583)","(9.904, 2.63)",0.061
"(10.443, 3.277)","(10.44, 3.216)",0.061
"(8.629, 3.344)","(8.622, 3.405)",0.061
"(9.967, 3.92)","(10.008, 3.874)",0.061
"(10.309, 5.769)","(10.251, 5.749)",0.062
"(9.564, 4.741)","(9.623, 4.758)",0.062
"(3.42, 1.114)","(3.456, 1.063)",0.062
"(10.802, 6.117)","(10.751, 6.153)",0.062
"(11.524, 7.18)","(11.57, 7.222)",0.062
"(3.319, 2.43)","(3.341, 2.371)",0.062
"(11.704, 5.73)","(11.651, 5.696)",0.063
"(9.931, 4.847)","(9.894, 4.898)",0.063
"(8.187, 4.12)","(8.198, 4.058)",0.063
"(11.674, 7.029)","(11.611, 7.028)",0.063
"(7.574, 4.555)","(7.573, 4.618)",0.063
"(9.814, 5.88)","(9.807, 5.817)",0.063
"(3.381, 1.596)","(3.427, 1.64)",0.064
"(10.42, 3.126)","(10.462, 3.079)",0.064
"(6.521, 3.46)","(6.46, 3.48)",0.064
"(9.27, 5.398)","(9.271, 5.334)",0.064
"(8.694, 3.659)","(8.697, 3.723)",0.064
"(7.547, 4.403)","(7.603, 4.371)",0.064
"(9.592, 5.382)","(9.528, 5.375)",0.065
"(9.583, 4.708)","(9.623, 4.758)",0.065
"(9.858, 5.777)","(9.807, 5.817)",0.065
"(4.048, 0.571)","(3.987, 0.551)",0.065
"(2.558, 1.631)","(2.613, 1.596)",0.065
"(2.423, 2.097)","(2.488, 2.093)",0.065
"(3.462, 1.956)","(3.505, 2.006)",0.065
"(8.496, 3.49)","(8.433, 3.508)",0.066
"(8.904, 5.184)","(8.856, 5.139)",0.066
"(8.875, 3.738)","(8.94, 3.749)",0.066
"(2.925, 2.182)","(2.927, 2.116)",0.066
"(9.558, 4.946)","(9.615, 4.98)",0.067
"(7.38, 4.12)","(7.425, 4.17)",0.067
"(9.98, 5.423)","(9.918, 5.397)",0.067
"(11.472, 5.9)","(11.535, 5.876)",0.067
"(10.751, 5.892)","(10.793, 5.945)",0.067
"(8.584, 4.782)","(8.538, 4.831)",0.068
"(11.481, 7.017)","(11.538, 7.055)",0.068
"(1.187, 1.339)","(1.152, 1.397)",0.068
"(3.494, 1.254)","(3.459, 1.313)",0.068
"(10.987, 6.983)","(10.945, 7.037)",0.068
"(7.676, 4.39)","(7.622, 4.432)",0.068
"(1.65, 1.515)","(1.666, 1.449)",0.068
"(8.044, 4.42)","(8.02, 4.484)",0.068
"(11.696, 6.931)","(11.649, 6.882)",0.068
"(1.681, 0.998)","(1.742, 0.969)",0.068
"(0.899, 1.362)","(0.949, 1.408)",0.068
"(9.252, 3.416)","(9.304, 3.461)",0.069
"(2.273, 1.982)","(2.222, 1.937)",0.069
"(10.175, 2.535)","(10.177, 2.604)",0.069
"(9.348, 3.79)","(9.295, 3.746)",0.069
"(8.303, 4.259)","(8.298, 4.327)",0.069
"(2.305, 1.975)","(2.299, 1.907)",0.069
"(1.339, 1.439)","(1.285, 1.481)",0.069
"(11.442, 6.1)","(11.485, 6.154)",0.069
"(9.714, 4.984)","(9.684, 4.922)",0.069
"(2.954, 1.741)","(2.912, 1.796)",0.069
"(3.787, 0.683)","(3.84, 0.638)",0.069
"(10.096, 5.165)","(10.062, 5.105)",0.069
"(2.972, 1.667)","(2.999, 1.603)",0.07
"(10.687, 6.577)","(10.659, 6.513)",0.07
"(10.951, 6.588)","(10.886, 6.56)",0.07
"(9.515, 3.197)","(9.458, 3.156)",0.07
"(11.119, 6.855)","(11.173, 6.9)",0.07
"(10.218, 4.369)","(10.263, 4.315)",0.07
"(9.864, 4.489)","(9.832, 4.426)",0.07
"(9.237, 2.809)","(9.285, 2.862)",0.071
"(9.299, 3.589)","(9.317, 3.521)",0.071
"(8.746, 3.377)","(8.759, 3.307)",0.071
"(1.592, 1.918)","(1.661, 1.904)",0.071
"(11.427, 6.736)","(11.49, 6.702)",0.071
"(8.64, 3.766)","(8.697, 3.723)",0.072
"(11.58, 5.97)","(11.636, 6.016)",0.072
"(9.274, 4.351)","(9.202, 4.35)",0.072
"(7.607, 4.211)","(7.679, 4.218)",0.072
"(8.989, 4.769)","(9.028, 4.83)",0.072
"(9.564, 2.694)","(9.612, 2.64)",0.072
"(9.549, 4.148)","(9.559, 4.22)",0.073
"(8.564, 4.687)","(8.574, 4.615)",0.073
"(10.395, 5.115)","(10.427, 5.049)",0.073
"(9.143, 3.013)","(9.108, 3.078)",0.073
"(8.685, 3.321)","(8.633, 3.269)",0.073
"(3.577, 1.992)","(3.505, 2.006)",0.073
"(2.399, 0.907)","(2.447, 0.85)",0.073
"(9.931, 3.139)","(9.952, 3.069)",0.074
"(11.306, 5.987)","(11.261, 5.928)",0.074
"(7.965, 4.616)","(7.907, 4.661)",0.074
"(9.411, 4.003)","(9.463, 3.952)",0.074
"(11.439, 7.589)","(11.388, 7.535)",0.074
"(8.99, 2.916)","(9.039, 2.971)",0.074
"(11.841, 6.889)","(11.89, 6.945)",0.074
"(1.856, 1.736)","(1.871, 1.809)",0.075
"(8.758, 4.52)","(8.69, 4.549)",0.075
"(9.764, 4.179)","(9.825, 4.135)",0.075
"(9.728, 5.261)","(9.798, 5.289)",0.075
"(1.197, 1.568)","(1.159, 1.503)",0.076
"(2.714, 1.717)","(2.772, 1.766)",0.076
"(9.479, 5.005)","(9.488, 4.929)",0.076
"(11.636, 6.309)","(11.646, 6.385)",0.076
"(11.353, 6.853)","(11.429, 6.865)",0.076
"(9.52, 4.003)","(9.463, 3.952)",0.076
"(7.262, 4.561)","(7.262, 4.485)",0.076
"(11.0, 5.465)","(11.067, 5.429)",0.076
"(10.286, 3.859)","(10.214, 3.885)",0.076
"(9.816, 5.155)","(9.854, 5.089)",0.077
"(10.31, 4.254)","(10.263, 4.315)",0.077
"(10.949, 6.489)","(11.011, 6.443)",0.077
"(11.458, 7.471)","(11.534, 7.46)",0.077
"(1.831, 1.404)","(1.865, 1.474)",0.077
"(10.979, 5.605)","(11.028, 5.665)",0.077
"(10.54, 6.279)","(10.613, 6.253)",0.078
"(9.124, 3.433)","(9.164, 3.367)",0.078
"(9.981, 4.377)","(10.046, 4.42)",0.078
"(2.773, 2.247)","(2.816, 2.182)",0.078
"(10.021, 3.105)","(9.952, 3.069)",0.078
"(11.139, 6.829)","(11.173, 6.9)",0.078
"(3.048, 1.912)","(3.096, 1.975)",0.079
"(3.485, 2.309)","(3.43, 2.253)",0.079
"(10.468, 6.487)","(10.47, 6.408)",0.079
"(11.178, 6.821)","(11.173, 6.9)",0.079
"(9.055, 3.952)","(9.121, 3.909)",0.079
"(8.976, 2.899)","(9.0, 2.823)",0.079
"(10.466, 6.061)","(10.489, 6.136)",0.079
"(8.209, 4.611)","(8.182, 4.685)",0.079
"(11.755, 6.764)","(11.676, 6.754)",0.079
"(11.738, 5.801)","(11.782, 5.735)",0.08
"(9.056, 5.225)","(9.097, 5.294)",0.08
"(9.759, 5.1)","(9.679, 5.101)",0.08
"(1.308, 1.232)","(1.228, 1.227)",0.08
"(10.87, 6.639)","(10.886, 6.56)",0.081
"(10.258, 4.016)","(10.328, 4.054)",0.081
"(10.436, 3.424)","(10.488, 3.362)",0.081
"(10.051, 3.943)","(10.008, 3.874)",0.081
"(10.748, 6.73)","(10.82, 6.767)",0.081
"(2.48, 1.156)","(2.559, 1.137)",0.081
"(3.583, 1.531)","(3.657, 1.564)",0.081
"(11.15, 6.978)","(11.173, 6.9)",0.081
"(10.433, 3.422)","(10.488, 3.362)",0.081
"(3.005, 1.424)","(2.939, 1.376)",0.081
"(10.115, 3.214)","(10.079, 3.287)",0.081
"(9.811, 3.952)","(9.849, 3.88)",0.082
"(1.816, 1.349)","(1.738, 1.375)",0.082
"(7.215, 4.148)","(7.156, 4.091)",0.082
"(1.918, 1.947)","(1.976, 1.89)",0.082
"(1.528, 0.983)","(1.524, 0.901)",0.082
"(2.187, 2.126)","(2.21, 2.205)",0.082
"(9.591, 2.035)","(9.508, 2.043)",0.082
"(6.71, 3.403)","(6.637, 3.364)",0.083
"(10.385, 6.279)","(10.456, 6.236)",0.083
"(10.024, 4.34)","(10.046, 4.42)",0.083
"(3.127, 1.636)","(3.08, 1.567)",0.083
"(10.547, 6.304)","(10.613, 6.253)",0.083
"(1.45, 1.324)","(1.511, 1.267)",0.084
"(1.583, 1.459)","(1.666, 1.449)",0.084
"(9.872, 4.756)","(9.807, 4.809)",0.084
"(10.03, 3.1)","(9.952, 3.069)",0.085
"(11.47, 7.557)","(11.388, 7.535)",0.085
"(11.433, 7.213)","(11.472, 7.288)",0.085
"(9.891, 2.999)","(9.955, 2.943)",0.085
"(2.638, 1.678)","(2.613, 1.596)",0.086
"(8.895, 4.713)","(8.85, 4.64)",0.086
"(10.546, 6.744)","(10.462, 6.722)",0.086
"(11.406, 7.092)","(11.359, 7.02)",0.086
"(2.42, 1.262)","(2.346, 1.216)",0.086
"(10.577, 5.814)","(10.499, 5.853)",0.087
"(9.182, 3.516)","(9.099, 3.54)",0.087
"(9.294, 2.498)","(9.208, 2.512)",0.087
"(2.382, 0.909)","(2.447, 0.85)",0.087
"(3.422, 1.981)","(3.505, 2.006)",0.087
"(3.354, 1.687)","(3.427, 1.64)",0.087
"(4.105, 0.728)","(4.18, 0.684)",0.087
"(11.429, 6.07)","(11.397, 5.988)",0.088
"(10.193, 2.691)","(10.177, 2.604)",0.088
"(11.832, 7.012)","(11.89, 6.945)",0.089
"(2.848, 1.253)","(2.936, 1.267)",0.089
"(7.994, 4.238)","(7.919, 4.191)",0.089
"(1.587, 0.999)","(1.607, 0.912)",0.089
"(10.416, 6.316)","(10.456, 6.236)",0.089
"(6.764, 4.06)","(6.685, 4.101)",0.089
"(11.585, 6.319)","(11.646, 6.385)",0.089
"(6.452, 3.569)","(6.46, 3.48)",0.089
"(10.208, 5.844)","(10.297, 5.831)",0.09
"(3.017, 2.298)","(3.079, 2.233)",0.09
"(10.348, 6.145)","(10.438, 6.144)",0.09
"(10.047, 6.151)","(9.962, 6.179)",0.09
"(9.742, 3.908)","(9.674, 3.849)",0.09
"(9.916, 5.822)","(9.886, 5.908)",0.09
"(10.091, 5.19)","(10.062, 5.105)",0.09
"(10.023, 3.216)","(10.079, 3.287)",0.09
"(10.385, 4.97)","(10.427, 5.049)",0.091
"(6.818, 4.251)","(6.873, 4.179)",0.091
"(10.169, 4.022)","(10.105, 4.087)",0.091
"(8.989, 3.076)","(8.958, 2.991)",0.091
"(9.529, 5.283)","(9.528, 5.375)",0.091
"(9.629, 2.425)","(9.636, 2.334)",0.091
"(10.794, 5.003)","(10.704, 4.984)",0.092
"(10.078, 3.585)","(10.0, 3.535)",0.092
"(2.799, 2.494)","(2.801, 2.402)",0.092
"(10.728, 6.776)","(10.82, 6.767)",0.093
"(9.196, 2.835)","(9.285, 2.862)",0.093
"(11.159, 5.447)","(11.067, 5.429)",0.093
"(2.193, 1.07)","(2.267, 1.127)",0.093
"(1.222, 1.33)","(1.308, 1.363)",0.093
"(2.71, 1.836)","(2.772, 1.766)",0.093
"(9.079, 4.619)","(8.997, 4.664)",0.094
"(2.191, 1.202)","(2.285, 1.215)",0.094
"(2.925, 1.661)","(2.999, 1.603)",0.095
"(2.685, 1.71)","(2.607, 1.764)",0.095
"(8.181, 3.892)","(8.232, 3.812)",0.095
"(11.81, 6.996)","(11.89, 6.945)",0.095
"(1.749, 1.985)","(1.713, 1.898)",0.095
"(9.711, 5.633)","(9.619, 5.656)",0.095
"(9.74, 5.664)","(9.83, 5.632)",0.095
"(3.975, 0.802)","(3.97, 0.706)",0.096
"(3.196, 1.837)","(3.222, 1.929)",0.096
"(8.663, 3.863)","(8.737, 3.924)",0.096
"(9.96, 5.484)","(9.918, 5.397)",0.096
"(7.069, 4.36)","(7.161, 4.387)",0.096
"(2.74, 2.326)","(2.801, 2.402)",0.097
"(9.837, 4.33)","(9.832, 4.426)",0.097
"(2.531, 2.191)","(2.623, 2.161)",0.097
"(9.812, 2.6)","(9.904, 2.63)",0.097
"(9.503, 5.136)","(9.406, 5.127)",0.097
"(10.607, 6.045)","(10.544, 5.971)",0.097
"(2.791, 1.67)","(2.772, 1.766)",0.098
"(8.082, 3.801)","(8.002, 3.857)",0.098
"(9.523, 2.682)","(9.612, 2.64)",0.098
"(8.652, 3.873)","(8.737, 3.924)",0.098
"(7.661, 4.121)","(7.679, 4.218)",0.098
"(10.47, 5.138)","(10.427, 5.049)",0.099
"(2.337, 1.058)","(2.267, 1.127)",0.099
