og_coord,goldstar_coord,dist
"(11.538, 6.217)","(11.515, 6.228)",0.025
"(3.036, 0.991)","(3.056, 1.007)",0.026
"(3.948, 0.693)","(3.97, 0.706)",0.026
"(3.2, 1.943)","(3.222, 1.929)",0.026
"(9.234, 2.513)","(9.208, 2.512)",0.026
"(2.65, 2.163)","(2.623, 2.161)",0.027
"(3.243, 1.944)","(3.222, 1.929)",0.027
"(2.826, 2.157)","(2.816, 2.182)",0.027
"(10.224, 6.487)","(10.236, 6.512)",0.027
"(10.239, 6.54)","(10.236, 6.512)",0.028
"(2.914, 1.365)","(2.939, 1.376)",0.028
"(8.628, 3.377)","(8.622, 3.405)",0.028
"(2.55, 2.107)","(2.57, 2.087)",0.028
"(3.627, 0.892)","(3.622, 0.864)",0.029
"(10.284, 6.684)","(10.313, 6.687)",0.029
"(2.797, 2.16)","(2.816, 2.182)",0.029
"(10.258, 6.727)","(10.236, 6.708)",0.029
"(9.826, 4.398)","(9.832, 4.426)",0.029
"(3.593, 0.864)","(3.622, 0.864)",0.029
"(1.538, 1.255)","(1.511, 1.267)",0.029
"(3.648, 0.543)","(3.656, 0.571)",0.03
"(10.266, 6.597)","(10.274, 6.625)",0.03
"(11.488, 6.215)","(11.515, 6.228)",0.03
"(10.49, 3.494)","(10.465, 3.51)",0.03
"(10.493, 3.392)","(10.488, 3.362)",0.03
"(2.469, 1.005)","(2.452, 1.03)",0.03
"(3.235, 1.957)","(3.222, 1.929)",0.031
"(3.598, 0.883)","(3.622, 0.864)",0.031
"(9.546, 3.657)","(9.552, 3.687)",0.031
"(9.935, 5.615)","(9.928, 5.646)",0.031
"(3.593, 0.851)","(3.622, 0.864)",0.031
"(11.501, 6.256)","(11.515, 6.228)",0.031
"(2.915, 1.396)","(2.939, 1.376)",0.032
"(3.214, 1.96)","(3.222, 1.929)",0.032
"(11.618, 6.843)","(11.648, 6.856)",0.033
"(11.617, 6.868)","(11.648, 6.856)",0.033
"(9.462, 5.543)","(9.494, 5.533)",0.033
"(3.023, 1.137)","(3.055, 1.128)",0.033
"(9.191, 3.656)","(9.202, 3.687)",0.033
"(11.018, 5.696)","(11.028, 5.665)",0.033
"(10.472, 3.208)","(10.44, 3.216)",0.033
"(3.112, 1.285)","(3.133, 1.312)",0.033
"(3.646, 0.887)","(3.622, 0.864)",0.034
"(2.969, 1.259)","(2.936, 1.267)",0.034
"(3.223, 2.164)","(3.235, 2.133)",0.034
"(3.993, 0.584)","(3.987, 0.551)",0.034
"(1.884, 0.856)","(1.916, 0.867)",0.034
"(9.236, 3.695)","(9.202, 3.687)",0.034
"(3.686, 0.556)","(3.656, 0.571)",0.034
"(8.961, 3.777)","(8.94, 3.749)",0.034
"(10.398, 3.684)","(10.389, 3.65)",0.035
"(10.314, 6.722)","(10.313, 6.687)",0.035
"(9.295, 3.711)","(9.295, 3.746)",0.035
"(3.991, 0.734)","(3.97, 0.706)",0.035
"(10.4, 3.593)","(10.403, 3.629)",0.035
"(3.114, 1.945)","(3.096, 1.975)",0.036
"(10.994, 5.725)","(10.964, 5.745)",0.036
"(9.169, 5.22)","(9.146, 5.192)",0.036
"(3.13, 1.964)","(3.096, 1.975)",0.036
"(9.19, 3.392)","(9.164, 3.367)",0.036
"(10.262, 6.536)","(10.236, 6.512)",0.036
"(10.411, 3.68)","(10.389, 3.65)",0.037
"(2.958, 1.534)","(2.942, 1.567)",0.037
"(6.423, 3.478)","(6.46, 3.48)",0.037
"(9.007, 3.851)","(8.976, 3.872)",0.037
"(9.392, 3.309)","(9.366, 3.335)",0.037
"(4.007, 0.706)","(3.97, 0.706)",0.037
"(3.1, 1.598)","(3.08, 1.567)",0.037
"(9.206, 3.346)","(9.175, 3.325)",0.037
"(3.227, 1.966)","(3.222, 1.929)",0.037
"(9.239, 2.533)","(9.208, 2.512)",0.038
"(10.371, 3.683)","(10.389, 3.65)",0.038
"(2.965, 1.403)","(2.939, 1.376)",0.038
"(8.691, 4.759)","(8.677, 4.723)",0.038
"(3.111, 0.971)","(3.125, 1.007)",0.038
"(9.885, 3.894)","(9.849, 3.88)",0.038
"(3.116, 1.554)","(3.08, 1.567)",0.038
"(9.579, 3.647)","(9.612, 3.666)",0.038
"(11.036, 5.758)","(11.069, 5.778)",0.039
"(8.467, 3.489)","(8.433, 3.508)",0.039
"(11.903, 6.697)","(11.898, 6.658)",0.039
"(3.883, 0.557)","(3.917, 0.577)",0.039
"(8.595, 4.089)","(8.63, 4.07)",0.039
"(10.498, 3.097)","(10.462, 3.079)",0.04
"(2.976, 1.272)","(2.936, 1.267)",0.041
"(3.291, 1.614)","(3.29, 1.574)",0.041
"(9.808, 3.88)","(9.849, 3.88)",0.041
"(8.47, 4.05)","(8.505, 4.071)",0.041
"(8.25, 3.671)","(8.224, 3.639)",0.041
"(10.297, 6.726)","(10.313, 6.687)",0.042
"(10.255, 6.662)","(10.274, 6.625)",0.042
"(6.653, 3.786)","(6.677, 3.82)",0.042
"(3.522, 0.765)","(3.48, 0.773)",0.042
"(9.42, 5.508)","(9.388, 5.48)",0.042
"(1.873, 0.87)","(1.916, 0.867)",0.042
"(9.187, 5.204)","(9.146, 5.192)",0.043
"(3.42, 1.781)","(3.406, 1.821)",0.043
"(8.642, 3.367)","(8.622, 3.405)",0.043
"(3.972, 0.75)","(3.97, 0.706)",0.043
"(10.236, 6.646)","(10.274, 6.625)",0.044
"(9.831, 3.84)","(9.849, 3.88)",0.044
"(3.926, 0.704)","(3.97, 0.706)",0.044
"(3.845, 0.594)","(3.84, 0.638)",0.044
"(9.862, 3.837)","(9.849, 3.88)",0.045
"(11.546, 6.196)","(11.515, 6.228)",0.045
"(3.279, 1.829)","(3.298, 1.87)",0.045
"(8.471, 4.676)","(8.433, 4.702)",0.045
"(3.961, 0.589)","(3.987, 0.551)",0.045
"(2.775, 2.202)","(2.816, 2.182)",0.045
"(2.956, 0.818)","(2.93, 0.781)",0.046
"(8.254, 3.459)","(8.209, 3.469)",0.046
"(9.684, 3.804)","(9.674, 3.849)",0.046
"(0.464, 1.498)","(0.484, 1.54)",0.047
"(11.043, 5.74)","(11.069, 5.778)",0.047
"(3.017, 0.98)","(3.056, 1.007)",0.047
"(8.929, 3.869)","(8.976, 3.872)",0.047
"(8.678, 4.071)","(8.63, 4.07)",0.048
"(7.449, 4.057)","(7.456, 4.105)",0.048
"(3.009, 1.014)","(3.056, 1.007)",0.048
"(9.413, 3.346)","(9.366, 3.335)",0.048
"(9.691, 2.06)","(9.739, 2.067)",0.049
"(1.694, 0.963)","(1.742, 0.969)",0.049
"(11.556, 6.254)","(11.515, 6.228)",0.049
"(3.935, 0.741)","(3.97, 0.706)",0.049
"(9.92, 3.106)","(9.952, 3.069)",0.049
"(3.117, 1.931)","(3.096, 1.975)",0.049
"(3.013, 1.03)","(3.056, 1.007)",0.049
"(2.957, 1.817)","(2.912, 1.796)",0.05
"(3.183, 1.961)","(3.222, 1.929)",0.05
"(1.573, 0.948)","(1.607, 0.912)",0.05
"(10.223, 6.65)","(10.225, 6.7)",0.05
"(10.503, 3.477)","(10.465, 3.51)",0.05
"(10.041, 2.207)","(10.07, 2.247)",0.05
"(11.46, 6.198)","(11.485, 6.154)",0.05
"(9.882, 3.841)","(9.849, 3.88)",0.05
"(3.669, 0.935)","(3.628, 0.964)",0.05
"(3.235, 1.587)","(3.26, 1.543)",0.05
"(1.966, 1.763)","(1.954, 1.812)",0.051
"(3.435, 2.461)","(3.397, 2.495)",0.051
"(9.277, 5.24)","(9.323, 5.261)",0.051
"(9.481, 5.484)","(9.494, 5.533)",0.051
"(3.868, 0.592)","(3.917, 0.577)",0.051
"(3.218, 1.98)","(3.222, 1.929)",0.051
"(3.679, 0.968)","(3.628, 0.964)",0.051
"(3.487, 0.721)","(3.48, 0.773)",0.052
"(3.117, 1.603)","(3.08, 1.567)",0.052
"(2.969, 1.418)","(2.939, 1.376)",0.052
"(8.251, 3.5)","(8.209, 3.469)",0.052
"(3.092, 1.517)","(3.08, 1.567)",0.052
"(10.341, 6.731)","(10.313, 6.687)",0.052
"(8.263, 3.77)","(8.232, 3.812)",0.052
"(3.183, 2.127)","(3.235, 2.133)",0.052
"(10.266, 3.89)","(10.214, 3.885)",0.052
"(3.074, 1.079)","(3.055, 1.128)",0.053
"(3.726, 0.938)","(3.737, 0.99)",0.053
"(3.212, 2.18)","(3.235, 2.133)",0.053
"(3.043, 1.18)","(3.055, 1.128)",0.053
"(9.441, 5.532)","(9.494, 5.533)",0.053
"(3.132, 1.937)","(3.096, 1.975)",0.053
"(9.811, 3.842)","(9.849, 3.88)",0.053
"(9.876, 3.834)","(9.849, 3.88)",0.053
"(9.807, 3.913)","(9.849, 3.88)",0.054
"(3.196, 1.976)","(3.222, 1.929)",0.054
"(9.359, 2.75)","(9.305, 2.748)",0.054
"(3.688, 0.884)","(3.654, 0.843)",0.054
"(10.263, 6.559)","(10.236, 6.512)",0.054
"(3.051, 1.06)","(3.056, 1.007)",0.054
"(10.269, 6.751)","(10.236, 6.708)",0.054
"(11.571, 6.824)","(11.579, 6.771)",0.054
"(3.525, 0.742)","(3.48, 0.773)",0.054
"(3.042, 1.075)","(3.055, 1.128)",0.054
"(8.689, 4.777)","(8.677, 4.723)",0.055
"(9.148, 3.692)","(9.202, 3.687)",0.055
"(3.452, 2.492)","(3.397, 2.495)",0.055
"(8.155, 3.479)","(8.209, 3.469)",0.055
"(11.541, 6.158)","(11.485, 6.154)",0.056
"(10.402, 3.705)","(10.389, 3.65)",0.056
"(10.066, 4.359)","(10.102, 4.402)",0.056
"(8.265, 3.467)","(8.209, 3.469)",0.056
"(10.376, 3.705)","(10.389, 3.65)",0.056
"(9.484, 3.709)","(9.439, 3.675)",0.056
"(3.168, 1.947)","(3.222, 1.929)",0.056
"(8.927, 3.845)","(8.976, 3.872)",0.056
"(9.269, 2.704)","(9.305, 2.748)",0.057
"(8.102, 4.289)","(8.057, 4.324)",0.057
"(10.519, 3.495)","(10.465, 3.51)",0.057
"(3.197, 2.175)","(3.235, 2.133)",0.057
"(3.1, 1.058)","(3.125, 1.007)",0.057
"(8.25, 3.758)","(8.232, 3.812)",0.057
"(3.859, 0.578)","(3.917, 0.577)",0.057
"(10.018, 6.187)","(9.962, 6.179)",0.057
"(9.845, 3.822)","(9.849, 3.88)",0.057
"(10.418, 3.476)","(10.465, 3.51)",0.058
"(8.114, 4.336)","(8.057, 4.324)",0.058
"(3.513, 1.332)","(3.459, 1.313)",0.058
"(9.305, 3.689)","(9.295, 3.746)",0.058
"(10.217, 6.62)","(10.274, 6.625)",0.058
"(9.351, 5.436)","(9.388, 5.48)",0.058
"(6.622, 3.785)","(6.649, 3.836)",0.058
"(3.377, 2.417)","(3.341, 2.371)",0.058
"(3.411, 2.414)","(3.402, 2.357)",0.058
"(3.675, 0.764)","(3.7, 0.711)",0.059
"(6.739, 4.078)","(6.685, 4.101)",0.059
"(3.369, 1.642)","(3.427, 1.64)",0.059
"(2.897, 1.905)","(2.839, 1.895)",0.059
"(1.982, 1.76)","(1.954, 1.812)",0.059
"(9.423, 3.32)","(9.366, 3.335)",0.059
"(9.4, 3.114)","(9.458, 3.125)",0.059
"(10.795, 6.821)","(10.82, 6.767)",0.059
"(9.239, 5.221)","(9.253, 5.163)",0.059
"(3.237, 1.6)","(3.29, 1.574)",0.06
"(3.432, 0.738)","(3.48, 0.773)",0.06
"(3.278, 1.949)","(3.222, 1.929)",0.06
"(3.444, 1.774)","(3.406, 1.821)",0.06
"(11.541, 6.08)","(11.601, 6.089)",0.06
"(3.187, 1.286)","(3.133, 1.312)",0.061
"(10.331, 6.745)","(10.313, 6.687)",0.061
"(8.219, 3.753)","(8.232, 3.812)",0.061
"(10.072, 4.535)","(10.066, 4.595)",0.061
"(9.896, 3.653)","(9.855, 3.609)",0.061
"(11.501, 6.287)","(11.515, 6.228)",0.061
"(10.408, 3.568)","(10.403, 3.629)",0.061
"(8.988, 3.812)","(8.976, 3.872)",0.061
"(3.11, 1.915)","(3.096, 1.975)",0.061
"(9.788, 3.886)","(9.849, 3.88)",0.062
"(3.108, 1.512)","(3.08, 1.567)",0.062
"(2.9, 1.887)","(2.839, 1.895)",0.062
"(10.354, 3.59)","(10.403, 3.629)",0.062
"(10.402, 3.507)","(10.465, 3.51)",0.062
"(3.568, 1.35)","(3.523, 1.393)",0.062
"(10.422, 3.703)","(10.389, 3.65)",0.062
"(9.737, 3.177)","(9.778, 3.224)",0.062
"(3.174, 2.146)","(3.235, 2.133)",0.062
"(11.454, 6.24)","(11.515, 6.228)",0.063
"(3.291, 1.636)","(3.29, 1.574)",0.063
"(3.753, 0.929)","(3.737, 0.99)",0.063
"(3.247, 1.833)","(3.298, 1.87)",0.063
"(3.686, 0.788)","(3.654, 0.843)",0.063
"(11.535, 6.116)","(11.485, 6.154)",0.063
"(2.501, 0.989)","(2.452, 1.03)",0.064
"(9.257, 5.227)","(9.253, 5.163)",0.064
"(9.813, 4.357)","(9.78, 4.412)",0.064
"(2.984, 1.519)","(2.942, 1.567)",0.064
"(3.65, 0.508)","(3.656, 0.571)",0.064
"(3.438, 2.409)","(3.402, 2.357)",0.064
"(3.001, 1.394)","(2.939, 1.376)",0.064
"(9.832, 3.942)","(9.849, 3.88)",0.065
"(10.443, 3.448)","(10.465, 3.51)",0.065
"(6.413, 3.525)","(6.46, 3.48)",0.065
"(3.177, 1.976)","(3.222, 1.929)",0.065
"(3.49, 0.708)","(3.48, 0.773)",0.066
"(3.209, 1.585)","(3.26, 1.543)",0.066
"(2.897, 1.86)","(2.912, 1.796)",0.066
"(2.857, 1.48)","(2.791, 1.483)",0.066
"(10.078, 2.182)","(10.07, 2.247)",0.066
"(3.369, 2.435)","(3.397, 2.495)",0.066
"(2.976, 1.812)","(2.912, 1.796)",0.066
"(9.809, 1.786)","(9.771, 1.732)",0.066
"(9.29, 2.684)","(9.305, 2.748)",0.066
"(10.462, 3.443)","(10.465, 3.51)",0.066
"(9.699, 3.404)","(9.633, 3.394)",0.067
"(3.702, 0.523)","(3.656, 0.571)",0.067
"(8.985, 3.254)","(8.985, 3.321)",0.067
"(3.718, 0.546)","(3.656, 0.571)",0.067
"(3.162, 1.96)","(3.222, 1.929)",0.067
"(3.559, 1.336)","(3.523, 1.393)",0.067
"(9.274, 2.526)","(9.208, 2.512)",0.068
"(9.699, 3.378)","(9.633, 3.394)",0.068
"(9.203, 5.23)","(9.146, 5.192)",0.068
"(2.986, 0.82)","(2.93, 0.781)",0.068
"(9.688, 2.022)","(9.739, 2.067)",0.068
"(3.004, 1.277)","(2.936, 1.267)",0.069
"(3.539, 1.326)","(3.523, 1.393)",0.069
"(9.798, 3.926)","(9.849, 3.88)",0.069
"(2.709, 2.03)","(2.765, 1.99)",0.069
"(3.268, 1.639)","(3.29, 1.574)",0.069
"(2.969, 1.836)","(2.912, 1.796)",0.069
"(1.579, 1.089)","(1.627, 1.139)",0.069
"(3.727, 0.775)","(3.7, 0.711)",0.069
"(3.456, 2.458)","(3.397, 2.495)",0.07
"(2.876, 1.345)","(2.939, 1.376)",0.07
"(10.4, 3.482)","(10.465, 3.51)",0.07
"(10.357, 6.741)","(10.313, 6.687)",0.07
"(3.149, 1.553)","(3.08, 1.567)",0.07
"(3.193, 1.994)","(3.222, 1.929)",0.07
"(7.848, 4.622)","(7.907, 4.661)",0.07
"(9.278, 2.505)","(9.208, 2.512)",0.071
"(10.36, 3.573)","(10.403, 3.629)",0.071
"(3.588, 1.365)","(3.523, 1.393)",0.071
"(3.075, 1.27)","(3.133, 1.312)",0.071
"(9.015, 3.812)","(8.976, 3.872)",0.071
"(10.262, 3.833)","(10.214, 3.885)",0.071
"(3.918, 0.771)","(3.861, 0.729)",0.071
"(2.988, 1.029)","(3.056, 1.007)",0.072
"(10.026, 6.148)","(9.962, 6.179)",0.072
"(3.532, 0.723)","(3.48, 0.773)",0.072
"(8.797, 3.782)","(8.726, 3.781)",0.072
"(3.13, 1.912)","(3.096, 1.975)",0.072
"(9.668, 2.055)","(9.739, 2.067)",0.072
"(7.618, 4.257)","(7.679, 4.218)",0.072
"(8.38, 3.459)","(8.433, 3.508)",0.073
"(10.394, 3.528)","(10.465, 3.51)",0.073
"(10.377, 3.722)","(10.389, 3.65)",0.073
"(3.595, 1.406)","(3.523, 1.393)",0.073
"(3.162, 2.133)","(3.235, 2.133)",0.073
"(9.016, 3.235)","(8.958, 3.19)",0.073
"(4.039, 0.731)","(3.97, 0.706)",0.073
"(3.113, 1.636)","(3.043, 1.657)",0.073
"(9.694, 3.779)","(9.674, 3.849)",0.073
"(9.324, 3.594)","(9.317, 3.521)",0.074
"(8.205, 3.543)","(8.209, 3.469)",0.074
"(10.053, 4.346)","(10.046, 4.42)",0.074
"(3.424, 1.75)","(3.406, 1.821)",0.074
"(10.257, 6.139)","(10.27, 6.066)",0.074
"(9.959, 5.89)","(9.886, 5.908)",0.074
"(11.092, 6.589)","(11.143, 6.534)",0.075
"(3.09, 1.25)","(3.133, 1.312)",0.075
"(8.724, 4.782)","(8.677, 4.723)",0.075
"(9.829, 1.78)","(9.771, 1.732)",0.075
"(9.736, 3.132)","(9.811, 3.125)",0.075
"(3.209, 1.599)","(3.26, 1.543)",0.076
"(3.144, 1.916)","(3.096, 1.975)",0.076
"(2.991, 1.431)","(2.939, 1.376)",0.076
"(9.247, 2.583)","(9.174, 2.561)",0.076
"(10.403, 3.725)","(10.389, 3.65)",0.077
"(9.918, 3.652)","(9.855, 3.609)",0.077
"(3.209, 1.312)","(3.133, 1.312)",0.077
"(2.979, 1.115)","(3.055, 1.128)",0.077
"(6.637, 3.754)","(6.677, 3.82)",0.077
"(8.279, 3.693)","(8.224, 3.639)",0.077
"(3.291, 1.963)","(3.222, 1.929)",0.077
"(10.321, 6.808)","(10.39, 6.844)",0.078
"(9.942, 5.854)","(9.886, 5.908)",0.078
"(8.285, 3.489)","(8.209, 3.469)",0.078
"(9.379, 2.773)","(9.305, 2.748)",0.078
"(10.354, 6.774)","(10.39, 6.844)",0.078
"(7.823, 4.568)","(7.901, 4.559)",0.078
"(3.023, 2.004)","(3.096, 1.975)",0.078
"(3.714, 0.792)","(3.654, 0.843)",0.079
"(3.735, 0.565)","(3.656, 0.571)",0.079
"(9.915, 3.682)","(9.866, 3.745)",0.079
"(3.353, 1.668)","(3.427, 1.64)",0.079
"(9.931, 3.633)","(9.855, 3.609)",0.08
"(2.964, 1.857)","(2.912, 1.796)",0.08
"(2.994, 1.507)","(2.942, 1.567)",0.08
"(3.908, 0.793)","(3.861, 0.729)",0.08
"(1.565, 0.98)","(1.607, 0.912)",0.08
"(1.661, 0.972)","(1.607, 0.912)",0.08
"(2.654, 2.052)","(2.586, 2.009)",0.08
"(3.311, 1.652)","(3.29, 1.574)",0.081
"(3.566, 1.324)","(3.523, 1.393)",0.081
"(3.227, 1.831)","(3.298, 1.87)",0.081
"(3.424, 1.721)","(3.427, 1.64)",0.081
"(3.728, 0.535)","(3.656, 0.571)",0.081
"(8.39, 3.439)","(8.433, 3.508)",0.082
"(10.195, 6.099)","(10.27, 6.066)",0.082
"(10.366, 6.766)","(10.39, 6.844)",0.082
"(2.985, 1.834)","(2.912, 1.796)",0.082
"(6.736, 4.037)","(6.685, 4.101)",0.082
"(9.026, 3.772)","(8.967, 3.714)",0.082
"(3.179, 1.527)","(3.26, 1.543)",0.082
"(3.46, 1.759)","(3.406, 1.821)",0.082
"(9.569, 3.285)","(9.607, 3.358)",0.082
"(2.919, 1.916)","(2.839, 1.895)",0.083
"(9.364, 3.589)","(9.317, 3.521)",0.083
"(9.82, 1.798)","(9.771, 1.732)",0.083
"(9.828, 3.96)","(9.849, 3.88)",0.083
"(2.975, 1.149)","(3.055, 1.128)",0.083
"(2.686, 2.014)","(2.765, 1.99)",0.083
"(9.937, 3.15)","(9.952, 3.069)",0.083
"(9.768, 3.898)","(9.849, 3.88)",0.083
"(3.112, 1.49)","(3.08, 1.567)",0.083
"(10.325, 6.792)","(10.39, 6.844)",0.083
"(3.727, 0.882)","(3.654, 0.843)",0.084
"(9.887, 3.16)","(9.811, 3.125)",0.084
"(10.43, 3.724)","(10.389, 3.65)",0.084
"(9.85, 1.86)","(9.807, 1.933)",0.085
"(9.883, 4.982)","(9.894, 4.898)",0.085
"(3.754, 0.907)","(3.737, 0.99)",0.085
"(2.924, 1.901)","(2.839, 1.895)",0.085
"(1.61, 0.997)","(1.607, 0.912)",0.085
"(3.569, 2.488)","(3.613, 2.415)",0.085
"(9.676, 2.01)","(9.739, 2.067)",0.085
"(8.249, 3.721)","(8.224, 3.639)",0.086
"(8.158, 3.693)","(8.224, 3.639)",0.086
"(8.752, 4.766)","(8.677, 4.723)",0.086
"(3.336, 1.647)","(3.29, 1.574)",0.086
"(3.654, 0.485)","(3.656, 0.571)",0.086
"(10.534, 3.126)","(10.462, 3.079)",0.086
"(9.718, 3.377)","(9.633, 3.394)",0.087
"(9.271, 2.572)","(9.208, 2.512)",0.087
"(3.554, 1.312)","(3.523, 1.393)",0.087
"(3.582, 0.717)","(3.668, 0.705)",0.087
"(7.603, 4.284)","(7.603, 4.371)",0.087
"(3.568, 0.769)","(3.48, 0.773)",0.087
"(3.05, 1.9)","(3.096, 1.975)",0.088
"(3.719, 0.901)","(3.654, 0.843)",0.088
"(3.13, 1.664)","(3.043, 1.657)",0.088
"(3.608, 2.503)","(3.613, 2.415)",0.088
"(3.225, 1.82)","(3.298, 1.87)",0.088
"(3.067, 1.37)","(3.133, 1.312)",0.089
"(3.147, 2.128)","(3.235, 2.133)",0.089
"(10.067, 2.159)","(10.07, 2.247)",0.089
"(10.037, 3.093)","(9.952, 3.069)",0.089
"(9.905, 3.145)","(9.952, 3.069)",0.089
"(9.823, 4.334)","(9.78, 4.412)",0.089
"(3.694, 0.491)","(3.656, 0.571)",0.09
"(9.386, 2.787)","(9.305, 2.748)",0.09
"(9.316, 3.611)","(9.317, 3.521)",0.09
"(3.407, 0.721)","(3.48, 0.773)",0.09
"(9.844, 4.337)","(9.832, 4.426)",0.09
"(1.658, 0.999)","(1.742, 0.969)",0.09
"(3.026, 1.271)","(2.936, 1.267)",0.09
"(3.162, 1.226)","(3.133, 1.312)",0.091
"(3.611, 0.492)","(3.656, 0.571)",0.091
"(10.806, 6.857)","(10.82, 6.767)",0.091
"(3.209, 1.262)","(3.133, 1.312)",0.091
"(3.612, 1.373)","(3.523, 1.393)",0.091
"(10.051, 2.158)","(10.07, 2.247)",0.091
"(10.062, 4.32)","(10.102, 4.402)",0.091
"(10.788, 6.883)","(10.85, 6.951)",0.091
"(3.485, 2.469)","(3.397, 2.495)",0.092
"(9.785, 3.946)","(9.849, 3.88)",0.092
"(9.337, 5.399)","(9.271, 5.334)",0.093
"(3.217, 1.631)","(3.29, 1.574)",0.093
"(9.321, 2.657)","(9.305, 2.748)",0.093
"(9.395, 2.77)","(9.305, 2.748)",0.093
"(10.307, 3.885)","(10.214, 3.885)",0.093
"(2.926, 1.928)","(2.839, 1.895)",0.093
"(10.335, 3.46)","(10.247, 3.429)",0.093
"(10.107, 2.162)","(10.07, 2.247)",0.093
"(9.889, 4.352)","(9.832, 4.426)",0.093
"(9.798, 3.958)","(9.849, 3.88)",0.094
"(3.029, 1.258)","(2.936, 1.267)",0.094
"(0.444, 1.66)","(0.535, 1.639)",0.094
"(3.391, 0.803)","(3.48, 0.773)",0.094
"(3.149, 2.094)","(3.235, 2.133)",0.094
"(9.822, 1.827)","(9.759, 1.898)",0.094
"(8.883, 3.857)","(8.976, 3.872)",0.094
"(3.326, 1.661)","(3.29, 1.574)",0.095
"(3.001, 1.982)","(3.096, 1.975)",0.095
"(7.936, 4.439)","(8.02, 4.484)",0.095
"(10.177, 6.047)","(10.27, 6.066)",0.095
"(3.574, 1.312)","(3.523, 1.393)",0.095
"(3.732, 0.514)","(3.656, 0.571)",0.095
"(1.824, 0.84)","(1.916, 0.867)",0.095
"(9.026, 3.79)","(8.94, 3.749)",0.095
"(10.369, 3.509)","(10.465, 3.51)",0.095
"(10.308, 3.868)","(10.214, 3.885)",0.096
"(3.46, 1.742)","(3.406, 1.821)",0.096
"(3.388, 0.747)","(3.48, 0.773)",0.096
"(10.298, 6.819)","(10.39, 6.844)",0.096
"(3.211, 1.828)","(3.298, 1.87)",0.096
"(3.378, 1.729)","(3.406, 1.821)",0.096
"(9.829, 3.974)","(9.849, 3.88)",0.097
"(9.857, 2.813)","(9.836, 2.719)",0.097
"(9.765, 3.928)","(9.849, 3.88)",0.097
"(3.525, 0.686)","(3.48, 0.773)",0.097
"(9.852, 1.785)","(9.771, 1.732)",0.097
"(10.021, 6.101)","(9.962, 6.179)",0.097
"(9.556, 3.275)","(9.607, 3.358)",0.097
"(1.589, 1.049)","(1.627, 1.139)",0.097
"(10.3, 3.931)","(10.214, 3.885)",0.097
"(2.958, 1.132)","(3.055, 1.128)",0.097
"(2.962, 1.156)","(3.055, 1.128)",0.098
"(7.594, 4.266)","(7.679, 4.218)",0.098
"(3.031, 1.29)","(2.936, 1.267)",0.098
