og_coord,starfish_coord,dist
"(348, 1933)","(323.0, 1952.0)",31.401
"(521, 3105)","(524.0, 3073.0)",32.14
"(3529, 3317)","(3499.0, 3329.0)",32.311
"(3734, 3426)","(3711.0, 3403.0)",32.527
"(1713, 2687)","(1707.0, 2719.0)",32.558
"(2012, 840)","(1986.0, 820.0)",32.802
"(3609, 2730)","(3609.0, 2763.0)",33.0
"(3003, 637)","(3027.0, 614.0)",33.242
"(1158, 1423)","(1129.0, 1405.0)",34.132
"(2000, 2816)","(1996.0, 2850.0)",34.234
"(3604, 80)","(3570.0, 76.0)",34.234
"(2987, 1367)","(3009.0, 1394.0)",34.828
"(178, 650)","(150.0, 629.0)",35.0
"(1129, 2691)","(1094.0, 2692.0)",35.014
"(1207, 1967)","(1232.0, 1992.0)",35.355
"(494, 3053)","(524.0, 3073.0)",36.056
"(1260, 1507)","(1285.0, 1481.0)",36.069
"(2768, 3457)","(2804.0, 3460.0)",36.125
"(2075, 2703)","(2078.0, 2739.0)",36.125
"(1361, 3548)","(1352.0, 3512.0)",37.108
"(3119, 492)","(3097.0, 522.0)",37.202
"(1897, 935)","(1864.0, 916.0)",38.079
"(2852, 3180)","(2864.0, 3217.0)",38.897
"(3606, 1626)","(3605.0, 1665.0)",39.013
"(2066, 995)","(2106.0, 996.0)",40.012
"(2764, 3454)","(2804.0, 3460.0)",40.447
"(3755, 1981)","(3718.0, 1999.0)",41.146
"(751, 1677)","(710.0, 1673.0)",41.195
"(966, 1705)","(925.0, 1710.0)",41.304
"(1048, 495)","(1042.0, 536.0)",41.437
"(1381, 291)","(1421.0, 279.0)",41.761
"(1872, 3624)","(1912.0, 3612.0)",41.761
"(1436, 318)","(1421.0, 279.0)",41.785
"(854, 1393)","(877.0, 1428.0)",41.881
"(2486, 2116)","(2512.0, 2083.0)",42.012
"(2215, 1341)","(2175.0, 1354.0)",42.059
"(3151, 3239)","(3163.0, 3280.0)",42.72
"(3281, 2950)","(3295.0, 2908.0)",44.272
"(1263, 1179)","(1221.0, 1194.0)",44.598
"(487, 1814)","(475.0, 1771.0)",44.643
"(2320, 313)","(2276.0, 322.0)",44.911
"(192, 375)","(191.0, 420.0)",45.011
"(3364, 2521)","(3363.0, 2476.0)",45.011
"(2119, 819)","(2108.0, 863.0)",45.354
"(1175, 1408)","(1129.0, 1405.0)",46.098
"(858, 70)","(851.0, 116.0)",46.53
"(1487, 868)","(1489.0, 821.0)",47.043
"(3144, 524)","(3097.0, 522.0)",47.043
"(3792, 1409)","(3789.0, 1362.0)",47.096
"(1893, 3074)","(1879.0, 3029.0)",47.127
"(2750, 2136)","(2767.0, 2180.0)",47.17
"(3336, 3579)","(3377.0, 3555.0)",47.508
"(819, 465)","(800.0, 509.0)",47.927
"(665, 1656)","(710.0, 1673.0)",48.104
"(3712, 2941)","(3749.0, 2972.0)",48.27
"(877, 2503)","(925.0, 2509.0)",48.374
"(959, 1288)","(910.0, 1286.0)",49.041
"(1430, 114)","(1474.0, 136.0)",49.193
"(891, 719)","(842.0, 713.0)",49.366
"(3533, 1658)","(3577.0, 1682.0)",50.12
"(3389, 2878)","(3343.0, 2858.0)",50.16
"(569, 2327)","(533.0, 2362.0)",50.21
"(1000, 1815)","(952.0, 1830.0)",50.289
"(2390, 3533)","(2377.0, 3484.0)",50.695
"(3225, 137)","(3176.0, 123.0)",50.961
"(3725, 3170)","(3724.0, 3119.0)",51.01
"(918, 1028)","(948.0, 986.0)",51.614
"(3068, 565)","(3097.0, 522.0)",51.865
"(2992, 575)","(3027.0, 614.0)",52.402
"(1443, 3315)","(1495.0, 3308.0)",52.469
"(3691, 1954)","(3718.0, 1999.0)",52.479
"(3779, 222)","(3780.0, 275.0)",53.009
"(3056, 396)","(3007.0, 419.0)",54.129
"(2330, 327)","(2276.0, 322.0)",54.231
"(896, 1515)","(852.0, 1483.0)",54.406
"(3113, 3303)","(3163.0, 3280.0)",55.036
"(2197, 162)","(2252.0, 159.0)",55.082
"(2299, 2720)","(2335.0, 2678.0)",55.317
"(2563, 3513)","(2523.0, 3474.0)",55.866
"(1650, 1356)","(1595.0, 1366.0)",55.902
"(859, 1104)","(912.0, 1085.0)",56.303
"(2503, 512)","(2551.0, 482.0)",56.604
"(1850, 971)","(1864.0, 916.0)",56.754
"(2200, 831)","(2168.0, 878.0)",56.859
"(970, 1745)","(925.0, 1710.0)",57.009
"(2713, 3058)","(2657.0, 3047.0)",57.07
"(1295, 3517)","(1352.0, 3512.0)",57.219
"(3460, 3647)","(3405.0, 3663.0)",57.28
"(988, 1027)","(948.0, 986.0)",57.28
"(3040, 48)","(3012.0, 98.0)",57.306
"(3675, 269)","(3681.0, 212.0)",57.315
"(2334, 222)","(2309.0, 170.0)",57.697
"(1029, 724)","(1002.0, 673.0)",57.706
"(1589, 178)","(1558.0, 129.0)",57.983
"(925, 1958)","(875.0, 1988.0)",58.31
"(2301, 3711)","(2342.0, 3669.0)",58.694
"(2745, 2433)","(2803.0, 2444.0)",59.034
"(1720, 462)","(1708.0, 403.0)",60.208
"(452, 2381)","(407.0, 2341.0)",60.208
"(2821, 918)","(2801.0, 975.0)",60.407
"(2492, 1764)","(2464.0, 1710.0)",60.828
"(1017, 1001)","(1059.0, 1045.0)",60.828
"(3148, 3339)","(3163.0, 3280.0)",60.877
"(2800, 1097)","(2739.0, 1103.0)",61.294
"(3219, 79)","(3176.0, 123.0)",61.522
"(172, 31)","(231.0, 49.0)",61.685
"(395, 2016)","(373.0, 1958.0)",62.032
"(1806, 2526)","(1781.0, 2469.0)",62.241
"(2308, 2542)","(2350.0, 2588.0)",62.29
"(2386, 2639)","(2350.0, 2588.0)",62.426
"(2595, 396)","(2562.0, 449.0)",62.434
"(2804, 2044)","(2790.0, 1983.0)",62.586
"(3031, 2232)","(3049.0, 2172.0)",62.642
"(2046, 872)","(2108.0, 863.0)",62.65
"(2856, 1005)","(2801.0, 975.0)",62.65
"(3609, 2241)","(3551.0, 2265.0)",62.769
"(3661, 3365)","(3711.0, 3403.0)",62.801
"(2845, 2093)","(2867.0, 2034.0)",62.968
"(3019, 922)","(2971.0, 881.0)",63.127
"(1919, 947)","(1864.0, 916.0)",63.135
"(3752, 2349)","(3759.0, 2286.0)",63.388
"(1909, 2973)","(1879.0, 3029.0)",63.53
"(3467, 3680)","(3405.0, 3663.0)",64.288
"(2681, 3336)","(2738.0, 3366.0)",64.413
"(1026, 1559)","(1036.0, 1623.0)",64.777
"(2427, 425)","(2483.0, 458.0)",65.0
"(3009, 484)","(3007.0, 419.0)",65.031
"(1127, 1340)","(1129.0, 1405.0)",65.031
"(2623, 3825)","(2566.0, 3793.0)",65.368
"(3418, 26)","(3400.0, 90.0)",66.483
"(2204, 3115)","(2154.0, 3159.0)",66.603
"(1027, 1689)","(1036.0, 1623.0)",66.611
"(2366, 1695)","(2433.0, 1695.0)",67.0
"(3589, 2468)","(3536.0, 2427.0)",67.007
"(170, 2527)","(237.0, 2526.0)",67.007
"(3310, 3552)","(3377.0, 3555.0)",67.067
"(3406, 2881)","(3343.0, 2858.0)",67.067
"(2955, 1786)","(2905.0, 1831.0)",67.268
"(2047, 3715)","(2038.0, 3648.0)",67.602
"(412, 2493)","(475.0, 2518.0)",67.779
"(3115, 2022)","(3061.0, 1981.0)",67.801
"(380, 1672)","(313.0, 1684.0)",68.066
"(2214, 1410)","(2175.0, 1354.0)",68.242
"(2883, 78)","(2926.0, 131.0)",68.25
"(1777, 1072)","(1721.0, 1112.0)",68.819
"(260, 419)","(191.0, 420.0)",69.007
"(1346, 99)","(1284.0, 67.0)",69.771
"(1968, 2786)","(1996.0, 2850.0)",69.857
"(904, 70)","(851.0, 116.0)",70.178
"(179, 565)","(150.0, 629.0)",70.264
"(3235, 418)","(3209.0, 484.0)",70.937
"(285, 1801)","(326.0, 1859.0)",71.028
"(2294, 2488)","(2310.0, 2417.0)",72.78
"(253, 2262)","(224.0, 2329.0)",73.007
"(107, 2304)","(176.0, 2328.0)",73.055
"(2368, 2865)","(2299.0, 2889.0)",73.055
"(1667, 1380)","(1595.0, 1366.0)",73.348
"(2117, 2661)","(2143.0, 2730.0)",73.736
"(1121, 2275)","(1075.0, 2333.0)",74.027
"(1666, 2046)","(1620.0, 2105.0)",74.813
"(2050, 2423)","(2074.0, 2352.0)",74.947
"(203, 2401)","(224.0, 2329.0)",75.0
"(1702, 478)","(1708.0, 403.0)",75.24
"(1550, 1023)","(1564.0, 1097.0)",75.313
"(517, 214)","(477.0, 150.0)",75.472
"(1141, 1076)","(1074.0, 1041.0)",75.591
"(3231, 1245)","(3294.0, 1203.0)",75.717
"(1250, 1371)","(1326.0, 1366.0)",76.164
"(1838, 439)","(1795.0, 376.0)",76.276
"(97, 1543)","(124.0, 1615.0)",76.896
"(2103, 1581)","(2082.0, 1655.0)",76.922
"(3753, 2209)","(3759.0, 2286.0)",77.233
"(2018, 3762)","(1954.0, 3717.0)",78.237
"(3217, 3337)","(3163.0, 3280.0)",78.518
"(3384, 1316)","(3463.0, 1311.0)",79.158
"(2861, 3338)","(2853.0, 3259.0)",79.404
"(1840, 3646)","(1912.0, 3612.0)",79.624
"(3761, 1569)","(3751.0, 1648.0)",79.63
"(477, 2231)","(431.0, 2296.0)",79.63
"(2550, 3687)","(2619.0, 3647.0)",79.756
"(2057, 166)","(2097.0, 96.0)",80.623
"(1019, 1544)","(1036.0, 1623.0)",80.808
"(2077, 3277)","(2157.0, 3292.0)",81.394
"(1137, 2280)","(1075.0, 2333.0)",81.566
"(643, 1570)","(574.0, 1615.0)",82.377
"(3708, 1562)","(3627.0, 1578.0)",82.565
"(3272, 1310)","(3225.0, 1378.0)",82.662
"(964, 379)","(1040.0, 414.0)",83.672
"(2513, 3698)","(2502.0, 3615.0)",83.726
"(2242, 1278)","(2310.0, 1327.0)",83.815
"(1917, 1380)","(1939.0, 1461.0)",83.934
"(459, 1139)","(530.0, 1184.0)",84.06
"(2220, 2853)","(2182.0, 2778.0)",84.077
"(1162, 3202)","(1200.0, 3277.0)",84.077
"(1618, 1917)","(1539.0, 1947.0)",84.504
"(759, 27)","(751.0, 112.0)",85.376
"(237, 1723)","(313.0, 1684.0)",85.422
"(3013, 1480)","(3009.0, 1394.0)",86.093
"(1912, 2870)","(1996.0, 2850.0)",86.348
"(1026, 81)","(1026.0, 168.0)",87.0
"(1879, 238)","(1801.0, 198.0)",87.658
"(3027, 2268)","(2946.0, 2234.0)",87.846
"(399, 2473)","(475.0, 2518.0)",88.323
"(1113, 1296)","(1032.0, 1332.0)",88.64
"(1363, 3091)","(1450.0, 3108.0)",88.645
"(2299, 1932)","(2383.0, 1962.0)",89.196
"(513, 2123)","(460.0, 2051.0)",89.404
"(776, 1049)","(688.0, 1065.0)",89.443
"(2429, 377)","(2486.0, 308.0)",89.499
"(205, 331)","(191.0, 420.0)",90.094
"(972, 2235)","(1035.0, 2300.0)",90.521
"(3166, 3425)","(3099.0, 3486.0)",90.609
"(1125, 946)","(1202.0, 994.0)",90.736
"(1801, 1294)","(1757.0, 1375.0)",92.179
"(532, 1003)","(623.0, 986.0)",92.574
"(2718, 515)","(2808.0, 493.0)",92.65
"(2829, 1125)","(2739.0, 1103.0)",92.65
"(1851, 3542)","(1912.0, 3612.0)",92.849
"(1631, 233)","(1638.0, 326.0)",93.263
"(3165, 1573)","(3099.0, 1639.0)",93.338
"(2256, 1696)","(2229.0, 1606.0)",93.963
"(3037, 1836)","(3098.0, 1908.0)",94.366
"(2685, 1647)","(2592.0, 1665.0)",94.726
"(402, 3028)","(466.0, 2958.0)",94.847
"(1974, 3034)","(1879.0, 3029.0)",95.131
"(2707, 341)","(2648.0, 266.0)",95.425
"(479, 1600)","(574.0, 1615.0)",96.177
"(741, 3137)","(647.0, 3160.0)",96.773
"(1557, 575)","(1480.0, 634.0)",97.005
"(826, 2443)","(884.0, 2365.0)",97.201
"(3489, 133)","(3400.0, 90.0)",98.843
"(3458, 1563)","(3440.0, 1661.0)",99.639
"(369, 2934)","(466.0, 2958.0)",99.925
"(2736, 899)","(2801.0, 975.0)",100.005
"(1452, 914)","(1489.0, 821.0)",100.09
"(218, 1529)","(225.0, 1629.0)",100.245
"(832, 2548)","(925.0, 2509.0)",100.846
"(1881, 285)","(1788.0, 324.0)",100.846
"(2268, 1069)","(2188.0, 1131.0)",101.213
"(3204, 251)","(3269.0, 173.0)",101.533
"(2342, 2257)","(2301.0, 2350.0)",101.637
"(1840, 3540)","(1912.0, 3612.0)",101.823
"(1662, 3048)","(1591.0, 3121.0)",101.833
"(3266, 569)","(3209.0, 484.0)",102.343
"(2662, 471)","(2562.0, 449.0)",102.391
"(1727, 504)","(1708.0, 403.0)",102.772
"(1570, 887)","(1660.0, 837.0)",102.956
"(2801, 230)","(2810.0, 333.0)",103.392
"(1433, 541)","(1480.0, 634.0)",104.202
"(646, 1161)","(688.0, 1065.0)",104.785
"(2520, 2461)","(2593.0, 2538.0)",106.104
"(2936, 3388)","(3015.0, 3459.0)",106.217
"(1165, 2266)","(1207.0, 2364.0)",106.621
"(1896, 341)","(1795.0, 376.0)",106.892
"(1129, 1276)","(1170.0, 1177.0)",107.154
"(2633, 1119)","(2739.0, 1103.0)",107.201
"(2114, 1453)","(2162.0, 1357.0)",107.331
"(567, 2060)","(460.0, 2051.0)",107.378
"(2445, 2943)","(2543.0, 2987.0)",107.424
"(3083, 3208)","(3163.0, 3280.0)",107.629
"(79, 2584)","(167.0, 2646.0)",107.648
"(2484, 1297)","(2386.0, 1342.0)",107.838
"(3101, 246)","(3000.0, 206.0)",108.632
"(2888, 3637)","(2888.0, 3528.0)",109.0
"(119, 1506)","(124.0, 1615.0)",109.115
"(204, 1836)","(108.0, 1784.0)",109.179
"(2874, 1705)","(2984.0, 1704.0)",110.005
"(3733, 3723)","(3623.0, 3730.0)",110.223
"(2745, 1648)","(2696.0, 1747.0)",110.463
"(1510, 2118)","(1620.0, 2105.0)",110.766
"(796, 1090)","(688.0, 1065.0)",110.856
"(1955, 3292)","(1864.0, 3228.0)",111.252
"(2737, 2969)","(2657.0, 3047.0)",111.732
"(2529, 2397)","(2465.0, 2305.0)",112.071
"(1505, 1598)","(1398.0, 1564.0)",112.272
"(335, 6)","(231.0, 49.0)",112.539
"(1675, 1453)","(1757.0, 1375.0)",113.172
"(3272, 2212)","(3326.0, 2112.0)",113.649
"(3262, 2018)","(3326.0, 2112.0)",113.719
"(3466, 2525)","(3363.0, 2476.0)",114.061
"(1898, 292)","(1788.0, 324.0)",114.56
"(2042, 1410)","(1939.0, 1461.0)",114.935
"(3507, 1786)","(3418.0, 1713.0)",115.109
"(801, 1043)","(688.0, 1065.0)",115.122
"(1090, 877)","(992.0, 939.0)",115.966
"(979, 2716)","(1094.0, 2692.0)",117.478
"(757, 1565)","(710.0, 1673.0)",117.784
"(3140, 3007)","(3207.0, 3104.0)",117.89
"(2224, 3673)","(2342.0, 3669.0)",118.068
"(886, 2626)","(950.0, 2524.0)",120.416
"(1021, 1929)","(952.0, 1830.0)",120.673
"(257, 2212)","(224.0, 2329.0)",121.565
"(349, 3100)","(441.0, 3180.0)",121.918
"(1115, 2519)","(1110.0, 2397.0)",122.102
"(3472, 2706)","(3350.0, 2720.0)",122.801
"(1994, 466)","(1932.0, 574.0)",124.531
"(1222, 2488)","(1207.0, 2364.0)",124.904
"(356, 46)","(231.0, 49.0)",125.036
"(1415, 2124)","(1289.0, 2134.0)",126.396
"(1322, 3111)","(1450.0, 3108.0)",128.035
"(2504, 1289)","(2386.0, 1342.0)",129.356
"(148, 2008)","(78.0, 2117.0)",129.541
"(2314, 1100)","(2188.0, 1131.0)",129.757
"(1236, 3402)","(1200.0, 3277.0)",130.081
"(3439, 2339)","(3536.0, 2427.0)",130.969
"(3575, 3438)","(3621.0, 3315.0)",131.32
"(2358, 3235)","(2475.0, 3175.0)",131.488
"(190, 2048)","(78.0, 2117.0)",131.548
"(1869, 2)","(2001.0, 18.0)",132.966
"(2799, 173)","(2926.0, 131.0)",133.765
"(219, 2180)","(84.0, 2183.0)",135.033
"(849, 3575)","(984.0, 3581.0)",135.133
"(2519, 738)","(2585.0, 620.0)",135.204
"(2480, 720)","(2527.0, 593.0)",135.418
"(3165, 1072)","(3134.0, 1204.0)",135.591
"(3344, 464)","(3209.0, 484.0)",136.473
"(2594, 1483)","(2542.0, 1610.0)",137.233
"(182, 2027)","(78.0, 2117.0)",137.535
"(2577, 2400)","(2556.0, 2264.0)",137.612
"(2074, 2185)","(2140.0, 2064.0)",137.83
"(150, 288)","(191.0, 420.0)",138.221
"(3514, 548)","(3610.0, 445.0)",140.801
"(2270, 990)","(2281.0, 848.0)",142.425
"(1753, 676)","(1721.0, 816.0)",143.611
"(2613, 1485)","(2542.0, 1610.0)",143.757
"(2915, 3082)","(2864.0, 3217.0)",144.312
"(676, 430)","(800.0, 509.0)",147.027
"(3181, 1786)","(3098.0, 1908.0)",147.557
"(3056, 3649)","(3100.0, 3507.0)",148.661
"(2671, 1535)","(2542.0, 1610.0)",149.218
"(3705, 2646)","(3609.0, 2763.0)",151.344
"(3754, 2718)","(3609.0, 2763.0)",151.822
"(1660, 3425)","(1560.0, 3544.0)",155.438
"(2076, 509)","(2224.0, 458.0)",156.541
"(3178, 2445)","(3169.0, 2602.0)",157.258
"(3460, 499)","(3610.0, 445.0)",159.424
"(48, 3491)","(134.0, 3355.0)",160.91
"(354, 254)","(477.0, 150.0)",161.075
"(3291, 1597)","(3440.0, 1661.0)",162.163
"(1116, 33)","(1026.0, 168.0)",162.25
"(1236, 2524)","(1207.0, 2364.0)",162.607
"(3309, 351)","(3209.0, 484.0)",166.4
"(1696, 569)","(1708.0, 403.0)",166.433
"(2519, 1139)","(2414.0, 1006.0)",169.452
"(1534, 465)","(1638.0, 326.0)",173.6
"(348, 345)","(191.0, 420.0)",173.994
"(680, 377)","(800.0, 509.0)",178.393
"(693, 2441)","(533.0, 2362.0)",178.44
"(362, 368)","(191.0, 420.0)",178.732
"(3179, 2306)","(3095.0, 2148.0)",178.941
"(423, 929)","(607.0, 948.0)",184.978
"(2544, 1238)","(2726.0, 1196.0)",186.783
"(2840, 2987)","(2657.0, 3047.0)",192.585
"(2706, 80)","(2648.0, 266.0)",194.833
"(2045, 347)","(2197.0, 225.0)",194.905
"(602, 466)","(425.0, 557.0)",199.023
"(3149, 3700)","(3100.0, 3507.0)",199.123
"(275, 3569)","(94.0, 3659.0)",202.141
"(3077, 2391)","(2946.0, 2234.0)",204.475
"(495, 362)","(425.0, 557.0)",207.183
"(597, 3443)","(540.0, 3242.0)",208.926
"(347, 3384)","(134.0, 3355.0)",214.965
"(786, 3412)","(997.0, 3360.0)",217.313
"(3173, 2366)","(3363.0, 2476.0)",219.545
"(664, 3431)","(540.0, 3242.0)",226.046
"(2770, 1514)","(2592.0, 1665.0)",233.42
"(3184, 3745)","(3405.0, 3663.0)",235.722
"(344, 3507)","(134.0, 3355.0)",259.237
"(724, 3428)","(540.0, 3242.0)",261.633
"(2958, 2891)","(3231.0, 2832.0)",279.303
"(372, 3569)","(94.0, 3659.0)",292.205
"(468, 3558)","(540.0, 3242.0)",324.099
"(476, 3617)","(540.0, 3242.0)",380.422
