og_coord,astar_coord,goldstar_dist,astar_dist,smoothed_dist,dist
"(2803.0, 3104.0)","(2893.0, 2941.0)",186.5269910602755,0.0,0.0,186.527
"(2992.0, 3087.0)","(2880.0, 2928.0)",182.42806801586207,272.0,186.63789081275675,186.638
"(3425.0, 2622.0)","(3240.0, 2590.0)",188.33879341495233,0.0,0.0,188.339
"(3034.0, 2620.0)","(3180.0, 2741.0)",188.7452437149082,0.0,0.0,188.745
"(2974.0, 3100.0)","(2880.0, 2928.0)",178.88543819998318,256.0,188.79721678084354,188.797
"(2361.0, 3425.0)","(2224.0, 3294.0)",189.5521036549054,0.0,0.0,189.552
"(2376.0, 3178.0)","(2224.0, 3294.0)",191.64559041365922,0.0,0.0,191.646
"(2942.0, 2755.0)","(2893.0, 2941.0)",192.15632513138854,0.0,0.0,192.156
"(4807.0, 1057.0)","(4836.0, 1248.0)",192.90888332059768,0.0,0.0,192.909
"(4316.0, 1663.0)","(4384.0, 1488.0)",178.88543819998318,256.0,194.84242462221647,194.842
"(2807.0, 3116.0)","(2893.0, 2941.0)",194.8654593738974,0.0,0.0,194.865
"(1212.0, 3935.0)","(1218.0, 3740.0)",195.1635611327074,0.0,0.0,195.164
"(2394.0, 3391.0)","(2224.0, 3294.0)",196.44175596853137,0.0,0.0,196.442
"(1075.0, 4504.0)","(988.0, 4682.0)",197.78895337454992,0.0,0.0,197.789
"(3110.0, 2433.0)","(3240.0, 2590.0)",203.10981118596897,0.0,0.0,203.11
"(4730.0, 1071.0)","(4836.0, 1248.0)",206.25202362401225,0.0,0.0,206.252
"(4758.0, 1056.0)","(4836.0, 1248.0)",207.20475931068754,0.0,0.0,207.205
"(2790.0, 3121.0)","(2893.0, 2941.0)",207.50732185877197,0.0,0.0,207.507
"(4847.0, 1040.0)","(4836.0, 1248.0)",207.73978758533485,0.0,0.0,207.74
"(2997.0, 2638.0)","(3180.0, 2741.0)",209.6518262667893,0.0,0.0,209.652
"(2385.0, 3430.0)","(2224.0, 3294.0)",210.75341041131458,0.0,0.0,210.753
"(750.0, 6014.0)","(582.0, 6142.0)",211.3689508418872,0.0,0.0,211.369
"(1209.0, 3952.0)","(1218.0, 3740.0)",212.44833515233768,0.0,0.0,212.448
"(794.0, 6134.0)","(582.0, 6142.0)",213.06900768765036,0.0,0.0,213.069
"(3127.0, 2407.0)","(3240.0, 2590.0)",214.58953315807358,0.0,0.0,214.59
"(4671.0, 1109.0)","(4836.0, 1248.0)",215.18159772619984,0.0,0.0,215.182
"(726.0, 5982.0)","(582.0, 6142.0)",215.51050189027913,0.0,0.0,215.511
"(2914.0, 3147.0)","(2880.0, 2928.0)",210.44714300745449,256.0,216.69768518232976,216.698
"(2982.0, 2646.0)","(3180.0, 2741.0)",218.63983463678343,0.0,0.0,218.64
"(2133.0, 3094.0)","(2224.0, 3294.0)",218.99851016159903,0.0,0.0,218.999
"(2913.0, 2722.0)","(2893.0, 2941.0)",219.10411581026963,0.0,0.0,219.104
"(858.0, 4858.0)","(988.0, 4682.0)",219.20551379926525,0.0,0.0,219.206
"(1096.0, 4876.0)","(988.0, 4682.0)",222.14945934888067,0.0,0.0,222.149
"(4743.0, 1046.0)","(4836.0, 1248.0)",222.1641555697049,0.0,0.0,222.164
"(743.0, 5989.0)","(582.0, 6142.0)",222.1898561163403,0.0,0.0,222.19
"(3083.0, 2426.0)","(3240.0, 2590.0)",226.1484686572075,0.0,0.0,226.148
"(2108.0, 3099.0)","(2224.0, 3294.0)",226.44713539588003,0.0,0.0,226.447
"(719.0, 5962.0)","(582.0, 6142.0)",226.74389318788744,0.0,0.0,226.744
"(4789.0, 1025.0)","(4836.0, 1248.0)",226.82373950052042,0.0,0.0,226.824
"(4671.0, 1091.0)","(4836.0, 1248.0)",226.96753448896618,0.0,0.0,226.968
"(2745.0, 3113.0)","(2893.0, 2941.0)",227.25396307215414,0.0,0.0,227.254
"(2417.0, 3414.0)","(2224.0, 3294.0)",227.26416347501865,0.0,0.0,227.264
"(2944.0, 3136.0)","(2880.0, 2928.0)",217.6235281397671,288.0,229.9928458324665,229.993
"(1256.0, 3967.0)","(1218.0, 3740.0)",230.4168348059662,0.0,0.0,230.417
"(4807.0, 1018.0)","(4836.0, 1248.0)",231.51616586752638,0.0,0.0,231.516
"(3018.0, 2521.0)","(3240.0, 2590.0)",231.99891645652156,0.0,0.0,231.999
"(3471.0, 2576.0)","(3240.0, 2590.0)",232.08963546224973,0.0,0.0,232.09
"(4867.0, 1017.0)","(4836.0, 1248.0)",232.38120083173678,0.0,0.0,232.381
"(3100.0, 2402.0)","(3240.0, 2590.0)",233.30740574829622,0.0,0.0,233.307
"(756.0, 5984.0)","(582.0, 6142.0)",234.7147673347374,0.0,0.0,234.715
"(2700.0, 3076.0)","(2893.0, 2941.0)",235.3533005207277,0.0,0.0,235.353
"(1118.0, 4878.0)","(988.0, 4682.0)",236.103970326634,0.0,0.0,236.104
"(3476.0, 2609.0)","(3240.0, 2590.0)",236.83592244632146,0.0,0.0,236.836
"(3084.0, 2408.0)","(3240.0, 2590.0)",238.42841185773113,0.0,0.0,238.428
"(2849.0, 3152.0)","(2880.0, 2928.0)",226.27416997969522,272.0,238.78120629809254,238.781
"(2117.0, 3078.0)","(2224.0, 3294.0)",240.11694312563628,0.0,0.0,240.117
"(2157.0, 3061.0)","(2224.0, 3294.0)",241.74303905179974,0.0,0.0,241.743
"(829.0, 4864.0)","(988.0, 4682.0)",242.21552066909342,0.0,0.0,242.216
"(1250.0, 3980.0)","(1218.0, 3740.0)",242.83181570173218,0.0,0.0,242.832
"(1461.0, 3706.0)","(1218.0, 3740.0)",245.29160075510129,0.0,0.0,245.292
"(4763.0, 1013.0)","(4836.0, 1248.0)",245.71309133418188,0.0,0.0,245.713
"(4746.0, 1018.0)","(4836.0, 1248.0)",245.9135664944089,0.0,0.0,245.914
"(682.0, 5796.0)","(546.0, 5590.0)",247.11778373884758,0.0,0.0,247.118
"(1465.0, 3738.0)","(1218.0, 3740.0)",247.52091599701234,0.0,0.0,247.521
"(4786.0, 1004.0)","(4836.0, 1248.0)",248.44748250887946,0.0,0.0,248.447
"(749.0, 5958.0)","(582.0, 6142.0)",248.85910089848056,0.0,0.0,248.859
"(2194.0, 3046.0)","(2224.0, 3294.0)",249.2029852790694,0.0,0.0,249.203
"(1093.0, 4910.0)","(988.0, 4682.0)",251.22549631755135,0.0,0.0,251.225
"(2128.0, 3061.0)","(2224.0, 3294.0)",251.31644372981236,0.0,0.0,251.316
"(2102.0, 3073.0)","(2224.0, 3294.0)",251.61616202462034,0.0,0.0,251.616
"(2391.0, 3106.0)","(2224.0, 3294.0)",251.75803857076733,0.0,0.0,251.758
"(1138.0, 4889.0)","(988.0, 4682.0)",255.98126276936748,0.0,0.0,255.981
"(5988.0, 629.0)","(5752.0, 735.0)",259.2538704860547,0.0,0.0,259.254
"(5995.0, 645.0)","(5752.0, 735.0)",259.34558635534904,0.0,0.0,259.346
"(1261.0, 3996.0)","(1218.0, 3740.0)",260.0716477453858,0.0,0.0,260.072
"(709.0, 6369.0)","(582.0, 6142.0)",260.5953057520416,0.0,0.0,260.595
"(1092.0, 4922.0)","(988.0, 4682.0)",262.0479679085491,0.0,0.0,262.048
"(4664.0, 1070.0)","(4832.0, 1248.0)",260.4611295375953,384.0,262.0512576196919,262.051
"(1297.0, 4225.0)","(1540.0, 4120.0)",264.4983338491947,0.0,0.0,264.498
"(4745.0, 999.0)","(4836.0, 1248.0)",264.8635078847218,0.0,0.0,264.864
"(2189.0, 3031.0)","(2224.0, 3294.0)",264.8860451175182,0.0,0.0,264.886
"(802.0, 5995.0)","(582.0, 6142.0)",265.0526762079567,0.0,0.0,265.053
"(2082.0, 3069.0)","(2224.0, 3294.0)",265.44841370405663,0.0,0.0,265.448
"(1309.0, 4251.0)","(1540.0, 4120.0)",265.5259237814644,0.0,0.0,265.526
"(4641.0, 1078.0)","(4832.0, 1248.0)",260.4611295375953,384.0,267.25901498463656,267.259
"(1344.0, 4301.0)","(1540.0, 4120.0)",267.38866498226906,0.0,0.0,267.389
"(879.0, 4926.0)","(988.0, 4682.0)",267.71866666708195,0.0,0.0,267.719
"(1488.0, 4382.0)","(1540.0, 4120.0)",267.73789831848586,0.0,0.0,267.738
"(792.0, 5974.0)","(582.0, 6142.0)",269.38395028843127,0.0,0.0,269.384
"(4612.0, 1098.0)","(4836.0, 1248.0)",269.3854449817214,0.0,0.0,269.385
"(3506.0, 2628.0)","(3240.0, 2590.0)",269.57316531880554,0.0,0.0,269.573
"(1484.0, 3695.0)","(1218.0, 3740.0)",270.0439759446597,0.0,0.0,270.044
"(4680.0, 1048.0)","(4832.0, 1248.0)",262.41951146970763,384.0,270.19739704410983,270.197
"(745.0, 5926.0)","(582.0, 6142.0)",270.312124659624,0.0,0.0,270.312
"(2117.0, 3045.0)","(2224.0, 3294.0)",270.58671435419745,0.0,0.0,270.587
"(2387.0, 3077.0)","(2224.0, 3294.0)",270.8721212860416,0.0,0.0,270.872
"(1511.0, 3850.0)","(1540.0, 4120.0)",270.9204100284803,0.0,0.0,270.92
"(771.0, 5943.0)","(582.0, 6142.0)",274.10467189925805,0.0,0.0,274.105
"(804.0, 5981.0)","(582.0, 6142.0)",274.82319376828445,0.0,0.0,274.823
"(1318.0, 4284.0)","(1540.0, 4120.0)",275.6610493087477,0.0,0.0,275.661
"(1492.0, 3711.0)","(1218.0, 3740.0)",276.3117677551934,0.0,0.0,276.312
"(731.0, 5797.0)","(546.0, 5590.0)",278.2298637098472,0.0,0.0,278.23
"(1493.0, 3795.0)","(1218.0, 3740.0)",281.59359848725256,0.0,0.0,281.594
"(4156.0, 1601.0)","(4384.0, 1488.0)",264.8471257159496,368.0,281.9028021428667,281.903
"(5994.0, 588.0)","(5752.0, 735.0)",282.70827958338947,0.0,0.0,282.708
"(4628.0, 1073.0)","(4832.0, 1248.0)",272.47018185482244,400.0,282.936270222081,282.936
"(760.0, 5921.0)","(582.0, 6142.0)",283.4817700047041,0.0,0.0,283.482
"(931.0, 4960.0)","(988.0, 4682.0)",284.5046130979249,0.0,0.0,284.505
"(784.0, 5941.0)","(582.0, 6142.0)",284.57489061580964,0.0,0.0,284.575
"(1488.0, 3827.0)","(1218.0, 3740.0)",284.7237193157606,0.0,0.0,284.724
"(5975.0, 556.0)","(5752.0, 735.0)",285.748179481515,0.0,0.0,285.748
"(4778.0, 966.0)","(4836.0, 1248.0)",286.9626745414811,0.0,0.0,286.963
"(686.0, 6412.0)","(582.0, 6142.0)",289.9903044396485,0.0,0.0,289.99
"(758.0, 5787.0)","(546.0, 5590.0)",290.3672504966773,0.0,0.0,290.367
"(3138.0, 2315.0)","(3240.0, 2590.0)",292.4536803546844,0.0,0.0,292.454
"(4669.0, 1032.0)","(4832.0, 1248.0)",284.8719010362377,416.0,292.8248140420793,292.825
"(1507.0, 3786.0)","(1218.0, 3740.0)",293.7403558399834,0.0,0.0,293.74
"(713.0, 5831.0)","(546.0, 5590.0)",294.24960787229617,0.0,0.0,294.25
"(4696.0, 1022.0)","(4832.0, 1248.0)",279.8856909525744,400.0,295.24063643409295,295.241
"(1035.0, 3972.0)","(1218.0, 3740.0)",295.58857272398063,0.0,0.0,295.589
"(4638.0, 1046.0)","(4832.0, 1248.0)",294.15642097360376,432.0,297.41754779563263,297.418
"(4130.0, 1610.0)","(4384.0, 1488.0)",279.42798714516766,384.0,297.87509682637506,297.875
"(6027.0, 615.0)","(5752.0, 735.0)",300.4560752006857,0.0,0.0,300.456
"(833.0, 5975.0)","(582.0, 6142.0)",301.8422618935259,0.0,0.0,301.842
"(2506.0, 3187.0)","(2224.0, 3294.0)",302.37264638852486,0.0,0.0,302.373
"(756.0, 5894.0)","(582.0, 6142.0)",302.48519621462486,0.0,0.0,302.485
"(3073.0, 2337.0)","(3240.0, 2590.0)",302.748270313804,0.0,0.0,302.748
"(4754.0, 956.0)","(4836.0, 1248.0)",302.7555978045658,0.0,0.0,302.756
"(1511.0, 3817.0)","(1218.0, 3740.0)",303.4862756781598,0.0,0.0,303.486
"(905.0, 4975.0)","(988.0, 4682.0)",305.2044663369128,0.0,0.0,305.204
"(730.0, 5834.0)","(546.0, 5590.0)",306.5485553529814,0.0,0.0,306.549
"(772.0, 5901.0)","(582.0, 6142.0)",306.76301420151697,0.0,0.0,306.763
"(6028.0, 601.0)","(5752.0, 735.0)",307.0325642419707,0.0,0.0,307.033
"(1251.0, 4842.0)","(988.0, 4682.0)",308.1696221709727,0.0,0.0,308.17
"(4663.0, 1017.0)","(4832.0, 1248.0)",297.6172038038124,432.0,308.660775786082,308.661
"(1898.0, 3458.0)","(2132.0, 3660.0)",308.81946188671463,0.0,0.0,308.819
"(6015.0, 571.0)","(5752.0, 735.0)",309.8456942172991,0.0,0.0,309.846
"(5979.0, 523.0)","(5752.0, 735.0)",310.2599716366905,0.0,0.0,310.26
"(4695.0, 1006.0)","(4832.0, 1248.0)",293.7209560109731,416.0,311.19323058470013,311.193
"(1492.0, 4428.0)","(1540.0, 4120.0)",312.42581581553037,0.0,0.0,312.426
"(854.0, 4964.0)","(988.0, 4682.0)",312.5326190495958,0.0,0.0,312.533
"(1269.0, 4825.0)","(988.0, 4682.0)",315.93497414657975,0.0,0.0,315.935
"(861.0, 6292.0)","(582.0, 6142.0)",317.50585758691136,0.0,0.0,317.506
"(3088.0, 2310.0)","(3240.0, 2590.0)",317.82130628546594,0.0,0.0,317.821
"(4678.0, 999.0)","(4832.0, 1248.0)",301.8873962258113,432.0,317.8680534320624,317.868
"(1246.0, 4868.0)","(988.0, 4682.0)",318.60150191893325,0.0,0.0,318.602
"(1750.0, 4359.0)","(1540.0, 4120.0)",318.6807524843634,0.0,0.0,318.681
"(2534.0, 3212.0)","(2224.0, 3294.0)",321.1312112548389,0.0,0.0,321.131
"(1779.0, 4334.0)","(1540.0, 4120.0)",321.71019047583815,0.0,0.0,321.71
"(877.0, 6271.0)","(582.0, 6142.0)",322.1510554569082,0.0,0.0,322.151
"(1648.0, 3814.0)","(1540.0, 4120.0)",323.6719779421752,0.0,0.0,323.672
"(4728.0, 941.0)","(4836.0, 1248.0)",324.48348742270366,0.0,0.0,324.483
"(6035.0, 576.0)","(5752.0, 735.0)",324.5799408466274,0.0,0.0,324.58
"(393.0, 6383.0)","(576.0, 6128.0)",307.34996339677673,448.0,324.60579490479296,324.606
"(5609.0, 1030.0)","(5752.0, 735.0)",328.0823296445572,0.0,0.0,328.082
"(1235.0, 4898.0)","(988.0, 4682.0)",328.5956583340688,0.0,0.0,328.596
"(772.0, 5829.0)","(546.0, 5590.0)",329.66812809399704,0.0,0.0,329.668
"(4728.0, 965.0)","(4832.0, 1248.0)",309.01132665324747,416.0,329.8347701721774,329.835
"(2033.0, 3024.0)","(2224.0, 3294.0)",330.0154664814969,0.0,0.0,330.015
"(889.0, 6266.0)","(582.0, 6142.0)",331.09666262286606,0.0,0.0,331.097
"(2523.0, 3150.0)","(2224.0, 3294.0)",332.3941285883371,0.0,0.0,332.394
"(1796.0, 4333.0)","(1540.0, 4120.0)",333.50806217541447,0.0,0.0,333.508
"(4048.0, 1496.0)","(4384.0, 1488.0)",336.0,352.0,336.0,336.0
"(5589.0, 1029.0)","(5752.0, 735.0)",336.3342747639616,0.0,0.0,336.334
"(877.0, 6302.0)","(582.0, 6142.0)",336.4281319702619,0.0,0.0,336.428
"(1267.0, 4870.0)","(988.0, 4682.0)",337.5275363729604,0.0,0.0,337.528
"(4727.0, 927.0)","(4836.0, 1248.0)",338.68607770913746,0.0,0.0,338.686
"(1290.0, 4836.0)","(988.0, 4682.0)",339.3145590584052,0.0,0.0,339.315
"(471.0, 6466.0)","(582.0, 6142.0)",342.32889238567054,0.0,0.0,342.329
"(1676.0, 3805.0)","(1540.0, 4120.0)",343.1049402150893,0.0,0.0,343.105
"(1302.0, 4820.0)","(988.0, 4682.0)",343.6709060787658,0.0,0.0,343.671
"(2552.0, 3185.0)","(2224.0, 3294.0)",345.607981628029,0.0,0.0,345.608
"(887.0, 6306.0)","(582.0, 6142.0)",347.2596566619854,0.0,0.0,347.26
"(4676.0, 968.0)","(4832.0, 1248.0)",329.460164511584,464.0,349.78505313677533,349.785
"(1692.0, 3804.0)","(1540.0, 4120.0)",350.4817482837016,0.0,0.0,350.482
"(883.0, 6324.0)","(582.0, 6142.0)",352.11558569594735,0.0,0.0,352.116
"(6041.0, 534.0)","(5752.0, 735.0)",352.2890016861157,0.0,0.0,352.289
"(1289.0, 4866.0)","(988.0, 4682.0)",353.2851933155422,0.0,0.0,353.285
"(4639.0, 988.0)","(4832.0, 1248.0)",342.4149529445231,496.0,353.9156097820211,353.916
"(492.0, 6486.0)","(582.0, 6142.0)",355.4104652257725,0.0,0.0,355.41
"(2070.0, 2973.0)","(2224.0, 3294.0)",355.53198229273266,0.0,0.0,355.532
"(4662.0, 962.0)","(4832.0, 1248.0)",337.5203697556638,480.0,356.4480645806392,356.448
"(5149.0, 1132.0)","(4832.0, 1248.0)",329.84845004941286,448.0,358.5585133772157,358.559
"(4703.0, 946.0)","(4832.0, 1248.0)",336.3807366660582,464.0,359.1077549597609,359.108
"(2583.0, 3313.0)","(2224.0, 3294.0)",359.9783698015755,0.0,0.0,359.978
"(4052.0, 1434.0)","(4384.0, 1488.0)",342.0409332229112,416.0,360.387043520003,360.387
"(2923.0, 2415.0)","(3240.0, 2590.0)",361.42130036842036,0.0,0.0,361.421
"(6109.0, 788.0)","(5752.0, 735.0)",361.91747824607717,0.0,0.0,361.917
"(2551.0, 3139.0)","(2224.0, 3294.0)",362.39324356008643,0.0,0.0,362.393
"(6113.0, 757.0)","(5752.0, 735.0)",362.63420429545766,0.0,0.0,362.634
"(4685.0, 951.0)","(4832.0, 1248.0)",343.5345688573422,480.0,365.7573478202837,365.757
"(4684.0, 959.0)","(4832.0, 1248.0)",343.5345688573422,480.0,365.7573478202837,365.757
"(5582.0, 1066.0)","(5752.0, 735.0)",372.266510382011,0.0,0.0,372.267
"(4671.0, 945.0)","(4832.0, 1248.0)",351.2719744016024,496.0,372.4124701347448,372.412
"(1326.0, 4837.0)","(988.0, 4682.0)",372.80951804373245,0.0,0.0,372.81
"(2596.0, 3289.0)","(2224.0, 3294.0)",372.8891538299285,0.0,0.0,372.889
"(1334.0, 4824.0)","(988.0, 4682.0)",374.7251414637134,0.0,0.0,374.725
"(1788.0, 4405.0)","(1540.0, 4120.0)",377.7949179118216,0.0,0.0,377.795
"(969.0, 5061.0)","(988.0, 4682.0)",379.7581159106412,0.0,0.0,379.758
"(4676.0, 934.0)","(4832.0, 1248.0)",357.77087639996637,496.0,381.73517195773036,381.735
"(1712.0, 3778.0)","(1540.0, 4120.0)",383.1917760404051,0.0,0.0,383.192
"(1351.0, 4807.0)","(988.0, 4682.0)",384.3413861152608,0.0,0.0,384.341
"(6035.0, 995.0)","(5752.0, 735.0)",385.0531913645178,0.0,0.0,385.053
"(5169.0, 1130.0)","(4832.0, 1248.0)",359.5552808679077,480.0,390.5347306037371,390.535
"(4023.0, 1432.0)","(4384.0, 1488.0)",373.52376095772007,448.0,391.1605999423904,391.161
"(1704.0, 3762.0)","(1540.0, 4120.0)",393.3896803082154,0.0,0.0,393.39
"(6117.0, 882.0)","(5752.0, 735.0)",394.60790918074593,0.0,0.0,394.608
"(2035.0, 2946.0)","(2224.0, 3294.0)",395.36800931790094,0.0,0.0,395.368
"(6146.0, 786.0)","(5752.0, 735.0)",397.53210923647384,0.0,0.0,397.532
"(4685.0, 921.0)","(4832.0, 1248.0)",372.15050718761626,512.0,397.71702116608606,397.717
"(4024.0, 1420.0)","(4384.0, 1488.0)",376.59527347007423,464.0,398.11076170291545,398.111
"(1701.0, 3748.0)","(1540.0, 4120.0)",405.31142286518394,0.0,0.0,405.311
"(934.0, 5085.0)","(988.0, 4682.0)",407.2166519495488,0.0,0.0,407.217
"(6145.0, 841.0)","(5752.0, 735.0)",407.23098923338296,0.0,0.0,407.231
"(3984.0, 1451.0)","(4384.0, 1488.0)",402.8697059844535,464.0,408.07814974627433,408.078
"(2627.0, 3306.0)","(2224.0, 3280.0)",400.3198721022977,432.0,408.0799920015996,408.08
"(2063.0, 2914.0)","(2224.0, 3294.0)",412.06200753042026,0.0,0.0,412.062
"(1813.0, 4429.0)","(1540.0, 4120.0)",412.3226891646881,0.0,0.0,412.323
"(3976.0, 1492.0)","(4384.0, 1488.0)",416.0,432.0,416.0,416.0
"(6166.0, 787.0)","(5752.0, 735.0)",417.81156039535335,0.0,0.0,417.812
"(2134.0, 2885.0)","(2224.0, 3294.0)",417.9621824818606,0.0,0.0,417.962
"(2084.0, 2898.0)","(2224.0, 3294.0)",419.5476730956805,0.0,0.0,419.548
"(5344.0, 838.0)","(5752.0, 735.0)",420.3078306967403,0.0,0.0,420.308
"(1382.0, 4833.0)","(988.0, 4682.0)",422.3867257478625,0.0,0.0,422.387
"(1004.0, 6146.0)","(582.0, 6142.0)",422.4840113424413,0.0,0.0,422.484
"(5198.0, 1098.0)","(4832.0, 1248.0)",386.6574711550263,528.0,424.2471350854273,424.247
"(1003.0, 6192.0)","(582.0, 6142.0)",424.66232158975447,0.0,0.0,424.662
"(6155.0, 868.0)","(5752.0, 735.0)",424.886369442466,0.0,0.0,424.886
"(4006.0, 1392.0)","(4384.0, 1488.0)",395.8181400592954,496.0,426.93768758238707,426.938
"(3959.0, 1474.0)","(4384.0, 1488.0)",432.2961947554015,464.0,432.30669386167585,432.307
"(442.0, 6500.0)","(576.0, 6128.0)",395.170849127311,528.0,432.4094615141182,432.409
"(6106.0, 920.0)","(5744.0, 720.0)",400.95885075653337,560.0,433.0833113420268,433.083
"(6183.0, 779.0)","(5752.0, 735.0)",433.844653149028,0.0,0.0,433.845
"(2071.0, 2887.0)","(2224.0, 3294.0)",434.5585120970478,0.0,0.0,434.559
"(3067.0, 2189.0)","(3240.0, 2590.0)",436.06937521454086,0.0,0.0,436.069
"(5230.0, 1109.0)","(4832.0, 1248.0)",410.1121797752415,544.0,439.72887913164067,439.729
"(3020.0, 2207.0)","(3240.0, 2590.0)",441.0621185139345,0.0,0.0,441.062
"(5342.0, 566.0)","(5752.0, 735.0)",442.6898087430974,0.0,0.0,442.69
"(3979.0, 1419.0)","(4384.0, 1488.0)",423.62247343595925,512.0,445.5249216669413,445.525
"(4984.0, 826.0)","(4836.0, 1248.0)",446.5547031630056,0.0,0.0,446.555
"(1025.0, 6198.0)","(582.0, 6142.0)",447.3104697019732,0.0,0.0,447.31
