og_coord,starfish_coord,dist
"(1290, 72)","(1315.0, 48.0)",34.655
"(1355, 3075)","(1389.0, 3066.0)",35.171
"(3525, 1409)","(3551.0, 1434.0)",36.069
"(1016, 2386)","(1051.0, 2377.0)",36.139
"(3014, 344)","(2986.0, 321.0)",36.235
"(1388, 334)","(1382.0, 298.0)",36.497
"(1361, 328)","(1382.0, 298.0)",36.62
"(1954, 481)","(1964.0, 517.0)",37.363
"(608, 1761)","(614.0, 1798.0)",37.483
"(2967, 3449)","(2960.0, 3486.0)",37.656
"(111, 3543)","(74.0, 3534.0)",38.079
"(2074, 1745)","(2059.0, 1780.0)",38.079
"(1642, 2736)","(1606.0, 2722.0)",38.626
"(3200, 1446)","(3183.0, 1481.0)",38.91
"(1604, 1843)","(1614.0, 1881.0)",39.294
"(3205, 2550)","(3240.0, 2532.0)",39.357
"(1965, 934)","(1972.0, 973.0)",39.623
"(3017, 346)","(2986.0, 321.0)",39.825
"(2928, 3462)","(2960.0, 3486.0)",40.0
"(2333, 2490)","(2374.0, 2494.0)",41.195
"(3249, 3729)","(3220.0, 3699.0)",41.725
"(2241, 558)","(2281.0, 546.0)",41.761
"(2565, 2148)","(2534.0, 2120.0)",41.773
"(2536, 415)","(2497.0, 431.0)",42.154
"(3151, 378)","(3181.0, 408.0)",42.426
"(1539, 607)","(1568.0, 638.0)",42.45
"(927, 2328)","(934.0, 2286.0)",42.579
"(112, 2519)","(146.0, 2545.0)",42.802
"(3021, 296)","(2986.0, 321.0)",43.012
"(3464, 3593)","(3455.0, 3550.0)",43.932
"(2045, 1494)","(2087.0, 1508.0)",44.272
"(296, 336)","(307.0, 293.0)",44.385
"(3211, 2458)","(3167.0, 2468.0)",45.122
"(196, 119)","(180.0, 76.0)",45.88
"(3327, 2657)","(3343.0, 2700.0)",45.88
"(3394, 1328)","(3440.0, 1328.0)",46.0
"(934, 1881)","(980.0, 1875.0)",46.39
"(2454, 2275)","(2421.0, 2242.0)",46.669
"(1848, 1627)","(1867.0, 1584.0)",47.011
"(2486, 2559)","(2439.0, 2562.0)",47.096
"(1578, 3502)","(1558.0, 3459.0)",47.424
"(3518, 3494)","(3544.0, 3535.0)",48.549
"(1101, 459)","(1148.0, 444.0)",49.336
"(3459, 3817)","(3506.0, 3802.0)",49.336
"(2278, 2420)","(2299.0, 2465.0)",49.659
"(357, 1852)","(394.0, 1886.0)",50.249
"(884, 1934)","(841.0, 1961.0)",50.774
"(1888, 3339)","(1879.0, 3289.0)",50.804
"(417, 2947)","(467.0, 2957.0)",50.99
"(2585, 2119)","(2534.0, 2120.0)",51.01
"(1547, 1436)","(1522.0, 1391.0)",51.478
"(3449, 184)","(3468.0, 136.0)",51.624
"(2044, 1537)","(2087.0, 1508.0)",51.865
"(1539, 182)","(1549.0, 233.0)",51.971
"(1360, 75)","(1315.0, 48.0)",52.479
"(2165, 1577)","(2209.0, 1606.0)",52.697
"(935, 845)","(926.0, 897.0)",52.773
"(627, 3527)","(613.0, 3476.0)",52.887
"(361, 376)","(351.0, 428.0)",52.953
"(2641, 1666)","(2672.0, 1710.0)",53.824
"(2313, 2547)","(2357.0, 2578.0)",53.824
"(3150, 1023)","(3203.0, 1033.0)",53.935
"(3742, 2565)","(3709.0, 2522.0)",54.203
"(2969, 269)","(2986.0, 321.0)",54.708
"(165, 1855)","(190.0, 1806.0)",55.009
"(2052, 718)","(1998.0, 704.0)",55.785
"(3452, 1659)","(3485.0, 1614.0)",55.803
"(3093, 614)","(3122.0, 662.0)",56.08
"(1353, 1001)","(1405.0, 978.0)",56.859
"(978, 1818)","(980.0, 1875.0)",57.035
"(803, 2030)","(859.0, 2018.0)",57.271
"(2829, 3300)","(2870.0, 3340.0)",57.28
"(496, 1607)","(542.0, 1572.0)",57.801
"(3392, 2786)","(3334.0, 2784.0)",58.034
"(2486, 2199)","(2497.0, 2142.0)",58.052
"(2238, 3116)","(2193.0, 3153.0)",58.258
"(3146, 3781)","(3196.0, 3751.0)",58.31
"(2668, 3708)","(2627.0, 3750.0)",58.694
"(85, 3612)","(127.0, 3653.0)",58.694
"(535, 1860)","(532.0, 1801.0)",59.076
"(134, 1892)","(130.0, 1951.0)",59.135
"(1107, 1127)","(1095.0, 1068.0)",60.208
"(3115, 2231)","(3142.0, 2177.0)",60.374
"(2184, 1541)","(2123.0, 1540.0)",61.008
"(3563, 3477)","(3544.0, 3535.0)",61.033
"(2205, 62)","(2150.0, 89.0)",61.27
"(2217, 1167)","(2275.0, 1187.0)",61.351
"(1782, 2474)","(1828.0, 2515.0)",61.62
"(3051, 1558)","(2997.0, 1528.0)",61.774
"(3543, 1189)","(3492.0, 1224.0)",61.855
"(1815, 1856)","(1764.0, 1821.0)",61.855
"(382, 3456)","(324.0, 3480.0)",62.769
"(1747, 2106)","(1685.0, 2117.0)",62.968
"(3647, 2510)","(3709.0, 2522.0)",63.151
"(459, 3316)","(454.0, 3253.0)",63.198
"(1727, 99)","(1776.0, 59.0)",63.253
"(1192, 2648)","(1139.0, 2613.0)",63.514
"(316, 356)","(307.0, 293.0)",63.64
"(1616, 1817)","(1614.0, 1881.0)",64.031
"(2016, 2946)","(2068.0, 2908.0)",64.405
"(681, 525)","(745.0, 533.0)",64.498
"(3334, 71)","(3275.0, 98.0)",64.885
"(487, 3022)","(486.0, 2957.0)",65.008
"(1855, 776)","(1809.0, 822.0)",65.054
"(2319, 1139)","(2275.0, 1187.0)",65.115
"(1333, 996)","(1346.0, 932.0)",65.307
"(3402, 452)","(3446.0, 501.0)",65.856
"(247, 3635)","(311.0, 3619.0)",65.97
"(608, 1573)","(542.0, 1572.0)",66.008
"(1850, 992)","(1846.0, 926.0)",66.121
"(1742, 328)","(1683.0, 298.0)",66.189
"(898, 985)","(831.0, 991.0)",67.268
"(3417, 92)","(3468.0, 136.0)",67.357
"(2121, 2145)","(2135.0, 2079.0)",67.469
"(3700, 571)","(3761.0, 600.0)",67.543
"(2002, 1461)","(1943.0, 1426.0)",68.6
"(1646, 1964)","(1704.0, 2001.0)",68.797
"(3057, 88)","(3080.0, 23.0)",68.949
"(3411, 2688)","(3343.0, 2700.0)",69.051
"(2589, 209)","(2520.0, 204.0)",69.181
"(534, 305)","(584.0, 257.0)",69.311
"(3421, 187)","(3468.0, 136.0)",69.354
"(886, 3501)","(853.0, 3562.0)",69.354
"(789, 2018)","(859.0, 2018.0)",70.0
"(1982, 2262)","(2048.0, 2287.0)",70.576
"(3194, 1103)","(3203.0, 1033.0)",70.576
"(2427, 421)","(2497.0, 431.0)",70.711
"(434, 2737)","(485.0, 2688.0)",70.725
"(3732, 1572)","(3789.0, 1614.0)",70.803
"(2561, 1217)","(2545.0, 1148.0)",70.831
"(761, 464)","(745.0, 533.0)",70.831
"(483, 1749)","(532.0, 1801.0)",71.449
"(3383, 2900)","(3335.0, 2953.0)",71.505
"(878, 1582)","(893.0, 1652.0)",71.589
"(2743, 1507)","(2688.0, 1461.0)",71.701
"(2742, 1727)","(2672.0, 1710.0)",72.035
"(1892, 861)","(1896.0, 933.0)",72.111
"(1919, 2668)","(1892.0, 2601.0)",72.236
"(1857, 768)","(1809.0, 822.0)",72.25
"(176, 465)","(183.0, 537.0)",72.339
"(523, 1642)","(542.0, 1572.0)",72.533
"(3118, 339)","(3129.0, 267.0)",72.835
"(3490, 1541)","(3485.0, 1614.0)",73.171
"(322, 652)","(304.0, 581.0)",73.246
"(3049, 671)","(3122.0, 662.0)",73.553
"(760, 2479)","(710.0, 2533.0)",73.593
"(2656, 3548)","(2645.0, 3621.0)",73.824
"(277, 424)","(351.0, 428.0)",74.108
"(1723, 3011)","(1672.0, 3065.0)",74.277
"(278, 183)","(248.0, 115.0)",74.324
"(1077, 2101)","(1102.0, 2031.0)",74.33
"(1662, 3644)","(1670.0, 3570.0)",74.431
"(2041, 1449)","(2087.0, 1508.0)",74.813
"(2138, 1453)","(2087.0, 1508.0)",75.007
"(1304, 1470)","(1377.0, 1488.0)",75.186
"(1673, 449)","(1715.0, 512.0)",75.717
"(203, 3655)","(127.0, 3653.0)",76.026
"(2764, 751)","(2761.0, 675.0)",76.059
"(3066, 2181)","(3142.0, 2177.0)",76.105
"(2423, 449)","(2497.0, 431.0)",76.158
"(3587, 2551)","(3648.0, 2598.0)",77.006
"(1063, 2600)","(1139.0, 2613.0)",77.104
"(3224, 2028)","(3258.0, 2098.0)",77.82
"(1795, 1502)","(1871.0, 1520.0)",78.102
"(2837, 693)","(2761.0, 675.0)",78.102
"(2425, 3108)","(2376.0, 3047.0)",78.243
"(2239, 476)","(2316.0, 460.0)",78.645
"(2467, 3011)","(2545.0, 3023.0)",78.918
"(111, 1806)","(190.0, 1806.0)",79.0
"(2203, 2368)","(2203.0, 2447.0)",79.0
"(1805, 743)","(1809.0, 822.0)",79.101
"(1609, 326)","(1683.0, 298.0)",79.12
"(2625, 1136)","(2547.0, 1122.0)",79.246
"(1362, 2131)","(1296.0, 2176.0)",79.881
"(3454, 2091)","(3534.0, 2093.0)",80.025
"(3012, 2406)","(2947.0, 2359.0)",80.212
"(3606, 2133)","(3631.0, 2210.0)",80.957
"(2532, 2215)","(2497.0, 2142.0)",80.957
"(679, 580)","(745.0, 533.0)",81.025
"(921, 1931)","(980.0, 1875.0)",81.345
"(1908, 1705)","(1981.0, 1669.0)",81.394
"(3508, 448)","(3446.0, 501.0)",81.566
"(3734, 1878)","(3668.0, 1926.0)",81.609
"(1945, 2899)","(2007.0, 2845.0)",82.219
"(224, 194)","(248.0, 115.0)",82.565
"(1059, 1960)","(1102.0, 2031.0)",83.006
"(1587, 307)","(1549.0, 233.0)",83.187
"(3303, 3688)","(3220.0, 3699.0)",83.726
"(3125, 1064)","(3203.0, 1033.0)",83.934
"(3226, 2179)","(3142.0, 2177.0)",84.024
"(3516, 2799)","(3500.0, 2715.0)",85.51
"(1130, 2112)","(1102.0, 2031.0)",85.703
"(1869, 1313)","(1844.0, 1395.0)",85.726
"(3116, 3782)","(3196.0, 3751.0)",85.796
"(408, 3020)","(467.0, 2957.0)",86.313
"(1910, 1719)","(1981.0, 1669.0)",86.839
"(682, 473)","(745.0, 533.0)",87.0
"(179, 2044)","(186.0, 1957.0)",87.281
"(1376, 1350)","(1406.0, 1432.0)",87.316
"(3768, 1529)","(3789.0, 1614.0)",87.556
"(2076, 253)","(1988.0, 260.0)",88.278
"(1974, 789)","(1998.0, 704.0)",88.323
"(2986, 2021)","(2994.0, 2109.0)",88.363
"(3202, 1985)","(3117.0, 1958.0)",89.185
"(1684, 2976)","(1672.0, 3065.0)",89.805
"(2596, 1223)","(2545.0, 1148.0)",90.697
"(3688, 3608)","(3711.0, 3696.0)",90.956
"(2179, 2702)","(2181.0, 2611.0)",91.022
"(2847, 815)","(2803.0, 895.0)",91.302
"(2845, 597)","(2757.0, 572.0)",91.482
"(127, 1)","(180.0, 76.0)",91.837
"(990, 1086)","(898.0, 1087.0)",92.005
"(3307, 3669)","(3220.0, 3699.0)",92.027
"(1875, 541)","(1964.0, 517.0)",92.179
"(2481, 2956)","(2545.0, 3023.0)",92.655
"(2148, 182)","(2150.0, 89.0)",93.022
"(2121, 1850)","(2059.0, 1780.0)",93.509
"(3438, 379)","(3365.0, 320.0)",93.862
"(2695, 1331)","(2718.0, 1422.0)",93.862
"(1103, 1789)","(1026.0, 1735.0)",94.048
"(3187, 594)","(3122.0, 662.0)",94.069
"(2484, 1052)","(2547.0, 1122.0)",94.175
"(3153, 2271)","(3142.0, 2177.0)",94.641
"(832, 885)","(926.0, 897.0)",94.763
"(1072, 521)","(978.0, 507.0)",95.037
"(1596, 2984)","(1509.0, 3023.0)",95.341
"(399, 3656)","(311.0, 3619.0)",95.462
"(2248, 1737)","(2160.0, 1700.0)",95.462
"(655, 2217)","(638.0, 2123.0)",95.525
"(594, 1892)","(614.0, 1798.0)",96.104
"(3676, 1734)","(3586.0, 1700.0)",96.208
"(1544, 3113)","(1509.0, 3023.0)",96.566
"(1250, 326)","(1163.0, 369.0)",97.046
"(86, 541)","(183.0, 537.0)",97.082
"(2189, 3056)","(2193.0, 3153.0)",97.082
"(1724, 210)","(1683.0, 298.0)",97.082
"(1517, 1885)","(1614.0, 1881.0)",97.082
"(2315, 953)","(2219.0, 936.0)",97.494
"(2687, 1186)","(2780.0, 1156.0)",97.719
"(1826, 1022)","(1846.0, 926.0)",98.061
"(3773, 1711)","(3789.0, 1614.0)",98.311
"(3340, 2283)","(3432.0, 2248.0)",98.433
"(2539, 2442)","(2492.0, 2355.0)",98.884
"(1853, 1035)","(1928.0, 970.0)",99.247
"(753, 3569)","(853.0, 3562.0)",100.245
"(2111, 2209)","(2048.0, 2287.0)",100.265
"(2010, 2509)","(2080.0, 2437.0)",100.419
"(2679, 1160)","(2780.0, 1156.0)",101.079
"(1728, 162)","(1829.0, 176.0)",101.966
"(292, 1814)","(190.0, 1806.0)",102.313
"(358, 187)","(380.0, 287.0)",102.391
"(668, 465)","(745.0, 533.0)",102.728
"(2274, 3060)","(2376.0, 3047.0)",102.825
"(1501, 1155)","(1538.0, 1251.0)",102.883
"(3214, 528)","(3151.0, 446.0)",103.407
"(1908, 792)","(1809.0, 822.0)",103.446
"(3117, 3309)","(3061.0, 3396.0)",103.465
"(2699, 758)","(2761.0, 675.0)",103.6
"(2253, 1958)","(2333.0, 1891.0)",104.35
"(1943, 2277)","(2048.0, 2287.0)",105.475
"(1719, 1015)","(1754.0, 1115.0)",105.948
"(2273, 731)","(2228.0, 827.0)",106.024
"(281, 1554)","(384.0, 1583.0)",107.005
"(99, 6)","(180.0, 76.0)",107.056
"(231, 1707)","(190.0, 1806.0)",107.154
"(3478, 1955)","(3374.0, 1929.0)",107.201
"(1073, 252)","(1001.0, 332.0)",107.629
"(82, 1806)","(190.0, 1806.0)",108.0
"(2409, 3150)","(2376.0, 3047.0)",108.157
"(3728, 2067)","(3691.0, 1965.0)",108.503
"(1135, 1731)","(1026.0, 1735.0)",109.073
"(3159, 933)","(3203.0, 1033.0)",109.252
"(1856, 1761)","(1764.0, 1821.0)",109.836
"(394, 1693)","(384.0, 1583.0)",110.454
"(3309, 1839)","(3374.0, 1929.0)",111.018
"(188, 3560)","(127.0, 3653.0)",111.221
"(3781, 2031)","(3691.0, 1965.0)",111.606
"(2257, 1809)","(2333.0, 1891.0)",111.803
"(569, 3033)","(486.0, 2957.0)",112.539
"(1403, 3515)","(1311.0, 3582.0)",113.811
"(2648, 1067)","(2547.0, 1122.0)",115.004
"(1655, 1245)","(1538.0, 1251.0)",117.154
"(1338, 1336)","(1406.0, 1432.0)",117.644
"(3571, 1312)","(3492.0, 1224.0)",118.258
"(3667, 1410)","(3551.0, 1434.0)",118.457
"(1749, 1596)","(1867.0, 1584.0)",118.609
"(2792, 1519)","(2688.0, 1461.0)",119.08
"(3596, 3333)","(3487.0, 3284.0)",119.507
"(2629, 254)","(2520.0, 204.0)",119.921
"(471, 1669)","(542.0, 1572.0)",120.208
"(3536, 35)","(3468.0, 136.0)",121.758
"(2231, 1823)","(2333.0, 1891.0)",122.589
"(883, 1779)","(763.0, 1753.0)",122.784
"(2225, 2163)","(2135.0, 2079.0)",123.11
"(821, 189)","(874.0, 77.0)",123.907
"(1070, 2739)","(949.0, 2709.0)",124.664
"(1496, 1133)","(1538.0, 1251.0)",125.252
"(1597, 1603)","(1501.0, 1522.0)",125.607
"(2791, 2016)","(2671.0, 2054.0)",125.873
"(2416, 738)","(2542.0, 745.0)",126.194
"(449, 3498)","(324.0, 3480.0)",126.289
"(1089, 2157)","(1102.0, 2031.0)",126.669
"(1962, 3171)","(2078.0, 3225.0)",127.953
"(3406, 24)","(3468.0, 136.0)",128.016
"(2843, 38)","(2735.0, 110.0)",129.8
"(75, 2654)","(146.0, 2545.0)",130.085
"(3594, 1305)","(3492.0, 1224.0)",130.25
"(1815, 1268)","(1844.0, 1395.0)",130.269
"(1081, 880)","(1009.0, 989.0)",130.633
"(2474, 3706)","(2584.0, 3777.0)",130.924
"(2496, 3680)","(2584.0, 3777.0)",130.969
"(2757, 3550)","(2645.0, 3621.0)",132.608
"(3617, 510)","(3684.0, 395.0)",133.094
"(381, 102)","(248.0, 115.0)",133.634
"(3522, 3667)","(3544.0, 3535.0)",133.821
"(391, 1449)","(384.0, 1583.0)",134.183
"(3609, 3224)","(3487.0, 3284.0)",135.956
"(3075, 1640)","(2997.0, 1528.0)",136.484
"(2386, 2817)","(2355.0, 2950.0)",136.565
"(1274, 1126)","(1163.0, 1045.0)",137.412
"(1486, 389)","(1382.0, 298.0)",138.192
"(3682, 3549)","(3544.0, 3535.0)",138.708
"(2894, 3203)","(2870.0, 3340.0)",139.086
"(687, 351)","(584.0, 257.0)",139.445
"(3776, 1836)","(3668.0, 1926.0)",140.584
"(1766, 2232)","(1685.0, 2117.0)",140.663
"(2138, 564)","(2281.0, 546.0)",144.128
"(3027, 3709)","(3020.0, 3565.0)",144.17
"(1217, 3454)","(1286.0, 3583.0)",146.294
"(2346, 316)","(2316.0, 460.0)",147.092
"(1556, 3665)","(1670.0, 3570.0)",148.395
"(1852, 3056)","(1720.0, 3125.0)",148.946
"(205, 694)","(304.0, 581.0)",150.233
"(2282, 16)","(2150.0, 89.0)",150.841
"(2928, 42)","(3080.0, 23.0)",153.183
"(2482, 2864)","(2355.0, 2950.0)",153.379
"(2776, 1942)","(2671.0, 2054.0)",153.522
"(2388, 2790)","(2446.0, 2646.0)",155.242
"(3199, 3316)","(3061.0, 3396.0)",159.512
"(407, 93)","(248.0, 115.0)",160.515
"(81, 1687)","(190.0, 1806.0)",161.375
"(548, 71)","(489.0, 233.0)",172.409
"(2949, 1918)","(3117.0, 1958.0)",172.696
"(475, 59)","(489.0, 233.0)",174.562
"(1945, 3032)","(2068.0, 2908.0)",174.657
"(2261, 234)","(2150.0, 89.0)",182.609
"(2379, 3609)","(2521.0, 3489.0)",185.914
"(2174, 337)","(2316.0, 460.0)",187.864
"(1196, 1652)","(1026.0, 1735.0)",189.18
"(140, 1621)","(190.0, 1806.0)",191.638
"(2580, 933)","(2542.0, 745.0)",191.802
"(779, 249)","(950.0, 162.0)",191.859
"(686, 34)","(874.0, 77.0)",192.855
"(2660, 2450)","(2492.0, 2355.0)",193.0
"(2956, 3129)","(2991.0, 3320.0)",194.18
"(1900, 3018)","(2068.0, 2908.0)",200.808
"(2282, 260)","(2316.0, 460.0)",202.869
"(498, 24)","(489.0, 233.0)",209.194
"(3146, 3156)","(2991.0, 3320.0)",225.657
"(633, 15)","(584.0, 257.0)",246.911
"(3016, 2948)","(3295.0, 2948.0)",279.0
"(3763, 2938)","(3500.0, 2715.0)",344.816
"(2208, 3721)","(1848.0, 3697.0)",360.799
