og_coord,starfish_coord,dist
"(417, 2806)","(362.0, 2856.0)",74.33
"(2752, 3491)","(2744.0, 3417.0)",74.431
"(1317, 1579)","(1355.0, 1515.0)",74.431
"(2757, 627)","(2731.0, 697.0)",74.673
"(3410, 216)","(3452.0, 278.0)",74.887
"(2687, 1367)","(2636.0, 1312.0)",75.007
"(3424, 1901)","(3457.0, 1833.0)",75.584
"(458, 967)","(429.0, 1037.0)",75.769
"(1409, 987)","(1333.0, 985.0)",76.026
"(1479, 3262)","(1439.0, 3327.0)",76.322
"(2185, 69)","(2133.0, 125.0)",76.42
"(1980, 3063)","(2044.0, 3105.0)",76.551
"(2093, 435)","(2022.0, 406.0)",76.694
"(1615, 1466)","(1542.0, 1442.0)",76.844
"(2101, 717)","(2114.0, 793.0)",77.104
"(2492, 1528)","(2557.0, 1486.0)",77.389
"(2931, 1970)","(2968.0, 2038.0)",77.414
"(534, 2173)","(458.0, 2155.0)",78.102
"(3020, 1277)","(3057.0, 1208.0)",78.294
"(2746, 240)","(2684.0, 192.0)",78.409
"(489, 207)","(534.0, 272.0)",79.057
"(997, 313)","(924.0, 345.0)",79.706
"(373, 665)","(422.0, 602.0)",79.812
"(342, 2383)","(406.0, 2335.0)",80.0
"(2174, 1425)","(2121.0, 1365.0)",80.056
"(2999, 2184)","(2963.0, 2112.0)",80.498
"(3215, 3429)","(3249.0, 3356.0)",80.529
"(1739, 2677)","(1662.0, 2653.0)",80.654
"(2818, 1726)","(2756.0, 1674.0)",80.92
"(3159, 2309)","(3156.0, 2390.0)",81.056
"(871, 1667)","(799.0, 1706.0)",81.884
"(2069, 2765)","(2008.0, 2709.0)",82.807
"(1999, 1661)","(1916.0, 1663.0)",83.024
"(2530, 3716)","(2511.0, 3797.0)",83.199
"(2711, 967)","(2672.0, 893.0)",83.648
"(1822, 2897)","(1863.0, 2824.0)",83.726
"(517, 1183)","(597.0, 1209.0)",84.119
"(348, 121)","(282.0, 174.0)",84.646
"(924, 187)","(1009.0, 189.0)",85.024
"(2287, 1302)","(2204.0, 1321.0)",85.147
"(2267, 2301)","(2193.0, 2258.0)",85.586
"(2724, 961)","(2672.0, 893.0)",85.604
"(2325, 3627)","(2241.0, 3610.0)",85.703
"(2724, 2212)","(2690.0, 2291.0)",86.006
"(2680, 2077)","(2673.0, 1991.0)",86.284
"(3537, 2075)","(3494.0, 1999.0)",87.321
"(2070, 1870)","(2149.0, 1832.0)",87.664
"(151, 3585)","(206.0, 3516.0)",88.238
"(2664, 618)","(2631.0, 536.0)",88.391
"(2427, 718)","(2351.0, 764.0)",88.837
"(2983, 3380)","(2919.0, 3442.0)",89.107
"(2999, 3486)","(2934.0, 3547.0)",89.14
"(1147, 1703)","(1153.0, 1792.0)",89.202
"(1578, 1033)","(1587.0, 944.0)",89.454
"(440, 2704)","(457.0, 2616.0)",89.627
"(1684, 764)","(1689.0, 674.0)",90.139
"(1958, 2505)","(2008.0, 2580.0)",90.139
"(1021, 2223)","(1073.0, 2297.0)",90.443
"(2018, 1881)","(1927.0, 1890.0)",91.444
"(2315, 2966)","(2353.0, 3051.0)",93.107
"(2400, 2745)","(2428.0, 2834.0)",93.301
"(952, 27)","(985.0, 115.0)",93.984
"(3001, 3386)","(3095.0, 3382.0)",94.085
"(1997, 1544)","(1919.0, 1491.0)",94.303
"(418, 943)","(429.0, 1037.0)",94.641
"(3199, 2900)","(3181.0, 2993.0)",94.726
"(1783, 2675)","(1753.0, 2765.0)",94.868
"(2894, 2359)","(2985.0, 2386.0)",94.921
"(1573, 3407)","(1485.0, 3366.0)",97.082
"(2792, 1482)","(2699.0, 1511.0)",97.417
"(1555, 1037)","(1587.0, 944.0)",98.351
"(1294, 1181)","(1238.0, 1262.0)",98.473
"(1303, 3107)","(1206.0, 3128.0)",99.247
"(726, 1607)","(645.0, 1549.0)",99.624
"(2525, 2367)","(2549.0, 2270.0)",99.925
"(3002, 702)","(3093.0, 660.0)",100.225
"(3151, 742)","(3093.0, 660.0)",100.439
"(3124, 2486)","(3156.0, 2390.0)",101.193
"(2343, 3612)","(2241.0, 3610.0)",102.02
"(1116, 2204)","(1073.0, 2297.0)",102.46
"(885, 92)","(985.0, 115.0)",102.611
"(1563, 3433)","(1485.0, 3366.0)",102.825
"(3121, 759)","(3093.0, 660.0)",102.883
"(2716, 2123)","(2818.0, 2107.0)",103.247
"(1757, 2610)","(1654.0, 2597.0)",103.817
"(3502, 1171)","(3569.0, 1251.0)",104.35
"(102, 373)","(199.0, 334.0)",104.547
"(3538, 3542)","(3568.0, 3643.0)",105.361
"(3198, 1802)","(3246.0, 1896.0)",105.546
"(2278, 1823)","(2228.0, 1730.0)",105.589
"(2664, 787)","(2672.0, 893.0)",106.301
"(1799, 2206)","(1694.0, 2189.0)",106.367
"(3548, 1363)","(3577.0, 1466.0)",107.005
"(2366, 471)","(2340.0, 367.0)",107.201
"(1759, 19)","(1742.0, 125.0)",107.355
"(1987, 1582)","(1916.0, 1663.0)",107.713
"(852, 1120)","(773.0, 1194.0)",108.245
"(3091, 2932)","(3181.0, 2993.0)",108.724
"(1641, 357)","(1562.0, 432.0)",108.931
"(368, 3327)","(435.0, 3413.0)",109.018
"(2629, 647)","(2631.0, 536.0)",111.018
"(838, 1555)","(804.0, 1449.0)",111.319
"(3340, 2474)","(3389.0, 2574.0)",111.36
"(2357, 568)","(2268.0, 635.0)",111.4
"(3564, 2086)","(3494.0, 1999.0)",111.665
"(2569, 3002)","(2583.0, 3113.0)",111.879
"(2815, 622)","(2731.0, 697.0)",112.61
"(2497, 849)","(2417.0, 929.0)",113.137
"(3363, 3348)","(3249.0, 3356.0)",114.28
"(1825, 3599)","(1837.0, 3713.0)",114.63
"(2936, 1927)","(2968.0, 2038.0)",115.521
"(3055, 395)","(2974.0, 478.0)",115.974
"(868, 2035)","(964.0, 1969.0)",116.499
"(468, 368)","(534.0, 272.0)",116.499
"(478, 1167)","(548.0, 1072.0)",118.004
"(347, 2572)","(457.0, 2616.0)",118.474
"(1645, 837)","(1563.0, 924.0)",119.553
"(344, 2574)","(457.0, 2616.0)",120.553
"(334, 3524)","(367.0, 3640.0)",120.603
"(860, 1556)","(804.0, 1449.0)",120.768
"(2092, 928)","(1978.0, 886.0)",121.491
"(2845, 1887)","(2741.0, 1951.0)",122.115
"(1013, 1520)","(1113.0, 1591.0)",122.642
"(792, 1583)","(799.0, 1706.0)",123.199
"(3384, 1507)","(3311.0, 1608.0)",124.619
"(2912, 3030)","(2792.0, 3065.0)",125.0
"(2542, 926)","(2417.0, 929.0)",125.036
"(2414, 1557)","(2481.0, 1451.0)",125.399
"(965, 1366)","(850.0, 1312.0)",127.047
"(670, 1842)","(676.0, 1714.0)",128.141
"(701, 689)","(695.0, 561.0)",128.141
"(2107, 2406)","(2082.0, 2532.0)",128.456
"(717, 3524)","(632.0, 3427.0)",128.973
"(613, 3556)","(486.0, 3527.0)",130.269
"(2112, 3631)","(2241.0, 3610.0)",130.698
"(2394, 3738)","(2511.0, 3797.0)",131.034
"(3140, 1738)","(3192.0, 1617.0)",131.7
"(714, 2205)","(709.0, 2073.0)",132.095
"(2762, 560)","(2631.0, 536.0)",133.18
"(1025, 3295)","(1098.0, 3183.0)",133.69
"(1202, 1949)","(1256.0, 2073.0)",135.248
"(2887, 1637)","(2756.0, 1674.0)",136.125
"(2985, 326)","(2937.0, 454.0)",136.704
"(1282, 462)","(1410.0, 414.0)",136.704
"(3451, 3537)","(3336.0, 3461.0)",137.844
"(1770, 1126)","(1646.0, 1188.0)",138.636
"(1920, 1110)","(2058.0, 1095.0)",138.813
"(2837, 988)","(2935.0, 1087.0)",139.302
"(824, 2335)","(962.0, 2355.0)",139.442
"(752, 2523)","(672.0, 2408.0)",140.089
"(664, 2548)","(672.0, 2408.0)",140.228
"(1020, 2167)","(1073.0, 2297.0)",140.389
"(1677, 290)","(1550.0, 230.0)",140.46
"(286, 1754)","(151.0, 1796.0)",141.382
"(1840, 1323)","(1702.0, 1292.0)",141.439
"(2090, 2356)","(2193.0, 2258.0)",142.172
"(3175, 777)","(3093.0, 660.0)",142.874
"(282, 1380)","(139.0, 1389.0)",143.283
"(1119, 473)","(1012.0, 573.0)",146.455
"(1332, 1145)","(1295.0, 1001.0)",148.678
"(1697, 1487)","(1845.0, 1468.0)",149.215
"(977, 1662)","(902.0, 1791.0)",149.218
"(644, 1861)","(676.0, 1714.0)",150.443
"(669, 3580)","(814.0, 3621.0)",150.685
"(3155, 319)","(3062.0, 200.0)",151.03
"(2098, 2139)","(2193.0, 2258.0)",152.269
"(1398, 846)","(1333.0, 985.0)",153.447
"(1149, 1962)","(1256.0, 2073.0)",154.175
"(2840, 1804)","(2756.0, 1674.0)",154.777
"(2627, 2964)","(2583.0, 3113.0)",155.361
"(1073, 399)","(949.0, 493.0)",155.602
"(3092, 353)","(3062.0, 200.0)",155.913
"(3395, 2398)","(3241.0, 2365.0)",157.496
"(2983, 3823)","(2904.0, 3685.0)",159.013
"(3066, 3225)","(3162.0, 3352.0)",159.201
"(643, 1870)","(676.0, 1714.0)",159.452
"(2702, 1051)","(2672.0, 893.0)",160.823
"(2399, 2209)","(2549.0, 2270.0)",161.929
"(2384, 2209)","(2393.0, 2374.0)",165.245
"(1727, 2929)","(1753.0, 2765.0)",166.048
"(2703, 3834)","(2818.0, 3714.0)",166.208
"(116, 186)","(282.0, 174.0)",166.433
"(1825, 2296)","(1694.0, 2189.0)",169.145
"(3087, 1750)","(3192.0, 1617.0)",169.452
"(3569, 3473)","(3568.0, 3643.0)",170.003
"(589, 788)","(666.0, 940.0)",170.391
"(964, 3290)","(1098.0, 3183.0)",171.479
"(1837, 1091)","(1703.0, 982.0)",172.734
"(2846, 902)","(2672.0, 893.0)",174.233
"(2525, 778)","(2351.0, 764.0)",174.562
"(3395, 1270)","(3569.0, 1251.0)",175.034
"(2759, 1064)","(2825.0, 1227.0)",175.855
"(271, 1514)","(101.0, 1452.0)",180.953
"(2464, 613)","(2631.0, 536.0)",183.897
"(1565, 31)","(1429.0, 156.0)",184.719
"(272, 1528)","(101.0, 1452.0)",187.128
"(576, 773)","(666.0, 940.0)",189.708
"(109, 86)","(282.0, 174.0)",194.095
"(2954, 3189)","(2846.0, 3353.0)",196.367
"(1153, 328)","(1053.0, 159.0)",196.37
"(1398, 3075)","(1270.0, 3225.0)",197.19
"(1394, 3061)","(1206.0, 3128.0)",199.582
"(2982, 3127)","(2792.0, 3065.0)",199.86
"(3020, 3171)","(3167.0, 3033.0)",201.626
"(1431, 3584)","(1485.0, 3366.0)",224.589
"(359, 1559)","(139.0, 1389.0)",278.029
