og_coord,goldstar_coord,dist
"(2.043, 1.324)","(2.239, 1.417)",0.217
"(1.49, 1.798)","(1.705, 1.761)",0.219
"(1.917, 1.413)","(1.899, 1.632)",0.219
"(0.79, 0.692)","(0.966, 0.821)",0.219
"(0.776, 0.93)","(0.966, 0.821)",0.219
"(0.665, 0.795)","(0.529, 0.969)",0.221
"(0.745, 0.829)","(0.966, 0.821)",0.222
"(0.749, 0.767)","(0.966, 0.821)",0.224
"(2.038, 1.317)","(2.239, 1.417)",0.224
"(1.757, 1.456)","(1.899, 1.632)",0.226
"(0.805, 0.663)","(0.966, 0.821)",0.226
"(2.013, 1.383)","(2.239, 1.417)",0.228
"(2.018, 1.359)","(2.239, 1.417)",0.228
"(0.533, 0.735)","(0.529, 0.969)",0.234
"(1.821, 1.411)","(1.899, 1.632)",0.234
"(1.088, 1.024)","(0.966, 0.821)",0.236
"(1.152, 0.975)","(0.966, 0.821)",0.241
"(1.463, 1.703)","(1.705, 1.761)",0.249
"(0.723, 0.768)","(0.966, 0.821)",0.249
"(1.801, 1.402)","(1.899, 1.632)",0.25
"(1.46, 1.696)","(1.705, 1.761)",0.254
"(0.411, 0.743)","(0.529, 0.969)",0.255
"(0.785, 0.637)","(0.966, 0.821)",0.259
"(1.052, 1.067)","(0.966, 0.821)",0.26
"(0.525, 0.709)","(0.529, 0.969)",0.26
"(0.512, 0.709)","(0.529, 0.969)",0.261
"(2.04, 1.248)","(2.239, 1.417)",0.261
"(1.227, 0.844)","(0.966, 0.821)",0.262
"(1.19, 0.684)","(0.966, 0.821)",0.262
"(1.93, 1.371)","(1.899, 1.632)",0.262
"(1.441, 1.761)","(1.705, 1.761)",0.264
"(1.04, 1.075)","(0.966, 0.821)",0.264
"(0.939, 0.557)","(0.966, 0.821)",0.266
"(0.493, 0.705)","(0.529, 0.969)",0.266
"(0.757, 0.654)","(0.966, 0.821)",0.268
"(1.67, 1.481)","(1.899, 1.632)",0.275
"(1.196, 0.669)","(0.966, 0.821)",0.276
"(1.07, 0.565)","(0.966, 0.821)",0.277
"(0.717, 0.701)","(0.966, 0.821)",0.277
"(1.739, 1.405)","(1.899, 1.632)",0.278
"(0.367, 0.742)","(0.529, 0.969)",0.279
"(1.758, 1.389)","(1.899, 1.632)",0.281
"(0.573, 0.689)","(0.529, 0.969)",0.283
"(2.015, 1.243)","(2.239, 1.417)",0.283
"(1.969, 1.324)","(2.239, 1.417)",0.285
"(1.421, 1.725)","(1.705, 1.761)",0.286
"(0.782, 0.595)","(0.966, 0.821)",0.292
"(1.164, 0.606)","(0.966, 0.821)",0.292
"(0.765, 0.607)","(0.966, 0.821)",0.294
"(1.215, 0.652)","(0.966, 0.821)",0.301
"(0.884, 0.53)","(0.966, 0.821)",0.303
"(1.595, 1.477)","(1.705, 1.761)",0.305
"(0.526, 0.662)","(0.529, 0.969)",0.306
"(1.211, 1.009)","(0.966, 0.821)",0.308
"(1.883, 1.321)","(1.899, 1.632)",0.311
"(1.701, 1.386)","(1.899, 1.632)",0.315
"(1.07, 0.521)","(0.966, 0.821)",0.318
"(0.993, 0.5)","(0.966, 0.821)",0.322
"(1.153, 1.085)","(0.966, 0.821)",0.323
"(1.393, 1.67)","(1.705, 1.761)",0.325
"(0.407, 0.666)","(0.529, 0.969)",0.326
"(1.947, 1.258)","(2.239, 1.417)",0.332
"(1.089, 0.512)","(0.966, 0.821)",0.332
"(0.52, 0.636)","(0.529, 0.969)",0.333
"(2.033, 1.155)","(2.239, 1.417)",0.333
"(2.005, 1.178)","(2.239, 1.417)",0.334
"(1.233, 1.03)","(0.966, 0.821)",0.339
"(1.367, 1.738)","(1.705, 1.761)",0.339
"(1.307, 0.792)","(0.966, 0.821)",0.342
"(0.402, 0.65)","(0.529, 0.969)",0.343
"(1.633, 1.416)","(1.899, 1.632)",0.343
"(1.969, 1.205)","(2.239, 1.417)",0.343
"(0.521, 0.624)","(0.529, 0.969)",0.344
"(0.683, 0.626)","(0.966, 0.821)",0.345
"(1.971, 1.2)","(2.239, 1.417)",0.345
"(1.225, 1.05)","(0.966, 0.821)",0.346
"(1.94, 1.242)","(2.239, 1.417)",0.346
"(0.661, 0.649)","(0.529, 0.969)",0.346
"(1.364, 1.697)","(1.705, 1.761)",0.347
"(0.946, 0.474)","(0.966, 0.821)",0.348
"(0.695, 0.603)","(0.966, 0.821)",0.348
"(1.651, 1.387)","(1.899, 1.632)",0.349
"(0.925, 0.474)","(0.966, 0.821)",0.35
"(1.112, 0.502)","(0.966, 0.821)",0.351
"(0.727, 0.557)","(0.966, 0.821)",0.357
"(1.656, 1.368)","(1.899, 1.632)",0.359
"(1.326, 0.826)","(0.966, 0.821)",0.359
"(0.671, 0.616)","(0.966, 0.821)",0.36
"(1.959, 1.187)","(2.239, 1.417)",0.362
"(1.617, 1.401)","(1.899, 1.632)",0.365
"(0.461, 0.609)","(0.529, 0.969)",0.366
"(1.864, 1.264)","(1.899, 1.632)",0.369
"(1.155, 1.142)","(0.966, 0.821)",0.372
"(0.544, 0.594)","(0.529, 0.969)",0.375
"(1.206, 1.11)","(0.966, 0.821)",0.375
"(0.519, 0.593)","(0.529, 0.969)",0.376
"(0.332, 0.636)","(0.529, 0.969)",0.387
"(0.813, 0.459)","(0.966, 0.821)",0.393
"(0.234, 0.709)","(0.529, 0.969)",0.393
"(1.646, 1.33)","(1.899, 1.632)",0.394
"(1.361, 0.834)","(0.966, 0.821)",0.395
"(0.54, 0.569)","(0.529, 0.969)",0.4
"(1.239, 1.116)","(0.966, 0.821)",0.402
"(0.528, 0.566)","(0.529, 0.969)",0.402
"(0.68, 0.531)","(0.966, 0.821)",0.408
"(0.615, 0.568)","(0.529, 0.969)",0.41
"(1.56, 1.372)","(1.705, 1.761)",0.415
"(1.382, 0.846)","(0.966, 0.821)",0.416
"(1.383, 0.816)","(0.966, 0.821)",0.416
"(0.292, 0.624)","(0.529, 0.969)",0.418
"(1.594, 1.344)","(1.899, 1.632)",0.42
"(0.431, 0.558)","(0.529, 0.969)",0.422
"(0.553, 0.545)","(0.529, 0.969)",0.425
"(0.525, 0.535)","(0.529, 0.969)",0.434
"(0.328, 0.576)","(0.529, 0.969)",0.441
"(1.513, 1.359)","(1.705, 1.761)",0.446
"(0.252, 0.618)","(0.529, 0.969)",0.447
"(0.47, 0.524)","(0.529, 0.969)",0.449
"(1.594, 1.297)","(1.899, 1.632)",0.453
"(0.783, 0.396)","(0.966, 0.821)",0.463
"(0.776, 0.383)","(0.966, 0.821)",0.478
"(1.317, 1.147)","(0.966, 0.821)",0.479
"(0.288, 0.554)","(0.529, 0.969)",0.48
"(1.27, 1.197)","(0.966, 0.821)",0.483
"(0.41, 0.492)","(0.529, 0.969)",0.492
"(0.365, 0.496)","(0.529, 0.969)",0.5
"(1.568, 1.253)","(1.899, 1.632)",0.503
"(1.468, 0.865)","(0.966, 0.821)",0.504
"(0.336, 0.497)","(0.529, 0.969)",0.509
"(0.667, 0.407)","(0.966, 0.821)",0.511
"(1.51, 1.283)","(1.705, 1.761)",0.516
"(1.751, 1.134)","(1.899, 1.632)",0.519
"(0.264, 0.515)","(0.529, 0.969)",0.525
"(0.69, 0.374)","(0.966, 0.821)",0.526
"(0.608, 0.434)","(0.966, 0.821)",0.528
"(1.851, 1.046)","(2.239, 1.417)",0.536
"(1.847, 1.047)","(2.239, 1.417)",0.538
"(0.289, 0.486)","(0.529, 0.969)",0.539
"(0.429, 0.434)","(0.529, 0.969)",0.544
"(1.457, 1.273)","(1.705, 1.761)",0.548
"(1.484, 1.258)","(1.705, 1.761)",0.549
"(1.627, 1.153)","(1.899, 1.632)",0.551
"(0.533, 0.415)","(0.529, 0.969)",0.554
"(0.446, 0.412)","(0.529, 0.969)",0.562
"(0.656, 0.351)","(0.966, 0.821)",0.563
"(0.261, 0.472)","(0.529, 0.969)",0.564
"(1.384, 1.201)","(0.966, 0.821)",0.564
"(0.4, 0.419)","(0.529, 0.969)",0.565
"(0.366, 0.414)","(0.529, 0.969)",0.578
"(0.377, 0.407)","(0.529, 0.969)",0.582
"(0.383, 0.403)","(0.529, 0.969)",0.584
"(1.396, 1.264)","(1.705, 1.761)",0.585
"(1.542, 1.165)","(1.899, 1.632)",0.588
"(1.471, 1.215)","(1.705, 1.761)",0.594
"(1.726, 1.064)","(1.899, 1.632)",0.594
"(1.71, 1.066)","(1.899, 1.632)",0.597
"(1.431, 1.229)","(1.705, 1.761)",0.599
"(1.736, 1.053)","(1.899, 1.632)",0.601
"(0.465, 0.368)","(0.529, 0.969)",0.604
"(1.667, 1.072)","(1.899, 1.632)",0.606
"(1.482, 1.182)","(1.899, 1.632)",0.613
"(0.392, 0.365)","(0.529, 0.969)",0.619
"(1.627, 1.073)","(1.899, 1.632)",0.622
"(0.57, 0.335)","(0.966, 0.821)",0.627
"(1.594, 0.979)","(0.966, 0.821)",0.647
"(1.701, 0.98)","(1.899, 1.632)",0.681
"(1.665, 0.94)","(0.966, 0.821)",0.708
"(0.379, 0.219)","(0.529, 0.969)",0.765
"(0.367, 0.196)","(0.529, 0.969)",0.79
"(0.37, 0.133)","(0.529, 0.969)",0.851
"(0.251, 0.059)","(0.529, 0.969)",0.952
"(0.235, 0.054)","(0.529, 0.969)",0.961
"(0.023, 0.003)","(0.529, 0.969)",1.09
