og_coord,closest_coord,dist
"(2296.0, 789.0)","(2315.0, 793.0)",19.416
"(2031.0, 3374.0)","(2051.0, 3376.0)",20.1
"(2051.0, 3376.0)","(2031.0, 3374.0)",20.1
"(2805.0, 1018.0)","(2805.0, 1039.0)",21.0
"(2805.0, 1039.0)","(2805.0, 1018.0)",21.0
"(3798.0, 2418.0)","(3819.0, 2415.0)",21.213
"(2603.0, 4008.0)","(2595.0, 3987.0)",22.472
"(2595.0, 3987.0)","(2603.0, 4008.0)",22.472
"(4262.0, 2649.0)","(4247.0, 2666.0)",22.672
"(4247.0, 2666.0)","(4262.0, 2649.0)",22.672
"(2251.0, 3494.0)","(2273.0, 3487.0)",23.087
"(2273.0, 3487.0)","(2251.0, 3494.0)",23.087
"(2452.0, 840.0)","(2453.0, 864.0)",24.021
"(2453.0, 864.0)","(2452.0, 840.0)",24.021
"(4455.0, 3002.0)","(4443.0, 2981.0)",24.187
"(4443.0, 2981.0)","(4455.0, 3002.0)",24.187
"(4551.0, 2778.0)","(4542.0, 2755.0)",24.698
"(4542.0, 2755.0)","(4551.0, 2778.0)",24.698
"(4727.0, 1569.0)","(4747.0, 1584.0)",25.0
"(4747.0, 1584.0)","(4727.0, 1569.0)",25.0
"(2270.0, 787.0)","(2296.0, 789.0)",26.077
"(2040.0, 2942.0)","(2028.0, 2966.0)",26.833
"(2028.0, 2966.0)","(2040.0, 2942.0)",26.833
"(2723.0, 2963.0)","(2716.0, 2937.0)",26.926
"(2716.0, 2937.0)","(2723.0, 2963.0)",26.926
"(2347.0, 718.0)","(2332.0, 741.0)",27.459
"(2332.0, 741.0)","(2347.0, 718.0)",27.459
"(3836.0, 2442.0)","(3829.0, 2415.0)",27.893
"(4698.0, 2567.0)","(4702.0, 2538.0)",29.275
"(4702.0, 2538.0)","(4698.0, 2567.0)",29.275
"(3281.0, 2849.0)","(3251.0, 2842.0)",30.806
"(3251.0, 2842.0)","(3281.0, 2849.0)",30.806
"(4196.0, 1667.0)","(4223.0, 1652.0)",30.887
"(5162.0, 1780.0)","(5188.0, 1797.0)",31.064
"(5188.0, 1797.0)","(5162.0, 1780.0)",31.064
"(1685.0, 2709.0)","(1687.0, 2677.0)",32.062
"(1687.0, 2677.0)","(1685.0, 2709.0)",32.062
"(2267.0, 755.0)","(2270.0, 787.0)",32.14
"(3930.0, 2450.0)","(3911.0, 2476.0)",32.202
"(5183.0, 2376.0)","(5169.0, 2347.0)",32.202
"(5169.0, 2347.0)","(5183.0, 2376.0)",32.202
"(3911.0, 2476.0)","(3930.0, 2450.0)",32.202
"(3228.0, 2819.0)","(3251.0, 2842.0)",32.527
"(1995.0, 3235.0)","(1970.0, 3214.0)",32.65
"(1970.0, 3214.0)","(1995.0, 3235.0)",32.65
"(3122.0, 1515.0)","(3135.0, 1485.0)",32.696
"(3135.0, 1485.0)","(3122.0, 1515.0)",32.696
"(393.0, 2994.0)","(414.0, 2968.0)",33.422
"(414.0, 2968.0)","(393.0, 2994.0)",33.422
"(4852.0, 2563.0)","(4820.0, 2574.0)",33.838
"(4509.0, 2747.0)","(4542.0, 2755.0)",33.956
"(2741.0, 2913.0)","(2716.0, 2937.0)",34.655
"(4662.0, 1415.0)","(4659.0, 1450.0)",35.128
"(4659.0, 1450.0)","(4662.0, 1415.0)",35.128
"(2324.0, 3067.0)","(2329.0, 3032.0)",35.355
"(2345.0, 3496.0)","(2311.0, 3506.0)",35.44
"(2311.0, 3506.0)","(2345.0, 3496.0)",35.44
"(1555.0, 2774.0)","(1584.0, 2795.0)",35.805
"(1584.0, 2795.0)","(1555.0, 2774.0)",35.805
"(3029.0, 3257.0)","(3060.0, 3276.0)",36.359
"(3060.0, 3276.0)","(3029.0, 3257.0)",36.359
"(3497.0, 1170.0)","(3514.0, 1203.0)",37.121
"(3514.0, 1203.0)","(3497.0, 1170.0)",37.121
"(2694.0, 2907.0)","(2716.0, 2937.0)",37.202
"(4177.0, 1715.0)","(4208.0, 1736.0)",37.443
"(4208.0, 1736.0)","(4177.0, 1715.0)",37.443
"(4146.0, 2133.0)","(4138.0, 2096.0)",37.855
"(5385.0, 1779.0)","(5416.0, 1757.0)",38.013
"(5416.0, 1757.0)","(5385.0, 1779.0)",38.013
"(4056.0, 2399.0)","(4046.0, 2436.0)",38.328
"(4046.0, 2436.0)","(4056.0, 2399.0)",38.328
"(2375.0, 3177.0)","(2351.0, 3207.0)",38.419
"(1782.0, 2958.0)","(1752.0, 2983.0)",39.051
"(1752.0, 2983.0)","(1782.0, 2958.0)",39.051
"(3259.0, 1930.0)","(3292.0, 1951.0)",39.115
"(2690.0, 976.0)","(2695.0, 937.0)",39.319
"(2695.0, 937.0)","(2690.0, 976.0)",39.319
"(4884.0, 2540.0)","(4852.0, 2563.0)",39.408
"(3523.0, 1340.0)","(3559.0, 1357.0)",39.812
"(3559.0, 1357.0)","(3523.0, 1340.0)",39.812
"(2771.0, 3860.0)","(2736.0, 3841.0)",39.825
"(2736.0, 3841.0)","(2771.0, 3860.0)",39.825
"(4007.0, 2427.0)","(4046.0, 2436.0)",40.025
"(2650.0, 3372.0)","(2611.0, 3382.0)",40.262
"(2611.0, 3382.0)","(2650.0, 3372.0)",40.262
"(3978.0, 1835.0)","(4005.0, 1805.0)",40.361
"(5153.0, 1820.0)","(5162.0, 1780.0)",41.0
"(3332.0, 2205.0)","(3291.0, 2204.0)",41.012
"(3291.0, 2204.0)","(3332.0, 2205.0)",41.012
"(1615.0, 2843.0)","(1656.0, 2838.0)",41.304
"(1656.0, 2838.0)","(1615.0, 2843.0)",41.304
"(2361.0, 2874.0)","(2388.0, 2906.0)",41.869
"(2388.0, 2906.0)","(2361.0, 2874.0)",41.869
"(3297.0, 1785.0)","(3336.0, 1801.0)",42.154
"(3336.0, 1801.0)","(3297.0, 1785.0)",42.154
"(4401.0, 2986.0)","(4443.0, 2981.0)",42.297
"(3958.0, 2418.0)","(3930.0, 2450.0)",42.521
"(2631.0, 2468.0)","(2596.0, 2443.0)",43.012
"(2596.0, 2443.0)","(2631.0, 2468.0)",43.012
"(3906.0, 2305.0)","(3881.0, 2340.0)",43.012
"(4089.0, 3079.0)","(4117.0, 3112.0)",43.278
"(4117.0, 3112.0)","(4089.0, 3079.0)",43.278
"(4793.0, 2363.0)","(4754.0, 2344.0)",43.382
"(4754.0, 2344.0)","(4793.0, 2363.0)",43.382
"(3711.0, 2788.0)","(3751.0, 2771.0)",43.463
"(3751.0, 2771.0)","(3711.0, 2788.0)",43.463
"(3217.0, 1942.0)","(3259.0, 1930.0)",43.681
"(3457.0, 1001.0)","(3501.0, 1004.0)",44.102
"(3501.0, 1004.0)","(3457.0, 1001.0)",44.102
"(2214.0, 3012.0)","(2253.0, 3035.0)",45.277
"(2253.0, 3035.0)","(2214.0, 3012.0)",45.277
"(4182.0, 3053.0)","(4160.0, 3013.0)",45.651
"(2230.0, 719.0)","(2270.0, 697.0)",45.651
"(4160.0, 3013.0)","(4182.0, 3053.0)",45.651
"(2902.0, 2260.0)","(2856.0, 2261.0)",46.011
"(2856.0, 2261.0)","(2902.0, 2260.0)",46.011
"(4058.0, 2692.0)","(4013.0, 2702.0)",46.098
"(4013.0, 2702.0)","(4058.0, 2692.0)",46.098
"(3803.0, 2642.0)","(3757.0, 2638.0)",46.174
"(1566.0, 2898.0)","(1521.0, 2885.0)",46.84
"(1521.0, 2885.0)","(1566.0, 2898.0)",46.84
"(3099.0, 1556.0)","(3122.0, 1515.0)",47.011
"(2309.0, 3456.0)","(2273.0, 3487.0)",47.508
"(2884.0, 2304.0)","(2902.0, 2260.0)",47.539
"(3932.0, 1821.0)","(3978.0, 1835.0)",48.083
"(2373.0, 3067.0)","(2342.0, 3030.0)",48.27
"(2807.0, 3953.0)","(2813.0, 3905.0)",48.374
"(3544.0, 2029.0)","(3526.0, 1984.0)",48.466
"(3526.0, 1984.0)","(3544.0, 2029.0)",48.466
"(2677.0, 3771.0)","(2669.0, 3723.0)",48.662
"(2669.0, 3723.0)","(2677.0, 3771.0)",48.662
"(4074.0, 2786.0)","(4123.0, 2785.0)",49.01
"(4123.0, 2785.0)","(4074.0, 2786.0)",49.01
"(1767.0, 3040.0)","(1816.0, 3038.0)",49.041
"(4163.0, 1164.0)","(4191.0, 1205.0)",49.649
"(4191.0, 1205.0)","(4163.0, 1164.0)",49.649
"(560.0, 3021.0)","(592.0, 3059.0)",49.679
"(592.0, 3059.0)","(560.0, 3021.0)",49.679
"(3453.0, 2930.0)","(3484.0, 2891.0)",49.82
"(3484.0, 2891.0)","(3453.0, 2930.0)",49.82
"(4179.0, 1606.0)","(4130.0, 1617.0)",50.22
"(4130.0, 1617.0)","(4179.0, 1606.0)",50.22
"(2447.0, 3408.0)","(2490.0, 3382.0)",50.249
"(2490.0, 3382.0)","(2447.0, 3408.0)",50.249
"(4521.0, 2819.0)","(4551.0, 2778.0)",50.804
"(3219.0, 1262.0)","(3253.0, 1300.0)",50.99
"(3253.0, 1300.0)","(3219.0, 1262.0)",50.99
"(3446.0, 1174.0)","(3497.0, 1170.0)",51.157
"(2521.0, 3496.0)","(2470.0, 3492.0)",51.157
"(2902.0, 2599.0)","(2953.0, 2607.0)",51.624
"(2953.0, 2607.0)","(2902.0, 2599.0)",51.624
"(2262.0, 2757.0)","(2298.0, 2794.0)",51.624
"(2298.0, 2794.0)","(2262.0, 2757.0)",51.624
"(2397.0, 731.0)","(2347.0, 718.0)",51.662
"(3255.0, 2915.0)","(3241.0, 2965.0)",51.923
"(3241.0, 2965.0)","(3255.0, 2915.0)",51.923
"(3586.0, 1238.0)","(3584.0, 1186.0)",52.038
"(3405.0, 1008.0)","(3457.0, 1001.0)",52.469
"(3165.0, 2504.0)","(3149.0, 2454.0)",52.498
"(3149.0, 2454.0)","(3165.0, 2504.0)",52.498
"(5174.0, 2274.0)","(5124.0, 2256.0)",53.141
"(5124.0, 2256.0)","(5174.0, 2274.0)",53.141
"(2591.0, 1265.0)","(2562.0, 1220.0)",53.535
"(2562.0, 1220.0)","(2591.0, 1265.0)",53.535
"(3315.0, 2396.0)","(3283.0, 2439.0)",53.6
"(3283.0, 2439.0)","(3315.0, 2396.0)",53.6
"(2181.0, 3300.0)","(2159.0, 3349.0)",53.712
"(1254.0, 2946.0)","(1276.0, 2897.0)",53.712
"(1276.0, 2897.0)","(1254.0, 2946.0)",53.712
"(2159.0, 3349.0)","(2181.0, 3300.0)",53.712
"(2939.0, 4031.0)","(2911.0, 4077.0)",53.852
"(2911.0, 4077.0)","(2939.0, 4031.0)",53.852
"(2776.0, 2241.0)","(2742.0, 2199.0)",54.037
"(2742.0, 2199.0)","(2776.0, 2241.0)",54.037
"(3964.0, 2070.0)","(4013.0, 2047.0)",54.129
"(4013.0, 2047.0)","(3964.0, 2070.0)",54.129
"(2071.0, 2624.0)","(2044.0, 2577.0)",54.203
"(2044.0, 2577.0)","(2071.0, 2624.0)",54.203
"(2061.0, 3913.0)","(2116.0, 3917.0)",55.145
"(2116.0, 3917.0)","(2061.0, 3913.0)",55.145
"(2694.0, 3662.0)","(2649.0, 3630.0)",55.218
"(2649.0, 3630.0)","(2694.0, 3662.0)",55.218
"(3535.0, 1260.0)","(3586.0, 1238.0)",55.543
"(4629.0, 2684.0)","(4601.0, 2732.0)",55.57
"(4601.0, 2732.0)","(4629.0, 2684.0)",55.57
"(3209.0, 2470.0)","(3165.0, 2504.0)",55.606
"(1695.0, 3073.0)","(1709.0, 3127.0)",55.785
"(343.0, 2969.0)","(393.0, 2994.0)",55.902
"(4347.0, 1437.0)","(4402.0, 1447.0)",55.902
"(4402.0, 1447.0)","(4347.0, 1437.0)",55.902
"(1793.0, 3157.0)","(1750.0, 3193.0)",56.08
"(1750.0, 3193.0)","(1793.0, 3157.0)",56.08
"(3570.0, 2269.0)","(3606.0, 2312.0)",56.08
"(3606.0, 2312.0)","(3570.0, 2269.0)",56.08
"(2093.0, 2923.0)","(2040.0, 2942.0)",56.303
"(3889.0, 2251.0)","(3906.0, 2305.0)",56.613
"(2876.0, 3097.0)","(2876.0, 3154.0)",57.0
"(2876.0, 3154.0)","(2876.0, 3097.0)",57.0
"(4061.0, 2189.0)","(4118.0, 2192.0)",57.079
"(4118.0, 2192.0)","(4061.0, 2189.0)",57.079
"(2153.0, 3406.0)","(2159.0, 3349.0)",57.315
"(2836.0, 3710.0)","(2880.0, 3747.0)",57.489
"(2880.0, 3747.0)","(2836.0, 3710.0)",57.489
"(3580.0, 1297.0)","(3535.0, 1260.0)",58.258
"(5228.0, 2297.0)","(5174.0, 2274.0)",58.694
"(4792.0, 1622.0)","(4747.0, 1584.0)",58.898
"(3224.0, 3343.0)","(3200.0, 3289.0)",59.093
"(3200.0, 3289.0)","(3224.0, 3343.0)",59.093
"(361.0, 2796.0)","(400.0, 2841.0)",59.548
"(400.0, 2841.0)","(361.0, 2796.0)",59.548
"(3511.0, 2259.0)","(3570.0, 2269.0)",59.841
"(3134.0, 2396.0)","(3149.0, 2454.0)",59.908
"(4206.0, 1350.0)","(4161.0, 1310.0)",60.208
"(4161.0, 1310.0)","(4206.0, 1350.0)",60.208
"(5212.0, 2495.0)","(5262.0, 2461.0)",60.465
"(5262.0, 2461.0)","(5212.0, 2495.0)",60.465
"(540.0, 3091.0)","(592.0, 3059.0)",61.057
"(2646.0, 4059.0)","(2703.0, 4037.0)",61.098
"(2703.0, 4037.0)","(2646.0, 4059.0)",61.098
"(4188.0, 2650.0)","(4247.0, 2666.0)",61.131
"(2438.0, 4256.0)","(2378.0, 4268.0)",61.188
"(2378.0, 4268.0)","(2438.0, 4256.0)",61.188
"(1622.0, 2717.0)","(1562.0, 2705.0)",61.188
"(1562.0, 2705.0)","(1622.0, 2717.0)",61.188
"(2813.0, 3767.0)","(2836.0, 3710.0)",61.465
"(3172.0, 2212.0)","(3230.0, 2191.0)",61.685
"(3230.0, 2191.0)","(3172.0, 2212.0)",61.685
"(1400.0, 2840.0)","(1432.0, 2787.0)",61.911
"(1432.0, 2787.0)","(1400.0, 2840.0)",61.911
"(2873.0, 2536.0)","(2812.0, 2547.0)",61.984
"(2812.0, 2547.0)","(2873.0, 2536.0)",61.984
"(2964.0, 2261.0)","(2902.0, 2260.0)",62.008
"(2760.0, 3530.0)","(2822.0, 3526.0)",62.129
"(2822.0, 3526.0)","(2760.0, 3530.0)",62.129
"(4508.0, 3082.0)","(4456.0, 3116.0)",62.129
"(2763.0, 972.0)","(2805.0, 1018.0)",62.29
"(2505.0, 1121.0)","(2562.0, 1147.0)",62.65
"(2562.0, 1147.0)","(2505.0, 1121.0)",62.65
"(3352.0, 3481.0)","(3333.0, 3421.0)",62.936
"(3333.0, 3421.0)","(3352.0, 3481.0)",62.936
"(2319.0, 4246.0)","(2378.0, 4268.0)",62.968
"(2354.0, 3728.0)","(2355.0, 3791.0)",63.008
"(2355.0, 3791.0)","(2354.0, 3728.0)",63.008
"(1520.0, 2948.0)","(1521.0, 2885.0)",63.008
"(4400.0, 1510.0)","(4402.0, 1447.0)",63.032
"(2422.0, 3350.0)","(2447.0, 3408.0)",63.159
"(1464.0, 2732.0)","(1432.0, 2787.0)",63.632
"(2800.0, 2300.0)","(2776.0, 2241.0)",63.695
"(2866.0, 3851.0)","(2823.0, 3899.0)",64.444
"(3127.0, 2627.0)","(3100.0, 2568.0)",64.885
"(3100.0, 2568.0)","(3127.0, 2627.0)",64.885
"(3183.0, 1208.0)","(3219.0, 1262.0)",64.9
"(1979.0, 2586.0)","(2044.0, 2577.0)",65.62
"(4728.0, 1413.0)","(4662.0, 1415.0)",66.03
"(2436.0, 2758.0)","(2491.0, 2721.0)",66.287
"(2491.0, 2721.0)","(2436.0, 2758.0)",66.287
"(2079.0, 3849.0)","(2061.0, 3913.0)",66.483
"(4298.0, 1392.0)","(4347.0, 1437.0)",66.528
"(4337.0, 2967.0)","(4401.0, 2986.0)",66.761
"(3131.0, 1250.0)","(3183.0, 1208.0)",66.843
"(5149.0, 1640.0)","(5082.0, 1646.0)",67.268
"(2182.0, 3149.0)","(2202.0, 3214.0)",68.007
"(2202.0, 3214.0)","(2182.0, 3149.0)",68.007
"(4667.0, 2749.0)","(4601.0, 2732.0)",68.154
"(2617.0, 3155.0)","(2686.0, 3153.0)",69.029
"(5252.0, 2374.0)","(5183.0, 2376.0)",69.029
"(2686.0, 3153.0)","(2617.0, 3155.0)",69.029
"(3269.0, 2344.0)","(3315.0, 2396.0)",69.426
"(1337.0, 2931.0)","(1276.0, 2897.0)",69.836
"(3536.0, 2938.0)","(3484.0, 2891.0)",70.093
"(3353.0, 2138.0)","(3332.0, 2205.0)",70.214
"(3520.0, 2623.0)","(3569.0, 2572.0)",70.725
"(3569.0, 2572.0)","(3520.0, 2623.0)",70.725
"(3143.0, 3247.0)","(3200.0, 3289.0)",70.803
"(3067.0, 2419.0)","(3134.0, 2396.0)",70.838
"(3581.0, 2994.0)","(3536.0, 2938.0)",71.84
"(2843.0, 3219.0)","(2876.0, 3154.0)",72.897
"(3456.0, 2588.0)","(3520.0, 2623.0)",72.945
"(2225.0, 3422.0)","(2153.0, 3406.0)",73.756
"(2129.0, 2670.0)","(2071.0, 2624.0)",74.027
"(4053.0, 1511.0)","(4050.0, 1437.0)",74.061
"(2428.0, 3731.0)","(2354.0, 3728.0)",74.061
"(4050.0, 1437.0)","(4053.0, 1511.0)",74.061
"(2596.0, 3578.0)","(2649.0, 3630.0)",74.25
"(2543.0, 2668.0)","(2491.0, 2721.0)",74.25
"(4174.0, 2731.0)","(4123.0, 2785.0)",74.277
"(4828.0, 1557.0)","(4792.0, 1622.0)",74.303
"(4584.0, 2599.0)","(4514.0, 2630.0)",76.557
"(4514.0, 2630.0)","(4584.0, 2599.0)",76.557
"(5221.0, 1667.0)","(5149.0, 1640.0)",76.896
"(5317.0, 2332.0)","(5252.0, 2374.0)",77.389
"(3595.0, 2389.0)","(3606.0, 2312.0)",77.782
"(2190.0, 2938.0)","(2214.0, 3012.0)",77.795
"(4263.0, 1868.0)","(4187.0, 1851.0)",77.878
"(4187.0, 1851.0)","(4263.0, 1868.0)",77.878
"(4006.0, 2300.0)","(4081.0, 2279.0)",77.885
"(4081.0, 2279.0)","(4006.0, 2300.0)",77.885
"(3020.0, 2567.0)","(2953.0, 2607.0)",78.032
"(1164.0, 2924.0)","(1091.0, 2952.0)",78.186
"(1091.0, 2952.0)","(1164.0, 2924.0)",78.186
"(2181.0, 2729.0)","(2129.0, 2670.0)",78.645
"(3588.0, 1935.0)","(3526.0, 1984.0)",79.025
"(3392.0, 2540.0)","(3456.0, 2588.0)",80.0
"(1981.0, 3913.0)","(2061.0, 3913.0)",80.0
"(4465.0, 2904.0)","(4443.0, 2981.0)",80.081
"(3958.0, 2541.0)","(3911.0, 2476.0)",80.212
"(2589.0, 3735.0)","(2669.0, 3723.0)",80.895
"(4462.0, 1562.0)","(4400.0, 1510.0)",80.92
"(2284.0, 3265.0)","(2354.0, 3224.0)",81.123
"(3256.0, 3230.0)","(3200.0, 3289.0)",81.345
"(3814.0, 3117.0)","(3741.0, 3080.0)",81.841
"(3741.0, 3080.0)","(3814.0, 3117.0)",81.841
"(5096.0, 1445.0)","(5129.0, 1370.0)",81.939
"(1494.0, 3222.0)","(1516.0, 3301.0)",82.006
"(1516.0, 3301.0)","(1494.0, 3222.0)",82.006
"(2270.0, 4180.0)","(2319.0, 4246.0)",82.201
"(3219.0, 1375.0)","(3253.0, 1300.0)",82.347
"(3091.0, 1638.0)","(3099.0, 1556.0)",82.389
"(2820.0, 3629.0)","(2836.0, 3710.0)",82.565
"(4811.0, 1407.0)","(4728.0, 1413.0)",83.217
"(2795.0, 3005.0)","(2723.0, 2963.0)",83.355
"(4048.0, 2609.0)","(4058.0, 2692.0)",83.6
"(3613.0, 1437.0)","(3564.0, 1505.0)",83.815
"(3564.0, 1505.0)","(3613.0, 1437.0)",83.815
"(2977.0, 3956.0)","(2939.0, 4031.0)",84.077
"(3143.0, 3830.0)","(3147.0, 3746.0)",84.095
"(3147.0, 3746.0)","(3143.0, 3830.0)",84.095
"(291.0, 2843.0)","(361.0, 2796.0)",84.315
"(2878.0, 1444.0)","(2961.0, 1424.0)",85.376
"(2961.0, 1424.0)","(2878.0, 1444.0)",85.376
"(1347.0, 3016.0)","(1337.0, 2931.0)",85.586
"(4241.0, 1951.0)","(4263.0, 1868.0)",85.866
"(2457.0, 3048.0)","(2373.0, 3067.0)",86.122
"(3806.0, 2228.0)","(3889.0, 2251.0)",86.128
"(3372.0, 3755.0)","(3324.0, 3827.0)",86.533
"(3324.0, 3827.0)","(3372.0, 3755.0)",86.533
"(4104.0, 1770.0)","(4021.0, 1795.0)",86.683
"(2742.0, 4212.0)","(2780.0, 4134.0)",86.764
"(2780.0, 4134.0)","(2742.0, 4212.0)",86.764
"(3394.0, 3359.0)","(3333.0, 3421.0)",86.977
"(3231.0, 2028.0)","(3217.0, 1942.0)",87.132
"(3690.0, 2582.0)","(3757.0, 2638.0)",87.321
"(4146.0, 1414.0)","(4206.0, 1350.0)",87.727
"(3413.0, 1740.0)","(3473.0, 1676.0)",87.727
"(3473.0, 1676.0)","(3413.0, 1740.0)",87.727
"(1884.0, 3196.0)","(1970.0, 3214.0)",87.864
"(3322.0, 2052.0)","(3296.0, 1968.0)",87.932
"(3060.0, 1438.0)","(3135.0, 1485.0)",88.51
"(3293.0, 1067.0)","(3218.0, 1017.0)",90.139
"(3218.0, 1017.0)","(3293.0, 1067.0)",90.139
"(2762.0, 3439.0)","(2760.0, 3530.0)",91.022
"(3852.0, 2719.0)","(3803.0, 2642.0)",91.269
"(1567.0, 3167.0)","(1494.0, 3222.0)",91.4
"(3098.0, 3910.0)","(3143.0, 3830.0)",91.788
"(2180.0, 809.0)","(2270.0, 787.0)",92.65
"(4274.0, 1287.0)","(4206.0, 1350.0)",92.698
"(5054.0, 2194.0)","(5124.0, 2256.0)",93.509
"(2900.0, 1064.0)","(2890.0, 1157.0)",93.536
"(2858.0, 2394.0)","(2884.0, 2304.0)",93.68
"(4324.0, 1565.0)","(4400.0, 1510.0)",93.814
"(4217.0, 2815.0)","(4174.0, 2731.0)",94.366
"(5304.0, 1509.0)","(5284.0, 1416.0)",95.126
"(5284.0, 1416.0)","(5304.0, 1509.0)",95.126
"(2675.0, 2081.0)","(2589.0, 2122.0)",95.273
"(2589.0, 2122.0)","(2675.0, 2081.0)",95.273
"(5038.0, 2339.0)","(4954.0, 2384.0)",95.294
"(4954.0, 2384.0)","(5038.0, 2339.0)",95.294
"(2650.0, 3025.0)","(2723.0, 2963.0)",95.776
"(2107.0, 3227.0)","(2202.0, 3214.0)",95.885
"(3360.0, 2297.0)","(3332.0, 2205.0)",96.167
"(3127.0, 2300.0)","(3134.0, 2396.0)",96.255
"(2392.0, 4171.0)","(2438.0, 4256.0)",96.649
"(2633.0, 3898.0)","(2595.0, 3987.0)",96.773
"(4541.0, 1618.0)","(4462.0, 1562.0)",96.835
"(2258.0, 3790.0)","(2355.0, 3791.0)",97.005
"(3474.0, 1467.0)","(3564.0, 1505.0)",97.693
"(4303.0, 1762.0)","(4208.0, 1736.0)",98.494
"(2369.0, 2684.0)","(2436.0, 2758.0)",99.825
"(3484.0, 2492.0)","(3456.0, 2588.0)",100.0
"(2492.0, 3990.0)","(2595.0, 3987.0)",103.044
"(2124.0, 4176.0)","(2189.0, 4256.0)",103.078
"(2189.0, 4256.0)","(2124.0, 4176.0)",103.078
"(2221.0, 4089.0)","(2270.0, 4180.0)",103.354
"(2665.0, 1157.0)","(2562.0, 1147.0)",103.484
"(4279.0, 2528.0)","(4380.0, 2551.0)",103.586
"(4380.0, 2551.0)","(4279.0, 2528.0)",103.586
"(3597.0, 1045.0)","(3501.0, 1004.0)",104.389
"(1925.0, 3552.0)","(1874.0, 3645.0)",106.066
"(1874.0, 3645.0)","(1925.0, 3552.0)",106.066
"(3241.0, 1494.0)","(3135.0, 1485.0)",106.381
"(2432.0, 2424.0)","(2412.0, 2529.0)",106.888
"(2412.0, 2529.0)","(2432.0, 2424.0)",106.888
"(1829.0, 3441.0)","(1823.0, 3334.0)",107.168
"(1823.0, 3334.0)","(1829.0, 3441.0)",107.168
"(4723.0, 2841.0)","(4667.0, 2749.0)",107.703
"(4824.0, 2879.0)","(4723.0, 2841.0)",107.912
"(1765.0, 2782.0)","(1685.0, 2709.0)",108.301
"(2432.0, 3899.0)","(2492.0, 3990.0)",109.0
