og_coord,starfish_coord,dist
"(2941, 139)","(3022.0, 124.0)",82.377
"(2977, 3261)","(2993.0, 3180.0)",82.565
"(1200, 140)","(1127.0, 101.0)",82.765
"(1953, 361)","(2022.0, 315.0)",82.928
"(553, 1703)","(628.0, 1740.0)",83.63
"(2882, 1523)","(2966.0, 1524.0)",84.006
"(1142, 1538)","(1083.0, 1478.0)",84.149
"(505, 2152)","(573.0, 2102.0)",84.404
"(2852, 3560)","(2898.0, 3489.0)",84.599
"(1011, 818)","(931.0, 846.0)",84.758
"(2337, 1051)","(2297.0, 1126.0)",85.0
"(1129, 16)","(1127.0, 101.0)",85.024
"(3284, 499)","(3359.0, 540.0)",85.475
"(1747, 1603)","(1702.0, 1676.0)",85.755
"(3161, 2491)","(3105.0, 2556.0)",85.796
"(2364, 2280)","(2438.0, 2324.0)",86.093
"(2138, 1614)","(2142.0, 1527.0)",87.092
"(1832, 714)","(1745.0, 709.0)",87.144
"(1039, 659)","(990.0, 586.0)",87.92
"(2144, 1127)","(2056.0, 1130.0)",88.051
"(2548, 3070)","(2475.0, 3120.0)",88.482
"(2154, 2399)","(2242.0, 2409.0)",88.566
"(1257, 1078)","(1231.0, 993.0)",88.888
"(2744, 157)","(2671.0, 208.0)",89.051
"(1822, 664)","(1745.0, 709.0)",89.185
"(1737, 1992)","(1745.0, 2081.0)",89.359
"(1883, 245)","(1826.0, 176.0)",89.499
"(2885, 840)","(2800.0, 809.0)",90.477
"(3226, 2702)","(3316.0, 2690.0)",90.796
"(1635, 787)","(1588.0, 866.0)",91.924
"(921, 3472)","(1000.0, 3520.0)",92.439
"(1181, 2416)","(1147.0, 2502.0)",92.477
"(611, 1125)","(572.0, 1209.0)",92.612
"(1712, 1173)","(1778.0, 1108.0)",92.634
"(522, 131)","(433.0, 158.0)",93.005
"(105, 580)","(125.0, 671.0)",93.172
"(1000, 493)","(990.0, 586.0)",93.536
"(2398, 1478)","(2484.0, 1515.0)",93.622
"(750, 2390)","(721.0, 2480.0)",94.557
"(830, 2477)","(841.0, 2571.0)",94.641
"(1581, 3627)","(1554.0, 3536.0)",94.921
"(1932, 2481)","(1849.0, 2528.0)",95.383
"(3228, 2144)","(3250.0, 2051.0)",95.567
"(2798, 1888)","(2859.0, 1814.0)",95.901
"(2479, 744)","(2404.0, 684.0)",96.047
"(406, 2530)","(321.0, 2576.0)",96.649
"(1688, 1072)","(1778.0, 1108.0)",96.933
"(2422, 2793)","(2349.0, 2728.0)",97.745
"(308, 35)","(257.0, 120.0)",99.126
"(2537, 1693)","(2447.0, 1650.0)",99.745
"(2456, 3022)","(2475.0, 3120.0)",99.825
"(2984, 1794)","(2960.0, 1891.0)",99.925
"(3051, 987)","(3128.0, 923.0)",100.125
"(1853, 1580)","(1805.0, 1669.0)",101.119
"(101, 1757)","(80.0, 1658.0)",101.203
"(1246, 1387)","(1159.0, 1335.0)",101.356
"(92, 3608)","(153.0, 3527.0)",101.4
"(962, 73)","(1064.0, 74.0)",102.005
"(1449, 484)","(1552.0, 487.0)",103.044
"(175, 1933)","(74.0, 1910.0)",103.586
"(1277, 900)","(1231.0, 993.0)",103.755
"(3493, 1707)","(3465.0, 1807.0)",103.846
"(2832, 3389)","(2817.0, 3286.0)",104.087
"(2048, 711)","(2100.0, 620.0)",104.809
"(543, 3466)","(438.0, 3477.0)",105.575
"(2510, 371)","(2505.0, 478.0)",107.117
"(659, 198)","(661.0, 90.0)",108.019
"(483, 2364)","(581.0, 2411.0)",108.688
"(3017, 3547)","(3095.0, 3623.0)",108.904
"(38, 2013)","(74.0, 1910.0)",109.11
"(3579, 3521)","(3487.0, 3462.0)",109.293
"(910, 93)","(860.0, 191.0)",110.018
"(1498, 3112)","(1504.0, 3222.0)",110.164
"(1321, 1366)","(1431.0, 1355.0)",110.549
"(1998, 1713)","(1895.0, 1756.0)",111.615
"(348, 55)","(257.0, 120.0)",111.83
"(2130, 2408)","(2242.0, 2409.0)",112.004
"(3288, 3710)","(3239.0, 3608.0)",113.159
"(2835, 701)","(2800.0, 809.0)",113.53
"(1858, 511)","(1970.0, 531.0)",113.772
"(164, 564)","(125.0, 671.0)",113.886
"(343, 431)","(251.0, 363.0)",114.403
"(961, 23)","(1064.0, 74.0)",114.935
"(2223, 345)","(2111.0, 371.0)",114.978
"(3565, 1908)","(3453.0, 1877.0)",116.211
"(2303, 621)","(2404.0, 684.0)",119.038
"(3112, 3186)","(2993.0, 3180.0)",119.151
"(1718, 375)","(1795.0, 284.0)",119.206
"(1650, 3615)","(1764.0, 3579.0)",119.549
"(1624, 2202)","(1744.0, 2201.0)",120.004
"(2795, 1418)","(2687.0, 1365.0)",120.304
"(735, 579)","(809.0, 484.0)",120.42
"(2024, 1884)","(2143.0, 1864.0)",120.669
"(179, 495)","(194.0, 375.0)",120.934
"(769, 1791)","(673.0, 1717.0)",121.211
"(1038, 1932)","(1074.0, 2048.0)",121.458
"(3470, 2412)","(3349.0, 2424.0)",121.594
"(1387, 665)","(1451.0, 769.0)",122.115
"(1948, 191)","(1826.0, 176.0)",122.919
"(2342, 2481)","(2242.0, 2409.0)",123.223
"(3091, 532)","(3116.0, 411.0)",123.556
"(2205, 2117)","(2111.0, 2198.0)",124.085
"(3374, 2154)","(3299.0, 2055.0)",124.201
"(1937, 1094)","(2056.0, 1130.0)",124.326
"(869, 615)","(990.0, 586.0)",124.427
"(1516, 210)","(1602.0, 120.0)",124.483
"(2597, 2289)","(2642.0, 2409.0)",128.16
"(2533, 1191)","(2407.0, 1167.0)",128.265
"(786, 1788)","(901.0, 1730.0)",128.798
"(1415, 645)","(1451.0, 769.0)",129.12
"(765, 1237)","(641.0, 1273.0)",129.12
"(3121, 3199)","(2993.0, 3180.0)",129.402
"(1614, 2199)","(1744.0, 2201.0)",130.015
"(200, 523)","(325.0, 559.0)",130.081
"(1666, 386)","(1561.0, 463.0)",130.208
"(3201, 1503)","(3081.0, 1559.0)",132.424
"(3449, 3335)","(3487.0, 3462.0)",132.563
"(2474, 978)","(2607.0, 961.0)",134.082
"(1913, 3651)","(1842.0, 3537.0)",134.302
"(1052, 3231)","(1142.0, 3332.0)",135.281
"(57, 2047)","(74.0, 1910.0)",138.051
"(969, 3385)","(1000.0, 3520.0)",138.514
"(3095, 675)","(3219.0, 613.0)",138.636
"(2852, 680)","(2800.0, 809.0)",139.086
"(2977, 3008)","(2987.0, 3147.0)",139.359
"(2579, 40)","(2570.0, 180.0)",140.289
"(884, 679)","(990.0, 586.0)",141.014
"(1674, 1959)","(1745.0, 2081.0)",141.156
"(1418, 440)","(1552.0, 487.0)",142.004
"(674, 260)","(773.0, 365.0)",144.312
"(2814, 102)","(2881.0, 232.0)",146.25
"(1957, 871)","(1821.0, 936.0)",150.735
"(2287, 1331)","(2367.0, 1202.0)",151.793
"(2066, 795)","(2211.0, 857.0)",157.699
"(1285, 96)","(1127.0, 101.0)",158.079
"(1440, 611)","(1451.0, 769.0)",158.382
"(1966, 2960)","(1929.0, 2806.0)",158.382
"(1585, 2096)","(1745.0, 2081.0)",160.702
"(1383, 441)","(1228.0, 398.0)",160.854
"(1812, 445)","(1795.0, 284.0)",161.895
"(371, 1524)","(530.0, 1557.0)",162.388
"(3140, 3092)","(2987.0, 3147.0)",162.585
"(3057, 649)","(2949.0, 526.0)",163.686
"(1412, 3627)","(1554.0, 3536.0)",168.656
"(402, 1445)","(245.0, 1383.0)",168.799
"(1576, 2079)","(1745.0, 2081.0)",169.012
"(1493, 308)","(1561.0, 463.0)",169.26
"(3048, 664)","(2949.0, 526.0)",169.838
"(1762, 1292)","(1836.0, 1446.0)",170.857
"(2164, 1315)","(2097.0, 1474.0)",172.54
"(3110, 747)","(3219.0, 613.0)",172.734
"(1334, 3601)","(1362.0, 3430.0)",173.277
"(335, 2888)","(460.0, 3010.0)",174.668
"(2976, 809)","(2800.0, 809.0)",176.0
"(13, 2127)","(143.0, 2246.0)",176.241
"(1736, 3148)","(1755.0, 2970.0)",179.011
"(3003, 2967)","(2987.0, 3147.0)",180.71
"(239, 2025)","(285.0, 2200.0)",180.945
"(1175, 1896)","(1074.0, 2048.0)",182.497
"(3177, 3173)","(2993.0, 3180.0)",184.133
"(2225, 1337)","(2097.0, 1474.0)",187.491
"(1344, 613)","(1451.0, 769.0)",189.169
"(2775, 19)","(2671.0, 208.0)",215.724
"(2751, 3059)","(2692.0, 3269.0)",218.131
"(3183, 3040)","(2987.0, 3147.0)",223.305
"(2665, 2985)","(2475.0, 3120.0)",233.077
"(3180, 2967)","(2987.0, 3147.0)",263.911
