X,Y,cluster_id,avg,avg_no_1s
2415.0,3103.0,21,0.0,0.0
2427.0,3173.732,21,0.0,0.0
2418.389,3165.844,21,0.0,0.0
2071.174,1281.603,22,0.0,0.0
2110.0,1323.0,22,0.0,0.0
2149.0,1355.0,22,0.0,0.0
2120.0,1333.0,22,0.0,0.0
2139.0,1351.0,22,0.0,0.0
2139.0,1329.0,22,0.0,0.0
2091.262,1316.954,22,0.0,0.0
2064.065,1294.032,22,0.0,0.0
1879.957,1915.057,23,0.0,0.0
1888.689,1880.267,23,0.0,0.0
1908.532,1915.709,23,0.0,0.0
770.259,1178.568,24,0.0,0.0
777.424,1209.071,24,0.0,0.0
752.243,1207.371,24,0.0,0.0
3296.146,2984.562,25,0.0,0.0
3301.506,3013.078,25,0.0,0.0
3263.5,3000.053,25,0.0,0.0
3305.6,2970.667,25,0.0,0.0
3238.81,3027.671,25,0.0,0.0
3284.542,3019.711,25,0.0,0.0
3859.768,2699.92,26,0.0,0.0
1929.0,1807.885,27,0.0,0.0
1880.266,1795.125,27,0.0,0.0
1918.061,1795.152,27,0.0,0.0
2959.947,3121.021,28,0.0,0.0
2957.424,3097.232,28,0.0,0.0
2993.157,3086.296,28,0.0,0.0
3003.044,3051.176,28,0.0,0.0
2980.836,3063.25,28,0.0,0.0
2992.921,3058.592,28,0.0,0.0
2971.031,3122.462,28,0.0,0.0
1963.415,1075.415,29,0.0,0.0
2004.633,1078.633,29,0.0,0.0
1991.762,1089.675,29,0.0,0.0
1991.667,1076.464,29,0.0,0.0
833.058,410.413,30,0.0,0.0
807.0,399.0,30,0.0,0.0
817.324,428.789,30,0.0,0.0
2915.952,1996.419,31,0.0,0.0
2943.284,2011.98,31,0.0,0.0
2936.906,1971.462,31,0.0,0.0
2964.893,1977.189,31,0.0,0.0
2950.0,1998.11,31,0.0,0.0
3543.593,2019.5,32,0.0,0.0
3574.0,2018.0,32,0.0,0.0
3603.4,3302.145,33,0.0,0.0
3906.168,2866.095,34,0.0,0.0
3909.741,2889.506,34,0.0,0.0
3947.037,2886.787,34,0.0,0.0
3932.817,2930.688,34,0.0,0.0
3958.976,2918.181,34,0.0,0.0
3902.471,2843.431,34,0.0,0.0
3926.125,2824.5,34,0.0,0.0
3921.237,2841.171,34,0.0,0.0
2353.214,3009.536,35,0.0,0.0
3236.73,1852.303,36,0.0,0.0
3173.83,1859.73,36,0.0,0.0
3237.224,1829.94,36,0.0,0.0
3210.254,1874.087,36,0.0,0.0
1058.654,990.679,37,0.0,0.0
1040.88,966.64,37,0.0,0.0
3455.362,3250.714,38,0.0,0.0
3438.186,3221.559,38,0.0,0.0
3455.0,3224.288,38,0.0,0.0
3423.721,3214.456,38,0.0,0.0
3884.171,2618.057,39,0.0,0.0
3922.308,2617.374,39,0.0,0.0
3901.262,2646.8,39,0.0,0.0
3891.648,2600.657,39,0.0,0.0
3811.476,2577.825,39,0.0,0.0
3864.645,2583.224,39,0.0,0.0
3858.409,2613.466,39,0.0,0.0
3865.482,2603.661,39,0.0,0.0
3887.771,2583.229,39,0.0,0.0
3863.802,2645.907,39,0.0,0.0
3850.297,2571.945,39,0.0,0.0
3521.078,2525.204,40,0.0,0.0
3496.264,2531.319,40,0.0,0.0
3469.695,2513.171,40,0.0,0.0
2299.916,1437.205,41,0.0,0.0
3774.708,2365.139,42,0.0,0.0
3775.633,2376.19,42,0.0,0.0
3395.389,2198.389,43,0.0,0.0
3081.021,2963.144,44,0.0,0.0
3877.218,2402.552,45,0.0,0.0
3886.171,2982.427,46,0.0,0.0
567.433,1010.041,47,0.0,0.0
586.115,1019.541,47,0.0,0.0
745.272,1301.087,48,0.0,0.0
720.385,1296.641,48,0.0,0.0
746.394,1317.468,48,0.0,0.0
728.756,1322.333,48,0.0,0.0
894.13,1833.217,49,0.0,0.0
870.13,1832.18,49,0.0,0.0
898.0,1864.221,49,0.0,0.0
919.437,1824.883,49,0.0,0.0
848.712,1843.53,49,0.0,0.0
947.721,1837.836,49,0.0,0.0
3407.281,3107.552,50,0.0,0.0
3535.133,2089.833,51,0.0,0.0
2418.973,2986.938,52,0.0,0.0
3763.0,2912.0,53,0.0,0.0
2920.385,1662.75,54,0.0,0.0
1525.434,890.221,55,0.0,0.0
1548.051,904.495,55,0.0,0.0
1528.532,921.253,55,0.0,0.0
1513.265,880.614,55,0.0,0.0
842.5,1489.5,56,0.0,0.0
868.245,1527.649,56,0.0,0.0
845.953,1528.565,56,0.0,0.0
873.833,1497.111,56,0.0,0.0
3757.629,2648.952,57,0.0,0.0
3639.47,2570.928,58,0.0,0.0
3667.198,2578.593,58,0.0,0.0
3676.256,2567.081,58,0.0,0.0
3734.488,2571.683,58,0.0,0.0
3661.283,2610.823,58,0.0,0.0
3637.504,2623.446,58,0.0,0.0
3707.314,2580.206,58,0.0,0.0
3423.733,2451.178,59,0.0,0.0
2734.956,2074.647,60,0.0,0.0
2726.886,2073.286,60,0.0,0.0
3008.682,1868.965,61,0.0,0.0
2640.343,2084.433,62,0.0,0.0
2650.5,2076.5,62,0.0,0.0
172.79,54.086,63,0.0,0.0
3768.94,3350.518,64,0.0,0.0
2047.828,1940.362,65,0.0,0.0
3033.711,1960.711,66,0.0,0.0
3035.721,1938.955,66,0.0,0.0
3031.107,1949.44,66,0.0,0.0
1483.602,1469.024,67,0.0,0.0
2643.953,2294.766,68,0.0,0.0
3116.019,2806.28,69,0.0,0.0
3095.862,2796.5,69,0.0,0.0
1480.903,1696.028,70,0.0,0.0
1476.488,1663.19,70,0.0,0.0
1448.143,1704.893,70,0.0,0.0
495.5,824.5,71,0.0,0.0
2857.613,2065.717,72,0.0,0.0
2589.534,2339.175,73,0.0,0.0
987.112,983.899,74,0.0,0.0
3785.868,3062.33,75,0.0,0.0
3776.0,3049.0,75,0.0,0.0
3326.985,3061.818,76,0.0,0.0
4160.641,2579.011,77,0.0,0.0
4142.0,2566.932,77,0.0,0.0
1409.163,1667.0,78,0.0,0.0
3261.5,2797.0,79,0.0,0.0
3241.12,2823.12,79,0.0,0.0
