og_coord,goldstar_coord,dist
"(0.712, 0.807)","(0.785, 0.526)",0.289
"(1.87, 2.614)","(1.672, 2.398)",0.293
"(1.054, 2.292)","(1.237, 2.063)",0.294
"(1.063, 2.523)","(1.096, 2.817)",0.295
"(1.074, 2.521)","(1.096, 2.817)",0.297
"(1.415, 2.552)","(1.672, 2.398)",0.299
"(0.648, 1.156)","(0.549, 1.44)",0.3
"(2.241, 2.106)","(2.308, 2.403)",0.305
"(2.013, 2.325)","(2.308, 2.403)",0.305
"(0.805, 1.052)","(1.107, 0.949)",0.318
"(1.425, 0.926)","(1.107, 0.949)",0.319
"(1.039, 2.315)","(1.237, 2.063)",0.32
"(1.559, 2.065)","(1.237, 2.063)",0.322
"(1.36, 2.502)","(1.672, 2.398)",0.328
"(2.804, 4.037)","(2.871, 4.359)",0.328
"(0.727, 0.85)","(0.785, 0.526)",0.329
"(1.223, 1.733)","(1.237, 2.063)",0.33
"(0.364, 2.433)","(0.443, 2.756)",0.332
"(2.632, 2.594)","(2.49, 2.292)",0.333
"(0.688, 1.137)","(0.549, 1.44)",0.333
"(0.792, 1.064)","(1.107, 0.949)",0.335
"(0.79, 1.07)","(1.107, 0.949)",0.339
"(2.177, 2.09)","(2.308, 2.403)",0.339
"(0.648, 1.115)","(0.549, 1.44)",0.34
"(2.547, 4.245)","(2.871, 4.359)",0.343
"(1.313, 2.549)","(1.096, 2.817)",0.345
"(2.253, 2.745)","(2.308, 2.403)",0.346
"(3.12, 4.118)","(2.871, 4.359)",0.347
"(1.382, 2.593)","(1.672, 2.398)",0.348
"(1.452, 0.895)","(1.107, 0.949)",0.35
"(0.97, 2.489)","(1.096, 2.817)",0.351
"(2.229, 2.747)","(2.308, 2.403)",0.353
"(0.831, 1.172)","(1.107, 0.949)",0.354
"(0.685, 2.495)","(0.443, 2.756)",0.356
"(1.389, 1.17)","(1.107, 0.949)",0.358
"(1.49, 1.809)","(1.237, 2.063)",0.359
"(1.453, 2.686)","(1.672, 2.398)",0.361
"(0.772, 1.091)","(1.107, 0.949)",0.364
"(1.533, 1.847)","(1.237, 2.063)",0.366
"(0.687, 0.882)","(0.785, 0.526)",0.369
"(2.781, 4.001)","(2.871, 4.359)",0.369
"(0.638, 2.434)","(0.443, 2.756)",0.376
"(2.198, 2.763)","(2.308, 2.403)",0.376
"(2.024, 2.152)","(2.308, 2.403)",0.379
"(1.874, 2.07)","(1.672, 2.398)",0.386
"(1.97, 2.152)","(1.672, 2.398)",0.387
"(1.992, 2.179)","(2.308, 2.403)",0.387
"(1.418, 1.182)","(1.107, 0.949)",0.389
"(1.604, 1.933)","(1.237, 2.063)",0.389
"(1.903, 2.079)","(1.672, 2.398)",0.395
"(1.967, 2.134)","(1.672, 2.398)",0.397
"(2.164, 2.777)","(2.308, 2.403)",0.401
"(1.485, 1.747)","(1.237, 2.063)",0.401
"(1.011, 2.423)","(1.096, 2.817)",0.403
"(2.07, 2.066)","(2.308, 2.403)",0.412
"(1.396, 1.244)","(1.107, 0.949)",0.413
"(0.532, 1.02)","(0.549, 1.44)",0.42
"(1.411, 1.678)","(1.237, 2.063)",0.422
"(0.49, 1.012)","(0.549, 1.44)",0.431
"(1.981, 2.702)","(1.672, 2.398)",0.434
"(2.269, 1.916)","(2.49, 2.292)",0.437
"(2.057, 2.763)","(2.308, 2.403)",0.439
"(0.85, 2.452)","(1.096, 2.817)",0.439
"(0.639, 1.006)","(0.549, 1.44)",0.443
"(0.922, 2.406)","(1.096, 2.817)",0.446
"(3.179, 4.034)","(2.871, 4.359)",0.448
"(1.519, 1.713)","(1.237, 2.063)",0.449
"(1.56, 0.928)","(1.107, 0.949)",0.454
"(1.519, 1.703)","(1.237, 2.063)",0.457
"(2.099, 2.811)","(2.308, 2.403)",0.459
"(1.996, 2.066)","(2.308, 2.403)",0.459
"(2.314, 2.863)","(2.308, 2.403)",0.46
"(2.035, 2.776)","(2.308, 2.403)",0.463
"(1.702, 1.934)","(1.672, 2.398)",0.466
"(1.694, 1.93)","(1.672, 2.398)",0.468
"(0.49, 0.973)","(0.549, 1.44)",0.47
"(0.534, 0.93)","(0.785, 0.526)",0.475
"(1.582, 0.999)","(1.107, 0.949)",0.477
"(2.056, 2.81)","(2.308, 2.403)",0.479
"(1.283, 1.585)","(1.237, 2.063)",0.48
"(2.354, 1.831)","(2.49, 2.292)",0.481
"(2.024, 2.793)","(2.308, 2.403)",0.483
"(3.169, 3.962)","(2.871, 4.359)",0.497
"(1.687, 1.848)","(1.237, 2.063)",0.499
"(2.465, 4.067)","(2.871, 4.359)",0.5
"(3.287, 4.074)","(2.871, 4.359)",0.504
"(2.182, 1.892)","(2.49, 2.292)",0.505
"(2.197, 1.872)","(2.49, 2.292)",0.513
"(1.229, 1.547)","(1.237, 2.063)",0.516
"(2.295, 1.813)","(2.49, 2.292)",0.518
"(1.049, 1.579)","(1.237, 2.063)",0.519
"(1.442, 1.58)","(1.237, 2.063)",0.524
"(2.258, 1.811)","(2.49, 2.292)",0.535
"(1.618, 1.686)","(1.237, 2.063)",0.535
"(2.583, 2.865)","(2.308, 2.403)",0.538
"(2.083, 2.901)","(2.308, 2.403)",0.547
"(1.576, 1.238)","(1.107, 0.949)",0.551
"(1.776, 1.855)","(1.672, 2.398)",0.553
"(3.067, 3.841)","(2.871, 4.359)",0.554
"(1.278, 1.505)","(1.237, 2.063)",0.559
"(1.571, 1.604)","(1.237, 2.063)",0.568
"(3.412, 4.178)","(2.871, 4.359)",0.571
"(1.678, 0.975)","(1.107, 0.949)",0.572
"(2.345, 1.738)","(2.49, 2.292)",0.573
"(2.573, 2.92)","(2.308, 2.403)",0.581
"(3.415, 4.154)","(2.871, 4.359)",0.582
"(1.683, 1.037)","(1.107, 0.949)",0.583
"(1.462, 1.415)","(1.107, 0.949)",0.586
"(2.298, 1.739)","(2.49, 2.292)",0.586
"(1.674, 1.099)","(1.107, 0.949)",0.586
"(1.447, 1.427)","(1.107, 0.949)",0.586
"(3.234, 3.892)","(2.871, 4.359)",0.592
"(1.649, 1.197)","(1.107, 0.949)",0.596
"(1.693, 1.071)","(1.107, 0.949)",0.599
"(1.502, 1.407)","(1.107, 0.949)",0.605
"(2.237, 3.025)","(2.308, 2.403)",0.626
"(3.474, 4.183)","(2.871, 4.359)",0.628
"(2.267, 3.031)","(2.308, 2.403)",0.63
"(2.01, 1.844)","(2.308, 2.403)",0.634
"(3.081, 3.749)","(2.871, 4.359)",0.645
"(1.727, 1.639)","(1.237, 2.063)",0.648
"(3.156, 3.776)","(2.871, 4.359)",0.649
"(1.723, 1.632)","(1.237, 2.063)",0.649
"(1.756, 1.003)","(1.107, 0.949)",0.651
"(3.3, 3.865)","(2.871, 4.359)",0.655
"(1.808, 1.738)","(1.237, 2.063)",0.656
"(1.818, 1.748)","(1.237, 2.063)",0.66
"(1.767, 0.994)","(1.107, 0.949)",0.662
"(1.551, 1.447)","(1.107, 0.949)",0.667
"(1.911, 1.775)","(1.672, 2.398)",0.668
"(2.422, 3.061)","(2.308, 2.403)",0.668
"(1.704, 1.254)","(1.107, 0.949)",0.671
"(1.708, 1.254)","(1.107, 0.949)",0.674
"(3.273, 3.816)","(2.871, 4.359)",0.676
"(3.313, 3.843)","(2.871, 4.359)",0.68
"(2.897, 3.677)","(2.871, 4.359)",0.682
"(1.724, 1.584)","(1.237, 2.063)",0.683
"(2.441, 1.611)","(2.49, 2.292)",0.683
"(2.511, 3.069)","(2.308, 2.403)",0.696
"(2.333, 1.612)","(2.49, 2.292)",0.699
"(2.436, 3.092)","(2.308, 2.403)",0.701
"(3.352, 3.834)","(2.871, 4.359)",0.713
"(1.84, 1.665)","(1.237, 2.063)",0.723
"(2.894, 3.634)","(2.871, 4.359)",0.725
"(2.908, 3.632)","(2.871, 4.359)",0.728
"(2.476, 3.116)","(2.308, 2.403)",0.733
"(3.091, 3.649)","(2.871, 4.359)",0.743
"(1.975, 1.718)","(1.672, 2.398)",0.745
"(2.711, 1.569)","(2.49, 2.292)",0.756
"(2.993, 3.6)","(2.871, 4.359)",0.769
"(3.339, 3.746)","(2.871, 4.359)",0.771
"(2.073, 1.641)","(2.49, 2.292)",0.774
"(2.848, 3.571)","(2.871, 4.359)",0.788
"(3.074, 3.596)","(2.871, 4.359)",0.789
"(1.727, 1.443)","(1.237, 2.063)",0.79
"(1.859, 1.573)","(1.237, 2.063)",0.792
"(1.794, 1.493)","(1.237, 2.063)",0.797
"(2.195, 1.551)","(2.49, 2.292)",0.798
"(2.952, 3.565)","(2.871, 4.359)",0.798
"(2.565, 1.496)","(2.49, 2.292)",0.8
"(3.283, 3.669)","(2.871, 4.359)",0.804
"(2.498, 3.205)","(2.308, 2.403)",0.824
"(1.9, 1.571)","(1.237, 2.063)",0.825
"(1.975, 1.618)","(1.672, 2.398)",0.838
"(2.696, 1.471)","(2.49, 2.292)",0.847
"(1.978, 1.602)","(1.672, 2.398)",0.853
"(1.902, 1.265)","(1.107, 0.949)",0.856
"(2.526, 3.232)","(2.308, 2.403)",0.857
"(1.893, 1.328)","(1.107, 0.949)",0.873
"(1.862, 1.4)","(1.107, 0.949)",0.879
"(2.945, 3.481)","(2.871, 4.359)",0.881
"(3.089, 3.503)","(2.871, 4.359)",0.883
"(1.926, 1.498)","(1.237, 2.063)",0.89
"(3.207, 3.534)","(2.871, 4.359)",0.89
"(2.567, 3.264)","(2.308, 2.403)",0.9
"(1.925, 1.447)","(1.237, 2.063)",0.923
"(2.937, 3.424)","(2.871, 4.359)",0.937
"(3.336, 3.544)","(2.871, 4.359)",0.938
"(3.173, 3.463)","(2.871, 4.359)",0.945
"(2.325, 3.371)","(2.308, 2.403)",0.969
"(2.421, 3.501)","(2.871, 4.359)",0.969
"(3.031, 3.394)","(2.871, 4.359)",0.978
"(3.182, 3.43)","(2.871, 4.359)",0.98
"(3.04, 3.111)","(2.49, 2.292)",0.986
"(2.457, 3.389)","(2.308, 2.403)",0.998
"(3.034, 3.13)","(2.49, 2.292)",0.999
"(2.404, 3.472)","(2.871, 4.359)",1.002
"(2.327, 3.413)","(2.308, 2.403)",1.01
"(2.999, 3.174)","(2.49, 2.292)",1.018
"(2.334, 1.286)","(2.49, 2.292)",1.019
"(2.109, 1.339)","(2.49, 2.292)",1.027
"(2.278, 1.274)","(2.49, 2.292)",1.04
"(3.181, 3.359)","(2.871, 4.359)",1.047
"(2.33, 1.242)","(2.49, 2.292)",1.063
"(2.226, 3.469)","(2.308, 2.403)",1.07
"(2.323, 1.231)","(2.49, 2.292)",1.075
"(2.209, 3.479)","(2.308, 2.403)",1.081
"(3.089, 3.206)","(2.49, 2.292)",1.092
"(2.232, 1.197)","(2.49, 2.292)",1.126
"(2.314, 1.179)","(2.49, 2.292)",1.128
"(2.237, 0.91)","(1.107, 0.949)",1.131
"(2.28, 1.175)","(2.49, 2.292)",1.137
"(3.283, 3.298)","(2.871, 4.359)",1.138
"(2.265, 1.085)","(1.107, 0.949)",1.167
"(2.296, 1.01)","(1.107, 0.949)",1.191
"(2.344, 1.011)","(1.107, 0.949)",1.239
"(2.362, 0.956)","(1.107, 0.949)",1.255
"(2.466, 0.855)","(1.107, 0.949)",1.362
