og_coord,closest_coord,dist,avg_dist
"(806.0, 4616.0)","(825.0, 4617.0)",19.026,0.0
"(3037.0, 2683.0)","(3054.0, 2693.0)",19.723,0.0
"(3054.0, 2693.0)","(3037.0, 2683.0)",19.723,0.0
"(2177.0, 2681.0)","(2192.0, 2694.0)",19.849,0.0
"(2192.0, 2694.0)","(2177.0, 2681.0)",19.849,0.0
"(913.0, 4517.0)","(896.0, 4529.0)",20.809,0.0
"(2715.0, 2291.0)","(2736.0, 2286.0)",21.587,0.0
"(2736.0, 2286.0)","(2715.0, 2291.0)",21.587,0.0
"(1655.0, 2992.0)","(1635.0, 3001.0)",21.932,0.0
"(1635.0, 3001.0)","(1655.0, 2992.0)",21.932,0.0
"(1034.0, 4068.0)","(1045.0, 4049.0)",21.954,0.0
"(1045.0, 4049.0)","(1034.0, 4068.0)",21.954,0.0
"(790.0, 6285.0)","(801.0, 6266.0)",21.954,0.0
"(4613.0, 847.0)","(4615.0, 825.0)",22.091,0.0
"(4615.0, 825.0)","(4613.0, 847.0)",22.091,0.0
"(1448.0, 4974.0)","(1426.0, 4971.0)",22.204,0.0
"(1426.0, 4971.0)","(1448.0, 4974.0)",22.204,0.0
"(1082.0, 3996.0)","(1093.0, 4017.0)",23.707,0.0
"(1093.0, 4017.0)","(1082.0, 3996.0)",23.707,0.0
"(899.0, 4796.0)","(922.0, 4802.0)",23.77,0.0
"(922.0, 4802.0)","(899.0, 4796.0)",23.77,0.0
"(4457.0, 947.0)","(4436.0, 959.0)",24.187,0.0
"(4436.0, 959.0)","(4457.0, 947.0)",24.187,0.0
"(6002.0, 878.0)","(6007.0, 902.0)",24.515,0.0
"(6007.0, 902.0)","(6002.0, 878.0)",24.515,0.0
"(3117.0, 2583.0)","(3101.0, 2602.0)",24.839,0.0
"(3101.0, 2602.0)","(3117.0, 2583.0)",24.839,0.0
"(1365.0, 3797.0)","(1355.0, 3820.0)",25.08,0.0
"(1355.0, 3820.0)","(1365.0, 3797.0)",25.08,0.0
"(1788.0, 3769.0)","(1781.0, 3743.0)",26.926,0.0
"(1781.0, 3743.0)","(1788.0, 3769.0)",26.926,0.0
"(1120.0, 4015.0)","(1093.0, 4017.0)",27.074,0.0
"(3819.0, 1893.0)","(3796.0, 1878.0)",27.459,0.0
"(1113.0, 4086.0)","(1131.0, 4065.0)",27.659,0.0
"(1131.0, 4065.0)","(1113.0, 4086.0)",27.659,0.0
"(1261.0, 4888.0)","(1238.0, 4871.0)",28.601,0.0
"(1238.0, 4871.0)","(1261.0, 4888.0)",28.601,0.0
"(4316.0, 1338.0)","(4304.0, 1364.0)",28.636,0.0
"(4304.0, 1364.0)","(4316.0, 1338.0)",28.636,0.0
"(3100.0, 2908.0)","(3086.0, 2883.0)",28.653,0.0
"(3086.0, 2883.0)","(3100.0, 2908.0)",28.653,0.0
"(2678.0, 2898.0)","(2652.0, 2911.0)",29.069,0.0
"(2652.0, 2911.0)","(2678.0, 2898.0)",29.069,0.0
"(2760.0, 2303.0)","(2736.0, 2286.0)",29.411,0.0
"(1005.0, 4330.0)","(978.0, 4318.0)",29.547,0.0
"(978.0, 4318.0)","(1005.0, 4330.0)",29.547,0.0
"(1635.0, 3657.0)","(1605.0, 3660.0)",30.15,0.0
"(1605.0, 3660.0)","(1635.0, 3657.0)",30.15,0.0
"(2673.0, 2933.0)","(2652.0, 2911.0)",30.414,0.0
"(3773.0, 1808.0)","(3799.0, 1824.0)",30.529,0.0
"(3799.0, 1824.0)","(3773.0, 1808.0)",30.529,0.0
"(654.0, 6543.0)","(684.0, 6537.0)",30.594,0.0
"(684.0, 6537.0)","(654.0, 6543.0)",30.594,0.0
"(1115.0, 3808.0)","(1091.0, 3789.0)",30.61,0.0
"(1091.0, 3789.0)","(1115.0, 3808.0)",30.61,0.0
"(4893.0, 490.0)","(4886.0, 520.0)",30.806,0.0
"(4886.0, 520.0)","(4893.0, 490.0)",30.806,0.0
"(5413.0, 646.0)","(5412.0, 677.0)",31.016,0.0
"(5412.0, 677.0)","(5413.0, 646.0)",31.016,0.0
"(5801.0, 997.0)","(5793.0, 967.0)",31.048,0.0
"(5793.0, 967.0)","(5801.0, 997.0)",31.048,0.0
"(1579.0, 3791.0)","(1605.0, 3773.0)",31.623,0.0
"(1605.0, 3773.0)","(1579.0, 3791.0)",31.623,0.0
"(5832.0, 437.0)","(5804.0, 422.0)",31.765,0.0
"(5804.0, 422.0)","(5832.0, 437.0)",31.765,0.0
"(3604.0, 1799.0)","(3616.0, 1769.0)",32.311,0.0
"(3616.0, 1769.0)","(3604.0, 1799.0)",32.311,0.0
"(839.0, 4661.0)","(829.0, 4630.0)",32.573,0.0
"(1008.0, 4048.0)","(1034.0, 4068.0)",32.802,0.0
"(3295.0, 1848.0)","(3277.0, 1820.0)",33.287,0.0
"(3277.0, 1820.0)","(3295.0, 1848.0)",33.287,0.0
"(5050.0, 845.0)","(5068.0, 817.0)",33.287,0.0
"(5068.0, 817.0)","(5050.0, 845.0)",33.287,0.0
"(850.0, 5280.0)","(877.0, 5260.0)",33.601,0.0
"(877.0, 5260.0)","(850.0, 5280.0)",33.601,0.0
"(664.0, 6005.0)","(677.0, 5974.0)",33.615,0.0
"(677.0, 5974.0)","(664.0, 6005.0)",33.615,0.0
"(3285.0, 1787.0)","(3277.0, 1820.0)",33.956,0.0
"(5127.0, 431.0)","(5160.0, 421.0)",34.482,0.0
"(5160.0, 421.0)","(5127.0, 431.0)",34.482,0.0
"(3424.0, 2498.0)","(3437.0, 2466.0)",34.54,0.0
"(3437.0, 2466.0)","(3424.0, 2498.0)",34.54,0.0
"(4341.0, 1363.0)","(4316.0, 1338.0)",35.355,0.0
"(1484.0, 4266.0)","(1474.0, 4300.0)",35.44,0.0
"(1474.0, 4300.0)","(1484.0, 4266.0)",35.44,0.0
"(1144.0, 5458.0)","(1137.0, 5493.0)",35.693,0.0
"(1137.0, 5493.0)","(1144.0, 5458.0)",35.693,0.0
"(4911.0, 459.0)","(4893.0, 490.0)",35.847,0.0
"(5813.0, 1031.0)","(5801.0, 997.0)",36.056,0.0
"(785.0, 6391.0)","(762.0, 6420.0)",37.014,0.0
"(762.0, 6420.0)","(785.0, 6391.0)",37.014,0.0
"(5904.0, 828.0)","(5937.0, 811.0)",37.121,0.0
"(5937.0, 811.0)","(5904.0, 828.0)",37.121,0.0
"(3454.0, 1419.0)","(3441.0, 1454.0)",37.336,0.0
"(3441.0, 1454.0)","(3454.0, 1419.0)",37.336,0.0
"(1169.0, 3942.0)","(1146.0, 3912.0)",37.802,0.0
"(1146.0, 3912.0)","(1169.0, 3942.0)",37.802,0.0
"(1472.0, 4074.0)","(1472.0, 4112.0)",38.0,0.0
"(1472.0, 4112.0)","(1472.0, 4074.0)",38.0,0.0
"(916.0, 5524.0)","(894.0, 5493.0)",38.013,0.0
"(894.0, 5493.0)","(916.0, 5524.0)",38.013,0.0
"(3030.0, 2159.0)","(3068.0, 2156.0)",38.118,0.0
"(1390.0, 3768.0)","(1365.0, 3797.0)",38.288,0.0
"(1709.0, 3295.0)","(1716.0, 3333.0)",38.639,0.0
"(1716.0, 3333.0)","(1709.0, 3295.0)",38.639,0.0
"(1749.0, 3072.0)","(1750.0, 3111.0)",39.013,0.0
"(1750.0, 3111.0)","(1749.0, 3072.0)",39.013,0.0
"(874.0, 4732.0)","(913.0, 4726.0)",39.459,0.0
"(913.0, 4726.0)","(874.0, 4732.0)",39.459,0.0
"(500.0, 6503.0)","(501.0, 6543.0)",40.012,0.0
"(501.0, 6543.0)","(500.0, 6503.0)",40.012,0.0
"(5841.0, 998.0)","(5801.0, 997.0)",40.012,0.0
"(843.0, 5697.0)","(866.0, 5730.0)",40.224,0.0
"(866.0, 5730.0)","(843.0, 5697.0)",40.224,0.0
"(5440.0, 616.0)","(5413.0, 646.0)",40.361,0.0
"(3924.0, 1434.0)","(3890.0, 1456.0)",40.497,0.0
"(3890.0, 1456.0)","(3924.0, 1434.0)",40.497,0.0
"(3271.0, 1418.0)","(3232.0, 1404.0)",41.437,0.0
"(3232.0, 1404.0)","(3271.0, 1418.0)",41.437,0.0
"(1302.0, 4951.0)","(1262.0, 4963.0)",41.761,0.0
"(1262.0, 4963.0)","(1302.0, 4951.0)",41.761,0.0
"(2784.0, 1875.0)","(2820.0, 1897.0)",42.19,0.0
"(2820.0, 1897.0)","(2784.0, 1875.0)",42.19,0.0
"(5491.0, 1294.0)","(5449.0, 1299.0)",42.297,0.0
"(5449.0, 1299.0)","(5491.0, 1294.0)",42.297,0.0
"(1072.0, 5722.0)","(1110.0, 5741.0)",42.485,0.0
"(1746.0, 3365.0)","(1716.0, 3333.0)",43.863,0.0
"(867.0, 6087.0)","(825.0, 6101.0)",44.272,0.0
"(825.0, 6101.0)","(867.0, 6087.0)",44.272,0.0
"(1902.0, 3062.0)","(1897.0, 3018.0)",44.283,0.0
"(1897.0, 3018.0)","(1902.0, 3062.0)",44.283,0.0
"(1044.0, 5402.0)","(1002.0, 5418.0)",44.944,0.0
"(2462.0, 3268.0)","(2448.0, 3311.0)",45.222,0.0
"(2448.0, 3311.0)","(2462.0, 3268.0)",45.222,0.0
"(4357.0, 990.0)","(4325.0, 958.0)",45.255,0.0
"(4325.0, 958.0)","(4357.0, 990.0)",45.255,0.0
"(3950.0, 1380.0)","(3995.0, 1375.0)",45.277,0.0
"(3995.0, 1375.0)","(3950.0, 1380.0)",45.277,0.0
"(3721.0, 2123.0)","(3764.0, 2108.0)",45.541,0.0
"(3764.0, 2108.0)","(3721.0, 2123.0)",45.541,0.0
"(3731.0, 1642.0)","(3771.0, 1664.0)",45.651,0.0
"(3771.0, 1664.0)","(3731.0, 1642.0)",45.651,0.0
"(1119.0, 5160.0)","(1082.0, 5133.0)",45.804,0.0
"(1082.0, 5133.0)","(1119.0, 5160.0)",45.804,0.0
"(3626.0, 2007.0)","(3582.0, 1994.0)",45.88,0.0
"(3582.0, 1994.0)","(3626.0, 2007.0)",45.88,0.0
"(1428.0, 5017.0)","(1426.0, 4971.0)",46.043,0.0
"(1164.0, 4030.0)","(1120.0, 4015.0)",46.487,0.0
"(5980.0, 792.0)","(5937.0, 811.0)",47.011,0.0
"(6134.0, 800.0)","(6171.0, 769.0)",48.27,0.0
"(6171.0, 769.0)","(6134.0, 800.0)",48.27,0.0
"(3105.0, 2024.0)","(3149.0, 2004.0)",48.332,0.0
"(5247.0, 385.0)","(5241.0, 433.0)",48.374,0.0
"(5241.0, 433.0)","(5247.0, 385.0)",48.374,0.0
"(2458.0, 2991.0)","(2414.0, 3013.0)",49.193,0.0
"(2414.0, 3013.0)","(2458.0, 2991.0)",49.193,0.0
"(974.0, 6284.0)","(994.0, 6239.0)",49.244,0.0
"(994.0, 6239.0)","(974.0, 6284.0)",49.244,0.0
"(1849.0, 2936.0)","(1803.0, 2954.0)",49.396,0.0
"(1803.0, 2954.0)","(1849.0, 2936.0)",49.396,0.0
"(3402.0, 2017.0)","(3450.0, 2030.0)",49.729,0.0
"(3450.0, 2030.0)","(3402.0, 2017.0)",49.729,0.0
"(2712.0, 3032.0)","(2762.0, 3033.0)",50.01,0.0
"(2762.0, 3033.0)","(2712.0, 3032.0)",50.01,0.0
"(3075.0, 2647.0)","(3054.0, 2693.0)",50.567,0.0
"(3083.0, 2545.0)","(3117.0, 2583.0)",50.99,0.0
"(3839.0, 1940.0)","(3819.0, 1893.0)",51.078,0.0
"(3434.0, 1977.0)","(3402.0, 2017.0)",51.225,0.0
"(3651.0, 1820.0)","(3604.0, 1799.0)",51.478,0.0
"(1187.0, 4764.0)","(1227.0, 4797.0)",51.856,0.0
"(1227.0, 4797.0)","(1187.0, 4764.0)",51.856,0.0
"(1038.0, 5926.0)","(1015.0, 5973.0)",52.326,0.0
"(1015.0, 5973.0)","(1038.0, 5926.0)",52.326,0.0
"(2100.0, 2731.0)","(2048.0, 2737.0)",52.345,0.0
"(2048.0, 2737.0)","(2100.0, 2731.0)",52.345,0.0
"(1029.0, 4644.0)","(990.0, 4609.0)",52.402,0.0
"(990.0, 4609.0)","(1029.0, 4644.0)",52.402,0.0
"(3199.0, 1987.0)","(3149.0, 2004.0)",52.811,0.0
"(2451.0, 3094.0)","(2468.0, 3044.0)",52.811,0.0
"(2468.0, 3044.0)","(2451.0, 3094.0)",52.811,0.0
"(2870.0, 2328.0)","(2871.0, 2381.0)",53.009,0.0
"(2871.0, 2381.0)","(2870.0, 2328.0)",53.009,0.0
"(3966.0, 1745.0)","(4006.0, 1780.0)",53.151,0.0
"(4006.0, 1780.0)","(3966.0, 1745.0)",53.151,0.0
"(5109.0, 851.0)","(5068.0, 817.0)",53.263,0.0
"(1214.0, 4559.0)","(1235.0, 4608.0)",53.31,0.0
"(1235.0, 4608.0)","(1214.0, 4559.0)",53.31,0.0
"(2721.0, 2344.0)","(2715.0, 2291.0)",53.339,0.0
"(3019.0, 2438.0)","(3003.0, 2490.0)",54.406,0.0
"(3003.0, 2490.0)","(3019.0, 2438.0)",54.406,0.0
"(1375.0, 4990.0)","(1426.0, 4971.0)",54.424,0.0
"(1643.0, 3812.0)","(1605.0, 3773.0)",54.452,0.0
"(3386.0, 1739.0)","(3424.0, 1700.0)",54.452,0.0
"(3424.0, 1700.0)","(3386.0, 1739.0)",54.452,0.0
"(5617.0, 651.0)","(5580.0, 611.0)",54.489,0.0
"(5580.0, 611.0)","(5617.0, 651.0)",54.489,0.0
"(3208.0, 1355.0)","(3232.0, 1404.0)",54.562,0.0
"(2776.0, 3086.0)","(2762.0, 3033.0)",54.818,0.0
"(2673.0, 3213.0)","(2728.0, 3212.0)",55.009,0.0
"(2728.0, 3212.0)","(2673.0, 3213.0)",55.009,0.0
"(3030.0, 1602.0)","(3085.0, 1598.0)",55.145,0.0
"(3085.0, 1598.0)","(3030.0, 1602.0)",55.145,0.0
"(857.0, 5108.0)","(852.0, 5163.0)",55.227,0.0
"(852.0, 5163.0)","(857.0, 5108.0)",55.227,0.0
"(3787.0, 1960.0)","(3839.0, 1940.0)",55.714,0.0
"(2731.0, 3119.0)","(2776.0, 3086.0)",55.803,0.0
"(2675.0, 3157.0)","(2673.0, 3213.0)",56.036,0.0
"(1592.0, 4502.0)","(1647.0, 4490.0)",56.294,0.0
"(1647.0, 4490.0)","(1592.0, 4502.0)",56.294,0.0
"(3809.0, 2012.0)","(3787.0, 1960.0)",56.462,0.0
"(5876.0, 521.0)","(5863.0, 576.0)",56.515,0.0
"(5863.0, 576.0)","(5876.0, 521.0)",56.515,0.0
"(3060.0, 2493.0)","(3083.0, 2545.0)",56.859,0.0
"(6085.0, 829.0)","(6134.0, 800.0)",56.939,0.0
"(1305.0, 4253.0)","(1310.0, 4196.0)",57.219,0.0
"(1310.0, 4196.0)","(1305.0, 4253.0)",57.219,0.0
"(2910.0, 2825.0)","(2967.0, 2839.0)",58.694,0.0
"(1432.0, 3809.0)","(1390.0, 3768.0)",58.694,0.0
"(2967.0, 2839.0)","(2910.0, 2825.0)",58.694,0.0
"(3045.0, 1372.0)","(3048.0, 1431.0)",59.076,0.0
"(3048.0, 1431.0)","(3045.0, 1372.0)",59.076,0.0
"(1723.0, 3755.0)","(1781.0, 3743.0)",59.228,0.0
"(1930.0, 3248.0)","(1989.0, 3241.0)",59.414,0.0
"(1989.0, 3241.0)","(1930.0, 3248.0)",59.414,0.0
"(3258.0, 1734.0)","(3285.0, 1787.0)",59.481,0.0
"(609.0, 6504.0)","(654.0, 6543.0)",59.548,0.0
"(2413.0, 3234.0)","(2462.0, 3268.0)",59.641,0.0
"(1846.0, 3272.0)","(1867.0, 3216.0)",59.808,0.0
"(1867.0, 3216.0)","(1846.0, 3272.0)",59.808,0.0
"(1032.0, 3963.0)","(1082.0, 3996.0)",59.908,0.0
"(1104.0, 4957.0)","(1152.0, 4993.0)",60.0,0.0
"(1152.0, 4993.0)","(1104.0, 4957.0)",60.0,0.0
"(5704.0, 780.0)","(5746.0, 823.0)",60.108,0.0
"(5746.0, 823.0)","(5704.0, 780.0)",60.108,0.0
"(973.0, 4513.0)","(913.0, 4517.0)",60.133,0.0
"(1546.0, 3647.0)","(1605.0, 3660.0)",60.415,0.0
"(3754.0, 2048.0)","(3764.0, 2108.0)",60.828,0.0
"(5655.0, 1033.0)","(5656.0, 1095.0)",62.008,0.0
"(5656.0, 1095.0)","(5655.0, 1033.0)",62.008,0.0
"(3497.0, 1612.0)","(3559.0, 1603.0)",62.65,0.0
"(3559.0, 1603.0)","(3497.0, 1612.0)",62.65,0.0
"(3405.0, 1640.0)","(3424.0, 1700.0)",62.936,0.0
"(2646.0, 1936.0)","(2692.0, 1979.0)",62.968,0.0
"(2692.0, 1979.0)","(2646.0, 1936.0)",62.968,0.0
"(2304.0, 2577.0)","(2365.0, 2561.0)",63.063,0.0
"(2365.0, 2561.0)","(2304.0, 2577.0)",63.063,0.0
"(3047.0, 1999.0)","(3105.0, 2024.0)",63.159,0.0
"(2809.0, 2366.0)","(2871.0, 2381.0)",63.789,0.0
"(4913.0, 989.0)","(4942.0, 1046.0)",63.953,0.0
"(5091.0, 378.0)","(5127.0, 431.0)",64.07,0.0
"(2628.0, 2458.0)","(2564.0, 2465.0)",64.382,0.0
"(2564.0, 2465.0)","(2628.0, 2458.0)",64.382,0.0
"(3762.0, 2173.0)","(3721.0, 2123.0)",64.661,0.0
"(1081.0, 4683.0)","(1029.0, 4644.0)",65.0,0.0
"(2918.0, 2427.0)","(2871.0, 2381.0)",65.765,0.0
"(1866.0, 2829.0)","(1917.0, 2787.0)",66.068,0.0
"(725.0, 6475.0)","(762.0, 6420.0)",66.287,0.0
"(2381.0, 3309.0)","(2448.0, 3311.0)",67.03,0.0
"(3114.0, 1444.0)","(3048.0, 1431.0)",67.268,0.0
"(929.0, 6060.0)","(867.0, 6087.0)",67.624,0.0
"(1499.0, 3820.0)","(1432.0, 3809.0)",67.897,0.0
"(1185.0, 5176.0)","(1119.0, 5160.0)",67.912,0.0
"(1144.0, 4711.0)","(1187.0, 4764.0)",68.25,0.0
"(3266.0, 2477.0)","(3209.0, 2515.0)",68.505,0.0
"(3209.0, 2515.0)","(3266.0, 2477.0)",68.505,0.0
"(2330.0, 3355.0)","(2381.0, 3309.0)",68.68,0.0
"(5188.0, 497.0)","(5136.0, 543.0)",69.426,0.0
"(5136.0, 543.0)","(5188.0, 497.0)",69.426,0.0
"(1829.0, 3481.0)","(1892.0, 3450.0)",70.214,0.0
"(1892.0, 3450.0)","(1829.0, 3481.0)",70.214,0.0
"(1138.0, 4641.0)","(1144.0, 4711.0)",70.257,0.0
"(665.0, 6415.0)","(627.0, 6355.0)",71.021,0.0
"(627.0, 6355.0)","(665.0, 6415.0)",71.021,0.0
"(5735.0, 894.0)","(5746.0, 823.0)",71.847,0.0
"(819.0, 4545.0)","(806.0, 4616.0)",72.18,0.0
"(889.0, 5890.0)","(878.0, 5962.0)",72.835,0.0
"(878.0, 5962.0)","(889.0, 5890.0)",72.835,0.0
"(2020.0, 3397.0)","(2008.0, 3325.0)",72.993,0.0
"(2008.0, 3325.0)","(2020.0, 3397.0)",72.993,0.0
"(3001.0, 1669.0)","(3030.0, 1602.0)",73.007,0.0
"(5664.0, 490.0)","(5736.0, 504.0)",73.348,0.0
"(5736.0, 504.0)","(5664.0, 490.0)",73.348,0.0
"(2907.0, 1874.0)","(2897.0, 1947.0)",73.682,0.0
"(2897.0, 1947.0)","(2907.0, 1874.0)",73.682,0.0
"(781.0, 5073.0)","(825.0, 5013.0)",74.404,0.0
"(825.0, 5013.0)","(781.0, 5073.0)",74.404,0.0
"(2490.0, 2476.0)","(2564.0, 2465.0)",74.813,0.0
"(1591.0, 3565.0)","(1666.0, 3562.0)",75.06,0.0
"(1666.0, 3562.0)","(1591.0, 3565.0)",75.06,0.0
"(1304.0, 3752.0)","(1365.0, 3797.0)",75.802,0.0
"(3220.0, 1871.0)","(3277.0, 1820.0)",76.485,0.0
"(1128.0, 4161.0)","(1113.0, 4086.0)",76.485,0.0
"(3640.0, 2237.0)","(3566.0, 2217.0)",76.655,0.0
"(3566.0, 2217.0)","(3640.0, 2237.0)",76.655,0.0
"(1212.0, 5510.0)","(1137.0, 5493.0)",76.903,0.0
"(798.0, 6501.0)","(725.0, 6475.0)",77.492,0.0
"(3426.0, 2644.0)","(3364.0, 2597.0)",77.801,0.0
"(3364.0, 2597.0)","(3426.0, 2644.0)",77.801,0.0
"(1396.0, 4129.0)","(1472.0, 4112.0)",77.878,0.0
"(2705.0, 2470.0)","(2628.0, 2458.0)",77.929,0.0
"(800.0, 5966.0)","(878.0, 5962.0)",78.102,0.0
"(4559.0, 1220.0)","(4534.0, 1294.0)",78.109,0.0
"(4534.0, 1294.0)","(4559.0, 1220.0)",78.109,0.0
"(1568.0, 4633.0)","(1493.0, 4611.0)",78.16,0.0
"(1493.0, 4611.0)","(1568.0, 4633.0)",78.16,0.0
"(4193.0, 1696.0)","(4261.0, 1736.0)",78.892,0.0
"(4261.0, 1736.0)","(4193.0, 1696.0)",78.892,0.0
"(5013.0, 366.0)","(5091.0, 378.0)",78.918,0.0
"(1207.0, 4154.0)","(1128.0, 4161.0)",79.31,0.0
"(1053.0, 4266.0)","(1005.0, 4330.0)",80.0,0.0
"(971.0, 5327.0)","(991.0, 5405.0)",80.523,0.0
"(4733.0, 1149.0)","(4677.0, 1091.0)",80.623,0.0
"(4677.0, 1091.0)","(4733.0, 1149.0)",80.623,0.0
"(2275.0, 2750.0)","(2341.0, 2797.0)",81.025,0.0
"(2341.0, 2797.0)","(2275.0, 2750.0)",81.025,0.0
"(6030.0, 603.0)","(5949.0, 607.0)",81.099,0.0
"(5949.0, 607.0)","(6030.0, 603.0)",81.099,0.0
"(1670.0, 3129.0)","(1750.0, 3111.0)",82.0,0.0
"(3478.0, 2561.0)","(3424.0, 2498.0)",82.976,0.0
"(1615.0, 3429.0)","(1632.0, 3347.0)",83.744,0.0
"(1632.0, 3347.0)","(1615.0, 3429.0)",83.744,0.0
"(2996.0, 1932.0)","(3047.0, 1999.0)",84.202,0.0
"(1453.0, 4710.0)","(1537.0, 4719.0)",84.481,0.0
"(1537.0, 4719.0)","(1453.0, 4710.0)",84.481,0.0
"(1024.0, 5261.0)","(971.0, 5327.0)",84.646,0.0
"(994.0, 5689.0)","(1072.0, 5722.0)",84.694,0.0
"(3430.0, 1559.0)","(3405.0, 1640.0)",84.77,0.0
"(1033.0, 5561.0)","(960.0, 5605.0)",85.235,0.0
"(960.0, 5605.0)","(1033.0, 5561.0)",85.235,0.0
"(3577.0, 1693.0)","(3616.0, 1769.0)",85.422,0.0
"(5457.0, 532.0)","(5440.0, 616.0)",85.703,0.0
"(5141.0, 1030.0)","(5066.0, 988.0)",85.959,0.0
"(5066.0, 988.0)","(5141.0, 1030.0)",85.959,0.0
"(1013.0, 6155.0)","(994.0, 6239.0)",86.122,0.0
"(2374.0, 3157.0)","(2413.0, 3234.0)",86.313,0.0
"(4532.0, 877.0)","(4613.0, 847.0)",86.377,0.0
"(5081.0, 1093.0)","(5141.0, 1030.0)",87.0,0.0
"(5587.0, 978.0)","(5655.0, 1033.0)",87.459,0.0
"(3155.0, 1808.0)","(3102.0, 1879.0)",88.6,0.0
"(3102.0, 1879.0)","(3155.0, 1808.0)",88.6,0.0
"(5620.0, 748.0)","(5704.0, 780.0)",89.889,0.0
"(919.0, 4035.0)","(1008.0, 4048.0)",89.944,0.0
"(4370.0, 879.0)","(4325.0, 958.0)",90.918,0.0
"(1847.0, 3371.0)","(1892.0, 3450.0)",90.918,0.0
"(2819.0, 2826.0)","(2910.0, 2825.0)",91.005,0.0
"(2163.0, 3141.0)","(2138.0, 3053.0)",91.482,0.0
"(2138.0, 3053.0)","(2163.0, 3141.0)",91.482,0.0
"(1744.0, 3862.0)","(1697.0, 3941.0)",91.924,0.0
"(1697.0, 3941.0)","(1744.0, 3862.0)",91.924,0.0
"(554.0, 6298.0)","(627.0, 6355.0)",92.617,0.0
"(4923.0, 792.0)","(4974.0, 870.0)",93.193,0.0
"(1102.0, 5312.0)","(1024.0, 5261.0)",93.193,0.0
"(957.0, 5196.0)","(1024.0, 5261.0)",93.349,0.0
"(736.0, 5155.0)","(781.0, 5073.0)",93.536,0.0
"(967.0, 4419.0)","(973.0, 4513.0)",94.191,0.0
"(1024.0, 3869.0)","(1032.0, 3963.0)",94.34,0.0
"(3397.0, 1833.0)","(3386.0, 1739.0)",94.641,0.0
"(5931.0, 1032.0)","(5841.0, 998.0)",96.208,0.0
"(698.0, 6256.0)","(790.0, 6285.0)",96.462,0.0
"(744.0, 5886.0)","(674.0, 5819.0)",96.897,0.0
"(674.0, 5819.0)","(744.0, 5886.0)",96.897,0.0
"(1791.0, 4432.0)","(1701.0, 4396.0)",96.933,0.0
"(1701.0, 4396.0)","(1791.0, 4432.0)",96.933,0.0
"(5980.0, 514.0)","(5949.0, 607.0)",98.031,0.0
"(4578.0, 1089.0)","(4677.0, 1091.0)",99.02,0.0
"(1134.0, 4463.0)","(1172.0, 4371.0)",99.539,0.0
"(1172.0, 4371.0)","(1134.0, 4463.0)",99.539,0.0
"(1334.0, 4820.0)","(1261.0, 4888.0)",99.765,0.0
