og_coord,starfish_coord,dist
"(3237.0, 4858.0)","(3339.082, 5025.514)",196.167
"(4717.0, 2346.0)","(4900.165, 2270.505)",198.113
"(3830.0, 3070.0)","(3827.143, 2871.468)",198.553
"(4770.0, 2421.0)","(4900.165, 2270.505)",198.977
"(1844.0, 6618.0)","(1657.095, 6549.259)",199.145
"(3939.0, 3441.0)","(3995.164, 3247.515)",201.472
"(1809.0, 6684.0)","(1657.095, 6549.259)",203.052
"(4090.0, 1391.0)","(4287.645, 1341.5)",203.749
"(4970.0, 2462.0)","(4900.165, 2270.505)",203.831
"(4229.0, 1539.0)","(4287.645, 1341.5)",206.023
"(3154.0, 5120.0)","(3339.082, 5025.514)",207.805
"(3870.0, 2667.0)","(3827.143, 2871.468)",208.911
"(887.0, 9398.0)","(724.535, 9530.075)",209.377
"(4419.0, 1506.0)","(4287.645, 1341.5)",210.51
"(4084.0, 1396.0)","(4287.645, 1341.5)",210.812
"(930.0, 9579.0)","(724.535, 9530.075)",211.21
"(3614.0, 2894.0)","(3827.143, 2871.468)",214.331
"(1083.0, 8637.0)","(1105.026, 8421.492)",216.631
"(4073.0, 1308.0)","(4287.645, 1341.5)",217.243
"(1081.0, 9951.0)","(1085.468, 9733.656)",217.39
"(4683.0, 2282.0)","(4900.165, 2270.505)",217.469
"(3151.0, 5135.0)","(3339.082, 5025.514)",217.628
"(3872.0, 2657.0)","(3827.143, 2871.468)",219.109
"(4975.0, 2062.0)","(4900.165, 2270.505)",221.528
"(4799.0, 2072.0)","(4900.165, 2270.505)",222.797
"(1001.0, 9941.0)","(1085.468, 9733.656)",223.889
"(2120.0, 5740.0)","(1897.125, 5782.942)",226.974
"(1328.0, 8473.0)","(1105.026, 8421.492)",228.846
"(2126.0, 5784.0)","(1897.125, 5782.942)",228.877
"(4679.0, 2342.0)","(4900.165, 2270.505)",232.434
"(2121.0, 5717.0)","(1897.125, 5782.942)",233.385
"(1011.0, 9955.0)","(1085.468, 9733.656)",233.535
"(3989.0, 2702.0)","(3827.143, 2871.468)",234.344
"(3716.0, 2664.0)","(3827.143, 2871.468)",235.363
"(3650.0, 2716.0)","(3827.143, 2871.468)",235.69
"(4050.0, 1330.0)","(4287.645, 1341.5)",237.923
"(1305.0, 8289.0)","(1105.026, 8421.492)",239.883
"(4710.0, 2119.0)","(4900.165, 2270.505)",243.139
"(2569.0, 4545.0)","(2645.663, 4312.537)",244.778
"(3544.0, 4888.0)","(3339.082, 5025.514)",246.782
"(3535.0, 4875.0)","(3339.082, 5025.514)",247.059
"(3710.0, 3089.0)","(3827.143, 2871.468)",247.068
"(3641.0, 3034.0)","(3827.143, 2871.468)",247.115
"(3881.0, 2630.0)","(3827.143, 2871.468)",247.401
"(4937.0, 2024.0)","(4900.165, 2270.505)",249.242
"(3711.0, 2650.0)","(3827.143, 2871.468)",250.075
"(2825.0, 4137.0)","(2645.663, 4312.537)",250.948
"(2758.0, 4539.0)","(2645.663, 4312.537)",252.795
"(2548.0, 4551.0)","(2645.663, 4312.537)",257.687
"(1358.0, 8370.0)","(1105.026, 8421.492)",258.161
"(990.0, 8654.0)","(1105.026, 8421.492)",259.405
"(5069.0, 2469.0)","(4900.165, 2270.505)",260.587
"(1040.0, 8675.0)","(1105.026, 8421.492)",261.715
"(3600.0, 4994.0)","(3339.082, 5025.514)",262.814
"(2809.0, 4519.0)","(2645.663, 4312.537)",263.26
"(4197.0, 1092.0)","(4287.645, 1341.5)",265.456
"(3096.0, 5135.0)","(3339.082, 5025.514)",266.601
"(1732.0, 6806.0)","(1657.095, 6549.259)",267.445
"(2161.0, 5734.0)","(1897.125, 5782.942)",268.375
"(5060.0, 2489.0)","(4900.165, 2270.505)",270.716
"(2916.0, 4343.0)","(2645.663, 4312.537)",272.048
"(4911.0, 1998.0)","(4900.165, 2270.505)",272.72
"(3979.0, 3520.0)","(3995.164, 3247.515)",272.964
"(2678.0, 4584.0)","(2645.663, 4312.537)",273.382
"(3635.0, 2675.0)","(3827.143, 2871.468)",274.806
"(4633.0, 2341.0)","(4900.165, 2270.505)",276.309
"(3618.0, 2688.0)","(3827.143, 2871.468)",278.211
"(4175.0, 1596.0)","(4287.645, 1341.5)",278.315
"(904.0, 8614.0)","(1105.026, 8421.492)",278.336
"(1163.0, 8016.0)","(884.555, 8045.446)",279.998
"(1891.0, 6265.0)","(1897.125, 5982.967)",282.1
"(4657.0, 2414.0)","(4900.165, 2270.505)",282.347
"(5156.0, 2395.0)","(4900.165, 2270.505)",284.518
"(791.0, 7776.0)","(884.555, 8045.446)",285.226
"(1248.0, 8669.0)","(1105.026, 8421.492)",285.835
"(1442.0, 9705.0)","(1337.944, 9437.619)",286.915
"(3300.0, 4736.0)","(3339.082, 5025.514)",292.14
"(1922.0, 6674.0)","(1657.095, 6549.259)",292.805
"(3301.0, 4735.0)","(3339.082, 5025.514)",292.999
"(2187.0, 5848.0)","(1897.125, 5782.942)",297.086
"(3634.0, 5063.0)","(3339.082, 5025.514)",297.291
"(4031.0, 1189.0)","(4287.645, 1341.5)",298.535
"(4749.0, 2013.0)","(4900.165, 2270.505)",298.596
"(4310.0, 1640.0)","(4287.645, 1341.5)",299.336
"(3229.0, 5304.0)","(3339.082, 5025.514)",299.454
"(3067.0, 4890.0)","(3339.082, 5025.514)",303.962
"(2948.0, 4273.0)","(2645.663, 4312.537)",304.911
"(4748.0, 2005.0)","(4900.165, 2270.505)",306.018
"(3388.0, 4721.0)","(3339.082, 5025.514)",308.418
"(1045.0, 9340.0)","(1337.944, 9437.619)",308.781
"(4591.0, 2289.0)","(4900.165, 2270.505)",309.718
"(854.0, 7737.0)","(884.555, 8045.446)",309.956
"(1934.0, 6407.0)","(1657.095, 6549.259)",311.31
"(3519.0, 2821.0)","(3827.143, 2871.468)",312.249
"(3140.0, 4777.0)","(3339.082, 5025.514)",318.422
"(937.0, 8692.0)","(1105.026, 8421.492)",318.445
"(1203.0, 8056.0)","(884.555, 8045.446)",318.62
"(975.0, 7739.0)","(884.555, 8045.446)",319.514
"(911.0, 7726.0)","(884.555, 8045.446)",320.539
"(3018.0, 5014.0)","(3339.082, 5025.514)",321.288
"(2911.0, 4497.0)","(2645.663, 4312.537)",323.157
"(758.0, 7748.0)","(884.555, 8045.446)",323.25
"(3658.0, 5080.0)","(3339.082, 5025.514)",323.539
"(4643.0, 2074.0)","(4900.165, 2270.505)",323.648
"(1271.0, 9116.0)","(1337.944, 9437.619)",328.512
"(3060.0, 5199.0)","(3339.082, 5025.514)",328.609
"(3337.0, 4696.0)","(3339.082, 5025.514)",329.521
"(1068.0, 7770.0)","(884.555, 8045.446)",330.942
"(925.0, 8700.0)","(1105.026, 8421.492)",331.626
"(4572.0, 2199.0)","(4900.165, 2270.505)",335.865
"(4077.0, 1079.0)","(4287.645, 1341.5)",336.567
"(4405.0, 1658.0)","(4287.645, 1341.5)",337.557
"(5205.0, 2416.0)","(4900.165, 2270.505)",337.777
"(4461.0, 1633.0)","(4287.645, 1341.5)",339.152
"(1327.0, 8165.0)","(1105.026, 8421.492)",339.206
"(3511.0, 5319.0)","(3339.082, 5025.514)",340.132
"(3095.0, 4788.0)","(3339.082, 5025.514)",340.571
"(4758.0, 1960.0)","(4900.165, 2270.505)",341.503
"(3624.0, 4836.0)","(3339.082, 5025.514)",342.19
"(3496.0, 5332.0)","(3339.082, 5025.514)",344.321
"(3682.0, 5064.0)","(3339.082, 5025.514)",345.071
"(1201.0, 10061.0)","(1085.468, 9733.656)",347.134
"(922.0, 9244.0)","(724.535, 9530.075)",347.608
"(3003.0, 5115.0)","(3339.082, 5025.514)",347.791
"(1212.0, 7928.0)","(884.555, 8045.446)",347.87
"(921.0, 8717.0)","(1105.026, 8421.492)",348.124
"(2243.0, 5828.0)","(1897.125, 5782.942)",348.798
"(1162.0, 7834.0)","(884.555, 8045.446)",348.834
"(4076.0, 1064.0)","(4287.645, 1341.5)",348.998
"(4719.0, 1972.0)","(4900.165, 2270.505)",349.179
"(1055.0, 9233.0)","(1337.944, 9437.619)",349.179
"(2489.0, 4625.0)","(2645.663, 4312.537)",349.537
"(4553.0, 2228.0)","(4900.165, 2270.505)",349.757
"(1113.0, 10083.0)","(1085.468, 9733.656)",350.427
"(4562.0, 2176.0)","(4900.165, 2270.505)",351.122
"(1826.0, 6861.0)","(1657.095, 6549.259)",354.558
"(3063.0, 5248.0)","(3339.082, 5025.514)",354.572
"(3678.0, 4918.0)","(3339.082, 5025.514)",355.562
"(1435.0, 8287.0)","(1105.026, 8421.492)",356.33
"(2989.0, 4409.0)","(2645.663, 4312.537)",356.631
"(3600.0, 5271.0)","(3339.082, 5025.514)",358.248
"(1109.0, 7765.0)","(884.555, 8045.446)",359.201
"(1032.0, 8774.0)","(1105.026, 8421.492)",359.993
"(3071.0, 5267.0)","(3339.082, 5025.514)",360.809
"(1129.0, 10092.0)","(1085.468, 9733.656)",360.978
"(4787.0, 1927.0)","(4900.165, 2270.505)",361.666
"(3094.0, 4757.0)","(3339.082, 5025.514)",363.545
"(1328.0, 8134.0)","(1105.026, 8421.492)",363.826
"(3152.0, 5341.0)","(3339.082, 5025.514)",366.785
"(1236.0, 7925.0)","(884.555, 8045.446)",371.512
"(4603.0, 2494.0)","(4900.165, 2270.505)",371.829
"(1925.0, 6809.0)","(1657.095, 6549.259)",373.147
"(3063.0, 4774.0)","(3339.082, 5025.514)",373.471
"(4597.0, 2489.0)","(4900.165, 2270.505)",373.697
"(1039.0, 7703.0)","(884.555, 8045.446)",375.663
"(2734.0, 4679.0)","(2645.663, 4312.537)",376.96
"(3373.0, 5411.0)","(3339.082, 5025.514)",386.975
"(3609.0, 5305.0)","(3339.082, 5025.514)",388.546
"(3722.0, 5095.0)","(3339.082, 5025.514)",389.172
"(5091.0, 1931.0)","(4900.165, 2270.505)",389.463
"(3586.0, 5328.0)","(3339.082, 5025.514)",390.469
"(3957.0, 2501.0)","(3827.143, 2871.468)",392.568
"(3463.0, 2720.0)","(3827.143, 2871.468)",394.389
"(4957.0, 1880.0)","(4900.165, 2270.505)",394.619
"(2370.0, 4597.0)","(2645.663, 4312.537)",396.118
"(3734.0, 4993.0)","(3339.082, 5025.514)",396.254
"(4895.0, 1874.0)","(4900.165, 2270.505)",396.539
"(3713.0, 4893.0)","(3339.082, 5025.514)",396.705
"(2968.0, 4880.0)","(3339.082, 5025.514)",398.593
"(4151.0, 1717.0)","(4287.645, 1341.5)",399.59
"(3668.0, 5258.0)","(3339.082, 5025.514)",402.786
"(1951.0, 6827.0)","(1657.095, 6549.259)",404.376
"(571.0, 7789.0)","(884.555, 8045.446)",405.069
"(4583.0, 2018.0)","(4900.165, 2270.505)",405.404
"(1168.0, 8822.0)","(1105.026, 8421.492)",405.429
"(1147.0, 9079.0)","(1337.944, 9437.619)",406.285
"(1047.0, 9153.0)","(1337.944, 9437.619)",407.009
"(4894.0, 1862.0)","(4900.165, 2270.505)",408.552
"(3653.0, 5289.0)","(3339.082, 5025.514)",409.841
"(3834.0, 3626.0)","(3995.164, 3247.515)",411.369
"(2951.0, 5164.0)","(3339.082, 5025.514)",412.051
"(3926.0, 3654.0)","(3995.164, 3247.515)",412.327
"(1103.0, 9097.0)","(1337.944, 9437.619)",413.787
"(1113.0, 7699.0)","(884.555, 8045.446)",414.984
"(4008.0, 3665.0)","(3995.164, 3247.515)",417.682
"(3028.0, 4745.0)","(3339.082, 5025.514)",418.88
"(4482.0, 1713.0)","(4287.645, 1341.5)",419.269
"(2638.0, 3893.0)","(2645.663, 4312.537)",419.607
"(1989.0, 6806.0)","(1657.095, 6549.259)",419.615
"(3734.0, 4856.0)","(3339.082, 5025.514)",429.762
"(4844.0, 1844.0)","(4900.165, 2270.505)",430.187
"(4531.0, 2492.0)","(4900.165, 2270.505)",430.515
"(3682.0, 5287.0)","(3339.082, 5025.514)",431.24
"(2921.0, 5135.0)","(3339.082, 5025.514)",432.18
"(2348.0, 4628.0)","(2645.663, 4312.537)",433.728
"(2667.0, 3879.0)","(2645.663, 4312.537)",434.062
"(3590.0, 4670.0)","(3339.082, 5025.514)",435.144
"(969.0, 8835.0)","(1105.026, 8421.492)",435.307
"(5017.0, 1851.0)","(4900.165, 2270.505)",435.471
"(1271.0, 7843.0)","(884.555, 8045.446)",436.262
"(5137.0, 1904.0)","(4900.165, 2270.505)",436.368
"(2415.0, 4683.0)","(2645.663, 4312.537)",436.404
"(3054.0, 4151.0)","(2645.663, 4312.537)",439.128
"(5091.0, 1872.0)","(4900.165, 2270.505)",441.842
"(1510.0, 8602.0)","(1105.026, 8421.492)",443.381
"(2329.0, 5682.0)","(1897.125, 5782.942)",443.515
"(4489.0, 2099.0)","(4900.165, 2270.505)",445.5
"(4894.0, 1825.0)","(4900.165, 2270.505)",445.548
"(4591.0, 1668.0)","(4287.645, 1341.5)",445.675
"(4477.0, 1746.0)","(4287.645, 1341.5)",446.627
"(3573.0, 3394.0)","(3995.164, 3247.515)",446.856
"(3975.0, 1022.0)","(4287.645, 1341.5)",447.02
"(1330.0, 8989.0)","(1337.944, 9437.619)",448.689
"(3415.0, 3053.0)","(3827.143, 2871.468)",450.351
"(4872.0, 1821.0)","(4900.165, 2270.505)",450.387
"(3185.0, 5451.0)","(3339.082, 5025.514)",452.526
"(4461.0, 2155.0)","(4900.165, 2270.505)",454.101
"(5235.0, 2587.0)","(4900.165, 2270.505)",460.742
"(3694.0, 2430.0)","(3827.143, 2871.468)",461.109
"(5152.0, 2657.0)","(4900.165, 2270.505)",461.302
"(3833.0, 3680.0)","(3995.164, 3247.515)",461.888
"(2953.0, 4770.0)","(3339.082, 5025.514)",462.976
"(3954.0, 2426.0)","(3827.143, 2871.468)",463.179
"(4277.0, 1807.0)","(4287.645, 1341.5)",465.622
"(2958.0, 5294.0)","(3339.082, 5025.514)",466.163
"(2652.0, 4780.0)","(2645.663, 4312.537)",467.506
"(2936.0, 5263.0)","(3339.082, 5025.514)",467.84
"(3546.0, 3383.0)","(3995.164, 3247.515)",469.153
"(3105.0, 4216.0)","(2645.663, 4312.537)",469.372
"(1320.0, 8840.0)","(1105.026, 8421.492)",470.492
"(4012.0, 3721.0)","(3995.164, 3247.515)",473.784
"(3803.0, 5122.0)","(3339.082, 5025.514)",473.845
"(3782.0, 4850.0)","(3339.082, 5025.514)",476.426
"(3768.0, 4810.0)","(3339.082, 5025.514)",480.018
"(2564.0, 3839.0)","(2645.663, 4312.537)",480.527
"(5165.0, 2672.0)","(4900.165, 2270.505)",480.974
"(3913.0, 3723.0)","(3995.164, 3247.515)",482.532
"(3008.0, 4674.0)","(3339.082, 5025.514)",482.884
"(4424.0, 2355.0)","(4900.165, 2270.505)",483.604
"(4421.0, 2336.0)","(4900.165, 2270.505)",483.62
"(3738.0, 5302.0)","(3339.082, 5025.514)",485.366
"(2828.0, 3862.0)","(2645.663, 4312.537)",486.035
"(4592.0, 1721.0)","(4287.645, 1341.5)",486.469
"(4812.0, 1791.0)","(4900.165, 2270.505)",487.543
"(3906.0, 2390.0)","(3827.143, 2871.468)",487.883
"(2955.0, 3935.0)","(2645.663, 4312.537)",488.082
"(2384.0, 5743.0)","(1897.125, 5782.942)",488.511
"(3689.0, 4684.0)","(3339.082, 5025.514)",488.952
"(2574.0, 4798.0)","(2645.663, 4312.537)",490.724
"(2979.0, 4692.0)","(3339.082, 5025.514)",490.806
"(3626.0, 4626.0)","(3339.082, 5025.514)",491.867
"(3653.0, 4644.0)","(3339.082, 5025.514)",494.062
"(2855.0, 4918.0)","(3339.082, 5025.514)",495.878
"(4435.0, 2097.0)","(4900.165, 2270.505)",496.47
"(1049.0, 9033.0)","(1337.944, 9437.619)",497.197
"(2360.0, 5600.0)","(1897.125, 5782.942)",497.716
"(4422.0, 2410.0)","(4900.165, 2270.505)",498.097
"(5154.0, 1841.0)","(4900.165, 2270.505)",498.906
"(3737.0, 4721.0)","(3339.082, 5025.514)",501.066
"(3760.0, 5298.0)","(3339.082, 5025.514)",501.419
"(2797.0, 3833.0)","(2645.663, 4312.537)",502.85
"(4910.0, 1765.0)","(4900.165, 2270.505)",505.601
"(4561.0, 1771.0)","(4287.645, 1341.5)",509.11
"(1583.0, 8604.0)","(1105.026, 8421.492)",511.633
"(3631.0, 4605.0)","(3339.082, 5025.514)",511.906
"(2865.0, 3850.0)","(2645.663, 4312.537)",511.907
"(2292.0, 4684.0)","(2645.663, 4312.537)",512.896
"(2773.0, 3812.0)","(2645.663, 4312.537)",516.48
"(4383.0, 2244.0)","(4900.165, 2270.505)",517.844
"(3837.0, 4880.0)","(3339.082, 5025.514)",518.745
"(2819.0, 5027.0)","(3339.082, 5025.514)",520.084
"(3370.0, 2622.0)","(3827.143, 2871.468)",520.782
"(3497.0, 4529.0)","(3339.082, 5025.514)",521.022
"(1511.0, 8749.0)","(1105.026, 8421.492)",521.609
"(3663.0, 4615.0)","(3339.082, 5025.514)",522.919
"(1358.0, 8915.0)","(1337.944, 9437.619)",523.004
"(3329.0, 2710.0)","(3827.143, 2871.468)",523.659
"(1137.0, 8951.0)","(1337.944, 9437.619)",526.476
"(3060.0, 3987.0)","(2645.663, 4312.537)",526.925
"(2380.0, 5565.0)","(1897.125, 5782.942)",529.78
"(4601.0, 1831.0)","(4900.165, 2270.505)",531.662
"(4375.0, 2354.0)","(4900.165, 2270.505)",531.761
"(5044.0, 1758.0)","(4900.165, 2270.505)",532.306
"(3303.0, 2778.0)","(3827.143, 2871.468)",532.412
"(4533.0, 1884.0)","(4900.165, 2270.505)",533.101
"(4500.0, 1917.0)","(4900.165, 2270.505)",533.946
"(1869.0, 9375.0)","(1337.944, 9437.619)",534.735
"(3368.0, 2587.0)","(3827.143, 2871.468)",540.124
"(3827.0, 2331.0)","(3827.143, 2871.468)",540.468
"(3760.0, 2335.0)","(3827.143, 2871.468)",540.653
"(2762.0, 3784.0)","(2645.663, 4312.537)",541.189
"(2805.0, 4936.0)","(3339.082, 5025.514)",541.531
"(4368.0, 2389.0)","(4900.165, 2270.505)",545.198
"(3094.0, 4002.0)","(2645.663, 4312.537)",545.38
"(3937.0, 3790.0)","(3995.164, 3247.515)",545.594
"(2364.0, 4782.0)","(2645.663, 4312.537)",547.476
"(2500.0, 4841.0)","(2645.663, 4312.537)",548.17
"(4374.0, 2108.0)","(4900.165, 2270.505)",550.688
"(4559.0, 1821.0)","(4287.645, 1341.5)",550.957
"(4473.0, 1861.0)","(4287.645, 1341.5)",551.577
"(4513.0, 1874.0)","(4900.165, 2270.505)",554.178
"(2448.0, 5696.0)","(1897.125, 5782.942)",557.694
"(3879.0, 4882.0)","(3339.082, 5025.514)",558.666
"(4366.0, 2103.0)","(4900.165, 2270.505)",559.813
"(3142.0, 4046.0)","(2645.663, 4312.537)",563.376
"(3834.0, 2308.0)","(3827.143, 2871.468)",563.51
"(3271.0, 2780.0)","(3827.143, 2871.468)",563.615
"(2775.0, 4983.0)","(3339.082, 5025.514)",565.682
"(1622.0, 8652.0)","(1105.026, 8421.492)",566.035
"(3181.0, 4124.0)","(2645.663, 4312.537)",567.567
"(4333.0, 2233.0)","(4900.165, 2270.505)",568.404
"(2712.0, 4878.0)","(2645.663, 4312.537)",569.341
"(3733.0, 2307.0)","(3827.143, 2871.468)",572.265
"(3524.0, 4481.0)","(3339.082, 5025.514)",575.057
"(4422.0, 1951.0)","(4900.165, 2270.505)",575.087
"(3815.0, 5350.0)","(3339.082, 5025.514)",576.011
"(1912.0, 9385.0)","(1337.944, 9437.619)",576.463
"(1904.0, 9328.0)","(1337.944, 9437.619)",576.572
"(2922.0, 5424.0)","(3339.082, 5025.514)",576.844
"(2472.0, 5716.0)","(1897.125, 5782.942)",578.759
"(3125.0, 3985.0)","(2645.663, 4312.537)",580.555
"(2948.0, 5457.0)","(3339.082, 5025.514)",582.345
"(3259.0, 2737.0)","(3827.143, 2871.468)",583.839
"(3388.0, 3263.0)","(3827.143, 2871.468)",588.34
"(3713.0, 4570.0)","(3339.082, 5025.514)",589.328
"(3374.0, 2493.0)","(3827.143, 2871.468)",590.404
"(2488.0, 5728.0)","(1897.125, 5782.942)",593.424
"(3068.0, 3895.0)","(2645.663, 4312.537)",593.89
"(2794.0, 5264.0)","(3339.082, 5025.514)",594.971
"(2871.0, 3756.0)","(2645.663, 4312.537)",600.425
"(3174.0, 4026.0)","(2645.663, 4312.537)",601.035
"(3525.0, 2349.0)","(3827.143, 2871.468)",603.542
"(5233.0, 1765.0)","(4900.165, 2270.505)",605.239
"(3613.0, 2300.0)","(3827.143, 2871.468)",610.273
"(4334.0, 2040.0)","(4900.165, 2270.505)",611.29
"(3986.0, 2280.0)","(3827.143, 2871.468)",612.43
"(2800.0, 5323.0)","(3339.082, 5025.514)",615.717
"(3443.0, 2389.0)","(3827.143, 2871.468)",616.718
"(3324.0, 3230.0)","(3827.143, 2871.468)",617.817
"(5204.0, 1732.0)","(4900.165, 2270.505)",618.307
"(3121.0, 3912.0)","(2645.663, 4312.537)",621.591
"(3405.0, 3456.0)","(3995.164, 3247.515)",625.907
"(3919.0, 3869.0)","(3995.164, 3247.515)",626.135
"(3189.0, 3997.0)","(2645.663, 4312.537)",628.314
"(2787.0, 3700.0)","(2645.663, 4312.537)",628.632
"(1712.0, 8931.0)","(1337.944, 9437.619)",629.747
"(3945.0, 2250.0)","(3827.143, 2871.468)",632.545
"(1963.0, 9338.0)","(1337.944, 9437.619)",632.945
"(3592.0, 4436.0)","(3339.082, 5025.514)",641.478
"(4282.0, 2076.0)","(4900.165, 2270.505)",648.043
"(2692.0, 4985.0)","(3339.082, 5025.514)",648.349
"(1962.0, 9258.0)","(1337.944, 9437.619)",649.391
"(3833.0, 2221.0)","(3827.143, 2871.468)",650.494
"(3285.0, 2510.0)","(3827.143, 2871.468)",651.597
"(4040.0, 2255.0)","(3827.143, 2871.468)",652.182
"(2905.0, 5513.0)","(3339.082, 5025.514)",652.74
"(1887.0, 7167.0)","(1657.095, 6549.259)",659.136
"(2492.0, 5494.0)","(1897.125, 5782.942)",661.335
"(2542.0, 5635.0)","(1897.125, 5782.942)",661.627
"(3002.0, 3752.0)","(2645.663, 4312.537)",664.212
"(3703.0, 3850.0)","(3995.164, 3247.515)",669.588
"(4250.0, 2091.0)","(4900.165, 2270.505)",674.49
"(3455.0, 2307.0)","(3827.143, 2871.468)",676.102
"(3835.0, 5494.0)","(3339.082, 5025.514)",682.212
"(2503.0, 5468.0)","(1897.125, 5782.942)",682.842
"(3586.0, 2231.0)","(3827.143, 2871.468)",684.36
"(3959.0, 3931.0)","(3995.164, 3247.515)",684.441
"(2914.0, 3676.0)","(2645.663, 4312.537)",690.785
"(3916.0, 5406.0)","(3339.082, 5025.514)",691.089
"(3755.0, 4473.0)","(3339.082, 5025.514)",691.563
"(3853.0, 4560.0)","(3339.082, 5025.514)",693.408
"(2545.0, 5510.0)","(1897.125, 5782.942)",703.022
