og_coord,goldstar_coord,dist
"(1.254, 1.781)","(1.237, 2.063)",0.283
"(0.378, 2.48)","(0.443, 2.756)",0.283
"(1.493, 1.938)","(1.237, 2.063)",0.284
"(0.578, 2.504)","(0.443, 2.756)",0.286
"(1.516, 1.996)","(1.237, 2.063)",0.287
"(0.818, 0.93)","(1.107, 0.949)",0.29
"(2.291, 2.08)","(2.49, 2.292)",0.291
"(1.96, 2.342)","(1.672, 2.398)",0.293
"(2.254, 2.111)","(2.308, 2.403)",0.296
"(1.17, 2.355)","(1.237, 2.063)",0.3
"(1.035, 2.287)","(1.237, 2.063)",0.302
"(2.294, 2.061)","(2.49, 2.292)",0.304
"(1.26, 1.759)","(1.237, 2.063)",0.305
"(1.442, 1.835)","(1.237, 2.063)",0.307
"(1.87, 2.639)","(1.672, 2.398)",0.312
"(2.202, 2.696)","(2.308, 2.403)",0.312
"(2.849, 4.044)","(2.871, 4.359)",0.316
"(2.187, 2.11)","(2.308, 2.403)",0.317
"(1.355, 1.154)","(1.107, 0.949)",0.322
"(2.202, 2.098)","(2.308, 2.403)",0.323
"(1.388, 1.11)","(1.107, 0.949)",0.324
"(2.12, 2.667)","(2.308, 2.403)",0.324
"(2.281, 2.042)","(2.49, 2.292)",0.327
"(0.497, 2.431)","(0.443, 2.756)",0.33
"(0.777, 0.955)","(1.107, 0.949)",0.33
"(1.038, 2.49)","(1.096, 2.817)",0.331
"(1.395, 2.672)","(1.096, 2.817)",0.333
"(2.294, 2.738)","(2.308, 2.403)",0.336
"(1.34, 1.191)","(1.107, 0.949)",0.336
"(2.83, 4.022)","(2.871, 4.359)",0.339
"(1.906, 2.153)","(1.672, 2.398)",0.339
"(1.423, 1.778)","(1.237, 2.063)",0.34
"(1.264, 1.723)","(1.237, 2.063)",0.341
"(1.917, 2.161)","(1.672, 2.398)",0.341
"(2.143, 2.103)","(2.308, 2.403)",0.342
"(1.291, 1.724)","(1.237, 2.063)",0.343
"(1.452, 0.939)","(1.107, 0.949)",0.345
"(1.926, 2.632)","(1.672, 2.398)",0.345
"(2.087, 2.67)","(2.308, 2.403)",0.348
"(2.348, 2.748)","(2.308, 2.403)",0.348
"(1.525, 1.867)","(1.237, 2.063)",0.348
"(0.468, 2.407)","(0.443, 2.756)",0.35
"(0.395, 1.124)","(0.549, 1.44)",0.352
"(0.686, 2.499)","(0.443, 2.756)",0.353
"(1.693, 2.045)","(1.672, 2.398)",0.354
"(1.147, 2.407)","(1.237, 2.063)",0.356
"(0.605, 1.087)","(0.549, 1.44)",0.358
"(1.467, 0.948)","(1.107, 0.949)",0.36
"(1.351, 2.562)","(1.672, 2.398)",0.36
"(1.125, 2.457)","(1.096, 2.817)",0.361
"(2.562, 4.166)","(2.871, 4.359)",0.363
"(1.394, 1.177)","(1.107, 0.949)",0.366
"(0.72, 2.513)","(0.443, 2.756)",0.368
"(0.965, 2.314)","(1.237, 2.063)",0.37
"(0.612, 1.073)","(0.549, 1.44)",0.372
"(2.877, 3.987)","(2.871, 4.359)",0.372
"(1.606, 1.99)","(1.237, 2.063)",0.376
"(1.979, 2.624)","(1.672, 2.398)",0.381
"(0.603, 2.408)","(0.443, 2.756)",0.383
"(1.246, 2.445)","(1.237, 2.063)",0.383
"(3.055, 4.024)","(2.871, 4.359)",0.383
"(1.904, 2.094)","(1.672, 2.398)",0.383
"(1.49, 0.879)","(1.107, 0.949)",0.39
"(0.61, 2.4)","(0.443, 2.756)",0.393
"(0.989, 2.439)","(1.096, 2.817)",0.393
"(2.591, 2.686)","(2.308, 2.403)",0.4
"(2.017, 2.126)","(2.308, 2.403)",0.402
"(2.28, 2.807)","(2.308, 2.403)",0.405
"(1.962, 2.112)","(1.672, 2.398)",0.407
"(1.395, 1.685)","(1.237, 2.063)",0.409
"(2.408, 2.801)","(2.308, 2.403)",0.411
"(0.695, 0.933)","(1.107, 0.949)",0.412
"(3.128, 4.036)","(2.871, 4.359)",0.413
"(2.29, 2.816)","(2.308, 2.403)",0.413
"(1.155, 1.651)","(1.237, 2.063)",0.42
"(3.02, 3.964)","(2.871, 4.359)",0.422
"(1.525, 1.058)","(1.107, 0.949)",0.432
"(1.539, 0.912)","(1.107, 0.949)",0.434
"(2.349, 2.835)","(2.308, 2.403)",0.434
"(0.364, 1.046)","(0.549, 1.44)",0.435
"(1.21, 1.628)","(1.237, 2.063)",0.436
"(1.494, 1.151)","(1.107, 0.949)",0.436
"(1.641, 1.894)","(1.237, 2.063)",0.438
"(1.96, 2.066)","(1.672, 2.398)",0.439
"(1.602, 1.8)","(1.237, 2.063)",0.45
"(2.507, 4.082)","(2.871, 4.359)",0.457
"(1.909, 2.002)","(1.672, 2.398)",0.462
"(0.793, 2.453)","(0.443, 2.756)",0.463
"(3.074, 3.94)","(2.871, 4.359)",0.465
"(1.127, 1.611)","(1.237, 2.063)",0.465
"(1.882, 1.982)","(1.672, 2.398)",0.466
"(0.784, 2.426)","(0.443, 2.756)",0.474
"(1.255, 1.408)","(1.107, 0.949)",0.482
"(2.197, 1.909)","(2.49, 2.292)",0.483
"(1.337, 1.586)","(1.237, 2.063)",0.487
"(1.656, 1.81)","(1.237, 2.063)",0.489
"(1.296, 1.405)","(1.107, 0.949)",0.493
"(1.731, 1.906)","(1.672, 2.398)",0.496
"(0.769, 2.381)","(0.443, 2.756)",0.497
"(2.413, 1.796)","(2.49, 2.292)",0.502
"(1.434, 1.333)","(1.107, 0.949)",0.504
"(0.837, 2.372)","(1.237, 2.063)",0.506
"(2.205, 2.907)","(2.308, 2.403)",0.514
"(2.156, 1.901)","(2.49, 2.292)",0.515
"(1.686, 1.808)","(1.237, 2.063)",0.516
"(3.173, 3.938)","(2.871, 4.359)",0.518
"(2.192, 1.839)","(2.49, 2.292)",0.543
"(1.298, 1.459)","(1.107, 0.949)",0.544
"(2.746, 3.826)","(2.871, 4.359)",0.548
"(3.341, 4.071)","(2.871, 4.359)",0.551
"(1.366, 1.442)","(1.107, 0.949)",0.556
"(1.207, 1.505)","(1.237, 2.063)",0.559
"(3.103, 3.844)","(2.871, 4.359)",0.565
"(1.475, 1.539)","(1.237, 2.063)",0.575
"(1.322, 1.493)","(1.237, 2.063)",0.577
"(1.528, 1.345)","(1.107, 0.949)",0.578
"(3.043, 3.807)","(2.871, 4.359)",0.578
"(1.862, 1.848)","(1.672, 2.398)",0.582
"(1.638, 1.191)","(1.107, 0.949)",0.583
"(3.243, 3.908)","(2.871, 4.359)",0.585
"(1.548, 1.342)","(1.107, 0.949)",0.59
"(1.637, 1.628)","(1.237, 2.063)",0.591
"(3.264, 3.895)","(2.871, 4.359)",0.608
"(1.712, 1.683)","(1.237, 2.063)",0.608
"(2.321, 3.018)","(2.308, 2.403)",0.615
"(2.285, 3.027)","(2.308, 2.403)",0.625
"(2.444, 1.669)","(2.49, 2.292)",0.625
"(3.071, 3.766)","(2.871, 4.359)",0.626
"(2.87, 3.731)","(2.871, 4.359)",0.628
"(2.307, 1.684)","(2.49, 2.292)",0.636
"(1.742, 1.025)","(1.107, 0.949)",0.64
"(2.841, 3.719)","(2.871, 4.359)",0.641
"(2.938, 3.72)","(2.871, 4.359)",0.642
"(1.564, 1.403)","(1.107, 0.949)",0.643
"(2.523, 1.647)","(2.49, 2.292)",0.646
"(1.538, 1.485)","(1.237, 2.063)",0.652
"(2.772, 3.712)","(2.871, 4.359)",0.654
"(3.494, 4.15)","(2.871, 4.359)",0.657
"(1.697, 1.573)","(1.237, 2.063)",0.672
"(1.774, 1.065)","(1.107, 0.949)",0.677
"(2.397, 1.618)","(2.49, 2.292)",0.681
"(1.748, 1.593)","(1.237, 2.063)",0.694
"(2.134, 1.685)","(2.49, 2.292)",0.704
"(1.763, 1.589)","(1.237, 2.063)",0.707
"(2.63, 3.693)","(2.871, 4.359)",0.708
"(2.307, 1.602)","(2.49, 2.292)",0.715
"(3.065, 3.668)","(2.871, 4.359)",0.718
"(2.434, 3.109)","(2.308, 2.403)",0.718
"(3.184, 3.712)","(2.871, 4.359)",0.719
"(3.207, 3.717)","(2.871, 4.359)",0.725
"(3.018, 3.628)","(2.871, 4.359)",0.746
"(1.921, 1.682)","(1.672, 2.398)",0.759
"(1.744, 1.369)","(1.107, 0.949)",0.762
"(2.232, 1.567)","(2.49, 2.292)",0.77
"(1.703, 1.444)","(1.237, 2.063)",0.774
"(1.873, 1.102)","(1.107, 0.949)",0.781
"(2.883, 2.97)","(2.49, 2.292)",0.783
"(1.907, 1.651)","(1.672, 2.398)",0.783
"(3.244, 3.665)","(2.871, 4.359)",0.788
"(2.736, 3.551)","(2.871, 4.359)",0.819
"(2.587, 3.584)","(2.871, 4.359)",0.825
"(2.587, 1.459)","(2.49, 2.292)",0.839
"(2.639, 3.546)","(2.871, 4.359)",0.846
"(1.861, 1.49)","(1.237, 2.063)",0.846
"(2.847, 3.065)","(2.49, 2.292)",0.851
"(3.22, 3.582)","(2.871, 4.359)",0.852
"(2.515, 3.231)","(2.308, 2.403)",0.853
"(2.883, 3.051)","(2.49, 2.292)",0.854
"(2.919, 3.499)","(2.871, 4.359)",0.861
"(3.403, 3.681)","(2.871, 4.359)",0.862
"(2.618, 1.435)","(2.49, 2.292)",0.867
"(1.901, 1.497)","(1.237, 2.063)",0.872
"(2.316, 3.277)","(2.308, 2.403)",0.874
"(2.699, 1.443)","(2.49, 2.292)",0.874
"(2.681, 3.499)","(2.871, 4.359)",0.88
"(3.421, 3.669)","(2.871, 4.359)",0.882
"(1.875, 1.447)","(1.237, 2.063)",0.887
"(2.562, 3.524)","(2.871, 4.359)",0.89
"(3.157, 3.514)","(2.871, 4.359)",0.892
"(3.333, 3.585)","(2.871, 4.359)",0.901
"(3.425, 3.643)","(2.871, 4.359)",0.905
"(2.54, 3.511)","(2.871, 4.359)",0.91
"(1.967, 1.252)","(1.107, 0.949)",0.912
"(2.341, 3.315)","(2.308, 2.403)",0.913
"(2.696, 3.234)","(2.308, 2.403)",0.917
"(1.962, 1.289)","(1.107, 0.949)",0.92
"(1.922, 1.382)","(1.107, 0.949)",0.923
"(2.403, 3.523)","(2.871, 4.359)",0.958
"(2.354, 3.364)","(2.308, 2.403)",0.963
"(1.994, 1.465)","(1.237, 2.063)",0.965
"(2.317, 3.384)","(2.308, 2.403)",0.981
"(3.117, 3.407)","(2.871, 4.359)",0.983
"(3.036, 3.376)","(2.871, 4.359)",0.997
"(2.206, 1.317)","(2.49, 2.292)",1.016
"(2.467, 1.259)","(2.49, 2.292)",1.034
"(2.094, 1.334)","(2.49, 2.292)",1.037
"(3.255, 3.385)","(2.871, 4.359)",1.047
"(3.264, 3.381)","(2.871, 4.359)",1.054
"(2.119, 1.298)","(2.49, 2.292)",1.061
"(2.229, 1.253)","(2.49, 2.292)",1.072
"(2.99, 3.29)","(2.871, 4.359)",1.075
"(2.161, 1.193)","(1.107, 0.949)",1.082
"(3.01, 3.286)","(2.871, 4.359)",1.082
"(3.297, 3.29)","(2.871, 4.359)",1.151
"(3.512, 3.366)","(2.871, 4.359)",1.182
"(3.373, 3.286)","(2.871, 4.359)",1.185
"(2.31, 0.919)","(1.107, 0.949)",1.204
"(2.351, 0.953)","(1.107, 0.949)",1.244
"(2.384, 0.957)","(1.107, 0.949)",1.277
