cluster_id,cluster_size,cluster_area
130,2,7.212
131,1,3.133
132,1,3.133
133,2,6.454
134,1,3.133
135,2,8.338
136,1,3.133
137,1,0.0
138,1,3.133
139,1,3.133
140,2,7.378
141,1,3.133
142,2,7.925
143,1,3.133
144,2,7.472
145,2,7.243
146,2,7.7
147,1,3.133
148,2,7.678
149,2,0.0
150,2,8.51
151,1,3.133
152,1,3.133
153,1,0.0
154,2,0.0
155,1,3.133
156,2,0.0
157,1,3.133
158,1,3.133
159,1,0.0
160,1,3.133
161,1,0.0
162,1,3.133
163,2,8.618
164,2,0.0
165,2,7.869
166,1,3.133
167,1,3.133
168,1,3.133
169,1,0.0
170,2,8.43
171,1,3.133
172,1,3.133
173,1,0.0
174,1,3.133
175,2,0.0
176,1,3.133
177,1,3.133
178,2,7.932
179,1,3.133
180,1,3.133
181,1,3.133
182,1,3.133
183,1,3.133
184,1,3.133
185,1,3.133
186,1,0.0
187,1,3.133
188,1,0.0
189,1,3.133
190,1,3.133
191,1,3.133
192,2,6.771
193,1,3.133
194,2,8.694
195,1,0.0
196,1,3.133
197,1,0.0
198,1,3.133
199,1,3.133
200,1,3.133
201,1,3.133
202,1,3.133
203,1,3.133
204,1,3.133
205,1,3.133
206,1,0.0
207,1,3.133
208,2,7.713
209,2,8.123
210,2,8.668
211,1,3.133
212,2,8.481
213,1,0.0
214,1,3.133
215,1,3.133
216,1,3.133
217,3,0.0
218,2,0.0
219,1,0.0
220,1,3.133
221,1,3.133
222,1,3.133
223,1,3.133
224,1,3.133
225,1,0.0
226,2,0.0
227,1,3.133
228,1,0.0
229,1,0.0
230,1,0.0
231,1,0.0
232,1,3.133
233,1,3.133
234,1,3.133
235,1,3.133
236,1,0.0
237,1,0.0
238,1,0.0
239,1,3.133
240,1,3.133
241,1,0.0
242,1,3.133
243,1,3.133
244,1,3.133
245,2,7.548
246,1,3.133
247,1,3.133
248,1,3.133
249,1,0.0
250,1,3.133
251,1,3.133
252,1,3.133
253,1,0.0
254,1,0.0
255,1,0.0
256,1,3.133
257,1,3.133
258,3,14.27
259,1,3.133
260,1,3.133
261,1,3.133
262,1,0.0
263,1,0.0
264,1,3.133
265,1,3.133
266,1,3.133
267,1,0.0
268,1,0.0
269,1,3.133
270,1,3.133
271,1,3.133
272,1,3.133
273,1,3.133
274,1,0.0
275,1,3.133
276,1,3.133
277,1,3.133
278,1,1.566
279,1,3.133
280,1,0.0
281,1,3.133
282,1,3.133
283,1,0.0
284,1,3.133
285,1,0.0
286,2,7.85
287,1,3.133
288,1,0.0
289,1,3.133
290,2,7.219
291,1,3.133
292,1,3.133
293,2,0.0
294,1,3.133
295,1,0.0
296,1,0.0
297,1,0.0
298,1,3.133
299,1,3.133
300,1,3.133
301,1,3.133
302,1,3.133
303,1,3.133
304,1,3.133
305,1,0.0
306,1,3.133
307,1,3.133
308,1,3.133
309,1,3.133
310,1,3.133
311,1,0.0
312,1,3.133
313,2,0.0
314,1,3.133
315,1,3.133
316,1,3.133
317,1,0.0
318,1,3.133
319,1,3.133
320,1,0.0
321,1,3.133
322,1,3.133
323,1,3.133
324,1,0.0
325,1,3.133
326,1,3.133
327,1,0.0
328,1,3.133
329,1,3.133
330,1,3.133
331,1,3.133
332,1,3.133
333,1,3.133
334,1,3.133
335,1,3.133
336,1,3.133
337,1,3.133
338,1,0.0
339,1,0.0
340,1,0.0
341,1,3.133
342,1,0.0
343,1,0.0
344,1,0.0
345,1,3.133
346,1,3.133
347,1,3.133
348,1,3.133
349,1,3.133
350,1,3.133
351,1,3.133
352,2,8.093
353,1,3.133
354,1,3.133
355,1,3.133
356,1,3.133
357,1,3.133
358,1,3.133
359,1,3.133
360,1,3.133
361,1,3.133
362,1,0.0
363,1,3.133
364,1,3.133
365,1,0.0
366,1,3.133
367,1,3.133
368,1,3.133
